nu,[0]HFE-263fb1-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1477.47397,0.8484619832219062
1477.715024,0.8478767463834117
1477.956078,0.8497016424484408
1478.197132,0.8543537019816292
1478.438186,0.8584215355223294
1478.67924,0.8623276294175081
1478.920294,0.8690627038419818
1479.161348,0.8693234617648672
1479.402402,0.8722754691256636
1479.643456,0.8783852502303211
1479.88451,0.8781129930048
1480.125564,0.8796950197891673
1480.366618,0.8795982586589502
1480.607672,0.8805487379447297
1480.848726,0.8827970025455766
1481.08978,0.8848740150353758
1481.330834,0.8903861802273706
1481.571888,0.892695269413856
1481.812942,0.8925524495966398
1482.053996,0.8948224144535749
1482.29505,0.8925881524086752
1482.536104,0.8982831038069116
1482.777158,0.8958878869571797
1483.018212,0.9005136105895541
1483.259266,0.8986065439400128
1483.50032,0.9038968762876854
1483.741374,0.903417937873144
1483.982428,0.906988960849549
1484.223482,0.907327330834025
1484.464536,0.9099378304425823
1484.70559,0.9101799061001151
1484.946644,0.9139174764062659
1485.187698,0.9149507868650613
1485.428752,0.911670179137447
1485.669806,0.9249866259561682
1485.91086,0.9219530302987867
1486.151914,0.921665425821965
1486.392968,0.9209514118331115
1486.634022,0.9237747630392529
1486.875076,0.9240390004056244
1487.11613,0.9291184923724572
1487.357184,0.926423319785683
1487.598238,0.928099808236731
1487.839292,0.9325047813725934
1488.080346,0.9322726165877468
1488.3214,0.9306016188467287
1488.562454,0.9355057376898026
1488.803508,0.9359941991622295
1489.044562,0.9375061135864067
1489.285616,0.9380406443979599
1489.52667,0.9364819791956581
1489.767724,0.9363358994014237
1490.008778,0.9396253941582098
1490.249832,0.9383493105427634
1490.490886,0.9424456755451779
1490.73194,0.9447036486340445
1490.972994,0.9449048919428551
1491.214048,0.9484606282094791
1491.455102,0.9455996523315987
1491.696156,0.9433414243502605
1491.93721,0.9484122579508925
1492.178264,0.949282350868065
1492.419318,0.9498777375362745
1492.660372,0.95043833076016
1492.901426,0.9480405532046657
1493.14248,0.9537888149655438
1493.383534,0.955252094536107
1493.624588,0.9587547231024022
1493.865642,0.958927314485319
1494.106696,0.9614901100169649
1494.34775,0.9603379742184918
1494.588804,0.9614026183978824
1494.829858,0.9628486929861629
1495.070912,0.961416078128758
1495.311966,0.9561313308497691
1495.55302,0.9567032683778942
1495.794074,0.9601593679661835
1496.035128,0.9651256296025462
1496.276182,0.9640558985548198
1496.517236,0.965613141131796
1496.75829,0.9631616696673393
1496.999344,0.9647560572640289
1497.240398,0.9661801224383735
1497.481452,0.9648930623512915
1497.722506,0.962569507349071
1497.96356,0.9644531714176146
1498.204614,0.9596659728644528
1498.445668,0.9607663804824887
1498.686722,0.9689027822886878
1498.927776,0.9683952102262627
1499.16883,0.9716855840986104
1499.409884,0.9721569659077468
1499.650938,0.9714708653118244
1499.891992,0.9680669798881818
1500.133046,0.9668180117995167
1500.3741,0.9723980907335344
1500.615154,0.9677291834611059
1500.856208,0.9704164206191979
1501.097262,0.9713270982627823
1501.338316,0.9726052335867914
1501.57937,0.9744617614038867
1501.820424,0.9727812910667919
1502.061478,0.9748506492246478
1502.302532,0.9765561783576839
1502.543586,0.97457285637698
1502.78464,0.9715544153988435
1503.025694,0.9789604848836331
1503.266748,0.9738509653840489
1503.507802,0.9768462586174425
1503.748856,0.9776827970021674
1503.98991,0.9779536526487123
1504.230964,0.9758552626804629
1504.472018,0.9794481286183169
1504.713072,0.9809497931326746
1504.954126,0.9801751488208909
1505.19518,0.9769117095093501
1505.436234,0.9817751189095436
1505.677288,0.9799389550725149
1505.918342,0.979827248399038
1506.159396,0.9794314781416599
1506.40045,0.9730576001874929
1506.641504,0.972231824876155
1506.882558,0.9739327723009835
1507.123612,0.974299039877358
1507.364666,0.9790946116575363
1507.60572,0.9767349044912659
1507.846774,0.9748175048660315
1508.087828,0.9780631895917632
1508.328882,0.9799124970779125
1508.569936,0.9765171168917841
1508.81099,0.9778969329817448
1509.052044,0.9778333717468636
1509.293098,0.9781345908107162
1509.534152,0.9786834782646963
1509.775206,0.9828959636405379
1510.01626,0.9793276639072285
1510.257314,0.9816926532631608
1510.498368,0.9781717606313891
1510.739422,0.9811921176574252
1510.980476,0.977369011189647
1511.22153,0.97347318450371
1511.462584,0.9805633750435427
1511.703638,0.9829844282581136
1511.944692,0.9840121838944353
1512.185746,0.9831564655858859
1512.4268,0.9857485275118025
1512.667854,0.9842316430802336
1512.908908,0.9856450293501624
1513.149962,0.9800487143818897
1513.391016,0.9836875134473204
1513.63207,0.9816268820587521
1513.873124,0.9790906952869224
1514.114178,0.9818958846761119
1514.355232,0.9778108818379483
1514.596286,0.9797713998375784
1514.83734,0.9755801102946967
1515.078394,0.9849661538244151
1515.319448,0.9843103847613053
1515.560502,0.986011757508289
1515.801556,0.9842227850353071
1516.04261,0.9797488653545297
1516.283664,0.9814413721092855
1516.524718,0.9794637999137448
1516.765772,0.9783409989846739
1517.006826,0.9812019296276615
1517.24788,0.9809890319091702
1517.488934,0.9787500310039858
1517.729988,0.9787617760748282
1517.971042,0.9824291989232051
1518.212096,0.982810455411363
1518.45315,0.9836943992840149
1518.694204,0.9834740764156578
1518.935258,0.9830561887406022
1519.176312,0.9822828278774792
1519.417366,0.9846795703735667
1519.65842,0.9842779030545593
1519.899474,0.9809252696943905
1520.140528,0.9903710580149951
1520.381582,0.9874810226116267
1520.622636,0.9805908312024284
1520.86369,0.9802202379147779
1521.104744,0.980448655839867
1521.345798,0.9929584090034326
1521.586852,0.9873891911467532
1521.827906,0.9783302372928744
1522.06896,0.974940339610071
1522.310014,0.9753021095802463
1522.551068,0.9796499157161698
1522.792122,0.9811263799877786
1523.033176,0.9770768215398309
1523.27423,0.9769849806351962
1523.515284,0.982780971539961
1523.756338,0.982192462014208
1523.997392,0.9803065010912385
1524.238446,0.9833540998970516
1524.4795,0.982825197678761
1524.720554,0.9785494078122098
1524.961608,0.9776710648789964
1525.202662,0.9771813743532114
1525.443716,0.9792551963414323
1525.68477,0.9858510506897766
1525.925824,0.9827151274206705
1526.166878,0.9848578135063212
1526.407932,0.9843733826418407
1526.648986,0.9813765991162585
1526.89004,0.9787764576115805
1527.131094,0.9805859282605297
1527.372148,0.9813834687764962
1527.613202,0.9850173733961113
1527.854256,0.9846904019084142
1528.09531,0.984896223710042
1528.336364,0.9847878910838376
1528.577418,0.9823358725823788
1528.818472,0.9861576980477337
1529.059526,0.9843310554964272
1529.30058,0.9826777849553398
1529.541634,0.9805212117249337
1529.782688,0.9838272069922369
1530.023742,0.9804437536088433
1530.264796,0.98683640799344
1530.50585,0.9840938602952224
1530.746904,0.9821855866910375
1530.987958,0.9857751430813539
1531.229012,0.9830915794004249
1531.470066,0.985822461423853
1531.71112,0.9883632370149232
1531.952174,0.9848253137347247
1532.193228,0.9870624194081897
1532.434282,0.9842985731075582
1532.675336,0.9838419645110229
1532.91639,0.9808526839101402
1533.157444,0.9827288855287608
1533.398498,0.9804790502193084
1533.639552,0.9822445195942084
1533.880606,0.9874642355769325
1534.12166,0.9874227629499696
1534.362714,0.9892660247101894
1534.603768,0.9836304612260709
1534.844822,0.9791376927682267
1535.085876,0.9825264642284517
1535.32693,0.9812058544432296
1535.567984,0.9809596026796535
1535.809038,0.9845348331151709
1536.050092,0.9812912230660474
1536.291146,0.9873724056731805
1536.5322,0.9907788777235066
1536.773254,0.993487200812275
1537.014308,0.9918092286696373
1537.255362,0.9948959700531121
1537.496416,0.9935031960849696
1537.73747,0.9895202987513547
1537.978524,0.9949345727656379
1538.219578,0.9923175619422699
1538.460632,0.9848203896204663
1538.701686,0.9861695320111139
1538.94274,0.9842759345007217
1539.183794,0.9948245390868646
1539.424848,0.9962543325788418
1539.665902,0.98891687543194
1539.906956,0.9905151674876462
1540.14801,0.992735812682114
1540.389064,0.9946304677515632
1540.630118,0.9836314448570239
1540.871172,0.9864733190077694
1541.112226,0.984956304212125
1541.35328,0.9845958761671391
1541.594334,0.9834839112055959
1541.835388,0.9875639745014567
1542.076442,0.9886054156736662
1542.317496,0.9933674928171287
1542.55855,0.9932349864319593
1542.799604,0.9911971737629622
1543.040658,0.9890543444314991
1543.281712,0.9905993648552202
1543.522766,0.9887754704294518
1543.76382,0.9932184988680316
1544.004874,0.9884383554754017
1544.245928,0.988984124065897
1544.486982,0.9850321487675273
1544.728036,0.9886518812201346
1544.96909,0.987617304395974
1545.210144,0.9954406256489305
1545.451198,0.9992393694262085
1545.692252,0.997007486521346
1545.933306,0.9899379644386895
1546.17436,0.9888654530914099
1546.415414,0.9895084245790149
1546.656468,0.9874563358946467
1546.897522,0.9889297314348844
1547.138576,0.992970622466976
1547.37963,0.9944097837365661
1547.620684,0.9901259715088427
1547.861738,0.990847045655244
1548.102792,0.9957198859088455
1548.343846,0.9953654727187529
1548.5849,0.9935435331335672
1548.825954,0.9962201616412693
1549.067008,0.995440924281163
1549.308062,0.9934226262429184
1549.549116,0.9916676084237095
1549.79017,0.9898607522887762
1550.031224,0.9944846656125487
1550.272278,0.9887784367603126
1550.513332,0.9896717069394947
1550.754386,0.98516612224975
1550.99544,0.9863510038999057
1551.236494,0.9872667624777853
1551.477548,0.9898726306890739
1551.718602,0.9923457441612148
1551.959656,0.9891374284859128
1552.20071,0.9952050327363606
1552.441764,0.996909684884167
1552.682818,0.9998107879028671
1552.923872,0.9902588553305242
1553.164926,0.9916662200900295
1553.40598,0.9903004470758686
1553.647034,0.9910892382679338
1553.888088,0.9874820100931431
1554.129142,0.9880539277311657
1554.370196,0.988297018896375
1554.61125,0.9884284711412686
1554.852304,0.9887171343976263
1555.093358,0.9883177733516928
1555.334412,0.9924205698512176
1555.575466,0.994495008306853
1555.81652,0.9899765727721602
1556.057574,0.9933613339577657
1556.298628,0.9946890532114386
1556.539682,0.9931170964359795
1556.780736,0.9963157037359408
1557.02179,0.99183461931089
1557.262844,0.998832382196749
1557.503898,0.9965969037029844
1557.744952,0.9955801962083142
1557.986006,0.995484027806369
1558.22706,0.9972720276973555
1558.468114,1.0
1558.709168,0.9900672587795819
1558.950222,0.9876459457130985
1559.191276,0.9865344822495887
1559.43233,0.9854528473077973
1559.673384,0.9780142876548422
1559.914438,0.9843330241605068
1560.155492,0.9826846637239102
1560.396546,0.9903696714964846
1560.6376,0.9925540593948331
1560.878654,0.9892492073307175
1561.119708,0.9875758253402556
1561.360762,0.9868077901525688
1561.601816,0.9888872083706851
1561.84287,0.9854577745843519
1562.083924,0.9883543417858187
1562.324978,0.9854794548938753
1562.566032,0.9892007353071326
1562.807086,0.994300802396555
1563.04814,0.9957942689624953
1563.289194,0.9961718461350901
1563.530248,0.9958295207035688
1563.771302,1.0
1564.012356,0.9956573566634493
1564.25341,0.9937807202820862
1564.494464,0.994280916579366
1564.735518,0.9975361402972547
1564.976572,0.9925206108866421
1565.217626,0.9893708924667016
1565.45868,0.9904982298230997
1565.699734,0.9913503255569801
1565.940788,0.9926000157116637
1566.181842,0.9878346041050327
1566.422896,0.9909027328240045
1566.66395,0.9915147050676423
1566.905004,0.9935343925751091
1567.146058,0.9939699541457201
1567.387112,0.9951536814815453
1567.628166,0.9965413948013854
1567.86922,0.9961148667351176
1568.110274,0.9944366331631926
1568.351328,0.9912806360787073
1568.592382,0.9962144832025315
1568.833436,0.9918072450531635
1569.07449,0.9941507737254214
1569.315544,0.9869370704407529
1569.556598,0.992763411121323
1569.797652,0.991782152647284
1570.038706,0.9945200698968371
1570.27976,0.9962741582373247
1570.520814,0.9890029149427669
1570.761868,0.9912297846864258
1571.002922,0.9912880707113577
1571.243976,0.9927512002064636
1571.48503,0.9923948664913184
1571.726084,0.9938383612354341
1571.967138,0.9909000573902378
1572.208192,0.9917385151925986
1572.449246,0.9914302316133907
1572.6903,0.9891977677093781
1572.931354,0.9901332984681416
1573.172408,0.9913859156725063
1573.413462,0.9963504757607695
1573.654516,0.9980383266012489
1573.89557,0.9978104006775845
1574.136624,0.9991709438571084
1574.377678,0.998788234781121
1574.618732,0.9960041049204077
1574.859786,0.9951895076589459
1575.10084,0.9952506141706668
1575.341894,0.9953444707288504
1575.582948,0.993844026130238
1575.824002,0.9837563739833524
1576.065056,0.993458886830528
1576.30611,0.9996375856879381
1576.547164,0.9998428923427007
1576.788218,0.9942701784034532
1577.029272,0.9918363054311761
1577.270326,0.9951070098683417
1577.51138,0.9864674001856117
1577.752434,0.9873536457756924
1577.993488,0.9919278561471679
1578.234542,0.9855080342124654
1578.475596,0.9901659734061246
1578.71665,0.9950413349729857
1578.957704,0.9952705193820017
1579.198758,0.9965765733335192
1579.439812,0.9997591690044411
1579.680866,0.9956710968297782
1579.92192,0.9967331478117932
1580.162974,0.995389859471571
1580.404028,0.9945132077320292
1580.645082,0.9940713442518504
1580.886136,0.9933559698210455
1581.12719,0.9979095879609382
1581.368244,0.9980018988671382
1581.609298,0.9986688867182534
1581.850352,0.9963723957123548
1582.091406,0.9969684045938851
1582.33246,0.9989663346005095
1582.573514,0.9992794996850949
1582.814568,0.9988857212700989
1583.055622,0.9977379622720413
1583.296676,0.9996081667866926
1583.53773,0.9956727894720816
1583.778784,0.996621121301987
1584.019838,0.9949295981052108
1584.260892,0.9976341031561295
1584.501946,0.996465560886758
1584.743,0.9969294238913432
1584.984054,0.9967884680366188
1585.225108,0.9994962969010214
1585.466162,0.9943862165039643
1585.707216,0.9970079850252139
1585.94827,0.9980023978682123
1586.189324,0.9983091311322295
1586.430378,0.9962903976384547
1586.671432,0.9945428446672078
1586.912486,0.9997221586050713
1587.15354,0.9957769422929579
1587.394594,1.0
1587.635648,0.9960144634169629
1587.876702,0.9961553098196961
1588.117756,0.9961014192751872
1588.35881,0.9949171615629631
1588.599864,1.0
1588.840918,0.9996140744884155
1589.081972,0.9970358019360402
1589.323026,0.998128852782772
1589.56408,1.0
1589.805134,0.9995787187638705
1590.046188,0.9948348853158715
1590.287242,0.9978134938946212
1590.528296,0.999622921112121
1590.76935,0.9956422227866458
1591.010404,1.0
1591.251458,0.9999334252161993
1591.492512,0.9991072387486685
1591.733566,0.9993341417820389
1591.97462,0.9980828401032591
1592.215674,0.9967911593691158
1592.456728,0.9988705383225263
1592.697782,0.9978985112259878
1592.938836,0.9981407305867929
1593.17989,1.0
1593.420944,0.9969567401317887
1593.661998,0.9974827735413223
1593.903052,0.9947927052109586
1594.144106,0.9968892484451011
1594.38516,0.9995871852314739
1594.626214,0.9983569512848942
1594.867268,0.9996694546421583
1595.108322,0.9961267205725619
1595.349376,1.0
1595.59043,0.9990772060364657
1595.831484,0.9981968276721652
1596.072538,0.997968067176217
1596.313592,0.998177961930404
1596.554646,0.9942606334555564
1596.7957,0.9975003293926277
1597.036754,0.9994269842362757
1597.277808,0.9995810078017574
1597.518862,0.9998789673250452
1597.759916,0.9994052569298151
1598.00097,0.9956282838930992
1598.242024,0.9999283295684481
1598.483078,0.9971211518536103
1598.724132,0.9969113796320719
1598.965186,0.9994034380139027
1599.20624,0.9981311484817734
1599.447294,0.9964882805605495
1599.688348,0.9974609289077813
1599.929402,0.9952810693054217
1600.170456,1.0
1600.41151,1.0
1600.652564,1.0
1600.893618,1.0
1601.134672,1.0
1601.375726,1.0
1601.61678,1.0
1601.857834,1.0
1602.098888,1.0
1602.339942,1.0
1602.580996,1.0
1602.82205,1.0
1603.063104,1.0
1603.304158,1.0
1603.545212,1.0
1603.786266,1.0
1604.02732,1.0
1604.268374,1.0
1604.509428,1.0
1604.750482,1.0
1604.991536,1.0
1605.23259,1.0
1605.473644,1.0
1605.714698,1.0
1605.955752,1.0
1606.196806,1.0
1606.43786,1.0
1606.678914,1.0
1606.919968,1.0
1607.161022,1.0
1607.402076,1.0
1607.64313,1.0
1607.884184,1.0
1608.125238,1.0
1608.366292,1.0
1608.607346,1.0
1608.8484,1.0
1609.089454,1.0
1609.330508,1.0
1609.571562,1.0
1609.812616,1.0
1610.05367,1.0
1610.294724,1.0
1610.535778,1.0
1610.776832,1.0
1611.017886,1.0
1611.25894,1.0
1611.499994,1.0
1611.741048,1.0
1611.982102,1.0
1612.223156,1.0
1612.46421,1.0
1612.705264,1.0
1612.946318,1.0
1613.187372,1.0
1613.428426,1.0
1613.66948,1.0
1613.910534,1.0
1614.151588,1.0
1614.392642,1.0
1614.633696,1.0
1614.87475,1.0
1615.115804,1.0
1615.356858,1.0
1615.597912,1.0
1615.838966,1.0
1616.08002,1.0
1616.321074,1.0
1616.562128,1.0
1616.803182,1.0
1617.044236,1.0
1617.28529,1.0
1617.526344,1.0
1617.767398,1.0
1618.008452,1.0
1618.249506,1.0
1618.49056,1.0
1618.731614,1.0
1618.972668,1.0
1619.213722,1.0
1619.454776,1.0
1619.69583,1.0
1619.936884,1.0
1620.177938,1.0
1620.418992,1.0
1620.660046,1.0
1620.9011,1.0
1621.142154,1.0
1621.383208,1.0
1621.624262,1.0
1621.865316,1.0
1622.10637,1.0
1622.347424,1.0
1622.588478,1.0
1622.829532,1.0
1623.070586,1.0
1623.31164,1.0
1623.552694,1.0
1623.793748,1.0
1624.034802,1.0
1624.275856,1.0
1624.51691,1.0
1624.757964,1.0
1624.999018,1.0
1625.240072,1.0
1625.481126,1.0
1625.72218,1.0
1625.963234,1.0
1626.204288,1.0
1626.445342,1.0
1626.686396,1.0
1626.92745,1.0
1627.168504,1.0
1627.409558,1.0
1627.650612,1.0
1627.891666,1.0
1628.13272,1.0
1628.373774,1.0
1628.614828,1.0
1628.855882,1.0
1629.096936,1.0
1629.33799,1.0
1629.579044,1.0
1629.820098,1.0
1630.061152,1.0
1630.302206,1.0
1630.54326,1.0
1630.784314,1.0
1631.025368,1.0
1631.266422,1.0
1631.507476,1.0
1631.74853,1.0
1631.989584,1.0
1632.230638,1.0
1632.471692,1.0
1632.712746,1.0
1632.9538,1.0
1633.194854,1.0
1633.435908,1.0
1633.676962,1.0
1633.918016,1.0
1634.15907,1.0
1634.400124,1.0
1634.641178,1.0
1634.882232,1.0
1635.123286,1.0
1635.36434,1.0
1635.605394,1.0
1635.846448,1.0
1636.087502,1.0
1636.328556,1.0
1636.56961,1.0
1636.810664,1.0
1637.051718,1.0
1637.292772,1.0
1637.533826,1.0
1637.77488,1.0
1638.015934,1.0
1638.256988,1.0
1638.498042,1.0
1638.739096,1.0
1638.98015,1.0
1639.221204,1.0
1639.462258,1.0
1639.703312,1.0
1639.944366,1.0
1640.18542,1.0
1640.426474,1.0
1640.667528,1.0
1640.908582,1.0
1641.149636,1.0
1641.39069,1.0
1641.631744,1.0
1641.872798,1.0
1642.113852,1.0
1642.354906,1.0
1642.59596,1.0
1642.837014,1.0
1643.078068,1.0
1643.319122,1.0
1643.560176,1.0
1643.80123,1.0
1644.042284,1.0
1644.283338,1.0
1644.524392,1.0
1644.765446,1.0
1645.0065,1.0
1645.247554,1.0
1645.488608,1.0
1645.729662,1.0
1645.970716,1.0
1646.21177,1.0
1646.452824,1.0
1646.693878,1.0
1646.934932,1.0
1647.175986,1.0
1647.41704,1.0
1647.658094,1.0
1647.899148,1.0
1648.140202,1.0
1648.381256,1.0
1648.62231,1.0
1648.863364,1.0
1649.104418,1.0
1649.345472,1.0
1649.586526,1.0
1649.82758,1.0
1650.068634,1.0
1650.309688,1.0
1650.550742,1.0
1650.791796,1.0
1651.03285,1.0
1651.273904,1.0
1651.514958,1.0
1651.756012,1.0
1651.997066,1.0
1652.23812,1.0
1652.479174,1.0
1652.720228,1.0
1652.961282,1.0
1653.202336,1.0
1653.44339,1.0
1653.684444,1.0
1653.925498,1.0
1654.166552,1.0
1654.407606,1.0
1654.64866,1.0
1654.889714,1.0
1655.130768,1.0
1655.371822,1.0
1655.612876,1.0
1655.85393,1.0
1656.094984,1.0
1656.336038,1.0
1656.577092,1.0
1656.818146,1.0
1657.0592,1.0
1657.300254,1.0
1657.541308,1.0
1657.782362,1.0
1658.023416,1.0
1658.26447,1.0
1658.505524,1.0
1658.746578,1.0
1658.987632,1.0
1659.228686,1.0
1659.46974,1.0
1659.710794,1.0
1659.951848,1.0
1660.192902,1.0
1660.433956,1.0
1660.67501,1.0
1660.916064,1.0
1661.157118,1.0
1661.398172,1.0
1661.639226,1.0
1661.88028,1.0
1662.121334,1.0
1662.362388,1.0
1662.603442,1.0
1662.844496,1.0
1663.08555,1.0
1663.326604,1.0
1663.567658,1.0
1663.808712,1.0
1664.049766,1.0
1664.29082,1.0
1664.531874,1.0
1664.772928,1.0
1665.013982,1.0
1665.255036,1.0
1665.49609,1.0
1665.737144,1.0
1665.978198,1.0
1666.219252,1.0
1666.460306,1.0
1666.70136,1.0
1666.942414,1.0
1667.183468,1.0
1667.424522,1.0
1667.665576,1.0
1667.90663,1.0
1668.147684,1.0
1668.388738,1.0
1668.629792,1.0
1668.870846,1.0
1669.1119,1.0
1669.352954,1.0
1669.594008,1.0
1669.835062,1.0
1670.076116,1.0
1670.31717,1.0
1670.558224,1.0
1670.799278,1.0
1671.040332,1.0
1671.281386,1.0
1671.52244,1.0
1671.763494,1.0
1672.004548,1.0
1672.245602,1.0
1672.486656,1.0
1672.72771,1.0
1672.968764,1.0
1673.209818,1.0
1673.450872,1.0
1673.691926,1.0
1673.93298,1.0
1674.174034,1.0
1674.415088,1.0
1674.656142,1.0
1674.897196,1.0
1675.13825,1.0
1675.379304,1.0
1675.620358,1.0
1675.861412,1.0
1676.102466,1.0
1676.34352,1.0
1676.584574,1.0
1676.825628,1.0
1677.066682,1.0
1677.307736,1.0
1677.54879,1.0
1677.789844,1.0
1678.030898,1.0
1678.271952,1.0
1678.513006,1.0
1678.75406,1.0
1678.995114,1.0
1679.236168,1.0
1679.477222,1.0
1679.718276,1.0
1679.95933,1.0
1680.200384,1.0
1680.441438,1.0
1680.682492,1.0
1680.923546,1.0
1681.1646,1.0
1681.405654,1.0
1681.646708,1.0
1681.887762,1.0
1682.128816,1.0
1682.36987,1.0
1682.610924,1.0
1682.851978,1.0
1683.093032,1.0
1683.334086,1.0
1683.57514,1.0
1683.816194,1.0
1684.057248,1.0
1684.298302,1.0
1684.539356,1.0
1684.78041,1.0
1685.021464,1.0
1685.262518,1.0
1685.503572,1.0
1685.744626,1.0
1685.98568,1.0
1686.226734,1.0
1686.467788,1.0
1686.708842,1.0
1686.949896,1.0
1687.19095,1.0
1687.432004,1.0
1687.673058,1.0
1687.914112,1.0
1688.155166,1.0
1688.39622,1.0
1688.637274,1.0
1688.878328,1.0
1689.119382,1.0
1689.360436,1.0
1689.60149,1.0
1689.842544,1.0
1690.083598,1.0
1690.324652,1.0
1690.565706,1.0
1690.80676,1.0
1691.047814,1.0
1691.288868,1.0
1691.529922,1.0
1691.770976,1.0
1692.01203,1.0
1692.253084,1.0
1692.494138,1.0
1692.735192,1.0
1692.976246,1.0
1693.2173,1.0
1693.458354,1.0
1693.699408,1.0
1693.940462,1.0
1694.181516,1.0
1694.42257,1.0
1694.663624,1.0
1694.904678,1.0
1695.145732,1.0
1695.386786,1.0
1695.62784,1.0
1695.868894,1.0
1696.109948,1.0
1696.351002,1.0
1696.592056,1.0
1696.83311,1.0
1697.074164,1.0
1697.315218,1.0
1697.556272,1.0
1697.797326,1.0
1698.03838,1.0
1698.279434,1.0
1698.520488,1.0
1698.761542,1.0
1699.002596,1.0
1699.24365,1.0
1699.484704,1.0
1699.725758,1.0
1699.966812,1.0
1700.207866,1.0
1700.44892,1.0
1700.689974,1.0
1700.931028,1.0
1701.172082,1.0
1701.413136,1.0
1701.65419,1.0
1701.895244,1.0
1702.136298,1.0
1702.377352,1.0
1702.618406,1.0
1702.85946,1.0
1703.100514,1.0
1703.341568,1.0
1703.582622,1.0
1703.823676,1.0
1704.06473,1.0
1704.305784,1.0
1704.546838,1.0
1704.787892,1.0
1705.028946,1.0
1705.27,1.0
1705.511054,1.0
1705.752108,1.0
1705.993162,1.0
1706.234216,1.0
1706.47527,1.0
1706.716324,1.0
1706.957378,1.0
1707.198432,1.0
1707.439486,1.0
1707.68054,1.0
1707.921594,1.0
1708.162648,1.0
1708.403702,1.0
1708.644756,1.0
1708.88581,1.0
1709.126864,1.0
1709.367918,1.0
1709.608972,1.0
1709.850026,1.0
1710.09108,1.0
1710.332134,1.0
1710.573188,1.0
1710.814242,1.0
1711.055296,1.0
1711.29635,1.0
1711.537404,1.0
1711.778458,1.0
1712.019512,1.0
1712.260566,1.0
1712.50162,1.0
1712.742674,1.0
1712.983728,1.0
1713.224782,1.0
1713.465836,1.0
1713.70689,1.0
1713.947944,1.0
1714.188998,1.0
1714.430052,1.0
1714.671106,1.0
1714.91216,1.0
1715.153214,1.0
1715.394268,1.0
1715.635322,1.0
1715.876376,1.0
1716.11743,1.0
1716.358484,1.0
1716.599538,1.0
1716.840592,1.0
1717.081646,1.0
1717.3227,1.0
1717.563754,1.0
1717.804808,1.0
1718.045862,1.0
1718.286916,1.0
1718.52797,1.0
1718.769024,1.0
1719.010078,1.0
1719.251132,1.0
1719.492186,1.0
1719.73324,1.0
1719.974294,1.0
1720.215348,1.0
1720.456402,1.0
1720.697456,1.0
1720.93851,1.0
1721.179564,1.0
1721.420618,1.0
1721.661672,1.0
1721.902726,1.0
1722.14378,1.0
1722.384834,1.0
1722.625888,1.0
1722.866942,1.0
1723.107996,1.0
1723.34905,1.0
1723.590104,1.0
1723.831158,1.0
1724.072212,1.0
1724.313266,1.0
1724.55432,1.0
1724.795374,1.0
1725.036428,1.0
1725.277482,1.0
1725.518536,1.0
1725.75959,1.0
1726.000644,1.0
1726.241698,1.0
1726.482752,1.0
1726.723806,1.0
1726.96486,1.0
1727.205914,1.0
1727.446968,1.0
1727.688022,1.0
1727.929076,1.0
1728.17013,1.0
1728.411184,1.0
1728.652238,1.0
1728.893292,1.0
1729.134346,1.0
1729.3754,1.0
1729.616454,1.0
1729.857508,1.0
1730.098562,1.0
1730.339616,1.0
1730.58067,1.0
1730.821724,1.0
1731.062778,1.0
1731.303832,1.0
1731.544886,1.0
1731.78594,1.0
1732.026994,1.0
1732.268048,1.0
1732.509102,1.0
1732.750156,1.0
1732.99121,1.0
1733.232264,1.0
1733.473318,1.0
1733.714372,1.0
1733.955426,1.0
1734.19648,1.0
1734.437534,1.0
1734.678588,1.0
1734.919642,1.0
1735.160696,1.0
1735.40175,1.0
1735.642804,1.0
1735.883858,1.0
1736.124912,1.0
1736.365966,1.0
1736.60702,1.0
1736.848074,1.0
1737.089128,1.0
1737.330182,1.0
1737.571236,1.0
1737.81229,1.0
1738.053344,1.0
1738.294398,1.0
1738.535452,1.0
1738.776506,1.0
1739.01756,1.0
1739.258614,1.0
1739.499668,1.0
1739.740722,1.0
1739.981776,1.0
1740.22283,1.0
1740.463884,1.0
1740.704938,1.0
1740.945992,1.0
1741.187046,1.0
1741.4281,1.0
1741.669154,1.0
1741.910208,1.0
1742.151262,1.0
1742.392316,1.0
1742.63337,1.0
1742.874424,1.0
1743.115478,1.0
1743.356532,1.0
1743.597586,1.0
1743.83864,1.0
1744.079694,1.0
1744.320748,1.0
1744.561802,1.0
1744.802856,1.0
1745.04391,1.0
1745.284964,1.0
1745.526018,1.0
1745.767072,1.0
1746.008126,1.0
1746.24918,1.0
1746.490234,1.0
1746.731288,1.0
1746.972342,1.0
1747.213396,1.0
1747.45445,1.0
1747.695504,1.0
1747.936558,1.0
1748.177612,1.0
1748.418666,1.0
1748.65972,1.0
1748.900774,1.0
1749.141828,1.0
1749.382882,1.0
1749.623936,1.0
1749.86499,1.0
1750.106044,1.0
1750.347098,1.0
1750.588152,1.0
1750.829206,1.0
1751.07026,1.0
1751.311314,1.0
1751.552368,1.0
1751.793422,1.0
1752.034476,1.0
1752.27553,1.0
1752.516584,1.0
1752.757638,1.0
1752.998692,1.0
1753.239746,1.0
1753.4808,1.0
1753.721854,1.0
1753.962908,1.0
1754.203962,1.0
1754.445016,1.0
