nu,[0]Perfluorodecalin(cis)-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
621.651095,0.9999881650700333
621.71136,0.9999882880685852
621.771625,0.9999889670608633
621.83189,0.9999890120603678
621.892155,0.9999893860563283
621.95242,0.9999896380536853
622.012685,0.9999898170518465
622.07295,0.999989864051369
622.133215,0.9999905249448886
622.19348,0.9999907473428061
622.253745,0.9999908507418547
622.31401,0.99999117733892
622.374275,0.9999913478374302
622.43454,0.9999914418366213
622.494805,0.999991778833794
622.55507,0.9999919063327539
622.615335,0.9999921183310605
622.6756,0.9999923650291466
622.735865,0.9999925384278376
622.79613,0.9999929711247026
622.856395,0.9999929175250808
622.91666,0.9999931230236465
622.976925,0.9999933128223593
623.03719,0.9999934425215004
623.097455,0.9999935871205626
623.15772,0.9999938640188252
623.217985,0.9999938776187418
623.27825,0.999994112217333
623.338515,0.9999941405171668
623.39878,0.999994569914743
623.459045,0.9999945996145821
623.51931,0.9999946255144426
623.579575,0.9999945877146464
623.63984,0.9999948108134639
623.700105,0.999994969512653
623.76037,0.99999500401248
623.820635,0.9999949897125515
623.8809,0.9999951050119805
623.941165,0.9999949601127003
624.00143,0.9999953965105961
624.061695,0.9999951557117336
624.12196,0.9999954544103312
624.182225,0.9999954110105295
624.24249,0.9999957092092054
624.302755,0.9999957065092171
624.36302,0.9999959809080766
624.423285,0.9999960524077918
624.48355,0.999995809308781
624.543815,0.9999961027075944
624.60408,0.9999957770089168
624.664345,0.9999962891068854
624.72461,0.9999961466074243
624.784875,0.99999625300702
624.84514,0.999996332306726
624.905405,0.9999962338070921
624.96567,0.999996371806582
625.025935,0.9999963633066128
625.0862,0.9999963694065906
625.146465,0.9999965334060087
625.20673,0.9999965152060719
625.266995,0.9999967808051816
625.32726,0.999996617105722
625.387525,0.9999966120057393
625.44779,0.9999967570052585
625.508055,0.99999680940509
625.56832,0.9999967870051617
625.628585,0.999996786305164
625.68885,0.9999968238050441
625.749115,0.999996859004933
625.80938,0.9999967282053523
625.869645,0.9999969798045608
625.92991,0.999997008004476
625.990175,0.9999969179047496
626.05044,0.9999969984045048
626.110705,0.9999970669043016
626.17097,0.9999970655043057
626.231235,0.9999971288041218
626.2915,0.9999973565034941
626.351765,0.9999971332041092
626.41203,0.9999974480032563
626.472295,0.9999971452040749
626.53256,0.9999973299035647
626.592825,0.9999972123038856
626.65309,0.9999971961039309
626.713355,0.9999977379025585
626.77362,0.9999973312035613
626.833885,0.9999975664029612
626.89415,0.9999975483030055
626.954415,0.9999974947031383
627.01468,0.9999976879026728
627.074945,0.9999976176028379
627.13521,0.9999976408027829
627.195475,0.9999978183023799
627.25574,0.9999978426023272
627.316005,0.9999978317023508
627.37627,0.9999976560027471
627.436535,0.9999979734020535
627.4968,0.9999977252025873
627.557065,0.9999980122019757
627.61733,0.9999978532023044
627.677595,0.9999981003018045
627.73786,0.9999978421023282
627.798125,0.999997955002091
627.85839,0.9999977622025039
627.918655,0.9999978272023605
627.97892,0.9999980743018542
628.039185,0.9999978670022749
628.09945,0.9999979711020582
628.159715,0.9999980459019092
628.21998,0.999998001001998
628.280245,0.9999978364023406
628.34051,0.9999979589020831
628.400775,0.9999979185021663
628.46104,0.9999979893020214
628.521305,0.9999979151021734
628.58157,0.9999978741022597
628.641835,0.9999980778018475
628.7021,0.9999979383021254
628.762365,0.9999981974016247
628.82263,0.9999980097019806
628.882895,0.9999978957022141
628.94316,0.9999980021019959
629.003425,0.9999981734016682
629.06369,0.9999980086019828
629.123955,0.9999980866018305
629.18422,0.9999979946020108
629.244485,0.9999979713020578
629.30475,0.9999980595018828
629.365015,0.9999979996020008
629.42528,0.9999981517017081
629.485545,0.9999981371017352
629.54581,0.9999980052019896
629.606075,0.9999980240019523
629.66634,0.9999979923020155
629.726605,0.9999979217021596
629.78687,0.9999979265021497
629.847135,0.999997930202142
629.9074,0.999998074401854
629.967665,0.9999982087016044
630.02793,0.9999979547020916
630.088195,0.9999981285017513
630.14846,0.9999980462019087
630.208725,0.9999981174017721
630.26899,0.9999979481021052
630.329255,0.9999980448019115
630.38952,0.9999979233021563
630.449785,0.9999980505019003
630.51005,0.9999979407021203
630.570315,0.9999980014019972
630.63058,0.9999980706018613
630.690845,0.999997835302343
630.75111,0.9999979470021074
630.811375,0.9999978215023729
630.87164,0.999997725802586
630.931905,0.9999979715020574
630.99217,0.9999977728024803
631.052435,0.9999975984028838
631.1127,0.9999976178028375
631.172965,0.9999974590032283
631.23323,0.9999977090026243
631.293495,0.9999975887029072
631.35376,0.9999976129028492
631.414025,0.9999973946033941
631.47429,0.9999973812034291
631.534555,0.9999971008042027
631.59482,0.9999974375032832
631.655085,0.9999973130036099
631.71535,0.9999971021041989
631.775615,0.999997171204001
631.83588,0.9999972195038656
631.896145,0.999996807205097
631.95641,0.9999972299038368
632.016675,0.9999970106044682
632.07694,0.9999970353043948
632.137205,0.999996973104581
632.19747,0.9999969327047041
632.257735,0.999996859604931
632.318,0.9999966722055371
632.378265,0.9999966149057294
632.43853,0.9999965991057831
632.498795,0.9999966099057463
632.55906,0.9999962139071673
632.619325,0.9999964624062573
632.67959,0.9999964945061443
632.739855,0.9999965634059051
632.80012,0.9999962774069289
632.860385,0.99999620000722
632.92065,0.9999964088064484
632.980915,0.9999959356082596
633.04118,0.9999958316086878
633.101445,0.9999958068087914
633.16171,0.9999957252091369
633.221975,0.9999957112091968
633.28224,0.9999957059092196
633.342505,0.9999957652089667
633.40277,0.9999953029110313
633.463035,0.9999953825106607
633.5233,0.9999954482103595
633.583565,0.999995554109883
633.64383,0.999995356510781
633.704095,0.9999954751102373
633.76436,0.9999950642121811
633.824625,0.9999951161119263
633.88489,0.9999949026129917
633.945155,0.9999948696131605
634.00542,0.9999945145150453
634.065685,0.999994789813573
634.12595,0.9999944946151547
634.186215,0.9999943330160574
634.24648,0.9999943307160705
634.306745,0.9999941629170358
634.36701,0.9999942137167406
634.427275,0.999993806619179
634.48754,0.9999940257178461
634.547805,0.9999937464195537
634.60807,0.9999936838199471
634.668335,0.9999936552201282
634.7286,0.9999934365215397
634.788865,0.9999931948231553
634.84913,0.9999930062244565
634.909395,0.9999930853239065
634.96966,0.9999927613261993
635.029925,0.9999927355263865
635.09019,0.9999925810275208
635.150455,0.9999924851282368
635.21072,0.9999921776305949
635.270985,0.9999921651306928
635.33125,0.999992085231322
635.391515,0.9999917171343031
635.45178,0.9999915276358907
635.512045,0.9999913094377632
635.57231,0.9999914758363309
635.632575,0.9999911213394156
635.69284,0.9999910690398812
635.753105,0.9999906865433705
635.81337,0.9999906416437897
635.873635,0.9999903274467794
635.9339,0.9999900042499579
635.994165,0.99998998805012
636.05443,0.9999897500525311
636.114695,0.9999895960541214
636.17496,0.9999894090560845
636.235225,0.9999890160603239
636.29549,0.9999889180614051
636.355755,0.9999887070637656
636.41602,0.9999884260669785
636.476285,0.9999881390703413
636.53655,0.9999878030743831
636.596815,0.9999875740772024
636.65708,0.9999871910820349
636.717345,0.9999870810834499
636.77761,0.9999868730861586
636.837875,0.9999866230894716
636.89814,0.9999863280934613
636.958405,0.9999861080964934
637.01867,0.9999857331017732
637.078935,0.9999852361089873
637.1392,0.9999851681099936
637.199465,0.9999847921156411
637.25973,0.9999844491209162
637.319995,0.9999842151245825
637.38026,0.9999838531303621
637.440525,0.9999835901346433
637.50079,0.9999831851413713
637.561055,0.9999827501487804
637.62132,0.9999825721518667
637.681585,0.9999821231597926
637.74185,0.9999817251669868
637.802115,0.9999814831714385
637.86238,0.9999810541794744
637.922645,0.9999808021842804
637.98291,0.9999801601968115
638.043175,0.9999798242035342
638.10344,0.9999795812084664
638.163705,0.9999791502173597
638.22397,0.9999790372197221
638.284235,0.9999787322261623
638.3445,0.9999779952421083
638.404765,0.9999778512452873
638.46503,0.9999772412589841
638.525295,0.9999769442657875
638.58556,0.999976452277252
638.645825,0.9999760402870385
638.70609,0.9999758762909814
638.766355,0.9999754133022578
638.82662,0.9999752013074926
638.886885,0.9999748953151278
638.94715,0.9999745173246889
639.007415,0.9999741123350914
639.06768,0.9999737683440559
639.127945,0.9999732213585543
639.18821,0.9999727363716595
639.248475,0.9999725973754587
639.30874,0.9999720703900388
639.369005,0.9999717173999603
639.42927,0.9999714404078329
639.489535,0.9999711834152057
639.5498,0.9999709254226737
639.610065,0.9999704964352387
639.67033,0.9999702234433304
639.730595,0.9999700514484668
639.79086,0.9999695224644495
639.851125,0.9999692464728994
639.91139,0.9999689354825121
639.971655,0.9999685894933203
640.03192,0.9999682415043117
640.092185,0.9999680125116106
640.15245,0.9999678745160344
640.212715,0.9999676555230939
640.27298,0.9999671735388
640.333245,0.9999670205438342
640.39351,0.9999668195504833
640.453775,0.9999665005611187
640.51404,0.9999662505695248
640.574305,0.9999659715789798
640.63457,0.9999659235806144
640.694835,0.9999657195875867
640.7551,0.9999654305975355
640.815365,0.9999652416040871
640.87563,0.999964716622473
640.935895,0.999964799619548
640.99616,0.9999646036264664
641.056425,0.9999643386358815
641.11669,0.9999643816343491
641.176955,0.9999639516497574
641.23722,0.9999638316540904
641.297485,0.999963728657821
641.35775,0.999963482666774
641.418015,0.9999633756706872
641.47828,0.9999633946699914
641.538545,0.9999632196764127
641.59881,0.9999627936921719
641.659075,0.999962774692879
641.71934,0.9999626996956736
641.779605,0.9999626136988852
641.83987,0.9999624047067207
641.900135,0.9999622817113525
641.9604,0.9999622377130131
642.020665,0.9999623657081878
642.08093,0.9999623907072471
642.141195,0.9999623117102214
642.20146,0.9999623617083383
642.261725,0.9999622377130131
642.32199,0.9999621767153185
642.382255,0.9999623507087524
642.44252,0.9999624077066079
642.502785,0.9999623727079243
642.56305,0.9999625527011676
642.623315,0.9999624827037914
642.68358,0.9999626086990722
642.743845,0.9999626086990722
642.80411,0.9999626536973906
642.864375,0.9999629206874547
642.92464,0.9999630326833081
642.984905,0.9999631986771853
643.04517,0.9999635156655695
643.105435,0.999963648660726
643.1657,0.9999637146583289
643.225965,0.9999637136583652
643.28623,0.9999639666492168
643.346495,0.9999641486426752
643.40676,0.9999645696276704
643.467025,0.9999646956232142
643.52729,0.9999647496213092
643.587555,0.999965135607777
643.64782,0.9999652326044
643.708085,0.9999655355939113
643.76835,0.9999658865818759
643.828615,0.9999660045778574
643.88888,0.9999665815584086
643.949145,0.9999668115507487
644.00941,0.9999669025477328
644.069675,0.9999674865285744
644.12994,0.9999677905187365
644.190205,0.9999681645067601
644.25047,0.9999683195018376
644.310735,0.9999687974868086
644.371,0.9999689634816427
644.431265,0.9999694114678387
644.49153,0.9999697734568311
644.551795,0.9999700524484368
644.61206,0.9999704194375134
644.672325,0.9999707534276894
644.73259,0.9999714604072619
644.792855,0.9999716484019141
644.85312,0.9999719483934537
644.913385,0.9999721693872787
644.97365,0.9999725763760344
645.033915,0.9999729843649289
645.09418,0.9999733113561482
645.154445,0.9999737563443708
645.21471,0.9999741353344962
645.274975,0.999974574323238
645.33524,0.9999748083173158
645.395505,0.9999750923102017
645.45577,0.9999755782982146
645.516035,0.999976051286775
645.5763,0.9999764742767342
645.636565,0.9999767402705118
645.69683,0.9999771572608993
645.757095,0.9999775612517525
645.81736,0.999977740247752
645.877625,0.999978248236573
645.93789,0.9999788832229622
645.998155,0.999979054219366
646.05842,0.9999794262116433
646.118685,0.9999800231995389
646.17895,0.9999803741925887
646.239215,0.9999807511852609
646.29948,0.9999810641792849
646.359745,0.9999814501720502
646.42001,0.9999817961656918
646.480275,0.9999823331560606
646.54054,0.9999825971514313
646.600805,0.9999831111426184
646.66107,0.9999833441387104
646.721335,0.999983823130847
646.7816,0.9999840531271528
646.841865,0.9999845891187489
646.90213,0.9999848931141101
646.962395,0.9999852681085154
647.02266,0.9999856251033198
647.082925,0.9999860090978736
647.14319,0.9999862870940227
647.203455,0.9999863890926293
647.26372,0.9999869880846557
647.323985,0.9999872480813065
647.38425,0.9999876770759278
647.444515,0.9999879090730959
647.50478,0.9999880530713651
647.565045,0.999988364067698
647.62531,0.9999886650642409
647.685575,0.9999891320590565
647.74584,0.999989246057824
647.806105,0.9999896400536646
647.86637,0.9999898280517346
647.926635,0.9999900862491415
647.9869,0.9999903730463394
648.047165,0.999990639043814
648.10743,0.9999909989405098
648.167695,0.9999912250385002
648.22796,0.9999912171385695
648.288225,0.9999915094360451
648.34849,0.9999917076343818
648.408755,0.9999917609339413
648.46902,0.9999921422308724
648.529285,0.9999924171287501
648.58955,0.9999924030288572
648.649815,0.9999925361278549
648.71008,0.9999927971259408
648.770345,0.9999930029244797
648.83061,0.9999932284229273
648.890875,0.9999932826225617
648.95114,0.9999934990211314
649.011405,0.9999937550194999
649.07167,0.9999937741193808
649.131935,0.9999937767193647
649.1922,0.9999939785181292
649.252465,0.9999941091173513
649.31273,0.9999941217172772
649.372995,0.9999942615164652
649.43326,0.9999943337160534
649.493525,0.9999946109145211
649.55379,0.9999946091145309
649.614055,0.9999948499132617
649.67432,0.9999948625131969
649.734585,0.9999948954130284
649.79485,0.99999509491203
649.855115,0.9999950308123464
649.91538,0.9999952486112879
649.975645,0.9999951930115536
650.03591,0.9999954156105083
650.096175,0.9999953483108192
650.15644,0.9999953231109366
650.216705,0.9999952810111344
650.27697,0.9999955635098412
650.337235,0.999995346410828
650.3975,0.9999954736102441
650.457765,0.9999955352099672
650.51803,0.9999955164100514
650.578295,0.9999956175096031
650.63856,0.9999955963096963
650.698825,0.9999957152091797
650.75909,0.9999957847088844
650.819355,0.9999956554094378
650.87962,0.9999956800093311
650.939885,0.9999956483094686
651.00015,0.9999955992096835
651.060415,0.9999956433094904
651.12068,0.999995566709827
651.180945,0.9999955896097258
651.24121,0.9999955146100594
651.301475,0.9999954707102573
651.36174,0.9999955096100819
651.422005,0.9999956806093286
651.48227,0.999995575309789
651.542535,0.9999956069096496
651.6028,0.9999955042101061
651.663065,0.9999952611112286
651.72333,0.9999952931110775
651.783595,0.9999953339108862
651.84386,0.9999953852106481
651.904125,0.9999952751111624
651.96439,0.9999951881115772
652.024655,0.999995077012118
652.08492,0.9999951631116978
652.145185,0.9999951360118292
652.20545,0.9999950558122226
652.265715,0.9999947817136153
652.32598,0.9999949367128185
652.386245,0.9999947406138306
652.44651,0.9999946389143707
652.506775,0.9999945137150498
652.56704,0.9999946028145649
652.627305,0.9999946257144415
652.68757,0.9999945989145859
652.747835,0.9999942933162832
652.8081,0.9999941506171077
652.868365,0.9999940447177328
652.92863,0.9999939589182474
652.988895,0.9999938553188786
653.04916,0.999993948718309
653.109425,0.9999937223197047
653.16969,0.9999937452195612
653.229955,0.9999934423215017
653.29022,0.9999934837212311
653.350485,0.9999933606220408
653.41075,0.9999933744219492
653.471015,0.9999931138237098
653.53128,0.9999930848239099
653.591545,0.9999928610254826
653.65181,0.9999926973266646
653.712075,0.9999925182279886
653.77234,0.9999924242286963
653.832605,0.9999922308301802
653.89287,0.9999922056303763
653.953135,0.9999921156310818
654.0134,0.9999918250334152
654.073665,0.9999915588356268
654.13393,0.9999914692363872
654.194195,0.9999911768389244
654.25446,0.9999911703389817
654.314725,0.9999909617408453
654.37499,0.9999907023432235
654.435255,0.9999904539455639
654.49552,0.9999900588494136
654.555785,0.9999899010509947
654.61605,0.9999897790522343
654.676315,0.9999896050540278
