nu,[0]Ethylvinylether-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2332.312646,0.9935625099962786
2332.431249,0.9935215760641115
2332.549851,0.9935259475686635
2332.668453,0.9936769749904872
2332.787056,0.9934951487416732
2332.905658,0.9936613743844449
2333.02426,0.9937071832296899
2333.142863,0.9936545181446158
2333.261465,0.993659188331826
2333.380068,0.9936097053363838
2333.49867,0.9936799560258838
2333.617272,0.9937222876936685
2333.735875,0.9937550810702502
2333.854477,0.9937902606227945
2333.973079,0.9937862854697023
2334.091682,0.9937804221479148
2334.210284,0.9938866629535124
2334.328887,0.9939007762443304
2334.447489,0.9938835819096328
2334.566091,0.99397134570463
2334.684694,0.9939265186077973
2334.803296,0.9939880445635079
2334.921898,0.9939860565894066
2335.040501,0.9939676680174546
2335.159103,0.9940874483380701
2335.277706,0.9940063341117912
2335.396308,0.9939110134750474
2335.51491,0.9939438130796826
2335.633513,0.9939353645931776
2335.752115,0.9939399367063705
2335.870717,0.9939147903440746
2335.98932,0.9938553560167162
2336.107922,0.9938082483893006
2336.226525,0.9936533257599094
2336.345127,0.9935446260320548
2336.463729,0.9935019045316543
2336.582332,0.9934338519820203
2336.700934,0.9934258052004088
2336.819536,0.9933169316985356
2336.938139,0.9931381507415987
2337.056741,0.9929403373248414
2337.175344,0.9928285385372485
2337.293946,0.9927868406142925
2337.412548,0.9929157127098223
2337.531151,0.9931650651501724
2337.649753,0.9933341162300998
2337.768355,0.9934870021148547
2337.886958,0.99379522958652
2338.00556,0.9938833831329363
2338.124162,0.9939281088914993
2338.242765,0.9940567315104939
2338.361367,0.9940809867906559
2338.47997,0.9940267114505075
2338.598572,0.9941483877664276
2338.717174,0.994071244844721
2338.835777,0.9940609065575338
2338.954379,0.9939658788772624
2339.072981,0.9939206544586368
2339.191584,0.9938948128575631
2339.310186,0.9939277113203353
2339.428789,0.9937964221415111
2339.547391,0.9937544848173805
2339.665993,0.9936088110880514
2339.784596,0.9935375718902522
2339.903198,0.9934160696752219
2340.0218,0.9934131887727972
2340.140403,0.9933761351519103
2340.259005,0.9931758907083817
2340.377608,0.9931760893435798
2340.49621,0.993166157632345
2340.614812,0.9930595966207315
2340.733415,0.9929983267338155
2340.852017,0.9929229610209813
2340.970619,0.9928679546126324
2341.089222,0.9929671470758792
2341.207824,0.9928329069924287
2341.326427,0.9928014346881157
2341.445029,0.9927887269110817
2341.563631,0.9927683749507883
2341.682234,0.9927578516617873
2341.800836,0.9927548733926997
2341.919438,0.9927014646172202
2342.038041,0.9926984865172934
2342.156643,0.9927562632504954
2342.275246,0.9926907434992964
2342.393848,0.9928127526889836
2342.51245,0.9928296306492416
2342.631053,0.9928152347239679
2342.749655,0.9928700396375264
2342.868257,0.9929173013762336
2342.98686,0.9929459971008946
2343.105462,0.9929845241530021
2343.224064,0.9930578091150664
2343.342667,0.9930691300386194
2343.461269,0.9930632709480366
2343.579872,0.9931284180354119
2343.698474,0.9932962709212292
2343.817076,0.9933869630107952
2343.935679,0.9934487536015619
2344.054281,0.9934530254403868
2344.172883,0.9935579396192444
2344.291486,0.9936869118099212
2344.410088,0.9936331548021324
2344.528691,0.9938032793604812
2344.647293,0.9938680774466901
2344.765895,0.993944011868465
2344.884498,0.9940867524770998
2345.0031,0.994173440621464
2345.121702,0.994140633439245
2345.240305,0.9942754480493633
2345.358907,0.994403817295763
2345.47751,0.9944401136974996
2345.596112,0.9945808369295217
2345.714714,0.9945145006000397
2345.833317,0.9946686622948554
2345.951919,0.9947999672242129
2346.070521,0.9948629400552074
2346.189124,0.994996061622221
2346.307726,0.995063425135822
2346.426329,0.9950805403739249
2346.544931,0.9952003552836988
2346.663533,0.9952551923340218
2346.782136,0.9954201197832534
2346.900738,0.9954408247370756
2347.01934,0.9956456079759581
2347.137943,0.9956927031270069
2347.256545,0.9956488936118857
2347.375148,0.9959087918883681
2347.49375,0.9960540059760752
2347.612352,0.9960367743908254
2347.730955,0.9961219391757785
2347.849557,0.9961811105763387
2347.968159,0.996231817485347
2348.086762,0.9964319805631877
2348.205364,0.9965541506128758
2348.323966,0.9965869377837769
2348.442569,0.9967228815132423
2348.561171,0.9967083294654023
2348.679774,0.9968545573028846
2348.798376,0.9969297229702153
2348.916978,0.996968603987586
2349.035581,0.9970777780268922
2349.154183,0.9971038020965114
2349.272785,0.9971370062059666
2349.391388,0.9973121188386955
2349.50999,0.9973442328059542
2349.628593,0.9974571385634531
2349.747195,0.9974065687684831
2349.865797,0.9975136959865974
2349.9844,0.9975803321271117
2350.103002,0.9976423835535494
2350.221604,0.9976758051332068
2350.340207,0.9977536268810158
2350.458809,0.9978392378148587
2350.577412,0.9979325401454104
2350.696014,0.9979367314708808
2350.814616,0.9980521994304047
2350.933219,0.9981076926753909
2351.051821,0.9982903630969843
2351.170423,0.9984306327467115
2351.289026,0.9983923935857619
2351.407628,0.9983120262329076
2351.526231,0.9984409166351907
2351.644833,0.9984176532328528
2351.763435,0.998446208386072
2351.882038,0.998512607266668
2352.00064,0.9985493532067367
2352.119242,0.9986452185461071
2352.237845,0.9986425222076571
2352.356447,0.9985762145456213
2352.47505,0.9987142273149342
2352.593652,0.9987014438546389
2352.712254,0.998725213231857
2352.830857,0.9988005199519624
2352.949459,0.9988124057488702
2353.068061,0.9988381754413661
2353.186664,0.9988533578970192
2353.305266,0.9988722364038848
2353.423868,0.9988852218273631
2353.542471,0.9989057990748776
2353.661073,0.9989528486460227
2353.779676,0.9988987068688816
2353.898278,0.9988888178206344
2354.01688,0.999005125216397
2354.135483,0.9989404617074987
2354.254085,0.9989318708564688
2354.372687,0.9988934127197647
2354.49129,0.9989638371877948
2354.609892,0.9990169035562565
2354.728495,0.9991104159147394
2354.847097,0.9990072331194351
2354.965699,0.9990855283842545
2355.084302,0.9991397502271763
2355.202904,0.9990355753566713
2355.321506,0.9989563449871116
2355.440109,0.9989146893760512
2355.558711,0.999042578620601
2355.677314,0.9990881060282428
2355.795916,0.9990620401595873
2355.914518,0.9991206768314006
2356.033121,0.9991048209120763
2356.151723,0.9990931414449865
2356.270325,0.9991607323822429
2356.388928,0.9990706621021975
2356.50753,0.9991243436110131
2356.626133,0.9990071931591465
2356.744735,0.9991447759127595
2356.863337,0.9990672253050312
2356.98194,0.999013397013079
2357.100542,0.9990061042418994
2357.219144,0.9990089913737126
2357.337747,0.9990179924852748
2357.456349,0.9990078225338764
2357.574951,0.9990419192527167
2357.693554,0.9989285743867341
2357.812156,0.9989419601193151
2357.930759,0.9989531483319224
2358.049361,0.9989420600135162
2358.167963,0.9989320706428629
2358.286566,0.998878029879657
2358.405168,0.9988949110610076
2358.52377,0.9988994060982211
2358.642373,0.9988758323504086
2358.760975,0.99889561028769
2358.879578,0.9988375761386407
2358.99818,0.9988976080809083
2359.116782,0.9989128913312286
2359.235385,0.9987911312712018
2359.353987,0.9988228933341903
2359.472589,0.9987956258414052
2359.591192,0.9988428699918229
2359.709794,0.9987485836752799
2359.828397,0.9987103323370429
2359.946999,0.9987188214109463
2360.065601,0.9986739799425634
2360.184204,0.9986044746523716
2360.302806,0.9986386275094151
2360.421408,0.9986299393911492
2360.540011,0.9985352737601167
2360.658613,0.9985605370221218
2360.777216,0.9985185983602849
2360.895818,0.9985117086057259
2361.01442,0.9985387686396909
2361.133023,0.9984934360086531
2361.251625,0.9984488043495886
2361.370227,0.9983476666084211
2361.48883,0.9984948339004421
2361.607432,0.9983781166766138
2361.726035,0.9984395188188859
2361.844637,0.9984007801170914
2361.963239,0.9982863699435182
2362.081842,0.998254225639932
2362.200444,0.9983338895056841
2362.319046,0.9981894410429709
2362.437649,0.9982133978770369
2362.556251,0.9982316653493648
2362.674853,0.9981965282131617
2362.793456,0.9980204618750925
2362.912058,0.9980891280449588
2363.030661,0.998033136815444
2363.149263,0.9980620801960887
2363.267865,0.998043117196714
2363.386468,0.9980064896864319
2363.50507,0.9980192642512569
2363.623672,0.9979075921437581
2363.742275,0.9979580875454435
2363.860877,0.9978822456128199
2363.97948,0.9978160882130779
2364.098082,0.9978436283171642
2364.216684,0.9978451250837292
2364.335287,0.9978724664147312
2364.453889,0.9978736638624093
2364.572491,0.997767894859896
2364.691094,0.9977596134207367
2364.809696,0.9977713870536393
2364.928299,0.9976424833177927
2365.046901,0.9977381618196537
2365.165503,0.9976633342635857
2365.284106,0.9977115225663687
2365.402708,0.9976678237586912
2365.52131,0.9976530583841636
2365.639913,0.9975364395581416
2365.758515,0.9976915685354584
2365.877118,0.9974961399000422
2365.99572,0.9975127982246751
2366.114322,0.9975496071260496
2366.232925,0.9975826265645141
2366.351527,0.9974948431559031
2366.470129,0.9974710033140389
2366.588732,0.9973880171788343
2366.707334,0.9973094260996098
2366.825937,0.9974080648794583
2366.944539,0.9973173048751971
2367.063141,0.9973494190094488
2367.181744,0.9973070325598594
2367.300346,0.9972789088980867
2367.418948,0.9972300434287645
2367.537551,0.9972229631205912
2367.656153,0.9971821775354706
2367.774755,0.9971518636580468
2367.893358,0.9971073916766602
2368.01196,0.9970523528677246
2368.130563,0.9970664114050126
2368.249165,0.9969444776392995
2368.367767,0.9970485640759825
2368.48637,0.99699970989328
2368.604972,0.996922943871148
2368.723574,0.9968639277797644
2368.842177,0.9968968248321796
2368.960779,0.9968646255847581
2369.079382,0.9968146839180655
2369.197984,0.9967784005239326
2369.316586,0.9967417197537237
2369.435189,0.9966420505652908
2369.553791,0.9967116186083167
2369.672393,0.9966170351637662
2369.790996,0.9966066704004973
2369.909598,0.9967348422595848
2370.028201,0.9964964517979521
2370.146803,0.9965053206558395
2370.265405,0.9965310308247721
2370.384008,0.9965651127688243
2370.50261,0.9965054203063766
2370.621212,0.9964859886401399
2370.739815,0.9964363648735477
2370.858417,0.996454201244114
2370.97702,0.9963737906346853
2371.095622,0.9962731619636647
2371.214224,0.9962946816963754
2371.332827,0.9962504471945212
2371.451429,0.996240185867761
2371.570031,0.9961692560916572
2371.688634,0.9961894785328129
2371.807236,0.9961385745510678
2371.925839,0.9961429575704385
2372.044441,0.9961275174742571
2372.163043,0.9959814958838396
2372.281646,0.9959603812999421
2372.400248,0.995906600891436
2372.51885,0.9958853883067519
2372.637453,0.9958680600517517
2372.756055,0.9957987500467882
2372.874657,0.9957651921943645
2372.99326,0.9957340252316144
2373.111862,0.9956818501356917
2373.230465,0.9956783652553148
2373.349067,0.9956539714341915
2373.467669,0.9955956278209501
2373.586272,0.9956247992002039
2373.704874,0.9954553582792114
2373.823476,0.9955033403838399
2373.942079,0.9954901998264747
2374.060681,0.9954094688449543
2374.179284,0.9953575098268228
2374.297886,0.9953538270108496
2374.416488,0.9953290430091192
2374.535091,0.9952678321552272
2374.653693,0.9952882353549184
2374.772295,0.9951828399115815
2374.890898,0.9951932893862603
2375.0095,0.9951156673369874
2375.128103,0.995170499720876
2375.246705,0.9950399419160919
2375.365307,0.995043623570688
2375.48391,0.9950264094649027
2375.602512,0.9949521832634284
2375.721114,0.994902834858989
2375.839717,0.9949048246666485
2375.958319,0.994938850993499
2376.076922,0.9948251359817671
2376.195524,0.9948836334195708
2376.314126,0.9948498079510707
2376.432729,0.9947918098979268
2376.551331,0.9947390873291626
2376.669933,0.9946123656417798
2376.788536,0.9948072292904803
2376.907138,0.9948365765366141
2377.025741,0.9946465808956568
2377.144343,0.994652349862556
2377.262945,0.9946349435987387
2377.381548,0.9945426457586588
2377.50015,0.9945914790014118
2377.618752,0.9946502610948146
2377.737355,0.9945465244825408
2377.855957,0.994582328801896
2377.974559,0.9945801407231795
2378.093162,0.9944711407130659
2378.211764,0.9944930193188254
2378.330367,0.994460002698663
2378.448969,0.9945050527571613
2378.567571,0.9943625503936394
2378.686174,0.9944435942439885
2378.804776,0.9944300699030725
2378.923378,0.9943141261165759
2379.041981,0.9943709030741439
2379.160583,0.9943846254872908
2379.279186,0.9943347086320149
2379.397788,0.9943807473948136
2379.51639,0.9943667267251214
2379.634993,0.9943275494478858
2379.753595,0.9942264314780429
2379.872197,0.9942790274474191
2379.9908,0.9942053541011165
2380.109402,0.9941773179054431
2380.228005,0.9942064477276075
2380.346607,0.9942456202333413
2380.465209,0.9942503926237721
2380.583812,0.9942257355197844
2380.702414,0.9942295135847578
2380.821016,0.9942886720007614
2380.939619,0.9941443117663935
2381.058221,0.9942834022847645
2381.176824,0.9942787291637557
2381.295426,0.9942950354686253
2381.414028,0.9941845754263537
2381.532631,0.9942089332468337
2381.651233,0.9941866632161542
2381.769835,0.9942271274367884
2381.888438,0.9942367714866982
2382.00704,0.9942392570817339
2382.125643,0.994326455688183
2382.244245,0.9943102482990458
2382.362847,0.994446677023909
2382.48145,0.994362948138739
2382.600052,0.9944549309655821
2382.718654,0.9944646766716594
2382.837257,0.9944856600977116
2382.955859,0.9944717373959293
2383.074461,0.9945624373542351
2383.193064,0.9944880468661599
2383.311666,0.9945545803420153
2383.430269,0.9946088845045921
2383.548871,0.9946179354866229
2383.667473,0.9946806978584841
2383.786076,0.99462449998666
2383.904678,0.9946771170144174
2384.02328,0.9947364015372526
2384.141883,0.9947408778611313
2384.260485,0.9946880585228828
2384.379088,0.9947963859507772
2384.49769,0.9947689299494196
2384.616292,0.9948837329079391
2384.734895,0.9948458285597976
2384.853497,0.9948178737847816
2384.972099,0.9949396469448982
2385.090702,0.994922434637893
2385.209304,0.9949652172224014
2385.327907,0.9949160671546873
2385.446509,0.9949531782161091
2385.565111,0.9949857137169893
2385.683714,0.9949178580052198
2385.802316,0.9950081011474056
2385.920918,0.9949083068396287
2386.039521,0.9949919821467312
2386.158123,0.9949374580800827
2386.276726,0.9950663108239391
2386.395328,0.9949219371768
2386.51393,0.9949863107085967
2386.632533,0.9949871066979635
2386.751135,0.9949776543653486
2386.869737,0.9950212353410262
2386.98834,0.9950585493369846
2387.106942,0.9950904912290829
2387.225545,0.9952024452066394
2387.344147,0.9951217375610724
2387.462749,0.9951254195183129
2387.581352,0.9952063265037442
2387.699954,0.9951632350027443
2387.818556,0.9950243199116369
2387.937159,0.9950683009585509
2388.055761,0.9950961632610482
2388.174363,0.9950659127974945
2388.292966,0.9950954666939776
2388.411568,0.9952091130853595
2388.530171,0.9952324012510763
2388.648773,0.9951919956358249
2388.767375,0.9951561693688588
2388.885978,0.9951789587060742
2389.00458,0.9951826408750335
2389.123182,0.9951545771202616
2389.241785,0.9951719924777451
2389.360387,0.9951640311336507
2389.47899,0.995190204291845
2389.597592,0.9951272107456801
2389.716194,0.995178262081047
2389.834797,0.9951533829354856
2389.953399,0.995129300515017
2390.072001,0.9951151697792782
2390.190604,0.9951483076661746
2390.309206,0.995198066325514
2390.427809,0.9952136910578091
2390.546411,0.9951192497598382
2390.665013,0.9952807707211456
2390.783616,0.9951430333941207
2390.902218,0.9952203590118768
2391.02082,0.9951641306500588
2391.139423,0.9952116011112523
2391.258025,0.9953250617009097
2391.376628,0.9952759933849118
2391.49523,0.9952651449357081
2391.613832,0.9952754957470396
2391.732435,0.9953032643207407
2391.851037,0.9953259574938683
2391.969639,0.9954004106600026
2392.088242,0.9953573107553407
2392.206844,0.9953960309078311
2392.325447,0.9953652736456783
2392.444049,0.9953764217991726
2392.562651,0.9954668060816564
2392.681254,0.9954804440703197
2392.799856,0.9955693444433177
2392.918458,0.9955365907506867
2393.037061,0.9955368894117087
2393.155663,0.995587862205339
2393.274265,0.9956358506968107
2393.392868,0.9955576963501293
2393.51147,0.99563545244255
2393.630073,0.9956857333024794
2393.748675,0.9957495588035695
2393.867277,0.9956844389118674
2393.98588,0.9957553341677592
2394.104482,0.9957895887404298
2394.223084,0.99582165368143
2394.341687,0.9958535204842139
2394.460289,0.9958706493120738
2394.578892,0.995887778434552
2394.697494,0.9959226351167856
2394.816096,0.9959280131135357
2394.934699,0.9960628708961772
2395.053301,0.9960104793670773
2395.171903,0.9960356787509762
2395.290506,0.996100921224602
2395.409108,0.9960544043977573
2395.527711,0.9961825052308698
2395.646313,0.9963059398898871
2395.764915,0.9961312031528903
2395.883518,0.9962310205002118
2396.00212,0.9962381933893818
2396.120722,0.9962260393575622
2396.239325,0.9964209202295885
2396.357927,0.9963028513462607
2396.47653,0.9963759826594359
2396.595132,0.9964179309713117
2396.713734,0.9964589842357591
2396.832337,0.996456692382731
2396.950939,0.996518076005578
2397.069541,0.9965427899603146
2397.188144,0.996530931171674
2397.306746,0.9965442847756207
2397.425349,0.9965793637518312
2397.543951,0.9967088278196917
2397.662553,0.9965315290904121
2397.781156,0.9967212867579076
2397.899758,0.996695073332774
2398.01836,0.9966918839136424
2398.136963,0.9967502917693731
2398.255565,0.9967131136768659
2398.374167,0.9967931529534281
2398.49277,0.9968413989095738
2398.611372,0.996806809113168
2398.729975,0.9968027222136289
2398.848577,0.9968170762761777
2398.967179,0.9968788808508289
2399.085782,0.9968767874073772
2399.204384,0.9967864744616763
2399.322986,0.9968926378743078
2399.441589,0.996918158652502
2399.560191,0.9969083889024191
2399.678794,0.9969340097772407
2399.797396,0.9969520544461214
2399.915998,0.9969252367965558
2400.034601,0.9969227444865792
2400.153203,0.996879179914538
2400.271805,0.9969642173353791
2400.390408,0.996973688540432
2400.50901,0.9969246386415932
2400.627613,0.9970141664938836
2400.746215,0.9969569395231566
2400.864817,0.9969880450649137
2400.98342,0.996988344161372
2401.102022,0.9969669091423998
2401.220624,0.9969947249071931
2401.339227,0.9969813652673891
2401.457829,0.9969482660355125
2401.576432,0.9969039028247627
2401.695034,0.9969904378390931
2401.813636,0.9969583352638489
2401.932239,0.9969268318782107
2402.050841,0.9968862577818418
2402.169443,0.9969599303984615
2402.288046,0.9969199531068026
2402.406648,0.9969080898299473
2402.525251,0.9968439907005803
2402.643853,0.9968726005336626
2402.762455,0.9968498720974756
2402.881058,0.996878382411513
2402.99966,0.9969347076312918
2403.118262,0.996837511235699
2403.236865,0.9967827863585438
2403.355467,0.9969549456112715
2403.474069,0.9968391061769929
2403.592672,0.9968011273305492
2403.711274,0.9967677350521074
2403.829877,0.9968149829625155
2403.948479,0.9967668379615495
2404.067081,0.9967213864300413
2404.185684,0.9968067094324922
2404.304286,0.9967922558399942
2404.422888,0.996697565073572
2404.541491,0.9967675356985803
2404.660093,0.9966868007979963
2404.778696,0.9966695582654909
2404.897298,0.9965965050643025
2405.0159,0.9966530136881441
2405.134503,0.9965925186862551
2405.253105,0.996627200709369
2405.371707,0.9965623223904151
2405.49031,0.9965498654392413
2405.608912,0.9965523568170191
2405.727515,0.996491768275635
2405.846117,0.9965227596515417
2405.964719,0.9965540509574657
2406.083322,0.9964335748556321
2406.201924,0.9963667164058854
2406.320526,0.9963749862839515
2406.439129,0.9964266994876856
2406.557731,0.9963689084150726
2406.676334,0.9963831565923372
2406.794936,0.9963436009662049
2406.913538,0.9963581476889698
2407.032141,0.9962872095142833
2407.150743,0.9962889032039791
2407.269345,0.9962361012913723
2407.387948,0.9962424772228236
2407.50655,0.9962164756334903
2407.625153,0.9961457467746245
2407.743755,0.9962249435095216
2407.862357,0.9961040091422442
2407.98096,0.9961491336759213
2408.099562,0.9961457467746245
2408.218164,0.9960551016360844
2408.336767,0.9961132729526059
2408.455369,0.996035778354549
2408.573971,0.9959868741984387
2408.692574,0.9960108777713488
2408.811176,0.9960360771653274
2408.929779,0.9959361797567265
2409.048381,0.9959384704125742
2409.166983,0.9959381716310779
2409.285586,0.9959513181017099
2409.404188,0.9958995299796715
2409.52279,0.9958874796682633
2409.641393,0.9958341015298999
2409.759995,0.995779232582559
2409.878598,0.9958147825357251
2409.9972,0.9958222511746014
2410.115802,0.9957119201816212
2410.234405,0.9957967584512797
2410.353007,0.995722375211672
2410.471609,0.9957069416344667
2410.590212,0.9956498892612772
2410.708814,0.9955987141721802
2410.827417,0.995556003903484
2410.946019,0.9956105618673725
2411.064621,0.9955385818258593
2411.183224,0.9955231510974295
2411.301826,0.9955236488591295
2411.420428,0.9954382365942959
2411.539031,0.9954664078950135
2411.657633,0.9953990171004031
2411.776236,0.9954037950271523
2411.894838,0.9953551209716658
2412.01344,0.9953437739879647
2412.132043,0.9952948042789491
2412.250645,0.99526464730326
2412.369247,0.9952106059001488
2412.48785,0.9952661402013506
2412.606452,0.9952099092529685
2412.725055,0.9951556717908985
2412.843657,0.9952275246242579
2412.962259,0.995180550993682
2413.080862,0.9950633256294844
2413.199464,0.9951099951938492
2413.318066,0.9950398424121026
2413.436669,0.9950713856750651
2413.555271,0.9951240263437008
2413.673873,0.9949893951709408
2413.792476,0.9950398424121026
2413.911078,0.9949961611218321
2414.029681,0.994898556785997
2414.148283,0.9948479177382313
2414.266885,0.9948384667279051
2414.385488,0.9948569708954745
2414.50409,0.9947054657162194
2414.622692,0.9947107376691583
2414.741295,0.9946599092491406
2414.859897,0.994534689449318
2414.9785,0.9946496643048369
2415.097102,0.9945301146002686
2415.215704,0.9944790965140148
2415.334307,0.9944892402525322
2415.452909,0.9943681188395133
2415.571511,0.9943200920192303
2415.690114,0.9943170096317228
2415.808716,0.9943017966978547
2415.927319,0.9941995877267852
2416.045921,0.9941301950173956
2416.164523,0.9941333762391097
2416.283126,0.994096693394329
2416.401728,0.9940299917440677
2416.52033,0.993922443517425
2416.638933,0.9938480015142933
2416.757535,0.9938223605666239
2416.876138,0.9938120248678197
2416.99474,0.9937387836205601
2417.113342,0.9936552137030219
2417.231945,0.9936354401610166
2417.350547,0.9935598273811231
2417.469149,0.9934021619476008
2417.587752,0.9934100098556794
2417.706354,0.9934343486990704
2417.824956,0.9934302756265906
2417.943559,0.9933864663174379
2418.062161,0.9933525924164897
2418.180764,0.9933117664639205
2418.299366,0.9933586518857848
2418.417968,0.9932300202694425
2418.536571,0.9931977408183277
2418.655173,0.9931551335491791
2418.773775,0.9931460958785852
2418.892378,0.9931619863432426
2419.01098,0.9931370582902338
2419.129583,0.993028415038951
2419.248185,0.992991971564861
2419.366787,0.992990680676137
2419.48539,0.9928567352681347
2419.603992,0.9928802662516016
2419.722594,0.9928120577203
2419.841197,0.9927042441852125
2419.959799,0.9927152632634787
2420.078402,0.9926638419446653
2420.197004,0.9926229450368593
2420.315606,0.9925748039914548
2420.434209,0.9924868657595424
2420.552811,0.9925868142192448
2420.671413,0.9923909961588863
2420.790016,0.9923899045293908
2420.908618,0.9923924847464969
2421.027221,0.9923517974887168
2421.145823,0.9923125011356092
2421.264425,0.9922261737033081
2421.383028,0.9921740831965764
2421.50163,0.9923331414502913
2421.620232,0.9921045342310642
2421.738835,0.9921149513833635
2421.857437,0.9920075111521222
2421.97604,0.9920606841797444
2422.094642,0.9920233833992783
2422.213244,0.9919384698320118
2422.331847,0.9918767731779741
2422.450449,0.9918567374695172
2422.569051,0.9919069266902097
2422.687654,0.9917670776731339
2422.806256,0.9917631106127572
2422.924858,0.991752201278542
2423.043461,0.9917249284680097
2423.162063,0.9916344872787143
2423.280666,0.9915422695595878
2423.399268,0.9916065235804631
2423.51787,0.9915792547760124
2423.636473,0.9915877823942721
2423.755075,0.9914907107021126
2423.873677,0.9914213087814591
2423.99228,0.991420317360646
2424.110882,0.9913373389527776
2424.229485,0.9913017505811244
2424.348087,0.9913157280343484
2424.466689,0.9912265136335335
2424.585292,0.9912391022901945
2424.703894,0.9913496316119951
2424.822496,0.9912235399584531
2424.941099,0.9911421638463577
2425.059701,0.9911211518552121
2425.178304,0.9911488045211017
2425.296906,0.9911533638160889
2425.415508,0.9911270985999634
2425.534111,0.9910377029674733
2425.652713,0.9910466223469372
2425.771315,0.9909362259024038
2425.889918,0.9908601249225696
2426.00852,0.9908775642142336
2426.127123,0.9908443703718324
2426.245725,0.9908014677394439
2426.364327,0.990816924362902
2426.48293,0.9907608457120238
2426.601532,0.9906514717522109
2426.720134,0.9906683129703806
2426.838737,0.9907081386370526
2426.957339,0.9907048693055895
2427.075942,0.9906744551329617
2427.194544,0.9906551371694374
2427.313146,0.9906906032581873
2427.431749,0.9905641992019618
2427.550351,0.9906222479648472
2427.668953,0.9906328476796088
2427.787556,0.9905387420291684
2427.906158,0.9906378008562301
2428.02476,0.9906309654789863
2428.143363,0.9905534021110348
2428.261965,0.9906485988671085
2428.380568,0.990589657029013
2428.49917,0.9905492417954825
2428.617772,0.990438009361447
2428.736375,0.9904588087780367
2428.854977,0.9903960156801225
2428.973579,0.9903966099179101
2429.092182,0.9904100794033973
2429.210784,0.9903462000134082
2429.329387,0.9903486758820031
2429.447989,0.9901954807917899
2429.566591,0.9901567649053915
2429.685194,0.9901108226973673
2429.803796,0.9899844926164217
2429.922398,0.9899498437655385
2430.041001,0.9898696610756363
2430.159603,0.9897528633468309
2430.278206,0.9896538930090956
2430.396808,0.9895875884194926
2430.51541,0.9894520242062397
2430.634013,0.9894906135876719
2430.752615,0.9894906135876719
2430.871217,0.9894401508531895
2430.98982,0.9893857331413933
2431.108422,0.9894272882148357
2431.227025,0.9893867225276212
2431.345627,0.9893520945983251
2431.464229,0.9892986710276661
2431.582832,0.9891522656586186
2431.701434,0.9891344610780785
2431.820036,0.9892086489446695
2431.938639,0.9891018201794406
2432.057241,0.9890652240891259
2432.175844,0.9890226951988678
2432.294446,0.9889752232488341
2432.413048,0.9889603887317445
2432.531651,0.9887339427317815
2432.650253,0.9888417206053267
2432.768855,0.9889099530380403
2432.887458,0.9889139086857638
2433.00606,0.9887843694487312
2433.124662,0.9888852305982462
2433.243265,0.9887606389086321
2433.361867,0.9888397429238631
2433.48047,0.9888041453338784
2433.599072,0.988816999871322
2433.717674,0.9887270216184063
2433.836277,0.9888743529205369
2433.954879,0.9888525979240785
2434.073481,0.9888318322375625
2434.192084,0.9888595199164909
2434.310686,0.9889040195961224
2434.429289,0.9888763306712205
2434.547891,0.9889198421870163
2434.666493,0.9889336871617216
2434.785096,0.9888901750367602
2434.903698,0.9889198421870163
2435.0223,0.988922808950993
2435.140903,0.9889148976001669
2435.259505,0.9889406097217607
2435.378108,0.9890770929430279
2435.49671,0.9890523663247883
2435.615312,0.9890998419777784
2435.733915,0.989144352472146
2435.852517,0.9891760055978726
2435.971119,0.9892106273639458
2436.089722,0.9892848209432226
2436.208324,0.9893669349910467
2436.326927,0.9894114575048704
2436.445529,0.9894391614135334
2436.564131,0.989489624097553
2436.682734,0.9895430579799561
2436.801336,0.9897103048887205
2436.919938,0.9895717551447444
2437.038541,0.9895974843448563
2437.157143,0.989586598832399
2437.275746,0.9897172328851026
2437.394348,0.9898696610756363
2437.51295,0.9897221814836386
2437.631553,0.9899716229016711
2437.750155,0.9900628034869418
2437.868757,0.990197164125538
2437.98736,0.9902086504792627
2438.105962,0.9902316235864408
2438.224564,0.9902975752087363
2438.343167,0.990347784568596
2438.461769,0.9903965108782541
2438.580372,0.9903665023186065
2438.698974,0.9903250068314958
2438.817576,0.9903536276377619
2438.936179,0.9903133210653614
2439.054781,0.9903151036309435
2439.173383,0.9904303830181364
2439.291986,0.9903152026624589
2439.410588,0.9903933416144901
2439.529191,0.9904482109254814
2439.647793,0.9905035785279822
2439.766395,0.9906214554673658
2439.884998,0.990740238100753
2440.0036,0.9908547742923417
2440.122202,0.9909947919639648
2440.240805,0.9911014287405358
2440.359407,0.9911603019139189
2440.47801,0.9913869070589176
2440.596612,0.9913899803630931
2440.715214,0.9913372398190488
2440.833817,0.9914347922029455
2440.952419,0.9914777222588769
2441.071021,0.9916263559092573
2441.189624,0.9917255235031452
2441.308226,0.9918709211222759
2441.426829,0.992010387978076
2441.545431,0.9921349923077941
2441.664033,0.9921411435638152
2441.782636,0.992165947402451
2441.901238,0.9921410443497058
2442.01984,0.9921114789871104
2442.138443,0.9921498744442945
2442.257045,0.992139853781167
2442.375648,0.9921323135469312
2442.49425,0.9919648557462405
2442.612852,0.9920212009502355
2442.731455,0.9920485811132262
2442.850057,0.9921401514231678
2442.968659,0.9920969942652559
2443.087262,0.9921655505361514
2443.205864,0.99225643706312
