nu,[0]1-1-Dichloroethane-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
585.270824,1.0005036768025841
585.390026,1.0006328301525638
585.509228,0.9997152205573656
585.62843,1.0006639603241372
585.747632,0.9997948310500283
585.866834,0.9993705481879627
585.986036,0.9994126425619537
586.105238,0.9995063019090283
586.22444,0.9996856994027845
586.343642,1.0008512721266192
586.462844,0.9992497315921972
586.582046,1.0003165801009064
586.701248,1.0001685442019783
586.82045,0.9990881360008865
586.939652,0.999412362726453
587.058854,1.0001248677953343
587.178056,1.000356563553677
587.297258,0.9987737524567137
587.41646,0.999118169041649
587.535662,1.000140739902931
587.654864,0.9994408563790894
587.774066,0.9993368999480765
587.893268,1.000167073955299
588.01247,0.9991338253460247
588.131672,0.9997487115782258
588.250874,0.9994016091072846
588.370076,0.9999094530996181
588.489278,0.9994656128357093
588.60848,0.9989562450914822
588.727682,0.9995937125571052
588.846884,0.9989999004332549
588.966086,0.9997557498339299
589.085288,0.9991466942725709
589.20449,0.9994768368975645
589.323692,0.9990624098126105
589.442894,0.9989297731017426
589.562096,0.9993514204187237
589.681298,0.9999571129196771
589.8005,1.0007519625822106
589.919702,0.9993414369479012
590.038904,1.0006568356221035
590.158106,1.0004945422457143
590.277308,1.0001338289542956
590.39651,0.9998584000262227
590.515712,0.9995105798051552
590.634914,1.0004391463965583
590.754116,0.9997305063199473
590.873318,1.000184467011947
590.99252,0.9998703084106814
591.111722,1.000677749568518
591.230924,1.000191368308579
591.350126,1.000025238318481
591.469328,0.9997607986132147
591.58853,1.0007602388351633
591.707732,1.0001561921967312
591.826934,1.0001335089115215
591.946136,0.9994700804569838
592.065338,0.9998030294012561
592.18454,0.9998567202655217
592.303742,0.999178647494783
592.422944,0.9995205749609289
592.542146,0.9991364830455349
592.661348,0.999903905617361
592.78055,0.9994600358331496
592.899752,0.99848744506601
593.018954,0.9997503511674571
593.138156,0.9992453748728651
593.257358,0.9994386176340785
593.37656,0.9996767322622786
593.495762,0.9997853730356631
593.614964,0.9998390229581947
593.734166,1.0003322151712413
593.853368,1.0008925881198887
593.97257,1.0003085175817628
594.091772,1.0004369654415965
594.210974,1.0001415700200895
594.330176,0.9997269772774887
594.449378,1.0005073586628894
594.56858,1.0008467382806256
594.687782,1.0001917983909598
594.806984,1.000108325866823
594.926186,0.9998273249100598
595.045388,1.0009641645080485
595.16459,1.0007912028359636
595.283792,1.0008452870539073
595.402994,1.000643907219305
595.522196,1.0003199511734617
595.641398,1.0008654943242445
595.7606,1.0003432889101562
595.879802,1.0007950258656604
595.999004,1.0003334755906264
596.118206,0.9998004199187547
596.237408,0.999850401191018
596.35661,1.000051669334814
596.475812,1.0007330385415254
596.595014,1.000258913512319
596.714216,1.0003367366830724
596.833418,1.0004713410462986
596.95262,1.0003195710519523
597.071822,1.0005379346349685
597.191024,0.9999414807123204
597.310226,0.9997164602050077
597.429428,1.0007414947714286
597.54863,1.000117426893998
597.667832,0.9998781474246282
597.787034,1.0006814320694122
597.906236,1.000235287675804
598.025438,1.0001953490781466
598.14464,0.9998190063813216
598.263842,1.0005615576144735
598.383044,1.0009148081819867
598.502246,1.0003418284100205
598.621448,0.9996295186451721
598.74065,1.0007776021759338
598.859852,1.000270596604658
598.979054,1.0002390585699468
599.098256,1.0003644664017453
599.217458,1.0004380759272444
599.33666,1.0008999346984475
599.455862,1.000057143632635
599.575064,1.0009894091426108
599.694266,1.0018653375816982
599.813468,1.0008167233370209
599.93267,1.0010232231359668
600.051872,0.9999670525427794
600.171074,1.0009087326475403
600.290276,1.000155552096973
600.409478,1.0004888394430764
600.52868,1.000471351051012
600.647882,1.0009870067709117
600.767084,1.0006429666144743
600.886286,0.9997264574195958
601.005488,1.0000632039972885
601.12469,1.0009847545526802
601.243892,1.000759478257671
601.363094,1.0004862881997887
601.482296,0.9999958729085164
601.601498,1.000586842124503
601.7207,0.9999789392217813
601.839902,1.0003921968890968
601.959104,1.0005505815143905
602.078306,1.0009446058593625
602.197508,1.0002964539337849
602.31671,1.000299944974501
602.435912,1.000401080411248
602.555114,1.0004561540066115
602.674316,1.0003760306818184
602.793518,1.0004462095218647
602.91272,1.0001798361685854
603.031922,1.0004198981325505
603.151124,1.0007576168467724
603.270326,1.0004548133962632
603.389528,1.000053454428637
603.50873,1.0005690318372251
603.627932,1.0010307308382942
603.747134,1.000598238873539
603.866336,1.0009801600432013
603.985538,1.0008918674774847
604.10474,1.0002621043433424
604.223942,1.0010055051817217
604.343144,1.0007844675338329
604.462346,1.0004911905946117
604.581548,1.0007419350977833
604.70075,0.9997948210520801
604.819952,1.0013074539736735
604.939154,1.000063679027423
605.058356,1.0007969173700468
605.177558,1.000753003364793
605.29676,0.9999866280894047
605.415962,1.0002187039122141
605.535164,1.0008364796541338
605.654366,1.0007040977605366
605.773568,1.0009986783474558
605.89277,1.0009921518573495
606.011972,1.0004942020776277
606.131174,1.0002735674127416
606.250376,1.0008549352489786
606.369578,1.0011065117328894
606.48878,1.0005577154654692
606.607982,1.0003598247213898
606.727184,1.0003238324224017
606.846386,1.0007843674553911
606.965588,1.0009918015101575
607.08479,1.0004924011896847
607.203992,0.9997565396412842
607.323194,1.0006826428946776
607.442396,1.0002497611851324
607.561598,1.00083500842559
607.6808,1.0009445658215792
607.800002,1.0007399236085153
607.919204,1.0010009005669884
608.038406,1.0005324016754888
608.157608,1.000344789426215
608.27681,0.9999602497900605
608.396012,1.0003395576366474
608.515214,1.0007830063895768
608.634416,1.0003138192309553
608.753618,1.000757476740716
608.87282,1.0000082551340734
608.992022,0.9999457094737839
609.111224,1.0004394265195586
609.230426,1.000741054445268
609.349628,1.0001903381120003
609.46883,1.0005150025683094
609.588032,1.0004751328398667
609.707234,1.0007606291317326
609.826436,0.9998615295879126
609.945638,1.0002685860627794
610.06484,1.0010869903462447
610.184042,0.9998283447344513
610.303244,1.001567427131781
610.422446,1.000096439650004
610.541648,0.9995483520236677
610.66085,1.0007311771798049
610.780052,1.0003008652508736
610.899254,1.0000692934006767
611.018456,0.9998831568266954
611.137658,1.0004287819006898
611.25686,1.0002556426710196
611.376062,1.0002850106078076
611.495264,1.0004736921567126
611.614466,1.0005938062331592
611.733668,0.9996864191767472
611.85287,0.9997996500727278
611.972072,0.9999546520282504
612.091274,1.0002191440085408
612.210476,0.999958640855313
612.329678,1.000259683711979
612.44888,0.9989141899188314
612.568082,0.9990789344415272
612.687284,1.0002836602239549
612.806486,0.9999026257411809
612.925688,0.9991774484811254
613.04489,0.9996200621946548
613.164092,1.000411504644816
613.283294,0.9995702923507888
613.402496,0.9996062775290427
613.521698,1.0003741699841318
