nu,[0]PFC-1216-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
532.52065,0.989820168829899
532.640653,0.9904231529027303
532.760655,0.9930778690854155
532.880658,0.993609407253517
533.00066,0.9914973537121284
533.120662,0.9876064406653763
533.240665,0.9930341746204611
533.360667,0.9905406240545662
533.48067,0.9920534421631833
533.600672,0.9895282149454094
533.720674,0.9934984272810736
533.840677,0.9882505700280438
533.960679,0.9937497148073013
534.080682,0.9918609032765628
534.200684,0.9887359202016445
534.320686,0.9889564328981012
534.440689,0.9928326091426013
534.560691,0.993211347720584
534.680694,0.9912697320516827
534.800696,0.9961766277714275
534.920698,0.9933993804254415
535.040701,0.9947364015372526
535.160703,0.993909423218698
535.280706,0.9962092032797623
535.400708,0.9932226703944871
535.52071,0.9908545761214067
535.640713,0.9950914863200717
535.760715,0.9952719127617042
535.880718,0.9943119386279047
536.00072,0.9942282210872302
536.120722,0.9942394559296052
536.240725,0.9943660306686563
536.360727,0.9940590178436056
536.48073,0.9943528056883947
536.600732,0.9940452005192882
536.720734,0.994948700936881
536.840737,0.993849691057332
536.960739,0.9962660884493257
537.080742,0.9897756279244796
537.200744,0.9979552932667103
537.320746,0.9940596142791952
537.440749,0.9968419970145925
537.560751,0.9966881961604942
537.680754,0.9954219115410815
537.800756,0.9942341864744528
537.920758,0.9962513438203272
538.040761,0.9960972356580119
538.160763,0.9947408778611313
538.280766,0.9981022030981775
538.400768,0.9969088873567381
538.52077,0.9973000514350655
538.640773,0.9954989601787786
538.760775,0.9958895710341665
538.880778,0.9937901612437734
539.00078,0.9937538885648685
539.120782,0.9959138710361586
539.240785,0.996545580284033
539.360787,0.9947195906341192
539.48079,0.9971987308970102
539.600792,0.9955941344286284
539.720794,0.9981469190785068
539.840797,0.9983826093882474
539.960799,0.9976516616708596
540.080802,0.9969555437844183
540.200804,0.9966338781339832
540.320806,0.994583721218131
540.440809,0.996836713766009
540.560811,0.9963313460152811
540.680814,0.9944343459615667
540.800816,0.9947230721587791
540.920818,0.9972414119160599
541.040821,0.9975282597928744
541.160823,0.9964165359871848
541.280826,0.9969244392566854
541.400828,0.9936637591746053
541.52083,0.9963975046130976
541.640833,0.9959052066231708
541.760835,0.9971561514202791
541.880838,0.9952206575780292
542.00084,0.9960087861507017
542.120842,0.9969709967151068
542.240845,0.9961026145976075
542.360847,0.9960109773724416
542.48085,0.9952953019264758
542.600852,0.9958762262033252
542.720854,0.9953209808765224
542.840857,0.9988261894551769
542.960859,0.9974394837283463
543.080862,0.9957293452926936
543.200864,0.9950955662035293
543.320866,0.9976499656644764
543.440869,0.9959530112203898
543.560871,0.9954886070434292
543.680874,0.9968907437800952
543.800876,0.9968611365646743
543.920878,0.9953164024105409
544.040881,0.9951002431636813
544.160883,0.9963999956099729
544.280886,0.996009483357096
544.400888,0.9953596996157531
544.52089,0.9940656780613368
544.640893,0.9966803223548462
544.760895,0.9961857926385613
544.880898,0.9949774553698376
545.0009,0.9956964867664677
545.120902,0.9960144634169629
545.240905,0.9948955720948037
545.360907,0.9943061716353849
545.48091,0.9948090199451045
545.600912,0.9954901002774597
545.720914,0.9944221144943349
545.840917,0.9937371936397783
545.960919,0.9954518741915546
546.080922,0.9937052951878353
546.200924,0.9949335778315627
546.320926,0.9935899326999861
546.440929,0.9955273323034446
546.560931,0.993119281295995
546.680934,0.9924824988269403
546.800936,0.995090093192966
546.920938,0.9944024251313933
547.040941,0.9958899693900746
547.160943,0.9923989353186121
547.280946,0.9946029168691879
547.400948,0.994067367974426
547.52095,0.9940806885664046
547.640953,0.9936268949329757
547.760955,0.9935631061339634
547.880958,0.9941227390688928
548.00096,0.9919094064606262
548.120962,0.9936139778673028
548.240965,0.9927297570121265
548.360967,0.9932971648882752
548.48097,0.9915446492638904
548.600972,0.992591876424906
548.720974,0.9938048694470002
548.840977,0.9925690470742867
548.960979,0.9923867288867774
549.080982,0.9921900573279073
549.200984,0.992438433582248
549.320986,0.990484660090304
549.440989,0.9937104624688052
549.560991,0.9924781319135526
549.680994,0.9922954335073716
549.800996,0.9908113758036615
549.920998,0.9925669626814765
550.041001,0.9901646861911958
550.161003,0.9914507544315956
550.281006,0.9916152497562657
550.401008,0.9908582422901208
550.52101,0.9916008714393872
550.641013,0.9905242802691059
550.761015,0.9917395069316096
550.881018,0.9905511238408299
551.00102,0.9919670380713237
551.121022,0.9910395859408978
551.241025,0.9901325063618197
551.361027,0.9905304215386814
551.48103,0.9902400405910136
551.601032,0.9905319073354282
551.721034,0.9927286650099943
551.841037,0.9899844926164217
551.961039,0.9907671866017272
552.081042,0.9913912691709054
552.201044,0.9907696635227898
552.321046,0.9906567222189249
552.441049,0.9899290550371019
552.561051,0.9902718278064986
552.681054,0.990220335010277
552.801056,0.9901027038219087
552.921058,0.9902006298216774
553.041061,0.9899637031603669
553.161063,0.9895737342902338
553.281066,0.9890642350243963
553.401068,0.9888802861844542
553.52107,0.9889040195961224
553.641073,0.9903864088853633
553.761075,0.9890642350243963
553.881078,0.9901580521100225
554.00108,0.9893778180871885
554.121082,0.9888367764090842
554.241085,0.9882120290073675
554.361087,0.9893976058414271
554.48109,0.9881398921622768
554.601092,0.9890929183031175
554.721094,0.9902243949219732
554.841097,0.987495834938058
554.961099,0.9879531513702189
555.081102,0.9888100781765489
555.201104,0.9892205195196802
555.321106,0.9880499755233592
555.441109,0.9876913784715468
555.561111,0.9875481736042722
555.681114,0.9879205494541582
555.801116,0.9875057099457824
555.921118,0.9876913784715468
556.041121,0.9879314166399716
556.161123,0.9874237503732262
556.281126,0.9868225923804376
556.401128,0.9870495876801438
556.52113,0.9870673547326251
556.641133,0.9868620660736014
556.761135,0.9862908383237365
556.881138,0.9859200626787163
557.00114,0.9856065899435911
557.121142,0.9847514546059465
557.241145,0.9845417248831239
557.361147,0.9841037012830302
557.48115,0.9846126144393088
557.601152,0.9841784960064912
557.721154,0.983407202452202
