nu,[0]Pentane-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1178.667373,0.9945207660611296
1178.785976,0.9944126675291204
1178.904578,0.9944071982744895
1179.02318,0.9944681573041189
1179.141783,0.9946293736586505
1179.260385,0.994443693688353
1179.378988,0.9944898369462554
1179.49759,0.9945647248504716
1179.616192,0.9947209832425209
1179.734795,0.9946042098538204
1179.853397,0.9946610033756426
1179.971999,0.994776291266738
1180.090602,0.9948015589054339
1180.209204,0.9946628932333443
1180.327807,0.9948268271859358
1180.446409,0.9949094012393681
1180.565011,0.9948578662671512
1180.683614,0.994859259069139
1180.802216,0.9949282052047485
1180.920818,0.9950261109570246
1181.039421,0.9949117890247965
1181.158023,0.9949449201390009
1181.276626,0.9949512878068664
1181.395228,0.9949923801436037
1181.51383,0.995049792860279
1181.632433,0.9950125786939352
1181.751035,0.9951253200057759
1181.869637,0.9950842221787357
1181.98824,0.995136564985426
1182.106842,0.9951930903476223
1182.225445,0.9951796553315891
1182.344047,0.9951740823411237
1182.462649,0.9952217523213548
1182.581252,0.9951396499135591
1182.699854,0.9952772872445442
1182.818456,0.9953713453923663
1182.937059,0.9952540975539124
1183.055661,0.995214885314955
1183.174263,0.9953988180206197
1183.292866,0.9951968720885509
1183.411468,0.9953684588196502
1183.530071,0.9953274504839243
1183.648673,0.9952686283698113
1183.767275,0.9954904984735794
1183.885878,0.9955773090299316
1184.00448,0.9954888061411705
1184.123082,0.9955087161163924
1184.241685,0.9956143451946958
1184.360287,0.995544754184201
1184.47889,0.9954701906745508
1184.597492,0.9955775081454132
1184.716094,0.9955213591573703
1184.834697,0.9956214140816413
1184.953299,0.9956658197869492
1185.071901,0.9956566597035436
1185.190504,0.9956636293245552
1185.309106,0.9958178695663359
1185.427709,0.9957450779406369
1185.546311,0.9957974555092546
1185.664913,0.9957676816104568
1185.783516,0.9959212408260724
1185.902118,0.9958214545171192
1186.02072,0.9958058202430127
1186.139323,0.9958146829542518
1186.257925,0.9958541179965055
1186.376528,0.9959128751227855
1186.49513,0.9960054993271307
1186.613732,0.9959431513343853
1186.732335,0.9960079893439915
1186.850937,0.9959052066231708
1186.969539,0.9959651619212458
1187.088142,0.9959695441775993
1187.206744,0.9960371728056149
1187.325347,0.9960962395612742
1187.443949,0.9960423522123799
1187.562551,0.9961470417649371
1187.681154,0.9960783099903288
1187.799756,0.9960824935280161
1187.918358,0.9961022161566414
1188.036961,0.9960458383667135
1188.155563,0.9961362834349811
1188.274165,0.9961701526443911
1188.392768,0.9960886692586207
1188.51137,0.996148336756933
1188.629973,0.9961824056126243
1188.748575,0.9961992412375398
1188.867177,0.9962222537058053
1188.98578,0.996135486526273
1189.104382,0.99631251553079
1189.222984,0.9962131881245451
1189.341587,0.9961265213472377
1189.460189,0.9963239731906001
1189.578792,0.9961698537933902
1189.697394,0.9961099857842289
1189.815996,0.9963399145017012
1189.934599,0.996265789569544
1190.053201,0.9963064380429817
1190.171803,0.9961936625374093
1190.290406,0.9961535167417522
1190.409008,0.9962250431320209
1190.527611,0.9963227776025496
1190.646213,0.9964816041114358
1190.764815,0.9964185288222496
1190.883418,0.996284619170906
1191.00202,0.9964217173666435
1191.120622,0.9964175324042189
1191.239225,0.9962580187266916
1191.357827,0.9963561549746671
1191.47643,0.9963536640873933
1191.595032,0.9963431027945289
1191.713634,0.9963690080519685
1191.832237,0.9962537348264215
1191.950839,0.9963772779490553
1192.069441,0.9963962092971835
1192.188044,0.9964721375811629
1192.306646,0.9964579877772731
1192.425249,0.9963639265829851
1192.543851,0.9963308478497326
1192.662453,0.9964253044912829
1192.781056,0.9963995970500543
1192.899658,0.9964222155776268
1193.01826,0.9964033833757172
1193.136863,0.9964502154352806
1193.255465,0.9963517710172299
1193.374067,0.9965048224033037
1193.49267,0.9964440374630966
1193.611272,0.9964150413635018
1193.729875,0.9963517710172299
1193.848477,0.9964738315852367
1193.967079,0.9965094063360298
1194.085682,0.9964600803412447
1194.204284,0.9964236105697051
1194.322886,0.9963790714297698
1194.441489,0.9963581476889698
1194.560091,0.9965063171616584
1194.678694,0.996349479410792
1194.797296,0.9965147875013531
1194.915898,0.9964889781025901
1195.034501,0.9962975709551417
1195.153103,0.996334633914148
1195.271705,0.9964911703807534
1195.390308,0.9964127496115421
1195.50891,0.9964711411095236
1195.627513,0.9964465285763042
1195.746115,0.99651299377635
1195.864717,0.9965033276471912
1195.98332,0.9964703439329295
1196.101922,0.9963670153159451
1196.220524,0.9965210655642903
1196.339127,0.9964418452886257
1196.457729,0.9964454324857256
1196.576332,0.9964403506269787
1196.694934,0.996478116431925
1196.813536,0.9963945154250675
1196.932139,0.9964578881314793
1197.050741,0.9964338737857493
1197.169343,0.9964627707870937
1197.287946,0.9964515108214027
1197.406548,0.9965862401731647
1197.525151,0.9965315290904121
1197.643753,0.9964295891293041
1197.762355,0.9963978035323938
1197.880958,0.9964022873325983
1197.99956,0.9964550980532987
1198.118162,0.9964201230931711
1198.236765,0.9966165368553732
1198.355367,0.99641155391696
1198.473969,0.9964042801391657
1198.592572,0.9964488204059555
1198.711174,0.9966004914582957
1198.829777,0.996474030880023
1198.948379,0.9965298349882526
1199.066981,0.9963532655460073
1199.185584,0.9964759241824802
1199.304186,0.9963310471159221
1199.422788,0.996487881965317
1199.541391,0.9964606782174722
1199.659993,0.9964374609541519
1199.778596,0.9963738902720694
1199.897198,0.996499839891648
1200.0158,0.9964276959148833
1200.134403,0.9964312830610454
1200.253005,0.9965424909975226
1200.371607,0.9963843522528425
1200.49021,0.9964254041338183
1200.608812,0.9962762504152538
1200.727415,0.9965118976126598
1200.846017,0.9964300873442232
1200.964619,0.9962425768470763
1201.083222,0.9964473257338459
1201.201824,0.9964700449918712
1201.320426,0.9965251513090349
1201.439029,0.996375683746686
1201.557631,0.9964940602093377
1201.676234,0.9964207209454243
1201.794836,0.996375683746686
1201.913438,0.9965119972638545
1202.032041,0.9963984013712553
1202.150643,0.9964557955721114
1202.269245,0.9965055199569236
1202.387848,0.9964857893429622
1202.50645,0.9963916258851627
1202.625053,0.996410956070207
1202.743655,0.9964360659426831
1202.862257,0.9963627309469907
1202.98086,0.9964093618139527
1203.099462,0.9963407115739517
1203.218064,0.9964171338372857
1203.336667,0.9963927219165539
1203.455269,0.9964451335521407
1203.573871,0.9964232120003406
1203.692474,0.9964358666554898
1203.811076,0.996407070075056
1203.929679,0.9966413529160996
1204.048281,0.9963770786736197
1204.166883,0.9964612760940584
1204.285486,0.996310722169876
1204.404088,0.996529536029347
1204.52269,0.9964647637146281
1204.641293,0.9964911703807534
1204.759895,0.9963323423471252
1204.878498,0.9964619736171959
1204.9971,0.9963471878096246
1205.115702,0.9963617345847579
1205.234305,0.9964139453075591
1205.352907,0.9963166004204778
1205.471509,0.9965754770998915
1205.590112,0.9963273606978676
1205.708714,0.9964332759256045
1205.827317,0.9964764224205669
1205.945919,0.9963337372133809
1206.064521,0.9963251687800853
1206.183124,0.9963787725160932
1206.301726,0.9963264640036466
1206.420328,0.9963976042528531
1206.538931,0.9963608378596003
1206.657533,0.9963198882706841
1206.776136,0.9962672839693492
1206.894738,0.9962821284624714
1207.01334,0.9962870102568613
1207.131943,0.996221755594803
1207.250545,0.9962260393575622
1207.369147,0.996277346319732
1207.48775,0.9962743574921763
1207.606352,0.9963257665753659
1207.724954,0.9962599116187255
1207.843557,0.9962983679935172
1207.962159,0.9961859918757398
1208.080762,0.9961832025588676
1208.199364,0.9962953791028966
1208.317966,0.9962177707157504
1208.436569,0.9963029509765509
1208.555171,0.9962181692029384
1208.673773,0.9961583979059431
1208.792376,0.9961913712946203
1208.910978,0.9961870876809336
1209.029581,0.9962412817325682
1209.148183,0.9961637771758157
1209.266785,0.996253635201053
1209.385388,0.9961964518835694
1209.50399,0.9960895657388266
1209.622592,0.996056097691684
1209.741195,0.9961321992845915
1209.859797,0.9961900762466794
1209.9784,0.9962569228434738
1210.097002,0.9961658691219444
1210.215604,0.9961696545594394
1210.334207,0.9961273182487735
1210.452809,0.9961268201852389
1210.571411,0.9961592944489046
1210.690014,0.9962057165536525
1210.808616,0.9961660683551381
1210.927219,0.9960855813885323
1211.045821,0.9960844856949954
1211.164423,0.9960664567289669
1211.283026,0.9960303997758682
1211.401628,0.9960665563356176
1211.52023,0.9961062005734749
1211.638833,0.9961621833150474
1211.757435,0.9959580905936994
1211.876038,0.9959816950801585
1211.99464,0.9959910573520949
1212.113242,0.996102315766868
1212.231845,0.9960874739529348
1212.350447,0.996004403721684
1212.469049,0.9959863762051261
1212.587652,0.9958865833699349
1212.706254,0.9959928501376117
1212.824856,0.995893853368529
1212.943459,0.996024423611398
1213.062061,0.9960681500433827
1213.180664,0.9959123771664724
1213.299266,0.9959584889770153
1213.417868,0.9958867825472715
1213.536471,0.9958786163091362
1213.655073,0.9958204586961626
1213.773675,0.995802832830033
1213.892278,0.9958786163091362
1214.01088,0.9958595952092169
1214.129483,0.9959230334859193
1214.248085,0.9959184522505021
1214.366687,0.9958477445505454
1214.48529,0.9958313131983193
1214.603892,0.9958402757204694
1214.722494,0.9958291223718402
1214.841097,0.995906501300781
1214.959699,0.9957301418764886
1215.078302,0.9958295207035688
1215.196904,0.9957630015133515
1215.315506,0.9957788342709456
1215.434109,0.9957446796426854
1215.552711,0.9956448114597903
1215.671313,0.9957358175544729
1215.789916,0.9957497579535012
1215.908518,0.9957021622526173
1216.027121,0.9956720925013729
1216.145723,0.9957833152857821
1216.264325,0.995631868161373
1216.382928,0.9957153056079051
1216.50153,0.9956954910704787
1216.620132,0.9957136128933244
1216.738735,0.9956542701304278
1216.857337,0.9954615301215654
1216.97594,0.9954612314831511
1217.094542,0.9955619772574275
1217.213144,0.9955463470570819
1217.331747,0.9954274859193945
1217.450349,0.995531115314495
1217.568951,0.9954544623697921
1217.687554,0.9955068246516287
1217.806156,0.9953739333612287
1217.924758,0.995487213360355
1218.043361,0.995510906237977
1218.161963,0.9953816973081883
1218.280566,0.995389063160002
1218.399168,0.9954240019292907
1218.51777,0.9953370056733138
1218.636373,0.9953140136540416
1218.754975,0.995387669616289
1218.873577,0.9953510400240357
1218.99218,0.9953865746904547
1219.110782,0.9952359840941699
1219.229385,0.9953179949180587
1219.347987,0.995148506695856
1219.466589,0.9952664387812374
1219.585192,0.9952293160354144
1219.703794,0.9951781625632258
1219.822396,0.9951091991061715
1219.940999,0.995154975182172
1220.059601,0.9951442275664774
1220.178204,0.9950869089097626
1220.296806,0.9951023328763862
1220.415408,0.9950022306169268
1220.534011,0.9951014372846896
1220.652613,0.9950585493369846
1220.771215,0.9949518847778182
1220.889818,0.9950464096967346
1221.00842,0.9949863107085967
1221.127023,0.9949336773249254
1221.245625,0.9948468234061236
1221.364227,0.9949351697265607
1221.48283,0.9949175595299072
1221.601432,0.994899452195101
1221.720034,0.9948033495498515
1221.838637,0.9948861206317633
1221.957239,0.994772212692305
1222.075842,0.9947443594602966
1222.194444,0.9948153867432059
1222.313046,0.9946107742632678
1222.431649,0.9946656782933445
1222.550251,0.9945576634659932
1222.668853,0.9945333965550621
1222.787456,0.9944966989498042
1222.906058,0.9944673617299112
1223.02466,0.9944410086940046
1223.143263,0.9944233078015884
1223.261865,0.9943700081407338
1223.380468,0.9942703772575088
1223.49907,0.9941970028112175
1223.617672,0.9943750794407071
1223.736275,0.9942556621648173
1223.854877,0.9942184776984062
1223.973479,0.994111207312004
1224.092082,0.9941171719971419
1224.210684,0.994029295923317
1224.329287,0.9940112047547613
1224.447889,0.993945502785601
1224.566491,0.993932680971316
1224.685094,0.9939400361003692
1224.803696,0.9937477273098593
1224.922298,0.9937066863762225
1225.040901,0.9936262987570177
1225.159503,0.9937426592093737
1225.278106,0.9935189929113719
1225.396708,0.993576221253524
1225.51531,0.9934795509902806
1225.633913,0.9934492503260629
1225.752515,0.993440607355182
1225.871117,0.9933878570594642
1225.98972,0.9932427336950678
1226.108322,0.9932467066739484
1226.226925,0.993159404125435
1226.345527,0.9930258331684284
1226.464129,0.9930820400212247
1226.582732,0.9929968372374425
1226.701334,0.9928883086143298
1226.819936,0.9929012162462412
1226.938539,0.9927022587787095
1227.057141,0.9927781041285357
1227.175744,0.9925711314714741
1227.294346,0.9924965921784862
1227.412948,0.9924949049357136
1227.531551,0.99237104930033
1227.650153,0.9922688403461036
1227.768755,0.9921911487375706
1227.887358,0.9920770533160783
1228.00596,0.9920832042128767
1228.124562,0.9920505652123726
1228.243165,0.99192478117558
1228.361767,0.99184781079905
1228.48037,0.9917757060842431
1228.598972,0.9916200095208879
1228.717574,0.9915465332005138
1228.836177,0.9915028069625702
1228.954779,0.9914095109380818
1229.073381,0.991432710192068
1229.191984,0.991246833985346
1229.310586,0.9911563372806406
1229.429189,0.9909963775569004
1229.547791,0.9910270989207833
1229.666393,0.9908361463976878
1229.784996,0.9908930220248059
1229.903598,0.9907337983101346
1230.0222,0.9906681148367379
1230.140803,0.990463562991729
1230.259405,0.9904489042394717
1230.378008,0.9903472893948274
1230.49661,0.9902277616906395
1230.615212,0.9902440015590978
1230.733815,0.9900458735577534
1230.852417,0.9899844926164217
1230.971019,0.9898854991169176
1231.089622,0.9898657016049109
1231.208224,0.9895875884194926
1231.326827,0.9896707172682826
1231.445429,0.9896073803691798
1231.564031,0.9895361312027939
1231.682634,0.9894391614135334
1231.801236,0.9891987569076404
1231.919838,0.9892729495965995
1232.038441,0.9892155734294478
1232.157043,0.9889811571179752
1232.275646,0.9889178643493098
1232.394248,0.988854575631252
1232.51285,0.9888436982907456
1232.631453,0.9887023037518404
1232.750055,0.9886736318007769
1232.868657,0.9885688379499783
1232.98726,0.9884492283571127
1233.105862,0.9884413207949161
1233.224464,0.9882831828349631
1233.343067,0.9881843594579308
1233.461669,0.9880440472412909
1233.580272,0.9880065022808545
1233.698874,0.9880341668502205
1233.817476,0.9881072840838717
1233.936079,0.9879353683735417
1234.054681,0.9878869607264884
1234.173283,0.9877457029912733
1234.291886,0.987773360258157
1234.410488,0.9877180464987823
1234.529091,0.9876123663217972
1234.647693,0.9876271806183989
1234.766295,0.9875116349978172
1234.884898,0.9875896514985932
1235.0035,0.987495834938058
1235.122102,0.9875402732504848
1235.240705,0.9874454739346927
1235.359307,0.9874286875043209
1235.47791,0.9872815715902905
1235.596512,0.9874879350029784
1235.715114,0.9875303978971292
1235.833717,0.987390178536438
1235.952319,0.987272686096131
1236.070921,0.9873556204849586
1236.189524,0.987309215861313
1236.308126,0.987272686096131
1236.426729,0.9873062539381083
1236.545331,0.9873161270500131
1236.663933,0.9871828483693748
1236.782536,0.9871552076365925
1236.901138,0.9871710022462713
1237.01974,0.9871167093342165
1237.138343,0.9871137479885305
1237.256945,0.9872065410420466
1237.375548,0.9873121777934035
1237.49415,0.9872480045874987
1237.612752,0.9873190890028373
1237.731355,0.9871897586734995
1237.849957,0.987304279327575
1237.968559,0.9872055538359992
1238.087162,0.9873250129351431
1238.205764,0.9872993428185197
1238.324366,0.9871631049098427
1238.442969,0.9872450428479276
1238.561571,0.9871038769004061
1238.680174,0.9871176964514193
1238.798776,0.9870525488333486
1238.917378,0.986903515150801
1239.035981,0.9870219506786087
1239.154583,0.9869666789969922
1239.273185,0.9869864185279668
1239.391788,0.9869025282477792
1239.51039,0.9868028561259532
1239.628993,0.9867742392580721
1239.747595,0.9867219416092914
1239.866197,0.9867406895042864
1239.9848,0.9865088326864959
1240.103402,0.9864989676474943
1240.222004,0.9864427388088756
1240.340607,0.9862819617461364
1240.459209,0.9860521848191011
1240.577812,0.986011757508289
1240.696414,0.9859092176176748
1240.815016,0.9856814988909307
1240.933619,0.9854420073860966
1241.052221,0.9854459491620096
1241.170823,0.9853513508916797
1241.289426,0.9855513975199565
1241.408028,0.9858264047215853
1241.526631,0.9859634441158589
1241.645233,0.9860827529106334
1241.763835,0.986337195082513
1241.882438,0.9863026738848097
1242.00104,0.986344099467044
1242.119642,0.9863727038606902
1242.238245,0.986337195082513
1242.356847,0.9866834602039609
1242.47545,0.9867130611517789
1242.594052,0.9866558334538514
1242.712654,0.9865621056018168
1242.831257,0.9866874069456951
1242.949859,0.9867673318625731
1243.068461,0.9867495702104551
1243.187064,0.9866499135366105
1243.305666,0.9867357558131731
1243.424268,0.9865404014742398
1243.542871,0.9864397794850982
1243.661473,0.9863874995622156
1243.780076,0.98631155064882
1243.898678,0.9862730852484249
1244.01728,0.9861606565252656
1244.135883,0.9860600732681333
1244.254485,0.9860650035808254
1244.373087,0.9859831635819352
1244.49169,0.9857988019686934
1244.610292,0.9856814988909307
1244.728895,0.9856125036008717
1244.847497,0.9854094883364201
1244.966099,0.985387809566144
1245.084702,0.9853267174158271
1245.203304,0.9853543069501665
1245.321906,0.9851070140556786
1245.440509,0.985022298495291
1245.559111,0.9849888083064786
1245.677714,0.9849553192563133
1245.796316,0.9849474396452778
1245.914918,0.984786906296439
1246.033521,0.9847908454519424
1246.152123,0.9847356987087204
1246.270725,0.9845624004764394
1246.389328,0.9846362454256261
1246.50793,0.9846854784687132
1246.626533,0.9845820919213627
1246.745135,0.984486592090263
1246.863737,0.9844413067485978
1246.98234,0.9844157116073605
1247.100942,0.9843999610819794
1247.219544,0.9842759345007217
1247.338147,0.984352711017858
1247.456749,0.9843468049193103
1247.575352,0.9842749502252793
1247.693954,0.984132240704187
1247.812556,0.9841942429884029
1247.931159,0.9841844010951825
1248.049761,0.9841893220294903
1248.168363,0.9839816799895477
1248.286966,0.9841037012830302
1248.405568,0.9840623697955436
1248.52417,0.9840948443895747
1248.642773,0.9840909080180699
1248.761375,0.9840731945411474
1248.879978,0.9839806960083597
1248.99858,0.9840308803035447
1249.117182,0.9839708562505984
1249.235785,0.9840958284849112
1249.354387,0.9841263359284571
1249.472989,0.9839560967984509
1249.591592,0.9840062798390442
1249.710194,0.9840938602952224
1249.828797,0.9841233835538779
1249.947399,0.9839137875959428
1250.066001,0.9839226428598798
1250.184604,0.9839285464134476
1250.303206,0.9838823028584983
1250.421808,0.9839531449345882
1250.540411,0.9839433054523364
1250.659013,0.9839570807550396
1250.777616,0.9838085144528838
1250.896218,0.9837858871172667
1251.01482,0.9837553902274703
1251.133423,0.9838547545396965
1251.252025,0.9837652278305604
1251.370627,0.9837760493075846
1251.48923,0.9837593252569012
1251.607832,0.9837140733687408
1251.726435,0.983658986923067
1251.845037,0.9834662086545176
1251.963639,0.9833344330117231
1252.082242,0.9834308045082845
1252.200844,0.9833432830614454
1252.319446,0.9833216497471854
1252.438049,0.9832144735285729
1252.556651,0.9831662971996997
1252.675254,0.9830463582278675
1252.793856,0.9830109691959776
1252.912458,0.9828890833928733
1253.031061,0.9828989123328519
1253.149663,0.9826709062349206
1253.268265,0.9826316001847974
1253.386868,0.9825991738770284
1253.50547,0.9824213395210514
1253.624072,0.9821423714759648
1253.742675,0.9821904976312483
1253.861277,0.9819626558664646
1253.97988,0.9818644645105276
1254.098482,0.9818526822076473
1254.217084,0.9816259004323609
1254.335687,0.9814973158618775
1254.454289,0.98123529106041
1254.572891,0.9811234366130538
1254.691494,0.9811715128393057
1254.810096,0.9810734005937158
1254.928699,0.9809262506201507
1255.047301,0.980751661286452
1255.165903,0.9805584722389246
1255.284506,0.9803966934381232
1255.403108,0.9801584859849954
1255.52171,0.9801398631506792
1255.640313,0.9798664422728462
1255.758915,0.9796068120681655
1255.877518,0.9794598820663809
1255.99612,0.9792532378329981
1256.114722,0.9791220266904714
1256.233325,0.978917411569918
1256.351927,0.9786727128056455
1256.470529,0.9784740624086434
1256.589132,0.9782382785726964
1256.707734,0.9779859256517512
1256.826337,0.9778998666769444
1256.944939,0.9774608881948506
1257.063541,0.9772820292184063
1257.182144,0.9770494637718383
1257.300746,0.9770015895210422
1257.419348,0.9766538388584634
1257.537951,0.9765102812958906
1257.656553,0.9761802765947487
1257.775156,0.9759255267888534
1257.893758,0.9757723185083123
1258.01236,0.9756162074265705
1258.130963,0.9753303937515426
1258.249565,0.9751558252354093
1258.368167,0.9749988377853753
1258.48677,0.9747531690338161
1258.605372,0.9746966349895153
1258.723974,0.9744997661536693
1258.842577,0.974202589046805
1258.961179,0.9740330925429344
1259.079782,0.9739142677541036
1259.198384,0.973835383893255
1259.316986,0.9736036386506661
1259.435589,0.9732658567965954
1259.554191,0.9732522311699798
1259.672793,0.9730507888081315
1259.791396,0.9729758667819283
1259.909998,0.9728902486729034
1260.028601,0.9728561981100883
1260.147203,0.9727073624979921
1260.265805,0.972578973599996
1260.384408,0.9725468790234306
1260.50301,0.9726363574522454
1260.621612,0.9723640573959457
1260.740215,0.9724340701285064
1260.858817,0.972382532488549
1260.97742,0.9722464084629048
1261.096022,0.9723475273474758
1261.214624,0.9722668258518643
1261.333227,0.972382532488549
1261.451829,0.972382532488549
1261.570431,0.9724632435882099
1261.689034,0.9724914454311987
1261.807636,0.972518675572891
1261.926239,0.9726392753656946
1262.044841,0.9726781817148311
1262.163443,0.9727355714205319
1262.282046,0.9729272192047886
1262.400648,0.9730653846794323
1262.51925,0.9731588034403903
1262.637853,0.9733086814364296
1262.756455,0.9734790253603396
1262.875058,0.9735072566614269
1262.99366,0.9737477426526195
1263.112262,0.9739425116774033
1263.230865,0.974076925018322
1263.349467,0.9742006406435753
1263.468069,0.9743497047447067
1263.586672,0.9745397214631598
1263.705274,0.9745679835248802
1263.823876,0.9747658409073806
1263.942479,0.9746790906079854
1264.061081,0.974940339610071
1264.179684,0.9749286403961911
1264.298286,0.9750924421667412
1264.416888,0.9748993929756927
1264.535491,0.974977388046892
1264.654093,0.9749851878971958
1264.772695,0.9749169413227009
1264.891298,0.9748282279175617
1265.0099,0.9746878627592755
1265.128503,0.974568958093351
1265.247105,0.9744403234809539
1265.365707,0.9744003722466971
1265.48431,0.9744403234809539
1265.602912,0.9743399612963766
1265.721514,0.974217202195239
1265.840117,0.9742629914797819
1265.958719,0.974167518384875
1266.077322,0.9741996664434217
1266.195924,0.9742181764129283
1266.314526,0.974266888539542
1266.433129,0.9744266814119199
1266.551731,0.9743477560472459
1266.670333,0.9744734550151851
1266.788936,0.9744812508340085
1266.907538,0.9742824769344655
1267.026141,0.9744081674808559
1267.144743,0.9743458073536825
1267.263345,0.9744286302672316
1267.381948,0.9744042698559813
1267.50055,0.9744344768565529
1267.619152,0.9743545765054098
1267.737755,0.9742883226468642
1267.856357,0.9740243262845496
1267.974959,0.9741860277435627
1268.093562,0.9739736783364409
1268.212164,0.9739541990576677
1268.330767,0.9740136120758888
1268.449369,0.9736581619810696
1268.567971,0.9733709751854203
1268.686574,0.9731617229211799
1268.805176,0.9731646424107279
1268.923778,0.9730945770788565
1269.042381,0.9729700289442411
1269.160983,0.9729564074591864
1269.279586,0.9727122260469634
1269.398188,0.9724369874350927
1269.51679,0.9724048975439934
1269.635393,0.9723854496405222
1269.753995,0.9722882159573234
1269.872597,0.9722755762926739
1269.9912,0.9720111532990797
1270.109802,0.9719479746274443
1270.228405,0.9717545762242729
1270.347007,0.9715913351680998
1270.465609,0.9714252072541275
1270.584212,0.9713193276770786
1270.702814,0.9710920655451086
1270.821416,0.971116343150216
1270.940019,0.9710687596152078
1271.058621,0.9710046711920144
1271.177224,0.9709638898522385
1271.295826,0.9707755411280241
1271.414428,0.9709007792505149
1271.533031,0.9708745652833652
1271.651633,0.9709095173968497
1271.770235,0.9706852632006879
1271.888838,0.9708483520239832
1272.00744,0.9706939994073696
1272.126043,0.9707978692222422
1272.244645,0.9709939901993768
1272.363247,0.9709376741811256
1272.48185,0.9710600200356995
1272.600452,0.9710745860452448
1272.719054,0.9710270045562845
1272.837657,0.9712824182439105
1272.956259,0.9712474527062372
1273.074861,0.9714436645084087
1273.193464,0.9715592731830649
1273.312066,0.9717205654092977
1273.430669,0.9718731375146639
1273.549271,0.9720442022401207
1273.667873,0.9720344818467004
1273.786476,0.9722755762926739
1273.905078,0.9724933904160346
1274.02368,0.9727501625635365
1274.142283,0.9728737096792579
1274.260885,0.9731111198272798
1274.379488,0.9733554013744081
1274.49809,0.9735510654736675
1274.616692,0.9737808506387023
1274.735295,0.9740214042159538
1274.853897,0.9741363455230552
1274.972499,0.9744754039640441
1275.091102,0.9746849387000733
1275.209704,0.974847724677087
1275.328307,0.9751763037227626
1275.446909,0.9754698759705901
1275.565511,0.9757245068361008
1275.684114,0.9759762762357206
1275.802716,0.9763540521495482
1275.921318,0.976519069927971
1276.039921,0.9768101159745166
1276.158523,0.9770377392486203
1276.277126,0.9770846381856697
1276.395728,0.9774902124613581
1276.51433,0.9778265269372182
1276.632933,0.9780602554065957
1276.751535,0.9783654578153825
1276.870137,0.9785552791262705
1276.98874,0.9787226263867841
1277.107342,0.9790319516075332
1277.225945,0.9794030750406407
1277.344547,0.9795529351751299
1277.463149,0.9797194733294516
1277.581752,0.9799624738896614
1277.700354,0.9801986733067553
1277.818956,0.9804721868899785
1277.937559,0.9807016442271722
1278.056161,0.9807899113471135
1278.174763,0.9811891740854876
1278.293366,0.9813353821646577
1278.411968,0.9815581705819377
1278.530571,0.9816789096622206
1278.649173,0.9818919571004283
1278.767775,0.9821433536188274
1278.886378,0.9821885332522174
1279.00498,0.9823535547872246
1279.123582,0.9826414265499311
1279.242185,0.9827062830243235
1279.360787,0.9830286635526718
1279.47939,0.9830709346940276
1279.597992,0.9832862508049792
1279.716594,0.9835439055539884
1279.835197,0.9836796439786907
1279.953799,0.9838931256233548
1280.072401,0.9839511770302662
1280.191004,0.9839846319390155
1280.309606,0.9841716067811315
1280.428209,0.9844038986896989
1280.546811,0.984458042393065
1280.665413,0.984581107339763
1280.784016,0.984756378375529
1280.902618,0.9848430407499146
1281.02122,0.985039044016702
1281.139823,0.985084356854914
1281.258425,0.9851838553995483
1281.377028,0.9854124445693194
1281.49563,0.9855198603798327
1281.614232,0.9856647424478797
1281.732835,0.9857130412035695
1281.851437,0.9858126032485297
1281.970039,0.9858471072934607
1282.088642,0.9859427391009359
1282.207244,0.9860018974400143
1282.325847,0.9861724905241477
1282.444449,0.986233635114023
1282.563051,0.9862365938193663
1282.681654,0.9863993362832306
1282.800256,0.9865966358797892
1282.918858,0.9865068596708036
1283.037461,0.9866489268871903
1283.156063,0.9867623980382485
1283.274665,0.9868324606557026
1283.393268,0.9869045020548096
1283.51187,0.9869321357677373
1283.630473,0.9870624194081897
1283.749075,0.9870969671974518
1283.867677,0.9871186835696094
1283.98628,0.9870742642282915
1284.104882,0.9872687370132848
1284.223484,0.9872262853703101
1284.342087,0.9872618261563137
1284.460689,0.9874158510148207
1284.579292,0.9873990650880342
1284.697894,0.9874869475155371
1284.816496,0.9875600242534592
1284.935099,0.9876894030907652
1285.053701,0.9876153291633404
1285.172303,0.9876024902475145
1285.290906,0.9876548345666097
1285.409508,0.9877921281302962
1285.528111,0.9878326284378001
1285.646713,0.9877911403386619
1285.765315,0.9879590791069103
1285.883918,0.9878998033404547
1286.00252,0.9879067186632816
1286.121122,0.9879333925047807
1286.239725,0.9878978275428237
1286.358327,0.9878988154411452
1286.47693,0.9879788384860856
1286.595532,0.9881191414424247
1286.714134,0.9880460233313615
1286.832737,0.9880825817105506
1286.951339,0.9881547143718256
1287.069941,0.9879837783926277
1287.188544,0.9881398921622768
1287.307146,0.9882624291060385
1287.425749,0.9881280345547166
1287.544351,0.9881813949092992
1287.662953,0.9881586669985883
1287.781556,0.9881972059381057
1287.900158,0.988130998943267
1288.01876,0.9882901008414559
1288.137363,0.9882100525852859
1288.255965,0.9882130172198906
1288.374567,0.9882100525852859
1288.49317,0.9883207383094603
1288.611772,0.9881952295456702
1288.730375,0.9882169700798652
1288.848977,0.9882100525852859
1288.967579,0.988266382163661
1289.086182,0.9881853476427843
1289.204784,0.9882347581454187
1289.323386,0.9882733000525488
1289.441989,0.988161631479036
1289.560591,0.9882051115473756
1289.679194,0.9880885102238264
