nu,[0]Trifluoromethylsulfurpentafluoride-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
2340.109202,0.9882574878062462
2340.228805,0.9886360629165819
2340.348407,0.989056322542166
2340.468009,0.9893946376530619
2340.587612,0.9896855624403801
2340.707214,0.9901103276420797
2340.826817,0.9904285012021964
2340.946419,0.9907831380818406
2341.066021,0.9913142410618716
2341.185624,0.9916355780772502
2341.305226,0.9917803674410159
2341.424828,0.9921230867593198
2341.544431,0.9923205388994213
2341.664033,0.9926431947514844
2341.783636,0.9930275213137797
2341.903238,0.9931765859317486
2342.02284,0.993507269456424
2342.142443,0.9938070558201181
2342.262045,0.994092219969274
2342.381648,0.9944517487148946
2342.50125,0.9945099258438589
2342.620852,0.9951120849270333
2342.740455,0.9953659704016137
2342.860057,0.9955877626465578
2342.97966,0.9959804999028417
2343.099262,0.996284619170906
2343.218864,0.996298467623359
2343.338467,0.9965678034982612
2343.458069,0.996514089941246
2343.577672,0.9968825693095117
2343.697274,0.9969534501799746
2343.816876,0.997001504494373
2343.936479,0.9971878614900818
2344.056081,0.9971638295522058
2344.175684,0.9973081295981986
2344.295286,0.9973780433485318
2344.414888,0.9975057159089499
2344.534491,0.997496239649661
2344.654093,0.9973734554200846
2344.773695,0.9975668648835321
2344.893298,0.9975842226979936
2345.0129,0.9973620854275019
2345.132503,0.9976000844132348
2345.252105,0.9973456290888575
2345.371707,0.9975716532159755
2345.49131,0.9977573185762649
2345.610912,0.997593101237085
2345.730515,0.997750134749433
2345.850117,0.9976676242251464
2345.969719,0.9977954336338275
2346.089322,0.9976886752341049
2346.208924,0.9975821277733256
2346.328527,0.9976567497073086
2346.448129,0.9976617380035279
2346.567731,0.9975206786069085
2346.687334,0.9976868793961058
2346.806936,0.9978548042283863
2346.926539,0.9976172432822525
2347.046141,0.997548908841569
2347.165743,0.9977595136447803
2347.285346,0.9976383929919963
2347.404948,0.997717508853463
2347.52455,0.9976687216601366
2347.644153,0.9976256233022921
2347.763755,0.9977389600105024
2347.883358,0.9976595431501186
2348.00296,0.9977579172308356
2348.122562,0.9975750449653624
2348.242165,0.9976676242251464
2348.361767,0.9976836868031999
2348.48137,0.9975215763759232
2348.600972,0.9975723515163771
2348.720574,0.9977192049746697
2348.840177,0.9976080652458333
2348.959779,0.9975827263227818
2349.079382,0.9974872622239027
2349.198984,0.997566665370179
2349.318586,0.9974870627264703
2349.438189,0.997473596742019
2349.557791,0.9976723132739995
2349.677394,0.9975289580629007
2349.796996,0.997331267415203
2349.916598,0.9976322076531343
2350.036201,0.9974461665952749
2350.155803,0.9974594327175101
2350.275406,0.9975102046947713
2350.395008,0.9975217758802585
2350.51461,0.9973757493816702
2350.634213,0.9973144126592067
2350.753815,0.9975112022054747
2350.873417,0.9971914513728449
2350.99302,0.997415944434295
2351.112622,0.9974289109258547
2351.232225,0.997271728515792
2351.351827,0.9974149470188494
2351.471429,0.9973730564707822
2351.591032,0.9972273509112821
2351.710634,0.9972017224976902
2351.830237,0.9971929471611438
2351.949839,0.9973247847830333
2352.069441,0.9973831299895237
2352.189044,0.9971567497141495
2352.308646,0.9972910757749931
2352.428249,0.997249489604211
2352.547851,0.9971977336987778
2352.667453,0.9972877847198732
2352.787056,0.9970878485633065
2352.906658,0.9972851917750039
2353.026261,0.9972275503567722
2353.145863,0.9971165651068613
2353.265465,0.9973288738230335
2353.385068,0.9970838602198888
2353.50467,0.997000806593564
2353.624272,0.9970104775482921
2353.743875,0.9971257386214584
2353.863477,0.9969903381400543
2353.98308,0.9970541475635751
2354.102682,0.9971757955899566
2354.222284,0.9970049940057454
2354.341887,0.9970373971945995
2354.461489,0.9971271345984696
2354.581092,0.9970199491928191
2354.700694,0.9969540483522242
2354.820296,0.996931716831655
2354.939899,0.9970859540981939
2355.059501,0.9968886503117315
2355.179104,0.996797638532709
2355.298706,0.9968187708666478
2355.418308,0.9970551446182212
2355.537911,0.9969536495706847
2355.657513,0.9969725918699778
2355.777116,0.9969888426556688
2355.896718,0.9968545573028846
2356.01632,0.9969017096385889
2356.135923,0.9969734891457142
2356.255525,0.9969374990523812
2356.375128,0.9968482771389561
2356.49473,0.9968956285567074
2356.614332,0.9968194686400316
2356.733935,0.9968485761934841
2356.853537,0.9968586444149481
2356.973139,0.9969770782567355
2357.092742,0.9968126902906913
2357.212344,0.9969494623741495
2357.331947,0.9969244392566854
2357.451549,0.996693677960648
2357.571151,0.9969100836481207
2357.690754,0.9967284631770074
2357.810356,0.9969166632763855
2357.929959,0.996884961830549
2358.049561,0.996683810742079
2358.169163,0.9967895645045367
2358.288766,0.9968930366314427
2358.408368,0.9968701083552765
2358.527971,0.9968855599617056
2358.647573,0.9968871549798775
2358.767175,0.9969274300344894
2358.886778,0.9967394272504047
2359.00638,0.9969526526175335
2359.125983,0.9969109808675998
2359.245585,0.9969657127828268
2359.365187,0.9970463705715544
2359.48479,0.9968671177494373
2359.604392,0.9969435803896733
2359.723994,0.9967508898197276
2359.843597,0.9970155623146938
2359.963199,0.9969811658711359
2360.082802,0.9971345133665671
2360.202404,0.9969042018959784
2360.322006,0.9968264464007343
2360.441609,0.9970585346114759
2360.561211,0.997039391271388
2360.680814,0.9971481742029767
2360.800416,0.9969014105681209
2360.920018,0.9971556528423281
2361.039621,0.9970211456174759
2361.159223,0.9971160665487033
2361.278826,0.9971425901888364
2361.398428,0.9971671201982729
2361.51803,0.9971919499686952
2361.637633,0.9969071926130701
2361.757235,0.9971984317374357
2361.876838,0.9969755827922397
2361.99644,0.9970757838733303
2362.116042,0.9972170795224655
2362.235645,0.9971898558677991
2362.355247,0.9972087029341792
2362.474849,0.9972843939471695
2362.594452,0.9972919733373652
2362.714054,0.9973271783653891
2362.833657,0.9973362540840066
2362.953259,0.9972037169031296
2363.072861,0.9971991297765823
2363.192464,0.9972556725702136
2363.312066,0.9972558720213681
2363.431669,0.99739110908648
2363.551271,0.9972163814707542
2363.670873,0.9973380492908797
2363.790476,0.9973609883298113
2363.910078,0.9973409415754164
2364.029681,0.9975077109223768
2364.149283,0.9973180029975549
2364.268885,0.9974327011629177
2364.388488,0.9973174046069326
2364.50809,0.9972877847198732
2364.627693,0.997361187802029
2364.747295,0.9974564403437005
2364.866897,0.9975522007583999
2364.9865,0.997144185618257
2365.106102,0.9974521512902285
2365.225705,0.9974872622239027
2365.345307,0.997472599268921
2365.464909,0.9973926051742658
2365.584512,0.9974051724002643
2365.704114,0.9973860224047947
2365.823716,0.9974915514283521
2365.943319,0.9975660668303594
2366.062921,0.9976525595577591
2366.182524,0.9975203793507498
2366.302126,0.9976380937005233
2366.421728,0.9974089625471206
2366.541331,0.9974756914387716
2366.660933,0.9976859814783183
2366.780536,0.9976082647674663
2366.900138,0.9975371378338938
2367.01974,0.9976193382806632
2367.139343,0.997393103870693
2367.258945,0.9976241268649795
2367.378548,0.9974758909339299
2367.49815,0.9974739957315375
2367.617752,0.9977337717813998
2367.737355,0.9976137516280115
2367.856957,0.9974094612517266
2367.97656,0.9975845219733053
2368.096162,0.9977057358563193
2368.215764,0.9974881599628427
2368.335367,0.997677401415772
2368.454969,0.997725889715737
2368.574571,0.9976525595577591
2368.694174,0.9975471132551491
2368.813776,0.9977361663453256
2368.933379,0.9977342706484104
2369.052981,0.9979641751083446
2369.172583,0.9976378941729245
2369.292186,0.9974954416529885
2369.411788,0.9974851675028515
2369.531391,0.997639989214702
2369.650993,0.9976311102583094
2369.770595,0.9976200366144444
2369.890198,0.9974669136913091
2370.0098,0.9976141506735919
2370.129403,0.9976623366007502
2370.249005,0.9976879768522767
2370.368607,0.9977178081687605
2370.48821,0.9976633342635857
2370.607812,0.9977724846027688
2370.727415,0.9977903448900922
2370.847017,0.9978499147518248
2370.966619,0.9978665789845472
2371.086222,0.9976996498698929
2371.205824,0.9976731114121694
2371.325427,0.9977623073753298
2371.445029,0.9978249688157815
2371.564631,0.9978445263768339
2371.684234,0.9978085048396244
2371.803836,0.9977263885788065
2371.923438,0.9978389384631323
2372.043041,0.9977224974534787
2372.162643,0.9977504340745182
2372.282246,0.9976691207277051
2372.401848,0.9978133941132767
2372.52145,0.9978878337690422
2372.641053,0.997755223288096
2372.760655,0.9979413219904038
2372.880258,0.9979064944460104
2372.99986,0.9979849329790679
2373.119462,0.9977511325000666
2373.239065,0.9977737817078419
2373.358667,0.9978251683807953
2373.47827,0.9979505030927991
2373.597872,0.9979499043226768
2373.717474,0.9978553031559132
2373.837077,0.9979246565094837
2373.956679,0.9978930227992693
2374.076282,0.9981228640276215
2374.195884,0.9980424185667766
2374.315486,0.997909089006269
2374.435089,0.9981023029084028
2374.554691,0.9980061902845299
2374.674293,0.9980202622710201
2374.793896,0.9978433289641206
2374.913498,0.9981368378455344
2375.033101,0.998117374366966
2375.152703,0.9980570898981634
2375.272305,0.997954694493714
2375.391908,0.9980514009889645
2375.51151,0.998016869007897
2375.631113,0.9982664044157753
2375.750715,0.9980517004044297
2375.870317,0.9981669820332123
2375.98992,0.9979197666906469
2376.109522,0.997982537818103
2376.229125,0.9980382267974213
2376.348727,0.9981103875697992
2376.468329,0.9980898267075928
2376.587932,0.9981316475474724
2376.707534,0.9980300429175155
2376.827137,0.9982348596958049
2376.946739,0.9980242543600534
2377.066341,0.9981164760617333
2377.185944,0.9980552933970185
2377.305546,0.9981581982024194
2377.425149,0.997992717291904
2377.544751,0.9980850358879226
2377.664353,0.998082640486711
2377.783956,0.9981411298431649
2377.903558,0.9981644866188765
2378.02316,0.9980754543175697
2378.142763,0.9981006061359301
2378.262365,0.9981203687235806
2378.381968,0.9980969131705194
2378.50157,0.9981569005976051
2378.621172,0.9981663831332027
2378.740775,0.998041919545692
2378.860377,0.9981322464266406
2378.97998,0.9980448138714555
2379.099582,0.9982381538762773
2379.219184,0.9981572000447202
2379.338787,0.9980777498937546
2379.458389,0.9980469097677652
2379.577992,0.9981688785522799
2379.697594,0.9980924217445158
2379.817196,0.9980156713883728
2379.936799,0.9980261506079381
2380.056401,0.9982004211872131
2380.176004,0.9980994084159214
2380.295606,0.9980933200280997
2380.415208,0.997965272869541
2380.534811,0.9979942142821026
2380.654413,0.9981002068957675
2380.774015,0.9979639755155295
2380.893618,0.9980788477798833
2381.01322,0.9979937152851203
2381.132823,0.9977758770349836
2381.252425,0.9980018988671382
2381.372027,0.9978885322907703
2381.49163,0.9980821414455155
2381.611232,0.9980441152403303
2381.730835,0.9981102877587654
2381.850437,0.9980361309193456
2381.970039,0.9978894303908535
2382.089642,0.9979465112987703
2382.209244,0.9978757593993037
2382.328847,0.9980039946733265
2382.448449,0.9978266651196704
2382.568051,0.9976753062954289
2382.687654,0.9979076919345223
2382.807256,0.9978848401100314
2382.926859,0.9978594941569876
2383.046461,0.9979184693957934
2383.166063,0.9978222746920028
2383.285666,0.9978280620779795
2383.405268,0.9980029966698307
2383.52487,0.9979034009406726
2383.644473,0.9978367432198825
2383.764075,0.9978977129074982
2383.883678,0.9974550439056615
2384.00328,0.9977686930745312
2384.122882,0.9978201792674262
2384.242485,0.9976675244583889
2384.362087,0.9976631347309387
2384.48169,0.9977435496202746
2384.601292,0.9977014457308789
2384.720894,0.9976771021125964
2384.840497,0.9977537266563835
2384.960099,0.9976073669204322
2385.079702,0.9976307112059452
2385.199304,0.9973790407270738
2385.318906,0.9975762420561346
2385.438509,0.9973530094738201
2385.558111,0.9974964391489289
2385.677714,0.9974640210414537
2385.797316,0.997525566470209
2385.916918,0.9975118007123756
2386.036521,0.9972770140699599
2386.156123,0.997598787533968
2386.275726,0.9973708622524716
2386.395328,0.9974590337338168
2386.51493,0.9975745461779646
2386.634533,0.9973572981009814
2386.754135,0.9975156910159845
2386.873737,0.997419136170424
2386.99334,0.9972889814659329
2387.112942,0.9973836286812134
2387.232545,0.9973516131805843
2387.352147,0.9972317387212793
2387.471749,0.997164826716534
2387.591352,0.9973148115850515
2387.710954,0.9971685162332184
2387.830557,0.9973345586138158
2387.950159,0.9972542764132494
2388.069761,0.9971739009577448
2388.189364,0.9971265363223684
2388.308966,0.9971878614900818
2388.428569,0.9972137887115329
2388.548171,0.9971505673614666
2388.667773,0.9971488722069429
2388.787376,0.9971346130800234
2388.906978,0.9969495620691008
2389.026581,0.9970258316278725
2389.146183,0.9970658131653453
2389.265785,0.9970547457962431
2389.385388,0.996952453227023
2389.50499,0.9969273303417513
2389.624592,0.9971264366097197
2389.744195,0.9970394909753321
2389.863797,0.9969456739733905
2389.9834,0.9970428809153643
2390.103002,0.9968177740483753
2390.222604,0.9969623231051657
2390.342207,0.9970141664938836
2390.461809,0.9968583453573996
2390.581412,0.9968317295949006
2390.701014,0.9967574683973097
2390.820616,0.9968242533849645
2390.940219,0.9968759899062662
2391.059821,0.9967155057912093
2391.179424,0.9965039255493672
2391.299026,0.9966646745966204
2391.418628,0.996656900642477
2391.538231,0.9967015518718059
2391.657833,0.9967675356985803
2391.777436,0.9966128493810087
2391.897038,0.996802423172857
2392.01664,0.996627699023094
2392.136243,0.9965869377837769
2392.255845,0.9966780299927409
2392.375448,0.9966433462007986
2392.49505,0.9966530136881441
2392.614652,0.9965554461341137
2392.734255,0.9964648633611095
2392.853857,0.9964193259573915
2392.973459,0.9965656110515052
2393.093062,0.9966047768496225
2393.212664,0.9966490270840626
2393.332267,0.996413447100711
2393.451869,0.9965307318655078
2393.571471,0.9964853907487261
2393.691074,0.9964285927002132
2393.810676,0.9963741891842812
2393.930279,0.9963908287721808
2394.049881,0.9963043458016586
2394.169483,0.9962252423770495
2394.289086,0.9961717465179105
2394.408688,0.9961749342725997
2394.528291,0.9960855813885323
2394.647893,0.9961627810125366
2394.767495,0.996121142278546
2394.887098,0.9961218395635896
2395.0067,0.9961154644042169
2395.126303,0.9961960534050683
2395.245905,0.9960619744399968
2395.365507,0.995994244528578
2395.48511,0.9961029134284367
2395.604712,0.9959979297141003
2395.724314,0.9959047086706919
2395.843917,0.9958740352780375
2395.963519,0.9959679506276035
2396.083122,0.9958914632261491
2396.202724,0.9958810064206834
2396.322326,0.9957300423034793
2396.441929,0.9958269315501809
2396.561531,0.9958273298810332
2396.681134,0.9956905126054696
2396.800736,0.9955890569114905
2396.920338,0.995601800532978
2397.039941,0.9955094129727375
2397.159543,0.995760810837158
2397.279146,0.99557412318764
2397.398748,0.9954645165106354
2397.51835,0.9953741324360352
2397.637953,0.995532011292902
2397.757555,0.9952979892274187
2397.877158,0.9952843537383697
2397.99676,0.995185427390329
2398.116362,0.9950861128405539
2398.235965,0.995090590738137
2398.355567,0.9950880035059645
2398.47517,0.9951746794457522
2398.594772,0.9949542726652071
2398.714374,0.9949494968961601
2398.833977,0.9949610383772646
2398.953579,0.9948554786111374
2399.073181,0.994747244223122
2399.192784,0.9945781515648873
2399.312386,0.9946028174089012
2399.431989,0.9944974945474816
2399.551591,0.9946704527000588
2399.671193,0.9943232738486157
2399.790796,0.9943803496425943
2399.910398,0.9941174702323382
2400.030001,0.9940965939846647
2400.149603,0.9942078396176086
2400.269205,0.9939500749454299
2400.388808,0.9938557535589381
2400.50841,0.9937949314479959
2400.628013,0.9937193065312773
2400.747615,0.9936114938354631
2400.867217,0.9936219268109214
2400.98682,0.9935263449791221
2401.106422,0.993292198414867
2401.226025,0.9931191819840718
2401.345627,0.9931175929946519
2401.465229,0.99305334036498
2401.584832,0.9932351850789765
2401.704434,0.9929306065572165
2401.824036,0.9927700626584602
2401.943639,0.9926964018526606
2402.063241,0.992547409304913
2402.182844,0.9923395916366738
2402.302446,0.9924000269580413
2402.422048,0.9922589177073134
2402.541651,0.9919910439641151
2402.661253,0.9918441409689394
2402.780856,0.9916984497659118
2402.900458,0.9916033504446646
2403.02006,0.991474351240352
2403.139663,0.9912681460213802
2403.259265,0.991142956760406
2403.378868,0.9909460362196013
2403.49847,0.9907142810465536
2403.618072,0.9904368208365489
2403.737675,0.9904118621431447
2403.857277,0.9902100367723438
2403.97688,0.9901761721681742
2404.096482,0.9898171993738467
2404.216084,0.9896341001291649
2404.335687,0.9895351416671575
2404.455289,0.9891601789083968
2404.574891,0.989098852878431
2404.694494,0.9887843694487312
2404.814096,0.9885747693808002
2404.933699,0.9883662021090819
2405.053301,0.988011442325716
2405.172903,0.9878988154411452
2405.292506,0.9875926142719919
2405.412108,0.9873654940905314
2405.531711,0.9870357690826468
2405.651313,0.9867880541941261
2405.770915,0.9865196843433395
2405.890518,0.9862829480285912
2406.01012,0.9859269641433102
2406.129723,0.9856312304163443
2406.249325,0.9853454388013106
2406.368927,0.9850814016062763
2406.48853,0.9846165528976435
2406.608132,0.9843674764192635
2406.727735,0.9840505611179583
2406.847337,0.9835901332038907
2406.966939,0.9833806508161845
2407.086542,0.9828094726013991
2407.206144,0.982666975559157
2407.325747,0.9821011223626003
2407.445349,0.9817397756414454
2407.564951,0.9813991710376143
2407.684554,0.9808987850696528
2407.804156,0.9804525776423338
2407.923758,0.9801624066267807
2408.043361,0.9796254247744149
2408.162963,0.9790348887077936
2408.282566,0.9786913077638404
2408.402168,0.9780671018523461
2408.52177,0.9775723250878869
2408.641373,0.9770240608160201
2408.760975,0.9765532486935433
2408.880578,0.9761988241962057
2409.00018,0.9754376859958205
2409.119782,0.9748623475026281
2409.239385,0.9743243719817107
2409.358987,0.9737681915699281
2409.47859,0.9731646424107279
2409.598192,0.9725760558674518
2409.717794,0.9718575876688627
2409.837397,0.9712814469619779
2409.956999,0.9704775587795287
2410.076602,0.9699614020281275
2410.196204,0.9694784815071078
2410.315806,0.9684368521155967
2410.435409,0.9678820967519247
2410.555011,0.9672125540294726
2410.674613,0.9664738858453702
2410.794216,0.9658236677431296
2410.913818,0.9651931907612313
2411.033421,0.9642477647686872
2411.153023,0.9633504678562123
2411.272625,0.9625723950619246
2411.392228,0.9616324210840067
2411.51183,0.9610056410979393
2411.631433,0.9598963203385315
2411.751035,0.9591402199807704
2411.870637,0.9583454222275931
2411.99024,0.9572927791418893
2412.109842,0.9564622095289537
2412.229445,0.9557231499243257
2412.349047,0.9545206516100979
2412.468649,0.953640035515508
2412.588252,0.9526478127800746
2412.707854,0.9516147504408727
2412.827457,0.950684526168756
2412.947059,0.9495795227488599
2413.066661,0.9485535819057003
2413.186264,0.9476443550646063
2413.305866,0.9464624325825185
2413.425469,0.9454625503221465
2413.545071,0.9443097893379346
2413.664673,0.9432829389950156
2413.784276,0.9421422568906774
2413.903878,0.9409756654870026
2414.02348,0.9398904058842595
2414.143083,0.9386393052816009
2414.262685,0.9373167564771742
2414.382288,0.9362844023431388
2414.50189,0.9350502573140214
2414.621492,0.9339251342642075
2414.741095,0.9326129582013674
2414.860697,0.9315140554541108
2414.9803,0.930083418077343
2415.099902,0.9292383563890362
2415.219504,0.9276423677996031
2415.339107,0.9264983631137994
2415.458709,0.9250042008690226
2415.578312,0.9239669281744463
2415.697914,0.9225377338514369
2415.817516,0.9213253940195625
2415.937119,0.9199260431966998
2416.056721,0.9188641419828089
2416.176324,0.9171062009167129
2416.295926,0.9160393103496164
2416.415528,0.9146982952933262
2416.535131,0.9134314016161761
2416.654733,0.912235589907739
2416.774335,0.9108281849531433
2416.893938,0.9094838847340652
2417.01354,0.9082042325109301
2417.133143,0.9070334043974887
2417.252745,0.9056856480303517
2417.372347,0.9042042534767843
2417.49195,0.9030114912584482
2417.611552,0.9017842303569115
2417.731155,0.9004415723822737
2417.850757,0.8991998200185832
2417.970359,0.8979687597340008
2418.089962,0.8966855820982549
2418.209564,0.8953952840975574
2418.329167,0.8941336663964776
2418.448769,0.8930345580769965
2418.568371,0.8919903186432367
2418.687974,0.8908403929936969
2418.807576,0.8897809234354478
2418.927179,0.8884827911543888
2419.046781,0.8873462607163657
2419.166383,0.8862909467024873
2419.285986,0.8852988565163913
2419.405588,0.8843078768492969
2419.525191,0.8833091733222204
2419.644793,0.8823645379768015
2419.764395,0.881526689706665
2419.883998,0.8805047116085
2420.0036,0.8796686293344325
2420.123202,0.8789651758498762
2420.242805,0.877919829395115
2420.362407,0.8775248543479381
2420.48201,0.8767091356014046
2420.601612,0.8760255691012274
2420.721214,0.8755176215901663
2420.840817,0.8747300102090205
2420.960419,0.8745463361933232
2421.080022,0.8737246488908372
2421.199624,0.8733664952113135
2421.319226,0.8728600895159387
2421.438829,0.8727204430736295
2421.558431,0.8724848403617971
2421.678034,0.872135916215134
2421.797636,0.8722056898793406
2421.917238,0.8720835896299743
2422.036841,0.8722580237907349
2422.156443,0.8721795241011328
2422.276046,0.872388872307697
2422.395648,0.8723801484625932
2422.51525,0.8726768081423583
2422.634853,0.8726157229037965
2422.754455,0.8732966286863948
2422.874057,0.8737333861810126
2422.99366,0.874222813904246
2423.113262,0.8747999914090479
2423.232865,0.8756489590834706
2423.352467,0.8762446028715832
2423.472069,0.8766740679373385
2423.591672,0.8774634297580195
2423.711274,0.878306199115154
2423.830877,0.8792201127149315
2423.950479,0.8798973729134361
2424.070081,0.8809362646390461
2424.189684,0.8820116627413629
2424.309286,0.8829029445422747
2424.428889,0.8843963120586686
2424.548491,0.885484788798466
2424.668093,0.8868672230873793
2424.787696,0.8880919447188023
2424.907298,0.8897008467558432
2425.026901,0.8910720416088902
2425.146503,0.8925256734247965
2425.266105,0.8938922828947897
2425.385708,0.8957983026477742
2425.50531,0.8973942435925465
2425.624912,0.8995055999370299
2425.744515,0.9013064113480447
2425.864117,0.9034811793422207
2425.98372,0.9051786060524591
2426.103322,0.907070593529441
2426.222924,0.9089719894190122
2426.342527,0.9107953957286946
2426.462129,0.9127621017271681
2426.581732,0.914701954093825
2426.701334,0.9165139416312665
2426.820936,0.9185802568254517
2426.940539,0.9202508344122251
2427.060141,0.922039697956951
2427.179744,0.9239974195861815
2427.299346,0.9256732207277868
2427.418948,0.9276089732754673
2427.538551,0.9292364979141818
2427.658153,0.9309218008717628
2427.777756,0.9328078946797839
2427.897358,0.9344688368944677
2428.01696,0.9363555626617747
2428.136563,0.9382460977954089
2428.256165,0.9399580804297376
2428.375768,0.9418832033915212
2428.49537,0.943607484144595
2428.614972,0.9450986173018743
2428.734575,0.9470693094850716
2428.854177,0.9485175375544349
2428.973779,0.9500515810684416
2429.093382,0.9517832011591496
2429.212984,0.9531928832042645
2429.332587,0.9547879548132508
2429.452189,0.9564057799232811
2429.571791,0.9577657986009722
2429.691394,0.9591124053177055
2429.810996,0.9606193944709915
2429.930599,0.9620402396819794
2430.050201,0.9633321643712066
2430.169803,0.9649017464279309
2430.289406,0.9659521308335456
2430.409008,0.9672309312425822
2430.528611,0.968564694217469
2430.648213,0.9696006434918212
2430.767815,0.9709279648529305
2430.887418,0.9716953010030358
2431.00702,0.9727822638485694
2431.126623,0.9739892620399636
2431.246225,0.9750017627862761
2431.365827,0.9758220841655696
2431.48543,0.9767485788756491
2431.605032,0.9776632435417627
2431.724634,0.978481890232454
2431.844237,0.9793159120457728
2431.963839,0.9801281015428912
2432.083442,0.9807663726717064
2432.203044,0.9816484780877128
2432.322646,0.9821413893340845
2432.442249,0.9827652471702116
2432.561851,0.9834455560809886
2432.681454,0.9841184629492616
2432.801056,0.9845692924373646
2432.920658,0.9850912524695467
2433.040261,0.9856972699210809
2433.159863,0.9861429057932052
2433.279466,0.9865206708635171
2433.399068,0.9869449659688985
2433.51867,0.9874030146921938
2433.638273,0.9877634825739429
2433.757875,0.988201158734835
2433.877478,0.9886004726589454
2433.99708,0.988755695117797
2434.116682,0.9891641355570258
2434.236285,0.9893451691579019
2434.355887,0.989646965456091
2434.47549,0.9899508337158773
2434.595092,0.9902548943030249
2434.714694,0.9903440212541649
2434.834297,0.9907924514871115
2434.953899,0.9909236410922486
2435.073501,0.9911027171732306
2435.193104,0.9911918213126756
2435.312706,0.9915922445493328
2435.432309,0.9916915079010601
2435.551911,0.9919254755231699
2435.671513,0.9919354940210661
2435.791116,0.9922263721485627
2435.910718,0.9922268682618728
2436.030321,0.9924885529886482
2436.149923,0.9925296428652965
2436.269525,0.9926328713159409
2436.389128,0.9927349192202847
2436.50873,0.9928277442747354
2436.628333,0.9930035896388939
2436.747935,0.9929876024097982
2436.867537,0.9931259352174703
2436.98714,0.9932072755624063
2437.106742,0.9934936585000678
2437.226345,0.9934336532952698
2437.345947,0.9937136423473729
2437.465549,0.9935169065236774
2437.585152,0.9937184121843038
2437.704754,0.9937976146979332
2437.824356,0.9938499892122841
2437.943959,0.9936684294052484
2438.063561,0.9939457015747215
2438.183164,0.9939995748917005
2438.302766,0.9940793962623495
2438.422368,0.994152662613686
2438.541971,0.9942719680913851
2438.661573,0.9943791563868907
2438.781176,0.9944004363285318
2438.900778,0.9943054756213084
2439.02038,0.9944386220384478
2439.139983,0.994334410331647
2439.259585,0.9944765108717252
2439.379188,0.9945104230989461
2439.49879,0.9945783504805374
2439.618392,0.9947593802135308
2439.737995,0.9945616417046035
2439.857597,0.9946999948512029
2439.9772,0.9947976791869196
2440.096802,0.9948605523870164
2440.216404,0.9947396841727941
2440.336007,0.994972679489514
2440.455609,0.9948078261749969
2440.575212,0.9950069071384006
2440.694814,0.9948618457065752
2440.814416,0.9950243199116369
2440.934019,0.9951681113145427
2441.053621,0.9950716841965257
2441.173223,0.9951374606087375
2441.292826,0.9951719924777451
2441.412428,0.9950961632610482
2441.532031,0.99511118932656
2441.651633,0.9951843326869609
2441.771235,0.995098651004566
2441.890838,0.9952487231962963
2442.01044,0.9953273509511843
2442.130043,0.9951347737412212
2442.249645,0.9953327257333913
2442.369247,0.9952839556247078
2442.48885,0.9951746794457522
2442.608452,0.9954526705533725
2442.728055,0.9954665074416593
2442.847657,0.9954627246761183
2442.967259,0.9953655722553052
2443.086862,0.9952587752591635
2443.206464,0.995359401007888
2443.326067,0.9954396302088027
2443.445669,0.995415640402793
2443.565271,0.9954533673704857
2443.684874,0.9955406724590763
2443.804476,0.9954825345814472
2443.924078,0.9955627737073278
2444.043681,0.9954366438943915
2444.163283,0.99540419318875
2444.282886,0.9955457497294529
2444.402488,0.9953966281456289
2444.52209,0.9954032973253792
2444.641693,0.995374032898627
2444.761295,0.9954657110687719
2444.880898,0.9956293790848139
2445.0005,0.9955360929825158
2445.120102,0.9954450055973193
2445.239705,0.9954566523720183
2445.359307,0.995359898687713
2445.47891,0.9954862178736393
2445.598512,0.9956676119870378
2445.718114,0.995383389458512
2445.837717,0.9955530172399523
2445.957319,0.9953065488269324
2446.076922,0.9954880097504442
2446.196524,0.9953762227239082
2446.316126,0.9953857783815134
2446.435729,0.99554455507527
2446.555331,0.9954724802586223
2446.674933,0.9955578954616884
2446.794536,0.9955513248012615
2446.914138,0.9951846312423056
2447.033741,0.9954154413196847
2447.153343,0.9954824350331988
2447.272945,0.9952074212313055
2447.392548,0.9954292776904816
2447.51215,0.9954225087944076
2447.631753,0.9952944061611071
2447.751355,0.9952903254624073
2447.870957,0.9953383991460972
2447.99056,0.9951711963404696
2448.110162,0.9951578611357847
2448.229765,0.9953376028756964
2448.349367,0.9952626567759559
2448.468969,0.9953123216216566
2448.588572,0.9953407879611217
2448.708174,0.995289827817369
2448.827777,0.9952388702827087
2448.947379,0.9949198478429258
2449.066981,0.9951844322053992
2449.186584,0.99526196009234
2449.306186,0.9951000441436526
2449.425789,0.9952623581972037
2449.545391,0.9951533829354856
2449.664993,0.9950473052389063
2449.784596,0.9950396434041541
2449.904198,0.9949621328350088
2450.0238,0.9950314841125313
2450.143403,0.9948182717120106
2450.263005,0.9950288970340359
2450.382608,0.9949430297454486
2450.50221,0.9948676159220139
2450.621812,0.9948749779696112
2450.741415,0.9948499074360565
2450.861017,0.9948338904814835
2450.98062,0.9948547822125461
2451.100222,0.994740977335224
2451.219824,0.9949753659193753
2451.339427,0.9947260563324718
2451.459029,0.9949293991193111
2451.578632,0.9946333521841021
2451.698234,0.994773903806504
2451.817836,0.9946621969695628
2451.937439,0.9946325564777386
