nu,[0]PFC-1114-HITRAN(x-sec)-X=0.01-T=293.0K-P=0.9737atm-L=15cm
2000.434889,1.0
2000.555434,1.0
2000.675978,1.0
2000.796523,1.0
2000.917067,1.0
2001.037611,1.0
2001.158156,1.0
2001.2787,1.0
2001.399245,1.0
2001.519789,1.0
2001.640334,1.0
2001.760878,1.0
2001.881422,1.0
2002.001967,1.0
2002.122511,1.0
2002.243056,1.0
2002.3636,1.0
2002.484145,1.0
2002.604689,1.0
2002.725234,1.0
2002.845778,1.0
2002.966322,1.0
2003.086867,1.0
2003.207411,1.0
2003.327956,1.0
2003.4485,1.0
2003.569045,1.0
2003.689589,1.0
2003.810133,1.0
2003.930678,1.0
2004.051222,1.0
2004.171767,1.0
2004.292311,1.0
2004.412856,1.0
2004.5334,1.0
2004.653944,1.0
2004.774489,1.0
2004.895033,1.0
2005.015578,1.0
2005.136122,1.0
2005.256667,1.0
2005.377211,1.0
2005.497755,1.0
2005.6183,1.0
2005.738844,1.0
2005.859389,1.0
2005.979933,1.0
2006.100478,1.0
2006.221022,1.0
2006.341567,1.0
2006.462111,1.0
2006.582655,1.0
2006.7032,1.0
2006.823744,1.0
2006.944289,1.0
2007.064833,1.0
2007.185378,1.0
2007.305922,1.0
2007.426466,1.0
2007.547011,1.0
2007.667555,1.0
2007.7881,1.0
2007.908644,1.0
2008.029189,1.0
2008.149733,1.0
2008.270277,1.0
2008.390822,1.0
2008.511366,1.0
2008.631911,1.0
2008.752455,1.0
2008.873,1.0
2008.993544,1.0
2009.114088,1.0
2009.234633,1.0
2009.355177,1.0
2009.475722,1.0
2009.596266,1.0
2009.716811,1.0
2009.837355,1.0
2009.9579,1.0
2010.078444,1.0
2010.198988,1.0
2010.319533,1.0
2010.440077,1.0
2010.560622,1.0
2010.681166,1.0
2010.801711,1.0
2010.922255,1.0
2011.042799,1.0
2011.163344,1.0
2011.283888,1.0
2011.404433,1.0
2011.524977,1.0
2011.645522,1.0
2011.766066,1.0
2011.88661,1.0
2012.007155,1.0
2012.127699,1.0
2012.248244,1.0
2012.368788,1.0
2012.489333,1.0
2012.609877,1.0
2012.730421,1.0
2012.850966,1.0
2012.97151,1.0
2013.092055,1.0
2013.212599,1.0
2013.333144,1.0
2013.453688,1.0
2013.574233,1.0
2013.694777,1.0
2013.815321,1.0
2013.935866,1.0
2014.05641,1.0
2014.176955,1.0
2014.297499,1.0
2014.418044,1.0
2014.538588,1.0
2014.659132,1.0
2014.779677,1.0
2014.900221,1.0
2015.020766,1.0
2015.14131,1.0
2015.261855,1.0
2015.382399,1.0
2015.502943,1.0
2015.623488,1.0
2015.744032,1.0
2015.864577,1.0
2015.985121,1.0
2016.105666,1.0
2016.22621,1.0
2016.346754,1.0
2016.467299,1.0
2016.587843,1.0
2016.708388,1.0
2016.828932,1.0
2016.949477,1.0
2017.070021,1.0
2017.190566,1.0
2017.31111,1.0
2017.431654,1.0
2017.552199,1.0
2017.672743,1.0
2017.793288,1.0
2017.913832,1.0
2018.034377,1.0
2018.154921,1.0
2018.275465,1.0
2018.39601,1.0
2018.516554,1.0
2018.637099,1.0
2018.757643,1.0
2018.878188,1.0
2018.998732,1.0
2019.119276,1.0
2019.239821,1.0
2019.360365,1.0
2019.48091,1.0
2019.601454,1.0
2019.721999,1.0
2019.842543,1.0
2019.963087,1.0
2020.083632,1.0
2020.204176,1.0
2020.324721,1.0
2020.445265,1.0
2020.56581,1.0
2020.686354,1.0
2020.806899,1.0
2020.927443,1.0
2021.047987,1.0
2021.168532,1.0
2021.289076,1.0
2021.409621,1.0
2021.530165,1.0
2021.65071,1.0
2021.771254,1.0
2021.891798,1.0
2022.012343,1.0
2022.132887,1.0
2022.253432,1.0
2022.373976,1.0
2022.494521,1.0
2022.615065,1.0
2022.735609,1.0
2022.856154,1.0
2022.976698,1.0
2023.097243,1.0
2023.217787,1.0
2023.338332,1.0
2023.458876,1.0
2023.57942,1.0
2023.699965,1.0
2023.820509,1.0
2023.941054,1.0
2024.061598,1.0
2024.182143,1.0
2024.302687,1.0
2024.423232,1.0
2024.543776,1.0
2024.66432,1.0
2024.784865,1.0
2024.905409,1.0
2025.025954,1.0
2025.146498,1.0
2025.267043,1.0
2025.387587,1.0
2025.508131,1.0
2025.628676,1.0
2025.74922,1.0
2025.869765,1.0
2025.990309,1.0
2026.110854,1.0
2026.231398,1.0
2026.351942,1.0
2026.472487,1.0
2026.593031,1.0
2026.713576,1.0
2026.83412,1.0
2026.954665,1.0
2027.075209,1.0
2027.195753,1.0
2027.316298,1.0
2027.436842,1.0
2027.557387,1.0
2027.677931,1.0
2027.798476,1.0
2027.91902,1.0
2028.039564,1.0
2028.160109,1.0
2028.280653,1.0
2028.401198,1.0
2028.521742,1.0
2028.642287,1.0
2028.762831,1.0
2028.883376,1.0
2029.00392,1.0
2029.124464,1.0
2029.245009,1.0
2029.365553,1.0
2029.486098,1.0
2029.606642,1.0
2029.727187,1.0
2029.847731,1.0
2029.968275,1.0
2030.08882,1.0
2030.209364,1.0
2030.329909,1.0
2030.450453,1.0
2030.570998,1.0
2030.691542,1.0
2030.812086,1.0
2030.932631,1.0
2031.053175,1.0
2031.17372,1.0
2031.294264,1.0
2031.414809,1.0
2031.535353,1.0
2031.655897,1.0
2031.776442,1.0
2031.896986,1.0
2032.017531,1.0
2032.138075,1.0
2032.25862,1.0
2032.379164,1.0
2032.499709,1.0
2032.620253,1.0
2032.740797,1.0
2032.861342,1.0
2032.981886,1.0
2033.102431,1.0
2033.222975,1.0
2033.34352,1.0
2033.464064,1.0
2033.584608,1.0
2033.705153,1.0
2033.825697,1.0
2033.946242,1.0
2034.066786,1.0
2034.187331,1.0
2034.307875,1.0
2034.428419,1.0
2034.548964,1.0
2034.669508,1.0
2034.790053,1.0
2034.910597,1.0
2035.031142,1.0
2035.151686,1.0
2035.27223,1.0
2035.392775,1.0
2035.513319,1.0
2035.633864,1.0
2035.754408,1.0
2035.874953,1.0
2035.995497,1.0
2036.116042,1.0
2036.236586,1.0
2036.35713,1.0
2036.477675,1.0
2036.598219,1.0
2036.718764,1.0
2036.839308,1.0
2036.959853,1.0
2037.080397,1.0
2037.200941,1.0
2037.321486,1.0
2037.44203,1.0
2037.562575,1.0
2037.683119,1.0
2037.803664,1.0
2037.924208,1.0
2038.044752,1.0
2038.165297,1.0
2038.285841,1.0
2038.406386,1.0
2038.52693,1.0
2038.647475,1.0
2038.768019,1.0
2038.888563,1.0
2039.009108,1.0
2039.129652,1.0
2039.250197,1.0
2039.370741,1.0
2039.491286,1.0
2039.61183,1.0
2039.732375,1.0
2039.852919,1.0
2039.973463,1.0
2040.094008,1.0
2040.214552,1.0
2040.335097,1.0
2040.455641,1.0
2040.576186,1.0
2040.69673,1.0
2040.817274,1.0
2040.937819,1.0
2041.058363,1.0
2041.178908,1.0
2041.299452,1.0
2041.419997,1.0
2041.540541,1.0
2041.661085,1.0
2041.78163,1.0
2041.902174,1.0
2042.022719,1.0
2042.143263,1.0
2042.263808,1.0
2042.384352,1.0
2042.504896,1.0
2042.625441,1.0
2042.745985,1.0
2042.86653,1.0
2042.987074,1.0
2043.107619,1.0
2043.228163,1.0
2043.348708,1.0
2043.469252,1.0
2043.589796,1.0
2043.710341,1.0
2043.830885,1.0
2043.95143,1.0
2044.071974,1.0
2044.192519,1.0
2044.313063,1.0
2044.433607,1.0
2044.554152,1.0
2044.674696,1.0
2044.795241,1.0
2044.915785,1.0
2045.03633,1.0
2045.156874,1.0
2045.277418,1.0
2045.397963,1.0
2045.518507,1.0
2045.639052,1.0
2045.759596,1.0
2045.880141,1.0
2046.000685,1.0
2046.121229,1.0
2046.241774,1.0
2046.362318,1.0
2046.482863,1.0
2046.603407,1.0
2046.723952,1.0
2046.844496,1.0
2046.965041,1.0
2047.085585,1.0
2047.206129,1.0
2047.326674,1.0
2047.447218,1.0
2047.567763,1.0
2047.688307,1.0
2047.808852,1.0
2047.929396,1.0
2048.04994,1.0
2048.170485,1.0
2048.291029,1.0
2048.411574,1.0
2048.532118,1.0
2048.652663,1.0
2048.773207,1.0
2048.893751,1.0
2049.014296,1.0
2049.13484,1.0
2049.255385,1.0
2049.375929,1.0
2049.496474,1.0
2049.617018,1.0
2049.737562,1.0
2049.858107,1.0
2049.978651,1.0
2050.099196,1.0
2050.21974,1.0
2050.340285,1.0
2050.460829,1.0
2050.581374,1.0
2050.701918,1.0
2050.822462,1.0
2050.943007,1.0
2051.063551,1.0
2051.184096,1.0
2051.30464,1.0
2051.425185,1.0
2051.545729,1.0
2051.666273,1.0
2051.786818,1.0
2051.907362,1.0
2052.027907,1.0
2052.148451,1.0
2052.268996,1.0
2052.38954,1.0
2052.510084,1.0
2052.630629,1.0
2052.751173,1.0
2052.871718,1.0
2052.992262,1.0
2053.112807,1.0
2053.233351,1.0
2053.353895,1.0
2053.47444,1.0
2053.594984,1.0
2053.715529,1.0
2053.836073,1.0
2053.956618,1.0
2054.077162,1.0
2054.197706,1.0
2054.318251,1.0
2054.438795,1.0
2054.55934,1.0
2054.679884,1.0
2054.800429,1.0
2054.920973,1.0
2055.041518,1.0
2055.162062,1.0
2055.282606,1.0
2055.403151,1.0
2055.523695,1.0
2055.64424,1.0
2055.764784,1.0
2055.885329,1.0
2056.005873,1.0
2056.126417,1.0
2056.246962,1.0
2056.367506,1.0
2056.488051,1.0
2056.608595,1.0
2056.72914,1.0
2056.849684,1.0
2056.970228,1.0
2057.090773,1.0
2057.211317,1.0
2057.331862,1.0
2057.452406,1.0
2057.572951,1.0
2057.693495,1.0
2057.814039,1.0
2057.934584,1.0
2058.055128,1.0
2058.175673,1.0
2058.296217,1.0
2058.416762,1.0
2058.537306,1.0
2058.657851,1.0
2058.778395,1.0
2058.898939,1.0
2059.019484,1.0
2059.140028,1.0
2059.260573,1.0
2059.381117,1.0
2059.501662,1.0
2059.622206,1.0
2059.74275,1.0
2059.863295,1.0
2059.983839,1.0
2060.104384,1.0
2060.224928,1.0
2060.345473,1.0
2060.466017,1.0
2060.586561,1.0
2060.707106,1.0
2060.82765,1.0
2060.948195,1.0
2061.068739,1.0
2061.189284,1.0
2061.309828,1.0
2061.430372,1.0
2061.550917,1.0
2061.671461,1.0
2061.792006,1.0
2061.91255,1.0
2062.033095,1.0
2062.153639,1.0
2062.274184,1.0
2062.394728,1.0
2062.515272,1.0
2062.635817,1.0
2062.756361,1.0
2062.876906,1.0
2062.99745,1.0
2063.117995,1.0
2063.238539,1.0
2063.359083,1.0
2063.479628,1.0
2063.600172,1.0
2063.720717,1.0
2063.841261,1.0
2063.961806,1.0
2064.08235,1.0
2064.202894,1.0
2064.323439,1.0
2064.443983,1.0
2064.564528,1.0
2064.685072,1.0
2064.805617,1.0
2064.926161,1.0
2065.046705,1.0
2065.16725,1.0
2065.287794,1.0
2065.408339,1.0
2065.528883,1.0
2065.649428,1.0
2065.769972,1.0
2065.890517,1.0
2066.011061,1.0
2066.131605,1.0
2066.25215,1.0
2066.372694,1.0
2066.493239,1.0
2066.613783,1.0
2066.734328,1.0
2066.854872,1.0
2066.975416,1.0
2067.095961,1.0
2067.216505,1.0
2067.33705,1.0
2067.457594,1.0
2067.578139,1.0
2067.698683,1.0
2067.819227,1.0
2067.939772,1.0
2068.060316,1.0
2068.180861,1.0
2068.301405,1.0
2068.42195,1.0
2068.542494,1.0
2068.663038,1.0
2068.783583,1.0
2068.904127,1.0
2069.024672,1.0
2069.145216,1.0
2069.265761,1.0
2069.386305,1.0
2069.50685,1.0
2069.627394,1.0
2069.747938,1.0
2069.868483,1.0
2069.989027,1.0
2070.109572,1.0
2070.230116,1.0
2070.350661,1.0
2070.471205,1.0
2070.591749,1.0
2070.712294,1.0
2070.832838,1.0
2070.953383,1.0
2071.073927,1.0
2071.194472,1.0
2071.315016,1.0
2071.43556,1.0
2071.556105,1.0
2071.676649,1.0
2071.797194,1.0
2071.917738,1.0
2072.038283,1.0
2072.158827,1.0
2072.279371,1.0
2072.399916,1.0
2072.52046,1.0
2072.641005,1.0
2072.761549,1.0
2072.882094,1.0
2073.002638,1.0
2073.123183,1.0
2073.243727,1.0
2073.364271,1.0
2073.484816,1.0
2073.60536,1.0
2073.725905,1.0
2073.846449,1.0
2073.966994,1.0
2074.087538,1.0
2074.208082,1.0
2074.328627,1.0
2074.449171,1.0
2074.569716,1.0
2074.69026,1.0
2074.810805,1.0
2074.931349,1.0
2075.051893,1.0
2075.172438,1.0
2075.292982,1.0
2075.413527,1.0
2075.534071,1.0
2075.654616,1.0
2075.77516,1.0
2075.895704,1.0
2076.016249,1.0
2076.136793,1.0
2076.257338,1.0
2076.377882,1.0
2076.498427,1.0
2076.618971,1.0
2076.739516,1.0
2076.86006,1.0
2076.980604,1.0
2077.101149,1.0
2077.221693,1.0
2077.342238,1.0
2077.462782,1.0
2077.583327,1.0
2077.703871,1.0
2077.824415,1.0
2077.94496,1.0
2078.065504,1.0
2078.186049,1.0
2078.306593,1.0
2078.427138,1.0
2078.547682,1.0
2078.668226,1.0
2078.788771,1.0
2078.909315,1.0
2079.02986,1.0
2079.150404,1.0
2079.270949,1.0
2079.391493,1.0
2079.512037,1.0
2079.632582,1.0
2079.753126,1.0
2079.873671,1.0
2079.994215,1.0
2080.11476,1.0
2080.235304,1.0
2080.355849,1.0
2080.476393,1.0
2080.596937,1.0
2080.717482,1.0
2080.838026,1.0
2080.958571,1.0
2081.079115,1.0
2081.19966,1.0
2081.320204,1.0
2081.440748,1.0
2081.561293,1.0
2081.681837,1.0
2081.802382,1.0
2081.922926,1.0
2082.043471,1.0
2082.164015,1.0
2082.284559,1.0
2082.405104,1.0
2082.525648,1.0
2082.646193,1.0
2082.766737,1.0
2082.887282,1.0
2083.007826,1.0
2083.12837,1.0
2083.248915,1.0
2083.369459,1.0
2083.490004,1.0
2083.610548,1.0
2083.731093,1.0
2083.851637,1.0
2083.972181,1.0
2084.092726,1.0
2084.21327,1.0
2084.333815,1.0
2084.454359,1.0
2084.574904,1.0
2084.695448,1.0
2084.815993,1.0
2084.936537,1.0
2085.057081,1.0
2085.177626,1.0
2085.29817,1.0
2085.418715,1.0
2085.539259,1.0
2085.659804,1.0
2085.780348,1.0
2085.900892,1.0
2086.021437,1.0
2086.141981,1.0
2086.262526,1.0
2086.38307,1.0
2086.503615,1.0
2086.624159,1.0
2086.744703,1.0
2086.865248,1.0
2086.985792,1.0
2087.106337,1.0
2087.226881,1.0
2087.347426,1.0
2087.46797,1.0
2087.588514,1.0
2087.709059,1.0
2087.829603,1.0
2087.950148,1.0
2088.070692,1.0
2088.191237,1.0
2088.311781,1.0
2088.432326,1.0
2088.55287,1.0
2088.673414,1.0
2088.793959,1.0
2088.914503,1.0
2089.035048,1.0
2089.155592,1.0
2089.276137,1.0
2089.396681,1.0
2089.517225,1.0
2089.63777,1.0
2089.758314,1.0
2089.878859,1.0
2089.999403,1.0
2090.119948,1.0
2090.240492,1.0
2090.361036,1.0
2090.481581,1.0
2090.602125,1.0
2090.72267,1.0
2090.843214,1.0
2090.963759,1.0
2091.084303,1.0
2091.204847,1.0
2091.325392,1.0
2091.445936,1.0
2091.566481,1.0
2091.687025,1.0
2091.80757,1.0
2091.928114,1.0
2092.048659,1.0
2092.169203,1.0
2092.289747,1.0
2092.410292,1.0
2092.530836,1.0
2092.651381,1.0
2092.771925,1.0
2092.89247,1.0
2093.013014,1.0
2093.133558,1.0
2093.254103,1.0
2093.374647,1.0
2093.495192,1.0
2093.615736,1.0
2093.736281,1.0
2093.856825,1.0
2093.977369,1.0
2094.097914,1.0
2094.218458,1.0
2094.339003,1.0
2094.459547,1.0
2094.580092,1.0
2094.700636,1.0
2094.82118,1.0
2094.941725,1.0
2095.062269,1.0
2095.182814,1.0
2095.303358,1.0
2095.423903,1.0
2095.544447,1.0
2095.664992,1.0
2095.785536,1.0
2095.90608,1.0
2096.026625,1.0
2096.147169,1.0
2096.267714,1.0
2096.388258,1.0
2096.508803,1.0
2096.629347,1.0
2096.749891,1.0
2096.870436,1.0
2096.99098,1.0
2097.111525,1.0
2097.232069,1.0
2097.352614,1.0
2097.473158,1.0
2097.593702,1.0
2097.714247,1.0
2097.834791,1.0
2097.955336,1.0
2098.07588,1.0
2098.196425,1.0
2098.316969,1.0
2098.437513,1.0
2098.558058,1.0
2098.678602,1.0
2098.799147,1.0
2098.919691,1.0
2099.040236,1.0
2099.16078,1.0
2099.281325,1.0
2099.401869,1.0
2099.522413,1.0
2099.642958,1.0
2099.763502,1.0
2099.884047,1.0
2100.004591,1.0
2100.125136,1.0
2100.24568,1.0
2100.366224,1.0
2100.486769,1.0
2100.607313,1.0
2100.727858,1.0
2100.848402,1.0
2100.968947,1.0
2101.089491,1.0
2101.210035,1.0
2101.33058,1.0
2101.451124,1.0
2101.571669,1.0
2101.692213,1.0
2101.812758,1.0
2101.933302,1.0
2102.053846,1.0
2102.174391,1.0
2102.294935,1.0
2102.41548,1.0
2102.536024,1.0
2102.656569,1.0
2102.777113,1.0
2102.897658,1.0
2103.018202,1.0
2103.138746,1.0
2103.259291,1.0
2103.379835,1.0
2103.50038,1.0
2103.620924,1.0
2103.741469,1.0
2103.862013,1.0
2103.982557,1.0
2104.103102,1.0
2104.223646,1.0
2104.344191,1.0
2104.464735,1.0
2104.58528,1.0
2104.705824,1.0
2104.826368,1.0
2104.946913,1.0
2105.067457,1.0
2105.188002,1.0
2105.308546,1.0
2105.429091,1.0
2105.549635,1.0
2105.670179,1.0
2105.790724,1.0
2105.911268,1.0
2106.031813,1.0
2106.152357,1.0
2106.272902,1.0
2106.393446,1.0
2106.513991,1.0
2106.634535,1.0
2106.755079,1.0
2106.875624,1.0
2106.996168,1.0
2107.116713,1.0
2107.237257,1.0
2107.357802,1.0
2107.478346,1.0
2107.59889,1.0
2107.719435,1.0
2107.839979,1.0
2107.960524,1.0
2108.081068,1.0
2108.201613,1.0
2108.322157,1.0
2108.442701,1.0
2108.563246,1.0
2108.68379,1.0
2108.804335,1.0
2108.924879,1.0
2109.045424,1.0
2109.165968,1.0
2109.286512,1.0
2109.407057,1.0
2109.527601,1.0
2109.648146,1.0
2109.76869,1.0
2109.889235,1.0
2110.009779,1.0
2110.130324,1.0
2110.250868,1.0
2110.371412,1.0
2110.491957,1.0
2110.612501,1.0
2110.733046,1.0
2110.85359,1.0
2110.974135,1.0
2111.094679,1.0
2111.215223,1.0
2111.335768,1.0
2111.456312,1.0
2111.576857,1.0
2111.697401,1.0
2111.817946,1.0
2111.93849,1.0
2112.059034,1.0
2112.179579,1.0
2112.300123,1.0
2112.420668,1.0
2112.541212,1.0
2112.661757,1.0
2112.782301,1.0
2112.902845,1.0
2113.02339,1.0
2113.143934,1.0
2113.264479,1.0
2113.385023,1.0
2113.505568,1.0
2113.626112,1.0
2113.746656,1.0
2113.867201,1.0
2113.987745,1.0
2114.10829,1.0
2114.228834,1.0
2114.349379,1.0
2114.469923,1.0
2114.590468,1.0
2114.711012,1.0
2114.831556,1.0
2114.952101,1.0
2115.072645,1.0
2115.19319,1.0
2115.313734,1.0
2115.434279,1.0
2115.554823,1.0
2115.675367,1.0
2115.795912,1.0
2115.916456,1.0
2116.037001,1.0
2116.157545,1.0
2116.27809,1.0
2116.398634,1.0
2116.519178,1.0
2116.639723,1.0
2116.760267,1.0
2116.880812,1.0
2117.001356,1.0
2117.121901,1.0
2117.242445,1.0
2117.362989,1.0
2117.483534,1.0
2117.604078,1.0
2117.724623,1.0
2117.845167,1.0
2117.965712,1.0
2118.086256,1.0
2118.206801,1.0
2118.327345,1.0
2118.447889,1.0
2118.568434,1.0
2118.688978,1.0
2118.809523,1.0
2118.930067,1.0
2119.050612,1.0
2119.171156,1.0
2119.2917,1.0
2119.412245,1.0
2119.532789,1.0
2119.653334,1.0
2119.773878,1.0
2119.894423,1.0
2120.014967,1.0
2120.135511,1.0
2120.256056,1.0
2120.3766,1.0
2120.497145,1.0
2120.617689,1.0
2120.738234,1.0
2120.858778,1.0
2120.979322,1.0
2121.099867,1.0
2121.220411,1.0
2121.340956,1.0
2121.4615,1.0
2121.582045,1.0
2121.702589,1.0
2121.823134,1.0
2121.943678,1.0
2122.064222,1.0
2122.184767,1.0
2122.305311,1.0
2122.425856,1.0
2122.5464,1.0
2122.666945,1.0
2122.787489,1.0
2122.908033,1.0
2123.028578,1.0
2123.149122,1.0
2123.269667,1.0
2123.390211,1.0
2123.510756,1.0
2123.6313,1.0
2123.751844,1.0
2123.872389,1.0
2123.992933,1.0
2124.113478,1.0
2124.234022,1.0
2124.354567,1.0
2124.475111,1.0
2124.595655,1.0
2124.7162,1.0
2124.836744,1.0
2124.957289,1.0
2125.077833,1.0
2125.198378,1.0
2125.318922,1.0
2125.439467,1.0
2125.560011,1.0
2125.680555,1.0
2125.8011,1.0
2125.921644,1.0
2126.042189,1.0
2126.162733,1.0
2126.283278,1.0
2126.403822,1.0
2126.524366,1.0
2126.644911,1.0
2126.765455,1.0
2126.886,1.0
2127.006544,1.0
2127.127089,1.0
2127.247633,1.0
2127.368177,1.0
2127.488722,1.0
2127.609266,1.0
2127.729811,1.0
2127.850355,1.0
2127.9709,1.0
2128.091444,1.0
2128.211988,1.0
2128.332533,1.0
2128.453077,1.0
2128.573622,1.0
2128.694166,1.0
2128.814711,1.0
2128.935255,1.0
2129.0558,1.0
2129.176344,1.0
2129.296888,1.0
2129.417433,1.0
2129.537977,1.0
2129.658522,1.0
2129.779066,1.0
2129.899611,1.0
2130.020155,1.0
2130.140699,1.0
2130.261244,1.0
2130.381788,1.0
2130.502333,1.0
2130.622877,1.0
2130.743422,1.0
2130.863966,1.0
2130.98451,1.0
2131.105055,1.0
2131.225599,1.0
2131.346144,1.0
2131.466688,1.0
2131.587233,1.0
2131.707777,1.0
2131.828321,1.0
2131.948866,1.0
2132.06941,1.0
2132.189955,1.0
2132.310499,1.0
2132.431044,1.0
2132.551588,1.0
2132.672133,1.0
2132.792677,1.0
2132.913221,1.0
2133.033766,1.0
2133.15431,1.0
2133.274855,1.0
2133.395399,1.0
2133.515944,1.0
2133.636488,1.0
2133.757032,1.0
2133.877577,1.0
2133.998121,1.0
2134.118666,1.0
2134.23921,1.0
2134.359755,1.0
2134.480299,1.0
2134.600843,1.0
2134.721388,1.0
2134.841932,1.0
2134.962477,1.0
2135.083021,1.0
2135.203566,1.0
2135.32411,1.0
2135.444654,1.0
2135.565199,1.0
2135.685743,1.0
2135.806288,1.0
2135.926832,1.0
2136.047377,1.0
2136.167921,1.0
2136.288466,1.0
2136.40901,1.0
2136.529554,1.0
2136.650099,1.0
2136.770643,1.0
2136.891188,1.0
2137.011732,1.0
2137.132277,1.0
2137.252821,1.0
2137.373365,1.0
2137.49391,1.0
2137.614454,1.0
2137.734999,1.0
2137.855543,1.0
2137.976088,1.0
2138.096632,1.0
2138.217176,1.0
2138.337721,1.0
2138.458265,1.0
2138.57881,1.0
2138.699354,1.0
2138.819899,1.0
2138.940443,1.0
2139.060987,1.0
2139.181532,1.0
2139.302076,1.0
2139.422621,1.0
2139.543165,1.0
2139.66371,1.0
2139.784254,1.0
2139.904799,1.0
2140.025343,1.0
2140.145887,1.0
2140.266432,1.0
2140.386976,1.0
2140.507521,1.0
2140.628065,1.0
2140.74861,1.0
2140.869154,1.0
2140.989698,1.0
2141.110243,1.0
2141.230787,1.0
2141.351332,1.0
2141.471876,1.0
2141.592421,1.0
2141.712965,1.0
2141.833509,1.0
2141.954054,1.0
2142.074598,1.0
2142.195143,1.0
2142.315687,1.0
2142.436232,1.0
2142.556776,1.0
2142.67732,1.0
2142.797865,1.0
2142.918409,1.0
2143.038954,1.0
2143.159498,1.0
2143.280043,1.0
2143.400587,1.0
2143.521131,1.0
2143.641676,1.0
2143.76222,1.0
2143.882765,1.0
2144.003309,1.0
2144.123854,1.0
2144.244398,1.0
2144.364943,1.0
2144.485487,1.0
2144.606031,1.0
2144.726576,1.0
2144.84712,1.0
2144.967665,1.0
2145.088209,1.0
2145.208754,1.0
2145.329298,1.0
2145.449842,1.0
2145.570387,1.0
2145.690931,1.0
2145.811476,1.0
2145.93202,1.0
2146.052565,1.0
2146.173109,1.0
2146.293653,1.0
2146.414198,1.0
2146.534742,1.0
2146.655287,1.0
2146.775831,1.0
2146.896376,1.0
2147.01692,1.0
2147.137464,1.0
2147.258009,1.0
2147.378553,1.0
2147.499098,1.0
2147.619642,1.0
2147.740187,1.0
2147.860731,1.0
2147.981276,1.0
2148.10182,1.0
2148.222364,1.0
2148.342909,1.0
2148.463453,1.0
2148.583998,1.0
2148.704542,1.0
2148.825087,1.0
2148.945631,1.0
2149.066175,1.0
2149.18672,1.0
2149.307264,1.0
2149.427809,1.0
2149.548353,1.0
2149.668898,1.0
2149.789442,1.0
2149.909986,1.0
2150.030531,1.0
2150.151075,1.0
2150.27162,1.0
2150.392164,1.0
2150.512709,1.0
2150.633253,1.0
2150.753797,1.0
2150.874342,1.0
2150.994886,1.0
2151.115431,1.0
2151.235975,1.0
2151.35652,1.0
2151.477064,1.0
2151.597609,1.0
2151.718153,1.0
2151.838697,1.0
2151.959242,1.0
2152.079786,1.0
2152.200331,1.0
2152.320875,1.0
2152.44142,1.0
2152.561964,1.0
2152.682508,1.0
2152.803053,1.0
2152.923597,1.0
2153.044142,1.0
2153.164686,1.0
2153.285231,1.0
2153.405775,1.0
2153.526319,1.0
2153.646864,1.0
2153.767408,1.0
2153.887953,1.0
2154.008497,1.0
2154.129042,1.0
2154.249586,1.0
2154.37013,1.0
2154.490675,1.0
2154.611219,1.0
2154.731764,1.0
2154.852308,1.0
2154.972853,1.0
2155.093397,1.0
2155.213942,1.0
2155.334486,1.0
2155.45503,1.0
2155.575575,1.0
2155.696119,1.0
2155.816664,1.0
2155.937208,1.0
2156.057753,1.0
2156.178297,1.0
2156.298841,1.0
2156.419386,1.0
2156.53993,1.0
2156.660475,1.0
2156.781019,1.0
2156.901564,1.0
2157.022108,1.0
2157.142652,1.0
2157.263197,1.0
2157.383741,1.0
2157.504286,1.0
2157.62483,1.0
2157.745375,1.0
2157.865919,1.0
2157.986463,1.0
2158.107008,1.0
2158.227552,1.0
2158.348097,1.0
2158.468641,1.0
2158.589186,1.0
2158.70973,1.0
2158.830275,1.0
2158.950819,1.0
2159.071363,1.0
2159.191908,1.0
2159.312452,1.0
2159.432997,1.0
2159.553541,1.0
2159.674086,1.0
2159.79463,1.0
2159.915174,1.0
2160.035719,1.0
2160.156263,1.0
2160.276808,1.0
2160.397352,1.0
2160.517897,1.0
2160.638441,1.0
2160.758985,1.0
2160.87953,1.0
2161.000074,1.0
2161.120619,1.0
2161.241163,1.0
2161.361708,1.0
2161.482252,1.0
2161.602796,1.0
2161.723341,1.0
2161.843885,1.0
2161.96443,1.0
2162.084974,1.0
2162.205519,1.0
2162.326063,1.0
2162.446608,1.0
2162.567152,1.0
2162.687696,1.0
2162.808241,1.0
2162.928785,1.0
2163.04933,1.0
2163.169874,1.0
2163.290419,1.0
2163.410963,1.0
2163.531507,1.0
2163.652052,1.0
2163.772596,1.0
2163.893141,1.0
2164.013685,1.0
2164.13423,1.0
2164.254774,1.0
2164.375318,1.0
2164.495863,1.0
2164.616407,1.0
2164.736952,1.0
2164.857496,1.0
2164.978041,1.0
2165.098585,1.0
2165.219129,1.0
2165.339674,1.0
2165.460218,1.0
2165.580763,1.0
2165.701307,1.0
2165.821852,1.0
2165.942396,1.0
2166.062941,1.0
2166.183485,1.0
2166.304029,1.0
2166.424574,1.0
2166.545118,1.0
2166.665663,1.0
2166.786207,1.0
2166.906752,1.0
2167.027296,1.0
2167.14784,1.0
2167.268385,1.0
2167.388929,1.0
2167.509474,1.0
2167.630018,1.0
2167.750563,1.0
2167.871107,1.0
2167.991651,1.0
2168.112196,1.0
2168.23274,1.0
2168.353285,1.0
