nu,[0]HFC-43-10-mee-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
1474.581322,0.9620229231135147
1474.822376,0.9620392776422207
1475.06343,0.9622750061408051
1475.304484,0.9624530434848876
1475.545538,0.9625675822119815
1475.786592,0.9628448415990938
1476.027646,0.962998909098821
1476.2687,0.9631260333448377
1476.509754,0.9633032648397706
1476.750808,0.9634583691509718
1476.991862,0.963669389639716
1477.232916,0.9637445587836664
1477.47397,0.9639026258524523
1477.715024,0.9640722876444021
1477.956078,0.9641648430266032
1478.197132,0.9643875908317233
1478.438186,0.9643683032727829
1478.67924,0.9645891689023818
1478.920294,0.9646991383357753
1479.161348,0.9647985074644462
1479.402402,0.9648949921393459
1479.643456,0.9650735142256756
1479.88451,0.9652424168692153
1480.125564,0.965398798807343
1480.366618,0.9655667928133902
1480.607672,0.9657338503186045
1480.848726,0.9659946336623576
1481.08978,0.966178190080061
1481.330834,0.9663927054485837
1481.571888,0.9666575333296394
1481.812942,0.9670133287642494
1482.053996,0.9672367346455798
1482.29505,0.9675946784529195
1482.536104,0.9678917756212865
1482.777158,0.9682751366649094
1483.018212,0.9686712421938642
1483.259266,0.9690345620278982
1483.50032,0.9693737834849
1483.741374,0.9698382247519926
1483.982428,0.9702349697147303
1484.223482,0.9706862338864365
1484.464536,0.9711396502221353
1484.70559,0.9716428308734878
1484.946644,0.9721404393798022
1485.187698,0.9726062061925114
1485.428752,0.9732317930877259
1485.669806,0.9737419001836911
1485.91086,0.9742727341584101
1486.151914,0.974786311204977
1486.392968,0.9753577033849007
1486.634022,0.9759391898418696
1486.875076,0.9765180934093893
1487.11613,0.9770856152707964
1487.357184,0.9776495563521637
1487.598238,0.9782167575672998
1487.839292,0.9787510097545061
1488.080346,0.9793364778958665
1488.3214,0.979862522814916
1488.562454,0.9803927718591926
1488.803508,0.9809674503878658
1489.044562,0.9813628599400454
1489.285616,0.9819165047061996
1489.52667,0.9822985445284582
1489.767724,0.982700386804314
1490.008778,0.9832056246381312
1490.249832,0.9836137396503638
1490.490886,0.9839275624853933
1490.73194,0.9843389301763699
1490.972994,0.9846382147000862
1491.214048,0.9850232835180821
1491.455102,0.9852587322178418
1491.696156,0.9855799789249129
1491.93721,0.9858944290903248
1492.178264,0.9861281137605589
1492.419318,0.9864003226830601
1492.660372,0.9866548467985113
1492.901426,0.9868867379336502
1493.14248,0.9870782125332449
1493.383534,0.9872371449191766
1493.624588,0.9874346120942197
1493.865642,0.9875955770542789
1494.106696,0.9877437275018428
1494.34775,0.9878859728400217
1494.588804,0.9880736890073324
1494.829858,0.9881300108127621
1495.070912,0.9882683586984018
1495.311966,0.9884581244402002
1495.55302,0.9885263304038653
1495.794074,0.9886064042795761
1496.035128,0.988629142488363
1496.276182,0.9886271652320553
1496.517236,0.9887547063625962
1496.75829,0.9887952461366168
1496.999344,0.9888328210698892
1497.240398,0.9888130446112331
1497.481452,0.9888595199164909
1497.722506,0.9888397429238631
1497.96356,0.9887982125268048
1498.204614,0.9887804143191636
1498.445668,0.9887339427317815
1498.686722,0.9886261766053843
1498.927776,0.9885945410739042
1499.16883,0.9885510438710424
1499.409884,0.9884235290112683
1499.650938,0.9883691672121359
1499.891992,0.9881902885818749
1500.133046,0.9881695368037091
1500.3741,0.9879709346869929
1500.615154,0.9878612759994124
1500.856208,0.9877466907374701
1501.097262,0.9875787880721757
1501.338316,0.9874010398881392
1501.57937,0.9871522461754119
1501.820424,0.9869735877879259
1502.061478,0.9867702921690092
1502.302532,0.9865344822495887
1502.543586,0.9862957697902569
1502.78464,0.9860423243465553
1503.025694,0.9858175323238686
1503.266748,0.9855977195241985
1503.507802,0.9852567617023478
1503.748856,0.9850124483215571
1503.98991,0.9847465308609828
1504.230964,0.9844846231190478
1504.472018,0.9842286903897334
1504.713072,0.9838695124716988
1504.954126,0.9836068543782848
1505.19518,0.9833373830194472
1505.436234,0.9830149012477185
1505.677288,0.9826119477493188
1505.918342,0.9823948145029737
1506.159396,0.9821413893340845
1506.40045,0.981856609626231
1506.641504,0.9814462793284141
1506.882558,0.9811783810639344
1507.123612,0.980816393032221
1507.364666,0.9805780836044823
1507.60572,0.9804064974540776
1507.846774,0.9800849768551734
1508.087828,0.9797998136201715
1508.328882,0.9794824099027375
1508.569936,0.9792767401927334
1508.81099,0.9789996440862072
1509.052044,0.9787588397939043
1509.293098,0.9785973579079603
1509.534152,0.9783811117879391
1509.775206,0.9781473066430495
1510.01626,0.9779820137158726
1510.257314,0.9778255491111801
1510.498368,0.977662265879008
1510.739422,0.9775596167302653
1510.980476,0.9774257002362625
1511.22153,0.9773211212814111
1511.462584,0.9772517339450797
1511.703638,0.9771549908122833
1511.944692,0.9771149282789475
1512.185746,0.9770064745412024
1512.4268,0.9770035435261752
1512.667854,0.9770015895210422
1512.908908,0.9769527406627978
1513.149962,0.976970325970397
1513.391016,0.9770113595857877
1513.63207,0.9770162446547982
1513.873124,0.9769986585206701
1514.114178,0.9770377392486203
1514.355232,0.9770670508204692
1514.596286,0.9771676939097338
1514.83734,0.9771813743532114
1515.078394,0.9772966885587894
1515.319448,0.9773826944515863
1515.560502,0.977510739971358
1515.801556,0.977662265879008
1516.04261,0.9777492816928175
1516.283664,0.9778930214018361
1516.524718,0.9780045075608662
1516.765772,0.978069057988506
1517.006826,0.9782676261612653
1517.24788,0.9783801334073164
1517.488934,0.9785043955747398
1517.729988,0.9787010947258528
1517.971042,0.978918390487819
1518.212096,0.9790574067691907
1518.45315,0.9792679267417321
1518.694204,0.9794804509398767
1518.935258,0.9796185674204423
1519.176312,0.9797851167331942
1519.417366,0.9799418948937899
1519.65842,0.9801388830113061
1519.899474,0.980291796604006
1520.140528,0.980448655839867
1520.381582,0.9806261331077821
1520.622636,0.9807987384960377
1520.86369,0.9809517550342227
1521.104744,0.9810969466378815
1521.345798,0.9812264599825303
1521.586852,0.9813834687764962
1521.827906,0.9816003784907363
1522.06896,0.9817378121638577
1522.310014,0.9818575914833316
1522.551068,0.9820431801056942
1522.792122,0.9821738005347144
1523.033176,0.982410532945753
1523.27423,0.982522534130455
1523.515284,0.9826974387075758
1523.756338,0.9828379744893798
1523.997392,0.9830060541534192
1524.238446,0.9831299207196724
1524.4795,0.9832833009506516
1524.720554,0.9834357216745999
1524.961608,0.9835852152655196
1525.202662,0.9837908060589996
1525.443716,0.9838518029798602
1525.68477,0.9840338324006138
1525.925824,0.9841834169112734
1526.166878,0.9843428675399652
1526.407932,0.9844570579355149
1526.648986,0.9845732307224109
1526.89004,0.984714034761653
1527.131094,0.9847888758722211
1527.372148,0.9849484245932099
1527.613202,0.9850045682534908
1527.854256,0.9850833717710498
1528.09531,0.9851710480926757
1528.336364,0.9852557764460788
1528.577418,0.9853641605425039
1528.818472,0.9854873387610499
1529.059526,0.9855425275972935
1529.30058,0.9856174316757098
1529.541634,0.9857268412827467
1529.782688,0.9858066883906548
1530.023742,0.9859013303754829
1530.264796,0.986062045390252
1530.50585,0.9860245757444549
1530.746904,0.9861271276329381
1530.987958,0.9862020761426455
1531.229012,0.9863085917186065
1531.470066,0.9863421267808178
1531.71112,0.9863835540201085
1531.952174,0.9865009406474027
1532.193228,0.9865926895011384
1532.434282,0.9866587934257918
1532.675336,0.9867515437115689
1532.91639,0.9868748953638505
1533.157444,0.9869350965685858
1533.398498,0.9870624194081897
1533.639552,0.987215425940898
1533.880606,0.9872381321568151
1534.12166,0.987349696369008
1534.362714,0.9874948474427169
1534.603768,0.9875985398454542
1534.844822,0.987771384713412
1535.085876,0.9878365797762165
1535.32693,0.9879620429885935
1535.567984,0.9880440472412909
1535.809038,0.9882416758129375
1536.050092,0.9883711439524471
1536.291146,0.9884581244402002
1536.5322,0.988633097012842
1536.773254,0.9887942573418651
1537.014308,0.9889425876049579
1537.255362,0.9890770929430279
1537.496416,0.989286799514843
1537.73747,0.989380786225095
1537.978524,0.989591546777763
1538.219578,0.9897498940926948
1538.460632,0.9899072768374522
1538.701686,0.9900389432608946
1538.94274,0.9901778554690976
1539.183794,0.9903418424997147
1539.424848,0.9904974374248328
1539.665902,0.9907605484838147
1539.906956,0.9908970846945246
1540.14801,0.9909611978099413
1540.389064,0.9911322524742762
1540.630118,0.9913326796782339
1540.871172,0.9915075661874658
1541.112226,0.9916063252591781
1541.35328,0.9917638048471777
1541.594334,0.9919037525931229
1541.835388,0.9920539381900283
1542.076442,0.9920913393285051
1542.317496,0.9923042649760299
1542.55855,0.9923938740969481
1542.799604,0.9924837890550273
1543.040658,0.9926654302080831
1543.281712,0.992779692574773
1543.522766,0.9928562388398912
1543.76382,0.9929596005542383
1544.004874,0.99303198994768
1544.245928,0.9931504657310207
1544.486982,0.9931794661480241
1544.728036,0.9933041179927653
1544.96909,0.9933962015525103
1545.210144,0.9934497470508122
1545.451198,0.9935264443317615
1545.692252,0.9936004648090927
1545.933306,0.9937101643557112
1546.17436,0.9937673043329203
1546.415414,0.993752596685653
1546.656468,0.99385068490752
1546.897522,0.9938400507620843
1547.138576,0.9939504725255394
1547.37963,0.9939267173931209
1547.620684,0.9939406324645697
1547.861738,0.9940242263868352
1548.102792,0.9940652804351452
1548.343846,0.994071244844721
1548.5849,0.9940703501810032
1548.825954,0.9940741276555111
1549.067008,0.9941534579361341
1549.308062,0.9941302944304201
1549.549116,0.9941136925931289
1549.79017,0.9941475924480355
1550.031224,0.9941365574710036
1550.272278,0.9941042485579085
1550.513332,0.9940895359239036
1550.754386,0.9940286001030534
1550.99544,0.9940151808075325
1551.236494,0.993951665266822
1551.477548,0.9939807884772672
1551.718602,0.993932879757872
1551.959656,0.9939277113203353
1552.20071,0.993842237212601
1552.441764,0.9938235531541721
1552.682818,0.9938130186803416
1552.923872,0.9937021153359785
1553.164926,0.9936597845275178
1553.40598,0.9936122887249761
1553.647034,0.9935592312454056
1553.888088,0.9934796503382407
1554.129142,0.9934456739151992
1554.370196,0.9933638173642049
1554.61125,0.9932284311026814
1554.852304,0.9931727125506166
1555.093358,0.9931411301605201
1555.334412,0.9930248401430917
1555.575466,0.9929887939956361
1555.81652,0.9929255426240361
1556.057574,0.9928027253308197
1556.298628,0.9927717503690013
1556.539682,0.9926805188372955
1556.780736,0.9925755980516155
1557.02179,0.9925924719802105
1557.262844,0.9925290473476895
1557.503898,0.9924005231581788
1557.744952,0.9924136229315429
1557.986006,0.9922701302964345
1558.22706,0.9922850144600199
1558.468114,0.9920693151452413
1558.709168,0.9921464019258108
1558.950222,0.9921440207773036
1559.191276,0.9920420336141976
1559.43233,0.9920144552290046
1559.673384,0.9919688236135992
1559.914438,0.9919470997342393
1560.155492,0.9919158538927223
1560.396546,0.9918829228330317
1560.6376,0.9919272609906328
1560.878654,0.991917341767619
1561.119708,0.9919257731008572
1561.360762,0.9918608040904774
1561.601816,0.9918853033549031
1561.84287,0.9918886757706676
1562.083924,0.991907422643797
1562.324978,0.9919137708716164
1562.566032,0.9918814350097633
1562.807086,0.9918455295517087
1563.04814,0.9918767731779741
1563.289194,0.9919315262870254
1563.530248,0.9919258722934395
1563.771302,0.9919512659208073
1564.012356,0.991984100051111
1564.25341,0.9919860840212952
1564.494464,0.991979536934746
1564.735518,0.9919402553228645
1564.976572,0.9920317164306975
1565.217626,0.9919894567797145
1565.45868,0.9920257642582555
1565.699734,0.9920546326280281
1565.940788,0.9920371726201423
1566.181842,0.9920183240929241
1566.422896,0.9919754698269821
1566.66395,0.992015645647065
1566.905004,0.9919410488753861
1567.146058,0.9919960039317348
1567.387112,0.9919563248851638
1567.628166,0.9919038517835032
1567.86922,0.9918501912366525
1568.110274,0.9919040501642933
1568.351328,0.9917844337488584
1568.592382,0.9917521021033269
1568.833436,0.9916254634459386
1569.07449,0.9916219927628902
1569.315544,0.9915215465427103
1569.556598,0.9914477800837939
1569.797652,0.9913688639814017
1570.038706,0.991347153241014
1570.27976,0.9912327583802404
1570.520814,0.9911374063753892
1570.761868,0.9910533614868822
1571.002922,0.9909469280714353
1571.243976,0.9909042191792186
1571.48503,0.9907862095143294
1571.726084,0.9906378008562301
1571.967138,0.9905577605555926
1572.208192,0.9904439520073312
1572.449246,0.9904207758900158
1572.6903,0.9902833150263268
1572.931354,0.9901424077363901
1573.172408,0.9900501307641627
1573.413462,0.9899607332737121
1573.654516,0.9898389755917705
1573.89557,0.9898211586505627
1574.136624,0.9896796243448198
1574.377678,0.98962717271471
1574.618732,0.9895054560581938
1574.859786,0.9894183834093135
1575.10084,0.9893985952395277
1575.341894,0.9893392331046952
1575.582948,0.9892590998722534
1575.824002,0.9892027137105815
1576.065056,0.9890058819559623
1576.30611,0.9890276403247065
1576.547164,0.9890068709623387
1576.788218,0.9889079752201121
1577.029272,0.988888197258388
1577.270326,0.98891687543194
1577.51138,0.9888436982907456
1577.752434,0.9888199663267713
1577.993488,0.9887972237290866
1578.234542,0.9887863470194477
1578.475596,0.9887042811584253
1578.71665,0.9887636051949982
1578.957704,0.9887260328918791
1579.198758,0.9886884620164803
1579.439812,0.9886795638603639
1579.680866,0.9887784367603126
1579.92192,0.9887171343976263
1580.162974,0.9887645939590978
1580.404028,0.9887537176083843
1580.645082,0.9887062585689651
1580.886136,0.988790302172746
1581.12719,0.9887705265644593
1581.368244,0.988834798737509
1581.609298,0.988834798737509
1581.850352,0.9887912909635426
1582.091406,0.9888674308242938
1582.33246,0.9888931417117354
1582.573514,0.9888862194839712
1582.814568,0.9889148976001669
1583.055622,0.9889811571179752
1583.296676,0.9889603887317445
1583.53773,0.9889801681373125
1583.778784,0.9889445654921111
1584.019838,0.9890078599697042
1584.260892,0.9889989589390192
1584.501946,0.9889643445812111
1584.743,0.9890662131548444
1584.984054,0.9890098379874022
1585.225108,0.9889712673558528
1585.466162,0.9889781901789542
1585.707216,0.9889959919465928
1585.94827,0.9889653335460502
1586.189324,0.9889989589390192
1586.430378,0.9890147830489547
1586.671432,0.988984124065897
1586.912486,0.9889386318425191
1587.15354,0.9889307203651103
1587.394594,0.9889376429043817
1587.635648,0.9888733640466784
1587.876702,0.9888624864995005
1588.117756,0.9888427094475417
1588.35881,0.9888614976375084
1588.599864,0.9887655827241861
1588.840918,0.9887458076102834
1589.081972,0.9886874733285127
1589.323026,0.9887042811584253
1589.56408,0.9886667111095768
1589.805134,0.9885856437630725
1590.046188,0.9885391813296913
1590.287242,0.9885115026201179
1590.528296,0.9884798707581465
1590.76935,0.9884502168068352
1591.010404,0.9883780625746699
1591.251458,0.9883948651445551
1591.492512,0.9883306215662596
1591.733566,0.9882624291060385
1591.97462,0.9883217266306927
1592.215674,0.9882228993994736
1592.456728,0.9882387110923572
1592.697782,0.9881853476427843
1592.938836,0.9881833712740654
1593.17989,0.9881537262176052
1593.420944,0.988090486402823
1593.661998,0.9881389040228787
1593.903052,0.9881497736106056
1594.144106,0.9881053078712798
1594.38516,0.9880381189947922
1594.626214,0.9880697367204809
1594.867268,0.9880736890073324
1595.108322,0.9880460233313615
1595.349376,0.9880638083198459
1595.59043,0.9880312027521662
1595.831484,0.9880825817105506
1596.072538,0.9880420711551725
1596.313592,0.988008478295835
1596.554646,0.9880391070334053
1596.7957,0.9879926702866467
1597.036754,0.9880134183505767
1597.277808,0.9880489874738777
1597.518862,0.988052939677732
1597.759916,0.9880124303376523
1598.00097,0.988028238663004
1598.242024,0.9880035382657937
1598.483078,0.9880341668502205
1598.724132,0.9880065022808545
1598.965186,0.9880104543147676
1599.20624,0.9879343804386672
1599.447294,0.9879482116168115
1599.688348,0.9879985982604523
1599.929402,0.9879867423484089
1600.170456,0.9879689587470994
1600.41151,0.987957103190728
1600.652564,0.9879561152341187
1600.893618,0.9879235132202523
1601.134672,0.9879007912407519
1601.375726,0.9879324045718823
1601.61678,0.987869178921232
1601.857834,0.9878711546615656
1602.098888,0.9878533731408159
1602.339942,0.987805957316894
1602.580996,0.9878464581914063
1602.82205,0.9878444825004655
1603.063104,0.9878464581914063
1603.304158,0.9878029939034672
1603.545212,0.9878217623386509
1603.786266,0.9878207745173825
1604.02732,0.9878336162709225
1604.268374,0.9877901525480154
1604.509428,0.9877822502584043
1604.750482,0.9877753358068531
1604.991536,0.9878415189714633
1605.23259,0.9878247258083831
1605.473644,0.9878138597961624
1605.714698,0.9878158354258576
1605.955752,0.9877931159229182
1606.196806,0.9878859728400217
1606.43786,0.987845470345442
1606.678914,0.9878790576624149
1606.919968,0.9879096823878832
1607.161022,0.9879353683735417
1607.402076,0.9879284528501674
1607.64313,0.9879650068791682
1607.884184,0.9879501875152106
1608.125238,0.9880440472412909
1608.366292,0.9880124303376523
1608.607346,0.9880885102238264
1608.8484,0.9880677605829836
1609.089454,0.9881606433178987
1609.330508,0.988171513144759
1609.571562,0.9882189465157818
1609.812616,0.9882614408441035
1610.05367,0.9883681788434628
1610.294724,0.9883731206967117
1610.535778,0.9884956865626047
1610.776832,0.9885213877845698
1611.017886,0.9885540095286225
1611.25894,0.9886340856464333
1611.499994,0.9887814031000723
1611.741048,0.9887715153354802
1611.982102,0.988922808950993
1612.223156,0.9889851130505155
1612.46421,0.9890543444314991
1612.705264,0.9891938109262207
1612.946318,0.9892778959737134
1613.187372,0.989316478564012
1613.428426,0.9894530136587587
1613.66948,0.9895895675966486
1613.910534,0.9896756656342398
1614.151588,0.9897954236349945
1614.392642,0.9898874788898956
1614.633696,0.99003597314852
1614.87475,0.9901084464342443
1615.115804,0.9901986494223982
1615.356858,0.9903471903601034
1615.597912,0.9904768352923973
1615.838966,0.9905842088008819
1616.08002,0.9907184420552722
1616.321074,0.990783336238488
1616.562128,0.9909092728036231
1616.803182,0.9909275057019848
1617.044236,0.9910910222301683
1617.28529,0.9912223504909189
1617.526344,0.9913527048006164
1617.767398,0.9914540262244836
1618.008452,0.991530966042145
1618.249506,0.9915954176495922
1618.49056,0.9916989456152607
1618.731614,0.9917457549101844
1618.972668,0.9918822285152288
1619.213722,0.9919282529183897
1619.454776,0.9919458102038479
1619.69583,0.9921090979224181
1619.936884,0.9921098916100138
1620.177938,0.9922130764042576
1620.418992,0.9922486974930952
1620.660046,0.9922471098964493
1620.9011,0.992316768088538
1621.142154,0.9923061503559244
1621.383208,0.9923088295861473
1621.624262,0.9923804768700792
1621.865316,0.992344950284937
1622.10637,0.9923360192205742
1622.347424,0.9923284774954868
1622.588478,0.9923609271672501
1622.829532,0.9923825608712689
1623.070586,0.9922721148386796
1623.31164,0.992312104210688
1623.552694,0.9922081153512782
1623.793748,0.9923028757510314
1624.034802,0.9922612991315736
1624.275856,0.9922239908081272
1624.51691,0.9921940260960742
1624.757964,0.9921652528865309
1624.999018,0.9920937203505767
1625.240072,0.9920291371515878
1625.481126,0.9920058247407867
1625.72218,0.9919582096039715
1625.963234,0.9919116878548847
1626.204288,0.9918642756093669
1626.445342,0.9917795740170393
1626.686396,0.9916863511186266
1626.92745,0.9916510477129311
1627.168504,0.991608209312986
1627.409558,0.9915286855235457
1627.650612,0.9914985435096667
1627.891666,0.991395036464886
1628.13272,0.9913028410136497
1628.373774,0.991338627692156
1628.614828,0.9912392014141097
1628.855882,0.9911570310903195
1629.096936,0.9910688220399134
1629.33799,0.991012134524571
1629.579044,0.9909676390786611
1629.820098,0.9908796450593033
1630.061152,0.9907562882226159
1630.302206,0.9907204234941377
1630.54326,0.9906488960617328
1630.784314,0.990626408587026
1631.025368,0.990517940933998
1631.266422,0.9905103139752167
1631.507476,0.9904010667126825
1631.74853,0.9903089636963349
1631.989584,0.9902730161334049
1632.230638,0.9902035014076678
1632.471692,0.990160527508247
1632.712746,0.9900488436998294
1632.9538,0.9899934025169498
1633.194854,0.9899805326863711
1633.435908,0.9899528136195246
1633.676962,0.9899211356363392
1633.918016,0.9897716688298861
1634.15907,0.9898270975953315
1634.400124,0.9897330684875133
1634.641178,0.9896934799565497
1634.882232,0.9896479551035513
1635.123286,0.9895826404939203
1635.36434,0.9895163406780758
1635.605394,0.9894975400462095
1635.846448,0.9895024875462785
1636.087502,0.9895153511622299
1636.328556,0.9895094140879341
1636.56961,0.9895084245790149
1636.810664,0.9894183834093135
1637.051718,0.9893976058414271
1637.292772,0.9893778180871885
1637.533826,0.9894569714787289
1637.77488,0.9894371825371895
1638.015934,0.9894757713397851
1638.256988,0.9894886346084236
1638.498042,0.989507435071085
1638.739096,0.9894945715580421
1638.98015,0.9895361312027939
1639.221204,0.9895945155568564
1639.462258,0.9895272254176892
1639.703312,0.9895885780075758
1639.944366,0.9896855624403801
1640.18542,0.9897053563495674
1640.426474,0.9897103048887205
1640.667528,0.9897469248474664
1640.908582,0.9898350162437868
1641.149636,0.9898716408169382
1641.39069,0.98993697450122
1641.631744,0.9900389432608946
1641.872798,0.9900330030450557
1642.113852,0.9901548836093254
1642.354906,0.9902038974891476
1642.59596,0.9903041111943014
1642.837014,0.9903206494110521
1643.078068,0.9903637292962821
1643.319122,0.9904874334512349
1643.560176,0.9905231906929969
1643.80123,0.9905691520353399
1644.042284,0.9906603876555782
1644.283338,0.9907973063820182
1644.524392,0.9907841288654741
1644.765446,0.9908859867093249
1645.0065,0.9909647652766749
1645.247554,0.9910622810072733
1645.488608,0.9911632753992848
1645.729662,0.9911881539097214
1645.970716,0.9912669565003187
1646.21177,0.9914104032070432
1646.452824,0.9914988409592744
1646.693878,0.9915992848792622
1646.934932,0.991697061389054
1647.175986,0.9917408953678912
1647.41704,0.9918523733094735
1647.658094,0.9919075218345443
1647.899148,0.9919879687966453
1648.140202,0.9921578116750389
1648.381256,0.9922272651526994
1648.62231,0.9923236150978599
1648.863364,0.9924849800362888
1649.104418,0.9925428435973314
1649.345472,0.9926910413065642
1649.586526,0.9928383675884338
1649.82758,0.9928990318659683
1650.068634,0.993085317197364
1650.309688,0.993138746624668
1650.550742,0.9932853447223432
1650.791796,0.9933589498934251
1651.03285,0.9934945526447627
1651.273904,0.9936770743581897
1651.514958,0.9937995029151949
1651.756012,0.9939048512458668
1651.997066,0.9940525564809891
1652.23812,0.9941015644800608
1652.479174,0.9942170857935118
1652.720228,0.9944551298565881
1652.961282,0.9945904844104301
1653.202336,0.9946394194660556
1653.44339,0.9948010615047788
1653.684444,0.9949900916637611
1653.925498,0.995152487297844
1654.166552,0.9953085394420206
1654.407606,0.9954148440705991
1654.64866,0.9955011502789002
1654.889714,0.9956587505847244
1655.130768,0.9958164754222943
1655.371822,0.9958924591181102
1655.612876,0.9960248220212471
1655.85393,0.9961845972163273
1656.094984,0.9962772466920023
1656.336038,0.9964357670119082
1656.577092,0.9965635182659195
1656.818146,0.9966443428446432
1657.0592,0.9967305563089779
1657.300254,0.9969019090189508
1657.541308,0.9969354054858314
1657.782362,0.9971053974638711
1658.023416,0.9971870637401117
1658.26447,0.9973134153452927
1658.505524,0.9973693661973003
1658.746578,0.9974403814242856
1658.987632,0.9975379358639233
1659.228686,0.9975908067755909
1659.46974,0.9977023436625841
1659.710794,0.9977451460112311
1659.951848,0.9978145914900681
1660.192902,0.9979113841998132
1660.433956,0.997953197562795
1660.67501,0.9980034956714539
1660.916064,0.9980869322512924
1661.157118,0.9981121841701138
1661.398172,0.9981796588343816
1661.639226,0.9982090057477488
1661.88028,0.9982939569487603
1662.121334,0.9982399507065715
1662.362388,0.9983011446911262
1662.603442,0.998325403703688
1662.844496,0.9982976506432344
1663.08555,0.9983942905331119
1663.326604,0.9984143584600336
1663.567658,0.9984083679918543
1663.808712,0.9984385203798664
1664.049766,0.9984323300802299
1664.29082,0.9984276374593062
1664.531874,0.9984286358874429
1664.772928,0.998439418974939
1665.013982,0.998447406522241
1665.255036,0.9984178529164035
1665.49609,0.9983915948721666
1665.737144,0.998397086041039
1665.978198,0.9983780168388071
1666.219252,0.9983114272458716
1666.460306,0.9982498333310024
1666.70136,0.9982647073643303
1666.942414,0.9981678803839004
1667.183468,0.9981413294714109
1667.424522,0.9980873314861451
1667.665576,0.9980642759350804
1667.90663,0.9979932162883873
1668.147684,0.9979385277586141
1668.388738,0.9979245567170231
1668.629792,0.9978351466823705
1668.870846,0.9977809657049326
1669.1119,0.9976309107321073
1669.352954,0.9975463152177777
1669.594008,0.9974813770664168
1669.835062,0.9974171413341465
1670.076116,0.9973010487356155
1670.31717,0.9972525810824205
1670.558224,0.9970820654705558
1670.799278,0.9970280250871149
1671.040332,0.9969295235842907
1671.281386,0.9968142851922717
1671.52244,0.9967222834796927
1671.763494,0.9965884326653048
1672.004548,0.9964992419919234
1672.245602,0.9963630298558548
1672.486656,0.9963389181622849
1672.72771,0.9961810109582326
1672.968764,0.9960133678016557
1673.209818,0.9959102857526764
1673.450872,0.9957953643367937
1673.691926,0.9956914087273342
1673.93298,0.9955386813797225
1674.174034,0.9954332594155558
1674.415088,0.9952651449357081
1674.656142,0.9951444265953427
1674.897196,0.9950049171265763
1675.13825,0.9948612487896469
1675.379304,0.9948099152736254
1675.620358,0.9946798026462589
1675.861412,0.994581234761936
1676.102466,0.994433749301138
1676.34352,0.9943758749410889
1676.584574,0.9942270280140807
1676.825628,0.9941471947890781
1677.066682,0.9940104095461156
1677.307736,0.9939656800841065
1677.54879,0.9938644995280516
1677.789844,0.9937243745126639
1678.030898,0.9936904890892427
1678.271952,0.9936194427592094
1678.513006,0.9935557537941817
1678.75406,0.9934715038385086
1678.995114,0.9935038915374503
1679.236168,0.9934209374258893
1679.477222,0.9933937180651108
1679.718276,0.9933144484093105
1679.95933,0.9933110711459273
1680.200384,0.9932567385163465
1680.441438,0.9932404492394074
1680.682492,0.9932563412137306
1680.923546,0.9932310134999593
1681.1646,0.9932565398650187
1681.405654,0.9932347877849819
1681.646708,0.9932322053778907
1681.887762,0.9932458127523147
1682.128816,0.9933478243354895
1682.36987,0.9933450429654753
1682.610924,0.993351301058959
1682.851978,0.9933925259933644
1683.093032,0.9934706097145575
1683.334086,0.9934946519942229
1683.57514,0.9935424402362819
1683.816194,0.9936445816491168
1684.057248,0.9935936089895382
1684.298302,0.9937885711807875
1684.539356,0.9937644224119165
1684.78041,0.9938234537718218
1685.021464,0.9939517646619935
1685.262518,0.9940371487857735
1685.503572,0.9941632006877613
1685.744626,0.9942030674314317
1685.98568,0.9943216829326503
1686.226734,0.994440213141516
1686.467788,0.9945353856238442
1686.708842,0.9946154489448924
1686.949896,0.9946884563981857
1687.19095,0.9948114074896175
1687.432004,0.9949171615629631
1687.673058,0.9949616353540667
1687.914112,0.9951143736874607
1688.155166,0.9951619412913797
1688.39622,0.9952771877168205
1688.637274,0.9953618894095011
1688.878328,0.9954300740342223
1689.119382,0.9954912948662967
1689.360436,0.995658053623843
1689.60149,0.9956622353964498
1689.842544,0.9957700714557605
1690.083598,0.9958135875587031
1690.324652,0.9958983349009526
1690.565706,0.995994842125304
1690.80676,0.9960457387621345
1691.047814,0.9960846849119124
1691.288868,0.9961569036694669
1691.529922,0.9962923902212426
1691.770976,0.9963223790735183
1692.01203,0.9963110210631376
1692.253084,0.9963646240379779
1692.494138,0.9963886367147687
1692.735192,0.9964614753863337
1692.976246,0.9965112997057005
1693.2173,0.9965137909870639
1693.458354,0.996545679938596
1693.699408,0.9965974020015608
1693.940462,0.9965802606736621
1694.181516,0.9966008900985719
1694.42257,0.9965989965586796
1694.663624,0.9966321838578305
1694.904678,0.9966344761144894
1695.145732,0.9966322835210538
1695.386786,0.9966438445225964
1695.62784,0.9965888313007576
1695.868894,0.9964667566461485
1696.109948,0.9964741305274311
1696.351002,0.9965952094896882
1696.592056,0.9965576385585069
1696.83311,0.9965034272975289
1697.074164,0.9964737319378585
1697.315218,0.9964409484913684
1697.556272,0.9964083654050891
1697.797326,0.9964126499702721
1698.03838,0.9963489812361768
1698.279434,0.996287906915574
1698.520488,0.9962578194751078
1698.761542,0.9961954556876156
1699.002596,0.9961909728181515
1699.24365,0.9961484363717718
1699.484704,0.9960954426846014
1699.725758,0.9959536087923758
1699.966812,0.9958490391534548
