nu,[0]trans-1-2-Dichloroethene-PNNL(x-sec)-X=0.01-T=278.23K-P=1.0atm-L=15cm
1927.038941,0.999428393429317
1927.158143,0.9994477025724038
1927.277346,0.999481124662392
1927.396548,0.999439507134844
1927.51575,0.9994280036523195
1927.634953,0.999436338916628
1927.754155,0.9994176696201889
1927.873357,0.9994206778719018
1927.99256,0.999402888342163
1928.111762,0.9993962923048668
1928.230965,0.9994502711563
1928.350167,0.9994040776323077
1928.469369,0.999486811726171
1928.588572,0.9994375582297053
1928.707774,0.9994553483765736
1928.826977,0.9994371784435053
1928.946179,0.9994434349398251
1929.065381,0.9994234762537175
1929.184584,0.9994088448011277
1929.303786,0.9994071757897505
1929.422988,0.9994145414477785
1929.542191,0.9994415359991028
1929.661393,0.9994770168034113
1929.780596,0.9994483522136216
1929.899798,0.9994480923570838
1930.019,0.9994136319809596
1930.138203,0.9994073956593533
1930.257405,0.9993672702579405
1930.376608,0.9994181793233303
1930.49581,0.9994280436294405
1930.615012,0.9994489019103664
1930.734215,0.9994407164573793
1930.853417,0.9994313017701735
1930.972619,0.9994163603838991
1931.091822,0.9994135320396014
1931.211024,0.9994233663171412
1931.330227,0.9993956726793577
1931.449429,0.9994325210771055
1931.568631,0.9994470929094911
1931.687834,0.9994239060059047
1931.807036,0.9994057866147417
1931.926239,0.9994129323916621
1932.045441,0.9994546587526212
1932.164643,0.9994169800222347
1932.283846,0.999397171773991
1932.403048,0.9994477425503127
1932.52225,0.9994035679363581
1932.641453,0.9994188189511698
1932.760655,0.999430102453331
1932.879858,0.9994480124012396
1932.99906,0.9994406664853447
1933.118262,0.9994432350511582
1933.237465,0.9994289930865329
1933.356667,0.9994267343795609
1933.47587,0.9994630242231244
1933.595072,0.9994133521451818
1933.714274,0.9994524999328898
1933.833477,0.9994441345504745
1933.952679,0.9994194385910296
1934.071881,0.9994279336923617
1934.191084,0.9994000100659892
1934.310286,0.9994626844057539
1934.429489,0.999456107962927
1934.548691,0.9994561379466107
1934.667893,0.9994396570507813
1934.787096,0.9994770567824928
1934.906298,0.9994317715029957
1935.025501,0.9994110335088945
1935.144703,0.9994769068609455
1935.263905,0.9994427053463839
1935.383108,0.9994605455578978
1935.50231,0.9994734086978933
1935.621512,0.9994628543144246
1935.740715,0.9994626844057539
1935.859917,0.9994347098367232
1935.97912,0.9994254950911786
1936.098322,0.9994159106466382
1936.217524,0.9994701804039968
1936.336727,0.999452579889093
1936.455929,0.9994548186653793
1936.575132,0.999451670387659
1936.694334,0.9994705102292109
1936.813536,0.999455588245886
1936.932739,0.9994755475732765
1937.051941,0.9995050025516804
1937.171143,0.9995003548642245
1937.290346,0.9995238234080763
1937.409548,0.9994858822038684
1937.528751,0.9994881610342776
1937.647953,0.9994519202506079
1937.767155,0.999453839200137
1937.886358,0.999476477085968
1938.00556,0.9994918791371523
1938.124762,0.9995121690282405
1938.243965,0.999500684699396
1938.363167,0.9995696926087932
1938.48237,0.9995377968488016
1938.601572,0.9995193955273464
1938.720774,0.9995571380922966
1938.839977,0.9995455932740231
1938.959179,0.9995443138564826
1939.078382,0.9995316697008867
1939.197584,0.9995212246495139
1939.316786,0.9995393061520145
1939.435989,0.9995205649657233
1939.555191,0.9995403756596442
1939.674393,0.9995623158116822
1939.793596,0.9995999800293314
1939.912798,0.999573760865721
1940.032001,0.9996280491908598
1940.151203,0.9996286189790102
1940.270405,0.9996496513864137
1940.389608,0.9996102759621497
1940.50881,0.9996617872068458
1940.628013,0.999668584930111
1940.747215,0.9996480919341739
1940.866417,0.9996576386190372
1940.98562,0.9996512008445742
1941.104822,0.999651950583256
1941.224024,0.9996891083368317
1941.343227,0.9996932570552399
1941.462429,0.9996885385142024
1941.581632,0.9996951864650879
1941.700834,0.9996816006998194
1941.820036,0.9996760624790924
1941.939239,0.9996807709644351
1942.058441,0.9997129012207443
1942.177644,0.9997168001086619
1942.296846,0.999693676926496
1942.416048,0.9997566896047764
1942.535251,0.9997315360428991
1942.654453,0.9997710062230782
1942.773655,0.9997445626296818
1942.892858,0.9997567395926121
1943.01206,0.9997739655496365
1943.131263,0.9997873326169145
1943.250465,0.9997293266386458
1943.369667,0.9997969806112258
1943.48887,0.999785193074312
1943.608072,0.9998000199986667
1943.727275,0.999785203072164
1943.846477,0.999836883304975
1943.965679,0.9997966706742099
1944.084882,0.999807338561599
1944.204084,0.9997641878080666
1944.323286,0.9998340037788975
1944.442489,0.9998041991714848
1944.561691,0.999809418163026
1944.680894,0.9998200861864316
1944.800096,0.9997655274929759
1944.919298,0.9998149671206952
1945.038501,0.999827394897975
1945.157703,0.999782563642712
1945.276906,0.99980277945053
1945.396108,0.9998698484704452
1945.51531,0.9998064487334637
1945.634513,0.9997910818264416
1945.753715,0.9998514210389473
1945.872917,0.9998317441566024
1945.99212,0.9998134374049658
1946.111322,0.999875707724925
1946.230525,0.999908708167353
1946.349727,0.9998934656751842
1946.468929,0.9998469517130842
1946.588132,0.9998643592000452
1946.707334,0.9998682486799676
1946.826537,0.9998808970933144
1946.945739,0.9998635293129715
1947.064941,0.9998823769181372
1947.184144,0.9998851965904159
1947.303346,0.9998345136943695
1947.422548,0.9998169067636128
1947.541751,0.9998770275617302
1947.660953,0.9998848966249019
1947.780156,0.9998420124813426
1947.899358,0.9999092581172937
1948.01856,0.9998652990729846
1948.137763,0.9998806171267024
1948.256965,0.9998728880794049
1948.376168,0.9998943155849913
1948.49537,0.9998852865800876
1948.614572,0.9999009789029125
1948.733775,0.9999095020951825
1948.852977,0.9998759476951236
1948.972179,0.9998357034981488
1949.091382,0.9998686386286606
1949.210584,0.9998249553221077
1949.329787,0.9998517509899707
1949.448989,0.9999222810202764
1949.568191,0.9998786073686818
1949.687394,0.999882116948753
1949.806596,0.999858649990854
1949.925799,0.9999213800907071
1950.045001,0.9999307423984184
1950.164203,0.9998810370766498
1950.283406,0.9999123058453572
1950.402608,0.9999126218176958
1950.52181,0.9998782974063616
1950.641013,0.9998981551865351
1950.760215,0.9998832168196865
1950.879418,0.999936037045717
1950.99862,0.9999014078605245
1951.117822,0.9998830168430632
1951.237025,0.9998865564352079
1951.356227,0.9999381899103224
1951.47543,0.9998769575703408
1951.594632,0.9998629093977756
1951.713834,0.9998776174893506
1951.833037,0.9999092751157512
1951.952239,0.9998959354150946
1952.071441,0.9998857265297104
1952.190644,0.9999186723072762
1952.309846,0.9998648691309985
1952.429049,0.9998712282917882
1952.548251,0.9998098980716619
1952.667453,0.9998718282147052
1952.786656,0.9998652790756789
1952.905858,0.9999357250657221
1953.025061,0.9999483763325474
1953.144263,0.9998692185526392
1953.263465,0.999863819273437
1953.382668,0.9998798572177222
1953.50187,0.9999084541905734
1953.621072,0.9998758777038097
1953.740275,0.9998924657822186
1953.859477,0.9999280005920818
1953.97868,0.999866118962866
1954.097882,0.9998829668489136
1954.217084,0.9999218410545695
1954.336287,0.999909072134189
1954.455489,0.9999409017463706
1954.574691,0.9998743678923743
1954.693894,0.9998980651957052
1954.813096,0.9999069483295753
1954.932299,0.9998659789816192
1955.051501,0.999910509004558
1955.170703,0.9999456194786741
1955.289906,0.999855400455522
1955.409108,0.9998765176245762
1955.528311,0.9999018738146891
1955.647513,0.9999260377353432
1955.766715,0.9999124158357169
1955.885918,0.9998904160047647
1956.00512,0.9999109779626968
1956.124322,0.9998672388135463
1956.243525,0.9999229219706639
1956.362727,0.9999167404662673
1956.48193,0.9998286946744331
1956.601132,0.9998577001255877
1956.720334,0.999897605242701
1956.839537,0.9999324162838823
1956.958739,0.9999295854792187
1957.077942,0.999948620319981
1957.197144,0.9998920258296303
1957.316346,0.9999073562916934
1957.435549,0.9999310043803072
1957.554751,0.9999321153042703
1957.673953,0.9999356700692588
1957.793156,0.9999284955565646
1957.912358,0.9999433756032217
1958.031561,0.9998929757275061
1958.150763,0.9999384268957014
1958.269965,0.9999017008316798
1958.389168,0.9999352660953297
1958.50837,0.9999394158352947
1958.627573,0.9999452434991919
1958.746775,0.9999245148491474
1958.865977,0.9999196812257255
1958.98518,0.999932520276859
1959.104382,0.9999159635312619
1959.223584,0.9999207751384551
1959.342787,0.9999099880513186
1959.461989,0.9999562969550059
1959.581192,0.9999022267801129
1959.700394,0.9999400367978647
1959.819596,0.9999091021314617
1959.938799,0.9998840667207821
1960.058001,0.9999158775384928
1960.177204,0.9999304264203538
1960.296406,0.999915786546152
1960.415608,0.9999553499968411
1960.534811,0.9998728280870334
1960.654013,0.9999336781993878
1960.773215,0.9998842866953009
1960.892418,0.9998838067509586
1961.01162,0.9999140856908456
1961.130823,0.9999264777028966
1961.250025,0.9999202741782722
1961.369227,0.9998996150389075
1961.48843,0.9999544560371577
1961.607632,0.9999107309847157
1961.726835,0.9999562989549184
1961.846037,0.9999804441912173
1961.965239,0.9999796652067547
1962.084442,0.9999641416429262
1962.203644,0.9999397848130072
1962.322846,0.9999616267362725
1962.442049,0.9999382169086538
1962.561251,0.9999417816947513
1962.680454,0.9999604757811025
1962.799656,0.9999565339446763
1962.918858,0.9999442355548944
1963.038061,0.9999930761239701
1963.157263,0.999940673759871
1963.276466,0.9999233579371529
1963.395668,0.9999598378065225
1963.51487,0.9999491702918734
1963.634073,0.9999618037294962
1963.753275,0.9999386508819341
1963.872477,0.9999064333776295
1963.99168,0.9999146776401596
1964.110882,0.9998937456453938
1964.230085,0.9999451145062638
1964.349287,0.9999281085843117
1964.468489,0.9999336731997195
1964.587692,0.9999419236864944
1964.706894,0.9999233559373063
1964.826097,0.9999379919225803
1964.945299,0.9999606357747914
1965.064501,0.9999588968447578
1965.183704,0.9999656645894737
1965.302906,0.9999503032349252
1965.422108,0.9998818869758925
1965.541311,0.999953353088001
1965.660513,0.9998615895796062
1965.779716,0.9999199282059172
1965.898918,0.9999378779296557
1966.01812,0.9999452724976045
1966.137323,0.9999340331759067
1966.256525,0.9999017328285348
1966.375728,0.9998907059730274
1966.49493,0.9998927957467867
1966.614132,0.9998719382006124
1966.733335,0.9998873263481528
1966.852537,0.9999044295671448
1966.971739,0.9999318613215452
1967.090942,0.9998499612569383
1967.210144,0.9998701984249535
1967.329347,0.9998402827561572
1967.448549,0.9998702984119784
1967.567751,0.999867878728784
1967.686954,0.9998485514694867
1967.806156,0.9998479215650977
1967.925359,0.9998474616351596
1968.044561,0.9998448620351388
1968.163763,0.9998145471984972
1968.282966,0.9998849766156968
1968.402168,0.9998578900985688
1968.52137,0.999859079930166
1968.640573,0.9998877862964287
1968.759775,0.9998746178609975
1968.878978,0.9998248653378657
1968.99818,0.9998734080134418
1969.117382,0.9998722381622388
1969.236585,0.9999200701945571
1969.355787,0.9999061074081853
1969.474989,0.9998760376839629
1969.594192,0.9999054434707504
1969.713394,0.9999047685348039
1969.832597,0.9999034506611875
1969.951799,0.9998807871064218
1970.071001,0.9999290485171756
1970.190204,0.9999128907942272
1970.309406,0.9999646586245211
1970.428609,0.9999168514570317
1970.547811,0.9999177363838369
1970.667013,0.9999503832309526
1970.786216,0.9999440785636619
1970.905418,0.999898275174321
1971.02462,0.9999233789355437
1971.143823,0.999950360232094
1971.263025,0.9999241098798008
1971.382228,0.9999377509375533
1971.50143,0.9999179193687994
1971.620632,0.9999288815290384
1971.739835,0.9999388488698066
1971.859037,0.9999438295776173
1971.97824,0.9999532260939332
1972.097442,0.9999803811924514
1972.216644,0.9999283445673731
1972.335847,0.9999523971330524
1972.455049,0.9999414837121448
1972.574251,0.9999844221213364
1972.693454,0.9999623887073225
1972.812656,0.9999740553365686
1972.931859,0.9999557779778224
1973.051061,0.9999301004430878
1973.170263,0.9999868230868163
1973.289466,0.9999299624527436
1973.408668,0.9999426176464302
1973.527871,0.9999901020489851
1973.647073,0.9999501712414939
1973.766275,0.9999423816600003
1973.885478,0.9999055594597887
1974.00468,0.9999389928610112
1974.123882,0.9999713974090619
1974.243085,0.9999708004263158
1974.362287,0.999974426327012
1974.48149,0.9999770482633952
1974.600692,0.9999261727253673
1974.719894,0.999963772656226
1974.839097,0.9999279895928739
1974.958299,0.9999859500987008
1975.077502,0.9999474163825669
1975.196704,0.9999756382967511
1975.315906,0.999967916514686
1975.435109,0.9999466514230859
1975.554311,0.9999366790048588
1975.673513,0.9999684044991484
1975.792716,0.9999541650504534
1975.911918,0.9999620567198645
1976.031121,0.9999483263351299
1976.150323,0.999977374255966
1976.269525,0.9999633246725562
1976.388728,0.9998947855354301
1976.50793,0.999982913145982
1976.627133,0.9999416237039623
1976.746335,0.999985945098771
1976.865537,0.9999672985347046
1976.98474,0.9999423396624212
1977.103942,0.9999656285907105
1977.223144,0.999943976569371
1977.342347,0.9999336791993215
1977.461549,0.9999622927109377
1977.580752,0.9999498212589951
1977.699954,1.000013411089928
1977.819156,0.9999676235241294
1977.938359,0.9999820731606877
1978.057561,1.0000025947033662
1978.176764,1.00000588731733
1978.295966,0.9999519921524136
1978.415168,0.9999859570986025
1978.534371,1.0000162141314477
1978.653573,0.9999839451288808
1978.772775,0.9999320043118116
1978.891978,0.9999658515830705
1979.01118,0.999957551900946
1979.130383,0.9999613337475588
1979.249585,0.9999843081231188
1979.368787,0.9999581108773739
1979.48799,0.9999917295342005
1979.607192,0.9999682715033594
1979.726395,0.9999483033363186
1979.845597,0.9999681855060918
1979.964799,0.999957870887456
1980.084002,0.9999877810746517
1980.203204,0.9999686134925667
1980.322406,0.9999197392210687
1980.441609,0.9999082802065175
1980.560811,0.9999311373711397
1980.680014,0.9999654975952217
1980.799216,0.999958358867016
1980.918418,0.9999925666276277
1981.037621,0.9999742553313997
1981.156823,0.999985545104473
1981.276026,0.9999706994292701
1981.395228,1.0000042458090135
1981.51443,0.999968671490748
1981.633633,1.0000295464364874
1981.752835,0.9999759032903304
1981.872037,1.0000182831671351
1981.99124,0.9999631976772221
1982.110442,0.9999887520632585
1982.229645,0.9999546900265278
1982.348847,0.9999591628338598
1982.468049,0.9999542880448232
1982.587252,0.9999893480567323
1982.706454,1.0000005069801285
1982.825657,1.0000317585042906
1982.944859,0.9999502592371128
1983.064061,0.9999460954529024
1983.183264,0.9999263027157783
1983.302466,0.9999825231527218
1983.421668,1.0000208872181349
1983.540871,1.0000019949019898
1983.660073,0.9999511751919697
1983.779276,0.9999654645963608
1983.898478,0.9999540330565123
1984.01768,0.9999637146583289
1984.136883,0.9999572469139393
1984.256085,0.9999938538188878
1984.375288,0.9999166484739315
1984.49449,0.9999642696383446
1984.613692,0.9999501702415436
1984.732895,0.9999734043536704
1984.852097,0.9999683225017425
1984.971299,0.999941190729333
1985.090502,1.000003543206277
1985.209704,0.999961444743273
1985.328907,0.9999807921844724
1985.448109,0.9999684434979169
1985.567311,0.9999811501776601
1985.686514,0.9999866270894182
1985.805716,1.0000069076238576
1985.924918,0.9999753923027743
1986.044121,0.9999718623958698
1986.163323,0.9999266306916593
1986.282526,0.9999246198412269
1986.401728,0.9999474423812
1986.52093,0.9999820271615134
1986.640133,0.9999758862907402
1986.759335,0.9999448265221124
1986.878538,0.9999655185944973
1986.99774,0.9999778962442916
1987.116942,0.9999738683414378
1987.236145,0.9999968963048165
1987.355347,0.9999522881382471
1987.474549,0.9999790222200367
1987.593752,0.9999954088105395
1987.712954,0.9999931634233695
1987.832157,0.9999866570890175
1987.951359,0.999999028310472
1988.070561,0.9999550150118549
1988.189764,0.9999594938203974
1988.308966,0.9999673205339854
1988.428169,0.9999827271491774
1988.547371,0.9999676185242913
1988.666573,0.9999701634451189
1988.785776,0.9999538820634647
1988.904978,0.9999014428570744
1989.02418,0.999961594737501
1989.143383,0.9999609227635351
1989.262585,0.9999568239321133
1989.381788,0.999922604995148
1989.50099,0.9998999450058348
1989.620192,0.9999119528763756
1989.739395,0.9999184563248662
1989.858597,0.9999631116803908
1989.9778,0.999945843466518
1990.097002,0.9999672335368323
1990.216204,0.9999873600798844
1990.335407,0.9999356660695161
1990.454609,0.9999269916652382
1990.573811,0.9999393198411153
1990.693014,0.9999474523806745
1990.812216,0.999914306671883
1990.931419,0.9999544230386612
1991.050621,0.9999071643094994
1991.169823,0.9999335072107435
1991.289026,0.9999244478542071
1991.408228,0.9999904169459177
1991.527431,0.9999575279019651
1991.646633,0.9999437045846463
1991.765835,0.9999229699669654
1991.885038,0.9999558659739348
1992.00424,0.9999440865632144
1992.123442,0.999926262718727
1992.242645,0.9999389938609502
1992.361847,0.9999503772312504
1992.48105,0.9999590988364754
1992.600252,0.9999199382051166
1992.719454,0.9999212880979443
1992.838657,0.9999103100223865
1992.957859,0.9998780774331604
1993.077062,0.9999424396566602
1993.196264,0.999893155708258
1993.315466,0.9999426376452828
1993.434669,0.9998977052324666
1993.553871,0.9999319533152807
1993.673073,0.9999022747754209
1993.792276,0.9998902060277994
1993.911478,0.9999169814462309
1994.030681,0.9999062413956127
1994.149883,0.9999244278557183
1994.269085,0.9999253817840775
1994.388288,0.999889316125912
1994.50749,0.9998891861403094
1994.626693,0.9998895361015858
1994.745895,0.9998512610627327
1994.865097,0.9999263867095912
1994.9843,0.9999324432820579
1995.103502,0.9998874063391421
1995.222704,0.9998638092747989
1995.341907,0.9998416425398665
1995.461109,0.9998803871541869
1995.580312,0.9998755177485585
1995.699514,0.9998699284600364
1995.818716,0.9998848866260529
1995.937919,0.9998745878647594
1996.057121,0.9998870463797406
1996.176324,0.9998838467463116
1996.295526,0.9998611696378268
1996.414728,0.9998875163267629
1996.533931,0.9998888361791555
1996.653133,0.9998753377709815
1996.772335,0.9998457019051756
1996.891538,0.9998389529694655
1997.01074,0.9998705883744069
1997.129943,0.9998263750745523
1997.249145,0.9998167667892557
1997.368347,0.9998397428425504
1997.48755,0.9998453919530561
1997.606752,0.9998432122924775
1997.725955,0.9998517709870058
1997.845157,0.9998373232333004
1997.964359,0.9998138273322823
1998.083562,0.999827384899701
1998.202764,0.9998170467379895
1998.321966,0.9998052489664451
1998.441169,0.9998181065446208
1998.560371,0.999779924220228
1998.679574,0.9997783745625465
1998.798776,0.9997609985653944
1998.917978,0.9998214659391026
1999.037181,0.9998260551301634
1999.156383,0.999805278960603
1999.275586,0.999768626770915
1999.394788,0.9998031993677855
1999.51399,0.9997782145980193
1999.633193,0.9997930214230217
1999.752395,0.9997913317742433
1999.871597,0.9997926914913792
1999.9908,0.9997387441332591
2000.110002,0.9997763850055607
2000.229205,0.9997542102112607
2000.348407,0.9997564896534585
2000.467609,0.9997501112274016
2000.586812,0.9997685267940574
2000.706014,0.9997505911075703
2000.825217,0.999766877177349
2000.944419,0.9997202891263827
2001.063621,0.9996988253621895
2001.182824,0.999727187220176
2001.302026,0.9997194593588871
2001.421228,0.9997211688806241
2001.540431,0.9997006048276823
2001.659633,0.9997063831138774
2001.778836,0.9997303163711692
2001.898038,0.9996727635535294
2002.01724,0.9996884785328919
2002.136443,0.9997530704921106
2002.255645,0.9997087824120761
2002.374847,0.9997240180900155
2002.49405,0.9997094222259015
2002.613252,0.9996976657122246
2002.732455,0.9996620371223238
2002.851657,0.9996636765694091
2002.970859,0.9996908777881195
2003.090062,0.9996646562402921
2003.209264,0.9997238381397086
2003.328467,0.9996933870153718
2003.447669,0.9997022243439739
2003.566871,0.9996741730931197
2003.686074,0.9996631467478009
2003.805276,0.9996244305438715
2003.924478,0.999691397627511
2004.043681,0.9996864391704758
2004.162883,0.99963848536217
2004.282086,0.9996504411099503
2004.401288,0.9996829602677207
2004.52049,0.9996430137347655
2004.639693,0.9996589281782228
2004.758895,0.9996440233747192
2004.878098,0.9996105058725395
2004.9973,0.9996279392317804
2005.116502,0.9996166135113893
2005.235705,0.9996033786750412
2005.354907,0.9996446331577595
2005.474109,0.9996222013838769
2005.593312,0.9996185927542435
2005.712514,0.9996379955394322
2005.831717,0.9995821373289344
2005.950919,0.9996510808864373
2006.070121,0.99959872053415
2006.189324,0.9995929028865259
2006.308526,0.9995957917141896
2006.427729,0.9995932527441032
2006.546931,0.9995826970950881
2006.666133,0.999606887289058
2006.785336,0.9995701823980626
2006.904538,0.9995566583049855
2007.02374,0.9995308900664884
2007.142943,0.9995313098695504
2007.262145,0.9996126750296909
2007.381348,0.999593762536792
2007.50055,0.9995686930396004
2007.619752,0.9995878749468696
2007.738955,0.9995203450712231
2007.858157,0.999527681577481
2007.97736,0.9994929186092472
2008.096562,0.9994833335181182
2008.215764,0.9994932784267626
2008.334967,0.9994894703646262
2008.454169,0.9994680215507388
2008.573371,0.9994033180854973
2008.692574,0.9994030282585771
2008.811776,0.9994220870560511
2008.930979,0.99949499755668
2009.050181,0.9994211575939423
2009.169383,0.999465492899843
2009.288586,0.9994230864786379
2009.407788,0.9994349397067329
2009.526991,0.9994357392550045
2009.646193,0.9994137119340534
2009.765395,0.9994408463846809
2009.884598,0.9994438147284026
2010.0038,0.9994381379036571
2010.123002,0.9994689010829847
2010.242205,0.9994390274039957
2010.361407,0.9994384577239125
2010.48061,0.9994712698270872
2010.599812,0.999447812511657
2010.719014,0.9994668221898325
2010.838217,0.9994835034302995
2010.957419,0.9994308820091149
2011.076622,0.9994439546505465
2011.195824,0.9994919191168283
2011.315026,0.9994729389455016
2011.434229,0.9994903399208437
2011.553431,0.9994461234462811
2011.672633,0.9994533894460105
2011.791836,0.9994504610518695
2011.911038,0.9994459935182936
2012.030241,0.9994688710989181
2012.149443,0.9994639337348902
2012.268645,0.9994666222964881
2012.387848,0.9994959870572173
2012.50705,0.9994766370022171
2012.626253,0.9994461234462811
2012.745455,0.9994127125208411
2012.864657,0.9994082051796717
2012.98386,0.9994147813072972
2013.103062,0.9994494516074136
2013.222264,0.9994887907120175
2013.341467,0.9994830436679936
2013.460669,0.9994351495880923
2013.579872,0.9994379380160495
2013.699074,0.9994277637896275
2013.818276,0.9993970818282496
2013.937479,0.9994424754745882
2014.056681,0.9994527497960459
2014.175884,0.9993985909189825
2014.295086,0.9994398369499358
2014.414288,0.9994120728969098
2014.533491,0.9994270242133559
2014.652693,0.9994339902439913
2014.771895,0.9994544788507987
2014.891098,0.9994614750566374
2015.0103,0.9994680015613785
2015.129503,0.9994738984399835
2015.248705,0.9994214973971937
2015.367907,0.9993838598923204
2015.48711,0.9994454438231484
2015.606312,0.9994078353987041
2015.725515,0.9994394371740809
2015.844717,0.9994190688059057
2015.963919,0.9994147813072972
2016.083122,0.9994441545393574
2016.202324,0.9994410662616913
2016.321526,0.9994287332350285
2016.440729,0.9994511906509724
2016.559931,0.9994257849246142
2016.679134,0.9993984010332683
2016.798336,0.9994298725844338
2016.917538,0.9994341601477841
2017.036741,0.9993875376316917
2017.155943,0.9994061563949511
2017.275146,0.9993788529917246
2017.394348,0.9993966920634637
2017.51355,0.9993710878482045
2017.632753,0.9993868380606603
2017.751955,0.9994451839673667
2017.871157,0.9994295027954494
2017.99036,0.9994328508898918
2018.109562,0.999426664419692
2018.228765,0.9994257349533262
2018.347967,0.9994081452151812
2018.467169,0.9994275838926462
2018.586372,0.9993812814852879
2018.705574,0.9993946133205062
2018.824776,0.999400259916023
2018.943979,0.9994506609419818
2019.063181,0.9994488519379225
2019.182384,0.9994223269173808
2019.301586,0.9994464532635563
2019.420788,0.9994311918327363
2019.539991,0.9994514105302585
2019.659193,0.9994606455039574
2019.778396,0.9994604556064528
2019.897598,0.9994465632026722
2020.0168,0.9994270142190856
2020.136003,0.9994087548543357
2020.255205,0.9994480623736415
2020.374407,0.9994604656010574
2020.49361,0.9994372783872282
2020.612812,0.9994702603616145
2020.732015,0.9994254151371422
2020.851217,0.999430642145732
2020.970419,0.9994125026441936
2021.089622,0.9994638637724172
2021.208824,0.9994581868337936
2021.328027,0.9994606654931705
2021.447229,0.9994564277889327
2021.566431,0.9994279037095242
2021.685634,0.9994556682023362
2021.804836,0.9994691509502412
2021.924038,0.999471449731932
2022.043241,0.9995136183219363
2022.162443,0.9995043228885098
2022.281646,0.9994993953443444
2022.400848,0.9995306601744102
2022.52005,0.9994805349687024
2022.639253,0.9994824239886986
2022.758455,0.999488151039396
2022.877658,0.9995142580108568
2022.99686,0.999516856751306
2023.116062,0.9995270418799694
2023.235265,0.9995129486480364
2023.354467,0.999581197722167
2023.473669,0.9995524002026909
2023.592872,0.9995603366802562
2023.712074,0.9995797983094697
2023.831277,0.9995650446205292
2023.950479,0.9995725513822021
2024.069681,0.9995785488355028
2024.188884,0.9995385864839731
2024.308086,0.9995691228542308
2024.427289,0.9995551589711226
2024.546491,0.9995799782338497
2024.665693,0.9995940424230847
2024.784896,0.9995839265825617
2024.904098,0.999587984901542
2025.0233,0.9995363375246835
2025.142503,0.9995472825075031
2025.261705,0.9995314198180005
2025.380908,0.9996185827580576
2025.50011,0.9995315197711475
2025.619312,0.999527361728674
2025.738515,0.9995229638179578
2025.857717,0.9994929685838944
2025.97692,0.9994277937724608
2026.096122,0.9995185959121498
2026.215324,0.9995380067517611
2026.334527,0.9995382166547645
2026.453729,0.9995262522539182
2026.572931,0.9995365774134334
2026.692134,0.99953323896684
2026.811336,0.9995730611643333
2026.930539,0.999545063514999
2027.049741,0.9995249228848867
2027.168943,0.99956664392588
2027.288146,0.9995580876720288
2027.407348,0.9995684531431429
2027.526551,0.9995448636060064
2027.645753,0.9995201751527789
2027.764955,0.9995389763040978
2027.884158,0.9995247829514073
2028.00336,0.9995766496380643
2028.122562,0.999564035060344
2028.241765,0.9995590672394348
2028.360967,0.9995425946417412
2028.48017,0.9995679633547209
2028.599372,0.9995169267174884
2028.718574,0.999543264335504
2028.837777,0.9995928029272406
2028.956979,0.9995656543553924
2029.076182,0.9995481121320919
2029.195384,0.9995287510726724
2029.314586,0.9995121190526333
2029.433789,0.9996038484887396
2029.552991,0.999570062449648
2029.672193,0.9995633453613977
2029.791396,0.9995527500460921
2029.910598,0.9995678733936082
2030.029801,0.9995975510043312
2030.149003,0.9996000799893344
2030.268205,0.9996074870533702
2030.387408,0.9996259299816419
2030.50661,0.9996112355884752
2030.625813,0.999613584677639
2030.745015,0.9996299085007605
2030.864217,0.9996567589207023
2030.98342,0.9996509809213342
2031.102622,0.9996072071633131
2031.221824,0.9996898381101472
2031.341027,0.9997146807112922
2031.460229,0.9997156604321594
2031.579432,0.9997218686856874
2031.698634,0.9996889283928084
2031.817836,0.9996891383275054
2031.937039,0.9996827503343212
2032.056241,0.9996984954616315
2032.175444,0.9996505410749994
2032.294646,0.9996890583523775
2032.413848,0.9996521405171446
2032.533051,0.9996795013706622
2032.652253,0.9997553699268171
2032.771455,0.9997450525046374
2032.890658,0.9997441427370536
2033.00986,0.9997749353308535
2033.129063,0.9997520807370608
2033.248265,0.9997591690044411
2033.367467,0.9997171200180891
2033.48667,0.9997215687691717
2033.605872,0.9997341153535894
2033.725075,0.9997080526249312
2033.844277,0.99973515507761
2033.963479,0.9997198692439494
2034.082682,0.9997294666007613
2034.201884,0.9997366846735675
2034.321086,0.9997310061853254
2034.440289,0.9997478018073122
2034.559491,0.9997650276103371
2034.678694,0.9997696865262211
2034.797896,0.9996871889355864
2034.917098,0.9997251077897892
2035.036301,0.9997391640236198
2035.155503,0.9996787816016803
2035.274705,0.9996991952508232
2035.393908,0.9996568888760894
2035.51311,0.999670934154046
2035.632313,0.9996604676541576
2035.751515,0.9997291766792581
2035.870717,0.999714490765521
2035.98992,0.9997204590788462
2036.109122,0.9997365647051725
2036.228325,0.999739913828274
2036.347527,0.9997229383886591
2036.466729,0.9996707142264647
2036.585932,0.9997113216756083
2036.705134,0.9997088323975164
2036.824336,0.9996550994918598
2036.943539,0.9996719138320415
2037.062741,0.9996587682328071
2037.181944,0.9997076527417902
2037.301146,0.9996657658686764
2037.420348,0.9996648361799465
2037.539551,0.9996984754676618
2037.658753,0.9996978656517778
2037.777956,0.9996867690670551
2037.897158,0.9996574086978068
2038.01636,0.9996566189687659
2038.135563,0.999680631009137
2038.254765,0.99959491207028
2038.373967,0.9995552089488817
2038.49317,0.9995346083283154
