nu,[0]Glyoxal-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
761.781236,0.993801888036864
761.899238,0.992902804889458
762.01724,0.9926070631967937
762.135243,0.9940370493820636
762.253245,0.995668806788889
762.371247,0.9961039095318482
762.48925,0.9961073959016328
762.607252,0.9960705406098115
762.725255,0.9958498358330048
762.843257,0.9959034139954123
762.961259,0.9957606116850156
763.079262,0.9956405301963057
763.197264,0.9959406614796192
763.315266,0.9958015382871919
763.433269,0.9956657202203721
763.551271,0.9959428525514847
763.669273,0.9950277030000758
763.787276,0.9950493948404414
763.905278,0.9945293189764952
764.02328,0.9950679029313101
764.141283,0.9955285269369601
764.259285,0.9957923769551817
764.377288,0.995663728890923
764.49529,0.9960211367362234
764.613292,0.99569997171027
764.731295,0.9955168793213337
764.849297,0.9950212353410262
764.967299,0.9945836217597639
765.085302,0.9937798258798405
765.203304,0.9924041950469076
765.321306,0.9916099942093692
765.439309,0.9907860113571073
765.557311,0.9919635661927662
765.675314,0.9935494944126498
765.793316,0.9946056023006888
765.911318,0.9948490120715426
766.029321,0.9949959621226198
766.147323,0.994907212441093
766.265325,0.9950721817324921
766.383328,0.9946869643666202
766.50133,0.9946119677969131
766.619332,0.9950481012770689
766.737335,0.9947892234425835
766.855337,0.9941474930332812
766.973339,0.9938710590553949
767.091342,0.9929946526468036
767.209344,0.993020172937311
767.327347,0.9933702742500026
767.445349,0.9938986890548919
767.563351,0.9946928330370225
767.681354,0.995033573680842
767.799356,0.9950601414319371
767.917358,0.9951258175685603
768.035361,0.9945455299365135
768.153363,0.9941754289703335
768.271365,0.9941068332323147
768.389368,0.9933002441142592
768.50737,0.9930649591570321
768.625373,0.9915884765059628
768.743375,0.9895400893552351
768.861377,0.9885322615796411
768.97938,0.9894846766618011
769.097382,0.9933069985788844
769.215384,0.9940849631225558
769.333387,0.9941954120972856
769.451389,0.9941124996574134
769.569391,0.9943352057994934
769.687394,0.993516012358864
769.805396,0.9935920192410356
769.923398,0.992710001886526
770.041401,0.9929309044364432
770.159403,0.9930793587033364
770.277406,0.9924501444248581
770.395408,0.9920950100732515
770.51341,0.9919904487696672
770.631413,0.9916500560623792
770.749415,0.9926159967005632
770.867417,0.9930726057866571
770.98542,0.9938679780598874
771.103422,0.9943142255479935
771.221424,0.9941059385365675
771.339427,0.9940679644150258
771.457429,0.9937574660853068
771.575432,0.9936286834629963
771.693434,0.9935296236214702
771.811436,0.9922963265736637
771.929439,0.9912571430060262
772.047441,0.98970832547009
772.165443,0.9873961028952822
772.283446,0.98671108772763
772.401448,0.9877121202082821
772.51945,0.9912346417242704
772.637453,0.9929986246333582
772.755455,0.9930637674797962
772.873457,0.9930239464211378
772.99146,0.9929474865210073
773.109462,0.9922790607677943
773.227465,0.9923294698244605
773.345467,0.9917713422807367
773.463469,0.9908949047233363
773.581472,0.99101520666695
773.699474,0.9906420606079323
773.817476,0.9904884239391636
773.935479,0.9902495469410336
774.053481,0.991201435919973
774.171483,0.9928217873261407
774.289486,0.9931425205590756
774.407488,0.9930873033699846
774.525491,0.992958706891
774.643493,0.9928242693837115
774.761495,0.9932265439704551
774.879498,0.9931911857348701
774.9975,0.9925757965667551
775.115502,0.9919104975615735
775.233505,0.9904516775002862
775.351507,0.9895173301949113
775.469509,0.9886983489505351
775.587512,0.9862898520333914
775.705514,0.9850419991382667
775.823516,0.9849523643947878
775.941519,0.9893491265464933
776.059521,0.9920430256567273
776.177524,0.9918745910514735
776.295526,0.9922406603111962
776.413528,0.9919448182585336
776.531531,0.9915527799633502
776.649533,0.9912953071406868
776.767535,0.9905092244144705
776.885538,0.9892917459612067
777.00354,0.9887032924546386
777.121542,0.9873536457756924
777.239545,0.9878118841704184
777.357547,0.989833036575734
777.47555,0.9913110688613757
777.593552,0.9920943156069876
777.711554,0.9922854113741051
777.829557,0.9921028476547895
777.947559,0.9925609080414708
778.065561,0.9921162411336386
778.183564,0.9917817559345022
778.301566,0.9913375372202653
778.419568,0.9906610811180923
778.537571,0.9906788141101541
778.655573,0.9910039091579899
778.773575,0.9904489042394717
778.891578,0.9878800455419665
779.00958,0.9847770584766151
779.127583,0.982509761420534
779.245585,0.981965601758851
779.363587,0.9867762128085241
779.48159,0.9906198704743051
779.599592,0.9913097801578239
779.717594,0.9920080071560018
779.835597,0.9923928817035702
779.953599,0.9913393216294383
780.071601,0.9900702289858135
780.189604,0.9890503882220338
780.307606,0.9877466907374701
780.425609,0.9868551580633169
780.543611,0.9862405387736315
780.661613,0.9879926702866467
780.779616,0.9900399333003329
780.897618,0.9911357214432305
781.01562,0.9915815354109211
781.133623,0.9912345426008112
781.251625,0.9912878724537634
781.369627,0.991550896014858
781.48763,0.9909610987138264
781.605632,0.9907522261301613
781.723634,0.9907415260638996
781.841637,0.990942567914544
781.959639,0.9917251268130153
782.077642,0.9916250667958325
782.195644,0.9909776479023603
782.313646,0.989741976125214
782.431649,0.9851523300205843
782.549651,0.9783263239797518
782.667653,0.9773211212814111
782.785656,0.9841342089706366
782.903658,0.9903143113791776
783.02166,0.9920091975663246
783.139663,0.9915126228889479
783.257665,0.9911182776080393
783.375668,0.9904660391537317
783.49367,0.9894817082122238
783.611672,0.9869114104105032
783.729675,0.9851808998524154
783.847677,0.9863618538206231
783.965679,0.9887349314662186
784.083682,0.9892294225444194
784.201684,0.9885718036609408
784.319686,0.9889534660332528
784.437689,0.9900984463894357
784.555691,0.9899340046947512
784.673693,0.989789484880269
784.791696,0.9897617711626862
784.909698,0.9898063114445373
785.027701,0.9911634736319598
785.145703,0.9917431763745738
785.263705,0.9913361493486847
785.381708,0.9913991011928682
785.49971,0.9910473160798157
785.617712,0.9898944081265001
785.735715,0.9891680922214813
785.853717,0.98737339304608
785.971719,0.982217017132696
786.089722,0.9745260780025639
786.207724,0.9817525383414862
786.325727,0.9882584760642281
786.443729,0.9904080985852193
786.561731,0.9915464340458654
786.679734,0.9912139251367476
786.797736,0.9907778869451243
786.915738,0.9885599408704737
787.033741,0.9846106452160492
787.151743,0.9845436939685427
787.269745,0.988710213401909
787.387748,0.9905856946783096
787.50575,0.9907299344558558
787.623752,0.9896984284363206
787.741755,0.9876182920137722
787.859757,0.9865571728036208
787.97776,0.9869656920308066
788.095762,0.9883978303335983
788.213764,0.9899191557960478
788.331767,0.9910052965644338
788.449769,0.9915414763260895
788.567771,0.9914274556126287
788.685774,0.9908548733778241
788.803776,0.9902168692451695
788.921778,0.9905901523239653
789.039781,0.9906651428368514
789.157783,0.9903501614061311
789.275786,0.9885945410739042
789.393788,0.9855858924225269
789.51179,0.9799850132857629
789.629793,0.9819872052397272
789.747795,0.9877723724852906
789.865797,0.9894124469168225
789.9838,0.9902441005835029
790.101802,0.9906528586652422
790.219804,0.9896845727553125
790.337807,0.9867712789397948
790.455809,0.9849129670881634
790.573811,0.9875708874734735
790.691814,0.9893026282302646
790.809816,0.9899547935271318
790.927819,0.9900758724022024
791.045821,0.9894500453041702
791.163823,0.9880065022808545
791.281826,0.9861123358369623
791.399828,0.98653842839541
791.51783,0.9892561320994054
791.635833,0.9899646931245649
791.753835,0.9901308231379896
791.871837,0.9896984284363206
791.98984,0.9898657016049109
792.107842,0.990701104634239
792.225845,0.9905521143924491
792.343847,0.9911498947853863
792.461849,0.9908619084723996
792.579852,0.9907613410925705
792.697854,0.9896499344014408
792.815856,0.9883187616699604
792.933859,0.98631155064882
793.051861,0.9864170916310813
793.169863,0.9885292959873049
793.287866,0.9894609293145306
793.405868,0.9897073357622594
793.52387,0.9896519137032889
793.641873,0.9891977677093781
793.759875,0.9879165977798637
793.877878,0.9888664419573574
793.99588,0.9898092808679257
794.113882,0.9891878757811606
794.231885,0.9891314936791463
794.349887,0.9867702921690092
794.467889,0.9869252272669667
794.585892,0.987922525297233
794.703894,0.9871463232797034
794.821896,0.9871206578089508
794.939899,0.9876587851938492
795.057901,0.987975874554016
795.175904,0.9888456759801199
795.293906,0.9894698345029677
795.411908,0.9891611680690703
795.529911,0.9883671904757781
795.647913,0.9890474210753198
795.765915,0.9896202453487468
795.883918,0.9894065104599504
796.00192,0.9894678555652776
796.119922,0.9896331104955596
796.237925,0.9891314936791463
796.355927,0.988790302172746
796.473929,0.9886667111095768
796.591932,0.988644960681188
796.709934,0.9879156098637599
796.827937,0.9877496539819872
796.945939,0.9878553488495379
797.063941,0.9876943415501268
797.181944,0.9871552076365925
797.299946,0.9876390322156758
797.417948,0.9872539280932967
797.535951,0.9864999541469552
797.653953,0.9861419196507925
797.771955,0.9848834201423572
797.889958,0.9830856808686441
798.00796,0.9819567641082046
798.125963,0.9819253419945096
798.243965,0.9829608369149326
798.361967,0.9836570196070605
798.47997,0.9838173687693581
798.597972,0.9842011323722165
798.715974,0.9846982794631396
798.833977,0.9842119586442171
798.951979,0.9843635389572327
799.069981,0.9845180961652724
799.187984,0.9847307750425359
799.305986,0.9838203202258916
799.423988,0.9839610165912342
799.541991,0.9837790006401596
799.659993,0.9828163522917861
799.777996,0.9815768203643512
799.895998,0.980822277948234
800.014,0.9794481286183169
800.132003,0.9773514187057785
800.250005,0.9761910146368504
800.368007,0.9738860246498657
800.48601,0.9718799406504374
800.604012,0.9679682420919463
800.722014,0.9631790067334265
800.840017,0.9596141523010859
800.958019,0.9519117005648208
801.076022,0.9371283747421209
801.194024,0.9192152151357493
801.312026,0.928549117267932
801.430029,0.9350147260793411
801.548031,0.9357546153152848
801.666033,0.9451902963141128
801.784036,0.9484644220595796
801.902038,0.9486465447118302
802.02004,0.9531490373400998
802.138043,0.9557489547977379
802.256045,0.959569051495805
802.374047,0.9630403189422174
802.49205,0.9664526236537666
802.610052,0.9668876252024186
802.728055,0.9678046692813247
802.846057,0.9703155025592836
802.964059,0.9718799406504374
803.082062,0.9733028416018605
803.200064,0.972874682553454
803.318066,0.9715077819061171
803.436069,0.9713222416394326
803.554071,0.9760455730113397
803.672073,0.9786081225381026
803.790076,0.9800977180426901
803.908078,0.9817466478439276
804.026081,0.9821472822000991
804.144083,0.9828075069844194
804.262085,0.9831171401137772
804.380088,0.9824783216112083
804.49809,0.9831889102845848
804.616092,0.9831849775368092
804.734095,0.9835734123137542
804.852097,0.9844147271921411
804.970099,0.9847002488616678
805.088102,0.9845121890744167
805.206104,0.9849799434470958
805.324106,0.9854420073860966
805.442109,0.9851296717775646
805.560111,0.9857159983471289
805.678114,0.985931893790455
805.796116,0.9864989676474943
805.914118,0.9871088124321294
806.032121,0.9868630529361608
806.150123,0.9872874952974912
806.268125,0.9874464613806604
806.386128,0.9873921533187698
806.50413,0.9873654940905314
806.622132,0.9873506837191981
806.740135,0.9876360693030235
806.858137,0.9882189465157818
806.97614,0.9883148084028202
807.094142,0.9883108551514931
807.212144,0.9879837783926277
807.330147,0.9881665722995454
807.448149,0.9879393201229186
807.566151,0.9883187616699604
807.684154,0.9880104543147676
807.802156,0.9888812750652348
807.920158,0.9892363471746134
808.038161,0.9890503882220338
808.156163,0.9890414868085963
808.274165,0.9891562222755944
808.392168,0.989570765573484
808.51017,0.9891502873560656
808.628173,0.9898953980214031
808.746175,0.9892175518625731
808.864177,0.9892927352534473
808.98218,0.9890948964909323
809.100182,0.9891967785121049
809.218184,0.9885708150896313
809.336187,0.9889247867985888
809.454189,0.988008478295835
809.572191,0.9867140478653335
809.690194,0.9847790280327017
809.808196,0.9813864129313187
809.926199,0.979568608147476
810.044201,0.9821826401386973
810.162203,0.9853050404664913
810.280206,0.9874592982680979
810.398208,0.9885668608142796
810.51621,0.9894213516689161
810.634213,0.9894193728281916
810.752215,0.9895559221233265
810.870217,0.9900300329505017
810.98822,0.98993697450122
811.106222,0.9899310348971918
811.224224,0.9902997538657983
811.342227,0.9898934182325869
811.460229,0.9901022087706804
811.578232,0.9905361666317871
811.696234,0.9896499344014408
811.814236,0.9896449861641394
811.932239,0.9899666730559311
812.050241,0.9893422011268465
812.168243,0.9880410831135954
812.286246,0.9872371449191766
812.404248,0.9866321539980032
812.52225,0.9872815715902905
812.640253,0.9862050347533119
812.758255,0.9829972071387435
812.876258,0.9774745727430768
812.99426,0.9695676776303652
813.112262,0.9682325334961727
813.230265,0.9771452193112328
813.348267,0.9856194029125445
813.466269,0.9886983489505351
813.584272,0.9900526058925836
813.702274,0.9905651897666563
813.820276,0.9906338383129518
813.938279,0.9907512353784307
814.056281,0.9907760044689274
814.174283,0.9907109126237243
814.292286,0.9907725367589802
814.410288,0.9897142637378576
814.528291,0.9896608206105932
814.646293,0.9897845359452169
814.764295,0.989867681338294
814.882298,0.9896341001291649
815.0003,0.9896766553104003
815.118302,0.9887972237290866
815.236305,0.9888328210698892
815.354307,0.9878652274524193
815.472309,0.9859762617239466
815.590312,0.9834327713718604
815.708314,0.981808499831059
815.826317,0.9810508361649941
815.944319,0.9795421601521056
816.062321,0.9779184469509232
816.180324,0.9752748015034929
816.298326,0.9740418588802157
816.416328,0.9744997661536693
816.534331,0.9788537840060841
816.652333,0.9862632225668859
816.770335,0.989255142843768
816.888338,0.990140328439517
817.00634,0.9909178937517976
817.124342,0.9904896125259856
817.242345,0.9908911393298526
817.360347,0.9903798723566353
817.47835,0.989591546777763
817.596352,0.9899429141408859
817.714354,0.9894856661469725
817.832357,0.9891928217329045
817.950359,0.9895351416671575
818.068361,0.9892709710526788
818.186364,0.9893946376530619
818.304366,0.9888219439686816
818.422368,0.9873437722886022
818.540371,0.9871216449301021
818.658373,0.9860926137874668
818.776376,0.9844285090947948
818.894378,0.9823987440900909
819.01238,0.9811244177369809
819.130383,0.979973253536162
819.248385,0.9798772208629934
819.366387,0.9789105591720204
819.48439,0.9773641243568082
819.602392,0.9776603105564315
819.720394,0.9769810727030895
819.838397,0.9781345908107162
819.956399,0.9859052739886917
820.074401,0.9889989589390192
820.192404,0.9901270606480104
820.310406,0.9906868386410477
820.428409,0.9905101158731737
820.546411,0.9905628124130537
820.664413,0.9901468633872501
820.782416,0.990329661369966
820.900418,0.9901576560468809
821.01842,0.9897330684875133
821.136423,0.9897073357622594
821.254425,0.98970832547009
821.372427,0.9891611680690703
821.49043,0.9886676997767823
821.608432,0.9883296332361322
821.726435,0.9873151397343798
821.844437,0.9868482501013883
821.962439,0.9864161052144829
822.080442,0.9852873051353813
822.198444,0.9833049334212288
822.316446,0.9815670046452263
822.434449,0.9807447960488513
822.552451,0.9806418232514327
822.670453,0.9803702230847517
822.788456,0.9808968232740445
822.906458,0.9800800764425401
823.02446,0.9783312156236008
823.142463,0.9803270877439205
823.260465,0.9861675596740223
823.378468,0.9891898541588906
823.49647,0.9900339930785538
823.614472,0.9906241301489064
823.732475,0.9907653041458611
823.850477,0.9901037929354819
823.968479,0.9895846196611804
824.086482,0.9889673114786952
824.204484,0.9894549925667648
824.322486,0.989897377814179
824.440489,0.9896222245912167
824.558491,0.9893283504329858
824.676494,0.9891690813900681
824.794496,0.9891305045481472
824.912498,0.9892620676540047
825.030501,0.9885737808065251
825.148503,0.9880163823952778
825.266505,0.9863381814202014
825.384508,0.9855849068371273
825.50251,0.9851375528464631
825.620512,0.9834947295881201
825.738515,0.9818153725146122
825.856517,0.9810380825870224
825.974519,0.9830896132192323
826.092522,0.9837258780084489
826.210524,0.9820706776997018
826.328527,0.9806202493686347
826.446529,0.9820942476788052
826.564531,0.9877437275018428
826.682534,0.9898360060792979
826.800536,0.9904432586968074
826.918538,0.9906582082051227
827.036541,0.9907357797797127
827.154543,0.9899003475107669
827.272545,0.9902520225679955
827.390548,0.9905099177711704
827.50855,0.9904816886407809
827.626553,0.9908605212666988
827.744555,0.9904950602338356
827.862557,0.9907028878978323
827.98056,0.9901804299348687
828.098562,0.9900672587795819
828.216564,0.9895648281667028
828.334567,0.988490744096528
828.452569,0.9883325982294794
828.570571,0.9881596551577494
828.688574,0.9878513974360453
828.806576,0.9863805948738852
828.924578,0.9841725909532303
829.042581,0.9840997648760978
829.160583,0.9850449542686969
829.278586,0.985037073940584
829.396588,0.9851168651750746
829.51459,0.9834622747975507
829.632593,0.9822013017861451
829.750595,0.9845889840201285
829.868597,0.9889742342741054
829.9866,0.9907191355584243
830.104602,0.991561009885578
830.222604,0.9916537251743746
830.340607,0.9913147367191161
830.458609,0.9911095558055724
830.576612,0.9908970846945246
830.694614,0.9907297363098887
830.812616,0.9909072909870593
830.930619,0.9910487035470293
831.048621,0.991373126876682
831.166623,0.9913724329157361
831.284626,0.9905078377025271
831.402628,0.9904502908689083
831.52063,0.9906235357746066
831.638633,0.9904538564963735
831.756635,0.9899062869306703
831.874637,0.9891878757811606
831.99264,0.9879314166399716
832.110642,0.9870120805084528
832.228645,0.9870959801009782
832.346647,0.9882199347352224
832.464649,0.9878158354258576
832.582652,0.9866834602039609
832.700654,0.9864052546970035
832.818656,0.9848922841330263
832.936659,0.9845820919213627
833.054661,0.9880460233313615
833.172663,0.9906239320241002
833.290666,0.9919275585688557
833.408668,0.9916785168273983
833.526671,0.9918537619037682
833.644673,0.9918661601532809
833.762675,0.9907698616767424
833.880678,0.9918925441440465
833.99868,0.9917998065267202
834.116682,0.992117034826949
834.234685,0.9923419732545516
834.352687,0.9920488787278452
834.470689,0.9918669536465264
834.588692,0.9915691407191954
834.706694,0.992081517672863
834.824696,0.992345049519437
834.942699,0.991545145036339
835.060701,0.9912340469836639
835.178704,0.9899993424951847
835.296706,0.9893560520146183
835.414708,0.9900458735577534
835.532711,0.9905783643712911
835.650713,0.9904164180481891
835.768715,0.9897508838430837
835.886718,0.9884077143613217
836.00472,0.987930428709049
836.122722,0.9861281137605589
836.240725,0.9870742642282915
836.358727,0.9905106111283555
836.47673,0.9919466037608135
836.594732,0.9926532204983813
836.712734,0.9929115424725864
836.830737,0.9928821527258996
836.948739,0.9926141107319612
837.066741,0.9924581833035854
837.184744,0.9932870333088646
837.302746,0.9932110497572243
837.420748,0.9928597138428084
837.538751,0.9931253393420879
837.656753,0.992876394026114
837.774755,0.9937774408111204
837.892758,0.9931243462172451
838.01076,0.9931094494637778
838.128763,0.9929840276608641
838.246765,0.9921166379802144
838.364767,0.991818551720205
838.48277,0.9914446074559737
838.600772,0.9924480602817431
838.718774,0.9923861334549187
838.836777,0.9922799538193509
838.954779,0.9919510675305739
839.072781,0.9907914606951554
839.190784,0.9900339930785538
839.308786,0.9890434648935479
839.426789,0.9886232107313033
839.544791,0.9900874563576756
839.662793,0.9919919367564565
839.780796,0.9936068238724165
839.898798,0.993563205490279
840.0168,0.9937580623399653
840.134803,0.9937635280243388
840.252805,0.9934309710280269
840.370807,0.9936522327418522
840.48881,0.9937920494468736
840.606812,0.9936320618062633
840.724814,0.9942370697577744
840.842817,0.9941533585207933
