nu,[0]HFC-143-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
518.518433,1.0
518.638962,1.0
518.759491,1.0
518.88002,1.0
519.000549,1.0
519.121078,1.0
519.241607,1.0
519.362136,1.0
519.482665,1.0
519.603194,1.0
519.723723,1.0
519.844252,1.0
519.964781,1.0
520.08531,1.0
520.205839,1.0
520.326368,1.0
520.446897,1.0
520.567426,1.0
520.687955,1.0
520.808484,1.0
520.929013,1.0
521.049542,1.0
521.170071,1.0
521.2906,1.0
521.411129,1.0
521.531658,1.0
521.652187,1.0
521.772716,1.0
521.893245,1.0
522.013774,1.0
522.134303,1.0
522.254832,1.0
522.375361,1.0
522.49589,1.0
522.616419,1.0
522.736947,1.0
522.857476,1.0
522.978005,1.0
523.098534,1.0
523.219063,1.0
523.339592,1.0
523.460121,1.0
523.58065,1.0
523.701179,1.0
523.821708,1.0
523.942237,1.0
524.062766,1.0
524.183295,1.0
524.303824,1.0
524.424353,1.0
524.544882,1.0
524.665411,1.0
524.78594,1.0
524.906469,1.0
525.026998,1.0
525.147527,1.0
525.268056,1.0
525.388585,1.0
525.509114,1.0
525.629643,1.0
525.750172,1.0
525.870701,1.0
525.99123,1.0
526.111759,1.0
526.232288,1.0
526.352817,1.0
526.473346,1.0
526.593875,1.0
526.714404,1.0
526.834933,1.0
526.955462,1.0
527.075991,1.0
527.19652,1.0
527.317049,1.0
527.437578,1.0
527.558107,1.0
527.678636,1.0
527.799165,1.0
527.919694,1.0
528.040223,1.0
528.160752,1.0
528.281281,1.0
528.40181,1.0
528.522339,1.0
528.642868,1.0
528.763397,1.0
528.883926,1.0
529.004455,1.0
529.124984,1.0
529.245513,1.0
529.366042,1.0
529.486571,1.0
529.6071,1.0
529.727629,1.0
529.848158,1.0
529.968687,1.0
530.089216,1.0
530.209745,1.0
530.330274,1.0
530.450803,1.0
530.571332,1.0
530.691861,1.0
530.81239,1.0
530.932919,1.0
531.053448,1.0
531.173977,1.0
531.294506,1.0
531.415035,1.0
531.535564,1.0
531.656093,1.0
531.776622,1.0
531.897151,1.0
532.01768,1.0
532.138209,1.0
532.258738,1.0
532.379267,1.0
