nu,[0]HFC-329p-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
3031.790162,1.0
3032.031216,1.0
3032.27227,1.0
3032.513324,1.0
3032.754378,1.0
3032.995432,1.0
3033.236486,1.0
3033.47754,1.0
3033.718594,1.0
3033.959648,1.0
3034.200702,1.0
3034.441756,1.0
3034.68281,1.0
3034.923864,1.0
3035.164918,1.0
3035.405972,1.0
3035.647026,1.0
3035.88808,1.0
3036.129134,1.0
3036.370188,1.0
3036.611242,1.0
3036.852296,1.0
3037.09335,1.0
3037.334404,1.0
3037.575458,1.0
3037.816512,1.0
3038.057566,1.0
3038.29862,1.0
3038.539674,1.0
3038.780728,1.0
3039.021782,1.0
3039.262836,1.0
3039.50389,1.0
3039.744944,1.0
3039.985998,1.0
3040.227052,1.0
3040.468106,1.0
3040.70916,1.0
3040.950214,1.0
3041.191268,1.0
3041.432322,1.0
3041.673376,1.0
3041.91443,1.0
3042.155484,1.0
3042.396538,1.0
3042.637592,1.0
3042.878646,1.0
3043.1197,1.0
3043.360754,1.0
3043.601808,1.0
3043.842862,1.0
3044.083916,1.0
3044.32497,1.0
3044.566024,1.0
3044.807078,1.0
3045.048132,1.0
3045.289186,1.0
3045.53024,1.0
3045.771294,1.0
3046.012348,1.0
3046.253402,1.0
3046.494456,1.0
3046.73551,1.0
3046.976564,1.0
3047.217618,1.0
3047.458672,1.0
3047.699726,1.0
3047.94078,1.0
3048.181834,1.0
3048.422888,1.0
3048.663942,1.0
3048.904996,1.0
3049.14605,1.0
3049.387104,1.0
3049.628158,1.0
3049.869212,1.0
3050.110266,1.0
3050.35132,1.0
3050.592374,1.0
3050.833428,1.0
3051.074482,1.0
3051.315536,1.0
3051.55659,1.0
3051.797644,1.0
3052.038698,1.0
3052.279752,1.0
3052.520806,1.0
3052.76186,1.0
3053.002914,1.0
3053.243968,1.0
3053.485022,1.0
3053.726076,1.0
3053.96713,1.0
3054.208184,1.0
3054.449238,1.0
3054.690292,1.0
3054.931346,1.0
3055.1724,1.0
3055.413454,1.0
3055.654508,1.0
3055.895562,1.0
3056.136616,1.0
3056.37767,1.0
3056.618724,1.0
3056.859778,1.0
3057.100832,1.0
3057.341886,1.0
3057.58294,1.0
3057.823994,1.0
3058.065048,1.0
3058.306102,1.0
3058.547156,1.0
3058.78821,1.0
3059.029264,1.0
3059.270318,1.0
3059.511372,1.0
3059.752426,1.0
3059.99348,1.0
3060.234534,1.0
3060.475588,1.0
3060.716642,1.0
3060.957696,1.0
3061.19875,1.0
3061.439804,1.0
3061.680858,1.0
3061.921912,1.0
3062.162966,1.0
3062.40402,1.0
3062.645074,1.0
3062.886128,1.0
3063.127182,1.0
3063.368236,1.0
3063.60929,1.0
3063.850344,1.0
3064.091398,1.0
3064.332452,1.0
3064.573506,1.0
3064.81456,1.0
3065.055614,1.0
3065.296668,1.0
3065.537722,1.0
3065.778776,1.0
3066.01983,1.0
3066.260884,1.0
3066.501938,1.0
3066.742992,1.0
3066.984046,1.0
3067.2251,1.0
3067.466154,1.0
3067.707208,1.0
3067.948262,1.0
3068.189316,1.0
3068.43037,1.0
3068.671424,1.0
3068.912478,1.0
3069.153532,1.0
3069.394586,1.0
3069.63564,1.0
3069.876694,1.0
3070.117748,1.0
3070.358802,1.0
3070.599856,1.0
3070.84091,1.0
3071.081964,1.0
3071.323018,1.0
3071.564072,1.0
3071.805126,1.0
3072.04618,1.0
3072.287234,1.0
3072.528288,1.0
3072.769342,1.0
3073.010396,1.0
3073.25145,1.0
3073.492504,1.0
3073.733558,1.0
3073.974612,1.0
3074.215666,1.0
3074.45672,1.0
3074.697774,1.0
3074.938828,1.0
3075.179882,1.0
3075.420936,1.0
3075.66199,1.0
3075.903044,1.0
3076.144098,1.0
3076.385152,1.0
3076.626206,1.0
3076.86726,1.0
3077.108314,1.0
3077.349368,1.0
3077.590422,1.0
3077.831476,1.0
3078.07253,1.0
3078.313584,1.0
3078.554638,1.0
3078.795692,1.0
3079.036746,1.0
3079.2778,1.0
3079.518854,1.0
3079.759908,1.0
3080.000962,1.0
3080.242016,1.0
3080.48307,1.0
3080.724124,1.0
3080.965178,1.0
3081.206232,1.0
3081.447286,1.0
3081.68834,1.0
3081.929394,1.0
3082.170448,1.0
3082.411502,1.0
3082.652556,1.0
3082.89361,1.0
3083.134664,1.0
3083.375718,1.0
3083.616772,1.0
3083.857826,1.0
3084.09888,1.0
3084.339934,1.0
3084.580988,1.0
3084.822042,1.0
3085.063096,1.0
3085.30415,1.0
3085.545204,1.0
3085.786258,1.0
3086.027312,1.0
3086.268366,1.0
3086.50942,1.0
3086.750474,1.0
3086.991528,1.0
3087.232582,1.0
3087.473636,1.0
3087.71469,1.0
3087.955744,1.0
3088.196798,1.0
3088.437852,1.0
3088.678906,1.0
3088.91996,1.0
3089.161014,1.0
3089.402068,1.0
3089.643122,1.0
3089.884176,1.0
3090.12523,1.0
3090.366284,1.0
3090.607338,1.0
3090.848392,1.0
3091.089446,1.0
3091.3305,1.0
3091.571554,1.0
3091.812608,1.0
3092.053662,1.0
3092.294716,1.0
3092.53577,1.0
3092.776824,1.0
3093.017878,1.0
3093.258932,1.0
3093.499986,1.0
3093.74104,1.0
3093.982094,1.0
3094.223148,1.0
3094.464202,1.0
3094.705256,1.0
3094.94631,1.0
3095.187364,1.0
3095.428418,1.0
3095.669472,1.0
3095.910526,1.0
3096.15158,1.0
3096.392634,1.0
3096.633688,1.0
3096.874742,1.0
3097.115796,1.0
3097.35685,1.0
3097.597904,1.0
3097.838958,1.0
3098.080012,1.0
3098.321066,1.0
3098.56212,1.0
3098.803174,1.0
3099.044228,1.0
3099.285282,1.0
3099.526336,1.0
3099.76739,1.0
3100.008444,1.0
3100.249498,1.0
3100.490552,1.0
3100.731606,1.0
3100.97266,1.0
3101.213714,1.0
3101.454768,1.0
3101.695822,1.0
3101.936876,1.0
3102.17793,1.0
3102.418984,1.0
3102.660038,1.0
3102.901092,1.0
3103.142146,1.0
3103.3832,1.0
3103.624254,1.0
3103.865308,1.0
3104.106362,1.0
3104.347416,1.0
3104.58847,1.0
3104.829524,1.0
3105.070578,1.0
3105.311632,1.0
3105.552686,1.0
3105.79374,1.0
3106.034794,1.0
3106.275848,1.0
3106.516902,1.0
3106.757956,1.0
3106.99901,1.0
3107.240064,1.0
3107.481118,1.0
3107.722172,1.0
3107.963226,1.0
3108.20428,1.0
3108.445334,1.0
3108.686388,1.0
3108.927442,1.0
3109.168496,1.0
3109.40955,1.0
3109.650604,1.0
3109.891658,1.0
3110.132712,1.0
3110.373766,1.0
3110.61482,1.0
3110.855874,1.0
3111.096928,1.0
3111.337982,1.0
3111.579036,1.0
3111.82009,1.0
3112.061144,1.0
3112.302198,1.0
3112.543252,1.0
3112.784306,1.0
3113.02536,1.0
3113.266414,1.0
3113.507468,1.0
3113.748522,1.0
3113.989576,1.0
3114.23063,1.0
3114.471684,1.0
3114.712738,1.0
3114.953792,1.0
3115.194846,1.0
3115.4359,1.0
3115.676954,1.0
3115.918008,1.0
3116.159062,1.0
3116.400116,1.0
3116.64117,1.0
3116.882224,1.0
3117.123278,1.0
3117.364332,1.0
3117.605386,1.0
3117.84644,1.0
3118.087494,1.0
3118.328548,1.0
3118.569602,1.0
3118.810656,1.0
3119.05171,1.0
3119.292764,1.0
3119.533818,1.0
3119.774872,1.0
3120.015926,1.0
3120.25698,1.0
3120.498034,1.0
3120.739088,1.0
3120.980142,1.0
3121.221196,1.0
3121.46225,1.0
3121.703304,1.0
3121.944358,1.0
3122.185412,1.0
3122.426466,1.0
3122.66752,1.0
3122.908574,1.0
3123.149628,1.0
3123.390682,1.0
3123.631736,1.0
3123.87279,1.0
3124.113844,1.0
3124.354898,1.0
3124.595952,1.0
3124.837006,1.0
3125.07806,1.0
3125.319114,1.0
3125.560168,1.0
3125.801222,1.0
3126.042276,1.0
3126.28333,1.0
3126.524384,1.0
3126.765438,1.0
3127.006492,1.0
3127.247546,1.0
3127.4886,1.0
3127.729654,1.0
3127.970708,1.0
3128.211762,1.0
3128.452816,1.0
3128.69387,1.0
3128.934924,1.0
3129.175978,1.0
3129.417032,1.0
3129.658086,1.0
3129.89914,1.0
3130.140194,1.0
3130.381248,1.0
3130.622302,1.0
3130.863356,1.0
3131.10441,1.0
3131.345464,1.0
3131.586518,1.0
3131.827572,1.0
3132.068626,1.0
3132.30968,1.0
3132.550734,1.0
3132.791788,1.0
3133.032842,1.0
3133.273896,1.0
3133.51495,1.0
3133.756004,1.0
3133.997058,1.0
3134.238112,1.0
3134.479166,1.0
3134.72022,1.0
3134.961274,1.0
3135.202328,1.0
3135.443382,1.0
3135.684436,1.0
3135.92549,1.0
3136.166544,1.0
3136.407598,1.0
3136.648652,1.0
3136.889706,1.0
3137.13076,1.0
3137.371814,1.0
3137.612868,1.0
3137.853922,1.0
3138.094976,1.0
3138.33603,1.0
3138.577084,1.0
3138.818138,1.0
3139.059192,1.0
3139.300246,1.0
3139.5413,1.0
3139.782354,1.0
3140.023408,1.0
3140.264462,1.0
3140.505516,1.0
3140.74657,1.0
3140.987624,1.0
3141.228678,1.0
3141.469732,1.0
3141.710786,1.0
3141.95184,1.0
3142.192894,1.0
3142.433948,1.0
3142.675002,1.0
3142.916056,1.0
3143.15711,1.0
3143.398164,1.0
3143.639218,1.0
3143.880272,1.0
3144.121326,1.0
3144.36238,1.0
3144.603434,1.0
3144.844488,1.0
3145.085542,1.0
3145.326596,1.0
3145.56765,1.0
3145.808704,1.0
3146.049758,1.0
3146.290812,1.0
3146.531866,1.0
3146.77292,1.0
3147.013974,1.0
3147.255028,1.0
3147.496082,1.0
3147.737136,1.0
3147.97819,1.0
3148.219244,1.0
3148.460298,1.0
3148.701352,1.0
3148.942406,1.0
3149.18346,1.0
3149.424514,1.0
3149.665568,1.0
3149.906622,1.0
3150.147676,1.0
3150.38873,1.0
3150.629784,1.0
3150.870838,1.0
3151.111892,1.0
3151.352946,1.0
3151.594,1.0
3151.835054,1.0
3152.076108,1.0
3152.317162,1.0
3152.558216,1.0
3152.79927,1.0
3153.040324,1.0
3153.281378,1.0
3153.522432,1.0
3153.763486,1.0
3154.00454,1.0
3154.245594,1.0
3154.486648,1.0
3154.727702,1.0
3154.968756,1.0
3155.20981,1.0
3155.450864,1.0
3155.691918,1.0
3155.932972,1.0
3156.174026,1.0
3156.41508,1.0
3156.656134,1.0
3156.897188,1.0
3157.138242,1.0
3157.379296,1.0
3157.62035,1.0
3157.861404,1.0
3158.102458,1.0
3158.343512,1.0
3158.584566,1.0
3158.82562,1.0
3159.066674,1.0
3159.307728,1.0
3159.548782,1.0
3159.789836,1.0
3160.03089,1.0
3160.271944,1.0
3160.512998,1.0
3160.754052,1.0
3160.995106,1.0
3161.23616,1.0
3161.477214,1.0
3161.718268,1.0
3161.959322,1.0
3162.200376,1.0
3162.44143,1.0
3162.682484,1.0
3162.923538,1.0
3163.164592,1.0
3163.405646,1.0
3163.6467,1.0
3163.887754,1.0
3164.128808,1.0
3164.369862,1.0
3164.610916,1.0
3164.85197,1.0
3165.093024,1.0
3165.334078,1.0
3165.575132,1.0
3165.816186,1.0
3166.05724,1.0
3166.298294,1.0
3166.539348,1.0
3166.780402,1.0
3167.021456,1.0
3167.26251,1.0
3167.503564,1.0
3167.744618,1.0
3167.985672,1.0
3168.226726,1.0
3168.46778,1.0
3168.708834,1.0
3168.949888,1.0
3169.190942,1.0
3169.431996,1.0
3169.67305,1.0
3169.914104,1.0
3170.155158,1.0
3170.396212,1.0
3170.637266,1.0
3170.87832,1.0
3171.119374,1.0
3171.360428,1.0
3171.601482,1.0
3171.842536,1.0
3172.08359,1.0
3172.324644,1.0
3172.565698,1.0
3172.806752,1.0
3173.047806,1.0
3173.28886,1.0
3173.529914,1.0
3173.770968,1.0
3174.012022,1.0
3174.253076,1.0
3174.49413,1.0
3174.735184,1.0
3174.976238,1.0
3175.217292,1.0
3175.458346,1.0
3175.6994,1.0
3175.940454,1.0
3176.181508,1.0
3176.422562,1.0
3176.663616,1.0
3176.90467,1.0
3177.145724,1.0
3177.386778,1.0
3177.627832,1.0
3177.868886,1.0
3178.10994,1.0
3178.350994,1.0
3178.592048,1.0
3178.833102,1.0
3179.074156,1.0
3179.31521,1.0
3179.556264,1.0
3179.797318,1.0
3180.038372,1.0
3180.279426,1.0
3180.52048,1.0
3180.761534,1.0
3181.002588,1.0
3181.243642,1.0
3181.484696,1.0
3181.72575,1.0
3181.966804,1.0
3182.207858,1.0
3182.448912,1.0
3182.689966,1.0
3182.93102,1.0
3183.172074,1.0
3183.413128,1.0
3183.654182,1.0
3183.895236,1.0
3184.13629,1.0
3184.377344,1.0
3184.618398,1.0
3184.859452,1.0
3185.100506,1.0
3185.34156,1.0
3185.582614,1.0
3185.823668,1.0
3186.064722,1.0
3186.305776,1.0
3186.54683,1.0
3186.787884,1.0
3187.028938,1.0
3187.269992,1.0
3187.511046,1.0
3187.7521,1.0
3187.993154,1.0
3188.234208,1.0
3188.475262,1.0
3188.716316,1.0
3188.95737,1.0
3189.198424,1.0
3189.439478,1.0
3189.680532,1.0
3189.921586,1.0
3190.16264,1.0
3190.403694,1.0
3190.644748,1.0
3190.885802,1.0
3191.126856,1.0
3191.36791,1.0
3191.608964,1.0
3191.850018,1.0
3192.091072,1.0
3192.332126,1.0
3192.57318,1.0
3192.814234,1.0
3193.055288,1.0
3193.296342,1.0
3193.537396,1.0
3193.77845,1.0
3194.019504,1.0
3194.260558,1.0
3194.501612,1.0
3194.742666,1.0
3194.98372,1.0
3195.224774,1.0
3195.465828,1.0
3195.706882,1.0
3195.947936,1.0
3196.18899,1.0
3196.430044,1.0
3196.671098,1.0
3196.912152,1.0
3197.153206,1.0
3197.39426,1.0
3197.635314,1.0
3197.876368,1.0
3198.117422,1.0
3198.358476,1.0
3198.59953,1.0
3198.840584,1.0
3199.081638,1.0
3199.322692,1.0
3199.563746,1.0
3199.8048,1.0
3200.045854,1.0
3200.286908,1.0
3200.527962,1.0
3200.769016,1.0
3201.01007,1.0
3201.251124,1.0
3201.492178,1.0
3201.733232,1.0
3201.974286,1.0
3202.21534,1.0
3202.456394,1.0
3202.697448,1.0
3202.938502,1.0
3203.179556,1.0
3203.42061,1.0
3203.661664,1.0
3203.902718,1.0
3204.143772,1.0
3204.384826,1.0
3204.62588,1.0
3204.866934,1.0
3205.107988,1.0
3205.349042,1.0
3205.590096,1.0
3205.83115,1.0
3206.072204,1.0
3206.313258,1.0
3206.554312,1.0
3206.795366,1.0
3207.03642,1.0
3207.277474,1.0
3207.518528,1.0
3207.759582,1.0
3208.000636,1.0
3208.24169,1.0
3208.482744,1.0
3208.723798,1.0
3208.964852,1.0
3209.205906,1.0
3209.44696,1.0
3209.688014,1.0
3209.929068,1.0
3210.170122,1.0
3210.411176,1.0
3210.65223,1.0
3210.893284,1.0
3211.134338,1.0
3211.375392,1.0
3211.616446,1.0
3211.8575,1.0
3212.098554,1.0
3212.339608,1.0
3212.580662,1.0
3212.821716,1.0
3213.06277,1.0
3213.303824,1.0
3213.544878,1.0
3213.785932,1.0
3214.026986,1.0
3214.26804,1.0
3214.509094,1.0
3214.750148,1.0
3214.991202,1.0
3215.232256,1.0
3215.47331,1.0
3215.714364,1.0
3215.955418,1.0
3216.196472,1.0
3216.437526,1.0
3216.67858,1.0
3216.919634,1.0
3217.160688,1.0
3217.401742,1.0
3217.642796,1.0
3217.88385,1.0
3218.124904,1.0
3218.365958,1.0
3218.607012,1.0
3218.848066,1.0
3219.08912,1.0
3219.330174,1.0
3219.571228,1.0
3219.812282,1.0
3220.053336,1.0
3220.29439,1.0
3220.535444,1.0
3220.776498,1.0
3221.017552,1.0
3221.258606,1.0
3221.49966,1.0
3221.740714,1.0
3221.981768,1.0
3222.222822,1.0
3222.463876,1.0
3222.70493,1.0
3222.945984,1.0
3223.187038,1.0
3223.428092,1.0
3223.669146,1.0
3223.9102,1.0
3224.151254,1.0
3224.392308,1.0
3224.633362,1.0
3224.874416,1.0
3225.11547,1.0
3225.356524,1.0
3225.597578,1.0
3225.838632,1.0
3226.079686,1.0
3226.32074,1.0
3226.561794,1.0
3226.802848,1.0
3227.043902,1.0
3227.284956,1.0
3227.52601,1.0
3227.767064,1.0
3228.008118,1.0
3228.249172,1.0
3228.490226,1.0
3228.73128,1.0
3228.972334,1.0
3229.213388,1.0
3229.454442,1.0
3229.695496,1.0
3229.93655,1.0
3230.177604,1.0
3230.418658,1.0
3230.659712,1.0
3230.900766,1.0
3231.14182,1.0
3231.382874,1.0
3231.623928,1.0
3231.864982,1.0
3232.106036,1.0
3232.34709,1.0
3232.588144,1.0
3232.829198,1.0
3233.070252,1.0
3233.311306,1.0
3233.55236,1.0
3233.793414,1.0
3234.034468,1.0
3234.275522,1.0
3234.516576,1.0
3234.75763,1.0
3234.998684,1.0
3235.239738,1.0
3235.480792,1.0
3235.721846,1.0
3235.9629,1.0
3236.203954,1.0
3236.445008,1.0
3236.686062,1.0
3236.927116,1.0
3237.16817,1.0
3237.409224,1.0
3237.650278,1.0
3237.891332,1.0
3238.132386,1.0
3238.37344,1.0
3238.614494,1.0
3238.855548,1.0
3239.096602,1.0
3239.337656,1.0
3239.57871,1.0
3239.819764,1.0
3240.060818,1.0
3240.301872,1.0
3240.542926,1.0
3240.78398,1.0
3241.025034,1.0
3241.266088,1.0
3241.507142,1.0
3241.748196,1.0
3241.98925,1.0
3242.230304,1.0
3242.471358,1.0
3242.712412,1.0
3242.953466,1.0
3243.19452,1.0
3243.435574,1.0
3243.676628,1.0
3243.917682,1.0
3244.158736,1.0
3244.39979,1.0
3244.640844,1.0
3244.881898,1.0
3245.122952,1.0
3245.364006,1.0
3245.60506,1.0
3245.846114,1.0
3246.087168,1.0
3246.328222,1.0
3246.569276,1.0
3246.81033,1.0
3247.051384,1.0
3247.292438,1.0
3247.533492,1.0
3247.774546,1.0
3248.0156,1.0
3248.256654,1.0
3248.497708,1.0
3248.738762,1.0
3248.979816,1.0
3249.22087,1.0
3249.461924,1.0
3249.702978,1.0
3249.944032,1.0
3250.185086,1.0
3250.42614,1.0
3250.667194,1.0
3250.908248,1.0
3251.149302,1.0
3251.390356,1.0
3251.63141,1.0
3251.872464,1.0
3252.113518,1.0
3252.354572,1.0
3252.595626,1.0
3252.83668,1.0
3253.077734,1.0
3253.318788,1.0
3253.559842,1.0
3253.800896,1.0
3254.04195,1.0
3254.283004,1.0
3254.524058,1.0
3254.765112,1.0
3255.006166,1.0
3255.24722,1.0
3255.488274,1.0
3255.729328,1.0
3255.970382,1.0
3256.211436,1.0
3256.45249,1.0
3256.693544,1.0
3256.934598,1.0
3257.175652,1.0
3257.416706,1.0
3257.65776,1.0
3257.898814,1.0
3258.139868,1.0
3258.380922,1.0
3258.621976,1.0
3258.86303,1.0
3259.104084,1.0
3259.345138,1.0
3259.586192,1.0
3259.827246,1.0
3260.0683,1.0
3260.309354,1.0
3260.550408,1.0
3260.791462,1.0
3261.032516,1.0
3261.27357,1.0
3261.514624,1.0
3261.755678,1.0
3261.996732,1.0
3262.237786,1.0
3262.47884,1.0
3262.719894,1.0
3262.960948,1.0
3263.202002,1.0
3263.443056,1.0
3263.68411,1.0
3263.925164,1.0
3264.166218,1.0
3264.407272,1.0
3264.648326,1.0
3264.88938,1.0
3265.130434,1.0
3265.371488,1.0
3265.612542,1.0
3265.853596,1.0
3266.09465,1.0
3266.335704,1.0
3266.576758,1.0
3266.817812,1.0
3267.058866,1.0
3267.29992,1.0
3267.540974,1.0
3267.782028,1.0
3268.023082,1.0
3268.264136,1.0
3268.50519,1.0
3268.746244,1.0
3268.987298,1.0
3269.228352,1.0
3269.469406,1.0
3269.71046,1.0
3269.951514,1.0
3270.192568,1.0
3270.433622,1.0
3270.674676,1.0
3270.91573,1.0
3271.156784,1.0
3271.397838,1.0
3271.638892,1.0
3271.879946,1.0
3272.121,1.0
3272.362054,1.0
3272.603108,1.0
3272.844162,1.0
3273.085216,1.0
3273.32627,1.0
3273.567324,1.0
3273.808378,1.0
3274.049432,1.0
3274.290486,1.0
3274.53154,1.0
3274.772594,1.0
3275.013648,1.0
3275.254702,1.0
3275.495756,1.0
3275.73681,1.0
3275.977864,1.0
3276.218918,1.0
3276.459972,1.0
3276.701026,1.0
3276.94208,1.0
3277.183134,1.0
3277.424188,1.0
3277.665242,1.0
3277.906296,1.0
3278.14735,1.0
3278.388404,1.0
3278.629458,1.0
3278.870512,1.0
3279.111566,1.0
3279.35262,1.0
3279.593674,1.0
3279.834728,1.0
3280.075782,1.0
3280.316836,1.0
3280.55789,1.0
3280.798944,1.0
3281.039998,1.0
3281.281052,1.0
3281.522106,1.0
3281.76316,1.0
3282.004214,1.0
3282.245268,1.0
3282.486322,1.0
3282.727376,1.0
3282.96843,1.0
3283.209484,1.0
3283.450538,1.0
3283.691592,1.0
3283.932646,1.0
3284.1737,1.0
3284.414754,1.0
3284.655808,1.0
3284.896862,1.0
3285.137916,1.0
3285.37897,1.0
3285.620024,1.0
3285.861078,1.0
3286.102132,1.0
3286.343186,1.0
3286.58424,1.0
3286.825294,1.0
3287.066348,1.0
3287.307402,1.0
3287.548456,1.0
3287.78951,1.0
3288.030564,1.0
3288.271618,1.0
3288.512672,1.0
3288.753726,1.0
3288.99478,1.0
3289.235834,1.0
3289.476888,1.0
3289.717942,1.0
3289.958996,1.0
3290.20005,1.0
3290.441104,1.0
3290.682158,1.0
3290.923212,1.0
3291.164266,1.0
3291.40532,1.0
3291.646374,1.0
3291.887428,1.0
3292.128482,1.0
3292.369536,1.0
3292.61059,1.0
3292.851644,1.0
3293.092698,1.0
3293.333752,1.0
3293.574806,1.0
3293.81586,1.0
3294.056914,1.0
3294.297968,1.0
3294.539022,1.0
3294.780076,1.0
3295.02113,1.0
3295.262184,1.0
3295.503238,1.0
3295.744292,1.0
3295.985346,1.0
3296.2264,1.0
3296.467454,1.0
3296.708508,1.0
3296.949562,1.0
3297.190616,1.0
3297.43167,1.0
3297.672724,1.0
3297.913778,1.0
3298.154832,1.0
3298.395886,1.0
3298.63694,1.0
3298.877994,1.0
3299.119048,1.0
3299.360102,1.0
3299.601156,1.0
3299.84221,1.0
3300.083264,1.0
3300.324318,1.0
3300.565372,1.0
3300.806426,1.0
3301.04748,1.0
3301.288534,1.0
3301.529588,1.0
3301.770642,1.0
3302.011696,1.0
3302.25275,1.0
3302.493804,1.0
3302.734858,1.0
3302.975912,1.0
3303.216966,1.0
3303.45802,1.0
3303.699074,1.0
3303.940128,1.0
3304.181182,1.0
3304.422236,1.0
3304.66329,1.0
3304.904344,1.0
3305.145398,1.0
3305.386452,1.0
3305.627506,1.0
3305.86856,1.0
3306.109614,1.0
3306.350668,1.0
3306.591722,1.0
3306.832776,1.0
3307.07383,1.0
3307.314884,1.0
3307.555938,1.0
3307.796992,1.0
3308.038046,1.0
3308.2791,1.0
3308.520154,1.0
3308.761208,1.0
3309.002262,1.0
3309.243316,1.0
3309.48437,1.0
3309.725424,1.0
3309.966478,1.0
3310.207532,1.0
3310.448586,1.0
3310.68964,1.0
3310.930694,1.0
3311.171748,1.0
3311.412802,1.0
3311.653856,1.0
3311.89491,1.0
3312.135964,1.0
3312.377018,1.0
3312.618072,1.0
3312.859126,1.0
3313.10018,1.0
3313.341234,1.0
3313.582288,1.0
3313.823342,1.0
3314.064396,1.0
3314.30545,1.0
3314.546504,1.0
3314.787558,1.0
3315.028612,1.0
3315.269666,1.0
3315.51072,1.0
3315.751774,1.0
3315.992828,1.0
3316.233882,1.0
3316.474936,1.0
3316.71599,1.0
3316.957044,1.0
3317.198098,1.0
3317.439152,1.0
3317.680206,1.0
3317.92126,1.0
3318.162314,1.0
3318.403368,1.0
3318.644422,1.0
3318.885476,1.0
3319.12653,1.0
3319.367584,1.0
3319.608638,1.0
3319.849692,1.0
3320.090746,1.0
3320.3318,1.0
3320.572854,1.0
3320.813908,1.0
3321.054962,1.0
3321.296016,1.0
3321.53707,1.0
3321.778124,1.0
3322.019178,1.0
3322.260232,1.0
3322.501286,1.0
3322.74234,1.0
3322.983394,1.0
3323.224448,1.0
3323.465502,1.0
3323.706556,1.0
3323.94761,1.0
3324.188664,1.0
3324.429718,1.0
3324.670772,1.0
3324.911826,1.0
3325.15288,1.0
3325.393934,1.0
3325.634988,1.0
3325.876042,1.0
3326.117096,1.0
3326.35815,1.0
3326.599204,1.0
3326.840258,1.0
3327.081312,1.0
3327.322366,1.0
3327.56342,1.0
3327.804474,1.0
3328.045528,1.0
3328.286582,1.0
3328.527636,1.0
3328.76869,1.0
3329.009744,1.0
3329.250798,1.0
3329.491852,1.0
3329.732906,1.0
3329.97396,1.0
3330.215014,1.0
3330.456068,1.0
3330.697122,1.0
3330.938176,1.0
3331.17923,1.0
3331.420284,1.0
3331.661338,1.0
3331.902392,1.0
3332.143446,1.0
3332.3845,1.0
3332.625554,1.0
3332.866608,1.0
3333.107662,1.0
3333.348716,1.0
3333.58977,1.0
3333.830824,1.0
3334.071878,1.0
3334.312932,1.0
3334.553986,1.0
3334.79504,1.0
3335.036094,1.0
3335.277148,1.0
3335.518202,1.0
3335.759256,1.0
3336.00031,1.0
3336.241364,1.0
3336.482418,1.0
3336.723472,1.0
3336.964526,1.0
3337.20558,1.0
3337.446634,1.0
3337.687688,1.0
3337.928742,1.0
3338.169796,1.0
3338.41085,1.0
3338.651904,1.0
3338.892958,1.0
3339.134012,1.0
3339.375066,1.0
3339.61612,1.0
3339.857174,1.0
3340.098228,1.0
3340.339282,1.0
3340.580336,1.0
3340.82139,1.0
3341.062444,1.0
3341.303498,1.0
3341.544552,1.0
3341.785606,1.0
3342.02666,1.0
3342.267714,1.0
3342.508768,1.0
3342.749822,1.0
3342.990876,1.0
3343.23193,1.0
3343.472984,1.0
3343.714038,1.0
3343.955092,1.0
3344.196146,1.0
3344.4372,1.0
3344.678254,1.0
3344.919308,1.0
3345.160362,1.0
3345.401416,1.0
3345.64247,1.0
3345.883524,1.0
3346.124578,1.0
3346.365632,1.0
3346.606686,1.0
3346.84774,1.0
3347.088794,1.0
3347.329848,1.0
3347.570902,1.0
3347.811956,1.0
3348.05301,1.0
3348.294064,1.0
3348.535118,1.0
3348.776172,1.0
3349.017226,1.0
3349.25828,1.0
3349.499334,1.0
3349.740388,1.0
3349.981442,1.0
3350.222496,1.0
3350.46355,1.0
3350.704604,1.0
3350.945658,1.0
3351.186712,1.0
3351.427766,1.0
3351.66882,1.0
3351.909874,1.0
3352.150928,1.0
3352.391982,1.0
3352.633036,1.0
3352.87409,1.0
3353.115144,1.0
3353.356198,1.0
3353.597252,1.0
3353.838306,1.0
3354.07936,1.0
3354.320414,1.0
3354.561468,1.0
3354.802522,1.0
3355.043576,1.0
3355.28463,1.0
3355.525684,1.0
3355.766738,1.0
3356.007792,1.0
3356.248846,1.0
3356.4899,1.0
3356.730954,1.0
3356.972008,1.0
3357.213062,1.0
3357.454116,1.0
3357.69517,1.0
3357.936224,1.0
3358.177278,1.0
3358.418332,1.0
3358.659386,1.0
3358.90044,1.0
3359.141494,1.0
3359.382548,1.0
3359.623602,1.0
3359.864656,1.0
3360.10571,1.0
3360.346764,1.0
3360.587818,1.0
3360.828872,1.0
3361.069926,1.0
3361.31098,1.0
3361.552034,1.0
3361.793088,1.0
3362.034142,1.0
3362.275196,1.0
3362.51625,1.0
3362.757304,1.0
3362.998358,1.0
3363.239412,1.0
3363.480466,1.0
3363.72152,1.0
3363.962574,1.0
3364.203628,1.0
3364.444682,1.0
3364.685736,1.0
3364.92679,1.0
3365.167844,1.0
3365.408898,1.0
3365.649952,1.0
3365.891006,1.0
3366.13206,1.0
3366.373114,1.0
3366.614168,1.0
3366.855222,1.0
3367.096276,1.0
3367.33733,1.0
3367.578384,1.0
