nu,[0]Geraniol-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
2398.119962,0.9973542062981496
2398.237965,0.9969960210011779
2398.355967,0.9981406307727247
2398.473969,0.9965470751035246
2398.591972,0.9963046446930072
2398.709974,0.9978769568509335
2398.827977,0.9964402509829486
2398.945979,0.997213688990159
2399.063981,0.997223960344053
2399.181984,0.9964203223772157
2399.299986,0.9971568494298294
2399.417988,0.9965850442703941
2399.535991,0.9972650468175948
2399.653993,0.9964094614548938
2399.771995,0.9978505134619533
2399.889998,0.997052153457274
2400.008,0.997203617182763
2400.126003,0.996052611501443
2400.244005,0.9959129747140779
2400.362007,0.9942154950474471
2400.48001,0.9971336159459089
2400.598012,0.9970888456516536
2400.716014,0.9982251768646276
2400.834017,0.9978899293356934
2400.952019,0.9972454008896855
2401.070021,0.9971393993376532
2401.188024,0.996695472010883
2401.306026,0.9960323918386598
2401.424028,0.9970262304382849
2401.542031,0.9963696058735526
2401.660033,0.9968457850213784
2401.778036,0.9961413637429813
2401.896038,0.997103303544735
2402.01404,0.9972938681939146
2402.132043,0.9959276147424102
2402.250045,0.9955869661766662
2402.368047,0.9964111553524182
2402.48605,0.9970869511846465
2402.604052,0.9950830280783856
2402.722054,0.9961612867694858
2402.840057,0.9956990755806987
2402.958059,0.9973626838449327
2403.076062,0.9961234333598079
2403.194064,0.994919250891196
2403.312066,0.9973647783087679
2403.430069,0.9980866328252577
2403.548071,0.9965641162042098
2403.666073,0.9960216347469163
2403.784076,0.9949732764733008
2403.902078,0.9970495611250451
2404.02008,0.9958830977729929
2404.138083,0.9958963431062745
2404.256085,0.9961766277714275
2404.374087,0.9964211195137924
2404.49209,0.9964892770493283
2404.610092,0.9963677127730999
2404.728095,0.996670654602608
2404.846097,0.9953064492962824
2404.964099,0.9956006058115342
2405.082102,0.9959950413242923
2405.200104,0.9961730415420227
2405.318106,0.9962652914367738
2405.436109,0.9955968225364203
2405.554111,0.9964923661708753
2405.672113,0.9964782160797415
2405.790116,0.996075222152354
2405.908118,0.9964005934501496
2406.026121,0.996621121301987
2406.144123,0.9956523783891117
2406.262125,0.9972090020968349
2406.380128,0.99632895482292
2406.49813,0.9968931363207514
2406.616132,0.9960705406098115
2406.734135,0.9956944953754855
2406.852137,0.9959446452502327
2406.970139,0.995129300515017
2407.088142,0.995739900079694
2407.206144,0.9960237263945455
2407.324146,0.9973078304058046
2407.442149,0.9957095304758804
2407.560151,0.9958806080683607
2407.678154,0.9955142909808122
2407.796156,0.9957117210392571
2407.914158,0.9971187587657175
2408.032161,0.9957888916879617
2408.150163,0.997156051704669
2408.268165,0.9966123510747086
2408.386168,0.9967306559820385
2408.50417,0.9957155047509861
2408.622172,0.995033971694351
2408.740175,0.9956538718687994
2408.858177,0.9960873743441925
2408.97618,0.9961940610149539
2409.094182,0.9946926340984757
2409.212184,0.9963084306578504
2409.330187,0.9958023349287412
2409.448189,0.9961357853669639
2409.566191,0.9963835551456796
2409.684194,0.9957569273775684
2409.802196,0.9945328992884881
2409.920198,0.9958184670572369
2410.038201,0.9970465699808484
2410.156203,0.9962605093748518
2410.274205,0.9964587849439822
2410.392208,0.9964799100941488
2410.51021,0.995754238837494
2410.628213,0.9968358166133703
2410.746215,0.9963679120466624
2410.864217,0.996415539571147
2410.98222,0.9959785079438338
2411.100222,0.9970336084596888
2411.218224,0.9964065718716456
2411.336227,0.996423909496833
2411.454229,0.9956313703455634
2411.572231,0.9958610889997299
2411.690234,0.9957722621523275
2411.808236,0.9967983362913001
2411.926239,0.9957607112610818
2412.044241,0.9952615619876356
2412.162243,0.9953980217018837
2412.280246,0.9971012096299962
2412.398248,0.9959564970620294
2412.51625,0.9968741955310993
2412.634253,0.9970114745592682
2412.752255,0.9972539772370114
2412.870257,0.9960764174433377
2412.98826,0.9961735396286681
2413.106262,0.9967719214853862
2413.224264,0.9978673772781297
2413.342267,0.9970810683889888
2413.460269,0.9958108988656463
2413.578272,0.9967601596461076
2413.696274,0.995854815094632
2413.814276,0.9955278300672352
2413.932279,0.9971809809175755
2414.050281,0.9963706022436567
2414.168283,0.9963655207665431
2414.286286,0.9972964611613427
2414.404288,0.9970410862397938
2414.52229,0.9966643755972628
2414.640293,0.9975087084305865
2414.758295,0.9968943325932327
2414.876298,0.9966075673469044
2414.9943,0.9972188745148242
2415.112302,0.9966072683646789
2415.230305,0.996363627673852
2415.348307,0.9978305566512529
2415.466309,0.997541926023647
2415.584312,0.9969569395231566
2415.702314,0.996971993686602
2415.820316,0.996942782835128
2415.938319,0.9969793713066525
2416.056321,0.9967937510294993
2416.174323,0.9958191641304077
2416.292326,0.9974525502711689
2416.410328,0.9972335337400245
2416.528331,0.9976419844966757
2416.646333,0.9958488399836669
2416.764335,0.9972958627836456
2416.882338,0.9977084296654428
2417.00034,0.9961084916203709
2417.118342,0.9968580462999409
2417.236345,0.9975816289823864
2417.354347,0.9977134182200624
2417.472349,0.997430506813389
2417.590352,0.9972059107537201
2417.708354,0.9960358779581319
2417.826357,0.9977745799271865
2417.944359,0.9976427826105826
2418.062361,0.9951596524215469
2418.180364,0.9976251244896052
2418.298366,0.9972033180217227
2418.416368,0.99760477314465
2418.534371,0.9971791859934253
2418.652373,0.9976162456655081
2418.770375,0.9965741815526133
2418.888378,0.9974728985107457
2419.00638,0.996833922627118
2419.124382,0.9980675695526255
2419.242385,0.9977061349386934
2419.360387,0.9977819634863971
2419.47839,0.9967290612142647
2419.596392,0.9972563706494288
2419.714394,0.9970276262759846
2419.832397,0.9974271155554308
2419.950399,0.9979390267280027
2420.068401,0.9975732493318975
2420.186404,0.9976352005542466
2420.304406,0.9962827262319279
2420.422408,0.9978885322907703
2420.540411,0.9974342970565163
2420.658413,0.9987235154004377
2420.776416,0.9964254041338183
2420.894418,0.9968859587160093
2421.01242,0.9972356279326443
2421.130423,0.9981201690995268
2421.248425,0.9985931904855636
2421.366427,0.9973510147697959
2421.48443,0.9985583401913568
2421.602432,0.9976655291253353
2421.720434,0.9980075874941743
2421.838437,0.9986425222076571
2421.956439,0.9976444786047546
2422.074441,0.9980636770966945
2422.192444,0.9972786097144589
2422.310446,0.9984176532328528
2422.428449,0.9968924384958002
2422.546451,0.9978938211140068
2422.664453,0.9980111803279563
2422.782456,0.9980721606740051
2422.900458,0.998243644201222
2423.01846,0.995553913238071
2423.136463,0.9967394272504047
2423.254465,0.9975348435011152
2423.372467,0.9987028420376389
2423.49047,0.9964840953185602
2423.608472,0.9973829305129177
2423.726475,0.9981491150041443
2423.844477,0.9981008057560713
2423.962479,0.998714626800705
2424.080482,0.9978077065931398
2424.198484,0.997144185618257
2424.316486,0.9985424632399699
2424.434489,0.9969213487957139
2424.552491,0.9978306564343136
2424.670493,0.9973838281579591
2424.788496,0.9989374648906089
2424.906498,0.9980821414455155
2425.0245,0.9969906372372006
2425.142503,0.9978321531814207
2425.260505,0.9974597319553848
2425.378508,0.9990318589512436
2425.49651,0.9980241545576329
2425.614512,0.9979824380198542
2425.732515,0.9979159746027384
2425.850517,0.9978922244851703
2425.968519,0.9967434142160876
2426.086522,0.9986047742337588
2426.204524,0.9982031163319888
2426.322526,0.9977189056589532
2426.440529,0.9972355282090865
2426.558531,0.9983069348545569
2426.676534,0.9979507026829196
2426.794536,0.9984302333745383
2426.912538,0.9977178081687605
2427.030541,0.9973145123906529
2427.148543,0.9970091814355138
2427.266545,0.9972883830927236
2427.384548,0.9976014810543307
2427.50255,0.9973533086797679
2427.620552,0.9972068082394436
2427.738555,0.9971382027710919
2427.856557,0.9976967565451036
2427.974559,0.9982768862680512
2428.092562,0.9980986099367141
2428.210564,0.9981694774537867
2428.328567,0.9983515601719133
2428.446569,0.9974694073617104
2428.564571,0.998549852481538
2428.682574,0.9980032960707746
2428.800576,0.9974915514283521
2428.918578,0.9980276476482868
2429.036581,0.9989462555789789
2429.154583,0.9980066892877497
2429.272585,0.9976924664582741
2429.390588,0.9978951183768175
2429.50859,0.9978821458246004
2429.626593,0.9977937373830321
2429.744595,0.9973365532849278
2429.862597,0.9989228805100877
2429.9806,0.9975878140076596
2430.098602,0.9984669762831919
2430.216604,0.9977188058870675
2430.334607,0.9990519896460175
2430.452609,0.9989573439439561
2430.570611,0.997886935670396
2430.688614,0.9979607820359174
2430.806616,0.9977386606888593
2430.924618,0.9987350007869057
2431.042621,0.9977856552864919
2431.160623,0.9979055963305696
2431.278626,0.9969316171384883
2431.396628,0.9971913516537048
2431.51463,0.9987651630393771
2431.632633,0.9969551450022806
2431.750635,0.9984037753239247
2431.868637,0.9977688926282897
2431.98664,0.9977281844879222
2432.104642,0.9970471682089699
2432.222644,0.9978956173245015
2432.340647,0.9974742949737812
2432.458649,0.9972554731190991
2432.576652,0.998217390738614
2432.694654,0.9974979353947099
2432.812656,0.9984999262370805
2432.930659,0.9980990091762378
2433.048661,0.9975637724310442
2433.166663,0.9977300801732737
2433.284666,0.9974471640419402
2433.402668,0.9993113971958063
2433.52067,0.9972922725250021
2433.638673,0.9988377759061758
2433.756675,0.9969267321855325
2433.874677,0.9978357453836382
2433.99268,0.9969961207007849
2434.110682,0.9980221585113199
2434.228685,0.9987054386684039
2434.346687,0.9976049726656246
2434.464689,0.9999690234797823
2434.582692,0.999394903144986
2434.700694,0.9986976487963628
2434.818696,0.9977773736999216
2434.936699,0.9990669855289259
2435.054701,0.9974176400428418
2435.172703,0.9979757515599191
2435.290706,0.9981091898380527
2435.408708,0.997215882862688
2435.526711,0.9971687156669417
2435.644713,0.9981041993045799
2435.762715,0.997837341922108
2435.880718,0.9984555938245424
2435.99872,0.9983446715699138
2436.116722,0.9982406494747815
2436.234725,0.9991702144625856
2436.352727,0.9969728909618002
2436.470729,0.9988234926281061
2436.588732,0.9985417642604902
2436.706734,0.997880848578654
2436.824736,0.9989521493792735
2436.942739,0.9981317473606421
2437.060741,0.9974862647371392
2437.178744,0.9988563544615877
2437.296746,0.9970170578391588
2437.414748,0.9989474543152048
2437.532751,0.9981054968408825
2437.650753,0.9982888656625627
2437.768755,0.9985127071179337
2437.886758,0.9982127989491778
2438.00476,0.9990661363223491
2438.122762,0.9982344604019409
2438.240765,0.9985002257871033
2438.358767,0.9983816110061373
2438.47677,0.9978675768516251
2438.594772,0.9991904678481002
2438.712774,0.9984901409857512
2438.830777,0.9981401317025341
2438.948779,0.998720019874251
2439.066781,0.9981947314610281
2439.184784,0.9980680685865351
2439.302786,0.9993063207068029
2439.420788,0.9983689316401916
2439.538791,0.9986507111099137
2439.656793,0.9989962041404614
2439.774795,0.9973288738230335
2439.892798,0.9982348596958049
2440.0108,0.9978876341914954
2440.128803,0.9988120062239878
2440.246805,0.9983757205720091
2440.364807,0.9991081879009962
2440.48281,0.9981175739904607
2440.600812,0.9990055847588603
2440.718814,0.9985059172546109
2440.836817,0.998863046821582
2440.954819,0.9980005016654578
2441.072821,0.9987106319501875
2441.190824,0.9984073695839855
2441.308826,0.9988476644491056
2441.426829,0.9986667895157934
2441.544831,0.9985449595992485
2441.662833,0.9988870198223806
2441.780836,0.9991295690449947
2441.898838,0.9992295569437801
2442.01684,0.9996533401004329
2442.134843,0.9991017536649843
2442.252845,0.999810947872606
2442.370847,0.9992730843313001
2442.48885,0.9990259746709236
2442.606852,0.9972327359535167
2442.724854,0.9997069929349571
2442.842857,0.9986372294163153
2442.960859,0.998319513601182
2443.078862,0.9977917417975529
2443.196864,0.9985243897849505
2443.314866,0.9993515103603556
2443.432869,0.998069266268936
2443.550871,0.9981081917293619
2443.668873,0.999373116573572
2443.786876,0.998661796194329
2443.904878,0.9989248783578466
2444.02288,0.9988197969880203
2444.140883,0.9988093094352116
2444.258885,0.9994144115238965
2444.376888,0.9993400778444712
2444.49489,0.9990731897541701
2444.612892,0.9986652915167326
2444.730895,0.9987679595857488
2444.848897,0.9979677677858417
2444.966899,0.9992216730536778
2445.084902,0.9981594958089204
2445.202904,0.9980478080103883
2445.320906,0.9978750608865166
2445.438909,0.9996938368774971
2445.556911,0.9986239476294881
2445.674913,0.9994184291779064
2445.792916,0.998647315703268
2445.910918,0.9998101180298636
2446.028921,1.0
2446.146923,0.9983443720665572
2446.264925,0.9992715454519352
2446.382928,0.9997948910377199
2446.50093,0.9989857147353874
2446.618932,0.9987586710869163
2446.736935,0.9987569731986187
2446.854937,0.9982563219760071
2446.972939,0.9986069711666788
2447.090942,0.9993098482643411
2447.208944,0.9990903739608177
2447.326947,0.9984789579587972
2447.444949,0.9989076969976989
2447.562951,0.9987888340542416
2447.680954,0.9993747455530796
2447.798956,0.9992566364316987
2447.916958,0.9988077113415951
2448.034961,0.9987066371156493
2448.152963,0.9997859729070668
2448.270965,0.9999619767229031
2448.388968,0.9983410775355654
2448.50697,0.9984663772031859
2448.624972,0.999708752420813
2448.742975,0.9985251886047819
2448.860977,0.9982071091524397
2448.97898,0.9985201959913204
2449.096982,0.9991860514359925
2449.214984,0.9994639537241691
2449.332987,0.9985497526265578
2449.450989,0.9993940636536199
2449.568991,0.9983608448845968
2449.686994,0.9991041215389465
2449.804996,0.9988084105072377
2449.922998,0.9991844727232785
2450.041001,0.9990720408206626
2450.159003,0.9992701964362595
2450.277006,0.9992386000121902
2450.395008,0.9992276384248725
2450.51301,0.9995696526260064
2450.631013,0.9991260521151014
2450.749015,0.9991382715014402
2450.867017,0.9992264493446903
2450.98502,0.9992752227779887
2451.103022,0.9998661389601886
2451.221024,0.9989020032400533
2451.339027,0.9999922072303637
2451.457029,0.9994174997191995
2451.575032,0.9982263747355586
2451.693034,0.9991856018023706
2451.811036,0.99862165079705
2451.929039,0.9991182789446537
2452.047041,0.999360674455723
2452.165043,0.9989916087684918
2452.283046,0.9987835404874491
2452.401048,0.9996385653332521
2452.51905,0.9981862468418703
2452.637053,0.9997602287497219
2452.755055,0.9991599630287752
2452.873057,0.999499705189205
2452.99106,0.9996946666237261
2453.109062,0.9987717549112064
2453.227065,0.9984751637459659
2453.345067,0.997247096208308
2453.463069,0.999562785606081
2453.581072,0.999443944656107
2453.699074,0.9990618103753445
2453.817076,0.9993352910169628
2453.935079,0.9977641033490995
2454.053081,0.9997216687413336
2454.171083,0.9999676215241942
2454.289086,0.999209752410225
2454.407088,0.9992055457460224
2454.525091,0.999967426530527
2454.643093,0.9991334856405819
2454.761095,0.9996377956118532
2454.879098,0.9988185984049831
2454.9971,0.9990769962302745
2455.115102,0.9986112651858869
2455.233105,0.9998708683382108
2455.351107,0.9989228805100877
2455.469109,0.9990370139689356
2455.587112,0.9994299025673304
2455.705114,0.9990324683608633
2455.823116,0.9986867630513183
2455.941119,0.9988989066486429
2456.059121,0.9988393740478958
2456.177124,0.9992306860738174
2456.295126,0.9993049116858841
2456.413128,0.9999285265543484
2456.531131,0.9985385689319571
2456.649133,0.999977000264498
2456.767135,0.9995246230274548
2456.885138,0.9991081079723443
2457.00314,0.999089215016656
2457.121142,0.9989086959058954
2457.239145,0.9995168467561375
2457.357147,0.9997749353308535
2457.47515,0.9988343798635111
2457.593152,0.9992255700258018
2457.711154,0.9991796666575232
2457.829157,0.9979152760618006
2457.947159,0.9987434900704918
2458.065161,0.9994849526824301
2458.183164,0.9985121080104892
2458.301166,0.9990417094539357
2458.419168,1.0
2458.537171,0.9991083877226538
2458.655173,0.9984113632214511
2458.773175,0.9999464294349539
2458.891178,0.9991186086537401
2459.00918,0.9985029217413525
2459.127183,1.0
2459.245185,0.9998882262471515
2459.363187,0.9994987956448871
2459.48119,0.998794527166821
2459.599192,0.9990975774283823
2459.717194,0.9977162118215446
2459.835197,0.9986806710806443
2459.953199,0.9993438153833516
2460.071201,0.998147917225925
2460.189204,0.999472699072025
2460.307206,0.9992386499741215
2460.425209,0.9984169543407402
2460.543211,0.9993428060466077
2460.661213,0.9997234682419568
2460.779216,0.9994536692929987
2460.897218,0.9994907996865058
2461.01522,0.9985712216770307
2461.133223,0.9998676087644932
2461.251225,0.9990038265105784
2461.369227,0.999408774842511
2461.48723,1.0
2461.605232,0.9998467717406491
2461.723234,0.9990381029198744
2461.841237,0.9987782469487124
2461.959239,0.9996685049566275
2462.077242,0.9992663292680822
2462.195244,0.9994498613817728
2462.313246,0.9992911713378135
2462.431249,0.9978353462494198
2462.549251,0.9985447598902765
2462.667253,0.9999669905448241
2462.785256,0.9987051390568172
2462.903258,0.998825789924781
2463.02126,0.9997156104463777
2463.139263,0.9991342849476901
2463.257265,0.9993118668722734
2463.375268,0.9990933612455017
2463.49327,0.9998681586918292
2463.611272,0.999201239179401
2463.729275,0.9996271895111072
2463.847277,0.9993608643342691
2463.965279,0.9992220927268686
2464.083282,0.9992725747021571
2464.201284,0.999325967262193
2464.319286,1.0
2464.437289,0.9993193517461871
2464.555291,0.9997807740335247
2464.673293,0.9998898860629847
2464.791296,0.9997564896534585
2464.909298,0.9988620479590347
2465.027301,0.9983357863418761
2465.145303,0.9996440733569217
2465.263305,0.9988797279737511
2465.381308,0.9995469726478936
2465.49931,0.9999487083154635
2465.617312,0.9987356999016509
2465.735315,0.9996368459563983
2465.853317,0.9989718289304592
2465.971319,0.9988139039686025
2466.089322,0.9994866817928939
2466.207324,0.9998607796920467
2466.325327,0.9995285011905158
2466.443329,0.9992805689147315
2466.561331,0.9995304302823848
2466.679334,0.9998337938137788
2466.797336,0.9999851971095639
2466.915338,0.9994846228524501
2467.033341,0.9999017698248996
2467.151343,0.9994937381937764
2467.269345,0.999549671428363
2467.387348,0.9987594700941728
2467.50535,0.999618162918341
2467.623352,0.9987446885633989
2467.741355,0.999765237561015
2467.859357,0.9996734833181783
2467.97736,0.9999588818453745
2468.095362,0.999163320211891
2468.213364,0.9999809301818313
2468.331367,0.9989503512670229
2468.449369,0.9990837600044342
2468.567371,0.9997630280822815
2468.685374,0.9993912253785096
2468.803376,0.9995231637225706
2468.921378,0.9997945411095693
2469.039381,0.9988784294309488
2469.157383,0.9994338103458892
2469.275386,0.998811007412481
2469.393388,0.9991406594447627
2469.51139,0.9987946270462787
2469.629393,0.9996437034886829
2469.747395,0.9993756349969989
2469.865397,0.9991451655792981
2469.9834,0.9989757249281892
2470.101402,0.9991234643819775
2470.219404,0.9998240754765342
2470.337407,0.9985810077229547
2470.455409,0.9995748304102174
2470.573411,0.9993085891347255
2470.691414,0.999819996202628
2470.809416,0.9998084583464453
2470.927419,1.0
2471.045421,1.0
2471.163423,0.999913530738682
2471.281426,0.9985542461105549
2471.399428,0.9993803820425393
2471.51743,0.9987308061087112
2471.635433,0.9988654440957712
2471.753435,0.9997824636644607
2471.871437,0.999729566573713
2471.98944,0.9994611652236282
2472.107442,0.999659557963546
2472.225445,0.9991977819490944
2472.343447,1.0
2472.461449,0.999177438489351
2472.579452,1.0
2472.697454,0.9983573506277545
2472.815456,1.0
2472.933459,0.9999208491325952
2473.051461,0.9998470217023733
2473.169463,0.999982400154879
2473.287466,0.9993206508621888
2473.405468,0.9987163246170137
2473.52347,0.9999662235704364
2473.641473,0.9987158252589762
2473.759475,0.9964616746786487
2473.877478,0.9999911091395239
2473.99548,1.0
2474.113482,0.9996294286785196
2474.231485,0.9990728300878865
2474.349487,0.9988981075298373
2474.467489,0.9992017387801454
2474.585492,1.0
2474.703494,0.9999933635220215
2474.821496,0.9992836067322786
2474.939499,0.9999991854303317
2475.057501,0.9986976487963628
2475.175504,0.9995236235033316
2475.293506,0.9990558959469338
2475.411508,0.9981915372429981
2475.529511,0.99961793300619
2475.647513,0.9986729812690828
2475.765515,0.9996657958586499
2475.883518,0.9998636193006932
2476.00152,0.999909035137554
2476.119522,0.9998665988987183
2476.237525,1.0
2476.355527,0.9993874077113203
2476.473529,0.9990530586322183
2476.591532,0.9999935812206004
2476.709534,0.999660437664344
2476.827537,0.9986654912498109
2476.945539,0.9996383254200252
2477.063541,0.9993814213986771
2477.181544,1.0
2477.299546,0.9999341561678002
2477.417548,0.9999626736966438
2477.535551,0.9997799142224288
2477.653553,0.9998329539537447
2477.771555,0.9998571302068611
2477.889558,0.9993951030239866
2478.00756,0.9992817280808638
2478.125563,0.9995449235787
2478.243565,1.0
2478.361567,0.9994193586374777
2478.47957,0.9996096162195852
2478.597572,0.9992487123579907
2478.715574,1.0
2478.833577,0.9996589481714016
2478.951579,0.9990183421416333
2479.069581,0.9989397624494203
2479.187584,0.999554129429839
2479.305586,0.9999481563439288
2479.423588,0.9993256075049095
2479.541591,0.9999927075265902
2479.659593,0.999465033145822
2479.777596,0.9998360334439853
2479.895598,0.9999757462941259
2480.0136,0.9990214091326516
2480.131603,0.9999106799892697
2480.249605,0.9990333674904895
2480.367607,0.9999196662269304
2480.48561,0.9999038276248594
2480.603612,0.9994057666266261
2480.721614,0.9994443444337647
2480.839617,0.9998655890339634
2480.957619,0.9992688474224048
2481.075622,1.0
2481.193624,0.9995132285117012
2481.311626,0.9993935939385205
2481.429629,0.9995886446298297
2481.547631,0.9997362547868854
2481.665633,0.9993396980953138
2481.783636,1.0
2481.901638,0.9995641550080354
2482.01964,0.9999219800437151
2482.137643,0.9998212259819795
2482.255645,0.9993271464675301
2482.373647,0.9998892161369854
2482.49165,0.9986147603314316
2482.609652,0.9995546591936679
2482.727655,0.9992441058320448
2482.845657,0.9995787787385955
2482.963659,0.9996379555539132
2483.081662,0.9998439621751679
2483.199664,0.9997768349050352
2483.317666,0.9991884594772782
2483.435669,1.0
2483.553671,0.9993454742954619
2483.671673,0.9995974010647097
2483.789676,0.9990662362289677
2483.907678,0.99940968430491
2484.025681,0.999601209538063
2484.143683,0.9996590681304826
2484.261685,0.9986898589850826
2484.379688,0.9990598522161152
2484.49769,0.9997686367686014
2484.615692,0.9998605397254883
2484.733695,0.9998832268185188
2484.851697,1.0
2484.969699,1.0
2485.087702,0.9989561451958626
2485.205704,1.0
2485.323706,0.9994984458203698
2485.441709,0.9986163581163263
2485.559711,0.9980896270896475
2485.677714,0.9994345199441464
2485.795716,0.998944057899634
2485.913718,0.9988012191125711
2486.031721,0.99937146760929
2486.149723,0.999936926989186
2486.267725,1.0
2486.385728,0.9998758077125007
2486.50373,0.9991572053510828
2486.621732,0.9997157304122581
2486.739735,0.9995298905360981
2486.857737,0.9987837402441772
2486.97574,0.9998265750398473
2487.093742,0.9993949531147324
2487.211744,0.999833973783878
2487.329747,0.9998142372560356
2487.447749,0.9987011442442506
2487.565751,0.9997152005630614
2487.683754,0.9997611685247786
2487.801756,0.9999866790887241
2487.919758,0.9999866120896189
2488.037761,0.9999599048038339
2488.155763,0.9994933683811618
2488.273765,0.999401669071383
2488.391768,0.9996876287980463
2488.50977,0.9999718513961794
2488.627773,0.9999631636784739
2488.745775,0.9998316141784841
2488.863777,0.9998119576821733
2488.98178,0.9993087889964634
2489.099782,0.9986574020920929
2489.217784,1.0
2489.335787,0.9996273194626503
2489.453789,0.9996030088218595
2489.571791,0.9985602374540056
2489.689794,1.0
2489.807796,0.9988395738157906
2489.925799,0.9997536003613784
2490.043801,1.0
2490.161803,0.9998776774820094
2490.279806,1.0
2490.397808,0.9995041529727894
2490.51581,0.9995389763040978
2490.633813,0.999990632643874
2490.751815,0.9999818871640394
2490.869817,0.9999747493188038
2490.98782,0.9989081964516723
2491.105822,0.9993637025231541
2491.223824,0.9997667971960021
2491.341827,1.0
2491.459829,0.9996611974065653
2491.577832,0.9999782192372043
2491.695834,1.0
2491.813836,0.9987618671197774
2491.931839,0.9996402447274526
2492.049841,0.9992790400166307
2492.167843,0.9997676669934941
2492.285846,0.9993375395238971
2492.403848,0.9995212646303636
2492.52185,0.9994806149271485
2492.639853,0.9993819410771514
2492.757855,0.9999908462418959
2492.875858,0.9993774838436338
2492.99386,0.9999531970952901
2493.111862,0.9994554583166679
2493.229865,0.9990183821023678
2493.347867,0.9999803051939452
2493.465869,0.9999921965304472
2493.583872,0.9999203161749246
2493.701874,0.9999856591028317
2493.819876,0.999330883958047
2493.937879,0.9999194382452724
2494.055881,1.0
2494.173883,0.9988749333625639
2494.291886,0.9999524031327668
2494.409888,0.9994761772430698
2494.527891,0.999483923213459
2494.645893,0.9991755600375324
2494.763895,0.9996195024075768
2494.881898,0.9999257147592852
2494.9999,1.0
2495.117902,0.9993769941487868
2495.235905,1.0
2495.353907,1.0
2495.471909,0.9996561591268269
2495.589912,0.9998962253849579
2495.707914,0.9999941036173837
2495.825917,0.9995682232424251
2495.943919,0.9990794639535028
2496.061921,0.998935467017677
2496.179924,0.9999446715306762
2496.297926,0.9993545583871104
2496.415928,0.9994282934864827
2496.533931,1.0
2496.651933,0.9999385718867838
2496.769935,1.0
2496.887938,0.9998011897653745
2497.00594,0.9998789373286767
2497.123942,0.9999883580677679
2497.241945,1.0
2497.359947,0.999056105748694
2497.47795,0.9998082983771047
2497.595952,0.9993103179400802
2497.713954,0.9996756326184779
2497.831957,1.0
2497.949959,0.9998006398748713
2498.067961,1.0
2498.185964,1.0
2498.303966,0.9999632396756772
2498.421968,1.0
2498.539971,0.9996037685204349
2498.657973,0.9997762050458275
2498.775976,1.0
2498.893978,0.9997330756306501
2499.01198,0.9996818406234322
2499.129983,0.9981662833165694
2499.247985,0.9991589139113648
2499.365987,0.9999606847728638
2499.48399,0.999239409395784
2499.601992,1.0
2499.719994,0.9995827370783967
2499.837997,0.9986080696349512
2499.955999,0.9999093141122137
2500.074001,1.0
2500.192004,0.9984867461250431
2500.310006,0.999813807336006
2500.428009,1.0
2500.546011,0.9996797812809617
2500.664013,0.9995201751527789
2500.782016,0.998498029089023
2500.900018,0.9997640478410902
2501.01802,0.9990074628911251
2501.136023,0.9995312498976736
2501.254025,0.9988591512632957
2501.372027,1.0
2501.49003,0.9994451739729149
2501.608032,0.999880447147012
2501.726035,0.9987347011664504
2501.844037,0.9989364659536435
2501.962039,0.9996601377662577
2502.080042,0.9984861470331752
2502.198044,0.9993885270258438
2502.316046,1.0
2502.434049,1.0
2502.552051,0.9999718073974189
2502.670053,0.999666275698347
2502.788056,0.999132096846002
2502.906058,1.0
2503.02406,0.9989347677630948
2503.142063,0.9994669121418506
2503.260065,1.0
2503.378068,0.999830414381267
2503.49607,0.9992900621252289
2503.614072,0.999919949204236
2503.732075,0.9998455419298762
2503.850077,0.9994770168034113
2503.968079,0.9998537706925475
2504.086082,0.9999351551025213
2504.204084,0.9998891761414176
2504.322086,0.9991942348032646
2504.440089,0.9999887220635965
2504.558091,1.0
2504.676094,1.0
2504.794096,0.9994676017742579
2504.912098,0.9996354064803766
2505.030101,0.9994862120342639
2505.148103,1.0
2505.266105,1.0
2505.384108,0.9998961353943017
2505.50211,0.9998576301355512
2505.620112,1.0
2505.738115,0.9998115577574702
2505.856117,0.999749971262396
2505.974119,0.9984823527930254
2506.092122,0.999791391761725
2506.210124,0.999775165279115
2506.328127,0.9997642178009928
2506.446129,0.9997586691249816
2506.564131,1.0
2506.682134,0.9997052834374608
2506.800136,0.9998519209647828
2506.918138,0.999185961509252
2507.036141,0.9993745656656415
2507.154143,0.9994656827983047
2507.272145,0.9998790873105285
2507.390148,0.999285505372935
2507.50815,0.9999875970769169
2507.626153,0.9991272510670833
2507.744155,1.0
2507.862157,0.9999448025234368
2507.98016,1.0
2508.098162,0.9996495814109405
2508.216164,0.9994872215158478
2508.334167,1.0
2508.452169,1.0
2508.570171,0.9992328144374454
2508.688174,1.0
2508.806176,0.9997889622715949
2508.924178,0.9997981003844711
2509.042181,0.9996274394179357
2509.160183,0.9985876982381197
2509.278186,1.0
2509.396188,0.9996303983195356
2509.51419,1.0
2509.632193,1.0
2509.750195,1.0
2509.868197,0.9992787901969019
2509.9862,0.9997919416471417
2510.104202,0.9997761750525419
2510.222204,0.9998818269829811
2510.340207,1.0
2510.458209,0.9999981555017011
2510.576212,0.9981476177815947
2510.694214,0.9996527702981916
2510.812216,0.9988386748605786
2510.930219,0.999717589885246
2511.048221,1.0
2511.166223,1.0
