nu,[0]Ethane-1-1-2-2-tetrafluoro-1-2-dimethoxy--HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
427.568624,0.9919348988599481
427.844119,0.9915375101681165
428.119615,0.9911061860388113
428.39511,0.9904851553327578
428.670605,0.9897726586020498
428.9461,0.9896944696505244
429.221596,0.9898983677120518
429.497091,0.9895084245790149
429.772586,0.989085005591422
430.048082,0.9887497626014239
430.323577,0.9885905867036486
430.599072,0.9884512052575463
430.874567,0.9886647337781319
431.150063,0.9889801681373125
431.425558,0.9895351416671575
431.701053,0.9894747818645085
431.976548,0.9899122263862102
432.252044,0.9897597916411234
432.527539,0.9896677482605842
432.803034,0.9896439965196481
433.078529,0.9902985655068066
433.354025,0.9901425067506358
433.62952,0.990027062864858
433.905015,0.9897964134309131
434.18051,0.9891967785121049
434.456006,0.9892818530932115
434.731501,0.9892848209432226
435.006996,0.9889663225118782
435.282492,0.9886508925687477
435.557987,0.9894065104599504
435.833482,0.9893995846386177
436.108977,0.9894173939914248
436.384473,0.9903969070369376
436.659968,0.9903154997570642
436.935463,0.9908041429070182
437.210958,0.9906547409074618
437.486454,0.9902543991757016
437.761949,0.9905563737756986
438.037444,0.9910689211468006
438.312939,0.9910111435129321
438.588435,0.9919689228104865
438.86393,0.9923393931687753
439.139425,0.9927303526501594
439.41492,0.9926181804581581
439.690416,0.9928799683875664
439.965911,0.9923019826788451
440.241406,0.9924243410565483
440.516901,0.9923122034419035
440.792397,0.991180918262608
441.067892,0.9919553329293349
441.343387,0.9918261887524559
441.618883,0.9916835744007308
441.894378,0.9915103424125378
442.169873,0.9914899175098614
442.445368,0.9906411690304789
442.720864,0.9904715857790815
442.996359,0.9904545498143158
443.271854,0.9892066705293501
443.547349,0.9891967785121049
443.822845,0.9882723117797428
444.09834,0.9882584760642281
444.373835,0.9885530209751072
444.64933,0.9886508925687477
444.924826,0.9892304117743366
445.200321,0.9891967785121049
445.475816,0.988915886515559
445.751311,0.9889930249630675
446.026807,0.9891898541588906
446.302302,0.9894134363297642
446.577797,0.9895588907955459
446.853293,0.9899528136195246
447.128788,0.9896845727553125
447.404283,0.9897528633468309
447.679778,0.9907022934762779
447.955274,0.990749848327672
448.230769,0.9910145129565481
448.506264,0.9911469213401621
448.781759,0.9905733124345153
449.057255,0.9893629775312216
449.33275,0.9896063907622942
449.608245,0.9901391402718358
449.88374,0.989836995915799
450.159236,0.9897221814836386
450.434731,0.9894272882148357
450.710226,0.9896816037060479
450.985721,0.9891423741854194
451.261217,0.9885737808065251
451.536712,0.989170070559644
451.812207,0.9879946462739633
452.087703,0.9886410061092544
452.363198,0.9884106795889126
452.638693,0.9884620782806056
452.914188,0.9889969809430793
453.189684,0.9890681912892489
453.465179,0.989173038074307
453.740674,0.9889593997718502
454.016169,0.9884650436712885
454.291665,0.9887023037518404
454.56716,0.9895292044741192
454.842655,0.9891423741854194
455.11815,0.9883938767501841
455.393646,0.9871384261407058
455.669141,0.9871285548058012
455.944636,0.9879738986042429
456.220131,0.9884650436712885
456.495627,0.9881804067283985
456.771122,0.9880381189947922
457.046617,0.9877308869168493
457.322112,0.9879541393238642
457.597608,0.9879165977798637
457.873103,0.9881092603004161
458.148598,0.9892066705293501
458.424094,0.9884383554754017
458.699589,0.9887359202016445
458.975084,0.9885055715688953
459.250579,0.9892511858311106
459.526075,0.9903426347735056
459.80157,0.9909636752160326
460.077065,0.9921932323411708
460.35256,0.9919315262870254
460.628056,0.9915103424125378
460.903551,0.9922611999054487
461.179046,0.992026657081845
461.454541,0.9914084203882196
461.730037,0.9910926079770724
462.005532,0.990888959371744
462.281027,0.9913948381858986
462.556522,0.9912963975661244
462.832018,0.9916428170433924
463.107513,0.9917141187252027
463.383008,0.991503501014778
463.658504,0.9910824988840276
463.933999,0.9907124977624526
464.209494,0.9900542889834442
464.484989,0.9898647117397044
464.760485,0.9904817876889547
465.03598,0.9900003324950223
465.311475,0.9899557834824203
465.58697,0.9901051790817623
465.862466,0.9911028162835073
466.137961,0.9919451158420238
466.413456,0.9927167523374905
466.688951,0.9933868636721038
466.964447,0.9927983570084385
467.239942,0.9923257982122146
467.515437,0.9927303526501594
467.790932,0.9927031522111445
468.066428,0.9936387191633795
468.341923,0.9933324275635376
468.617418,0.9930228540953975
468.892913,0.993203104100609
469.168409,0.9928629902852701
469.443904,0.9930840261872909
469.719399,0.992689552271119
469.994895,0.9918228165491468
470.27039,0.9912216566355164
470.545885,0.9900848821336355
470.82138,0.9897657302176889
471.096876,0.9900746843118684
471.372371,0.9902985655068066
471.647866,0.9905428032463363
471.923361,0.9900949810509376
472.198857,0.9904037407991727
472.474352,0.9911333427203536
472.749847,0.9916767318076745
473.025342,0.9925739106745332
473.300838,0.9932541560521836
473.576333,0.9927269773726983
473.851828,0.9925364913434596
474.127323,0.992468504922364
474.402819,0.992846012473297
474.678314,0.9938497904423061
474.953809,0.9931691371352871
475.229305,0.9928527638491365
475.5048,0.9926011075722815
475.780295,0.9925909830926192
476.05579,0.9924923244523154
476.331286,0.9928697417765592
476.606781,0.9929377556833205
476.882276,0.9924956989319551
477.157771,0.9915714213308418
477.433267,0.9914899175098614
477.708762,0.9917310771816272
477.984257,0.992230638731136
478.259752,0.9928357862120338
478.535248,0.9924141191384784
478.810743,0.9928017325285908
479.086238,0.9929140247545455
479.361733,0.9928324105760993
479.637229,0.9929174006679686
479.912724,0.993128318722575
480.188219,0.9924889499841488
480.463714,0.9925364913434596
480.73921,0.9924787274006104
481.014705,0.9924175925939739
481.2902,0.9924923244523154
481.565696,0.9922578262231042
481.841191,0.9920980855725497
482.116686,0.9919451158420238
482.392181,0.9908549724633163
482.667677,0.9912692364169405
482.943172,0.9915375101681165
483.218667,0.9913846268716536
483.494162,0.9914967588138947
483.769658,0.9916359747315608
484.045153,0.9918602089741735
484.320648,0.9915714213308418
484.596143,0.991873797552118
484.871639,0.9920810216322282
485.147134,0.9915306685828998
485.422629,0.9920640571918047
485.698124,0.9916190179013742
485.97362,0.9906717803155439
486.249115,0.9910790301013518
486.52461,0.9916529318517117
486.800106,0.9921184237917701
487.075601,0.9923665836406559
487.351096,0.9926861771323789
487.626591,0.992104831862469
487.902087,0.992689552271119
488.177582,0.9930058735497765
488.453077,0.9929310037295386
488.728572,0.9925399652272585
489.004068,0.991534039792904
489.279563,0.9925399652272585
489.555058,0.9923053565113217
489.830553,0.9923087303552693
490.106049,0.9921727933711066
490.381544,0.9919077202160685
490.657039,0.9908142491608177
490.932534,0.9898340264092654
491.20803,0.989396616444316
491.483525,0.9895489952561157
491.75902,0.9891047874893522
492.034516,0.9885194107437713
492.310011,0.9869390443168675
492.585506,0.9863036601879768
492.861001,0.9870071454603879
493.136497,0.9873111904817193
493.411992,0.9872470173399878
493.687487,0.9867495702104551
493.962982,0.9871788996458788
494.238478,0.9863579083810987
494.513973,0.9867495702104551
494.789468,0.9869193057333677
495.064963,0.9870782125332449
495.340459,0.9863815812549732
495.615954,0.9855405565142095
495.891449,0.9844206336982237
496.166944,0.9839620005527429
496.44244,0.9836993177683075
496.717935,0.9829677176648737
496.99343,0.9820490723824518
497.268925,0.98046924547783
497.544421,0.9800428341072442
497.819916,0.9798889794601952
498.095411,0.9802878754446619
498.370907,0.9803182648398339
498.646402,0.979646976770831
498.921897,0.9795196309415091
499.197392,0.9788723824046646
499.472888,0.9785601719148981
499.748383,0.9783155624493766
500.023878,0.9773142800575064
500.299373,0.9769967045253071
500.574869,0.9762368966927583
500.850364,0.9750807411276415
501.125859,0.975020287995758
501.401354,0.9746527746278064
501.67685,0.9732619637409543
501.952345,0.9723990631321114
502.22784,0.9710338017691067
502.503335,0.9697276694961402
502.778831,0.9693156228027289
503.054326,0.969459092131372
503.329821,0.9685162671934439
503.605317,0.9681444283444698
503.880812,0.9676769274961228
504.156307,0.967381831037734
504.431802,0.9675250141440161
504.707298,0.967795959078497
504.982793,0.9685327321099375
505.258288,0.9683496967209578
505.533783,0.9677562802575963
505.809279,0.967021064901824
506.084774,0.9671071336066008
506.360269,0.9670404055165276
506.635764,0.9659946336623576
506.91126,0.965895141339033
507.186755,0.9647714934844346
507.46225,0.9641098871968067
507.737745,0.9638457572751665
508.013241,0.9630875090739944
508.288736,0.9621306757149365
508.564231,0.9624270576035245
508.839726,0.9616362676213841
509.115222,0.961044082092398
509.390717,0.9608461274015201
509.666212,0.9611430747308868
509.941708,0.9603523793961436
510.217203,0.9599913547783722
510.492698,0.9586435140047747
510.768193,0.957593416272099
511.043689,0.9573310716188993
511.319184,0.9571673820015136
511.594679,0.9576920534737038
511.870174,0.9567740670392724
512.14567,0.9558894602209888
512.421165,0.9553982592878895
512.69666,0.9556925672728532
512.972155,0.9549732016448462
513.247651,0.9547440355774796
513.523146,0.9548748444705583
513.798641,0.9547440355774796
514.074136,0.9539595584445081
514.349632,0.953535140880912
514.625127,0.9533063199067158
514.900622,0.9532405440399357
515.176118,0.9538613056700931
515.451613,0.9532729547694123
515.727108,0.9528164463665688
516.002603,0.9530451497570058
516.278099,0.9528488426764794
516.553594,0.952228739945236
516.829089,0.9513159903170285
517.104584,0.9496232044115769
517.38008,0.9483553549225233
517.655575,0.9475107466301581
517.93107,0.9462466637464717
518.206565,0.945565611356856
518.482061,0.9435923865456299
518.757556,0.9427199671442537
519.033051,0.9409455547474815
519.308546,0.939786083839187
519.584042,0.9380171936749852
519.859537,0.9371499289426123
520.135032,0.936218864728818
520.410527,0.9351297399638577
520.686023,0.9331773597553338
520.961518,0.9325700589919794
521.237013,0.9323789017241755
521.512509,0.9319640854163821
521.788004,0.9321234649015459
522.063499,0.9321234649015459
522.338994,0.93260269951525
522.61449,0.9331456322644726
522.889985,0.9323145697994335
523.16548,0.9311657343374798
523.440975,0.9310065186102409
523.716471,0.9310065186102409
523.991966,0.9306239535535964
524.267461,0.9292857487537071
524.542956,0.9281406455267072
524.818452,0.9274095587840391
525.093947,0.9267114822450763
525.369442,0.9251253843566815
525.644937,0.9231625033578698
525.920433,0.9219935971245835
526.195928,0.9211724666974741
526.471423,0.9206042785895783
526.746919,0.9195020550275679
527.022414,0.918777772812877
527.297909,0.916828359832885
527.573404,0.9165771832750507
527.8489,0.9171740692866795
528.124395,0.9172052537351678
528.39989,0.9178649614491063
528.675385,0.918054061107761
528.950881,0.9186519088798779
529.226376,0.9183056423855656
529.501871,0.91814862554604
529.777366,0.9185260621890565
530.052862,0.9202581964483485
530.328357,0.9207304100155504
530.603852,0.9206991057137861
530.879347,0.9204468687168672
531.154843,0.9208252501319643
531.430338,0.9213622477723934
531.705833,0.9225930877760692
531.981329,0.9220562948208855
532.256824,0.9217410054856062
532.532319,0.920541679627023
532.807814,0.9201321297112037
533.08331,0.9196593033233238
533.358805,0.918777772812877
533.6343,0.9181798431300046
533.909795,0.9174877964626648
534.185291,0.9183056423855656
534.460786,0.9189661415634409
534.736281,0.9194386115745953
535.011776,0.9199113244977585
535.287272,0.9210149596729033
535.562767,0.9224039755777377
535.838262,0.9232575939927993
536.113757,0.9228782130897842
536.389253,0.9243652437513303
536.664748,0.9264251726341755
536.940243,0.927378027395077
537.215738,0.9275050868882067
537.491234,0.9288082186146068
537.766729,0.9295720128467305
538.042224,0.9311973945106673
538.31772,0.9322511745641495
538.593215,0.9331456322644726
538.86871,0.9329534240623506
539.144205,0.932793902666304
539.419701,0.9340091913088017
539.695196,0.9343931479841214
539.970691,0.9343286770811823
540.246186,0.9338812408144013
540.521682,0.9349689114802301
540.797177,0.9356105202001349
541.072672,0.9367648394631257
541.348167,0.9383061474672367
541.623663,0.939335094764981
541.899158,0.9411384683591744
542.174653,0.9417833690632745
542.450148,0.9430424325114517
542.725644,0.9431075046842592
543.001139,0.9453387028402415
543.276634,0.9468619240158322
543.55213,0.947770400145642
543.827625,0.9484207936996248
544.10312,0.9506968851479294
544.378615,0.9523925373746818
544.654111,0.9539271243709033
544.929606,0.9555950916023351
545.205101,0.9572985229157953
545.480596,0.9574622349601948
545.756092,0.9580531714443237
546.031587,0.958939780621437
546.307082,0.9594318429320873
546.582577,0.96058289162756
546.858073,0.9614718418784225
547.133568,0.9620652530533835
547.409063,0.9619988728410666
547.684558,0.9636481891463502
547.960054,0.9643413013383202
548.235549,0.9651343157723004
548.511044,0.9665212442260476
548.786539,0.9677001520210758
549.062035,0.9687254893023319
549.33753,0.96897739067531
549.613025,0.9702495233484281
549.888521,0.9719159008735014
550.164016,0.9727482170651569
550.439511,0.9740720546458729
550.715006,0.9744890467151986
550.990502,0.974843825293987
551.265997,0.9740321185103288
551.541492,0.9747102808379259
551.816987,0.975390866110579
552.092483,0.9760260522950873
552.367978,0.97607973520423
552.643473,0.9771999409757065
552.918968,0.9777864368714657
553.194464,0.9789223061692124
553.469959,0.9787480735058813
553.745454,0.9788185459041496
554.020949,0.9798889794601952
554.296445,0.9810773248951667
554.57194,0.9811646446627544
554.847435,0.9819616739042997
555.122931,0.9831299207196724
555.398426,0.9831092752081159
555.673921,0.9833619667613182
555.949416,0.9844403223077832
556.224912,0.9849799434470958
556.500407,0.9845279413954602
556.775902,0.9856046187323824
557.051397,0.9858579516712849
557.326893,0.9847613021697303
557.602388,0.9852203078765648
557.877883,0.9854222987430359
558.153378,0.9855238024671584
558.428874,0.9858609092495763
558.704369,0.9860068274618266
558.979864,0.9860906416042114
559.255359,0.9869696399014705
559.530855,0.986523630429969
559.80635,0.9872736733693107
560.081845,0.9879432718881027
560.357341,0.9884383554754017
560.632836,0.9884146332395383
560.908331,0.988681541221469
561.183826,0.9884245174352916
561.459322,0.9883088785317594
561.734817,0.9883701555817973
562.010312,0.9890167610804989
562.285807,0.9897696892885279
562.561303,0.9902476654686818
562.836798,0.9900542889834442
563.112293,0.9905461710975926
563.387788,0.991737920149668
563.663284,0.9915680499937406
563.938779,0.9918907587390738
564.214274,0.9920402479401442
564.489769,0.9916869461306158
564.765265,0.9909704137919352
565.04076,0.9919145644029504
565.316255,0.9915918479125143
565.59175,0.9911469213401621
565.867246,0.9909059037178231
566.142741,0.9903290671723475
566.418236,0.9905699444909786
566.693732,0.9911537602775137
566.969227,0.9904580164113066
567.244722,0.9900102325478474
567.520217,0.9897696892885279
567.795713,0.9884146332395383
568.071208,0.9882248758472488
568.346703,0.9884512052575463
568.622198,0.9890137940346663
568.897694,0.9891018201794406
569.173189,0.9889425876049579
569.448684,0.9890474210753198
569.724179,0.9895628490390256
569.999675,0.9892373364114552
570.27517,0.9889930249630675
570.550665,0.9897489043432955
570.82616,0.989613318031275
571.101656,0.990183202443954
571.377151,0.9902917324702787
571.652646,0.990251032316468
571.928142,0.9893352757556775
572.203637,0.9901222090372996
572.479132,0.9906582082051227
572.754627,0.9907294390910123
573.030123,0.990858440461789
573.305618,0.9907294390910123
573.581113,0.9898033420300572
573.856608,0.9893659456246063
574.132104,0.9887695377944271
574.407599,0.9882515582791079
574.683094,0.988116177089447
574.958589,0.9874839850591383
575.234085,0.9868650266642405
575.50958,0.9866143947790647
575.785075,0.985767256911754
576.06057,0.9851789294925861
576.336066,0.9844806851884312
576.611561,0.982964768766144
576.887056,0.9824901114218063
577.162551,0.9829175875896006
577.438047,0.9820461262396538
577.713542,0.9817564653594936
577.989037,0.9811146065418597
578.264533,0.9801408432910325
578.540028,0.9799154368198134
578.815523,0.9802006337060624
579.091018,0.9802614080293367
579.366514,0.9799889332336559
579.642009,0.9798850599121165
579.917504,0.9794285398516328
580.192999,0.979411889707982
580.468495,0.9793854459439523
580.74399,0.9791171310925769
581.019485,0.9792679267417321
581.29498,0.97883518596087
581.570476,0.9783928524317242
581.845971,0.9787921181601863
582.121466,0.9789967070916804
582.396961,0.9786237803933258
582.672457,0.9774413391725775
582.947952,0.9771364250438331
583.223447,0.9761871098806014
583.498943,0.9760358126044117
583.774438,0.9761763718814518
584.049933,0.9754884100743069
584.325428,0.9748233537886075
584.600924,0.9739990019812836
584.876419,0.9732483381688412
585.151914,0.973018678661921
585.427409,0.9729486238390613
585.702905,0.9725653575896779
585.9784,0.9721793257751001
586.253895,0.9721025266419696
586.52939,0.9718255168976403
586.804886,0.9714028647313007
587.080381,0.9710707017546691
587.355876,0.971296987589454
587.631371,0.9716729522681241
587.906867,0.9717992779629112
588.182362,0.9721559937512669
588.457857,0.972395173543638
588.733352,0.9720189294194105
589.008848,0.9713795513423089
589.284343,0.9707813657987449
589.559838,0.970837672750847
589.835334,0.9708473811761166
590.110829,0.9711872372308684
590.386324,0.9716826690462306
