nu,[0]Dimethylether-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2335.066214,0.99588927226734
2335.185816,0.9959980293138982
2335.305418,0.9961906739609044
2335.42502,0.9963027517159806
2335.544622,0.9962004366773465
2335.664224,0.995959086552288
2335.783826,0.9956609410363851
2335.903428,0.9958680600517517
2336.02303,0.9951279073349715
2336.142632,0.995562574594793
2336.262234,0.9957188901894575
2336.381836,0.9958325081966122
2336.501438,0.9958865833699349
2336.62104,0.9958887743228284
2336.740642,0.9958910648696434
2336.860244,0.9959774123680776
2336.979846,0.99599743171526
2337.099448,0.9960745248999425
2337.21905,0.9961445514004456
2337.338652,0.9961230349105142
2337.458254,0.9959496249859083
2337.577856,0.9959045094897702
2337.697458,0.9953333229332059
2337.81706,0.995427585462148
2337.936662,0.9957121193240251
2338.056264,0.9958468482879785
2338.175866,0.9958471470420779
2338.295468,0.9957885929513389
2338.41507,0.9957045519406744
2338.534672,0.9956234053264607
2338.654274,0.995663828457301
2338.773876,0.9958945504944703
2338.893478,0.996039264485874
2339.01308,0.9960000213119489
2339.132682,0.9959158628658924
2339.252284,0.9958096043123194
2339.371886,0.995808011018227
2339.491488,0.9953950355122979
2339.61109,0.9957694739938968
2339.730692,0.9958199607860577
2339.850294,0.9958377861228921
2339.969896,0.9958178695663359
2340.089498,0.9957772410260854
2340.2091,0.9958154796063169
2340.328702,0.9958542175819223
2340.448304,0.9958965422855631
2340.567906,0.9957774401815536
2340.687508,0.9957355188337724
2340.80711,0.9956914087273342
2340.926712,0.9955804948824178
2341.046314,0.9958007416462799
2341.165916,0.9952634529863998
2341.285518,0.9956128517742981
2341.40512,0.9956683089546101
2341.524722,0.9956279852046589
2341.644324,0.9956823479767413
2341.763926,0.995703854947732
2341.883528,0.9957684782249208
2342.00313,0.9956747808196519
2342.122732,0.9955309162082919
2342.242334,0.9953313322685508
2342.361936,0.9951667180801621
2342.481538,0.9950679029313101
2342.60114,0.9950108871739892
2342.720742,0.9952537989777279
2342.840344,0.9949098986941931
2342.959946,0.995230908403594
2343.079548,0.9954090706812464
2343.19915,0.9954672042684584
2343.318752,0.9955463470570819
2343.438354,0.9954776567289786
2343.557956,0.9954521728271616
2343.677558,0.9954239023868955
2343.79716,0.995358903328312
2343.916762,0.9953813986937239
2344.036364,0.9953933433421759
2344.155966,0.9952303112652281
2344.275568,0.9952018480853513
2344.39517,0.9949619338426021
2344.514772,0.9949767588858627
2344.634374,0.9951702011697708
2344.753976,0.9952011514443015
2344.873578,0.9951967725688686
2344.99318,0.9951268126948755
2345.112782,0.9951376596362496
2345.232384,0.9951803519575917
2345.351986,0.9952023456863998
2345.471588,0.9954184275704882
2345.59119,0.9956806553181884
2345.710792,0.9957717642663209
2345.830394,0.9958740352780375
2345.949996,0.9960316946162295
2346.069598,0.9959268180006371
2346.1892,0.9962424772228236
2346.308802,0.996348582696664
2346.428404,0.9963712000661974
2346.548006,0.9964158384958537
2346.667608,0.9964182298967358
2346.78721,0.9963778757756014
2346.906812,0.9964209202295885
2347.026414,0.99641155391696
2347.146016,0.9964794118543183
2347.265618,0.9963799681713376
2347.38522,0.9963038476496102
2347.504822,0.9963034491281508
2347.624424,0.9962735604730091
2347.744026,0.9962445693342225
2347.863628,0.9963309474828224
2347.98323,0.9962637970399574
2348.102832,0.9961972488410497
2348.222434,0.996270173148662
2348.342036,0.9963184934238168
2348.461638,0.9963050432149447
2348.58124,0.996304246171229
2348.700842,0.9962864124848345
2348.820444,0.9961123764510635
2348.940046,0.996221755594803
2349.059648,0.9963044454320982
2349.17925,0.9963160026306968
2349.298852,0.9962928883675622
2349.418454,0.9962055173125292
2349.538056,0.9960399617136032
2349.657658,0.9960913587016585
2349.77726,0.996093251277038
2349.896862,0.9961742369503899
2350.016464,0.9960060969306095
2350.136066,0.9959749224276591
2350.255668,0.9959513181017099
2350.37527,0.995869852615873
2350.494872,0.995839777800456
2350.614474,0.9959169583739441
2350.734076,0.9959945433268962
2350.853678,0.9959265192226365
2350.97328,0.9957702706097947
2351.092882,0.9956028956955609
2351.212484,0.9955698422281144
2351.332086,0.9955863688246658
2351.451688,0.995622111016875
2351.57129,0.9955221555747761
2351.690892,0.9954554578247522
2351.810494,0.9954341553058925
2351.930096,0.9953966281456289
2352.049698,0.9954664078950135
2352.1693,0.9955591896877938
2352.288902,0.9955796984183405
2352.408504,0.995323071052777
2352.528106,0.9952423536248506
2352.647708,0.9950852172634554
2352.76731,0.9950574547731823
2352.886912,0.9951410431100443
2353.006514,0.994779971945825
2353.126116,0.9948513002269018
2353.245718,0.9949335778315627
2353.36532,0.9949071129503768
2353.484922,0.9950109866750829
2353.604524,0.9951049201458151
2353.724126,0.9950638231612716
2353.843728,0.9948871155183814
2353.96333,0.9947316268139846
2354.082932,0.9946547370310603
2354.202534,0.9946275833273891
2354.322136,0.9946248978365395
2354.441738,0.9943361007015814
2354.56134,0.9940197532878808
2354.680942,0.9942950354686253
2354.800544,0.9943684171499936
2354.920146,0.9943160153152103
2355.039748,0.9945579618333369
2355.15935,0.9946640868295324
2355.278952,0.994750228469331
2355.398554,0.9947616681627365
2355.518156,0.9945175835997702
2355.637758,0.9942190742296718
2355.75736,0.9940678650082343
2355.876962,0.9941698616035199
2355.996564,0.9937798258798405
2356.116166,0.9939564362462656
2356.235768,0.9938247457431515
2356.35537,0.9938800039351783
2356.474972,0.994117768467624
2356.594574,0.9942999075262356
2356.714176,0.9942784308801816
2356.833778,0.9943003052462782
2356.95338,0.9942084361424914
2357.072982,0.9941583293000128
2357.192584,0.9941714522765711
2357.312186,0.9942271274367884
2357.431788,0.9936416007198433
2357.55139,0.9939038573415124
2357.670992,0.9939800926909589
2357.790594,0.9940834719962294
2357.910196,0.994051761239262
2358.029798,0.9941364580573528
2358.1494,0.9941401363690525
2358.269002,0.9941627036062852
2358.388604,0.9942561592927727
2358.508206,0.9942438305928355
2358.627808,0.9941439141087484
2358.74741,0.9937187102998722
2358.867012,0.9937195052751584
2358.986614,0.9941840783341903
2359.106216,0.9942327945475661
2359.225818,0.9943088562656727
2359.34542,0.9943443537254673
2359.465022,0.9943369956044747
2359.584624,0.99430448131633
2359.704226,0.9942479070008976
2359.823828,0.9941375516080581
2359.94343,0.9940774081055451
2360.063032,0.9945385681421702
2360.182634,0.9938432310553352
2360.302236,0.994228718201465
2360.421838,0.9944721351847039
2360.54144,0.9946669713595667
2360.661042,0.994783055768518
2360.780644,0.9947474431725907
2360.900246,0.9948447342299881
2361.019848,0.9948460275289833
2361.13945,0.9949087048030311
2361.259052,0.9947834536818199
2361.378654,0.9947333178591876
2361.498256,0.9942886720007614
2361.617858,0.9943232738486157
2361.73746,0.9946603071131839
2361.857062,0.9948558765534085
2361.976664,0.9949048246666485
2362.096266,0.9949199473349155
2362.215868,0.9948944777102763
2362.33547,0.9949259168725081
2362.455072,0.9949206437791224
2362.574674,0.9948286178758364
2362.694276,0.994757490172504
2362.813878,0.9945882963137713
2362.93348,0.9941519667070656
2363.053082,0.9945350872632733
2363.172684,0.9947356057484498
2363.292286,0.9947597781173625
2363.411888,0.9948094178687921
2363.53149,0.9948569708954745
2363.651092,0.9948800518449372
2363.770694,0.9948724907852753
2363.890296,0.9946431991030309
2364.009898,0.99461813441023
2364.1295,0.9942740560647104
2364.249102,0.9942053541011165
2364.368704,0.9944300699030725
2364.488306,0.9944224128210141
2364.607908,0.9944294732452096
2364.72751,0.9945769580718214
2364.847112,0.9947309305020896
2364.966714,0.9946552343585532
2365.086316,0.9946157473295718
2365.205918,0.9945876001022076
2365.32552,0.9948250364992586
2365.445122,0.993971047513271
2365.564724,0.9942931463098527
2365.684326,0.9944147557979149
2365.803928,0.9945236501755331
2365.92353,0.9946036130914734
2366.043132,0.9945450326638728
2366.162734,0.9945631335481849
2366.282336,0.9945270315616921
2366.401938,0.9944722346319224
2366.52154,0.9945279266364233
2366.641142,0.9946412098186219
2366.760744,0.9940730341745722
2366.880346,0.994251983425673
2366.999948,0.9942520828508763
2367.11955,0.9943802502045642
2367.239152,0.9944056072242451
2367.358754,0.9944393181457268
2367.478356,0.9944358376142043
2367.597958,0.9945059478121115
2367.71756,0.9945408555835076
2367.837162,0.9950163597489182
2367.956764,0.9941398381270563
2368.076366,0.9943690137712229
2368.195968,0.9945600504072498
2368.31557,0.9946767191436502
2368.435172,0.9945827266349071
2368.554774,0.9946004303650039
2368.674376,0.9947307315559234
2368.793978,0.9948220520286257
2368.91358,0.99475739069676
2369.033182,0.9950465092013805
2369.152784,0.9944392187018001
2369.272386,0.9945406566753563
2369.391988,0.9946338495009025
2369.51159,0.9946171397925928
2369.631192,0.994621715041959
2369.750794,0.9946525487930459
2369.870396,0.9947338152259709
2369.989998,0.9947272500044556
2370.1096,0.9947769876103857
2370.229202,0.995124424393391
2370.348804,0.994653941307589
2370.468406,0.9947471447484025
2370.588008,0.9948649297830772
2370.70761,0.9948920899663951
2370.827212,0.9947967838694113
2370.946814,0.994794396359995
2371.066416,0.9949783508499505
2371.186018,0.9950449171282395
2371.30562,0.9949905891589313
2371.425222,0.9952969939299272
2371.544824,0.9949761618999864
2371.664426,0.9950195438063639
2371.784028,0.9950190462967164
2371.90363,0.9951777644920403
2372.023232,0.9952267284425567
2372.142834,0.9951709973062502
2372.262436,0.9953095347510578
2372.382038,0.9953549219006615
2372.50164,0.9955212596052393
2372.621242,0.9951145727103554
2372.740844,0.9952826617564065
2372.860446,0.9952876381821564
2372.980048,0.9952021466459505
2373.09965,0.995302269017974
2373.219252,0.9953914520966203
2373.338854,0.9954778558245297
2373.458456,0.9955362920897542
2373.578058,0.9956146438790442
2373.69766,0.9955365907506867
2373.817262,0.9954256941515324
2373.936864,0.9954027996238549
2374.056466,0.9954170339856651
2374.176068,0.9954924894565673
2374.29567,0.9954621273986627
2374.415272,0.9956540709995937
2374.534874,0.9957908832677366
2374.654476,0.9958043265354026
2374.774078,0.9958274294637711
2374.89368,0.9957660883834408
2375.013282,0.9958113967712203
2375.132884,0.9958439603363061
2375.252486,0.9958625827924839
2375.372088,0.9958121934206564
2375.49169,0.9958859858381641
2375.611292,0.9959090906610505
2375.730894,0.9962060154154123
2375.850496,0.996140865672424
2375.970098,0.9960286069227621
2376.0897,0.9960807005811414
2376.209302,0.996144252557125
2376.328904,0.9961571029008676
2376.448506,0.9961553098196961
2376.568108,0.9961874861558483
2376.68771,0.9962899991223754
2376.807312,0.9964995409417409
2376.926914,0.9962813314370875
2377.046516,0.9962788407368723
2377.166118,0.9962594134888942
2377.28572,0.9962963753987738
2377.405322,0.9962642951719805
2377.524924,0.9963246706176254
2377.644526,0.9963541622643499
2377.764128,0.9965674048712195
2377.88373,0.9966124507359486
2378.003332,0.9964927647679015
2378.122934,0.9964341727159564
2378.242536,0.9964700449918712
2378.362138,0.9965436868492292
2378.48174,0.9966098595469453
2378.601342,0.9965813569125518
2378.720944,0.9966243104946778
2378.840546,0.9967808924730489
2378.960148,0.9966686612632921
2379.07975,0.9967637479891414
2379.199352,0.9967364370366082
2379.318954,0.9967137117049135
2379.438556,0.9967195923331604
2379.558158,0.9967808924730489
2379.67776,0.9967822879672752
2379.797362,0.9968147835995389
2379.916964,0.9967287621955911
2380.036566,0.9967617544636389
2380.156168,0.9967615551113079
2380.27577,0.9967701272975422
2380.395372,0.9967124159779305
2380.514974,0.9967638476655211
2380.634576,0.9968251505271962
2380.754178,0.9968412992254388
2380.87378,0.9968015260510799
2380.993382,0.9968186711847756
2381.112984,0.9968654230767775
2381.232586,0.9968945319721192
2381.352188,0.9968639277797644
2381.47179,0.9968278419587361
2381.591392,0.9969825616457452
2381.710994,0.996938396296534
2381.830596,0.9969110805587028
2381.950198,0.9968574481852925
2382.0698,0.9968888496894814
2382.189402,0.9969519547509209
2382.309004,0.9969289254267559
2382.428606,0.996984854708274
2382.548208,0.9969104824122339
2382.66781,0.9968719027230863
2382.787412,0.9968626318575007
2382.907014,0.9968422960672365
2383.026616,0.9968789805387219
2383.146218,0.9968900459568188
2383.26582,0.9969092861203728
2383.385422,0.9969228441788587
2383.505024,0.9968398039646115
2383.624626,0.9968534607634747
2383.744228,0.9968794789783368
2383.86383,0.9968968248321796
2383.983432,0.9968811736748916
2384.103034,0.9968198673678988
2384.222636,0.996795046862218
2384.342238,0.9968230571965782
2384.46184,0.996873398032062
2384.581442,0.9968541585611415
2384.701044,0.9968152820070553
2384.820646,0.9968121918844707
2384.940248,0.9968145842366021
2385.05985,0.996811593797335
2385.179452,0.9967921561607735
2385.299054,0.9967556742354814
2385.418656,0.9967609570545543
2385.538258,0.9967632496073919
2385.65786,0.99679165776482
2385.777462,0.9968076065589343
2385.897064,0.9967807927949647
2386.016666,0.9966790266712693
2386.136268,0.9966661695947535
2386.25587,0.9966632792670527
2386.375472,0.9967131136768659
2386.495074,0.9966888938424757
2386.614676,0.9966364693854349
2386.734278,0.9965409961849071
2386.85388,0.9964622725558329
2386.973482,0.9964961528490615
2387.093084,0.9964825009452831
2387.212686,0.9964942595081697
2387.332288,0.9964665573528171
2387.45189,0.9964116535581204
2387.571492,0.9964089632502877
2387.691094,0.99636492294741
2387.810696,0.9964564930914125
2387.930298,0.9965091073832527
2388.0499,0.9964877823165338
2388.169502,0.9964875830189972
2388.289104,0.9964197245252016
2388.408706,0.9964119524816613
2388.528308,0.9963633287648086
2388.64791,0.9964091625321003
2388.767512,0.9963561549746671
2388.887114,0.9963210838552673
2389.006716,0.9962360016677672
2389.126318,0.9962195639093515
2389.24592,0.9961241306464553
2389.365522,0.9960478304603823
2389.485124,0.9960925540120061
2389.604726,0.9960264156622373
2389.724328,0.996049025718496
2389.84393,0.9960564961142028
2389.963532,0.9960346827157954
2390.083134,0.996040957754063
2390.202736,0.995996236519059
2390.322338,0.9960128697950964
2390.44194,0.9959902605595679
2390.561542,0.9959782091503262
2390.681144,0.9958539188257018
2390.800746,0.9957079373419062
2390.920348,0.9956690059226703
2391.03995,0.9957200850528426
2391.159552,0.9956856337339111
2391.279154,0.9956640275900865
2391.398756,0.99556884665877
2391.518358,0.9954252959813343
2391.63796,0.9953209808765224
2391.757562,0.99538826684907
2391.877164,0.99545914101676
2391.996766,0.9954951772899174
2392.116368,0.9954959736863779
2392.23597,0.9954508787401781
2392.355572,0.995330635536862
2392.475174,0.9953320290007271
2392.594776,0.9953627852356046
2392.714378,0.995404989512423
2392.83398,0.995349945138494
2392.953582,0.9952235437221212
2393.073184,0.9950326781510287
2393.192786,0.9950901927019803
2393.312388,0.9951456207693712
2393.43199,0.9951469144595191
2393.551592,0.9950708881394967
2393.671194,0.9948955720948037
2393.790796,0.9947541080027871
2393.910398,0.9947126276213554
2394.03,0.9948404564068283
2394.149602,0.9949433282284023
2394.269204,0.9949288021618506
2394.388806,0.9949014419959952
2394.508408,0.9947292394609452
2394.62801,0.9945910811648998
2394.747612,0.9946595113852565
2394.867214,0.9946689606954988
2394.986816,0.9945820304272421
2395.106418,0.994400635208639
2395.22602,0.9942213609361722
2395.345622,0.9940440076657633
2395.465224,0.9940031532966113
2395.584826,0.9940063341117912
2395.704428,0.9940001712916244
2395.82403,0.9939863547852684
2395.943632,0.9939293016059456
2396.063234,0.9938037762622451
2396.182836,0.9938150063083665
2396.302438,0.9939190641868619
2396.42204,0.9939334761177788
2396.541642,0.9939492797856879
2396.661244,0.9939380482222848
2396.780846,0.9938053663495592
2396.900448,0.9936650509383318
2397.02005,0.9935326042148119
2397.139652,0.9935573434846595
2397.259254,0.9935592312454056
2397.378856,0.9935893365462053
2397.498458,0.9935111441423305
2397.61806,0.9934151756011615
2397.737662,0.9932987541650106
2397.857264,0.9932531627985242
2397.976866,0.993290609148621
2398.096468,0.9931362637809049
2398.21607,0.9931603972853358
2398.335672,0.9932258487121176
2398.455274,0.9932063816762605
2398.574876,0.9931355685857637
2398.694478,0.9931555308113119
2398.81408,0.993098028770778
2398.933682,0.9931263324679238
2399.053284,0.9931277228457626
2399.172886,0.9930328836768731
2399.292488,0.9928489910158023
2399.41209,0.9929425217959865
2399.531692,0.9929452027444147
2399.651294,0.9928224823016351
2399.770896,0.9927233042896773
2399.890498,0.9926698972125697
2400.0101,0.9925852260816126
2400.129702,0.9925300398772331
2400.249304,0.9924540149879689
2400.368906,0.9924202721250913
2400.488508,0.9925575333401204
2400.60811,0.9926212575792871
2400.727712,0.9925809579743169
2400.847314,0.992331156785993
2400.966916,0.9922753893420615
2401.086518,0.9922748932044909
2401.20612,0.9923736294684125
2401.325722,0.9924231501480536
2401.445324,0.9923696599818336
2401.564926,0.9921919424908071
2401.684528,0.992056021505486
2401.80413,0.9919319230597153
2401.923732,0.9918348176778338
2402.043334,0.9918309495295877
2402.162936,0.9918267838483477
2402.282538,0.9917936573869821
2402.40214,0.9917177880742302
2402.521742,0.9916402387754198
2402.641344,0.9916021605213581
2402.760946,0.991696367201354
2402.880548,0.9916797068423324
2403.00015,0.9916664184232934
2403.119752,0.9915704297599163
2403.239354,0.9913903769191647
2403.358956,0.9914274556126287
2403.478558,0.9914845634787627
2403.59816,0.9914015796937193
2403.717762,0.9912914410965278
2403.837364,0.9911156015923024
2403.956966,0.990888761193972
2404.076568,0.9908748888484219
2404.19617,0.990945738935835
2404.315772,0.990964170697994
2404.435374,0.9908583413759499
2404.554976,0.9908078088891291
2404.674578,0.990709624700375
2404.79418,0.990763223540907
2404.913782,0.9907221077202892
2405.033384,0.9905800483559419
2405.152986,0.9904738638663485
2405.272588,0.9904697038848562
2405.39219,0.9904935744923595
2405.511792,0.990585001268566
2405.631394,0.9906959530018892
2405.750996,0.9904894144280828
2405.870598,0.9903535286024041
2405.9902,0.9902437044859419
2406.109802,0.9901448830955036
2406.229404,0.9900923077980978
2406.349006,0.9900828029575661
2406.468608,0.9899656830897531
2406.58821,0.9898558029973881
2406.707812,0.9899508337158773
2406.827414,0.9900419133821796
2406.947016,0.9900409233407612
2407.066618,0.990027062864858
2407.18622,0.9898429349555915
2407.305822,0.9897677097511289
2407.425424,0.9898805497017955
2407.545026,0.9899349946292508
2407.664628,0.9898251179431159
2407.78423,0.9897221814836386
2407.903832,0.9894836871776191
2408.023434,0.9893125213060122
2408.143036,0.9893817756063759
2408.262638,0.9894569714787289
2408.38224,0.9893699030963038
2408.501842,0.9892541535891197
2408.621444,0.9891463307628293
2408.741046,0.9891918325405773
2408.860648,0.9893699030963038
2408.98025,0.9894342142300943
2409.099852,0.9893214251587713
2409.219454,0.9891136894724984
2409.339056,0.9889366539672333
2409.458658,0.9888961083956105
2409.57826,0.9890523663247883
2409.697862,0.989110722135881
2409.817464,0.9890157720642323
2409.937066,0.9887992013255117
2410.056668,0.9887398751532351
2410.17627,0.9888427094475417
2410.295872,0.989061267836142
2410.415474,0.9890622568979044
2410.535076,0.9889930249630675
2410.654678,0.9888891861470797
2410.77428,0.988834798737509
2410.893882,0.988820955147232
2411.013484,0.9889772012012585
2411.133086,0.9889346760959032
2411.252688,0.9888318322375625
2411.37229,0.988785358233595
2411.491892,0.988792279755328
2411.611494,0.9887537176083843
2411.731096,0.9888249104389633
2411.850698,0.9887626164318873
2411.9703,0.9887715153354802
2412.089902,0.9889129197723495
2412.209504,0.9890128050213667
2412.329106,0.9889979699405548
2412.448708,0.9888535867771708
2412.56831,0.988820955147232
2412.687912,0.9889574218550287
2412.807514,0.9890820383408561
2412.927116,0.9890296183819652
2413.046718,0.9889495102273004
2413.16632,0.9889366539672333
2413.285922,0.9890751147908202
2413.405524,0.9890919292106938
2413.525126,0.9889623666544999
2413.644728,0.9889732453003656
2413.76433,0.9889890689988796
2413.883932,0.988950499177305
2414.003534,0.9890226951988678
2414.123136,0.9891453416169932
2414.242738,0.989173038074307
2414.36234,0.9891314936791463
2414.481942,0.9890602787753687
2414.601544,0.9890780820206154
2414.721146,0.9892017245083624
2414.840748,0.9894213516689161
2414.96035,0.9895113931087414
2415.079952,0.9894193728281916
2415.199554,0.9893273611051301
2415.319156,0.9892670139767088
2415.438758,0.9895133721335067
2415.55836,0.9897399966432412
2415.677962,0.9896568619752281
2415.797564,0.9893619881687388
2415.917166,0.9892343687038975
2416.036768,0.989301638928131
2416.15637,0.9894144257436952
2416.275972,0.9894520242062397
2416.395574,0.9894322353636447
2416.515176,0.9894658766315454
2416.634778,0.9896420172336343
2416.75438,0.9898696610756363
2416.873982,0.9901246843459164
2416.993584,0.9900673577863127
2417.113186,0.989977562749228
2417.232788,0.9900369631849881
2417.35239,0.9902900489757644
2417.471992,0.9904452395853056
2417.591594,0.9905097196692066
2417.711196,0.9905506285653918
2417.830798,0.9905686567508877
2417.9504,0.9905478550275149
2418.070002,0.9905270537409735
2418.189604,0.990480896255747
2418.309206,0.9904076033812939
2418.428808,0.9902305343322539
2418.54841,0.9901882523911638
2418.668012,0.9900586452318995
2418.787614,0.990085476184743
2418.907216,0.9900141925966977
2419.026818,0.9897558326098749
2419.14642,0.9895262358909586
2419.266022,0.9893342864208964
2419.385624,0.9894391614135334
2419.505226,0.9897132740240888
2419.624828,0.9897657302176889
2419.74443,0.9895776925930876
2419.864032,0.9893689137268954
2419.983634,0.9893768287098651
2420.103236,0.9892759174199
2420.222838,0.9890820383408561
2420.34244,0.9891532548113788
2420.462042,0.9890899510288136
2420.581644,0.9889317092963251
2420.701246,0.9885559866386187
2420.820848,0.9878504095851418
2420.94045,0.987017015581193
2421.060052,0.986170518181139
2421.179654,0.9848528892295644
2421.299256,0.9832390541976682
2421.418858,0.9810567224876701
2421.53846,0.978509288108949
2421.658062,0.9768941252568377
2421.777664,0.9785523434648367
2421.897266,0.9822150527006263
2422.016868,0.9852981433553479
2422.13647,0.9874533735300826
2422.256072,0.9889346760959032
2422.375674,0.9897271301069175
2422.495276,0.9897696892885279
2422.614878,0.9893817756063759
2422.73448,0.988792279755328
2422.854082,0.9880420711551725
2422.973684,0.9870880833647243
2423.093286,0.9856755848196795
2423.212888,0.9838950934115739
2423.33249,0.9814227249003644
2423.452092,0.9782725175116244
2423.571694,0.9744393490411176
2423.691296,0.9706202294667079
2423.810898,0.9703038588431152
2423.9305,0.9746381549458348
2424.050102,0.9802418029972271
2424.169704,0.9845761844465336
2424.289306,0.9875955770542789
2424.408908,0.9895094140879341
2424.52851,0.9906584063367841
2424.648112,0.9912961001772498
2424.767714,0.991703705781624
2424.887316,0.9919072242623325
2425.006918,0.991963268603741
2425.12652,0.992031022008739
2425.246122,0.9921088995006183
2425.365724,0.9921811276575749
2425.485326,0.9921671380023023
2425.604928,0.9920684222832595
2425.72453,0.9919584079956333
2425.844132,0.9919434295367602
2425.963734,0.9918299576991341
2426.083336,0.9917358375022224
2426.202938,0.9915796514077936
2426.32254,0.9915354279415315
2426.442142,0.9915034018644329
2426.561744,0.9913492350722217
2426.681346,0.9912445541202496
2426.800948,0.9911426594175635
2426.92055,0.9910278917427796
2427.040152,0.9909218574312999
2427.159754,0.9907622327781788
2427.279356,0.9904250347085085
2427.398958,0.990325204896517
2427.51856,0.9902290489875665
2427.638162,0.989977562749228
2427.757764,0.9897251506546367
2427.877366,0.9895272254176892
2427.996968,0.9894648871661634
2428.11657,0.9893817756063759
2428.236172,0.989429267071391
2428.355774,0.9894154151586156
2428.475376,0.9891542439651282
2428.594978,0.9889475323302578
2428.71458,0.9889336871617216
2428.834182,0.9889999479384727
2428.953784,0.9890592897155844
2429.073386,0.9888723751738088
2429.192988,0.9886637451138924
2429.31259,0.9884106795889126
2429.432192,0.9882920774236341
2429.551794,0.9881636078042753
2429.671396,0.9879778505077411
2429.790998,0.987754592742604
2429.9106,0.9876163167791634
2430.030202,0.987675575535915
2430.149804,0.9878484338862984
2430.269406,0.9877605192879401
2430.389008,0.9875234852085383
2430.50861,0.98737339304608
2430.628212,0.9872213492512235
2430.747814,0.9871364518658278
2430.867416,0.9871058511101342
2430.987018,0.987004184443393
2431.10662,0.9868492369501319
2431.226222,0.9867781863629234
2431.345824,0.9865196843433395
2431.465426,0.9862346213481512
2431.585028,0.9862365938193663
2431.70463,0.9865492803778081
2431.824232,0.9867623980382485
2431.943834,0.986629194105981
2432.063436,0.9865186978241485
2432.183038,0.9866696467322126
2432.30264,0.9868235792035234
2432.422242,0.9868097637701227
2432.541844,0.9866844468879145
2432.661446,0.9865009406474027
2432.781048,0.9864743054815815
2432.90065,0.9865246169540928
2433.020252,0.986461481398967
2433.139854,0.9861971451445923
2433.259456,0.9858855560803916
2433.379058,0.9856568571614813
2433.49866,0.9857781004112192
2433.618262,0.9859358375259176
2433.737864,0.9860226036972755
2433.857466,0.9861113497251196
2433.977068,0.9863145095879104
2434.09667,0.9864703595922514
2434.216272,0.9865019271488366
2434.335874,0.9865108057061344
2434.455476,0.9866538601441579
2434.575078,0.9865897297275096
2434.69468,0.9866232743485757
2434.814282,0.9866992472656203
2434.933884,0.9866982605668664
2435.053486,0.9865551996912483
2435.173088,0.9864476710349002
2435.29269,0.9866469535913098
2435.412292,0.9868354211575254
2435.531894,0.9868650266642405
2435.651496,0.9867564774816219
2435.771098,0.9869291749757712
2435.8907,0.9871404004195324
2436.010302,0.9871305290648851
2436.129904,0.9871413875604264
2436.249506,0.9872529408398623
2436.369108,0.9872657752115165
2436.48871,0.9871581691066577
2436.608312,0.986978522668202
2436.727914,0.9872716988239385
2436.847516,0.9875896514985932
2436.967118,0.9874879350029784
2437.08672,0.9872786097500185
2437.206322,0.9875017599308427
2437.325924,0.9880183584300186
2437.445526,0.9884373670375405
2437.565128,0.9883157967181228
2437.68473,0.9881329752072411
2437.804332,0.9883553301406547
2437.923934,0.9885668608142796
2438.043536,0.9886271652320553
2438.163138,0.988693405471149
2438.28274,0.9888555644863221
2438.402342,0.9889396207816453
2438.521944,0.9889040195961224
2438.641546,0.9888081005583701
2438.761148,0.988902041790061
2438.88075,0.9889801681373125
2439.000352,0.9891789731303406
2439.119954,0.9893906800824265
2439.239556,0.9895648281667028
2439.359158,0.989655872318861
2439.47876,0.9898637218754875
2439.598362,0.9902838101681082
2439.717964,0.9904022551946756
2439.837566,0.9902170672885632
2439.957168,0.9902155819640762
2440.07677,0.9906188798549299
2440.196372,0.9909510900572732
2440.315974,0.9908216802955532
2440.435576,0.9906172948659902
2440.555178,0.9907767970900481
2440.67478,0.9910841837257077
2440.794382,0.9911856759424341
2440.913984,0.9911171873785336
2441.033586,0.991438658806175
2441.153188,0.9917833427865812
2441.27279,0.9916991439550696
2441.392392,0.9915315609609031
2441.511994,0.9918602089741735
2441.631596,0.9922364929091744
2441.751198,0.992223197029252
2441.8708,0.9919870760078752
2441.990402,0.9921663442689094
2442.110004,0.9924765439498119
2442.229606,0.9925207101387081
2442.349208,0.992560511017187
2442.46881,0.992677540800206
2442.588412,0.9927905139323984
2442.708014,0.9929541392914537
2442.827616,0.9931552328646973
2442.947218,0.9933122631199278
2443.06682,0.99337981065041
2443.186422,0.9934575953348146
2443.306024,0.9937381873774688
2443.425626,0.9938982914954958
2443.545228,0.9938367710953282
2443.66483,0.9939314882528145
2443.784432,0.9940941087462862
2443.904034,0.9941330779991415
2444.023636,0.994142224065531
2444.143238,0.9942760446148111
2444.26284,0.9944267882892565
2444.382442,0.9944477709158553
2444.502044,0.9944141591492405
2444.621646,0.9946425028530352
2444.741248,0.9949084063304643
2444.86085,0.9949846192333062
2444.980452,0.9949204447950135
2445.100054,0.9951241258561084
2445.219656,0.9952717137073416
2445.339258,0.9953074446032294
2445.45886,0.9953335219998904
2445.578462,0.995420418409334
2445.698064,0.9954829327745407
2445.817666,0.9955876630877865
2445.937268,0.9956315694718573
2446.05687,0.9956132500195185
2446.176472,0.9956938979589676
2446.296074,0.9958967414648915
2446.415676,0.9959584889770153
2446.535278,0.9959705401476414
2446.65488,0.9961113803391852
2446.774482,0.9962965746580689
2446.894084,0.9964056751061344
2447.013686,0.9963507746659571
