nu,[0]HG-10-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.0atm-L=15cm
371.273431,0.9999964277063806
371.755604,0.9999964277063806
372.237777,0.9999964277063806
372.719951,0.9999964277063806
373.202124,0.9999964033064681
373.684297,0.9999964033064681
374.166471,0.9999964033064681
374.648644,0.9999964033064681
375.130817,0.9999964277063806
375.612991,0.9999964522062934
376.095164,0.9999964522062934
376.577337,0.9999964277063806
377.05951,0.9999964033064681
377.541684,0.9999964033064681
378.023857,0.9999963788065566
378.50603,0.9999963543066456
378.988204,0.9999963788065566
379.470377,0.9999964277063806
379.95255,0.9999964522062934
380.434724,0.9999965256060357
380.916897,0.9999965746058667
381.39907,0.9999966480056179
381.881243,0.9999966969054552
382.363417,0.9999967458052949
382.84559,0.9999967948051367
383.327763,0.9999968192050588
383.809937,0.9999968192050588
384.29211,0.9999967948051367
384.774283,0.9999967703052155
385.256457,0.9999967458052949
385.73863,0.9999967214053747
386.220803,0.9999966969054552
386.702976,0.9999967214053747
387.18515,0.9999967214053747
387.667323,0.9999967214053747
388.149496,0.9999967458052949
388.63167,0.9999967458052949
389.113843,0.9999967458052949
389.596016,0.9999967703052155
390.07819,0.9999967703052155
390.560363,0.9999967703052155
391.042536,0.9999967703052155
391.52471,0.9999967703052155
392.006883,0.9999967703052155
392.489056,0.9999967703052155
392.971229,0.9999967703052155
393.453403,0.9999967703052155
393.935576,0.9999967703052155
394.417749,0.9999967703052155
394.899923,0.9999967948051367
395.382096,0.9999967948051367
395.864269,0.9999967948051367
396.346443,0.9999967948051367
396.828616,0.9999968192050588
397.310789,0.9999968192050588
397.792962,0.9999968192050588
398.275136,0.9999968437049811
398.757309,0.9999968437049811
399.239482,0.9999968437049811
399.721656,0.9999968682049041
400.203829,0.9999968682049041
400.686002,0.9999968926048279
401.168176,0.9999968926048279
401.650349,0.9999968926048279
402.132522,0.9999969171047521
402.614695,0.9999969171047521
403.096869,0.9999969171047521
403.579042,0.9999969171047521
404.061215,0.9999969171047521
404.543389,0.9999969171047521
405.025562,0.9999969171047521
405.507735,0.9999969171047521
405.989909,0.9999969171047521
406.472082,0.9999969171047521
406.954255,0.9999969171047521
407.436428,0.9999969171047521
407.918602,0.9999969171047521
408.400775,0.9999969171047521
408.882948,0.9999969171047521
409.365122,0.9999969171047521
409.847295,0.9999969171047521
410.329468,0.9999969171047521
410.811642,0.9999969171047521
411.293815,0.9999968926048279
411.775988,0.9999968926048279
412.258162,0.9999968926048279
412.740335,0.9999968682049041
413.222508,0.9999968682049041
413.704681,0.9999968437049811
