nu,[0]HFC-236fa-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1285.327308,0.7781935553102225
1285.447837,0.7715066404671158
1285.568366,0.7570318140058249
1285.688896,0.7595265502647774
1285.809425,0.761762844063638
1285.929955,0.7571832355102717
1286.050484,0.7638300211308472
1286.171014,0.7466042649659164
1286.291543,0.7349520646936286
1286.412072,0.7387616060470931
1286.532602,0.7470598325015175
1286.653131,0.7482111909620377
1286.773661,0.7466789291255588
1286.89419,0.7377501956211433
1287.01472,0.7513978553889411
1287.135249,0.7354814207255114
1287.255778,0.7207449132986079
1287.376308,0.7290375787121922
1287.496837,0.7354078762607233
1287.617367,0.7178605132834299
1287.737896,0.7126677186099489
1287.858426,0.7262216556082645
1287.978955,0.7209683788571024
1288.099485,0.7031816696510879
1288.220014,0.711009135824889
1288.340543,0.710959366927313
1288.461073,0.7100073193899384
1288.581602,0.7142087445910552
1288.702132,0.7051110294417734
1288.822661,0.7060776935658393
1288.943191,0.6967141967629655
1289.06372,0.683471719281286
1289.184249,0.6820720374208465
1289.304779,0.6778766091557609
1289.425308,0.6813698649032276
1289.545838,0.6837109762505617
1289.666367,0.660234634711975
1289.786897,0.6624965027523967
1289.907426,0.6645401375629211
1290.027955,0.662046158265004
1290.148485,0.654823202257147
1290.269014,0.6523656900349143
1290.389544,0.6470252234510184
1290.510073,0.6379980832195069
1290.630603,0.6432640408986379
1290.751132,0.6182081907617044
1290.871662,0.6224574539794514
1290.992191,0.6260907189069397
1291.11272,0.6218166528710756
1291.23325,0.6123079112721739
1291.353779,0.6175717641411949
1291.474309,0.6021130864917293
1291.594838,0.6058396087344594
1291.715368,0.5980027059749625
1291.835897,0.5935107216342304
1291.956426,0.5737221839015364
1292.076956,0.5655310939822005
1292.197485,0.5666916218595117
1292.318015,0.5709806259139082
1292.438544,0.563403055630646
1292.559074,0.5563042067013702
1292.679603,0.5568774952271799
1292.800132,0.5493002958714954
1292.920662,0.5335353232655483
1293.041191,0.526096827755656
1293.161721,0.5275403097309223
1293.28225,0.5212528699421826
1293.40278,0.5111715657605183
1293.523309,0.5004337783348588
1293.643838,0.49531567123676207
1293.764368,0.48341489412799366
1293.884897,0.47814559539170304
1294.005427,0.4792945229822666
1294.125956,0.4687386103090865
1294.246486,0.46665735771473277
1294.367015,0.4520240014529802
1294.487545,0.45264369873068017
1294.608074,0.447400997670053
1294.728603,0.44282970319998843
1294.849133,0.43278249422154574
1294.969662,0.424267977918568
1295.090192,0.4152103581777691
1295.210721,0.40467945272912503
1295.331251,0.3997203905220534
1295.45178,0.3887806407286956
1295.572309,0.3954978215027863
1295.692839,0.3753035927044842
1295.813368,0.3754312176210101
1295.933898,0.36291014855443376
1296.054427,0.35833033305260054
1296.174957,0.35625803260154915
1296.295486,0.34510726404430936
1296.416015,0.33107842438242224
1296.536545,0.3297237817574635
1296.657074,0.3216793619139712
1296.777604,0.313642963165351
1296.898133,0.31223474070801055
1297.018663,0.30267368530019395
1297.139192,0.2943752396835946
1297.259722,0.2870209699109174
1297.380251,0.27527078308975234
1297.50078,0.2719872741483365
1297.62131,0.265086259079794
1297.741839,0.2629214396452128
1297.862369,0.2510256886169008
1297.982898,0.24880147243189463
1298.103428,0.24248874064801101
1298.223957,0.2391175516643977
1298.344486,0.23020156138153564
1298.465016,0.22243952768536882
1298.585545,0.21554189068496368
1298.706075,0.20842000092076945
1298.826604,0.20686269809929433
1298.947134,0.20078913523978667
1299.067663,0.19297396414119689
1299.188192,0.18583427445443468
1299.308722,0.18652313487582092
1299.429251,0.17417408350504887
1299.549781,0.17251001262367574
1299.67031,0.1648366987018575
1299.79084,0.15950181141306527
1299.911369,0.15523735667052216
1300.031898,0.15440133423660643
1300.152428,0.14551152294617953
1300.272957,0.14284430758454122
1300.393487,0.13822119703446015
1300.514016,0.1288121677068747
1300.634546,0.12679292944607823
1300.755075,0.12180912604930669
1300.875605,0.12011568006602676
1300.996134,0.11586842487081696
1301.116663,0.11203992477527455
1301.237193,0.10657567316508768
1301.357722,0.10419407636325309
1301.478252,0.09915212421397382
1301.598781,0.09756855693693409
1301.719311,0.09324731634634563
1301.83984,0.09048239297197166
1301.960369,0.0868650077862553
1302.080899,0.08411250760946481
1302.201428,0.07968292157699819
1302.321958,0.0756679946410956
1302.442487,0.07402887938136513
1302.563017,0.07128994395557388
1302.683546,0.06905168478026154
1302.804075,0.06600003543908646
1302.924605,0.061735262248517636
1303.045134,0.061883604817792766
1303.165664,0.05782697018131018
1303.286193,0.05595541869672465
1303.406723,0.05399844657290886
1303.527252,0.0508894319883992
1303.647782,0.050096707079876575
1303.768311,0.04819499989137837
1303.88884,0.04523428327992104
1304.00937,0.04363481229864176
1304.129899,0.04215086806855829
1304.250429,0.04087241064115203
1304.370958,0.0398074977004678
1304.491488,0.037119976653908114
1304.612017,0.035760905764954075
1304.732546,0.03486401745919386
1304.853076,0.03334658202095693
1304.973605,0.031872873227630244
1305.094135,0.030589453080752404
1305.214664,0.02885996322189029
1305.335194,0.02769786346475203
1305.455723,0.02722553389192558
1305.576252,0.025509610894560476
1305.696782,0.024820136490660172
1305.817311,0.02373985494430976
1305.937841,0.022092877665062443
1306.05837,0.021716129491567933
1306.1789,0.021057468156340988
1306.299429,0.02014095449128856
1306.419958,0.018807491584207928
1306.540488,0.018424020569739668
1306.661017,0.017145834862963918
1306.781547,0.01651146980295789
1306.902076,0.016342274515542307
1307.022606,0.016010668463050683
1307.143135,0.014847853049154954
1307.263665,0.01429850918425903
1307.384194,0.013770867072444333
1307.504723,0.013216357658921152
1307.625253,0.012596957026818302
1307.745782,0.012467874286750396
1307.866312,0.011723029951042402
1307.986841,0.011366327755920096
1308.107371,0.011059118363881916
1308.2279,0.010469384948489821
1308.348429,0.009877458867002288
1308.468959,0.009877458867002288
1308.589488,0.009447548397216066
1308.710018,0.008943752814236462
1308.830547,0.008852104956956815
1308.951077,0.008583616077629487
1309.071606,0.00823715715541184
1309.192135,0.008042623041951108
1309.312665,0.0076656957580116605
1309.433194,0.00751014879865185
1309.553724,0.007036812367917515
1309.674253,0.00715817656597461
1309.794783,0.006893336904149986
1309.915312,0.006707023621187045
1310.035842,0.00650359615795309
1310.156371,0.00648152147923514
1310.2769,0.006415104442916967
1310.39743,0.006114452792175175
1310.517959,0.006114452792175175
1310.638489,0.0059491912085513935
1310.759018,0.005888817885606992
1310.879548,0.005908873942393924
1311.000077,0.005690256231270891
1311.120606,0.005888817885606992
1311.241136,0.00559378007175141
1311.361665,0.005828474364007551
1311.482195,0.005749168749084893
1311.602724,0.005651128608811322
1311.723254,0.005808691201603788
1311.843783,0.005928998305829438
1311.964312,0.006031255988292245
1312.084842,0.006198797235652538
1312.205371,0.006052402368830283
1312.325901,0.006547971316373657
1312.44643,0.0065257460183150515
1312.56696,0.006822699938896827
1312.687489,0.007012927832585425
1312.808018,0.0074839092238986145
1312.928548,0.007613745856701773
1313.049077,0.00818133449889035
1313.169607,0.00870202083856206
1313.290136,0.009254919786861646
1313.410666,0.010082036530395536
1313.531195,0.01039843463529994
1313.651725,0.011059118363881916
1313.772254,0.012214884865280388
1313.892783,0.012727376189872212
1314.013313,0.014008373794439347
1314.133842,0.015260309065829869
1314.254372,0.017323349593539535
1314.374901,0.017804572013047856
1314.495431,0.019799472164412364
1314.61596,0.021129185398296276
1314.736489,0.02224362118027202
1314.857019,0.02309821354867806
1314.977548,0.023904226372710363
1315.098078,0.023985639065527812
1315.218607,0.02373985494430976
1315.339137,0.02456825786323919
1315.459666,0.024067329032599977
1315.580195,0.023176881133855264
1315.700725,0.022550455808510915
1315.821254,0.02127548091665585
1315.941784,0.020700446684133258
1316.062313,0.019799472164412364
1316.182843,0.01792605567908441
1316.303372,0.017500951991814725
1316.423902,0.01611991201572703
1316.544431,0.015156890984163921
1316.66496,0.015052668417730094
1316.78549,0.014008373794439347
1316.906019,0.013722753285933309
1317.026549,0.013036528203437736
1317.147078,0.012727376189872212
1317.267608,0.012298229131717188
1317.388137,0.012425555496885309
1317.508666,0.012130892267412964
1317.629196,0.012425555496885309
1317.749725,0.011925217540311407
1317.870255,0.012214884865280388
1317.990784,0.012298229131717188
1318.111314,0.012684176591759043
1318.231843,0.012990980110385549
1318.352372,0.01391204871893762
1318.472902,0.014596113271353742
1318.593431,0.01557793171374334
1318.713961,0.016176430557534236
1318.83449,0.017382349224694234
1318.95502,0.017742364936888515
1319.075549,0.019395775390558773
1319.196078,0.020349478377038786
1319.316608,0.021866488928566803
1319.437137,0.02373985494430976
1319.557667,0.025509610894560476
1319.678196,0.0274140396728279
1319.798726,0.029056879729139437
1319.919255,0.03069363422881752
1320.039785,0.03268954424723932
1320.160314,0.03438963734347271
1320.280843,0.03551500484894723
1320.401373,0.037877424651511254
1320.521902,0.040300153544481354
1320.642432,0.04254469961977222
1320.762961,0.044374069518659055
1320.883491,0.04546556739784121
1321.00402,0.04830597596469092
1321.124549,0.05071670172747899
1321.245079,0.054628475657132816
1321.365608,0.05674430386960656
1321.486138,0.05933238503749573
1321.606667,0.06171674444765208
1321.727197,0.06438980280155135
1321.847726,0.06625131269817704
1321.968255,0.06928686007997174
1322.088785,0.07327029533806331
1322.209314,0.07732020293758629
1322.329844,0.07985043153620716
1322.450373,0.08463562514528579
1322.570903,0.0870128038905864
1322.691432,0.0893405327412048
1322.811962,0.0956078833982329
1322.932491,0.0986378713842011
1323.05302,0.1016926754156156
1323.17355,0.10654370525856392
1323.294079,0.10916443014567465
1323.414609,0.11503716832633237
1323.535138,0.12060916530775259
1323.655668,0.12536823403233938
1323.776197,0.13233747370621393
1323.896726,0.1386919489291073
1324.017256,0.14245914815327948
1324.137785,0.14787321910530926
1324.258315,0.1512532038221986
1324.378844,0.16054194997542595
1324.499374,0.1634905644657009
1324.619903,0.17429604804611157
1324.740432,0.17749727895769007
1324.860962,0.18007173134548946
1324.981491,0.18955046193766467
1325.102021,0.1922420545863455
1325.22255,0.20856594599623102
1325.34308,0.21224797382674304
1325.463609,0.21239659942131103
1325.584138,0.22589160921513443
1325.704668,0.23536918442748048
1325.825197,0.24275562502221884
1325.945727,0.24770915082301215
1326.066256,0.2554573016841538
1326.186786,0.2604876051288504
1326.307315,0.27593222638362763
1326.427845,0.28021447132488353
1326.548374,0.28722195492640357
1326.668903,0.29671001429404525
1326.789433,0.30173684972115994
1326.909962,0.31033590612314144
1327.030492,0.3186060157046644
1327.151021,0.3292624914415682
1327.271551,0.3380707790324241
1327.39208,0.3473577674730991
1327.512609,0.36327324021856267
1327.633139,0.3698158869600155
1327.753668,0.3721047047243017
1327.874198,0.3854668815674984
1327.994727,0.39198958830140856
1328.115257,0.39903346237791004
1328.235786,0.4066225172320279
1328.356315,0.4212284314213713
1328.476845,0.424267977918568
1328.597374,0.4362062923239961
1328.717904,0.44419572127379536
1328.838433,0.4537313482650033
1328.958963,0.46157071877340977
1329.079492,0.4745539351774105
1329.200022,0.48757068703959633
1329.320551,0.48890846263769727
1329.44108,0.503873517372571
1329.56161,0.502148191832807
1329.682139,0.5208933295176338
1329.802669,0.5262757310889361
1329.923198,0.5359202051406357
1330.043728,0.5461126531874878
1330.164257,0.5408950562532551
1330.284786,0.5668843297694323
1330.405316,0.556115095421831
1330.525845,0.5776656718877673
1330.646375,0.5790537345091736
1330.766904,0.5924966855481847
1330.887434,0.6000573770028532
1331.007963,0.5992358612631329
1331.128492,0.6066701778083333
1331.249022,0.6243775784114113
1331.369551,0.6282418972345897
1331.490081,0.626949051015086
1331.61061,0.6481325831057886
1331.73114,0.6423833725581638
1331.851669,0.6563966653430049
1331.972198,0.6734779655496634
1332.092728,0.6808998818592411
1332.213257,0.6769485540641108
1332.333787,0.683471719281286
1332.454316,0.6858200523673386
1332.574846,0.6900577425756299
1332.695375,0.7155741868754999
1332.815905,0.7145945214635155
1332.936434,0.7190675325580459
1333.056963,0.7166053559681613
1333.177493,0.7130312718446349
1333.298022,0.7389684882589442
1333.418552,0.7231417629796438
1333.539081,0.7347022234670482
1333.659611,0.7356064631953435
1333.78014,0.7600736062975071
1333.900669,0.747523153212247
1334.021199,0.7641203316943905
1334.141728,0.7581454691083723
1334.262258,0.7606210563524112
1334.382787,0.7624182418902038
1334.503317,0.7781702098537467
1334.623846,0.7746608177063161
1334.744375,0.7793461344702759
1334.864905,0.7729120610975967
1334.985434,0.7667150952581353
1335.105964,0.7979574529970785
1335.226493,0.803169101526216
1335.347023,0.8061947019121203
1335.467552,0.7845931310192332
1335.588082,0.7812422484224605
1335.708611,0.791852612352619
1335.82914,0.8091588723939631
1335.94967,0.7951694837039033
1336.070199,0.7968092211900782
1336.190729,0.8069690204393813
1336.311258,0.8068318473659483
1336.431788,0.8377546515064553
1336.552317,0.8276871782737547
1336.672846,0.8402884947314696
1336.793376,0.822711242113737
1336.913905,0.8126863802560396
1337.034435,0.8215602522556734
1337.154964,0.8163108932082983
1337.275494,0.8153074480549307
1337.396023,0.8232214812416325
1337.516552,0.8257939432170073
1337.637082,0.8245726721445623
1337.757611,0.8268929798588455
1337.878141,0.819140220812924
1337.99867,0.8224315678387394
1338.1192,0.8406330836502107
1338.239729,0.8333762984358575
1338.360258,0.8536875659209202
1338.480788,0.8580868163979475
1338.601317,0.8316696269600172
1338.721847,0.8421560073618057
1338.842376,0.8382490725907217
1338.962906,0.8408348598024565
1339.083435,0.838047916952942
1339.203965,0.835980492917847
1339.324494,0.8516156235652454
1339.445023,0.839624928963621
1339.565553,0.8417518694791234
1339.686082,0.8282253498264391
1339.806612,0.8557388766673971
1339.927141,0.8412637949501213
1340.047671,0.8509771513045977
1340.1682,0.8592030546569296
1340.288729,0.8613279093171439
1340.409259,0.8452185888910612
1340.529788,0.8489117872605549
1340.650318,0.8402548838639021
1340.770847,0.8598820932550392
1340.891377,0.8423918440594639
1341.011906,0.845193232713739
1341.132435,0.8482074828039111
1341.252965,0.8567920830748557
1341.373494,0.8328097951858553
1341.494024,0.8374949878144401
1341.614553,0.8567920830748557
1341.735083,0.8330346841892048
1341.855612,0.8435720185705431
1341.976142,0.8412637949501213
1342.096671,0.8503646682760079
1342.2172,0.8421560073618057
1342.33773,0.8381903972093026
1342.458259,0.8396837047657775
1342.578789,0.8436310706786427
1342.699318,0.8422486496178462
1342.819848,0.8410030435922353
1342.940377,0.8431419065289654
1343.060906,0.8286229934211838
1343.181436,0.8317527980812
1343.301965,0.8449312634189364
1343.422495,0.840549024544871
1343.543024,0.8316945774230811
1343.663554,0.8434876655864055
1343.784083,0.8380982013364755
1343.904612,0.8365240568773925
1344.025142,0.8302403847023434
1344.145671,0.8392807533035775
1344.266201,0.8330346841892048
1344.38673,0.8437745001518179
1344.50726,0.8461234567991736
1344.627789,0.8366662780555193
1344.748318,0.8342100915613734
1344.868848,0.8395073897015064
1344.989377,0.8392807533035775
1345.109907,0.8332346365067286
1345.230436,0.8485044073816624
1345.350966,0.8286229934211838
1345.471495,0.8316114121236731
1345.592025,0.8408012270807234
1345.712554,0.8382742204401152
1345.833083,0.842189694275834
1345.953613,0.8395073897015064
1346.074142,0.8397088956547819
1346.194672,0.8452523983108008
1346.315201,0.8503901795987241
1346.435731,0.8434286235163111
1346.55626,0.8369507929548502
1346.676789,0.8420717959717092
1346.797319,0.8366997453759835
1346.917848,0.8351198763037836
1347.038378,0.8287390087611471
1347.158907,0.8340933103234321
1347.279437,0.83660771346584
1347.399966,0.8324351150873666
1347.520495,0.8274058124680391
1347.641025,0.8335513258357627
1347.761554,0.8220122346781865
1347.882084,0.8299332525829496
1348.002613,0.8316114121236731
1348.123143,0.8406583030210089
1348.243672,0.8337514021621621
1348.364202,0.8269508643933707
1348.484731,0.8218396302330052
1348.60526,0.824547935335452
1348.72579,0.8275464834128502
1348.846319,0.837612245320568
1348.966849,0.8245726721445623
1349.087378,0.8288799063685938
1349.207908,0.8385928251749483
1349.328437,0.8498970963025355
1349.448966,0.8295930496957481
1349.569496,0.8213877427168353
1349.690025,0.8126863802560396
1349.810555,0.8233614407896681
1349.931084,0.8310959728508422
1350.051614,0.827662348030862
1350.172143,0.8407507805205104
1350.292672,0.835863463841065
1350.413202,0.812848933786902
1350.533731,0.8276292421990619
1350.654261,0.8409778138793752
1350.77479,0.8429985845875656
1350.89532,0.8255049659108599
1351.015849,0.8180514884867279
1351.136378,0.8282253498264391
1351.256908,0.8207719328673574
1351.377437,0.8308716072288944
1351.497967,0.820714480842901
1351.618496,0.8298170700605543
1351.739026,0.8280597213198766
1351.859555,0.8164251847335675
1351.980085,0.8195089168626792
1352.100614,0.8319191652769813
1352.221143,0.8133530563877075
1352.341673,0.8058642298357414
1352.462202,0.8118822188651545
1352.582732,0.8008833283608096
1352.703261,0.8151688575692864
1352.823791,0.8200089698026064
1352.94432,0.8112086361989721
1353.064849,0.8177079790036046
1353.185379,0.8190583108864073
1353.305908,0.8202057955735067
1353.426438,0.8164251847335675
1353.546967,0.8186406976482827
1353.667497,0.8085522307587172
1353.788026,0.8149161943882565
1353.908555,0.8138249379928494
1354.029085,0.8183296732815487
1354.149614,0.8005870563430193
1354.270144,0.8073322382164496
1354.390673,0.8173237465551714
1354.511203,0.8085764876894921
1354.631732,0.8161721321514769
1354.752262,0.812434486523706
1354.872791,0.8160578760510893
1354.99332,0.8095716486678869
1355.11385,0.8077763930788594
1355.234379,0.7941682010949497
1355.354909,0.8039646326596631
1355.475438,0.7950899707312478
1355.595968,0.7954717055262203
1355.716497,0.8054775078261276
1355.837026,0.801652545521197
1355.957556,0.8017647847341316
1356.078085,0.8044069348295729
1356.198615,0.806807642773598
1356.319144,0.8031128816568276
1356.439674,0.8069690204393813
1356.560203,0.8071062168342192
1356.680732,0.8107707017883574
1356.801262,0.8060012384002114
1356.921791,0.8161150021018013
1357.042321,0.8105761401682565
1357.16285,0.8005310172104678
1357.28338,0.8053969641025982
1357.403909,0.798827700819747
1357.524438,0.7938664745102154
1357.644968,0.7962914634857879
1357.765497,0.7935410559710253
1357.886027,0.7878795942298051
1358.006556,0.8039646326596631
1358.127086,0.7953603472827054
1358.247615,0.8023984291706692
1358.368145,0.7870684960350266
1358.488674,0.7820473424906036
1358.609203,0.7808673421279265
1358.729733,0.7822819918890007
1358.850262,0.7870684960350266
1358.970792,0.7822819918890007
1359.091321,0.7876905258163072
1359.211851,0.7982527518816123
1359.33238,0.778754056426234
1359.452909,0.7920426797867633
1359.573439,0.7813750708942825
1359.693968,0.7954478417330131
1359.814498,0.7712135236394627
1359.935027,0.7885022650318294
1360.055557,0.7869347057631959
1360.176086,0.7789409798296875
1360.296615,0.7972715045875944
1360.417145,0.7860459717749556
1360.537674,0.7879032309721814
1360.658204,0.7714526368924303
1360.778733,0.7963153525880273
1360.899263,0.8297009038025736
1361.019792,0.8250840657169177
1361.140322,0.8066704971320363
1361.260851,0.7986919116530138
1361.38138,0.7902309772411954
1361.50191,0.7995149881336371
1361.622439,0.7786995455501871
1361.742969,0.7911007095812497
1361.863498,0.7892043444266954
1361.984028,0.7724561774804406
1362.104557,0.7894727195249818
1362.225086,0.8144681137148234
1362.345616,0.8021176388616299
1362.466145,0.8147206379693122
1362.586675,0.8072192196145861
1362.707204,0.7803833544274981
1362.827734,0.8047609517589109
1362.948263,0.8187471278567907
1363.068792,0.8493108695775654
1363.189322,0.8510367217901317
1363.309851,0.8246633801273459
1363.430381,0.7959093353014159
1363.55091,0.7835424803168505
1363.67144,0.7886047769894164
1363.791969,0.7902309772411954
1363.912498,0.8000348418100656
1364.033028,0.7923991791990193
1364.153557,0.7903890392423168
1364.274087,0.7708973909064093
1364.394616,0.7801726793642161
1364.515146,0.7969207822901396
1364.635675,0.777128160101802
1364.756205,0.7827671571096488
1364.876734,0.8012117578488818
1364.997263,0.7897411858863155
1365.117793,0.7876117607020469
1365.238322,0.797112066231044
1365.358852,0.7826888843076432
1365.479381,0.798667951255072
1365.599911,0.7900650461593481
1365.72044,0.7965622486142364
1365.840969,0.8016846122643485
1365.961499,0.8024786730257122
1366.082028,0.7904997014539848
1366.202558,0.8082127101261223
1366.323087,0.8071385017285861
1366.443617,0.8124669845531232
1366.564146,0.8167844908564005
1366.684675,0.795010465709492
1366.805205,0.7936997800540988
1366.925734,0.7930254218838771
1367.046264,0.8077440826693487
1367.166793,0.7939776235969014
1367.287323,0.8008272684899427
1367.407852,0.8146065850638862
1367.528382,0.8055097275708312
1367.648911,0.8024225014846272
1367.76944,0.7885811192009753
1367.88997,0.789875453300323
1368.010499,0.791852612352619
1368.131029,0.8109328721452101
1368.251558,0.8112654227910135
1368.372088,0.8202386044615031
1368.492617,0.8182151151465459
1368.613146,0.8335513258357627
1368.733676,0.8226289751029447
1368.854205,0.8120202505747245
1368.974735,0.8055097275708312
1369.095264,0.8035225736890608
1369.215794,0.8191729870770774
1369.336323,0.8235837783929071
1369.456852,0.8032735202964875
1369.577382,0.8124913589282736
1369.697911,0.8183296732815487
1369.818441,0.8019010963336941
1369.93897,0.8095716486678869
1370.0595,0.8097416765664116
1370.180029,0.8134099930944161
1370.300558,0.8084956340834708
1370.421088,0.8148347068432628
1370.541617,0.8124101138547022
1370.662147,0.816817162889471
1370.782676,0.8310128674088985
1370.903206,0.8255957764515982
1371.023735,0.8213302475871982
1371.144265,0.8124913589282736
1371.264794,0.8189764091504738
1371.385323,0.8192549084717866
1371.505853,0.8268929798588455
1371.626382,0.8220615568919188
1371.746912,0.8319774016568001
1371.867441,0.8161721321514769
1371.987971,0.8137761099614255
1372.1085,0.8185833948050703
1372.229029,0.8079702826790197
1372.349559,0.8010194901000508
1372.470088,0.8194761371616032
1372.590618,0.7982846826302983
1372.711147,0.8147776704100822
1372.831677,0.8110464106948235
1372.952206,0.8149161943882565
1373.072735,0.8145006930909552
1373.193265,0.8030807577840431
1373.313794,0.8079702826790197
1373.434324,0.837444739622632
1373.554853,0.8587048613752463
1373.675383,0.8858301952159708
1373.795912,0.8349528690298069
1373.916442,0.825422419541656
1374.036971,0.8175689804623847
1374.1575,0.8158375701671882
1374.27803,0.8046804796874056
1374.398559,0.8158130954072064
1374.519089,0.8044069348295729
1374.639618,0.8083824526175866
1374.760148,0.8132717251486984
1374.880677,0.839969245764617
1375.001206,0.8178551796874893
1375.121736,0.8238144141383547
1375.242265,0.8094664111941441
1375.362795,0.8064769194429765
1375.483324,0.7945733301766428
1375.603854,0.7819613220141426
1375.724383,0.7802741084052782
1375.844912,0.8012117578488818
1375.965442,0.7910136932891796
1376.085971,0.7886047769894164
1376.206501,0.791258945546235
1376.32703,0.7952251475159732
1376.44756,0.8002828910566735
1376.568089,0.7989155766999219
1376.688618,0.7632802614528666
1376.809148,0.7716686738745262
1376.929677,0.7687649599140169
1377.050207,0.7877692988074727
1377.170736,0.7680503408506675
1377.291266,0.769003313994564
1377.411795,0.761526734180901
1377.532325,0.7568501481712355
1377.652854,0.7599140075986345
1377.773383,0.7458058256436181
1377.893913,0.7517360605143121
1378.014442,0.7515030584527382
1378.134972,0.7454777432637515
1378.255501,0.7429548524301594
1378.376031,0.7382077425673249
1378.49656,0.7368949015606848
1378.617089,0.7336230046187454
1378.737619,0.7390202178636375
1378.858148,0.7275664091846631
1378.978678,0.7314400622645392
1379.099207,0.7126677186099489
1379.219737,0.7305336386860929
1379.340266,0.7188662218337463
1379.460795,0.714573083949436
1379.581325,0.7206440160737166
1379.701854,0.7002975239681389
1379.822384,0.7015030721836216
1379.942913,0.7034278263103683
1380.063443,0.6914807266957649
1380.183972,0.7007808960038515
1380.304502,0.6839434775054605
1380.425031,0.7017416237796373
1380.54556,0.6785751817663261
1380.66609,0.6764883855223832
1380.786619,0.6776461702854758
1380.907149,0.6783445054217263
1381.027678,0.6663634743705297
1381.148208,0.6600035930244796
1381.268737,0.6575266391062551
1381.389266,0.6490211332625243
1381.509796,0.6408435010489736
1381.630325,0.641285835652586
1381.750855,0.6256651219374523
1381.871384,0.6371246243014712
1381.991914,0.6250210186320031
1382.112443,0.6211765114480451
1382.232972,0.6250210186320031
1382.353502,0.6209653473340863
1382.474031,0.6167262701199683
1382.594561,0.613564429981916
1382.71509,0.6058396087344594
1382.83562,0.6052159151947756
1382.956149,0.590875466713874
1383.076678,0.5860383780480669
1383.197208,0.5796504671202567
1383.317737,0.5832321342066418
1383.438267,0.5780643987463165
1383.558796,0.5632058990655868
1383.679326,0.554022488554536
1383.799855,0.5684397227482759
1383.920385,0.5521309679875138
1384.040914,0.5407111831943203
1384.161443,0.5405273726415989
1384.281973,0.5335353232655483
1384.402502,0.5273609765139882
1384.523032,0.5442426955976429
1384.643561,0.5191149171492515
1384.764091,0.5239390071524291
1384.88462,0.5192914462293253
1385.005149,0.526096827755656
1385.125679,0.5097728727548211
1385.246208,0.5108240872518836
1385.366738,0.4958261092085644
1385.487267,0.5004337783348588
1385.607797,0.4958261092085644
1385.728326,0.4820921503046734
1385.848855,0.48807314356793785
1385.969385,0.4801148177687234
1386.089914,0.47472005812454254
1386.210444,0.46986493402164803
1386.330973,0.46426489279824257
1386.451503,0.4706690904165899
1386.572032,0.46378694614344207
1386.692562,0.45841976369184745
1386.813091,0.45155865642531323
1386.93362,0.44191841296260354
1387.05415,0.43100740847025726
1387.174679,0.43770067177603583
1387.295209,0.4713143489716471
1387.415738,0.502148191832807
1387.536268,0.45888759040187466
1387.656797,0.4458734997682854
1387.777326,0.4244122535565289
1387.897856,0.4220928354171593
1388.018385,0.41280085235642283
1388.138915,0.41251611801294225
1388.259444,0.40578979490371503
1388.379974,0.4004044971342999
1388.500503,0.41012224712755896
1388.621032,0.39212680866947774
1388.741562,0.3889128486206114
1388.862091,0.38559796258974244
1388.982621,0.3781440769619666
1389.10315,0.37440394409215955
1389.22368,0.3690548503696938
1389.344209,0.36829906287330283
1389.464738,0.36403691560152307
1389.585268,0.3574713714195355
1389.705797,0.3525016415010814
1389.826327,0.35405606594966904
1389.946856,0.3516566519545296
1390.067386,0.3473577674730991
1390.187915,0.349378296394101
1390.308445,0.3447278547672202
1390.428974,0.33979934409974805
1390.549503,0.3374965469436387
1390.670033,0.3324386324434911
1390.790562,0.3264756212419242
1390.911092,0.3203631765538679
1391.031621,0.3207157699388858
1391.152151,0.3161305556270406
1391.27268,0.31546737804040753
1391.393209,0.31086392585315653
1391.513739,0.3076784607243986
1391.634268,0.3019481394587452
1391.754798,0.3035830697507321
1391.875327,0.308849863130135
1391.995857,0.29487610320442476
1392.116386,0.29296562431645495
1392.236915,0.2899635655294032
1392.357445,0.2847624371990729
1392.477974,0.27878901552309526
1392.598504,0.27546354009499613
1392.719033,0.27878901552309526
1392.839563,0.2733779524618987
1392.960092,0.27160675838771225
1393.080622,0.26874293184439435
1393.201151,0.2609308106755455
1393.32168,0.25553395037138726
1393.44221,0.2534471395956059
1393.562739,0.2517295454847901
1393.683269,0.24872684318511182
1393.803798,0.24316866056549566
1393.924328,0.2392849925480349
1394.044857,0.23747331968173874
1394.165386,0.2413275836989987
1394.285916,0.2633687862294703
1394.406445,0.2437529662371922
1394.526975,0.23312045144553284
1394.647504,0.22373342562273715
1394.768034,0.21465997808938847
1394.888563,0.2140597708330324
1395.009092,0.20700755268115265
1395.129622,0.2065732929528274
1395.250151,0.2028679508547436
1395.370681,0.19901004065056593
1395.49121,0.20671794488016232
1395.61174,0.1985329892436775
1395.732269,0.1949523712991825
1395.852798,0.19072932550243846
1395.973328,0.18387483452370543
1396.093857,0.18242794606539636
1396.214387,0.17580145804396674
1396.334916,0.17269987804439843
1396.455446,0.17116966866219785
1396.575975,0.16659326104124805
1396.696505,0.16675993762669233
1396.817034,0.1578200214460426
1396.937563,0.15950181141306527
1397.058093,0.1565311887061699
1397.178622,0.1505289280962033
1397.299152,0.14685640593312974
1397.419681,0.14402044648593926
1397.540211,0.1418762613802627
1397.66074,0.13794503089858245
