nu,[0](Perfluoro-n-octyl)ethylene-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
888.185177,0.8683156312039567
888.245442,0.8680204540723032
888.305707,0.8677253772838153
888.365972,0.8680204540723032
888.426237,0.8680204540723032
888.486502,0.8680204540723032
888.546767,0.868610908712898
888.607032,0.870088803112023
888.667297,0.8721620806850855
888.727562,0.8727553525895382
888.787826,0.8724586662092004
888.848091,0.8730521398603955
888.908356,0.8757277710362728
888.968621,0.8793168322468069
889.028886,0.8820116627413629
889.089151,0.8835123577974034
889.149416,0.8835123577974034
889.209681,0.8826116346393534
889.269946,0.8817118297505276
889.330211,0.8826116346393534
889.390476,0.8844140001617903
889.450741,0.8856176214789878
889.511006,0.8862200462628066
889.571271,0.8874261254736904
889.631536,0.88893603294471
889.691801,0.8901547099129563
889.752066,0.8910631309330276
889.812331,0.8922758012199787
889.872596,0.8937939601515212
889.932861,0.8947060951006177
889.993126,0.8950103468928257
890.053391,0.8962283890455228
890.113656,0.8977532730910961
890.173921,0.8980585610999676
890.234186,0.8977532730910961
890.294451,0.8983639529244098
890.354716,0.8998924705162165
890.414981,0.9008108291194089
890.475246,0.8998924705162165
890.535511,0.8980585610999676
890.595776,0.8965331585056706
890.656041,0.8953147021482307
890.716306,0.8947060951006177
890.776571,0.8950103468928257
890.836836,0.8959237231893779
890.897101,0.8962283890455228
890.957366,0.8959237231893779
891.017631,0.8968380316050525
891.077895,0.8980585610999676
891.13816,0.8989750481612314
891.198425,0.8992807516442535
891.25869,0.9008108291194089
891.318955,0.9041952114794596
891.37922,0.9069653794431265
891.439485,0.907891863985413
891.49975,0.9082005997012657
891.560015,0.9094375022387073
891.62028,0.9106760893465928
891.680545,0.910986682846242
891.74081,0.910986682846242
891.801075,0.9116063644584472
891.86134,0.9122273798243753
891.921605,0.9122273798243753
891.98187,0.910986682846242
892.042135,0.9100570401064327
892.1024,0.9094375022387073
892.162665,0.9100570401064327
892.22293,0.9116063644584472
892.283195,0.9134697665407018
892.34346,0.9140911372240383
892.403725,0.9131583264538641
892.46399,0.9128479053974398
892.524255,0.9140911372240383
892.58452,0.9159596183962663
892.644785,0.9168943738512692
892.70505,0.9175189915780584
892.765315,0.9193935601863962
892.82558,0.9225275859921779
892.885845,0.9237840008330722
892.94611,0.923155118087384
893.006375,0.9228412986995533
893.06664,0.9240981407941226
893.126905,0.9266169624944764
893.18717,0.9285101190239755
893.247435,0.9300917888657741
893.3077,0.9310409664887113
893.367964,0.9316752213261503
893.428229,0.9323089759287962
893.488494,0.9335787123046425
893.548759,1.0
893.609024,1.0
893.669289,1.0
893.729554,1.0
893.789819,1.0
893.850084,1.0
893.910349,1.0
893.970614,1.0
894.030879,1.0
894.091144,1.0
894.151409,1.0
894.211674,1.0
894.271939,1.0
894.332204,1.0
894.392469,1.0
894.452734,1.0
894.512999,1.0
894.573264,1.0
894.633529,1.0
894.693794,1.0
894.754059,1.0
894.814324,1.0
894.874589,1.0
894.934854,1.0
894.995119,1.0
895.055384,1.0
895.115649,1.0
895.175914,1.0
895.236179,1.0
895.296444,1.0
895.356709,1.0
895.416974,1.0
895.477239,1.0
895.537504,1.0
895.597769,1.0
895.658033,1.0
895.718298,1.0
895.778563,1.0
895.838828,1.0
895.899093,1.0
895.959358,1.0
896.019623,1.0
896.079888,1.0
896.140153,1.0
896.200418,1.0
896.260683,1.0
896.320948,1.0
896.381213,1.0
896.441478,1.0
896.501743,1.0
896.562008,1.0
896.622273,1.0
896.682538,1.0
896.742803,1.0
896.803068,1.0
896.863333,1.0
896.923598,1.0
896.983863,1.0
897.044128,1.0
897.104393,1.0
897.164658,1.0
897.224923,1.0
897.285188,1.0
897.345453,1.0
897.405718,1.0
897.465983,1.0
897.526248,1.0
897.586513,1.0
897.646778,1.0
897.707043,1.0
897.767308,1.0
897.827573,1.0
897.887838,1.0
897.948103,1.0
898.008367,1.0
898.068632,1.0
898.128897,1.0
898.189162,1.0
898.249427,1.0
898.309692,1.0
898.369957,1.0
898.430222,1.0
898.490487,1.0
898.550752,1.0
898.611017,1.0
898.671282,1.0
898.731547,1.0
898.791812,1.0
898.852077,1.0
898.912342,1.0
898.972607,1.0
899.032872,1.0
899.093137,1.0
899.153402,1.0
899.213667,1.0
899.273932,1.0
899.334197,1.0
899.394462,1.0
899.454727,1.0
899.514992,1.0
899.575257,1.0
899.635522,1.0
899.695787,1.0
899.756052,1.0
899.816317,1.0
899.876582,1.0
899.936847,1.0
899.997112,1.0
900.057377,1.0
900.117642,1.0
900.177907,1.0
900.238172,1.0
900.298436,1.0
900.358701,1.0
900.418966,1.0
900.479231,1.0
900.539496,1.0
900.599761,1.0
900.660026,1.0
900.720291,1.0
900.780556,1.0
900.840821,1.0
900.901086,1.0
900.961351,1.0
901.021616,1.0
901.081881,1.0
901.142146,1.0
901.202411,1.0
901.262676,1.0
901.322941,1.0
901.383206,1.0
901.443471,1.0
901.503736,1.0
901.564001,1.0
901.624266,1.0
901.684531,1.0
901.744796,1.0
901.805061,1.0
901.865326,1.0
901.925591,1.0
901.985856,1.0
902.046121,1.0
902.106386,1.0
902.166651,1.0
902.226916,1.0
902.287181,1.0
902.347446,1.0
902.407711,1.0
902.467976,1.0
902.528241,1.0
902.588505,1.0
902.64877,1.0
902.709035,1.0
902.7693,1.0
902.829565,1.0
902.88983,1.0
902.950095,1.0
903.01036,1.0
903.070625,1.0
903.13089,1.0
903.191155,1.0
903.25142,1.0
903.311685,1.0
903.37195,1.0
903.432215,1.0
903.49248,1.0
903.552745,1.0
903.61301,1.0
903.673275,1.0
903.73354,1.0
903.793805,1.0
903.85407,1.0
903.914335,1.0
903.9746,1.0
904.034865,1.0
904.09513,1.0
904.155395,1.0
904.21566,1.0
904.275925,1.0
904.33619,1.0
904.396455,1.0
904.45672,1.0
904.516985,1.0
904.57725,1.0
904.637515,1.0
904.69778,1.0
904.758045,1.0
904.81831,1.0
904.878575,1.0
904.938839,1.0
904.999104,1.0
905.059369,1.0
905.119634,1.0
905.179899,1.0
905.240164,1.0
905.300429,1.0
905.360694,1.0
905.420959,1.0
905.481224,1.0
905.541489,1.0
905.601754,1.0
905.662019,1.0
905.722284,1.0
905.782549,1.0
905.842814,1.0
905.903079,1.0
905.963344,1.0
906.023609,1.0
906.083874,1.0
906.144139,1.0
906.204404,1.0
906.264669,1.0
906.324934,1.0
906.385199,1.0
906.445464,1.0
906.505729,1.0
906.565994,1.0
906.626259,1.0
906.686524,1.0
906.746789,1.0
906.807054,1.0
906.867319,1.0
906.927584,1.0
906.987849,1.0
907.048114,1.0
907.108379,1.0
907.168644,1.0
907.228908,1.0
907.289173,1.0
907.349438,1.0
907.409703,1.0
907.469968,1.0
907.530233,1.0
907.590498,1.0
907.650763,1.0
907.711028,1.0
907.771293,1.0
907.831558,1.0
907.891823,1.0
907.952088,1.0
908.012353,1.0
908.072618,1.0
908.132883,1.0
908.193148,1.0
908.253413,1.0
908.313678,1.0
908.373943,1.0
908.434208,1.0
908.494473,1.0
908.554738,1.0
908.615003,1.0
908.675268,1.0
908.735533,1.0
908.795798,1.0
908.856063,1.0
908.916328,1.0
908.976593,1.0
909.036858,1.0
909.097123,1.0
909.157388,1.0
909.217653,1.0
909.277918,1.0
909.338183,1.0
909.398448,1.0
909.458713,1.0
909.518977,1.0
909.579242,1.0
909.639507,1.0
909.699772,1.0
909.760037,1.0
909.820302,1.0
909.880567,1.0
909.940832,1.0
910.001097,1.0
910.061362,1.0
910.121627,1.0
910.181892,1.0
910.242157,1.0
910.302422,1.0
910.362687,1.0
910.422952,1.0
910.483217,1.0
910.543482,1.0
910.603747,1.0
910.664012,1.0
910.724277,1.0
910.784542,1.0
910.844807,1.0
910.905072,1.0
910.965337,1.0
911.025602,1.0
911.085867,1.0
911.146132,1.0
911.206397,1.0
911.266662,1.0
911.326927,1.0
911.387192,1.0
911.447457,1.0
911.507722,1.0
911.567987,1.0
911.628252,1.0
911.688517,1.0
911.748782,1.0
911.809046,1.0
911.869311,1.0
911.929576,1.0
911.989841,1.0
912.050106,1.0
912.110371,1.0
912.170636,1.0
912.230901,1.0
912.291166,1.0
912.351431,1.0
912.411696,1.0
912.471961,1.0
912.532226,1.0
912.592491,1.0
912.652756,1.0
912.713021,1.0
912.773286,1.0
912.833551,1.0
912.893816,1.0
912.954081,1.0
913.014346,1.0
913.074611,1.0
913.134876,1.0
913.195141,1.0
913.255406,1.0
913.315671,1.0
913.375936,1.0
913.436201,1.0
913.496466,1.0
913.556731,1.0
913.616996,1.0
913.677261,1.0
913.737526,1.0
913.797791,1.0
913.858056,1.0
913.918321,1.0
913.978586,1.0
914.038851,1.0
914.099116,1.0
914.15938,1.0
914.219645,1.0
914.27991,1.0
914.340175,1.0
914.40044,1.0
914.460705,1.0
914.52097,1.0
914.581235,1.0
914.6415,1.0
914.701765,1.0
914.76203,1.0
914.822295,1.0
914.88256,1.0
914.942825,1.0
915.00309,1.0
915.063355,1.0
915.12362,1.0
915.183885,1.0
915.24415,1.0
915.304415,1.0
915.36468,1.0
915.424945,1.0
915.48521,1.0
915.545475,1.0
915.60574,1.0
915.666005,1.0
915.72627,1.0
915.786535,1.0
915.8468,1.0
915.907065,1.0
915.96733,1.0
916.027595,1.0
916.08786,1.0
916.148125,1.0
916.20839,1.0
916.268655,1.0
916.32892,1.0
916.389185,1.0
916.449449,1.0
916.509714,1.0
916.569979,1.0
916.630244,1.0
916.690509,1.0
916.750774,1.0
916.811039,1.0
916.871304,1.0
916.931569,1.0
916.991834,1.0
917.052099,1.0
917.112364,1.0
917.172629,1.0
917.232894,1.0
917.293159,1.0
917.353424,1.0
917.413689,1.0
917.473954,1.0
917.534219,1.0
917.594484,1.0
917.654749,1.0
917.715014,1.0
917.775279,1.0
917.835544,1.0
917.895809,1.0
917.956074,1.0
918.016339,1.0
918.076604,1.0
918.136869,1.0
918.197134,1.0
918.257399,1.0
918.317664,1.0
918.377929,1.0
918.438194,1.0
918.498459,1.0
918.558724,1.0
918.618989,1.0
918.679254,1.0
918.739518,1.0
918.799783,1.0
918.860048,1.0
918.920313,1.0
918.980578,1.0
919.040843,1.0
919.101108,1.0
919.161373,1.0
919.221638,1.0
919.281903,1.0
919.342168,1.0
919.402433,1.0
919.462698,1.0
919.522963,1.0
919.583228,1.0
919.643493,1.0
919.703758,1.0
919.764023,1.0
919.824288,1.0
919.884553,1.0
919.944818,1.0
920.005083,1.0
920.065348,1.0
920.125613,1.0
920.185878,1.0
920.246143,1.0
920.306408,1.0
920.366673,1.0
920.426938,1.0
920.487203,1.0
920.547468,1.0
920.607733,1.0
920.667998,1.0
920.728263,1.0
920.788528,1.0
920.848793,1.0
920.909058,1.0
920.969323,1.0
921.029587,1.0
921.089852,1.0
921.150117,1.0
921.210382,1.0
921.270647,1.0
921.330912,1.0
921.391177,1.0
921.451442,1.0
921.511707,1.0
921.571972,1.0
921.632237,1.0
921.692502,1.0
921.752767,1.0
921.813032,1.0
921.873297,1.0
921.933562,1.0
921.993827,1.0
922.054092,1.0
922.114357,1.0
922.174622,1.0
922.234887,1.0
922.295152,1.0
922.355417,1.0
922.415682,1.0
922.475947,1.0
922.536212,1.0
922.596477,1.0
922.656742,1.0
922.717007,1.0
922.777272,1.0
922.837537,1.0
922.897802,1.0
922.958067,1.0
923.018332,1.0
923.078597,1.0
923.138862,1.0
923.199127,1.0
923.259392,1.0
923.319657,1.0
923.379921,1.0
923.440186,1.0
923.500451,1.0
923.560716,1.0
923.620981,1.0
923.681246,1.0
923.741511,1.0
923.801776,1.0
923.862041,1.0
923.922306,1.0
923.982571,1.0
924.042836,1.0
924.103101,1.0
924.163366,1.0
924.223631,1.0
924.283896,1.0
924.344161,1.0
924.404426,1.0
924.464691,1.0
924.524956,1.0
924.585221,1.0
924.645486,1.0
924.705751,1.0
924.766016,1.0
924.826281,1.0
924.886546,1.0
924.946811,1.0
925.007076,1.0
925.067341,1.0
925.127606,1.0
925.187871,1.0
925.248136,1.0
925.308401,1.0
925.368666,1.0
925.428931,1.0
925.489196,1.0
925.549461,1.0
925.609726,1.0
925.66999,1.0
925.730255,1.0
925.79052,1.0
925.850785,1.0
925.91105,1.0
925.971315,1.0
926.03158,1.0
926.091845,1.0
926.15211,1.0
926.212375,1.0
926.27264,1.0
926.332905,1.0
926.39317,1.0
926.453435,1.0
926.5137,1.0
926.573965,1.0
926.63423,1.0
926.694495,1.0
926.75476,1.0
926.815025,1.0
926.87529,1.0
926.935555,1.0
926.99582,1.0
927.056085,1.0
927.11635,1.0
927.176615,1.0
927.23688,1.0
927.297145,1.0
927.35741,1.0
927.417675,1.0
927.47794,1.0
927.538205,1.0
927.59847,1.0
927.658735,1.0
927.719,1.0
927.779265,1.0
927.83953,1.0
927.899795,1.0
927.960059,1.0
928.020324,1.0
928.080589,1.0
928.140854,1.0
928.201119,1.0
928.261384,1.0
928.321649,1.0
928.381914,1.0
928.442179,1.0
928.502444,1.0
928.562709,1.0
928.622974,1.0
928.683239,1.0
928.743504,1.0
928.803769,1.0
928.864034,1.0
928.924299,1.0
928.984564,1.0
929.044829,1.0
929.105094,1.0
929.165359,1.0
929.225624,1.0
929.285889,1.0
929.346154,1.0
929.406419,1.0
929.466684,1.0
929.526949,1.0
929.587214,1.0
929.647479,1.0
929.707744,1.0
929.768009,1.0
929.828274,1.0
929.888539,1.0
929.948804,1.0
930.009069,1.0
930.069334,1.0
930.129599,1.0
930.189864,1.0
930.250129,1.0
930.310393,1.0
930.370658,1.0
930.430923,1.0
930.491188,1.0
930.551453,1.0
930.611718,1.0
930.671983,1.0
930.732248,1.0
930.792513,1.0
930.852778,1.0
930.913043,1.0
930.973308,1.0
931.033573,1.0
931.093838,1.0
931.154103,1.0
931.214368,1.0
931.274633,1.0
931.334898,1.0
931.395163,1.0
931.455428,1.0
931.515693,1.0
931.575958,1.0
931.636223,1.0
931.696488,1.0
931.756753,0.9335787123046425
931.817018,0.9323089759287962
931.877283,0.9319920447583326
931.937548,0.9323089759287962
931.997813,0.9313585055956246
932.058078,0.9304080738393872
932.118343,0.9304080738393872
932.178608,0.9313585055956246
932.238873,0.9319920447583326
932.299138,0.9323089759287962
932.359403,0.9329440945747575
932.419668,0.9338971169304418
932.479933,0.9338971169304418
932.540198,0.9319920447583326
932.600462,0.9300917888657741
932.660727,0.9285101190239755
932.720992,0.9269320658262555
932.781257,0.9250421268187348
932.841522,0.9240981407941226
932.901787,0.9244123875809191
932.962052,0.9240981407941226
933.022317,0.9225275859921779
933.082582,0.9200198804387238
933.142847,0.9181431166708134
933.203112,0.9162710976149876
933.263377,0.9150249008803745
933.323642,0.9147138452965209
933.383907,0.9156473294146906
933.444172,0.9172070881475097
933.504437,0.9187685850810876
933.564702,0.9200198804387238
933.624967,0.9206457067142406
933.685232,0.9200198804387238
933.745497,0.9193935601863962
933.805762,0.9200198804387238
933.866027,0.9212728799687679
933.926292,0.9215861660035654
933.986557,0.9200198804387238
934.046822,0.9187685850810876
934.107087,0.9190810195108584
934.167352,0.9193935601863962
934.227617,0.9178310010738036
934.287882,0.9153360622411076
934.348147,0.9140911372240383
934.408412,0.9137803990658625
934.468677,0.9140911372240383
934.528942,0.9140911372240383
934.589207,0.9134697665407018
934.649472,0.9128479053974398
934.709737,0.9131583264538641
934.770002,0.9150249008803745
934.830267,0.9178310010738036
934.890531,0.9187685850810876
934.950796,0.9172070881475097
935.011061,0.9159596183962663
935.071326,0.9159596183962663
935.131591,0.9159596183962663
935.191856,0.9144019810511507
935.252121,0.9128479053974398
935.312386,0.9128479053974398
935.372651,0.9134697665407018
935.432916,0.9122273798243753
935.493181,0.9097476733081326
935.553446,0.907583233221861
935.613711,0.9066570636307741
935.673976,0.9057318391762654
935.734241,0.9041952114794596
935.794506,0.9029663418126308
935.854771,0.9026593854419546
935.915036,0.9020457857074078
935.975301,0.9005046054984738
936.035566,0.8977532730910961
936.095831,0.8947060951006177
936.156096,0.8925792265717803
936.216361,0.8928827551057416
936.276626,0.8944019467364355
936.336891,0.8940979017651192
936.397156,0.8916692599225623
936.457421,0.8886338460681888
936.517686,0.8883317619177413
936.577951,0.88893603294471
936.638216,0.8886338460681888
936.698481,0.8877279016553952
936.758746,0.8883317619177413
936.819011,0.8913661439068313
936.879276,0.8937939601515212
936.939541,0.8937939601515212
936.999806,0.8919724790152608
937.060071,0.8910631309330276
937.120336,0.8916692599225623
937.1806,0.8928827551057416
937.240865,0.8940979017651192
937.30113,0.8944019467364355
937.361395,0.8934901218605062
937.42166,0.8919724790152608
937.481925,0.8910631309330276
937.54219,0.8898521087566975
937.602455,0.8877279016553952
937.66272,0.8850156062047729
937.722985,0.8832120146569795
937.78325,0.8820116627413629
937.843515,0.8805135166996415
937.90378,0.8781217741786358
937.964045,0.8769283402847486
938.02431,0.8769283402847486
938.084575,0.8769283402847486
938.14484,0.8760255691012274
938.205105,0.8745375907736884
938.26537,0.8733490280560814
938.325635,0.8721620806850855
938.3859,0.8706806647082755
938.446165,0.8697930232043986
938.50643,0.8694973438448486
938.566695,0.8697930232043986
938.62696,0.8697930232043986
938.687225,0.8692017649991924
938.74749,0.8674304008043818
938.807755,0.8641836283046131
938.86802,0.8606649421021036
938.928285,0.8592030546569296
938.98855,0.859787511426877
939.048815,0.8600798888821131
939.10908,0.858910975274655
939.169345,0.8577436503091816
939.22961,0.8577436503091816
939.289875,0.8577436503091816
939.35014,0.8565779118266085
939.410405,0.853960789655481
939.47067,0.8519222603810441
939.530934,0.8516326560480411
939.591199,0.8522119631962615
939.651464,0.8525017645271827
939.711729,0.8513431501637739
939.771994,0.8493193627287269
939.832259,0.8478767463834117
939.892524,0.8475885172913635
939.952789,0.8481650734900126
940.013054,0.8478767463834117
940.073319,0.8470123530176601
940.133584,0.8467244177694
940.193849,0.847300386180549
940.254114,0.8467244177694
940.314379,0.8444244567180995
940.374644,0.8415582888117733
940.434909,0.8406919300256653
940.495174,0.8412722076301341
940.555439,0.8412722076301341
940.615704,0.8392639678563665
940.675969,0.8366997453759835
940.736234,0.8347107678041628
940.796499,0.8344270143839242
940.856764,0.8347107678041628
940.917029,0.8335763327506397
940.977294,0.8310294878324503
941.037559,0.8287638713043463
941.097824,0.828482139485226
941.158089,0.8296179378605596
941.218354,0.8296179378605596
941.278619,0.828482139485226
941.338884,0.8270749163266921
941.399149,0.8262317300101646
941.459414,0.8253894033052035
941.519679,0.8234273123397582
941.579944,0.8206324134982523
941.640209,0.8181169352236415
941.700474,0.8167273179431158
941.760739,0.8156173237578463
941.821003,0.8150628925056808
941.881268,0.8136784626871837
941.941533,0.8109166536499528
942.001798,0.8067834389073746
942.062063,0.8029522751416831
942.122328,0.8007712125431294
942.182593,0.7999548423259255
942.242858,0.7994110579407886
942.303123,0.7985960743739672
942.363388,0.7977819216665735
942.423653,0.7966976757074776
942.483918,0.7956069472113773
942.544183,0.7942555644019639
942.604448,0.7929064769916845
942.664713,0.7915596810816754
942.724978,0.7912905965370725
942.785243,0.7923674838657622
942.845508,0.793445836757576
942.905773,0.7937156542084409
942.966038,0.7931761110290505
943.026303,0.7929064769916845
943.086568,0.7923674838657622
943.146833,0.7918288571305785
943.207098,0.7904838916180547
943.267363,0.7891412106045278
943.327628,0.788068708025168
943.387893,0.7869976630579152
943.448158,0.7859280737217644
943.508423,0.7867301293357856
943.568688,0.7886047769894164
943.628953,0.7899465452902116
943.689218,0.7891412106045278
943.749483,0.7869976630579152
943.809748,0.7859280737217644
943.870013,0.7856609035981937
943.930278,0.7851268357873821
943.990543,0.7835189743950315
944.050808,0.7819222249254772
944.111072,0.782188123682179
944.171337,0.7837854161388556
944.231602,0.7840519484882745
944.291867,0.7819222249254772
944.352132,0.7790032976007514
944.412397,0.7776801170169924
944.472662,0.7782091193369685
944.532927,0.7784737554231284
944.593192,0.7768872877093201
944.653457,0.775040494520215
944.713722,0.775040494520215
944.773987,0.7774157507220234
944.834252,0.7797982863396355
944.894517,0.7800634628344406
944.954782,0.7790032976007514
945.015047,0.7784737554231284
945.075312,0.7787384815008552
945.135577,0.7784737554231284
945.195842,0.7768872877093201
945.256107,0.7745136461326941
945.316372,0.7729275194934021
945.376637,0.7721395353637432
945.436902,0.7718770525463271
945.497167,0.7708280132632684
945.557432,0.7695187188562885
945.617697,0.7679505007961012
945.677962,0.7671675906373484
945.738227,0.7671675906373484
945.798492,0.7666460940046651
945.858757,0.7653439028209743
945.919022,0.7643037425824234
945.979287,0.7637841927044459
946.039552,0.7640439234816954
946.099817,0.7643037425824234
946.160082,0.7637841927044459
946.220347,0.7624792377893586
946.280612,0.7609253656327507
946.340877,0.7591165166466751
946.401141,0.7578271148704165
946.461406,0.7573119676022262
946.521671,0.757569497448804
946.581936,0.7580848198968444
946.642201,0.7586004928833191
946.702466,0.7588584609029777
946.762731,0.7586004928833191
946.822996,0.7578271148704165
946.883261,0.757569497448804
946.943526,0.7586004928833191
947.003791,0.7606666949849376
947.064056,0.7624792377893586
947.124321,0.7637841927044459
947.184586,0.7650837301258797
947.244851,0.7658645136625178
947.305116,0.7661249518691493
947.365381,0.7661249518691493
947.425646,0.765604163989825
947.485911,0.7658645136625178
947.546176,0.7669067979937934
947.606441,0.7684728847270498
947.666706,0.7705659762875692
947.726971,0.7721395353637432
947.787236,0.7726647688069223
947.847501,0.7731903595303041
947.907766,0.773716307776922
947.968031,0.7739794160474376
948.028296,0.7742503562548246
948.088561,0.774777025544342
948.148826,0.7755677012864741
948.209091,0.7758314391378056
948.269356,0.7753040530907698
948.329621,0.774777025544342
948.389886,0.7753040530907698
948.450151,0.7763591839293127
948.510416,0.7763591839293127
948.570681,0.7753040530907698
948.630946,0.7742503562548246
948.691211,0.7739794160474376
948.751475,0.7734532889480126
948.81174,0.7721395353637432
948.872005,0.771090139346687
948.93227,0.771614658957899
948.992535,0.7731903595303041
949.0528,0.7745136461326941
949.113065,0.774777025544342
949.17333,0.7739794160474376
949.233595,0.7729275194934021
949.29386,0.7726647688069223
949.354125,0.7729275194934021
949.41439,0.773716307776922
949.474655,0.7745136461326941
949.53492,0.7753040530907698
949.595185,0.7768872877093201
949.65545,0.7776801170169924
949.715715,0.7774157507220234
949.77598,0.7760952666752523
949.836245,0.7753040530907698
949.89651,0.7760952666752523
949.956775,0.7768872877093201
950.01704,0.7771514742963161
950.077305,0.7771514742963161
950.13757,0.7771514742963161
950.197835,0.7766231909304956
950.2581,0.7758314391378056
950.318365,0.7753040530907698
950.37863,0.775040494520215
950.438895,0.7745136461326941
950.49916,0.773716307776922
950.559425,0.7739794160474376
950.61969,0.7755677012864741
950.679955,0.7758314391378056
950.74022,0.7745136461326941
950.800485,0.7731903595303041
950.86075,0.7734532889480126
950.921015,0.775040494520215
950.98128,0.7758314391378056
951.041544,0.7760952666752523
951.101809,0.7763591839293127
951.162074,0.7763591839293127
951.222339,0.7758314391378056
951.282604,0.7755677012864741
951.342869,0.7758314391378056
951.403134,0.7758314391378056
951.463399,0.7742503562548246
951.523664,0.7718770525463271
951.583929,0.7700421695381724
951.644194,0.7695187188562885
951.704459,0.7687342099306241
951.764724,0.7679505007961012
951.824989,0.7676894420083392
951.885254,0.7687342099306241
951.945519,0.769780399703923
952.005784,0.7703040283892975
952.066049,0.7705659762875692
952.126314,0.7700421695381724
952.186579,0.769780399703923
952.246844,0.7705659762875692
952.307109,0.7718770525463271
952.367374,0.7726647688069223
952.427639,0.7718770525463271
952.487904,0.7713523545681266
952.548169,0.771090139346687
952.608434,0.7703040283892975
952.668699,0.7676894420083392
952.728964,0.7658645136625178
952.789229,0.7669067979937934
952.849494,0.7695187188562885
952.909759,0.7703040283892975
952.970024,0.7687342099306241
953.030289,0.7674284719654777
953.090554,0.7679505007961012
953.150819,0.7687342099306241
953.211084,0.7689956239998741
953.271349,0.7687342099306241
953.331613,0.7689956239998741
953.391878,0.7692571269650189
953.452143,0.7689956239998741
953.512408,0.7682116483589417
953.572673,0.7661249518691493
953.632938,0.7632573633884957
953.693203,0.7601496174586315
953.753468,0.7586004928833191
953.813733,0.7588584609029777
953.873998,0.7598912105203645
953.934263,0.7609253656327507
953.994528,0.7614429708472089
954.054793,0.7609253656327507
954.115058,0.7591165166466751
954.175323,0.7573119676022262
954.235588,0.7562827233710052
954.295853,0.7560256309532468
954.356118,0.7555117082777114
954.416383,0.754741479218867
954.476648,0.7542284294696825
954.536913,0.7537157284757371
954.597178,0.75089458743942
954.657443,0.7465669356859078
954.717708,0.7422568030035052
954.777973,0.7392345648056222
954.838238,0.7364749911526306
954.898503,0.7339752281878563
954.958768,0.7317253795220712
955.019033,0.730730909398886
955.079298,0.7292417378151722
955.139563,0.7272608954551798
955.199828,0.7250388785348146
955.260093,0.7238073595290511
955.320358,0.723315337830908
955.380623,0.723315337830908
955.440888,0.7235613068581356
955.501153,0.723315337830908
955.561418,0.7225779323270605
955.621683,0.7215886783534718
955.681947,0.7206079847737029
955.742212,0.7193839918883185
955.802477,0.7176738938115589
955.862742,0.715481168277546
955.923007,0.7140230744556251
955.983272,0.7123185969696173
956.043537,0.7096595010258958
956.103802,0.706529727925287
956.164067,0.7041316059678591
956.224332,0.7022119482086594
956.284597,0.7000664639122356
956.344862,0.6972160116163036
956.405127,0.6941411173672787
956.465392,0.6915429627617484
956.525657,0.6891957092804637
956.585922,0.6866229314212664
956.646187,0.6838272169967078
956.706452,0.6801104959286406
956.766717,0.6759609303159483
956.826982,0.672515580328359
956.887247,0.6702329100936136
956.947512,0.6681851320869583
957.007777,0.6650121285975805
957.068042,0.6607233891585035
957.128307,0.6564688729475381
957.188572,0.6531228733167528
957.248837,0.6500213958122266
957.309102,0.6471546414370758
957.369367,0.6440750644276951
957.429632,0.6405808090690792
957.489897,0.6366660596750496
957.550162,0.6332119998712515
957.610427,0.630419379070269
957.670692,0.6265667287141238
957.730957,0.6214747477445252
957.791222,0.6162084375731857
957.851487,0.6120324346989789
957.911752,0.6084990060492587
957.972016,0.6039644140009377
958.032281,0.5980326068577771
958.092546,0.5917565273864752
958.152811,0.5855463125069673
958.213076,0.5799983617584834
958.273341,0.5748880228610417
958.333606,0.5707922333938321
958.393871,0.5667312916614687
958.454136,0.5619288716491917
958.514401,0.5571727185269141
958.574666,0.5524512968353326
958.634931,0.5473975270579665
958.695196,0.5416582562121001
958.755461,0.536338385969967
958.815726,0.5323362182871738
958.875991,0.5287286117662918
958.936256,0.5238918547636747
958.996521,0.5182228069264814
959.056786,0.5119133021598021
959.117051,0.5051650860796212
959.177316,0.4971517338415159
959.237581,0.488595661328705
959.297846,0.4805182836475944
959.358111,0.47273514238342573
959.418376,0.4647619220967907
959.478641,0.4572294204230581
959.538906,0.44997646391351576
959.599171,0.4417858573230548
959.659436,0.43270892745088074
959.719701,0.42367865510350355
959.779966,0.4159667291184251
959.840231,0.4086688943777099
959.900496,0.40095743678094986
959.960761,0.3928568432552988
960.021026,0.3854398998301605
960.081291,0.37816676628725726
960.141556,0.37039695392075095
960.201821,0.3625474198004838
960.262085,0.3548713320980274
960.32235,0.3474619904360038
960.382615,0.33996928625379597
960.44288,0.3326381554738806
960.503145,0.32546511391168387
960.56341,0.3177151666314152
960.623675,0.30918978490227744
960.68394,0.3007728350481547
960.744205,0.2932880638124132
960.80447,0.2861039707883044
960.864735,0.27878901552309526
960.925,0.27149813741000095
960.985265,0.2646624601947848
961.04553,0.2579730904710503
961.105795,0.25115123284465074
961.16606,0.24465652276103175
961.226325,0.2387352694890285
961.28659,0.23295732423070714
961.346855,0.22731921860094012
961.40712,0.22210611851323414
961.467385,0.2172514153528695
961.52765,0.2122055284766542
961.587915,0.20680064859775515
961.64818,0.20199749149492421
961.708445,0.198057081387356
961.76871,0.19444615350211014
961.828975,0.19038632151273588
961.88924,0.18628081234425495
961.949505,0.182701793318588
