nu,[0]2-3-Butanedione-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1871.196064,0.9984947340509638
1871.315266,0.9985848023379938
1871.434468,0.9985045193473053
1871.55367,0.998414058935771
1871.672872,0.9983540560539336
1871.792074,0.9984130605222112
1871.911276,0.9985383692242633
1872.030478,0.9983557532572714
1872.14968,0.9985028218910652
1872.268882,0.9983574504634947
1872.388084,0.9983248047086255
1872.507286,0.9983963871633235
1872.626488,0.9983104289349435
1872.74569,0.9981857477488717
1872.864892,0.998389897607898
1872.984094,0.9981667823998358
1873.103296,0.9981962287542483
1873.222498,0.9982152944842946
1873.3417,0.9981954301975846
1873.460902,0.9981953303780466
1873.580104,0.9981642869859991
1873.699306,0.9981182726730071
1873.818508,0.9981256587755535
1873.93771,0.9980449136759418
1874.056912,0.9981901397758243
1874.176114,0.9981713739775955
1874.295316,0.9980371289559756
1874.414518,0.9979980066673224
1874.53372,0.9981609930492871
1874.652922,0.9979328395252174
1874.772124,0.9978380404084918
1874.891326,0.9980449136759418
1875.010528,0.9976905708443887
1875.12973,0.9979137791900092
1875.248932,0.9979566904050989
1875.368134,0.9977704890597952
1875.487336,0.9978479190539911
1875.606538,0.9978450252992218
1875.72574,0.9977326742748545
1875.844942,0.997841532847745
1875.964144,0.9977429509743244
1876.083346,0.9978533074473026
1876.202548,0.9976214332834733
1876.32175,0.9976522602620361
1876.440952,0.9976483694258083
1876.560154,0.9976079654850318
1876.679356,0.9976240271025718
1876.798558,0.9975720522447166
1876.91776,0.9975112022054747
1877.036962,0.9975337462133909
1877.156164,0.9973658754106275
1877.275366,0.9973074314827522
1877.394568,0.9975003293926277
1877.51377,0.9975337462133909
1877.632972,0.9974889579536899
1877.752174,0.997164427850683
1877.871376,0.9973004503551658
1877.990578,0.9972228633982999
1878.10978,0.9973407421072481
1878.228982,0.997315409974118
1878.348184,0.9971702114211369
1878.467386,0.9971134740503006
1878.586588,0.9971722057635541
1878.70579,0.997085754681023
1878.824992,0.9969703985326883
1878.944194,0.9971668210481818
1879.063396,0.9970456726393393
1879.182598,0.9970201485968289
1879.3018,0.9969245389491342
1879.421002,0.9969297229702153
1879.540204,0.9969450758061655
1879.659406,0.9967966417355688
1879.778608,0.9969385956842333
1879.89781,0.9967909600109038
1880.017012,0.9969253364890844
1880.136214,0.9968156807332478
1880.255416,0.9967900628994435
1880.374618,0.9967383308376376
1880.49382,0.9965820545197458
1880.613022,0.9967624521971112
1880.732224,0.9965662089910513
1880.851426,0.9966373663586611
1880.970628,0.9966634785997285
1881.08983,0.9964592831734992
1881.209032,0.9964325784225554
1881.328234,0.9964782160797415
1881.447436,0.9964866861805761
1881.566638,0.9964236105697051
1881.68584,0.9965248523515343
1881.805042,0.9963423057203655
1881.924244,0.9963160026306968
1882.043446,0.9963488816012837
1882.162648,0.9962808332965464
1882.28185,0.9963064380429817
1882.401052,0.9962624022716179
1882.520254,0.9963210838552673
1882.639456,0.9960977337067543
1882.758658,0.9961743365678185
1882.87786,0.9960878723880041
1882.997062,0.9961655702722285
1883.116264,0.9960283081142248
1883.235466,0.9959812966875603
1883.354668,0.996056894536881
1883.47387,0.9959613772608215
1883.593072,0.9959426533629341
1883.712274,0.9959172571490764
1883.831476,0.9958881767897431
1883.950678,0.9957808258306058
1884.06988,0.9960053001260507
1884.189082,0.9958820023021878
1884.308284,0.9959509197212624
1884.427486,0.9957342243784394
1884.546688,0.9957218773506088
1884.66589,0.9957203837689129
1884.785092,0.9957084351959993
1884.904294,0.9956166351103232
1885.023496,0.9955427630966837
1885.142698,0.9955959264996832
1885.2619,0.9956316690350192
1885.381102,0.9955208613968151
1885.500304,0.9954742721106995
1885.619506,0.9954702902215748
1885.738708,0.9955502296954065
1885.85791,0.995279377329042
1885.977112,0.995386276074527
1886.096314,0.9953441721255539
1886.215516,0.9952743014171612
1886.334718,0.9951678127641541
1886.45392,0.9952099092529685
1886.573122,0.9950808388981318
1886.692324,0.9951246234182958
1886.811526,0.9951462178569227
1886.930728,0.9951972701673794
1887.04993,0.9951552737287094
1887.169132,0.9948812457017158
1887.288334,0.9950268074755461
1887.407536,0.9949405423909834
1887.526738,0.9950510864258505
1887.64594,0.9949931761378262
1887.765142,0.9948108106029521
1887.884344,0.9948070303290543
1888.003546,0.9947707205351051
1888.122748,0.9948187691212709
1888.24195,0.9945317058497251
1888.361152,0.9946135591773347
1888.480354,0.9948217535820549
1888.599556,0.9946378280442576
1888.718758,0.9946961155287876
1888.83796,0.994519174829177
1888.957162,0.9945397615891681
1889.076364,0.994536678520686
1889.195566,0.9943406746581647
1889.314768,0.9944247994376688
1889.43397,0.9944400142534933
1889.553172,0.9942553638881634
1889.672374,0.9942292153159483
1889.791576,0.9943735878792067
1889.910778,0.994325262497152
1890.02998,0.9940946057934649
1890.149182,0.9941051432521347
1890.268384,0.9941713528594308
1890.387586,0.9940145843986029
1890.506788,0.9941912364853236
1890.62599,0.9941523643679319
1890.745192,0.9940013640925456
1890.864394,0.994005340105954
1890.983596,0.9938875574519116
1891.102798,0.9938509830627702
1891.222,0.9938322988399209
1891.341202,0.9938140124938571
1891.460404,0.993700227303753
1891.579606,0.9937184121843038
1891.698808,0.9937447460711492
1891.81801,0.9936190453115118
1891.937212,0.9936137791445271
1892.056414,0.9936691249733924
1892.175616,0.9935780096923318
1892.294818,0.9935044876399641
1892.41402,0.9933642147098113
1892.533222,0.9932654792141046
1892.652424,0.9934123940425641
1892.771626,0.9933880557370555
1892.890828,0.9933048133058913
1893.01003,0.9933709696094379
1893.129232,0.9933189183343857
1893.248434,0.9932934896955643
1893.367636,0.9931243462172451
1893.486838,0.9932166117546766
1893.60604,0.9933821947648165
1893.725242,0.9931604966013804
1893.844444,0.9931433150734099
1893.963646,0.9931443082172215
1894.082848,0.9929970358368299
1894.20205,0.9930648598505412
1894.321252,0.9931441095883797
1894.440454,0.9932092619789438
1894.559656,0.9930729037084836
1894.678858,0.9929941561496014
1894.79806,0.9930031924375374
1894.917262,0.992900124055504
1895.036464,0.9928695432026307
1895.155666,0.9928608059890942
1895.274868,0.992902109857738
1895.39407,0.99294679145801
1895.513272,0.9930669452889366
1895.632474,0.9929014148265043
1895.751676,0.9927779055729347
1895.870878,0.9928574302680926
1895.99008,0.9928604088448513
1896.109282,0.9927953786178352
1896.228484,0.9927710554290193
1896.347686,0.9925726203292881
1896.466888,0.9926571911192046
1896.58609,0.9927224108391054
1896.705292,0.9927938894258841
1896.824494,0.9928206952227753
1896.943696,0.9927830680314661
1897.062898,0.9928458139041143
1897.1821,0.9928197024025764
1897.301302,0.9928502817203295
1897.420504,0.9928033210126336
1897.539706,0.9926691030769696
1897.658908,0.9927577523860072
1897.77811,0.9927791961850508
1897.897312,0.9928407504033754
1898.016514,0.9926831990783147
1898.135716,0.9928065972689988
1898.254918,0.9927832665880996
1898.37412,0.9927366068710818
1898.493322,0.9926887581197948
1898.612524,0.9928687489073138
1898.731726,0.9929460963954992
1898.850928,0.9927533842615065
1898.97013,0.9928343962429061
1899.089332,0.992884436357477
1899.208534,0.9927899182582688
1899.327736,0.992821191633247
1899.446938,0.9929991211327946
1899.56614,0.9928479981673076
1899.685342,0.9928903936819672
1899.804544,0.9928922801755073
1899.923746,0.9929717147352614
1900.042948,0.9929554301326738
1900.16215,0.9930058735497765
1900.281352,0.9929201808405828
1900.400554,0.992815532568583
1900.519756,0.9928623945676547
1900.638958,0.9928092778504302
1900.75816,0.9929917729664866
1900.877362,0.9931012066895548
1900.996564,0.9929397415608178
1901.115766,0.9931073639361238
1901.234968,0.9931345754506916
1901.35417,0.9929502667778619
1901.473372,0.9929509618432919
1901.592574,0.9930771739311505
1901.711776,0.9930391398037471
1901.830978,0.9931159046961788
1901.95018,0.9930961418863159
1902.069382,0.9931041859976438
1902.188584,0.993076478777372
1902.307786,0.9932202866629386
1902.426988,0.9931930727999156
1902.54619,0.9932411445079652
1902.665392,0.993361433293904
1902.784594,0.9932783917492656
1902.903796,0.9930537375863956
1903.022998,0.993195655105262
1903.1422,0.9932795836840509
1903.261402,0.9933214016347857
1903.380604,0.9933360035667136
1903.499806,0.9933427582745039
1903.619008,0.9934868034174742
1903.73821,0.9934064335860812
1903.857412,0.9934521313330663
1903.976614,0.993481736647697
1904.095816,0.9934340506688105
1904.215018,0.993447958842877
1904.33422,0.9935763206111511
1904.453422,0.9934971357339576
1904.572624,0.9936003654490513
1904.691826,0.9936219268109214
1904.811028,0.9935776122612074
1904.93023,0.9935447253865224
1905.049432,0.9936977430562901
1905.168634,0.9935173039305195
1905.287836,0.9936664420703769
1905.407038,0.9936054328238368
1905.52624,0.9936950600760058
1905.645442,0.9937437523268999
1905.764644,0.9936679325711579
1905.883846,0.9938345846568369
1906.003048,0.9938434298240013
1906.12225,0.9937579629641641
1906.241452,0.9938323982231557
1906.360654,0.9940636899319689
1906.479856,0.9938281247530313
1906.599058,0.994061105369735
1906.71826,0.9939282082843152
1906.837462,0.9940438088569816
1906.956664,0.9941573351421806
1907.075866,0.9941335750658048
1907.195068,0.9943424644729899
1907.31427,0.9939081311372877
1907.433472,0.9941703586885751
1907.552674,0.9941102132012937
1907.671876,0.9943135295282792
1907.791078,0.9942622242738425
1907.91028,0.9943623515211492
1908.029482,0.9942719680913851
1908.148684,0.9943366973034208
1908.267886,0.9943636441930465
1908.387088,0.9944968978491638
1908.50629,0.9944040161765464
1908.625492,0.994448864809005
1908.744694,0.9945987395457094
1908.863896,0.9944257938629655
1908.983098,0.9946525487930459
1909.1023,0.9946037125518397
1909.221502,0.994550005401468
1909.340704,0.9947266531682847
1909.459906,0.9947150149345264
1909.579108,0.9947812651606291
1909.69831,0.9947217790196259
1909.817512,0.9949276082480044
1909.936714,0.9949260163651047
1910.055916,0.99500342462032
1910.175118,0.9949879026879673
1910.29432,0.9949517852826346
1910.413522,0.9950842221787357
1910.532724,0.9949810372951244
1910.651926,0.9950633256294844
1910.771128,0.9950226283717308
1910.89033,0.9951745799282893
1911.009532,0.9954056862961596
1911.128734,0.9951008402240064
1911.247936,0.9952493203457095
1911.367138,0.9953935424208645
1911.48634,0.9952172738335459
1911.605542,0.9954524714628583
1911.724744,0.9954395306648446
1911.843946,0.9954531682798322
1911.963148,0.9954415215458968
1912.08235,0.9955315135270209
1912.201552,0.9955712360268691
1912.320754,0.9954966705338033
1912.439956,0.9955921432423507
1912.559158,0.995582087812484
1912.67836,0.9957480651803515
1912.797562,0.9957208816292293
1912.916764,0.9956724907702895
1913.035966,0.9957322329119821
1913.155168,0.9958199607860577
1913.27437,0.9958332052796118
1913.393572,0.9958278277948226
1913.512774,0.9959485294419234
1913.631976,0.9959744244403224
1913.751178,0.9959763167935266
1913.87038,0.9961056029099338
1913.989582,0.9961040091422442
1914.108784,0.9959859778106553
1914.227986,0.9959954397223885
1914.347188,0.996136582275911
1914.46639,0.9961130737299712
1914.585592,0.9962906965256189
1914.704794,0.9963462910975591
1914.823996,0.9963546604415555
1914.943198,0.99635226919324
1915.0624,0.9962022298397464
1915.181602,0.9965721884062434
1915.300804,0.9964753262971051
1915.420006,0.9965541506128758
1915.539208,0.9964860882887437
1915.65841,0.9965760750453572
1915.777612,0.9965881336888198
1915.896814,0.9966948739937792
1916.016016,0.996664076597995
1916.135218,0.9966595916197416
1916.25442,0.9966242108322517
1916.373622,0.9968370128170679
1916.492824,0.9969070929223559
1916.612026,0.9969132737654925
1916.731228,0.9969830601371507
1916.85043,0.9969822625510216
1916.969632,0.9970321129103977
1917.088834,0.9970240369829907
1917.208036,0.9969980149952139
1917.327238,0.9970858543896035
1917.44644,0.9972691356126687
1917.565642,0.9971938446352001
1917.684844,0.9973277767618756
1917.804046,0.9972652462706241
1917.923248,0.997480878325853
1918.04245,0.9974284122115239
1918.161652,0.9973792402029019
1918.280854,0.9972761165210512
1918.400056,0.997437887826449
1918.519258,0.9975439211094942
1918.63846,0.9975156910159845
1918.757662,0.9975245689451412
1918.876864,0.9974730980053453
1918.996066,0.9976591440863811
1919.115268,0.9976852830983758
1919.23447,0.9978108995829096
1919.353672,0.9976926659967874
1919.472874,0.997747540602455
1919.592076,0.9976683225927278
1919.711278,0.9979894239213709
1919.83048,0.9978577977972894
1919.949682,0.9979664704285869
1920.068884,0.9977622075991041
1920.188086,0.9979328395252174
1920.307288,0.9979441162300172
1920.42649,0.9981139807736622
1920.545692,0.9980449136759418
1920.664894,0.9979489063732715
1920.784096,0.9981306494163239
1920.903298,0.9980683680070005
1921.0225,0.9981630891895734
1921.141702,0.9981971271312584
1921.260904,0.9981999220871273
1921.380106,0.998275987819258
1921.499308,0.9983200127610636
1921.61851,0.9980742566277432
1921.737712,0.998392693103525
1921.856914,0.9983197132651047
1921.976116,0.9983933919786547
1922.095318,0.9983504619858011
1922.21452,0.9984024773998603
1922.333722,0.9985448597447575
1922.452924,0.9985728193922636
1922.572126,0.998404274525937
1922.691328,0.9987108316923339
1922.81053,0.9986383279178719
1922.929732,0.9986736803404144
1923.048934,0.9988472649101197
1923.168136,0.9987687586004361
1923.287338,0.9985811075810604
1923.40654,0.9987499819242758
1923.525742,0.998690258461106
1923.644944,0.998589295979715
1923.764146,0.9987143271863619
1923.883348,0.9986909575445316
1924.00255,0.9986468163797351
1924.121752,0.9987681593393607
1924.240954,0.998767659955406
1924.360156,0.998839174280041
1924.479358,0.9990296910544618
1924.59856,0.9987427909502934
1924.717762,0.9988541569800251
1924.836964,0.9988578527472431
1924.956166,0.9989644365662769
1925.075368,0.9989172865576199
1925.19457,0.9988543567508765
1925.313772,0.9989534480179117
1925.432974,0.9989552461357365
1925.552176,0.9989404617074987
1925.671378,0.9989679329479235
1925.79058,0.9988823250644201
1925.909782,0.9989782223706234
1926.028984,0.999060321774356
1926.148186,0.9990482631890459
1926.267388,0.999182923988546
1926.38659,0.9992037471776588
1926.505792,0.999082940756087
1926.624994,0.9990544473169349
1926.744196,0.9992780907019936
1926.863398,0.9989836168675893
1926.9826,0.9992284278150187
1927.101802,0.9991314274277214
1927.221004,0.9992767616630168
1927.340206,0.9992976667515373
1927.459408,0.9991252128495701
1927.57861,0.9992910314370593
1927.697812,0.9993726068934125
1927.817014,0.999250331142216
1927.936216,0.999194194835496
1928.055418,0.9993225795529062
1928.17462,0.9995465928201162
1928.293822,0.9994870815876467
1928.413024,0.9995857658186786
1928.532226,0.9993550780516159
1928.651428,0.9994860821010647
1928.77063,0.9994459835238337
1928.889832,0.9994799052961637
1929.009034,0.9994697206478196
1929.128236,0.9994245756201461
1929.247438,0.9993168634440992
1929.36664,0.9994744981245025
1929.485842,0.9993542186066183
1929.605044,0.9994928086650322
1929.724246,0.9995344384074464
1929.843448,0.9994008295743335
1929.96265,0.9994814045171461
1930.081852,0.9995034133399898
1930.201054,0.9994519602286855
1930.320256,0.9995798982674546
1930.439458,0.9994707101233329
1930.55866,0.9994978561164607
1930.677862,0.9995770494688041
1930.797064,0.9996034186591771
1930.916266,0.9994839132186198
1931.035468,0.9995919632696388
1931.15467,0.9995915134533565
1931.273872,0.9997070829085906
1931.393074,0.9996227111913296
1931.512276,0.9995865155082841
1931.631478,0.999650910945768
1931.75068,0.9996195723809443
1931.869882,0.9995658842555193
1931.989084,0.9997625581937687
1932.108286,0.9995272717712155
1932.227488,0.9997557098437007
1932.34669,0.9996311980241742
1932.465892,0.9996127649948356
1932.585094,0.9997917016971045
1932.704296,0.9998127375358045
1932.823498,0.9997047835849441
1932.9427,0.9997102219937593
1933.061902,0.9996953664102377
1933.181104,0.9997998500326778
1933.300306,0.9996221613989896
1933.419508,0.9998936156592153
1933.53871,0.9998001499726777
1933.657912,0.9997239681038159
1933.777114,0.9997873826062824
1933.896316,0.9998288246521719
1934.015518,0.9999622457127111
1934.13472,0.9998607097017945
1934.253922,0.9997434629112677
1934.373124,0.9998055189138987
1934.492326,0.9997114316438597
1934.611528,0.9997808740116072
1934.73073,0.9996790415181973
1934.849932,0.999787982478892
1934.969134,0.999668784863848
1935.088336,0.9996319077625767
1935.207538,0.9996462026010656
1935.32674,0.9998370332805187
1935.445942,0.9997564196705067
1935.565144,0.9998898760640859
1935.684346,0.9998303043999275
1935.803548,0.9998839667323803
1935.92275,0.9997260175400512
1936.041952,0.9998115377612393
1936.161154,0.9997802941388684
1936.280356,0.9998838367474732
1936.399558,0.9997455823696557
1936.51876,0.9997571794856743
1936.637962,0.9997711461910289
1936.757164,0.9998459118727951
1936.876366,0.9997508110527245
1936.995568,0.9997225884856918
1937.11477,0.9998788173432114
1937.233972,0.9999282845716743
1937.353174,0.9998099280659594
1937.472376,0.9995502611628432
1937.591578,0.999728196945145
1937.71078,0.9996603177050987
1937.829982,0.9999269816659684
1937.949184,0.9997815638606482
1938.068386,0.9999238478997184
1938.187588,0.999658018489012
1938.30679,0.999600040005332
1938.425992,0.999711311678495
1938.545194,0.9998347136612923
1938.664396,0.9997507710626928
1938.783598,0.9997585691491196
1938.9028,0.9997345352420061
1939.022002,0.9997790744076536
1939.141204,0.9997830735319495
1939.260406,0.9996138645694819
1939.379608,0.999778794469552
1939.49881,0.9997581492506088
1939.618012,0.9998246753711594
1939.737214,0.9996487916880832
1939.856416,0.9997803541256879
1939.975618,0.9997472319512275
1940.09482,0.999536557422702
1940.214022,0.9996586382771757
1940.333224,0.999767187105129
1940.452426,0.9997256576387497
1940.571628,0.9997203191179918
1940.69083,0.9996904579180389
1940.810032,0.9996512308341107
1940.929234,0.9996370258910469
1941.048436,0.9996695945958917
1941.167638,0.9996427138419064
1941.28684,0.9996604876473671
1941.406042,0.999762768143928
1941.525244,0.9996958762550046
1941.644446,0.9997058932578697
1941.763648,0.9995806179652404
1941.88285,0.9994986956950125
1942.002052,0.9995849861420854
1942.121254,0.999546892684139
1942.240456,0.9995359277148692
1942.359658,0.9995953219042779
1942.47886,0.999555328895514
1942.598062,0.9995431243994568
1942.717264,0.9995760798795363
1942.836466,0.9995794784439854
1942.955668,0.9996109956818074
1943.07487,0.999532389363948
1943.194072,0.9996122352002106
1943.313274,0.9994487519930424
1943.432476,0.9993661809482096
1943.551678,0.9994807648492519
1943.67088,0.9993317633696118
1943.790082,0.9993917650499169
1943.909284,0.9995165868817911
1944.028486,0.9993991705703333
1944.147688,0.9994314416905655
1944.26689,0.9994143415648902
1944.386092,0.9993946732841847
1944.505294,0.9993805819186358
1944.624496,0.9994847228009174
1944.743698,0.9994135720161434
1944.8629,0.9994148812487803
1944.982102,0.9994536992766093
1945.101304,0.9992972470466054
1945.220506,0.9991894486743427
1945.339708,0.9993978513642989
1945.45891,0.9991635799943881
1945.578112,0.9992661793781441
1945.697314,0.9991916868612145
1945.816516,0.9993376294642797
1945.935718,0.9992339935328621
1946.05492,0.9992722049713729
1946.174122,0.9994116531439273
1946.293324,0.999266109429514
1946.412526,0.9990901541609596
1946.531728,0.9991122243062288
1946.65093,0.999267108696123
1946.770132,0.9992511705128467
1946.889334,0.9990522593900911
1947.008536,0.9991044012881397
1947.127738,0.9991805958950454
1947.24694,0.9990663461262598
1947.366142,0.9992764418945043
1947.485344,0.9990503312210911
1947.604546,0.999079633797026
1947.723748,0.998998901433854
1947.84295,0.9991321667852513
1947.962152,0.9987674602018939
1948.081354,0.9989736270813696
1948.200556,0.9988899165989384
1948.319758,0.9989356668047903
1948.43896,0.9988527585851843
1948.558162,0.9988032167170069
1948.677364,0.9990645777803921
1948.796566,0.9988051144449215
1948.915768,0.9988644452308264
1949.03497,0.9988189979325023
1949.154172,0.9986994464537485
1949.273374,0.9987664614349331
1949.392576,0.9987280096663691
1949.511778,0.9987399944743938
1949.63098,0.9988164010064837
1949.750182,0.9987295077595072
1949.869384,0.9988697392264152
1949.988586,0.9985151035513066
1950.107788,0.9986855646279218
1950.22699,0.9986237479047186
1950.346192,0.9986127631039081
1950.465394,0.9985104105413485
1950.584596,0.9984582896582851
1950.703798,0.9985003256371309
1950.823,0.9986527084133332
1950.942202,0.9984456093185268
1951.061404,0.9983685322926988
1951.180606,0.9983537565477617
1951.299808,0.9982877675454145
1951.41901,0.9983192141053728
1951.538212,0.9982244781072485
1951.657414,0.9982107027045011
1951.776616,0.9980893276628043
1951.895818,0.9982387528193494
1952.01502,0.9980693660758676
1952.134222,0.9981628895569755
1952.253424,0.9979757515599191
1952.372626,0.9980022980679776
1952.491828,0.9979491059630727
1952.61103,0.9980532972884278
1952.730232,0.9979628777557602
1952.849434,0.9980837383782194
1952.968636,0.9979500041176723
1953.087838,0.9979281492518938
1953.20704,0.9977466426300725
1953.326242,0.9977593140928975
1953.445444,0.9976741090857796
1953.564646,0.9977124205071431
1953.683848,0.9976046733841777
1953.80305,0.9976378941729245
1953.922252,0.9976074666811738
1954.041454,0.9975021248948365
1954.160656,0.9973375506219797
1954.279858,0.99739669449233
1954.39906,0.9974322024466918
1954.518262,0.9973190003160566
1954.637464,0.9973821326068925
1954.756666,0.9974346960303149
1954.875868,0.997313116151313
1954.99507,0.997266243536369
1955.114272,0.997019350981029
1955.233474,0.9969973170968477
1955.352676,0.9972225642314858
1955.471878,0.9970289224127412
1955.59108,0.9970369983797204
1955.710282,0.9970336084596888
1955.829484,0.9970147647025629
1955.948686,0.9969491632893557
1956.067888,0.9968846627651053
1956.18709,0.9968230571965782
1956.306292,0.9969274300344894
1956.425494,0.9967674360218317
1956.544696,0.9967844808907209
1956.663898,0.9965890306185438
1956.7831,0.9965802606736621
1956.902302,0.9966039795661199
1957.021504,0.9965978006406013
1957.140706,0.996670455268497
1957.259908,0.9963988995705806
1957.37911,0.9963615353124309
1957.498312,0.9963646240379779
1957.617514,0.9961933636793553
1957.736716,0.9962504471945212
1957.855918,0.9962694757597849
1957.97512,0.9960485276941076
1958.094322,0.9961209430543374
1958.213524,0.9961001243441838
1958.332726,0.996062273258634
1958.451928,0.9960439458814184
1958.57113,0.9958322094469045
1958.690332,0.9959012230103115
1958.809534,0.9957563299235912
1958.928736,0.9959010238300868
1959.047938,0.9957954639163351
1959.16714,0.9957157038941069
1959.286342,0.9955589905759757
1959.405544,0.9955175761833931
1959.524746,0.9954668060816564
1959.643948,0.9955674528633602
1959.76315,0.9953395935528928
1959.882352,0.9954942813446611
1960.001554,0.9951924932319473
1960.120756,0.9952518084721205
1960.239958,0.9953891626989133
1960.35916,0.9952959986334309
1960.478362,0.9953316308679951
1960.597564,0.9951032284688888
1960.716766,0.9951891095832224
1960.835968,0.9948342884151193
1960.95517,0.995017752772797
1961.074372,0.9950401409241002
1961.193574,0.9948607513591468
1961.312776,0.9948125017827676
1961.431978,0.9948475197991438
1961.55118,0.9946409114263037
1961.670382,0.9947847469011503
1961.789584,0.9947341136461603
1961.908786,0.994572383028337
1962.027988,0.9944527431671405
1962.14719,0.9945410544916986
1962.266392,0.9944489642538964
1962.385594,0.9943881058395706
1962.504796,0.9943544960896011
1962.623998,0.9942981177880128
1962.7432,0.9941477912775739
1962.862402,0.9941418264087208
1962.981604,0.9940567315104939
1963.100806,0.9941933242891124
1963.220008,0.9939503731304971
1963.33921,0.9938001985750904
1963.458412,0.9939423221650812
1963.577614,0.9937925463430225
1963.696816,0.993805068207994
1963.816018,0.9938009936155673
1963.93522,0.9937126486342275
1964.054422,0.9936386197995125
1964.173624,0.9935980801708387
1964.292826,0.9936477613168656
1964.412028,0.9934620659040524
1964.53123,0.993381002706898
1964.650432,0.9934340506688105
1964.769634,0.9935473086061666
1964.888836,0.993370373587035
1965.008038,0.9932736240244278
1965.12724,0.993195655105262
1965.246442,0.9931762879788175
1965.365644,0.9931095487747277
1965.484846,0.9931715207440766
1965.604048,0.9930931626023592
1965.72325,0.9929412309715472
1965.842452,0.9928783797808879
1965.961654,0.992913627589015
1966.080856,0.9928072922338601
1966.200058,0.992837871169374
1966.31926,0.9926629485476096
1966.438462,0.9925724218147838
1966.557664,0.9925073111995643
1966.676866,0.9925917771657232
1966.796068,0.9923348284180656
1966.91527,0.9922002769381287
1967.034472,0.992326889771193
1967.153674,0.9922784654005364
1967.272876,0.9921940260960742
1967.392078,0.9920800295517026
1967.51128,0.9921009626611696
1967.630482,0.9918677471404067
1967.749684,0.9917987155475331
1967.868886,0.9918966109118144
1967.988088,0.9919534482159929
1968.10729,0.9917335565124193
1968.226492,0.9915901622078057
1968.345694,0.9915862950137141
1968.464896,0.9915621997595038
1968.584098,0.9914690964402156
1968.7033,0.9912902515475122
1968.822502,0.9913691613921055
1968.941704,0.9914102049249824
1969.060906,0.991173980020464
1969.180108,0.9910326486880766
1969.29931,0.9909144255452388
1969.418512,0.9908764742495124
1969.537714,0.9908051337116566
1969.656916,0.9907966128241465
1969.776118,0.9907596567997223
1969.89532,0.9906411690304789
1970.014522,0.9905078377025271
1970.133724,0.9902463781475535
1970.252926,0.9904481118806653
1970.372128,0.9903070821110914
1970.49133,0.9902478635182347
1970.610532,0.9901771623448414
1970.729734,0.9900526058925836
1970.848936,0.9900438934679864
1970.968138,0.9901703301459923
1971.08734,0.9900409233407612
1971.206542,0.98993697450122
1971.325744,0.9900715160779477
1971.444946,0.9899924125240422
1971.564148,0.9899260852543914
1971.68335,0.990134387615369
1971.802552,0.9900438934679864
1971.921754,0.9900389432608946
1972.040956,0.9900809218020277
1972.160158,0.9902889596573097
1972.27936,0.9903164900730592
1972.398562,0.9902104328564376
1972.517764,0.9904414759005462
1972.636966,0.990483768654511
1972.756168,0.9905717275184833
1972.87537,0.9904539555417642
1972.994572,0.9904475176119765
1973.113774,0.9904429615638743
1973.232976,0.9903254029615778
1973.352178,0.9904103765264657
1973.47138,0.990556472831341
1973.590582,0.9905239831118664
1973.709784,0.9904504889589862
1973.828986,0.9903480816729758
1973.948188,0.9904212711005275
1974.06739,0.9903966099179101
1974.186592,0.9902432093642134
1974.305794,0.9903275816798609
1974.424996,0.9903223329575871
1974.544198,0.9902368718279536
1974.6634,0.9900554770493039
1974.782602,0.9909524773897704
1974.901804,0.9905522134476654
1975.021006,0.9904433577411382
1975.140208,0.9904866410616051
1975.25941,0.9905796521240019
1975.378612,0.9906461222487071
1975.497814,0.990440584503619
1975.617016,0.9907591614200177
1975.736218,0.9907260706166459
1975.85542,0.9905580577229653
1975.974622,0.9906455278612121
1976.093824,0.9905940156330928
1976.213026,0.9905960958827099
1976.332228,0.9906490941915318
1976.45143,0.9906968446286482
1976.570632,0.990783336238488
1976.689834,0.9908816268205751
1976.809036,0.9907230984428923
1976.928238,0.990692386502878
1977.04744,0.990930082116849
1977.166642,0.9908420914324012
1977.285844,0.990903030094869
1977.405046,0.9908122675343011
1977.524248,0.9908020622205029
1977.64345,0.9908874730394197
1977.762652,0.9909467298820694
1977.881854,0.9909679363689975
1978.001056,0.9909737830970698
1978.120258,0.9910467214516043
1978.23946,0.9909500991066786
1978.358662,0.9910492981764298
1978.477864,0.9910866614392642
1978.597066,0.9911891450983709
1978.716268,0.9911330453803954
1978.83547,0.9910882471791911
1978.954672,0.9911453355063566
1979.073874,0.9910867605479353
1979.193076,0.9913078966710308
1979.312278,0.9913098792888068
1979.43148,0.9913662864257061
1979.550682,0.9911943984147612
1979.669884,0.9912166014179584
1979.789086,0.9912847003376469
1979.908288,0.9913083923251031
1980.02749,0.9913349597460193
1980.146692,0.9914047521838504
1980.265894,0.9914535304975945
1980.385096,0.9914155585545438
1980.504298,0.9914583886317964
1980.6235,0.9914422279917712
1980.742702,0.9914154594129929
1980.861904,0.9914303307564188
1980.981106,0.9914991384089713
1981.100308,0.9914180370965383
1981.21951,0.9915468306645183
1981.338712,0.9915125237376906
1981.457914,0.9915937319388152
1981.577116,0.9916655259239184
1981.696318,0.9916041437276623
1981.81552,0.991635677240813
1981.934722,0.991664732591815
1982.053924,0.9917229450201362
1982.173126,0.9918503896067106
1982.292328,0.9919229957125809
1982.41153,0.9916776243171347
1982.530732,0.9918178574474619
1982.649934,0.9917550773640961
