nu,[0]Hexane-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
691.274534,0.9975471132551491
691.393536,0.9979769491315396
691.512538,0.9975828260810594
691.63154,0.9974826737930499
691.750542,0.9976330057592196
691.869544,0.997706234709312
691.988546,0.9978546046574455
692.107548,0.9975068131658409
692.22655,0.9973799383686144
692.345552,0.9974452688941289
692.464554,0.9975381353715304
692.583556,0.9980573893153354
692.702558,0.9973541065627339
692.82156,0.9973925054350102
692.940562,0.9973148115850515
693.059564,0.9971244423588407
693.178566,0.9973103236784973
693.297568,0.997332264746969
693.41657,0.9974584352585761
693.535572,0.9973614870104301
693.654574,0.9968839649460857
693.773576,0.9967202900371193
693.892578,0.9966802226868189
694.01158,0.9964783157275682
694.130582,0.9966971663946257
694.249584,0.996796741415238
694.368586,0.9966421502295009
694.487588,0.9967497933943519
694.60659,0.9967494943694587
694.725592,0.9966752392981639
694.844594,0.9967557739110537
694.963596,0.9965607278919748
695.082598,0.9966231145462228
695.2016,0.9969992113935497
695.320602,0.9962042222461984
695.439604,0.996606371418541
695.558606,0.9965833500772588
695.677608,0.9959612776646887
695.79661,0.9960974348774789
695.915612,0.9962572217205955
696.034614,0.9957815228774278
696.153616,0.9960066945344469
696.272618,0.9960900637837339
696.39162,0.9956834432279265
696.510622,0.995844259089539
696.629624,0.9957364149961426
696.748626,0.9958007416462799
696.867628,0.9959228343013325
696.98663,0.9952692255311675
697.105632,0.9953203836841131
697.224634,0.9950441210926242
697.343636,0.9952693250580951
697.462638,0.9954904984735794
697.58164,0.9952112030266915
697.700642,0.9951964740098816
697.819644,0.9950791472621436
697.938646,0.9945849147193125
698.057648,0.9948115069707631
698.17665,0.9946701542989678
698.295652,0.9944661683697932
698.414654,0.9945697971435027
698.533656,0.9944823783004482
698.652658,0.9947200879940389
698.77166,0.9940264132425387
698.890662,0.9941545515055393
699.009664,0.9938259383335619
699.128666,0.9937666086960507
699.247668,0.9938061613941703
699.36667,0.9938060620135591
699.485672,0.9937462366893862
699.604674,0.9935514815136258
699.723676,0.9935765193264351
699.842678,0.9933724596670098
699.96168,0.9934010692058237
700.080682,0.9932155192170046
700.199684,0.9933123624511592
700.318686,0.9926983872474497
700.437688,0.9927640067795485
700.55669,0.9929498695978346
700.675692,0.9922129771829549
700.794694,0.9927020602382776
700.913696,0.9924891484819587
701.032698,0.9925152512898142
701.1517,0.9920139592219008
701.270702,0.991445598901077
701.389704,0.9918945279311185
701.508706,0.9917283995113336
701.627708,0.9919749738393713
701.74671,0.9916463869639597
701.865712,0.9914958664672132
701.984714,0.9911921186702666
702.103716,0.9910789309934538
702.222718,0.9909927108770867
702.34172,0.9906970427680368
702.460722,0.9907954238689245
702.579724,0.9901015156993769
702.698726,0.9906677185695711
702.817728,0.9897825563781246
702.93673,0.9898142299267028
703.055732,0.9896202453487468
703.174734,0.9897360376911725
703.293736,0.9896588412909314
703.412738,0.9896756656342398
703.53174,0.9887141682506724
703.650742,0.9883395165818812
703.769744,0.9888506202208603
703.888746,0.9887408638936047
704.007748,0.9885035945597291
704.12675,0.9879343804386672
704.245752,0.9884670206033528
704.364754,0.9874109139479083
704.483756,0.9870426783572127
704.602758,0.9877862013953076
704.72176,0.987346734324362
704.840762,0.9873161270500131
704.959764,0.9869627311381719
705.078766,0.9865295495895091
705.197768,0.9866647133963122
705.31677,0.9857988019686934
705.435772,0.9858678103000946
705.554774,0.9854764984599453
705.673776,0.9855080342124654
705.792778,0.9853217907945566
705.91178,0.9849602440452215
706.030782,0.9853976634935092
706.149784,0.9844265402397455
706.268786,0.9840899239276539
706.387788,0.9845171116476685
706.50679,0.9839029646038059
706.625792,0.983662921566884
706.744794,0.9832400374372141
706.863796,0.9833727838024461
706.982798,0.9830463582278675
707.1018,0.982656166281877
707.220802,0.9820431801056942
707.339804,0.9824851989835303
707.458806,0.9818428637299178
707.577808,0.9816003784907363
707.69681,0.9811607200120251
707.815812,0.9811146065418597
707.934814,0.9806124044380196
708.053816,0.9803780660779083
708.172818,0.9806300556201596
708.29182,0.9801614264648641
708.410822,0.9795735060027615
708.529824,0.9791817549557931
708.648826,0.9791876300639482
708.767828,0.9786893503831823
708.88683,0.9786844569486639
709.005832,0.9782284962388225
709.124834,0.977414948612694
709.243836,0.9777453707035126
709.362838,0.9771149282789475
709.48184,0.9765239525355272
709.600842,0.9762095624423321
709.719844,0.9760153160675614
709.838846,0.976032884501366
709.957848,0.9755323080404571
710.07685,0.9750992678377262
710.195852,0.9747658409073806
710.314854,0.9741840793734555
710.433856,0.9738383054037889
710.552858,0.9735413300116903
710.67186,0.9733281478047214
710.790862,0.9735763781304331
710.909864,0.972935002653676
711.028866,0.9722862713828361
711.147868,0.9723047449974911
711.26687,0.9720189294194105
711.385872,0.9716272847125635
711.504874,0.9716049375420085
711.623876,0.9710066132032988
711.742878,0.9708638857218849
711.86188,0.9704426222162745
711.980882,0.9700273616460671
712.099884,0.9698818684540824
712.218886,0.9694746036009376
712.337888,0.9695841604209883
712.45689,0.969596765097004
712.575892,0.9690985204195958
712.694894,0.9688204290522553
712.813896,0.968191868583735
712.932898,0.9673421691957348
713.0519,0.9678385430375368
713.170902,0.9673373324969805
713.289904,0.9670771537501492
713.408906,0.966907930055748
713.527908,0.9671593588018832
713.64691,0.9661830209830886
713.765912,0.9662931721259765
713.884914,0.9659521308335456
714.003916,0.9657145358347435
714.122918,0.9655098260531502
714.24192,0.9651285249837781
714.360922,0.9646229301141112
714.479924,0.9645091113237984
714.598926,0.9642593358112906
714.717928,0.9641629146988455
714.83693,0.9635181054216645
714.955932,0.9637773266557157
715.074934,0.9631115865626886
715.193936,0.9625021298417968
715.312938,0.9622894403741536
715.43194,0.9618805542564492
715.550942,0.9615833790811131
715.669944,0.9613708926349533
715.788946,0.9612411163245457
715.907948,0.9608864837863491
716.02695,0.9602381042625008
716.145952,0.9600268751156211
716.264954,0.9597494674360533
716.383956,0.9598358487752244
716.502958,0.9593061655927085
716.62196,0.9586914473787992
716.740962,0.9587911564741097
716.859964,0.9584441368898003
716.978966,0.9584585136596793
