nu,[1]HFC-245fa-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
883.48435,0.5198265919716876
883.725404,0.5196498809729893
883.966457,0.524117176701968
884.207511,0.5273609765139882
884.448565,0.5313469931856976
884.689619,0.5362847548129726
884.930673,0.5410844026566315
885.171726,0.5498663666526501
885.41278,0.5547820195237726
885.653834,0.5564989472513239
885.894888,0.5582156063067273
886.135942,0.5532639974302707
886.376996,0.5479835558814271
886.618049,0.5476110537285135
886.859103,0.5455504467407284
887.100157,0.5364671226303811
887.341211,0.5271764324693
887.582265,0.5233996278031127
887.823318,0.5178705352037313
888.064372,0.5094263450341258
888.305426,0.5059486991062544
888.54648,0.5085559703665467
888.787534,0.5111715657605183
889.028587,0.5125792222068567
889.269641,0.5161024431341326
889.510695,0.5223277576084436
889.751749,0.5284431753906954
889.992803,0.5339035896759021
890.233857,0.5405273726415989
890.47491,0.5438727363650313
890.715964,0.5442426955976429
890.957018,0.5494870897252475
891.198072,0.5542164303633668
891.439126,0.5566881890626743
891.680179,0.5599375608228446
891.921233,0.5643672990489351
892.162287,0.5731315542785903
892.403341,0.5812408872807663
892.644395,0.5844348307552389
892.885448,0.5900665215784197
893.126502,0.598618966081589
893.367556,0.6043873370965525
893.60861,0.6110478552782247
893.849664,0.6207542550037224
894.090717,0.630829284871618
894.331771,0.6393137139052946
894.572825,0.6419467003502015
894.813879,0.646139405818518
895.054933,0.6570731022134938
895.295987,0.6654511814739664
895.53704,0.6723273023260176
895.778094,0.6806684152509621
896.019148,0.6867602697409249
896.260202,0.6917158701149575
896.501256,0.698381335130006
896.742309,0.7053578614951675
896.983363,0.7120835706140989
897.224417,0.7206944629204608
897.465471,0.7294094827047926
897.706525,0.7376026603360394
897.947578,0.7441222076825633
898.188632,0.7498290738189684
898.429686,0.7574179986996942
898.67074,0.7654510584680895
898.911794,0.7728270454468226
899.152848,0.7792058647907212
899.393901,0.7854252406783198
899.634955,0.7881475188364454
899.876009,0.791805102621184
900.117063,0.8014040717475103
900.358117,0.8052278484978967
900.59917,0.8093773747860049
900.840224,0.8190009788112913
901.081278,0.8215602522556734
901.322332,0.8267772229448384
901.563386,0.8364404086541857
901.804439,0.8381903972093026
902.045493,0.8425013621177112
902.286547,0.8510367217901317
902.527601,0.8549776078820227
902.768655,0.862594992421752
903.009709,0.8681072604579574
903.250762,0.8674564241067536
903.491816,0.8762621279388907
903.73287,0.8825939825831818
903.973924,0.8806015724540258
904.214978,0.8868938295031662
904.456031,0.8919546397440737
904.697085,0.8936956482231598
904.938139,0.9001804821861911
905.179193,0.9012883854000777
905.420247,0.9016579894017346
905.6613,0.9091974424274057
905.902354,0.9135053925562997
906.143408,0.9135364522676587
906.384462,0.9158240664038384
906.625516,0.9191867199057584
906.86657,0.9250301013492519
907.107623,0.9294772013368894
907.348677,0.9279819470454289
907.589731,0.9289038907881565
907.830785,0.9330812474371484
908.071839,0.9363799082228949
908.312892,0.9402043817108692
908.553946,0.9429783078063056
908.795,0.9419124022234059
909.036054,0.9400107195561235
909.277108,0.9426549217106139
909.518161,0.9435593613900444
909.759215,0.944173818518404
910.000269,0.9490374676128392
910.241323,0.9488106747609052
910.482377,0.9527507042998968
910.72343,0.9583157139799843
910.964484,0.9511856689535723
911.205538,0.9506968851479294
911.446592,0.9585121888393352
911.687646,0.960155527336393
911.9287,0.9620979638280674
912.169753,0.9607481260946767
912.410807,0.9549073107671942
912.651861,0.9583157139799843
912.892915,0.9657628227686986
913.133969,0.9638794924670335
913.375022,0.9578232662729012
913.616076,0.9585447788077821
913.85713,0.9651015017634054
914.098184,0.9640443299534489
914.339238,0.9577907008354635
914.580291,0.9611430747308868
914.821345,0.9637474500216796
915.062399,0.9598924807609293
915.303453,0.9622952141281171
915.544507,0.9659617904031517
915.785561,0.9643413013383202
916.026614,0.9655310675029785
916.267668,0.9699041759935926
916.508722,0.96888727996819
916.749776,0.96579565926289
916.99083,0.9677330543855817
917.231883,0.968439757430511
917.472937,0.9654982400047539
917.713991,0.9660274780382534
917.955045,0.9692332344763441
918.196099,0.9675646834828119
918.437152,0.9633841857126463
918.678206,0.9661598328688435
918.91926,0.9720694757179327
919.160314,0.9711134298055566
919.401368,0.9686954592776313
919.642422,0.970495027532805
919.883475,0.9700428822080176
920.124529,0.9705387007916849
