nu,[1](Z)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
992.202427,1.0
992.262692,1.0
992.322957,1.0
992.383222,1.0
992.443487,1.0
992.503752,1.0
992.564017,1.0
992.624282,1.0
992.684547,1.0
992.744812,1.0
992.805077,1.0
992.865342,1.0
992.925606,1.0
992.985871,1.0
993.046136,1.0
993.106401,1.0
993.166666,1.0
993.226931,1.0
993.287196,1.0
993.347461,1.0
993.407726,1.0
993.467991,1.0
993.528256,1.0
993.588521,1.0
993.648786,1.0
993.709051,1.0
993.769316,1.0
993.829581,1.0
993.889846,1.0
993.950111,1.0
994.010376,1.0
994.070641,1.0
994.130906,1.0
994.191171,1.0
994.251436,1.0
994.311701,1.0
994.371966,1.0
994.432231,1.0
994.492496,1.0
994.552761,1.0
994.613026,1.0
994.673291,1.0
994.733556,1.0
994.793821,1.0
994.854086,1.0
994.914351,1.0
994.974616,1.0
995.034881,1.0
995.095146,1.0
995.155411,1.0
995.215676,1.0
995.275941,1.0
995.336205,1.0
995.39647,1.0
995.456735,1.0
995.517,1.0
995.577265,1.0
995.63753,1.0
995.697795,1.0
995.75806,1.0
995.818325,1.0
995.87859,1.0
995.938855,1.0
995.99912,1.0
996.059385,1.0
996.11965,1.0
996.179915,1.0
996.24018,1.0
996.300445,1.0
996.36071,1.0
996.420975,1.0
996.48124,1.0
996.541505,1.0
996.60177,1.0
996.662035,1.0
996.7223,1.0
996.782565,1.0
996.84283,1.0
996.903095,1.0
996.96336,1.0
997.023625,1.0
997.08389,1.0
997.144155,1.0
997.20442,1.0
997.264685,1.0
997.32495,1.0
997.385215,1.0
997.44548,1.0
997.505745,1.0
997.56601,1.0
997.626275,1.0
997.686539,1.0
997.746804,1.0
997.807069,1.0
997.867334,1.0
997.927599,1.0
997.987864,1.0
998.048129,1.0
998.108394,1.0
998.168659,1.0
998.228924,1.0
998.289189,1.0
998.349454,1.0
998.409719,1.0
998.469984,1.0
998.530249,1.0
998.590514,1.0
998.650779,1.0
998.711044,1.0
998.771309,1.0
998.831574,1.0
998.891839,1.0
998.952104,1.0
999.012369,1.0
999.072634,1.0
999.132899,1.0
999.193164,1.0
999.253429,1.0
999.313694,1.0
999.373959,1.0
999.434224,1.0
999.494489,1.0
999.554754,1.0
999.615019,1.0
999.675284,1.0
999.735549,1.0
999.795814,1.0
999.856079,1.0
999.916344,1.0
999.976609,1.0
1000.036874,1.0
1000.097138,1.0
1000.157403,1.0
1000.217668,1.0
1000.277933,1.0
1000.338198,1.0
1000.398463,1.0
1000.458728,1.0
1000.518993,1.0
1000.579258,1.0
1000.639523,1.0
1000.699788,1.0
1000.760053,1.0
1000.820318,1.0
1000.880583,1.0
1000.940848,1.0
1001.001113,1.0
1001.061378,1.0
1001.121643,1.0
1001.181908,1.0
1001.242173,1.0
1001.302438,1.0
1001.362703,1.0
1001.422968,1.0
1001.483233,1.0
1001.543498,1.0
1001.603763,1.0
1001.664028,1.0
1001.724293,1.0
1001.784558,1.0
1001.844823,1.0
1001.905088,1.0
1001.965353,1.0
1002.025618,1.0
1002.085883,1.0
1002.146148,1.0
1002.206413,1.0
1002.266678,1.0
1002.326943,1.0
1002.387208,1.0
1002.447473,1.0
1002.507737,1.0
1002.568002,1.0
1002.628267,1.0
1002.688532,1.0
1002.748797,1.0
1002.809062,1.0
1002.869327,1.0
1002.929592,1.0
1002.989857,1.0
1003.050122,1.0
1003.110387,1.0
1003.170652,1.0
1003.230917,1.0
1003.291182,1.0
1003.351447,1.0
1003.411712,1.0
1003.471977,1.0
1003.532242,1.0
1003.592507,1.0
1003.652772,1.0
1003.713037,1.0
1003.773302,1.0
1003.833567,1.0
1003.893832,1.0
1003.954097,1.0
1004.014362,1.0
1004.074627,1.0
1004.134892,1.0
1004.195157,1.0
1004.255422,1.0
1004.315687,1.0
1004.375952,1.0
1004.436217,1.0
1004.496482,1.0
1004.556747,1.0
1004.617012,1.0
1004.677277,1.0
1004.737542,1.0
1004.797807,1.0
1004.858071,1.0
1004.918336,1.0
1004.978601,1.0
1005.038866,1.0
1005.099131,1.0
1005.159396,1.0
1005.219661,1.0
1005.279926,1.0
1005.340191,1.0
1005.400456,1.0
1005.460721,1.0
1005.520986,1.0
1005.581251,1.0
1005.641516,1.0
1005.701781,1.0
1005.762046,1.0
1005.822311,1.0
1005.882576,1.0
1005.942841,1.0
1006.003106,1.0
1006.063371,1.0
1006.123636,1.0
1006.183901,1.0
1006.244166,1.0
1006.304431,1.0
1006.364696,1.0
1006.424961,1.0
1006.485226,1.0
1006.545491,1.0
1006.605756,1.0
1006.666021,1.0
1006.726286,1.0
1006.786551,1.0
1006.846816,1.0
1006.907081,1.0
1006.967346,1.0
1007.027611,1.0
1007.087876,1.0
1007.148141,1.0
1007.208406,1.0
1007.26867,1.0
1007.328935,1.0
1007.3892,1.0
1007.449465,1.0
1007.50973,1.0
1007.569995,1.0
1007.63026,1.0
1007.690525,1.0
1007.75079,1.0
1007.811055,1.0
1007.87132,1.0
1007.931585,1.0
1007.99185,1.0
1008.052115,1.0
1008.11238,1.0
1008.172645,1.0
1008.23291,1.0
1008.293175,1.0
1008.35344,1.0
1008.413705,1.0
1008.47397,1.0
1008.534235,1.0
1008.5945,1.0
1008.654765,1.0
1008.71503,1.0
1008.775295,1.0
1008.83556,1.0
1008.895825,1.0
1008.95609,1.0
1009.016355,1.0
1009.07662,1.0
1009.136885,1.0
1009.19715,1.0
1009.257415,1.0
1009.31768,1.0
1009.377945,1.0
1009.43821,1.0
1009.498475,1.0
1009.55874,1.0
1009.619004,1.0
1009.679269,1.0
1009.739534,1.0
1009.799799,1.0
1009.860064,1.0
1009.920329,1.0
1009.980594,1.0
1010.040859,1.0
1010.101124,1.0
1010.161389,1.0
1010.221654,1.0
1010.281919,1.0
1010.342184,1.0
1010.402449,1.0
1010.462714,1.0
1010.522979,1.0
1010.583244,1.0
1010.643509,1.0
1010.703774,1.0
1010.764039,1.0
1010.824304,1.0
1010.884569,1.0
1010.944834,1.0
1011.005099,1.0
1011.065364,1.0
1011.125629,1.0
1011.185894,1.0
1011.246159,1.0
1011.306424,1.0
1011.366689,1.0
1011.426954,1.0
1011.487219,1.0
1011.547484,1.0
1011.607749,1.0
1011.668014,1.0
1011.728279,1.0
1011.788544,1.0
1011.848809,1.0
1011.909074,1.0
1011.969339,1.0
1012.029603,1.0
1012.089868,1.0
1012.150133,1.0
1012.210398,1.0
1012.270663,1.0
1012.330928,1.0
1012.391193,1.0
1012.451458,1.0
1012.511723,1.0
1012.571988,1.0
1012.632253,1.0
1012.692518,1.0
1012.752783,1.0
1012.813048,1.0
1012.873313,1.0
1012.933578,1.0
1012.993843,1.0
1013.054108,1.0
1013.114373,1.0
1013.174638,1.0
1013.234903,1.0
1013.295168,1.0
1013.355433,1.0
1013.415698,1.0
1013.475963,1.0
1013.536228,1.0
1013.596493,1.0
1013.656758,1.0
1013.717023,1.0
1013.777288,1.0
1013.837553,1.0
1013.897818,1.0
1013.958083,1.0
1014.018348,1.0
1014.078613,1.0
1014.138878,1.0
1014.199143,1.0
1014.259408,1.0
1014.319673,1.0
1014.379938,1.0
1014.440202,1.0
1014.500467,1.0
1014.560732,1.0
1014.620997,1.0
1014.681262,1.0
1014.741527,1.0
1014.801792,1.0
1014.862057,1.0
1014.922322,1.0
1014.982587,1.0
1015.042852,1.0
1015.103117,1.0
1015.163382,1.0
1015.223647,1.0
1015.283912,1.0
1015.344177,1.0
1015.404442,1.0
1015.464707,1.0
1015.524972,1.0
1015.585237,1.0
1015.645502,1.0
1015.705767,1.0
1015.766032,1.0
1015.826297,1.0
1015.886562,1.0
1015.946827,1.0
1016.007092,1.0
1016.067357,1.0
1016.127622,1.0
1016.187887,1.0
1016.248152,1.0
1016.308417,1.0
1016.368682,1.0
1016.428947,1.0
1016.489212,1.0
1016.549477,1.0
1016.609742,1.0
1016.670007,1.0
1016.730272,1.0
1016.790536,1.0
1016.850801,1.0
1016.911066,1.0
1016.971331,1.0
1017.031596,1.0
1017.091861,1.0
1017.152126,1.0
1017.212391,1.0
1017.272656,1.0
1017.332921,1.0
1017.393186,1.0
1017.453451,1.0
1017.513716,1.0
1017.573981,1.0
1017.634246,1.0
1017.694511,1.0
1017.754776,1.0
1017.815041,1.0
1017.875306,1.0
1017.935571,1.0
1017.995836,1.0
1018.056101,1.0
1018.116366,1.0
1018.176631,1.0
1018.236896,1.0
1018.297161,1.0
1018.357426,1.0
1018.417691,1.0
1018.477956,1.0
1018.538221,1.0
1018.598486,1.0
1018.658751,1.0
1018.719016,1.0
1018.779281,1.0
1018.839546,1.0
1018.899811,1.0
1018.960076,1.0
1019.020341,1.0
1019.080606,1.0
1019.140871,1.0
1019.201135,1.0
1019.2614,1.0
1019.321665,1.0
1019.38193,1.0
1019.442195,1.0
1019.50246,1.0
1019.562725,1.0
1019.62299,1.0
1019.683255,1.0
1019.74352,1.0
1019.803785,1.0
1019.86405,1.0
1019.924315,1.0
1019.98458,1.0
1020.044845,1.0
1020.10511,1.0
1020.165375,1.0
1020.22564,1.0
1020.285905,1.0
1020.34617,1.0
1020.406435,1.0
1020.4667,1.0
1020.526965,1.0
1020.58723,1.0
1020.647495,1.0
1020.70776,1.0
1020.768025,1.0
1020.82829,1.0
1020.888555,1.0
1020.94882,1.0
1021.009085,1.0
1021.06935,1.0
1021.129615,1.0
1021.18988,1.0
1021.250145,1.0
1021.31041,1.0
1021.370675,1.0
1021.43094,1.0
1021.491205,1.0
1021.55147,1.0
1021.611734,1.0
1021.671999,1.0
1021.732264,1.0
1021.792529,1.0
1021.852794,1.0
1021.913059,0.9323472013804258
1021.973324,1.0
1022.033589,1.0
1022.093854,1.0
1022.154119,0.9304964668050013
1022.214384,0.9267745007684745
1022.274649,1.0
1022.334914,1.0
1022.395179,1.0
1022.455444,1.0
1022.515709,1.0
1022.575974,1.0
1022.636239,1.0
1022.696504,1.0
1022.756769,1.0
1022.817034,1.0
1022.877299,1.0
1022.937564,1.0
1022.997829,1.0
1023.058094,1.0
1023.118359,1.0
1023.178624,1.0
1023.238889,1.0
1023.299154,1.0
1023.359419,1.0
1023.419684,1.0
1023.479949,1.0
1023.540214,1.0
1023.600479,1.0
1023.660744,1.0
1023.721009,1.0
1023.781274,1.0
1023.841539,1.0
1023.901804,1.0
1023.962068,1.0
1024.022333,1.0
1024.082598,1.0
1024.142863,1.0
1024.203128,1.0
1024.263393,1.0
1024.323658,1.0
1024.383923,1.0
1024.444188,1.0
1024.504453,1.0
1024.564718,1.0
1024.624983,1.0
1024.685248,1.0
1024.745513,1.0
1024.805778,1.0
1024.866043,1.0
1024.926308,1.0
1024.986573,1.0
1025.046838,1.0
1025.107103,1.0
1025.167368,1.0
1025.227633,1.0
1025.287898,1.0
1025.348163,1.0
1025.408428,1.0
1025.468693,1.0
1025.528958,1.0
1025.589223,1.0
1025.649488,1.0
1025.709753,1.0
1025.770018,1.0
1025.830283,1.0
1025.890548,1.0
1025.950813,1.0
1026.011078,1.0
1026.071343,1.0
1026.131608,1.0
1026.191873,1.0
1026.252138,1.0
1026.312403,1.0
1026.372667,1.0
1026.432932,1.0
1026.493197,1.0
1026.553462,1.0
1026.613727,1.0
1026.673992,1.0
1026.734257,1.0
1026.794522,1.0
1026.854787,1.0
1026.915052,1.0
1026.975317,1.0
1027.035582,1.0
1027.095847,1.0
1027.156112,1.0
1027.216377,1.0
1027.276642,1.0
1027.336907,1.0
1027.397172,1.0
1027.457437,1.0
1027.517702,1.0
1027.577967,1.0
1027.638232,1.0
1027.698497,1.0
1027.758762,1.0
1027.819027,1.0
1027.879292,1.0
1027.939557,1.0
1027.999822,1.0
1028.060087,1.0
1028.120352,1.0
1028.180617,1.0
1028.240882,1.0
1028.301147,1.0
1028.361412,1.0
1028.421677,1.0
1028.481942,1.0
1028.542207,1.0
1028.602472,1.0
1028.662737,1.0
1028.723002,1.0
1028.783266,1.0
1028.843531,1.0
1028.903796,1.0
1028.964061,1.0
1029.024326,1.0
1029.084591,1.0
1029.144856,1.0
1029.205121,1.0
1029.265386,1.0
1029.325651,1.0
1029.385916,1.0
1029.446181,1.0
1029.506446,1.0
1029.566711,1.0
1029.626976,1.0
1029.687241,1.0
1029.747506,1.0
1029.807771,1.0
1029.868036,1.0
1029.928301,1.0
1029.988566,1.0
1030.048831,1.0
1030.109096,1.0
1030.169361,1.0
1030.229626,1.0
1030.289891,1.0
1030.350156,1.0
1030.410421,1.0
1030.470686,1.0
1030.530951,0.9323472013804258
1030.591216,1.0
1030.651481,1.0
1030.711746,1.0
1030.772011,0.9323472013804258
1030.832276,1.0
1030.892541,1.0
1030.952806,1.0
1031.013071,1.0
1031.073336,1.0
1031.1336,1.0
1031.193865,1.0
1031.25413,0.9304964668050013
1031.314395,0.9304964668050013
1031.37466,1.0
1031.434925,1.0
1031.49519,1.0
1031.555455,0.9323472013804258
1031.61572,0.92861783244504
1031.675985,0.92861783244504
1031.73625,1.0
1031.796515,1.0
1031.85678,0.9304964668050013
1031.917045,0.92861783244504
1031.97731,0.9323472013804258
1032.037575,1.0
1032.09784,1.0
1032.158105,0.9304964668050013
1032.21837,0.9304964668050013
1032.278635,1.0
1032.3389,1.0
1032.399165,0.9304964668050013
1032.45943,0.9304964668050013
1032.519695,1.0
1032.57996,1.0
1032.640225,0.9304964668050013
1032.70049,0.9304964668050013
1032.760755,0.9323472013804258
1032.82102,1.0
1032.881285,0.9304964668050013
1032.94155,0.92861783244504
1033.001815,0.9304964668050013
1033.06208,0.9323472013804258
1033.122345,0.9304964668050013
1033.18261,0.9267745007684745
1033.242875,0.92861783244504
1033.30314,0.92861783244504
1033.363405,0.9249033809059156
1033.42367,0.9230674225167713
1033.483935,0.9249033809059156
1033.544199,0.9249033809059156
1033.604464,0.9212037870937856
1033.664729,0.9212037870937856
1033.724994,0.9267745007684745
1033.785259,0.9304964668050013
1033.845524,0.92861783244504
1033.905789,0.9212037870937856
1033.966054,0.9175511053047506
1034.026319,0.9230674225167713
1034.086584,0.92861783244504
1034.146849,0.9267745007684745
1034.207114,0.9193760918747022
1034.267379,0.9156986071008996
1034.327644,0.9193760918747022
1034.387909,0.9212037870937856
1034.448174,0.9175511053047506
1034.508439,0.9138809204383338
1034.568704,0.9156986071008996
1034.628969,0.9175511053047506
1034.689234,0.9138809204383338
1034.749499,0.9083877082963276
1034.809764,0.910225416233164
1034.870029,0.9175511053047506
1034.930294,0.9175511053047506
1034.990559,0.9138809204383338
1035.050824,0.9138809204383338
1035.111089,0.9175511053047506
1035.171354,0.9193760918747022
1035.231619,0.9138809204383338
1035.291884,0.9083877082963276
1035.352149,0.9083877082963276
1035.412414,0.9083877082963276
1035.472679,0.910225416233164
1035.532944,0.9120358321878179
1035.593209,0.910225416233164
1035.653474,0.9029573121943608
1035.713739,0.8993437035001578
1035.774004,0.9029573121943608
1035.834269,0.910225416233164
1035.894534,0.9083877082963276
1035.954798,0.9047831294195522
1036.015063,0.9029573121943608
1036.075328,0.9065845339669089
1036.135593,0.9065845339669089
1036.195858,0.9011622138583357
1036.256123,0.8975647646978211
1036.316388,0.8993437035001578
1036.376653,0.8975647646978211
1036.436918,0.8921955000114775
1036.497183,0.8921955000114775
1036.557448,0.8975647646978211
1036.617713,0.8993437035001578
1036.677978,0.895753513852371
1036.738243,0.8939727368206226
1036.798508,0.8975647646978211
1036.858773,0.8993437035001578
1036.919038,0.8921955000114775
1036.979303,0.8868317491079402
1037.039568,0.8886249597741597
1037.099833,0.8939727368206226
1037.160098,0.8921955000114775
1037.220363,0.8886249597741597
1037.280628,0.8850775594655461
1037.340893,0.8850775594655461
1037.401158,0.8850775594655461
1037.461423,0.8832915073154146
1037.521688,0.8815355050176386
1037.581953,0.879782993689768
1037.642218,0.8780076257678001
1037.702483,0.8780076257678001
1037.762748,0.8762621279388907
1037.823013,0.8744938649873035
1037.883278,0.8727640801867019
1037.943543,0.8727640801867019
1038.003808,0.8692713039219122
1038.064073,0.8657925056453473
1038.124338,0.867543174086591
1038.184603,0.8762621279388907
1038.244868,0.8815355050176386
1038.305132,0.8762621279388907
1038.365397,0.867543174086591
1038.425662,0.867543174086591
1038.485927,0.8744938649873035
1038.546192,0.8762621279388907
1038.606457,0.8710028761596601
1038.666722,0.867543174086591
1038.726987,0.8657925056453473
1038.787252,0.867543174086591
1038.847517,0.867543174086591
1038.907782,0.8692713039219122
1038.968047,0.8692713039219122
1039.028312,0.8640712917349688
1039.088577,0.8606219099308118
1039.148842,0.8606219099308118
1039.209107,0.8640712917349688
1039.269372,0.8692713039219122
1039.329637,0.8727640801867019
1039.389902,0.8744938649873035
1039.450167,0.8710028761596601
1039.510432,0.8692713039219122
1039.570697,0.8692713039219122
1039.630962,0.8727640801867019
1039.691227,0.867543174086591
1039.751492,0.8606219099308118
1039.811757,0.8623276294175081
1039.872022,0.8710028761596601
1039.932287,0.8710028761596601
1039.992552,0.8640712917349688
1040.052817,0.8606219099308118
1040.113082,0.8692713039219122
1040.173347,0.8744938649873035
1040.233612,0.8727640801867019
1040.293877,0.8710028761596601
1040.354142,0.8727640801867019
1040.414407,0.8710028761596601
1040.474672,0.8640712917349688
1040.534937,0.8640712917349688
1040.595202,0.8710028761596601
1040.655467,0.8727640801867019
1040.715731,0.8640712917349688
1040.775996,0.8588852083319027
1040.836261,0.867543174086591
1040.896526,0.8780076257678001
1040.956791,0.8727640801867019
1041.017056,0.867543174086591
1041.077321,0.8710028761596601
1041.137586,0.8762621279388907
1041.197851,0.8727640801867019
1041.258116,0.867543174086591
1041.318381,0.8692713039219122
1041.378646,0.8727640801867019
1041.438911,0.8692713039219122
1041.499176,0.8623276294175081
1041.559441,0.8606219099308118
1041.619706,0.8640712917349688
1041.679971,0.867543174086591
1041.740236,0.8692713039219122
1041.800501,0.8727640801867019
1041.860766,0.8692713039219122
1041.921031,0.8623276294175081
1041.981296,0.8657925056453473
1042.041561,0.8780076257678001
1042.101826,0.8850775594655461
1042.162091,0.8762621279388907
1042.222356,0.8692713039219122
1042.282621,0.8727640801867019
1042.342886,0.8762621279388907
1042.403151,0.8727640801867019
1042.463416,0.867543174086591
1042.523681,0.8762621279388907
1042.583946,0.8832915073154146
1042.644211,0.8780076257678001
1042.704476,0.8640712917349688
1042.764741,0.8640712917349688
1042.825006,0.8744938649873035
1042.885271,0.879782993689768
1042.945536,0.8762621279388907
1043.005801,0.8710028761596601
1043.066066,0.8692713039219122
1043.12633,0.8692713039219122
1043.186595,0.8727640801867019
1043.24686,0.8815355050176386
1043.307125,0.8886249597741597
1043.36739,0.8903950841336923
1043.427655,0.8832915073154146
1043.48792,0.879782993689768
1043.548185,0.8762621279388907
1043.60845,0.8692713039219122
1043.668715,0.8640712917349688
1043.72898,0.8623276294175081
1043.789245,0.8657925056453473
1043.84951,0.8710028761596601
1043.909775,0.8727640801867019
1043.97004,0.867543174086591
1044.030305,0.8606219099308118
1044.09057,0.8554479749054321
1044.150835,0.8623276294175081
1044.2111,0.8692713039219122
1044.271365,0.867543174086591
1044.33163,0.8588852083319027
1044.391895,0.8554479749054321
1044.45216,0.8571777262754517
1044.512425,0.8571777262754517
1044.57269,0.8503306543695596
1044.632955,0.8486486653925008
1044.69322,0.8520500583047059
1044.753485,0.8520500583047059
1044.81375,0.8469361253361856
1044.874015,0.8452523983108008
1044.93428,0.8503306543695596
1044.994545,0.8520500583047059
1045.05481,0.8486486653925008
1045.115075,0.8469361253361856
1045.17534,0.8469361253361856
1045.235605,0.8435467117895895
1045.29587,0.8368419964236938
1045.356135,0.8351532817669405
1045.4164,0.8401960680806081
1045.476664,0.8401960680806081
1045.536929,0.8334929792851073
1045.597194,0.8334929792851073
1045.657459,0.8401960680806081
1045.717724,0.8401960680806081
1045.777989,0.8318110228149076
1045.838254,0.8285069943222313
1045.898519,0.8351532817669405
1045.958784,0.8401960680806081
1046.019049,0.8351532817669405
1046.079314,0.8268350993760959
1046.139579,0.8268350993760959
1046.199844,0.8285069943222313
1046.260109,0.8301573648149367
1046.320374,0.8334929792851073
1046.380639,0.8368419964236938
1046.440904,0.8334929792851073
1046.501169,0.8268350993760959
1046.561434,0.8251995855723193
1046.621699,0.8301573648149367
1046.681964,0.8334929792851073
1046.742229,0.8318110228149076
1046.802494,0.8285069943222313
1046.862759,0.8301573648149367
1046.923024,0.8318110228149076
1046.983289,0.8318110228149076
1047.043554,0.8334929792851073
1047.103819,0.8368419964236938
1047.164084,0.8385005850374796
1047.224349,0.8351532817669405
1047.284614,0.8334929792851073
1047.344879,0.8351532817669405
1047.405144,0.8368419964236938
1047.465409,0.8368419964236938
1047.525674,0.8401960680806081
1047.585939,0.8418697229904037
1047.646204,0.8385005850374796
1047.706469,0.8351532817669405
1047.766734,0.8385005850374796
1047.826999,0.8452523983108008
1047.887263,0.8452523983108008
1047.947528,0.8418697229904037
1048.007793,0.8401960680806081
1048.068058,0.8435467117895895
1048.128323,0.8435467117895895
1048.188588,0.8418697229904037
1048.248853,0.8418697229904037
1048.309118,0.8435467117895895
1048.369383,0.8469361253361856
1048.429648,0.8469361253361856
1048.489913,0.8486486653925008
1048.550178,0.8486486653925008
1048.610443,0.8435467117895895
1048.670708,0.8368419964236938
1048.730973,0.8385005850374796
1048.791238,0.8452523983108008
1048.851503,0.8486486653925008
1048.911768,0.8452523983108008
1048.972033,0.8401960680806081
1049.032298,0.8385005850374796
1049.092563,0.8401960680806081
1049.152828,0.8435467117895895
1049.213093,0.8452523983108008
1049.273358,0.8435467117895895
1049.333623,0.8368419964236938
1049.393888,0.8318110228149076
1049.454153,0.8334929792851073
1049.514418,0.8385005850374796
1049.574683,0.8401960680806081
1049.634948,0.8385005850374796
1049.695213,0.8385005850374796
1049.755478,0.8368419964236938
1049.815743,0.8334929792851073
1049.876008,0.8318110228149076
1049.936273,0.8334929792851073
1049.996538,0.8334929792851073
1050.056803,0.8318110228149076
1050.117068,0.8318110228149076
1050.177333,0.8351532817669405
1050.237598,0.8351532817669405
1050.297862,0.8318110228149076
1050.358127,0.8318110228149076
1050.418392,0.8351532817669405
1050.478657,0.8368419964236938
1050.538922,0.8334929792851073
1050.599187,0.8318110228149076
1050.659452,0.8334929792851073
1050.719717,0.8334929792851073
1050.779982,0.8285069943222313
1050.840247,0.8285069943222313
1050.900512,0.8351532817669405
1050.960777,0.8368419964236938
1051.021042,0.8285069943222313
1051.081307,0.8218971610206756
1051.141572,0.8268350993760959
1051.201837,0.8351532817669405
1051.262102,0.8334929792851073
1051.322367,0.8301573648149367
1051.382632,0.8268350993760959
1051.442897,0.8251995855723193
1051.503162,0.8235343648486246
1051.563427,0.8268350993760959
1051.623692,0.8334929792851073
1051.683957,0.8385005850374796
1051.744222,0.8334929792851073
1051.804487,0.8301573648149367
1051.864752,0.8285069943222313
1051.925017,0.8301573648149367
1051.985282,0.8285069943222313
1052.045547,0.8285069943222313
1052.105812,0.8318110228149076
1052.166077,0.8334929792851073
1052.226342,0.8301573648149367
1052.286607,0.8285069943222313
1052.346872,0.8318110228149076
1052.407137,0.8318110228149076
1052.467402,0.8251995855723193
1052.527667,0.8235343648486246
1052.587932,0.8285069943222313
1052.648196,0.8334929792851073
1052.708461,0.8318110228149076
1052.768726,0.8285069943222313
1052.828991,0.8285069943222313
1052.889256,0.8285069943222313
1052.949521,0.8251995855723193
1053.009786,0.8251995855723193
1053.070051,0.8318110228149076
1053.130316,0.8351532817669405
1053.190581,0.8318110228149076
1053.250846,0.8268350993760959
1053.311111,0.8251995855723193
1053.371376,0.8251995855723193
1053.431641,0.8251995855723193
1053.491906,0.8251995855723193
1053.552171,0.8301573648149367
1053.612436,0.8318110228149076
1053.672701,0.8285069943222313
1053.732966,0.8251995855723193
1053.793231,0.8235343648486246
1053.853496,0.8235343648486246
1053.913761,0.8235343648486246
1053.974026,0.8268350993760959
1054.034291,0.8301573648149367
1054.094556,0.8251995855723193
1054.154821,0.8186079526752806
1054.215086,0.8186079526752806
1054.275351,0.8218971610206756
1054.335616,0.8218971610206756
1054.395881,0.8202386044615031
1054.456146,0.8202386044615031
