nu,[0]1-3-Dichlorobenzene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
692.619954,0.9635865176357542
692.739156,0.974802882713125
692.858358,0.9727258441134543
692.97756,0.915643666832698
693.096762,0.9541999865459045
693.215964,0.9851483894191454
693.335166,0.9716816973640474
693.454368,0.9671506544068238
693.57357,0.9478357985594713
693.692772,0.9662216690768847
693.811974,0.9674011788678324
693.931176,0.9675027613245992
694.050378,1.0
694.16958,0.9982147953767722
694.288782,0.9708930120753496
694.407984,0.955974538168861
694.527186,0.9831446677790858
694.646388,0.9765200464475291
694.76559,0.9885490667709318
694.884792,0.9612151631647741
695.003994,0.9769537176160269
695.123196,0.9717380565368947
695.242398,0.9500734325060968
695.3616,0.961044082092398
695.480802,0.9528183520013671
695.600004,0.9788302917971756
695.719206,0.9643326223056637
695.838408,0.9910219455932676
695.95761,0.9894698345029677
696.076812,0.9677185384986353
696.196014,0.9725643850248066
696.315216,0.9909844856717211
696.434418,0.9752309151248761
696.55362,0.9694096509784335
696.672822,0.955052467710079
696.792024,0.9805555305679203
696.911226,0.9755976708947269
697.030428,0.9628814303982574
697.14963,0.9643306936423478
697.268832,0.9347342637329727
697.388034,0.9991827841029465
697.507236,1.0
697.626438,0.9982294692421169
697.74564,0.965996565653557
697.864842,1.0
697.984044,0.9968194686400316
698.103246,0.9823466783364088
698.222448,1.0
698.34165,1.0
698.460852,0.97262760376442
698.580054,0.9462040836046636
698.699256,1.0
698.818458,0.9797351489664297
698.93766,0.9775156275372767
699.056862,1.0
699.176064,0.99314301713046
699.295266,0.9958103013792863
699.414468,0.9899082667452239
699.53367,0.9744539657409782
699.652872,0.9635344853686858
699.772074,0.991565967703022
699.891276,0.9949005465851004
700.010478,0.9801957327151463
700.12968,0.9814816120304547
700.248882,0.9831063258847142
700.368084,1.0
700.487286,0.994668065493837
700.606488,0.9483193181037401
700.72569,0.9749822629460195
700.844892,0.9920750691639558
700.964094,1.0
701.083296,0.9747024831868699
701.202498,0.9931643699348701
701.3217,0.9684804327544989
701.440902,0.9788293129673733
701.560104,0.9718060805816661
701.679306,0.9800781162843475
701.798508,1.0
701.91771,0.9737292416212695
702.036912,0.9983628416082833
702.156114,0.9766919291009337
702.275316,0.998546856836474
702.394518,0.9905869824405497
702.51372,0.9938971982079764
702.632922,0.9787157753523781
702.752124,0.9639035897555601
702.871326,0.9883088785317594
702.990528,0.9990607513703867
703.10973,0.9989528486460227
703.228932,0.9978996089149539
703.348134,0.9999934941211633
703.467336,0.9879788384860856
703.586538,0.9833629501237766
703.70574,0.9509241288580215
703.824942,0.9409662557773965
703.944144,0.9610594589207258
704.063346,0.9944318598788093
704.182548,0.9958288236231483
704.30175,0.9970379954172173
704.420952,0.9858106316252948
704.540154,0.9772517339450797
704.659356,0.9581365256960968
704.778558,0.9828389573278458
704.89776,0.9798184299934853
705.016962,0.9947455531542442
705.136164,0.9946534439807426
705.255366,0.9938047700665182
705.374568,0.9782167575672998
705.49377,1.0
705.612972,0.9964642654823709
705.732174,0.9885945410739042
705.851376,0.9921154474409631
705.970578,0.9877042185429272
706.08978,0.9926473638616575
706.208982,0.9980547943694966
706.328184,0.994700890081601
706.447386,0.9914023728153004
706.566588,0.9936353407974776
706.68579,0.9897291095631572
706.804992,0.9617151250284386
706.924194,0.9691314703294353
707.043396,0.992595251243023
707.162598,0.9982765867850303
707.2818,0.9919042485451232
707.401002,0.9990738491426929
707.520204,0.994760275497376
707.639406,1.0
707.758608,0.9987829412175045
707.87781,0.9637166105967123
707.997012,0.9906423578005951
708.116214,0.9938609216222936
708.235416,1.0
708.354618,1.0
708.47382,0.9847396376593931
708.593022,0.9993543685097624
708.712224,0.9708483520239832
708.831426,0.9957332286447128
708.950628,0.972087945213431
709.06983,1.0
709.189032,1.0
709.308234,1.0
709.427436,0.9865956492836466
709.546638,1.0
709.66584,0.9930591000910574
709.785042,0.9981672814833519
709.904244,0.9683245199561425
710.023446,0.9821826401386973
710.142648,0.9966102581909688
710.26185,0.9749023176782587
710.381052,0.9967324500988339
710.500254,0.9639575698680155
710.619456,1.0
710.738658,0.9802780726149217
710.85786,0.9816838180690399
710.977062,0.9874158510148207
711.096264,0.9794951432568328
711.215466,0.972180297954912
711.334668,0.9781610008012014
711.45387,0.9780876414771503
711.573072,0.9946133602546428
711.692274,1.0
711.811476,0.9953756254983537
711.930678,0.9895044665532325
712.04988,0.9838006440162499
712.169082,1.0
712.288284,0.9945706922567229
712.407486,0.9778832425205166
712.526688,1.0
712.64589,0.9912423733846294
712.765092,0.9877150833490875
712.884294,0.9891878757811606
713.003496,0.968618935359083
713.122698,0.9896400379515791
713.2419,0.9857248698310356
713.361102,0.9909966748558582
713.480304,0.9804702259475657
713.599506,0.9674679318521258
713.718708,1.0
713.83791,0.9999916051352371
713.957112,1.0
714.076314,1.0
714.195516,1.0
714.314718,0.9835321030979366
714.43392,1.0
714.553122,0.9932273385520081
714.672324,0.9889762122245518
714.791526,0.9938993847842177
714.910728,0.9881013554579531
715.02993,0.9976768028095107
715.149132,1.0
715.268334,0.9908165280362116
715.387536,0.9957154051794406
715.506738,0.9741558284447942
715.62594,0.9941609141150293
715.745142,0.9802241588035713
715.864344,0.9453112884153703
715.983546,1.0
716.102748,0.9758601419689744
716.22195,0.9874553484388046
716.341152,0.9858609092495763
716.460354,0.9653640450761569
716.579556,0.971764293818623
716.698758,0.963878528588023
716.81796,0.943381045522122
716.937162,1.0
717.056364,0.9754396368731434
717.175566,1.0
717.294768,0.9984670761298945
717.41397,1.0
717.533172,0.9932454154540691
717.652374,0.9746820146496433
717.771576,0.9463318297786228
717.890778,0.9875560740212627
718.00998,0.9869607572146836
718.129182,1.0
718.248384,1.0
718.367586,1.0
718.486788,0.999734385281837
718.60599,0.9679043582961567
718.725192,0.9969320159112149
718.844394,0.9995944222688931
718.963596,1.0
719.082798,1.0
719.202,1.0
719.321202,0.9993149847301619
719.440404,0.9987782469487124
719.559606,0.9773680338211246
719.678808,0.9966358714037327
719.79801,0.9786727128056455
719.917212,0.9991666973896207
720.036414,0.9677407962809843
720.155616,0.976992796546305
720.274818,0.9691673288572161
720.39402,0.9798419459179951
720.513222,0.9868827903945935
720.632424,0.9997433729343601
720.751626,0.9686741482119499
720.870828,0.9687516452436468
720.99003,0.9905785624869838
721.109232,0.9938738418982562
721.228434,0.9938908372862628
721.347636,0.9939578277862504
721.466838,1.0
