nu,[0]Ethylamine-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
1604.180084,0.8677253772838153
1604.308086,0.8670054640260008
1604.436089,0.8663294634385628
1604.564091,0.8657319022910943
1604.692094,0.8651261020143242
1604.820096,0.8644775006937119
1604.948099,0.8635270982601195
1605.076102,0.8628969535092074
1605.204104,0.8623190061843301
1605.332107,0.8618707168664383
1605.460109,0.8615346528236084
1605.588112,0.8610351076070875
1605.716114,0.860733798051673
1605.844117,0.8600626874563502
1605.972119,0.8599680857639185
1606.100122,0.8597101340328837
1606.228125,0.8592460158836842
1606.356127,0.8588250884715393
1606.48413,0.858601822974309
1606.612132,0.8581554660892103
1606.740135,0.8575892703467395
1606.868137,0.8572463032365957
1606.99614,0.8568177872229081
1607.124142,0.8562439115752786
1607.252145,0.8559870769289292
1607.380148,0.8554137576707852
1607.50815,0.8550973131262978
1607.636153,0.8545929545119751
1607.764155,0.8543109853644544
1607.892158,0.8540547305089953
1608.02016,0.8538156286602737
1608.148163,0.8532181668562393
1608.276166,0.8527746087445779
1608.404168,0.8521608320124205
1608.532171,0.8515134358218049
1608.660173,0.8512409951151798
1608.788176,0.8508920578442112
1608.916178,0.8507814490664177
1609.044181,0.8508495143049163
1609.172183,0.8506283221874184
1609.300186,0.8503816757394476
1609.428189,0.8502031143371457
1609.556191,0.8501521036806204
1609.684194,0.8502201185694742
1609.812196,0.8502286208131711
1609.940199,0.8503816757394476
1610.068201,0.8506368285131718
1610.196204,0.8508324974847989
1610.324206,0.8505432636081994
1610.452209,0.8498121108422492
1610.580212,0.8501010960846428
1610.708214,0.8503986835430398
1610.836217,0.8503051448325735
1610.964219,0.8499055953159935
1611.092222,0.8493873109956397
1611.220224,0.8491070594270632
1611.348227,0.8491919743786827
1611.47623,0.848733534502425
1611.604232,0.8479191412805944
1611.732235,0.8471563573576951
1611.860237,0.846868373156282
1611.98824,0.8468514359581915
1612.116242,0.8465212282928478
1612.244245,0.8459288707823595
1612.372247,0.8454721925063687
1612.50025,0.845514467172852
1612.628253,0.8451763290181222
1612.756255,0.8444666789964835
1612.884258,0.8435129705959463
1613.01226,0.8426867328074052
1613.140263,0.8422486496178462
1613.268265,0.8421728506503853
1613.396268,0.8418192123223595
1613.52427,0.8411292035105316
1613.652273,0.8404565692373062
1613.780276,0.8398432598269338
1613.908278,0.8399944452199798
1614.036281,0.8394486262409724
1614.164283,0.8387689481605012
1614.292286,0.8388696064736585
1614.420288,0.8390457875893876
1614.548291,0.8391380877024356
1614.676294,0.8391716538972631
1614.804296,0.8395493661203932
1614.932299,0.8397928707430318
1615.060301,0.8397928707430318
1615.188304,0.8395157848173789
1615.316306,0.8390793500921367
1615.444309,0.8384922000735541
1615.572311,0.8377043877352931
1615.700314,0.8376960107333009
1615.828317,0.8379138400126708
1615.956319,0.8382323077769185
1616.084322,0.838207161184886
1616.212324,0.8378887029745278
1616.340327,0.8374614886849145
1616.468329,0.8377797845229938
1616.596332,0.8383412850602995
1616.724334,0.8386012111451298
1616.852337,0.8380060156046367
1616.98034,0.8374949878144401
1617.108342,0.8368587334309918
1617.236345,0.8361978761045954
1617.364347,0.835955413879247
1617.49235,0.8356127424120076
1617.620352,0.8348610292654932
1617.748355,0.8342601456684752
1617.876358,0.8332929649727565
1618.00436,0.8323934943721388
1618.132363,0.8311707748544385
1618.260365,0.8294022652353721
1618.388368,0.8292198168070832
1618.51637,0.8302735949819326
1618.644373,0.8315781483324683
1618.772375,0.8321521352575341
1618.900378,0.8325350132949496
1619.028381,0.8324351150873666
1619.156383,0.8323518757378947
1619.284386,0.8321188498378366
1619.412388,0.8320522829925588
1619.540391,0.8318942080763828
1619.668393,0.8314451064723678
1619.796396,0.8307220637989057
1619.924398,0.8297755802443053
1620.052401,0.8294520308642401
1620.180404,0.8295017994791355
1620.308406,0.829070570672613
1620.436409,0.8282998934623369
1620.564411,0.8268350993760959
1620.692414,0.8252656041798742
1620.820416,0.8240615955379522
1620.948419,0.8226701075800033
1621.076422,0.8209935712090612
1621.204424,0.8190992648257915
1621.332427,0.8180760303995094
1621.460429,0.8168008267095757
1621.588432,0.8152585310755714
1621.716434,0.8133774573454117
1621.844437,0.8121095777151903
1621.972439,0.812004010332116
1622.100442,0.8135645556760843
1622.228445,0.8163925283793096
1622.356447,0.819599067801745
1622.48445,0.8218149754139223
1622.612452,0.8235837783929071
1622.740455,0.8245314445416537
1622.868457,0.8253398814266764
1622.99646,0.8261904194564366
1623.124462,0.8270583749937794
1623.252465,0.8280348799008602
1623.380468,0.828705859863779
1623.50847,0.8294354419895121
1623.636473,0.8301158579843755
1623.764475,0.8311541516051745
1623.892478,0.8317527980812
1624.02048,0.8319274845102301
1624.148483,0.8316114121236731
1624.276486,0.8319607622751614
1624.404488,0.8319607622751614
1624.532491,0.8318110228149076
1624.660493,0.8317860688585343
1624.788496,0.8319108461269243
1624.916498,0.8321354923812582
1625.044501,0.8321687784666707
1625.172503,0.8323851704788146
1625.300506,0.8320439625113314
1625.428509,0.8323851704788146
1625.556511,0.833226304202025
1625.684514,0.8341266747231286
1625.812516,0.8341266747231286
1625.940519,0.8344937712153125
1626.068521,0.835270211411272
1626.196524,0.835746451147207
1626.324526,0.835779881673859
1626.452529,0.8358133135377588
1626.580532,0.8361895141676441
1626.708534,0.8360891774462677
1626.836537,0.8358133135377588
1626.964539,0.8356294548339794
1627.092542,0.8355291853156908
1627.220544,0.8352200967020437
1627.348547,0.8354372821600723
1627.47655,0.835545896066504
1627.604552,0.8352368012710228
1627.732555,0.8346690333091435
1627.860557,0.8339515265126426
1627.98856,0.8336596945519353
1628.116562,0.8330346841892048
1628.244565,0.8323685229418809
1628.372567,0.8320606035569915
1628.50057,0.8319358038266718
1628.628573,0.8325350132949496
1628.756575,0.8327181911466994
1628.884578,0.832768155737091
1629.01258,0.832618270959093
1629.140583,0.8330513450494966
1629.268585,0.8333262973579987
1629.396588,0.833451305677992
1629.52459,0.8337013785787549
1629.652593,0.8336013404157353
1629.780596,0.8335179844495615
1629.908598,0.8335096493113928
1630.036601,0.8333929661285026
1630.164603,0.8335930044440111
1630.292606,0.8340599472582849
1630.420608,0.8338514583336718
1630.548611,0.8338931519489202
1630.676614,0.8342518031087314
1630.804616,0.8352368012710228
1630.932619,0.8355709628193855
1631.060621,0.835487409900819
1631.188624,0.8349528690298069
1631.316626,0.8344603921320501
1631.444629,0.8341433574234495
1631.572631,0.8347441569026524
1631.700634,0.8351532817669405
1631.828637,0.8354038653371267
1631.956639,0.8355041198161156
1632.084642,0.8358801812775156
1632.212644,0.8363400418272772
1632.340647,0.8368085234133016
1632.468649,0.8381820153472399
1632.596652,0.8391464791252696
1632.724654,0.8390961318469555
1632.852657,0.8395157848173789
1632.98066,0.8403137037644451
1633.108662,0.8405994589993622
1633.236665,0.8404649738450215
1633.364667,0.8403641240992659
1633.49267,0.8400448463987132
1633.620672,0.8394150489674727
1633.748675,0.8390373971734638
1633.876678,0.8386012111451298
1634.00468,0.8375117378816964
1634.132683,0.8363400418272772
1634.260685,0.8369926415407039
1634.388688,0.8385005850374796
1634.51669,0.8393898668937366
1634.644693,0.8402800918885365
1634.772695,0.8411628493515843
1634.900698,0.8414152360625035
1635.028701,0.8414993817933262
1635.156703,0.8418107941723271
1635.284706,0.8421307430605512
1635.412708,0.8426783059822114
1635.540711,0.8430238749244564
1635.668713,0.8430744578744253
1635.796716,0.8431081815272088
1635.924718,0.8432093605796137
1636.052721,0.8436226344101173
1636.180724,0.8436901269205346
1636.308726,0.8437998137665247
1636.436729,0.8442387037711949
1636.564731,0.844618696679884
1636.692734,0.8447285042477897
1636.820736,0.8446355892227424
1636.948739,0.8445764668008058
1637.076742,0.8449228141485486
1637.204744,0.8453453811885795
1637.332747,0.8453284744500236
1637.460749,0.8455482884279595
1637.588752,0.8460388486839698
1637.716754,0.8463773319155767
1637.844757,0.8470716459576
1637.972759,0.8476817571563642
1638.100762,0.848300790758863
1638.228765,0.8491155505401129
1638.356767,0.8496251727418088
1638.48477,0.8496506618793263
1638.612772,0.8500840942327402
1638.740775,0.8505347582180903
1638.868777,0.8509260942072476
1638.99678,0.8512835582290046
1639.124782,0.8517859637234065
1639.252785,0.8522204853585041
1639.380788,0.8525017645271827
1639.50879,0.8526637552510743
1639.636793,0.8531413806766521
1639.764795,0.8536875659209202
1639.892798,0.8539351712160698
1640.0208,0.8541401402524622
1640.148803,0.8542682708830571
1640.276806,0.8547724378775164
1640.404808,0.8553367738969165
1640.532811,0.8556960907932195
1640.660813,0.856106923508764
1640.788816,0.8564151774836135
1640.916818,0.856766379697916
1641.044821,0.8570491592592777
1641.172823,0.8577436503091816
1641.300826,0.8583786155185623
1641.428829,0.8584558730704966
1641.556831,0.8590655931653971
1641.684834,0.8600282856368929
1641.812836,0.8606649421021036
1641.940839,0.8609834470504633
1642.068841,0.8613882043810988
1642.196844,0.8622155341120366
1642.324846,0.8630005073567351
1642.452849,0.8633975789095747
1642.580852,0.8641144963796626
1642.708854,0.8647455302613635
1642.836857,0.8653337571964328
1642.964859,0.8655847403768219
1643.092862,0.8660176409631382
1643.220864,0.8664594226047724
1643.348867,0.8670661565326955
1643.47687,0.8672569320716725
1643.604872,0.8679076187477288
1643.732875,0.8689236649327765
1643.860877,0.8696190819944585
1643.98888,0.870384683601914
1644.116882,0.8710028761596601
1644.244885,0.8713077805214668
1644.372887,0.8714297721499545
1644.50089,0.8719091903525574
1644.628893,0.8726157229037965
1644.756895,0.8734713054792291
1644.884898,0.874135395993824
1645.0129,0.8746163026988416
1645.140903,0.8752637582918626
1645.268905,0.8759642494576029
1645.396908,0.8767179027365962
1645.52491,0.8772440913190273
1645.652913,0.8772879546201666
1645.780916,0.8778583771579108
1645.908918,0.8783501155230108
1646.036921,0.879132195099614
1646.164923,0.8798709763881986
1646.292926,0.8805047116085
1646.420928,0.8808657925567958
1646.548931,0.8814649849980756
1646.676934,0.8816060306790288
1646.804936,0.8822145487547906
1646.932939,0.8827705190327548
1647.060941,0.8836095495022069
1647.188944,0.8842459774644212
1647.316946,0.8846970579286693
1647.444949,0.8851837751454953
1647.572951,0.885865629132453
1647.700954,0.88635298924022
1647.828957,0.8871688092099647
1647.956959,0.887825557095528
1648.084962,0.8884117153741655
1648.212964,0.8889093652637389
1648.340967,0.8893806120967083
1648.468969,0.8898877035529389
1648.596972,0.8904663185897632
1648.724974,0.891303750460554
1648.852977,0.8918030203433315
1648.98098,0.8923114929658578
1649.108982,0.8928023992738487
1649.236985,0.8932042507633258
1649.364987,0.8937582091081409
1649.49299,0.8946524143453505
1649.620992,0.8955564697549689
1649.748995,0.8958878869571797
1649.876998,0.8964255809814305
1650.005,0.8969725673997256
1650.133003,0.8976635022524038
1650.261005,0.8982741210207874
1650.389008,0.8988492004640333
1650.51701,0.8993526969821601
1650.645013,0.9000544657400421
1650.773015,0.9009009147065251
1650.901018,0.9014686611041273
1651.029021,0.9020999100782651
1651.157023,0.9026774388101965
1651.285026,0.9035173193121889
1651.413028,0.9043037214153031
1651.541031,0.9050419344019146
1651.669033,0.905569727686464
1651.797036,0.9060679280292271
1651.925039,0.9067577081505046
1652.053041,0.9073436628729679
1652.181044,0.9078491940705565
1652.309046,0.9084167771680927
1652.437049,0.9089056368856816
1652.565051,0.9092374479949886
1652.693054,0.9099205417880466
1652.821056,0.9103109814437917
1652.949059,0.9108564210645343
1653.077062,0.9117121169302491
1653.205064,0.9123432400585821
1653.333067,0.9130003637275573
1653.461069,0.913438709096619
1653.589072,0.9139010260397443
1653.717074,0.914655305483716
1653.845077,0.9151072568274158
1653.973079,0.9156976914027504
1654.101082,0.9161464932190029
1654.229085,0.9165020270274704
1654.357087,0.9169356350264619
1654.48509,0.9174134829608888
1654.613092,0.9180017335176284
1654.741095,0.9184002327380508
1654.869097,0.9188071741720263
1654.9971,0.9191490340228081
1655.125103,0.9196721786436973
1655.253105,0.9201266089349878
1655.381108,0.9205545673007514
1655.50911,0.9212102355428647
1655.637113,0.9218866520702501
1655.765115,0.9224251911131537
1655.893118,0.9228772902120326
1656.02112,0.9232575939927993
1656.149123,0.9236574510938131
1656.277126,0.9240639497954506
1656.405128,0.9246194791491269
1656.533131,0.9250476770881465
1656.661133,0.925418695590897
1656.789136,0.9259824472214596
1656.917138,0.9265558077930791
1657.045141,0.9271888615730584
1657.173143,0.9275542459605157
1657.301146,0.9279606037060962
1657.429149,0.9284683370087219
1657.557151,0.9287645656541845
1657.685154,0.9290980519904701
1657.813156,0.9295840973614466
1657.941159,0.930032264896074
1658.069161,0.9304964668050013
1658.197164,0.9309339029338374
1658.325167,0.9313519861089037
1658.453169,0.9318690299275819
1658.581172,0.9320889769713752
1658.709174,0.9322325297271072
1658.837177,0.9325756544291197
1658.965179,0.9328050962602974
1659.093182,0.9332968141022976
1659.221184,0.9337691817891796
1659.349187,0.9342361831206778
1659.47719,0.9345146269893236
1659.605192,0.9348445688839692
1659.733195,0.9351044918017305
1659.861197,0.9357031502267453
1659.9892,0.9360990363833105
1660.117202,0.936287211200559
1660.245205,0.9368004372033781
1660.373207,0.9371958504141974
1660.50121,0.937539864414007
1660.629213,0.9379130795449283
1660.757215,0.9383999827736706
1660.885218,0.9387650913759887
1661.01322,0.9391970226545994
1661.141223,0.9395568040080072
1661.269225,0.9399919195297333
1661.397228,0.9404244152791129
1661.525231,0.9407216363527975
1661.653233,0.9408684003753647
1661.781236,0.9412749433312828
1661.909238,0.9415630175370477
1662.037241,0.941739106285112
1662.165243,0.9420471053279662
1662.293246,0.9424485028864455
1662.421248,0.9427510774164861
1662.549251,0.9430141416628413
1662.677254,0.9431999337486684
1662.805256,0.9433282176627666
1662.933259,0.9431952177607896
1663.061261,0.9433150111601651
1663.189264,0.943419724937911
1663.317266,0.9434206683581077
1663.445269,0.9433772720054869
1663.573271,0.9431838994860863
1663.701274,0.9433451977235047
1663.829277,0.9435414339324893
1663.957279,0.9437697985905101
1664.085282,0.944291847622384
1664.213284,0.9447168745777068
1664.341287,0.9451090134438432
1664.469289,0.9457046197185898
1664.597292,0.9461596130578002
1664.725295,0.9469016930517847
1664.853297,0.9476879477075624
1664.9813,0.9482785412497703
1665.109302,0.9489084072935446
1665.237305,0.9493772838497218
1665.365307,0.9497799051677617
1665.49331,0.9502549138626233
1665.621312,0.9505723520130734
1665.749315,0.9507063921643158
1665.877318,0.9510629739162774
1666.00532,0.9514967575275299
1666.133323,0.9519592973397585
1666.261325,0.952190651557411
1666.389328,0.9526744872922738
1666.51733,0.9530947093933325
1666.645333,0.9535341873462478
1666.773335,0.9537687856107385
1666.901338,0.9541665901308161
1667.029341,0.9545760154134261
1667.157343,0.9549120853156844
1667.285346,0.9551040419358269
1667.413348,0.9553724638831282
1667.541351,0.9558015224358486
1667.669353,0.9559850539466175
1667.797356,0.9563254452118727
1667.925359,0.9566621310218135
1668.053361,0.9569099386034446
1668.181364,0.9571597246930869
1668.309366,0.95743446895799
1668.437369,0.9575503255379156
1668.565371,0.9577370660580045
1668.693374,0.9580790392291663
1668.821376,0.958327213837551
1668.949379,0.9585859971194581
1669.077382,0.9590174578895543
1669.205384,0.9589167663428746
1669.333387,0.9591469339858092
1669.461389,0.959317677335766
1669.589392,0.9597014811623482
1669.717394,0.9598550456841684
1669.845397,0.9600892788906044
1669.973399,0.9603427759203671
1670.101402,0.9607356364502204
1670.229405,0.9607442831098584
1670.357407,0.9610940576840209
1670.48541,0.9613910816356824
1670.613412,0.9614516511817461
1670.741415,0.9617276274063292
1670.869417,0.9618642024260178
1670.99742,0.9620537083396153
1671.125423,0.9621941784351004
1671.253425,0.9623991476235507
1671.381428,0.9626744331437239
1671.50943,0.9630075761280045
1671.637433,0.9631231439710717
1671.765435,0.9631347015181445
1671.893438,0.9633302377088045
1672.02144,0.9635132878431814
1672.149443,0.963642407274561
1672.277446,0.9639672094919122
1672.405448,0.9640433659096009
1672.533451,0.9643441943665637
1672.661453,0.9644705317309424
1672.789456,0.9646547631960478
1672.917458,0.9648428892165619
1673.045461,0.9651545838057451
1673.173463,0.9654461045074648
1673.301466,0.9653920410394036
1673.429469,0.9656865305192834
1673.557471,0.9658140095547432
1673.685474,0.9659869057362
1673.813476,0.9662951047142534
1673.941479,0.9664294290691351
1674.069481,0.9665173781488028
1674.197484,0.9666797667085889
1674.325487,0.9669504749406511
1674.453489,0.9672696212536269
1674.581492,0.9673266918448468
1674.709494,0.967582099803861
1674.837497,0.9677949912830219
1674.965499,0.9680098656212558
1675.093502,0.9680602034430401
1675.221504,0.9683448549845787
1675.349507,0.9683826211703589
1675.47751,0.9686305588560482
1675.605512,0.9689928944375906
1675.733515,0.9690442524219703
1675.861517,0.9692981752785466
1675.98952,0.9694872068527054
1676.117522,0.9696510640362055
1676.245525,0.9698857479893153
1676.373527,0.9700739240769155
1676.50153,0.9704280656861155
1676.629533,0.9704785292575727
1676.757535,0.9706056702724601
1676.885538,0.9707386523583523
1677.01354,0.9709842803080244
1677.141543,0.9711629578534312
1677.269545,0.9713601239455567
1677.397548,0.9715427568158104
1677.525551,0.971764293818623
1677.653553,0.9720024052380664
1677.781556,0.9721939085743575
1677.909558,0.972360167947495
1678.037561,0.9725818913412935
1678.165563,0.972693744690242
1678.293566,0.9728523066930787
1678.421568,0.9730712230892556
1678.549571,0.9732648835312252
1678.677574,0.9734790253603396
1678.805576,0.973542303553507
1678.933579,0.9737672178022235
1679.061581,0.9739970539852276
1679.189584,0.9742094084887963
1679.317586,0.9745426450867096
1679.445589,0.9746829893321454
1679.573591,0.974940339610071
1679.701594,0.9750095628315786
1679.829597,0.9754084233041832
1679.957599,0.9755430389548655
1680.085602,0.975632793043074
1680.213604,0.975728409741934
1680.341607,0.9759196712532592
1680.469609,0.9761304926701433
1680.597612,0.9763364779347778
1680.725615,0.9763765085509952
1680.853617,0.976680208868106
1680.98162,0.9768716569503434
1681.109622,0.9770807298549337
1681.237625,0.9772527111973023
1681.365627,0.977305484268567
1681.49363,0.9773895361543934
1681.621632,0.9775996974962013
1681.749635,0.977920402789773
1681.877638,0.9780162436853735
1682.00564,0.9782050190366403
1682.133643,0.9783723063975572
1682.261645,0.9785631075998174
1682.389648,0.9787872242118304
1682.51765,0.9789125169950966
1682.645653,0.979064260195025
1682.773655,0.9792649889423587
1682.901658,0.9795509760712185
1683.029661,0.9796606919245117
1683.157663,0.9797508248542199
1683.285666,0.9799369951965646
1683.413668,0.9800614550979911
1683.541671,0.9801771091731489
1683.669673,0.98041139949882
1683.797676,0.9806437845370405
1683.925679,0.9808124697744954
1684.053681,0.9809095750156331
1684.181684,0.9811097009810908
1684.309686,0.9811214743681428
1684.437689,0.9812186102022497
1684.565691,0.9814973158618775
1684.693694,0.9817427208651902
1684.821696,0.9818369726904085
1684.949699,0.9819498904349138
1685.077702,0.9821895154412418
1685.205704,0.9821767470605357
1685.333707,0.9823211376548023
1685.461709,0.9825009188724728
1685.589712,0.9825618358178487
1685.717714,0.9827888338191824
1685.845717,0.9827770404239371
1685.973719,0.9830345617423477
1686.101722,0.9831328701138586
1686.229725,0.983226272173047
1686.357727,0.9833983518272079
1686.48573,0.9835586588232209
1686.613732,0.9836343957557848
1686.741735,0.9837091548106703
1686.869737,0.983750471462816
1686.99774,0.9839826639717196
1687.125743,0.984112558256198
1687.253745,0.9842277061615351
1687.381748,0.9843162906413315
1687.50975,0.9844806851884312
1687.637753,0.9845653541680713
1687.765755,0.9846116298271868
1687.893758,0.9847878910838376
1688.02176,0.9848046326202887
1688.149763,0.984903118007738
1688.277766,0.985115880058702
1688.405768,0.9851277015201914
1688.533771,0.9852932168769474
1688.661773,0.9854272258668474
1688.789776,0.9855238024671584
1688.917778,0.9856312304163443
1689.045781,0.9858027451717877
1689.173783,0.9858106316252948
1689.301786,0.9858825984281598
1689.429789,0.9859811916175799
1689.557791,0.9860344360395138
1689.685794,0.9861241692559928
1689.813796,0.9861951727522744
1689.941799,0.986344099467044
1690.069801,0.986445698141531
1690.197804,0.9864210373073392
1690.325807,0.9864930486714455
1690.453809,0.9865611190402045
1690.581812,0.9867663450957347
1690.709814,0.986890685488497
1690.837817,0.986815684646468
1690.965819,0.9869045020548096
1691.093822,0.9869834575731526
1691.221824,0.9871097995414354
1691.349827,0.98720061782057
1691.47783,0.9872430683598163
1691.605832,0.9872865080104896
1691.733835,0.9873240256106238
1691.861837,0.987344759632868
1691.98984,0.9875550864656824
1692.117842,0.9875284228383084
1692.245845,0.9877249605493069
1692.373847,0.9877891647583568
1692.50185,0.9878346041050327
1692.629853,0.9878978275428237
1692.757855,0.987874118279475
1692.885858,0.9879422839453248
1693.01386,0.9880815936284629
1693.141863,0.9881477973130347
1693.269865,0.9882545230382299
1693.397868,0.9883503883763584
1693.525871,0.9882515582791079
1693.653873,0.9883780625746699
1693.781876,0.9885055715688953
1693.909878,0.9885065600749611
1694.037881,0.9885984954599772
1694.165883,0.9887270216184063
1694.293886,0.9886044270687449
1694.421888,0.9887319652658735
1694.549891,0.9887626164318873
1694.677894,0.9888160110548165
1694.805896,0.9889000639879553
1694.933899,0.9889495102273004
1695.061901,0.9890503882220338
1695.189904,0.9889554439421628
1695.317906,0.9890276403247065
1695.445909,0.9891473199096547
1695.573911,0.9892264548606032
1695.701914,0.9891512765068475
1695.829917,0.9893847437561549
1695.957919,0.9893619881687388
1696.085922,0.9893817756063759
1696.213924,0.9894213516689161
1696.341927,0.9895470161601043
1696.469929,0.9897013975360596
1696.597932,0.9897033769408341
1696.725935,0.9896598309502674
1696.853937,0.989839965431241
1696.98194,0.989720202041255
1697.109942,0.9897508838430837
1697.237945,0.9899924125240422
1697.365947,0.9899043071200763
1697.49395,0.9899082667452239
1697.621952,0.9899924125240422
1697.749955,0.9900339930785538
1697.877958,0.9901231991600038
1698.00596,0.9902025112046615
1698.133963,0.9903077753262914
1698.261965,0.990400076312111
1698.389968,0.990358183274927
1698.51797,0.9904457348080492
1698.645973,0.99049565453105
1698.773975,0.9905693501491901
1698.901978,0.9905568690540093
1699.029981,0.990585100327071
1699.157983,0.9906639540393932
1699.285986,0.9906137286501479
1699.413988,0.9906846591324001
1699.541991,0.9907223058647305
1699.669993,0.9907555946934568
1699.797996,0.990908579167375
1699.925999,0.990893418382094
1700.054001,0.9909487117775111
1700.182004,0.9909423697260503
1700.310006,0.9909392978094655
1700.438009,0.9909870622347334
1700.566011,0.9911277923891753
1700.694014,0.9911426594175635
1700.822016,0.991097563452501
1700.950019,0.991218682975007
1701.078022,0.9911143131428578
1701.206024,0.9910772461607031
1701.334027,0.9911829997447219
1701.462029,0.9911512823962103
1701.590032,0.9911442452470872
1701.718034,0.9913479463190538
1701.846037,0.9913971183966487
1701.974039,0.9914311239010007
1702.102042,0.9915101441104892
1702.230045,0.9916322065220164
1702.358047,0.9917166971852632
1702.48605,0.9916541218359439
1702.614052,0.9916981522564216
1702.742055,0.9917617221453744
1702.870057,0.9918289658696723
1702.99806,0.9918593163003872
1703.126063,0.9919168458090721
1703.254065,0.9920279467173375
1703.382068,0.9919999719236865
1703.51007,0.991954340974498
1703.638073,0.9920471922461849
1703.766075,0.992113661634765
1703.894078,0.9921236820333504
1704.02208,0.9921268568342126
1704.150083,0.9921248725824833
1704.278086,0.9920503668022793
1704.406088,0.9920692159383148
1704.534091,0.9919172425758899
1704.662093,0.9920331052760727
1704.790096,0.9920193161117443
1704.918098,0.992030724399477
1705.046101,0.9920604857676274
1705.174103,0.9918731032407028
1705.302106,0.9918770707410507
1705.430109,0.9919791401430106
1705.558111,0.9919307327421218
1705.686114,0.9918941311733868
1705.814116,0.9918546545725556
1705.942119,0.9916979539168109
1706.070121,0.9915117305279889
1706.198124,0.9913131506168061
1706.326127,0.9913752087624345
1706.454129,0.9912976862522789
1706.582132,0.991107375366948
1706.710134,0.9910844810510074
1706.838137,0.9908858876207312
1706.966139,0.9909443516127716
1707.094142,0.9910343334450115
1707.222144,0.9911255127978743
1707.350147,0.9913485411280001
1707.47815,0.991474351240352
1707.606152,0.9915105407146262
1707.734155,0.991609101760776
1707.862157,0.9917420854576797
1707.99016,0.9917688628554804
1708.118162,0.99180774095691
1708.246165,0.9918894692819257
1708.374167,0.9919596975424019
1708.50217,0.9920849899642514
1708.630173,0.9922128779616621
1708.758175,0.9924084623941211
1708.886178,0.992472375557081
1709.01418,0.992705931783862
1709.142183,0.9927151639919574
1709.270185,0.9927345221263963
1709.398188,0.9927351177672884
1709.526191,0.9928734154014
1709.654193,0.9928613024196213
1709.782196,0.9929544371777402
1709.910198,0.9929005212156331
1710.038201,0.9929664519991196
1710.166203,0.9930097462802352
1710.294206,0.9930619799666235
1710.422208,0.9929749915473267
1710.550211,0.9932252527767872
1710.678214,0.993176486614095
1710.806216,0.9931851272871154
1710.934219,0.9932677637273339
1711.062221,0.9931212675365438
1711.190224,0.9931692364522058
1711.318226,0.9931766852494122
1711.446229,0.9931181888653864
1711.574231,0.9931755927556593
1711.702234,0.9931415274170516
1711.830237,0.9931674487491892
1711.958239,0.9930572132805596
1712.086242,0.9930461904066693
1712.214244,0.9930464883205711
1712.342247,0.99312514071704
1712.470249,0.9931160040077742
1712.598252,0.9930856151230039
1712.726255,0.9931115349958115
1712.854257,0.9930992204891276
1712.98226,0.9930658529158976
1713.110262,0.9930943543148694
1713.238265,0.9931816511452531
1713.366267,0.9931334830032594
1713.49427,0.9930425161425622
1713.622272,0.9930389411959389
1713.750275,0.9931692364522058
1713.878278,0.9930640653989711
1714.00628,0.9931452020475011
1714.134283,0.9930718113288903
1714.262285,0.9930178889935398
1714.390288,0.9929576146370231
1714.51829,0.9929938582513993
1714.646293,0.9929628773263268
1714.774295,0.9930097462802352
1714.902298,0.9929827367824672
1715.030301,0.9929625794375083
1715.158303,0.9928442253520829
1715.286306,0.9927968678120199
1715.414308,0.9928290349516419
1715.542311,0.992977573285661
1715.670313,0.9929248475763995
1715.798316,0.9928881100366879
1715.926319,0.9930877006049854
1716.054321,0.9929606928103997
1716.182324,0.9930200736352987
1716.310326,0.9930326850703163
1716.438329,0.9930550285570936
1716.566331,0.9930255352607231
1716.694334,0.9930194778234332
1716.822336,0.9931130246642312
1716.950339,0.9929789634552367
1717.078342,0.9930408279717197
1717.206344,0.9930783656244742
1717.334347,0.9931825450091414
1717.462349,0.993097631531646
1717.590352,0.9931185861127414
1717.718354,0.9930610862112437
1717.846357,0.9932445215335974
1717.974359,0.9931405342760208
1718.102362,0.993237668170043
1718.230365,0.9932203859849723
1718.358367,0.9932012170165039
1718.48637,0.9931768838847691
1718.614372,0.9930647605440601
1718.742375,0.9931852266056331
1718.870377,0.9930348697446265
1718.99838,0.9931829422822389
1719.126383,0.9932059843937873
1719.254385,0.9930889916198353
1719.382388,0.9930754857013898
1719.51039,0.9931117336181383
1719.638393,0.9931452020475011
1719.766395,0.9931280207841241
1719.894398,0.9931568219143412
1720.0224,0.9932587250318101
1720.150403,0.9931541403945421
1720.278406,0.9931157060730177
1720.406408,0.9930772732388728
1720.534411,0.9931140177777524
1720.662413,0.9932159165032917
1720.790416,0.9931412294746381
1720.918418,0.9931946619101034
1721.046421,0.9930719106360764
1721.174423,0.9930187827100421
1721.302426,0.99292445040654
1721.430429,0.9931405342760208
1721.558431,0.9930844234209808
1721.686434,0.9931775791088311
1721.814436,0.9931874116155351
1721.942439,0.9930461904066693
1722.070441,0.9931530479255885
1722.198444,0.9932126388961753
1722.326447,0.9932252527767872
1722.454449,0.993133780943349
1722.582452,0.9932744186436449
1722.710454,0.9932563412137306
1722.838457,0.993332129563854
1722.966459,0.9932407472115868
1723.094462,0.9933891484645178
1723.222464,0.993501507130972
1723.350467,0.9935372738290253
1723.47847,0.9934832268714197
1723.606472,0.9935676765347635
1723.734475,0.9934816372995283
1723.862477,0.9935630067776577
