nu,[0]2-Pentanone-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
978.077162,0.9363602444512925
978.196764,0.9366805344213578
978.316366,0.9368903743622642
978.435969,0.9373242550412202
978.555571,0.9376551889096411
978.675174,0.937946845023567
978.794776,0.9395530457883077
978.914378,0.9395492875836409
979.033981,0.9383333587400748
979.153583,0.9392984614106402
979.273185,0.939698687797369
979.392788,0.9398575102957298
979.51239,0.9398443523826913
979.631993,0.9409286178799283
979.751595,0.9407047035157392
979.871197,0.9407169327563748
979.9908,0.9406313314104142
980.110402,0.9411563501599497
980.230005,0.9415328880025617
980.349607,0.9420395689812691
980.469209,0.9420678305922605
980.588812,0.9423278771982848
980.708414,0.9429745359006182
980.828017,0.9435687970308364
980.947619,0.94395007583797
981.067221,0.9434867101163273
981.186824,0.9435423774743951
981.306426,0.9450097822071627
981.426029,0.9452271594544955
981.545631,0.9443692827286851
981.665233,0.9449181207039434
981.784836,0.9448425302779444
981.904438,0.945994049612739
982.02404,0.9456913799465922
982.143643,0.9461463669159406
982.263245,0.9462211154314544
982.382848,0.9466110388497208
982.50245,0.9463800939326671
982.622052,0.9469490393200842
982.741655,0.9475543331269849
982.861257,0.9473515781952472
982.98086,0.9485374566318732
983.100462,0.9485393537086835
983.220064,0.9492045129066938
983.339667,0.9481211400765817
983.459269,0.9491693929894387
983.578872,0.94995753061749
983.698474,0.9489909659162271
983.818076,0.9499337819760838
983.937679,0.9494029173824369
984.057281,0.9503841573192644
984.176884,0.9509973528350304
984.296486,0.9518507801654582
984.416088,0.9513844875342016
984.535691,0.9518098514618846
984.655293,0.9519440661128512
984.774895,0.9526068498048353
984.894498,0.9520335530608864
985.0141,0.9542018949477861
985.133703,0.9537144223393266
985.253305,0.9543020914069776
985.372907,0.954074040460305
985.49251,0.9544643365529635
985.612112,0.9541074336360983
985.731715,0.9544958343957812
985.851317,0.9553705531401112
985.970919,0.9549951662810764
986.090522,0.9559621105806443
986.210124,0.9555864912852121
986.329727,0.9558215944785755
986.449329,0.9561131645270635
986.568931,0.9571817396199256
986.688534,0.9561810509716853
986.808136,0.9575072367427716
986.927739,0.9568869730405061
987.047341,0.95739712974182
987.166943,0.9573913853762748
987.286546,0.9576106531087231
987.406148,0.9577064189622467
987.525751,0.9591996885179148
987.645353,0.9583070891773702
987.764955,0.9590769188152131
987.884558,0.9591881781907147
988.00416,0.9593291892169652
988.123762,0.9592227095866909
988.243365,0.9594673425670149
988.362967,0.9597264337252404
988.48257,0.9601632086113366
988.602172,0.9601305636172119
988.721774,0.9605204557687916
988.841377,0.9605607984751248
988.960979,0.9608144200024908
989.080582,0.9619046015708959
989.200184,0.9614429981558241
989.319786,0.9618632405622963
989.439389,0.9616766571927993
989.558991,0.9626166744105147
989.678594,0.9629998720982116
989.798196,0.9618584312581168
989.917798,0.962763966029221
990.037401,0.9625752827834414
990.157003,0.9628419530689019
990.276606,0.9630046871096096
990.396208,0.9635296677083031
990.51581,0.9639701013978785
990.635413,0.9632743661753076
990.755015,0.9633032648397706
990.874617,0.9636038623491736
990.99422,0.9636703533095875
991.113822,0.964751233495802
991.233425,0.9642419792994551
991.353027,0.9644628159975516
991.472629,0.9650484226404976
991.592232,0.9650455274995725
991.711834,0.9655117570747332
991.831437,0.9650696539393392
991.951039,0.9653263966125487
992.070641,0.965637281762081
992.190244,0.9652327644933085
992.309846,0.9664072014478851
992.429449,0.9658990049273256
992.549051,0.9661144244238055
992.668653,0.9668102772863603
992.788256,0.9657135701206906
992.907858,0.9669001948232486
993.027461,0.9668122109088485
993.147063,0.9670568453431595
993.266665,0.9666855668045894
993.386268,0.9671690304438293
993.50587,0.9678046692813247
993.625473,0.9681725049400004
993.745075,0.96768757200087
993.864677,0.9674137551649035
993.98428,0.9678249933927819
994.103882,0.9681153844472801
994.223484,0.968439757430511
994.343087,0.9688582137857858
994.462689,0.9685269209309785
994.582292,0.9684649371915397
994.701894,0.9683138684450064
994.821496,0.9693233773587294
994.941099,0.9695007797686115
995.060701,0.9692671582332131
995.180304,0.9692099731578536
995.299906,0.9693747528591682
995.419508,0.9698353152416826
995.539111,0.9694726646536693
995.658713,0.9696976084043352
995.778316,0.9707570965679666
995.897918,0.9703863381764389
996.01752,0.9707706872624532
996.137123,0.9698275565901954
996.256725,0.9707415645786777
996.376328,0.9707794242379548
996.49593,0.9708745652833652
996.615532,0.9709279648529305
996.735135,0.9703232651143542
996.854737,0.9716292279690761
996.974339,0.9719382551962953
997.093942,0.9710910944535286
997.213544,0.9720228175029044
997.333147,0.9720791964612935
997.452749,0.9716865557846803
997.572351,0.9721064150598531
997.691954,0.9729272192047886
997.811556,0.9720937777586
997.931159,0.972048090424706
998.050761,0.9717438869827253
998.170363,0.9726412206461906
998.289966,0.9735578803549779
998.409568,0.9733125746789418
998.529171,0.9733583214449923
998.648773,0.97276475392541
998.768375,0.9738051954642774
998.887978,0.9735822196062263
999.00758,0.973139340458952
999.127183,0.9736902932305777
999.246785,0.9741509576778289
999.366387,0.9740301704480399
999.48599,0.9740457550554436
999.605592,0.9742396094485719
999.725195,0.9737010038827117
999.844797,0.9750397885965233
999.964399,0.9743769869183883
1000.084002,0.9750368634815452
1000.203604,0.9746079416313403
1000.323206,0.9747229521539402
1000.442809,0.974981287964244
1000.562411,0.9749081671097131
1000.682014,0.9747521942811345
1000.801616,0.9757352398647076
1000.921218,0.9753820876322872
1001.040821,0.9761666101665416
1001.160423,0.9757001140283413
1001.280026,0.9760563095716938
1001.399628,0.9761109702555146
1001.51923,0.975557672210199
1001.638833,0.9753859891684408
1001.758435,0.9774344971071506
1001.878038,0.9767231837427366
1001.99764,0.9758747799808888
1002.117242,0.976337454271744
1002.236845,0.97671634670438
1002.356447,0.9767046261785428
1002.47605,0.9775605942903708
1002.595652,0.9768775181978688
1002.715254,0.9773387132199212
1002.834857,0.9776779086004035
1002.954459,0.9777522149450625
1003.074061,0.9774872799951194
1003.193664,0.9782059972421484
1003.313266,0.9779976615532744
1003.432869,0.9781473066430495
1003.552471,0.978695222536901
1003.672073,0.9786296521536234
1003.791676,0.9782353438622627
1003.911278,0.9786932651484133
1004.030881,0.9782196922219745
1004.150483,0.9785699575655454
1004.270085,0.9786453103533231
1004.389688,0.9792160269169724
1004.50929,0.9788665091879898
1004.628893,0.979007476114688
1004.748495,0.9797949146333509
1004.868097,0.9795206104616297
1004.9877,0.979971293591615
1005.107302,0.9805016014968021
1005.226905,0.9799507144105317
1005.346507,0.9791886092520677
1005.466109,0.9800977180426901
1005.585712,0.9799173966526469
1005.705314,0.9800545946918169
1005.824916,0.9807791227174263
1005.944519,0.9802516054642693
1006.064121,0.9804261057801092
1006.183724,0.9804731673626557
1006.303326,0.9811342290302146
1006.422928,0.9813589344964565
1006.542531,0.981620992315129
1006.662133,0.9819076674974248
1006.781736,0.9814109478983278
1006.901338,0.9823054206423363
1007.02094,0.9813697295041084
1007.140543,0.981798681795151
1007.260145,0.9819400709851067
1007.379748,0.9815287242785171
1007.49935,0.9817927910207325
1007.618952,0.9820795163755751
1007.738555,0.9824635845469123
1007.858157,0.9816877448121657
1007.97776,0.9824459003615487
1008.097362,0.9825087789112639
1008.216964,0.9825687137747723
1008.336567,0.9826089999178973
1008.456169,0.9834780103198313
1008.575772,0.9831594150597068
1008.695374,0.9834327713718604
1008.814976,0.9833186997866611
1008.934579,0.9825647835077777
1009.054181,0.983472109469472
1009.173783,0.9829873772158219
1009.293386,0.9838950934115739
1009.412988,0.9835665273239655
1009.532591,0.9836609542430081
1009.652193,0.9837967088215442
1009.771795,0.9843182592758813
1009.891398,0.9840052958332564
1010.011,0.9845141581007639
1010.130603,0.9840712263967264
1010.250205,0.9842956202162683
1010.369807,0.9841804643654516
1010.48941,0.98453384858083
1010.609012,0.9846716929685133
1010.728615,0.9848223592632152
1010.848217,0.984935620346918
1010.967819,0.9843379458379319
1011.087422,0.9854745275089194
1011.207024,0.9852863198485688
1011.326627,0.9848056174254137
1011.446229,0.9848578135063212
1011.565831,0.984623445237637
1011.685434,0.9852281896705549
1011.805036,0.9855149327928499
1011.924638,0.9860147155479986
1012.044241,0.9857307841979976
1012.163843,0.985658828477167
1012.283446,0.9858145748757079
1012.403048,0.9858264047215853
1012.52265,0.9855395709741457
1012.642253,0.9858411922285621
1012.761855,0.985921048599272
1012.881458,0.9858786549056532
1013.00106,0.9868452895610789
1013.120662,0.9859249922913538
1013.240265,0.9863095780276914
1013.359867,0.9859900654882369
1013.47947,0.986062045390252
1013.599072,0.9857682426795038
1013.718674,0.9867288486870573
1013.838277,0.9864052546970035
1013.957879,0.9860669757128048
1014.077482,0.9868087769608523
1014.197084,0.9877674336357753
1014.316686,0.9874899099808233
1014.436289,0.9871394132796255
1014.555891,0.9875047224405662
1014.675494,0.9868650266642405
1014.795096,0.987017015581193
1014.914698,0.9873200763224199
1015.034301,0.9877624948109542
1015.153903,0.9880045262698259
1015.273505,0.9869341096339828
1015.393108,0.9864358337338717
1015.51271,0.9869755617370755
1015.632313,0.9871640920734411
1015.751915,0.9872944063341469
1015.871517,0.9881250701750596
1015.99112,0.988092462585772
1016.110722,0.9879501875152106
1016.230325,0.9883612602904259
1016.349927,0.9881290226832453
1016.469529,0.9874780601730025
1016.589132,0.9884581244402002
1016.708734,0.9885302845170951
1016.828337,0.9879887183238696
1016.947939,0.9886874733285127
1017.067541,0.9883918999644075
1017.187144,0.988201158734835
1017.306746,0.9872016050216814
1017.426349,0.9883543417858187
1017.545951,0.9887270216184063
1017.665553,0.9884897556062783
1017.785156,0.9886469379730867
1017.904758,0.9884324248630607
1018.02436,0.9886538585258744
1018.143963,0.9886400174687426
1018.263565,0.9891582005900174
1018.383168,0.9893649562591554
1018.50277,0.9884551590702749
1018.622372,0.9888743529205369
1018.741975,0.9889762122245518
1018.861577,0.9885895981135562
1018.98118,0.9894203622480592
1019.100782,0.9888644642264512
1019.220384,0.9894737923902214
1019.339987,0.9897271301069175
1019.459589,0.9892224979626977
1019.579192,0.988741852634963
1019.698794,0.9892264548606032
1019.818396,0.9890820383408561
1019.937999,0.9894935820639653
1020.057601,0.9899211356363392
1020.177204,0.9891275371610846
1020.296806,0.9893550626590609
1020.416408,0.9891997461068919
1020.536011,0.989340222444423
1020.655613,0.9891275371610846
1020.775216,0.9900568631279419
1020.894818,0.9895806613306185
1021.01442,0.9890177500977545
1021.134023,0.9895480057076153
1021.253625,0.9893976058414271
1021.373227,0.9887932685481021
1021.49283,0.9892858102285381
1021.612432,0.9897716688298861
1021.732035,0.9900240927881245
1021.851637,0.989255142843768
1021.971239,0.9887448188649702
1022.090842,0.9889000639879553
1022.210444,0.9889603887317445
1022.330047,0.9898795598217407
1022.449649,0.989209638153813
1022.569251,0.9894035422448714
1022.688854,0.9901660724227268
1022.808456,0.9882169700798652
1022.928059,0.989278885252104
1023.047661,0.988854575631252
1023.167263,0.9890137940346663
1023.286866,0.9891146785866824
1023.406468,0.9892907566699554
1023.526071,0.9891938109262207
1023.645673,0.9892571213560322
1023.765275,0.9892145842143689
1023.884878,0.9891888649695311
1024.00448,0.9892501965804195
1024.124082,0.989429267071391
1024.243685,0.9887527288551611
1024.363287,0.9894718134446155
1024.48289,0.9892858102285381
1024.602492,0.9895005085432824
1024.722094,0.9895173301949113
1024.841697,0.989056322542166
1024.961299,0.9897399966432412
1025.080902,0.9901681517736622
1025.200504,0.9895598803549315
1025.320106,0.9894500453041702
1025.439709,0.9892749281444772
1025.559311,0.9894668660979168
1025.678914,0.9891997461068919
1025.798516,0.9899627131971587
1025.918118,0.9896816037060479
1026.037721,0.9893382437659567
1026.157323,0.9892007353071326
1026.276926,0.9894668660979168
1026.396528,0.9893036175333875
1026.51613,0.9900072625216048
1026.635733,0.9901247833583898
1026.755335,0.9894025528418239
1026.874937,0.9893461585035658
1026.99454,0.9891760055978726
1027.114142,0.9887784367603126
1027.233745,0.989357041371165
1027.353347,0.9896222245912167
1027.472949,0.9890503882220338
1027.592552,0.9898944081265001
1027.712154,0.9890751147908202
1027.831757,0.9892749281444772
1027.951359,0.989123580658849
1028.070961,0.9895816509117746
1028.190564,0.9891374284859128
1028.310166,0.9899379644386895
1028.429769,0.9890533553776492
1028.549371,0.9891720489017635
1028.668973,0.9892769066963121
1028.788576,0.9880499755233592
1028.908178,0.9891987569076404
1029.027781,0.9893867225276212
1029.147383,0.9884185869059785
1029.266985,0.9884116680000864
1029.386588,0.9889811571179752
1029.50619,0.9894619187759546
1029.625793,0.9885124911321147
1029.745395,0.9884146332395383
1029.864997,0.9890929183031175
1029.9846,0.9886568244918988
1030.104202,0.9886073928864747
1030.223804,0.9885876209363371
1030.343407,0.9884976635559548
1030.463009,0.9880855459627421
1030.582612,0.9887319652658735
1030.702214,0.9892274440875527
1030.821816,0.9887299878039204
1030.941419,0.9887814031000723
1031.061021,0.9882228993994736
1031.180624,0.9886340856464333
1031.300226,0.9881823830911882
1031.419828,0.9882515582791079
1031.539431,0.9882812062705739
1031.659033,0.9882159818633892
1031.778636,0.988019346448871
1031.898238,0.9877891647583568
1032.01784,0.9875432358757484
1032.137443,0.9877980549008452
1032.257045,0.9879699467165522
1032.376648,0.9878909122822345
1032.49625,0.9879620429885935
1032.615852,0.9878770819062753
1032.735455,0.9874553484388046
1032.855057,0.9865680249922085
1032.974659,0.9871206578089508
1033.094262,0.9871690279062411
1033.213864,0.986144878080989
1033.333467,0.9866420203688749
1033.453069,0.986732795610346
1033.572671,0.9856046187323824
1033.692274,0.9862001037404656
1033.811876,0.9866972738690991
1033.931479,0.986903515150801
1034.051081,0.9865039001546638
1034.170683,0.9865265900052997
1034.290286,0.9870081324680269
1034.409888,0.98718186118702
1034.529491,0.9867623980382485
1034.649093,0.9870120805084528
1034.768695,0.9868966068503741
1034.888298,0.9871463232797034
1035.0079,0.9871275676777399
1035.127503,0.9872262853703101
1035.247105,0.9868275265057348
1035.366707,0.9865946626884906
1035.48631,0.9868778559929776
1035.605912,0.9865295495895091
1035.725515,0.9870564970514404
1035.845117,0.9869262141926874
1035.964719,0.9863618538206231
1036.084322,0.9862405387736315
1036.203924,0.986727861958702
1036.323526,0.9861961589479402
1036.443129,0.9864703595922514
1036.562731,0.9865532265828221
1036.682334,0.9866933270878973
1036.801936,0.9865009406474027
1036.921538,0.9855198603798327
1037.041141,0.9860728921324082
1037.160743,0.9863490311998706
1037.280346,0.9855513975199565
1037.399948,0.9863105643377625
1037.51955,0.985968373945404
1037.639153,0.9859338656562144
1037.758755,0.9850735209865861
1037.878358,0.9852981433553479
1037.99796,0.9855996907216088
1038.117562,0.9864772649089372
1038.237165,0.985299128653984
1038.356767,0.9852882904231791
1038.47637,0.9850400290562386
1038.595972,0.9852646437879697
1038.715574,0.9853661312727956
1038.835177,0.9852587322178418
1038.954779,0.984756378375529
1039.074381,0.9855435131403139
1039.193984,0.985189766520414
1039.313586,0.9850114633096012
1039.433189,0.984832207536049
1039.552791,0.9850232835180821
1039.672393,0.9851454339784104
1039.791996,0.984467887022712
1039.911598,0.9852134113585475
1040.031201,0.9843261338534539
1040.150803,0.9848184199816566
1040.270405,0.9841479869460079
1040.390008,0.9845397558016432
1040.50961,0.9846943406778993
1040.629213,0.9853277027430372
1040.748815,0.9846598769790939
1040.868417,0.984900163302816
1040.98802,0.9839187071771798
1041.107622,0.9847613021697303
1041.227225,0.9840269441878957
1041.346827,0.98380949826189
1041.466429,0.98409189210947
1041.586032,0.9844393378679531
1041.705634,0.9848144807158553
1041.825237,0.9838941095169724
1041.944839,0.9840830353222966
1042.064441,0.9835409549266977
1042.184044,0.9835419384681444
1042.303646,0.9837740817574535
1042.423248,0.9837603090167183
1042.542851,0.984007263845816
1042.662453,0.9834101526782347
1042.782056,0.9828458372246267
1042.901658,0.9832577359171738
1043.02126,0.9834426057487459
1043.140863,0.9828871176166722
1043.260465,0.9835488232858105
1043.380068,0.9834199868289322
1043.49967,0.9830591379135921
1043.619272,0.9829333143968161
1043.738875,0.9830453751820007
1043.858477,0.9837003014681172
1043.97808,0.9834622747975507
1044.097682,0.9837750655320272
1044.217284,0.9836078379856309
1044.336887,0.9830729008378631
1044.456489,0.9834878451491085
1044.576092,0.9832282386275578
1044.695694,0.9833806508161845
1044.815296,0.9835901332038907
1044.934899,0.9834140863267128
1045.054501,0.9835547245964541
1045.174103,0.9835871824379172
1045.293706,0.9827161101362892
1045.413308,0.9830001561347884
1045.532911,0.9826836810397378
1045.652513,0.98340425223502
1045.772115,0.9835911167945157
1045.891718,0.9827603333562603
1046.01132,0.9838291746486185
1046.130923,0.9830512734719467
1046.250525,0.9833137832054536
1046.370127,0.9834711259978541
1046.48973,0.9826473224161779
1046.609332,0.9823790963116875
1046.728935,0.9831259882078546
1046.848537,0.9833019835108534
1046.968139,0.9832085742594296
1047.087742,0.9829559221230351
1047.207344,0.9825176215300658
1047.326947,0.9827308509884973
1047.446549,0.9833836009625623
1047.566151,0.9832075910513469
1047.685754,0.9823378372560886
1047.805356,0.9818880295404551
1047.924958,0.9828890833928733
1048.044561,0.9832410206777431
1048.164163,0.9828566485882986
1048.283766,0.9831839943523232
1048.403368,0.9822366616694834
1048.52297,0.9821590680382003
1048.642573,0.9823889201517697
1048.762175,0.9829863942289361
1048.881778,0.9821973729887955
1049.00138,0.982679750312875
1049.120982,0.9822121060598881
1049.240585,0.9820205933723003
1049.360187,0.9823132791171353
1049.47979,0.9822229104524788
1049.599392,0.9826728715786984
1049.718994,0.9830158842631113
1049.838597,0.9826404439089959
1049.958199,0.9828753230420284
1050.077802,0.9825362895422205
1050.197404,0.9826227565401923
1050.317006,0.9827534540580044
1050.436609,0.9832321715483782
1050.556211,0.983012935219882
1050.675814,0.9829313485321531
1050.795416,0.9825323594049226
1050.915018,0.9824547424144411
1051.034621,0.9829795133482596
1051.154223,0.9831397520680363
1051.273825,0.9830689685541244
1051.393428,0.9830591379135921
1051.51303,0.9832813343860163
1051.632633,0.9828134038471519
1051.752235,0.9825127089542396
1051.871837,0.982780971539961
1051.99144,0.9829087413711203
1052.111042,0.983038493888459
1052.230645,0.9830827316160253
1052.350247,0.982642409191849
1052.469849,0.9828487857665612
1052.589452,0.9831594150597068
1052.709054,0.98310534277888
1052.828657,0.9840525292210486
1052.948259,0.9842818401740457
1053.067861,0.9835921003861243
1053.187464,0.9838055630317675
1053.307066,0.9829598539545872
1053.426669,0.9829362632011824
1053.546271,0.9828507514660983
1053.665873,0.9832744514407659
1053.785476,0.9833570499637764
1053.905078,0.9842523121617629
1054.02468,0.9834799772778189
1054.144283,0.9835783301931105
1054.263885,0.983580297351738
1054.383488,0.9839433054523364
1054.50309,0.9833531165434434
1054.622692,0.9833157498349866
1054.742295,0.984085987575831
1054.861897,0.9836609542430081
1054.9815,0.9833010002093616
1055.101102,0.9834514567720272
1055.220704,0.9838488514288787
1055.340307,0.9837740817574535
1055.459909,0.9839433054523364
1055.579512,0.9837248942830628
1055.699114,0.9836068543782848
1055.818716,0.9837406340072887
1055.938319,0.9838075306448612
1056.057921,0.9832252889472665
1056.177524,0.9834435891918434
1056.297126,0.9836924318971837
1056.416728,0.9840436727881396
1056.536331,0.9837544064725718
1056.655933,0.9832449536496918
1056.775536,0.983503581080518
1056.895138,0.9837337478469523
1057.01474,0.9842237692585843
1057.134343,0.9841233835538779
1057.253945,0.9842139270701027
1057.373547,0.9844038986896989
1057.49315,0.9835911167945157
1057.612752,0.9832538028940961
1057.732355,0.9835104656296815
1057.851957,0.9841804643654516
1057.971559,0.9841489710944868
1058.091162,0.9839059163171273
1058.210764,0.9842621547340973
1058.330367,0.983955112842846
1058.449969,0.983695382978906
1058.569571,0.9834268707929339
1058.689174,0.9841076377057082
1058.808776,0.9847248666756108
1058.928379,0.983639313940059
1059.047981,0.984102717179821
1059.167583,0.9840013598199451
1059.287186,0.9839108358590077
1059.406788,0.983803595422609
1059.526391,0.9840633538584055
1059.645993,0.984714034761653
1059.765595,0.9846057221751308
1059.885198,0.984529910453312
1060.0048,0.9840171039676551
1060.124402,0.9842188481520407
1060.244005,0.98362062497064
1060.363607,0.9848164503467863
1060.48321,0.9851109544916156
1060.602812,0.9845958761671391
1060.722414,0.983803595422609
1060.842017,0.9844176804407525
1060.961619,0.9844600113111187
1061.081222,0.984635260789873
1061.200824,0.9839039485072625
1061.320426,0.9850134333344979
1061.440029,0.984206053390181
1061.559631,0.9848381165470214
1061.679234,0.9846598769790939
1061.798836,0.9846529843840791
1061.918438,0.984581107339763
1062.038041,0.984147002798513
1062.157643,0.9842316430802336
1062.277246,0.9845988299591982
1062.396848,0.9842690445932949
1062.51645,0.9840377685438156
1062.636053,0.9844708404308031
1062.755655,0.9846894172185046
1062.875258,0.9846155682815829
1062.99486,0.9847928150356029
1063.114462,0.9845889840201285
1063.234065,0.984925771039961
1063.353667,0.9839669203750452
1063.473269,0.9846421532608222
1063.592872,0.9847524393578935
1063.712474,0.9845407403418912
1063.832077,0.9849080425356393
1063.951679,0.9840121838944353
1064.071281,0.984070242325992
1064.190884,0.9841932587946519
1064.310486,0.9838252393397905
1064.430089,0.9848450104379657
1064.549691,0.9843408988561989
1064.669293,0.9844984060002514
1064.788896,0.9842719974048579
1064.908498,0.9843271181800799
1065.028101,0.9843074318345804
1065.147703,0.9842670760571742
1065.267305,0.9846480611314653
1065.386908,0.984019072003831
1065.50651,0.9847603174089206
1065.626113,0.9843477892666073
1065.745715,0.9839688883108538
1065.865317,0.9839531449345882
1065.98492,0.9840751626895046
1066.104522,0.9843497579641546
1066.224124,0.9844806851884312
1066.343727,0.9839580647126124
1066.463329,0.9841007489763548
1066.582932,0.9835763630384172
1066.702534,0.9839157554254859
1066.822136,0.9843645233212639
1066.941739,0.9837534227186573
1067.061341,0.9845033285045877
1067.180944,0.9839688883108538
1067.300546,0.9841361772410229
1067.420148,0.9838262231655218
1067.539751,0.9838488514288787
1067.659353,0.9836983340694816
1067.778956,0.9842031007764497
1067.898558,0.9835380043082588
1068.01816,0.9840741786148339
1068.137763,0.9845515703496
1068.257365,0.9840525292210486
1068.376968,0.9834455560809886
1068.49657,0.9831594150597068
1068.616172,0.9833226330693268
1068.735775,0.9837957250253273
1068.855377,0.9842345957795919
1068.974979,0.9835439055539884
1069.094582,0.9833806508161845
1069.214184,0.9834553905857218
1069.333787,0.9826758196017352
1069.453389,0.9835262019230215
1069.572991,0.9826591142547978
1069.692594,0.9831063258847142
1069.812196,0.9829578880368453
1069.931799,0.982740678346144
1070.051401,0.982827163331122
1070.171003,0.9834455560809886
1070.290606,0.9832764179916353
1070.410208,0.9829451096673604
1070.529811,0.983194809435744
1070.649413,0.9829175875896006
1070.769015,0.9825215516084121
1070.888618,0.9827966961613023
1071.00822,0.9824655494760464
1071.127823,0.9829696836022749
1071.247425,0.9825362895422205
1071.367027,0.9823348902469974
1071.48663,0.9828173351086298
1071.606232,0.9827141447060344
1071.725835,0.9823682902010618
1071.845437,0.9825608532565042
1071.965039,0.9821305858382211
1072.084642,0.9829431437791069
1072.204244,0.9819381071069286
1072.323846,0.9816818547033671
1072.443449,0.9821021044642138
1072.563051,0.9812666910921217
1072.682654,0.981755483603519
1072.802256,0.9813324381629273
1072.921858,0.9814796490691936
1073.041461,0.9819439987532462
1073.161063,0.9817368304265364
1073.280666,0.9806251524821393
1073.400268,0.9809694123247286
1073.51987,0.9808046233061231
1073.639473,0.9808036425019903
1073.759075,0.9806065207812439
1073.878678,0.9808978041713582
1073.99828,0.9811253988618892
1074.117882,0.9806879145002614
1074.237485,0.9804545385494501
1074.357087,0.9802241588035713
1074.47669,0.9806545716779995
1074.596292,0.9795637103166799
1074.715894,0.9802849345854469
1074.835497,0.9793237466044075
1074.955099,0.9795754651517325
1075.074701,0.9798419459179951
1075.194304,0.9799859932712661
1075.313906,0.9796136693398504
1075.433509,0.9790593648859623
1075.553111,0.9796195470394995
1075.672713,0.9789056646314609
1075.792316,0.9797086964745179
1075.911918,0.9788518263004738
1076.031521,0.9784407948560732
1076.151123,0.9780974224024697
1076.270725,0.9783204540394178
1076.390328,0.9777844813005475
1076.50993,0.9786580328250536
1076.629533,0.9776583552377658
1076.749135,0.9776896408056998
1076.868737,0.9776153392164947
1076.98834,0.9773201439607785
1077.107942,0.9773944231142916
1077.227545,0.9772341435721825
1077.347147,0.9772918020875628
1077.466749,0.9766626287825677
1077.586352,0.976443880854403
1077.705954,0.9756874300093052
1077.825557,0.9760982808953824
1077.945159,0.9761793004149603
1078.064761,0.9759577328626347
1078.184364,0.9752562714583003
1078.303966,0.9755830370394177
1078.423568,0.9754328088195835
1078.543171,0.9748535737809824
1078.662773,0.974866246959817
1078.782376,0.9744003722466971
1078.901978,0.9745855259064646
1079.02158,0.9741480352293395
1079.141183,0.9738363577291258
1079.260785,0.9737487164008491
1079.380388,0.9739785482170072
1079.49999,0.9734488479783052
1079.619592,0.9735481448248522
1079.739195,0.9726772090371357
1079.858797,0.9726772090371357
1079.9784,0.9727443260800706
1080.098002,0.9716233982111977
1080.217604,0.9720335098127045
1080.337207,0.9723251636115308
1080.456809,0.9715893919873726
1080.576412,0.9712707629248236
1080.696014,0.9708143729263
1080.815616,0.9707075892184898
1080.935219,0.9703271464151773
1081.054821,0.9707978692222422
1081.174423,0.9704348587063509
1081.294026,0.9697460944968975
1081.413628,0.9699691617503826
1081.533231,0.969463939438951
1081.652833,0.969462000513011
1081.772435,0.9684039258223749
1081.892038,0.9690248717307295
1082.01164,0.9694736341268188
1082.131243,0.9680960223332129
1082.250845,0.9680495548393697
1082.370447,0.967144851520306
1082.49005,0.9677717644819538
1082.609652,0.9676866043137817
1082.729255,0.9669253345551291
1082.848857,0.966885691429102
1082.968459,0.966507713023347
1083.088062,0.9666942670138415
1083.207664,0.9667986756326429
1083.327267,0.965877755382963
1083.446869,0.9649586773104146
1083.566471,0.965502102005438
1083.686074,0.9655156191294857
1083.805676,0.9648467485958376
1083.925279,0.9648438540599336
1084.044881,0.964579523058922
1084.164483,0.964379875761857
1084.284086,0.9631366277894738
1084.403688,0.9641156718734839
1084.52329,0.9638091318322779
1084.642893,0.9633986365838132
1084.762495,0.9626859853062345
1084.882098,0.962577207935932
1085.0017,0.9624232079029935
1085.121302,0.9620373535655895
1085.240905,0.961942116581895
1085.360507,0.9622105358751716
1085.48011,0.9612651476528441
1085.599712,0.9615006864663456
1085.719314,0.9610623421034272
1085.838917,0.960823067371184
1085.958519,0.9608057727116237
1086.078122,0.9599030396362914
1086.197724,0.9606568593579364
1086.317326,0.9602035363129742
1086.436929,0.9593407012363078
1086.556531,0.9591670762829163
1086.676134,0.9595949602099615
1086.795736,0.9589407395616971
1086.915338,0.958932109133878
1087.034941,0.9592380572728255
1087.154543,0.9584537213790917
1087.274145,0.9582055140094964
1087.393748,0.9573703229974835
1087.51335,0.9570544429139747
1087.632953,0.9569845804896515
1087.752555,0.9570936829505494
1087.872157,0.956768326412092
1087.99176,0.9564105619641359
1088.111362,0.9557527778012032
1088.230965,0.9542610572992868
1088.350567,0.9544328397495573
1088.470169,0.9553858391912495
1088.589772,0.9553380710935023
1088.709374,0.9554708723148554
1088.828977,0.9556715422676492
1088.948579,0.9558378435837986
1089.068181,0.9553017689365462
1089.187784,0.9550257266153602
1089.307386,0.9554823380341174
1089.426989,0.955367687032751
1089.546591,0.9556180261597471
1089.666193,0.9541112500734656
1089.785796,0.9541122041851928
1089.905398,0.9533568464806133
1090.025001,0.9544137512836476
1090.144603,0.9535856795826424
1090.264205,0.9528974392066569
1090.383808,0.9534903257824536
1090.50341,0.9528459841342392
1090.623012,0.9531757258867832
1090.742615,0.9523296815414803
1090.862217,0.9516099923790157
1090.98182,0.9514929515481118
1091.101422,0.9505381320243644
1091.221024,0.9506484008431472
1091.340627,0.9498634894770721
1091.460229,0.9499385316568678
