nu,[0]bis(2-Chloroethyl)ether-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
655.374568,0.9524725417079561
655.49377,0.9511866201397168
655.612972,0.952779287249768
655.732174,0.9517146752356289
655.851376,0.9488419860298054
655.970578,0.9508299920291144
656.08978,0.9500819832054673
656.208982,0.9494095632261189
656.328184,0.9472293777237598
656.447386,0.9463952361353073
656.566588,0.948144843401374
656.68579,0.9452451189411397
656.804992,0.943386705825376
656.924194,0.943842471662879
657.043396,0.9450787704393037
657.162598,0.941394492840319
657.2818,0.9412909451413344
657.401002,0.9411252925128485
657.520204,0.9418379940827905
657.639406,0.9396582816225326
657.758608,0.9389913610274081
657.87781,0.9381813610481045
657.997012,0.9386505690208465
658.116214,0.9361402256470684
658.235416,0.9365325505879499
658.354618,0.9376467500509158
658.47382,0.9340297397370423
658.593022,0.9323453366878877
658.712224,0.9326483981671341
658.831426,0.93443893437013
658.950628,0.929378681975166
659.06983,0.9302229410540162
659.189032,0.9294930025836223
659.308234,0.930232243329938
659.427436,0.9270785326632315
659.546638,0.9254862536215133
659.66584,0.9276442230861939
659.785042,0.9260380078350946
659.904244,0.9234034802173584
660.023446,0.9235050601869782
660.142648,0.9244660050542904
660.26185,0.9202600369665819
660.381052,0.9195278014455569
660.500254,0.9194726314325871
660.619456,0.9207534285635315
660.738658,0.9178053021655599
660.85786,0.9176098304546748
660.977062,0.9160906099873725
661.096264,0.9163728093517197
661.215466,0.9130524062314871
661.334668,0.9114623420309341
661.45387,0.9112408835901109
661.573072,0.9106879282127067
661.692274,0.9086639001386828
661.811476,0.908333206668895
661.930678,0.908734778687121
662.04988,0.9066425572338075
662.169082,0.9060035994900272
662.288284,0.9055298834950245
662.407486,0.9043127644977326
662.526688,0.9002254923355447
662.64589,0.9007928130829874
662.765092,0.9006486977624273
662.884294,0.8989390898784755
663.003496,0.8962732015852793
663.122698,0.8967393848472471
663.2419,0.8959864400450654
663.361102,0.8957176844284102
663.480304,0.8905820867359464
663.599506,0.8903861802273706
663.718708,0.8902615348875161
663.83791,0.889709743808796
663.957112,0.8875770007390551
664.076314,0.88635298924022
664.195516,0.8859542201248422
664.314718,0.8832031825809934
664.43392,0.882479252823042
664.553122,0.8806984439548307
664.672324,0.8798269839391996
664.791526,0.8774809792021085
664.910728,0.8773055005547178
665.02993,0.8756139338256171
665.149132,0.8754300742054495
665.268334,0.8716738066493921
665.387536,0.8716999572558487
665.506738,0.8708635268477168
665.62594,0.8688802198356663
665.745142,0.8666673978222253
665.864344,0.8662774852301183
665.983546,0.8644083452599106
666.102748,0.8619224306608487
666.22195,0.8615604992508876
666.341152,0.8610178870771412
666.460354,0.8581726293701644
666.579556,0.8567920830748557
666.698758,0.8568777665672663
666.81796,0.8546869649074484
666.937162,0.8513772045708641
667.056364,0.8499140944144421
667.175566,0.848835388637691
667.294768,0.8485722904495395
667.41397,0.8456582168506478
667.533172,0.8430407355705608
667.652374,0.842063375295853
667.771576,0.8404901881724499
667.890778,0.8374614886849145
668.00998,0.8372354046056938
668.129182,0.8359219763314472
