nu,[0]Isopentane-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
714.259596,0.9999274846293666
714.50065,0.9998311242611132
714.741704,0.9999865100909896
714.982758,0.9998970752971107
715.223812,1.0000002594200337
715.464866,0.9999596728131629
715.70592,0.9999315553424425
715.946974,0.9997989602112072
716.188028,0.9998423724245319
716.429082,1.0001010751077446
716.670136,1.000031268488849
716.91119,0.9998446720646331
717.152244,1.0000225742547946
717.393298,0.9999380929163226
717.634352,0.9999712204141402
717.875406,0.999834403712579
718.11646,0.9998293345650026
718.357514,1.0000048570117952
718.598568,0.9998471116886093
718.839622,1.0000379377196171
719.080676,0.9997503211749471
719.32173,1.0000992799279258
719.562784,0.9999133877510574
719.803838,0.999870358404198
720.044892,0.9997321358820007
720.285946,0.9997293866224072
720.527,0.9999589988405705
720.768054,0.9997340353748634
721.009108,1.0000340235787888
721.250162,0.999887686307655
721.491216,0.9999207361415456
721.73227,0.9999767962692108
721.973324,0.9998931357103951
722.214378,0.9998884262248167
722.455432,0.9996590581338919
722.696486,0.9997475618678685
722.93754,0.9999501292435875
723.178594,0.9997887923074857
723.419648,1.0000274323762608
723.660702,0.9998688186050317
723.901756,0.9998942755892195
724.14281,0.9996976857061781
724.383864,0.9996930871074007
724.624918,0.9996926272486863
724.865972,0.9996105558530661
725.107026,0.9996848596671497
725.34808,0.9998135773788568
725.589134,0.999579178570187
725.830188,0.9998022195611302
726.071242,0.9995657243249907
726.312296,0.9995845963040169
726.55335,0.999620002217453
726.794404,0.999827784830735
727.035458,0.9995823172537354
727.276512,0.9994878511929958
727.517566,0.9993313836236138
727.75862,0.9995031134890108
727.999674,0.999524143255751
728.240728,0.9997047335997061
728.481782,0.9992809486414199
728.722836,0.9994466031805356
728.96389,0.9995064218497918
729.204944,0.9994159106466382
729.445998,0.9992294470285349
729.687052,0.9994801251817671
729.928106,0.999241457838673
730.16916,0.9993252877207663
730.410214,0.9992478130345543
730.651268,0.9992317152819541
730.892322,0.9993469333409195
731.133376,0.9991997603626612
731.37443,0.9992136992965421
731.615484,0.9991920165945256
731.856538,0.9993918949708548
732.097592,0.999126561669518
732.338646,0.9989643366698382
732.5797,0.9989413607543188
732.820754,0.998905199731578
733.061808,0.9989378644656748
733.302862,0.9989844160548025
733.543916,0.9988621478452444
733.78497,0.9987451879358681
734.026024,0.9986432212576674
734.267078,0.9985842031872921
734.508132,0.9985654299807409
734.749186,0.9985495529166272
734.99024,0.9985339756651046
735.231294,0.9983066353625214
735.472348,0.9982544252907972
735.713402,0.9983352871741078
735.954456,0.9981660836833327
736.19551,0.9981829528326909
736.436564,0.9982445426209061
736.677618,0.9978547044429109
736.918672,0.9977056360857507
737.159726,0.997773382598409
737.40078,0.9976844849504686
737.641834,0.9976349012637313
737.882888,0.9974826737930499
738.123942,0.9973910093473741
738.364996,0.9973138142707386
738.60605,0.997454146196526
738.847104,0.9968925381850491
739.088158,0.9969867489812976
739.329212,0.9968822702447857
739.570266,0.9967642463711399
739.81132,0.9965207666080155
740.052374,0.9965112000545756
740.293428,0.996262501897863
740.534482,0.9962389903802553
740.775536,0.9960987298049859
741.01659,0.9960829915693874
741.257644,0.9957214790619375
741.498698,0.9955440573031169
741.739752,0.9955655612869968
741.980806,0.9953648754996485
742.22186,0.9952214537548738
