nu,[0]Iodoethane-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
690.636304,0.9962363005386126
690.877358,0.9963065376736304
691.118412,0.9964621729096106
691.359466,0.9961805128678517
691.60052,0.9958990320300309
691.841574,0.9952850504376611
692.082628,0.9955911476507052
692.323682,0.9960030093164949
692.564736,0.9962249435095216
692.80579,0.9962100998684487
693.046844,0.9960371728056149
693.287898,0.9956261930758984
693.528952,0.9949952656256901
693.770006,0.9955639683833731
694.01106,0.9961826048491254
694.252114,0.9954960732359802
694.493168,0.9956177302892242
694.734222,0.9953745305857679
694.975276,0.9952578795266688
695.21633,0.9947885270903708
695.457384,0.9950345687149131
695.698438,0.994503759901433
695.939492,0.9953069469496315
696.180546,0.9947900192742806
696.4216,0.9945458283002172
696.662654,0.9947594796894739
696.903708,0.994550005401468
697.144762,0.9949481039678395
697.385816,0.9943276488806457
697.62687,0.9941014650699094
697.867924,0.9940064335124295
698.108978,0.9939822794495682
698.350032,0.9940896353328621
698.591086,0.9934255071727119
698.83214,0.9928511752859851
699.073194,0.9931749968504824
699.314248,0.9933538837756992
699.555302,0.9937546835682973
699.796356,0.9932151219308762
700.03741,0.9926913391139213
700.278464,0.9930719106360764
700.519518,0.993398287686724
700.760572,0.9935747308903099
701.001626,0.9927841600934415
701.24268,0.9931150108922667
701.483734,0.9925170378188743
701.724788,0.9919678316452716
701.965842,0.9924238448445019
702.206896,0.9927440524235541
702.44795,0.9921799370409361
702.689004,0.9913512177726745
702.930058,0.9915222406080358
703.171112,0.9908882657497152
703.412166,0.9916120765925436
703.65322,0.991160599262054
703.894274,0.9918617959517775
704.135328,0.9914818864740552
704.376382,0.9913137454048749
704.617436,0.9903158958833433
704.85849,0.9902516264672656
705.099544,0.9907655022989417
705.340598,0.9901834004806143
705.581652,0.9908364436485763
705.822706,0.9906314607945929
706.06376,0.9901097335760614
706.304814,0.9895974843448563
706.545868,0.9896291519710346
706.786922,0.9888288657465156
707.027976,0.9889119308599242
707.26903,0.9897597916411234
707.510084,0.9895094140879341
707.751138,0.9890207171554554
707.992192,0.987756568253765
708.233246,0.987692366163419
708.4743,0.9870091194766528
708.715354,0.9857889440299635
708.956408,0.9846697236270967
709.197462,0.9871858099223623
709.438516,0.9870713030099406
709.67957,0.9871719894177671
709.920624,0.9864289287072032
710.161678,0.9861567118905288
710.402732,0.9860699339181692
710.643786,0.9869893794916638
710.88484,0.9872638006819405
711.125894,0.9869390443168675
711.366948,0.9860699339181692
711.608002,0.9853868241788272
711.849056,0.9842710131333526
712.09011,0.9843635389572327
712.331164,0.9849425149203913
712.572218,0.9852705553935672
712.813272,0.9855829356692848
713.054326,0.9846559383474631
713.29538,0.9842739659508213
713.536434,0.9826974387075758
713.777488,0.9827416610873136
714.018542,0.9841361772410229
714.259596,0.9836973503716394
714.50065,0.9836914482052437
714.741704,0.9835488232858105
714.982758,0.9822130882724852
715.223812,0.9812264599825303
715.464866,0.9805653361722539
715.70592,0.9829932751577789
715.946974,0.9818438455732724
716.188028,0.9817417391229603
716.429082,0.9810194430405295
716.670136,0.9803898306852888
716.91119,0.9789800642891241
717.152244,0.9782637130985867
717.393298,0.9806712429474235
717.634352,0.9810567224876701
717.875406,0.9810498551146485
718.11646,0.9792591133700518
718.357514,0.978883150060093
718.598568,0.9781169845465384
718.839622,0.9764194700625178
719.080676,0.9791602131941443
719.32173,0.98021925769503
719.562784,0.979258134111428
719.803838,0.9782255615577358
720.044892,0.9772439159624802
720.285946,0.9766069605992853
720.527,0.9752240885323634
720.768054,0.9772849610688917
721.009108,0.9785513649129824
721.250162,0.9781717606313891
721.491216,0.9768208609448895
721.73227,0.9758542868256881
721.973324,0.9737263204379264
722.214378,0.9728805198190611
722.455432,0.9754757288074044
722.696486,0.9774286325177617
722.93754,0.9766596987990763
723.178594,0.975527430391111
723.419648,0.9743955002570158
723.660702,0.9724603262028552
723.901756,0.9693786303659346
724.14281,0.9725313183978516
724.383864,0.9760358126044117
724.624918,0.9764419279685942
724.865972,0.9750397885965233
725.107026,0.9726490018070805
725.34808,0.9695996738916625
725.589134,0.9686654301838471
725.830188,0.9696626999187891
726.071242,0.9752630982760944
726.312296,0.9743828331978486
726.55335,0.9736825037393898
726.794404,0.9720111532990797
727.035458,0.9687778018911815
727.276512,0.9669572436176661
727.517566,0.9680398743922236
727.75862,0.9741772601087674
727.999674,0.9742006406435753
728.240728,0.9724039251395821
728.481782,0.9709405869985174
728.722836,0.9667967420372253
728.96389,0.9644608870738485
729.204944,0.965427761205741
729.445998,0.9731004156638348
729.687052,0.972966137071909
729.928106,0.971950890475742
730.16916,0.969653972993761
730.410214,0.9666217676625751
730.651268,0.962856395806518
730.892322,0.9620508221828196
731.133376,0.9698867178755481
731.37443,0.9732648835312252
731.615484,0.972186131054199
731.856538,0.970912430129771
