nu,[0]1-1-1-3-3-3-Hexafluoropropan-2-ol-HITRAN(x-sec)-X=0.01-T=300.4K-P=0.0atm-L=15cm
725.282282,0.9999927095265756
725.401284,0.9999924644283925
725.520286,0.9999923767290573
725.639288,0.9999920920312682
725.75829,0.9999918708330419
725.877292,0.9999916173351348
725.996294,0.9999914438366042
726.115296,0.9999912058386689
726.234298,0.9999910628399367
726.3533,0.9999906918433211
726.472302,0.9999904722453894
726.591304,0.9999902365476628
726.710306,0.9999900419495817
726.829308,0.9999897780522444
726.94831,0.9999894880552509
727.067312,0.9999892320579747
727.186314,0.9999890390600715
727.305316,0.9999886890639691
727.424318,0.9999884930662053
727.54332,0.9999881880697614
727.662322,0.9999879130730475
727.781324,0.9999876840758416
727.900326,0.9999873620798592
728.019328,0.9999871900820477
728.13833,0.9999869450852161
728.257332,0.9999866980884712
728.376334,0.9999863400932973
728.495336,0.9999860250976499
728.614338,0.99998581910055
728.73334,0.999985505105052
728.852342,0.9999852731084418
728.971344,0.9999850231121548
729.090346,0.9999846841172894
729.209348,0.9999843911218198
729.32835,0.999984318122962
729.447352,0.9999839791283356
729.566354,0.9999837501320306
729.685356,0.9999834551368677
729.804358,0.9999832601401131
729.92336,0.9999830741432439
730.042362,0.9999827851481773
730.161364,0.9999825791517447
730.280366,0.9999823571556368
730.399368,0.9999821051601145
730.51837,0.9999819521628641
730.637372,0.9999817611663295
730.756374,0.9999815561700895
730.875376,0.9999814321723842
730.994378,0.9999811031785472
731.11338,0.9999809351817359
731.232382,0.999980754185203
731.351384,0.9999804951902213
731.470386,0.9999803861923532
731.589388,0.9999801601968115
731.70839,0.9999799992000187
731.827392,0.9999797472050906
731.946394,0.9999795722086502
732.065396,0.9999794912103082
732.184398,0.9999793142139538
732.3034,0.999979114218111
732.422402,0.9999790462195335
732.541404,0.9999789082224346
732.660406,0.9999786472279737
732.779408,0.9999785252305862
732.89841,0.9999783472344245
733.017412,0.9999781672383382
733.136414,0.9999779152438718
733.255416,0.999977867244933
733.374418,0.9999776152505423
733.49342,0.9999774112551295
733.612422,0.999977253258711
733.731424,0.9999769812649352
733.850426,0.9999768142687933
733.969428,0.9999765602747146
734.08843,0.9999764072783126
734.207432,0.9999761922834082
734.326434,0.9999759262897764
734.445436,0.9999756182972386
734.564438,0.9999755692984345
734.68344,0.9999754393016189
734.802442,0.9999750713107249
734.921444,0.9999749113147264
735.040446,0.9999746743207004
735.159448,0.9999745633235178
735.27845,0.9999743023301908
735.397452,0.9999741483341601
735.516454,0.9999739503392983
735.635456,0.9999737053457105
735.754458,0.9999736603468947
735.87346,0.9999735663493751
735.992462,0.9999734033536971
736.111464,0.999973254357671
736.230466,0.9999731373608072
736.349468,0.9999728063697535
736.46847,0.9999726383743361
736.587472,0.9999721583875849
736.706474,0.9999715764039581
736.825476,0.9999710954177455
736.944478,0.9999700584482573
737.06348,0.9999689364824811
737.182482,0.9999678465169343
737.301484,0.9999669985445601
737.420486,0.9999666855549384
737.539488,0.9999664265636005
737.65849,0.9999660105776536
737.777492,0.999965412598158
737.896494,0.9999649266150855
738.015496,0.9999641686419585
738.134498,0.9999635996625084
738.2535,0.9999626496975399
738.372502,0.9999617107330527
738.491504,0.9999602567897823
738.610506,0.9999580288808121
738.729508,0.999955371995859
738.84851,0.9999541590507284
738.967512,0.999954323043224
739.086514,0.999954731024671
739.205516,0.9999555539877533
739.324518,0.9999583318681408
739.44352,0.999960690772628
739.562522,0.9999648736169459
739.681524,0.9999682455041847
739.800526,0.9999708724242161
739.919528,0.9999720943893688
740.03853,0.9999728463686666
740.157532,0.9999734083535641
740.276534,0.9999736913460787
740.395536,0.9999740463368021
740.514538,0.9999741913330493
740.63354,0.9999744643260409
740.752542,0.9999746373216382
740.871544,0.9999748563161077
740.990546,0.9999749763130977
741.109548,0.9999752153071456
741.22855,0.9999754033025037
741.347552,0.9999756502964589
741.466554,0.9999757262946112
741.585556,0.999976023287446
741.704558,0.999976250282029
741.82356,0.9999765212756295
741.942562,0.9999767072712799
742.061564,0.9999769052666875
742.180566,0.999977195260032
742.299568,0.9999774482542945
742.41857,0.9999777662471735
742.537572,0.9999779372433862
742.656574,0.9999780882400661
742.775576,0.99997836823397
742.894578,0.9999785042310374
743.01358,0.9999787702253549
743.132582,0.9999790072203515
743.251584,0.9999790362197432
743.370586,0.9999792982142849
743.489588,0.9999794862104107
743.60859,0.9999797032059827
743.727592,0.9999799282014412
743.846594,0.9999801381972482
743.965596,0.9999802041959395
744.084598,0.9999804121918436
744.2036,0.9999805161898119
744.322602,0.9999807481853186
744.441604,0.9999809761809552
744.560606,0.9999811521776224
744.679608,0.9999813261743581
744.79861,0.999981492171272
744.917612,0.9999816211688928
745.036614,0.9999819051637135
745.155616,0.9999820911603652
745.274618,0.9999821361595603
745.39362,0.9999823851551431
745.512622,0.9999826051512921
745.631624,0.9999826591503542
745.750626,0.9999829051461187
745.869628,0.9999831241423989
745.98863,0.9999833671383276
746.107632,0.9999836021344465
746.226634,0.9999838351306529
746.345636,0.9999840551271209
746.464638,0.9999842391242039
746.58364,0.9999844971201709
746.702642,0.9999846871172434
746.821644,0.9999848761143671
746.940646,0.9999851361104687
747.059648,0.9999854051065065
747.17865,0.9999856471030039
747.297652,0.9999858800996867
747.416654,0.9999861970952609
747.535656,0.9999864190922214
747.654658,0.9999866830886709
747.77366,0.999986897085844
747.892662,0.9999872040818685
748.011664,0.9999874160791782
748.130666,0.9999877960744685
748.249668,0.9999880580713054
748.36867,0.9999882560689605
748.487672,0.9999885650653794
748.606674,0.9999888340623395
748.725676,0.999989143058937
748.844678,0.9999893890562964
748.96368,0.9999895440546638
749.082682,0.9999898970510351
749.201684,0.9999900968490365
749.320686,0.9999903348467079
749.439688,0.9999906693435309
749.55869,0.9999908798415889
749.677692,0.9999912008387128
749.796694,0.9999913740372038
749.915696,0.9999916400349447
750.034698,0.9999918618331151
750.1537,0.9999920941312516
750.272702,0.9999923122295511
750.391704,0.9999926095273097
750.510706,0.9999928724254012
750.629708,0.9999931012237967
750.74871,0.9999932565227373
750.867712,0.9999934749212884
750.986714,0.9999936950198764
751.105716,0.9999939907180558
751.224718,0.9999941327172126
751.34372,0.9999943104161857
751.462722,0.9999944870151966
751.581724,0.9999946891141028
751.700726,0.9999948987130116
751.819728,0.9999950708121484
751.93873,0.9999952697111879
752.057732,0.9999954804102134
752.176734,0.9999956601094173
752.295736,0.9999957795089063
752.414738,0.9999959417082349
752.53374,0.9999960678077311
752.652742,0.9999962314071011
752.771744,0.9999962694069586
752.890746,0.999996605005763
753.009748,0.9999966061057592
753.12875,0.9999967592052514
753.247752,0.9999968514049569
753.366754,0.9999970228044318
753.485756,0.9999970771042717
753.604758,0.9999972435037991
753.72376,0.9999973177035973
753.842762,0.999997401903375
753.961764,0.9999974672032076
754.080766,0.9999976216028283
754.199768,0.9999977084026257
754.31877,0.9999978629022837
754.437772,0.99999790720219
754.556774,0.9999979813020375
754.675776,0.9999979754020495
754.794778,0.9999980734018559
754.91378,0.9999982531015258
755.032782,0.9999982862014686
755.151784,0.9999983352013858
755.270786,0.999998319501412
755.389788,0.9999984666011756
755.50879,0.9999984838011494
755.627792,0.9999985102011097
755.746794,0.9999985501010511
755.865796,0.9999985503010508
755.984798,0.9999987088008336
756.1038,0.9999987932007282
756.222802,0.9999988809006262
756.341804,0.999998769600757
756.460806,0.9999988276006873
756.579808,0.9999989002006048
756.69881,0.9999988691006395
756.817812,0.9999989242005787
756.936814,0.9999990154604846
757.055816,0.9999990626504394
757.174818,0.9999989352005669
757.29382,0.9999990741204287
757.412822,0.9999991346503744
757.531824,0.9999992176403061
757.650826,0.99999913977037
757.769828,0.9999991768303388
757.88883,0.9999991919003265
758.007832,0.999999092340412
758.126834,0.9999992262302994
758.245836,0.9999992339102934
758.364838,0.9999992430802864
758.48384,0.9999993064202405
758.602842,0.9999993005602446
758.721844,0.9999993345502214
758.840846,0.9999993430502158
758.959848,0.9999994322901612
759.07885,0.9999993363502202
759.197852,0.9999993606602043
759.316854,0.9999993407302173
759.435856,0.9999994937301282
759.554858,0.9999993582402059
759.67386,0.9999993569802067
759.792862,0.9999993687801992
759.911864,0.9999994433901549
760.030866,0.9999993923501846
760.149868,0.9999994669401421
760.26887,0.9999994380001579
760.387872,0.9999994793401356
760.506874,0.9999995586500974
760.625876,0.9999993909001855
760.744878,0.9999994571701474
760.86388,0.9999994970701265
760.982882,0.999999520520115
761.101884,0.9999995206301149
761.220886,0.9999995340401086
761.339888,0.9999995431701043
761.45889,0.999999514140118
761.577892,0.9999995921100832
761.696894,0.9999995350601081
761.815896,0.9999996326500675
761.934898,0.9999996129900749
762.0539,0.9999995890000845
762.172902,0.9999995985800806
762.291904,0.9999995894700843
762.410906,0.9999995744100906
762.529908,0.9999996677100552
762.64891,0.9999994978401261
762.767912,0.9999994734401386
762.886914,0.9999995840800865
763.005916,0.9999995292001108
763.124918,0.9999995056901222
763.24392,0.9999995962200815
763.362922,0.9999996380700655
763.481924,0.999999607530077
763.600926,0.9999995965300814
763.719928,0.9999995274501117
763.83893,0.9999995628600955
763.957932,0.9999996642000564
764.076934,0.9999996794600514
764.195936,0.9999996305800682
764.314938,0.9999996060700775
764.43394,0.999999610190076
764.552942,0.9999996047000781
764.671944,0.9999996958900462
764.790946,0.999999628560069
764.909948,0.9999996398800648
765.02895,0.9999996288700689
765.147952,0.999999647740062
765.266954,0.9999997245800379
765.385956,0.9999997334400356
765.504958,0.999999659390058
765.62396,0.9999996898400481
765.742962,0.9999996499800613
765.861964,0.9999996510300609
765.980966,0.9999997012100447
766.099968,0.9999996787000516
766.21897,0.9999996893100482
766.337972,0.9999996306200682
766.456974,0.9999997592700289
766.575976,0.9999996833900501
766.694978,0.9999996884200485
766.81398,0.9999997360500348
766.932982,0.9999997056500434
767.051984,0.9999997492300314
767.170986,0.9999996765600523
767.289988,0.999999696730046
767.40899,0.9999996602800577
767.527992,0.9999997421200333
767.646994,0.9999996731700534
767.765996,0.9999996426800638
767.884998,0.9999996898000482
768.004,0.9999996281800692
768.123002,0.9999997233200383
768.242004,0.9999997598500289
768.361006,0.9999996983000455
768.480008,0.9999997709000262
768.59901,0.9999997624100282
768.718012,0.9999997081600426
768.837014,0.9999997132200411
768.956016,0.9999996943000468
769.075018,0.999999743420033
769.19402,0.9999997294600366
769.313022,0.9999997935100213
769.432024,0.9999996855800495
769.551026,0.9999996610200574
769.670028,0.999999699910045
769.78903,0.9999997081200426
769.908032,0.9999997146900407
770.027034,0.9999997220200386
770.146036,0.9999997824000236
770.265038,0.9999997403100337
770.38404,0.9999997075100427
770.503042,0.9999996950700465
770.622044,0.9999997175400399
770.741046,0.9999997980500204
770.860048,0.9999996801700511
770.97905,0.9999997045500436
771.098052,0.9999997977600205
771.217054,0.999999789860022
771.336056,0.9999997200900391
771.455058,0.9999997457600324
771.57406,0.9999997158900403
771.693062,0.9999997514700308
771.812064,0.9999997753900253
771.931066,0.9999996811800508
772.050068,0.9999997194600394
772.16907,0.9999996598800578
772.288072,0.9999997743500254
772.407074,0.9999997388400341
772.526076,0.9999998709900083
772.645078,0.999999724330038
772.76408,0.9999997050300435
772.883082,0.9999996621400571
773.002084,0.9999997053400435
773.121086,0.9999996730600534
773.240088,0.9999997798400242
773.35909,0.9999996483700618
773.478092,0.9999995988600805
773.597094,0.9999997160900403
773.716096,0.9999997330500356
773.835098,0.9999997522800307
773.9541,0.999999731680036
774.073102,0.9999997364600347
774.192104,0.99999965349006
774.311106,0.999999710390042
774.430108,0.9999996491200616
774.54911,0.9999997403000337
774.668112,0.9999996266200697
774.787114,0.9999997572600294
774.906116,0.9999996904900479
775.025118,0.9999997838500233
775.14412,0.9999997619000284
775.263122,0.9999996813300508
775.382124,0.9999997124500414
775.501126,0.9999996734000534
775.620128,0.9999997459100323
775.73913,0.9999997225000385
775.858132,0.9999997371500345
775.977134,0.9999997815200239
776.096136,0.9999997443400327
776.215138,0.9999997502800312
776.33414,0.9999997189900395
776.453142,0.9999997019700444
776.572144,0.9999997600400288
776.691146,0.9999996613100574
776.810148,0.999999668470055
776.92915,0.9999997478800318
777.048152,0.999999680750051
777.167154,0.9999995615300962
777.286156,0.9999997005700448
777.405158,0.9999996249700703
777.52416,0.9999998195500163
777.643162,0.9999996540900599
777.762164,0.9999997257700376
777.881166,0.9999996573000587
778.000168,0.9999996579900585
778.11917,0.9999995812600877
778.238172,0.999999731760036
778.357174,0.9999996560700591
778.476176,0.9999996349500666
778.595178,0.9999997273700372
778.71418,0.9999995676700935
778.833182,0.9999997808800241
778.952184,0.999999662350057
779.071186,0.9999997285600368
779.190188,0.9999995568300982
779.30919,0.9999996334700672
779.428192,0.9999996447700631
779.547194,0.9999996467400624
779.666196,0.9999996454900628
779.785198,0.9999996791400515
779.9042,0.9999997276400371
780.023202,0.9999995995500802
780.142204,0.9999996419300641
780.261206,0.9999996911600477
780.380208,0.9999996490500616
780.49921,0.9999996398600649
780.618212,0.999999578160089
780.737214,0.9999996047900781
780.856216,0.9999996621500571
780.975218,0.999999687170049
781.09422,0.9999996418200642
781.213222,0.9999996863400492
781.332224,0.9999995905800838
781.451226,0.9999995610000963
781.570228,0.9999995777200892
781.68923,0.9999996010200796
781.808232,0.9999995298201105
781.927234,0.9999995492501016
782.046236,0.9999995839400866
782.165238,0.9999996011500796
782.28424,0.9999996072000772
782.403242,0.9999996145300742
782.522244,0.9999996188100726
782.641246,0.9999996000500799
782.760248,0.9999997075200427
782.87925,0.999999566380094
782.998252,0.9999995959800816
783.117254,0.9999995574600979
783.236256,0.9999995867400854
783.355258,0.9999994442801544
783.47426,0.9999995125701188
783.593262,0.9999995766200896
783.712264,0.999999623210071
783.831266,0.9999995588200973
783.950268,0.9999995423301047
784.06927,0.9999994539301491
784.188272,0.9999995523501002
784.307274,0.9999995651200946
784.426276,0.9999995091301205
784.545278,0.9999994715701396
784.66428,0.9999995278401115
784.783282,0.9999995262701122
784.902284,0.9999997794900243
785.021286,0.9999999343520022
785.140288,0.999999605080078
785.25929,0.999999564330095
785.378292,0.9999995592000972
785.497294,0.9999995157901173
785.616296,0.9999994906401297
785.735298,0.9999995771900894
785.8543,0.9999994734001386
785.973302,0.9999995010801245
786.092304,0.9999995945100822
786.211306,0.9999996257700701
786.330308,0.9999997309600361
786.44931,0.9999995562700984
786.568312,0.9999994552901483
786.687314,0.9999994825501338
786.806316,0.9999995469301026
786.925318,0.9999994582501468
787.04432,0.9999997845700233
787.163322,0.9999995803700881
787.282324,0.9999997781600246
787.401326,0.9999994799901352
787.520328,0.9999996297300685
787.63933,0.9999995553800989
787.758332,0.9999995058401221
787.877334,0.9999998492200114
787.996336,0.9999993861001885
788.115338,0.9999994652701429
788.23434,0.9999994978301261
788.353342,0.9999994302801622
788.472344,0.9999994365101588
788.591346,0.9999993890101867
788.710348,0.999999445010154
788.82935,0.9999996349500666
788.948352,0.9999995306801102
789.067354,0.9999997044100437
789.186356,0.9999995485901019
789.305358,0.9999994055501766
789.42436,0.9999995577300979
789.543362,0.9999995237101135
789.662364,0.999999680840051
789.781366,0.9999995718500917
789.900368,0.9999994967601267
790.01937,0.9999995253001127
790.138372,0.999999656610059
790.257374,0.9999995127901187
790.376376,0.999999476570137
790.495378,0.9999994029301782
790.61438,0.9999994179001694
790.733382,0.9999994564201478
790.852384,0.9999998467000117
790.971386,0.9999995772400894
791.090388,0.9999998262000152
791.20939,0.9999996808900509
791.328392,0.9999995600600968
791.447394,0.9999994712001398
791.566396,0.9999993700801983
791.685398,0.99999941681017
791.8044,0.9999993997701802
791.923402,0.999999533060109
792.042404,0.9999993224202296
792.161406,0.9999994387201575
792.280408,0.9999994501301511
792.39941,0.9999993929901843
792.518412,0.999999659360058
792.637414,0.9999993949601831
792.756416,0.9999994694801407
792.875418,0.9999997182800396
792.99442,0.9999994637001438
793.113422,0.9999993792301927
793.232424,0.9999995087501207
793.351426,0.9999993524102097
793.470428,0.9999994883301309
793.58943,0.9999997289800368
793.708432,0.9999994526401498
793.827434,0.999999441530156
793.946436,0.9999993910701854
794.065438,0.9999999615430007
794.18444,0.9999995073801213
794.303442,0.9999993775201937
794.422444,0.9999993456002141
794.541446,0.9999997206400391
794.660448,0.9999999243430029
794.77945,0.9999994883601309
794.898452,0.9999997825100236
795.017454,0.999999432630161
795.136456,0.9999994458801535
795.255458,0.9999994477201525
795.37446,0.9999994010601794
795.493462,0.9999993236402287
795.612464,0.9999996845800497
795.731466,0.999999361370204
795.850468,0.999999378760193
795.96947,0.9999996315000679
796.088472,0.9999996019300792
796.207474,0.9999994153201709
796.326476,0.9999993328702226
796.445478,0.9999995598200969
796.56448,0.999999503860123
796.683482,0.9999998781400075
796.802484,0.9999994222201669
796.921486,0.999999430870162
797.040488,0.9999993080602394
797.15949,0.9999997662900273
797.278492,0.9999994340301601
797.397494,0.9999994984101258
797.516496,0.9999999110020039
797.635498,0.9999993439502152
797.7545,0.9999994020601788
797.873502,0.9999993119602367
797.992504,0.999999283090257
798.111506,0.9999992104803117
798.230508,0.9999993048502416
798.34951,0.9999994813001345
798.468512,0.9999994354601593
798.587514,0.9999997913300218
798.706516,0.9999995553100989
798.825518,0.9999993251402277
798.94452,0.9999994679101416
799.063522,0.999999273480264
799.182524,0.9999993509502106
799.301526,0.9999992645602704
799.420528,0.9999992625002719
799.53953,0.9999993715701975
799.658532,0.9999992897602522
799.777534,0.9999991725403423
799.896536,0.9999993339102219
800.015538,0.9999992769002615
800.13454,0.9999996334000671
800.253542,0.9999992820402578
800.372544,0.9999991798303364
800.491546,0.9999992402902885
800.610548,0.9999992875002538
800.72955,0.9999996992800452
800.848552,0.9999991793303368
800.967554,0.9999991151103915
801.086556,0.9999992417002875
801.205558,0.999999115700391
801.32456,0.999999285880255
801.443562,0.9999992504302809
801.562564,0.9999990514604499
801.681566,0.9999998562200103
801.800568,0.9999990923804118
801.91957,0.9999991923703261
802.038572,0.9999990743704283
802.157574,0.9999990363904643
802.276576,0.9999991298103786
802.395578,0.9999991462703645
802.51458,0.9999994125201725
802.633582,0.9999991414103686
802.752584,0.9999991124603939
802.871586,0.9999990065904935
802.990588,0.9999989804005198
803.10959,0.9999990504404508
803.228592,0.9999990064604936
803.347594,0.9999989919005081
803.466596,0.9999990789904242
803.585598,0.9999993119202367
803.7046,0.9999996827200504
803.823602,0.9999990253804749
803.942604,0.9999990302304702
804.061606,0.9999990087004913
804.180608,0.9999989252005776
804.29961,0.9999989015006033
804.418612,0.999999036660464
804.537614,0.9999990107704892
804.656616,0.9999989376005644
804.775618,0.9999989715005289
804.89462,0.9999988907006153
805.013622,0.9999989210005821
805.132624,0.9999989219005812
805.251626,0.999998879300628
805.370628,0.9999989039006008
805.48963,0.999998926700576
805.608632,0.9999988302006843
805.727634,0.9999988372006761
805.846636,0.999998809200709
805.965638,0.9999989134005903
806.08464,0.9999988093007088
806.203642,0.999998843300669
806.322644,0.9999987778007469
806.441646,0.9999987584007708
806.560648,0.9999988118007059
806.67965,0.9999986671008884
806.798652,0.999998745400787
806.917654,0.9999986612008962
807.036656,0.9999987345008008
807.155658,0.9999987045008392
807.27466,0.9999986371009287
807.393662,0.9999987283008086
807.512664,0.999998667300888
807.631666,0.9999986697008848
807.750668,0.9999987019008425
807.86967,0.9999986085009681
807.988672,0.9999985651010295
808.107674,0.9999985850010011
808.226676,0.9999985094011109
808.345678,0.9999986140009605
808.46468,0.9999985519010485
808.583682,0.9999986345009323
808.702684,0.9999985770010125
808.821686,0.99999855080105
808.940688,0.9999984660011766
809.05969,0.9999984603011853
809.178692,0.9999984520011982
809.297694,0.9999984771011596
809.416696,0.9999984137012582
809.535698,0.9999983718013256
809.6547,0.9999983626013406
809.773702,0.9999983787013144
809.892704,0.9999983672013331
810.011706,0.9999983325013903
810.130708,0.9999982977014489
810.24971,0.999998242201545
810.368712,0.9999982613015116
810.487714,0.9999982147015937
810.606716,0.9999982495015322
810.725718,0.9999981902016377
810.84472,0.999998100501804
810.963722,0.9999981504017105
811.082724,0.9999980968018111
811.201726,0.9999981175017719
811.320728,0.9999979318021387
811.43973,0.9999980258019487
811.558732,0.999998011001978
811.677734,0.9999978982022087
811.796736,0.9999978872022319
811.915738,0.999997834802344
812.03474,0.9999978725022631
812.153742,0.9999978112023954
812.272744,0.9999978243023668
812.391746,0.99999767190271
812.510748,0.9999977640024998
812.62975,0.9999976313028054
812.748752,0.9999976301028082
812.867754,0.9999976209028301
812.986756,0.9999975163030844
813.105758,0.999997503203117
813.22476,0.9999975947028927
813.343762,0.9999974206033266
813.462764,0.9999973886034097
813.581766,0.9999973002036444
813.700768,0.9999971878039542
813.81977,0.999997159904033
813.938772,0.9999970459043633
814.057774,0.9999970182044455
814.176776,0.9999970123044631
814.295778,0.9999969385046864
814.41478,0.9999969060047864
814.533782,0.9999967971051292
814.652784,0.9999967045054301
814.771786,0.9999966663055567
814.890788,0.9999965615059117
815.00979,0.9999964982061313
815.128792,0.999996417006419
815.247794,0.9999963079068158
815.366796,0.9999962346070891
815.485798,0.9999961571073839
815.6048,0.9999960612077571
815.723802,0.9999959062083796
815.842804,0.9999959292082857
815.961806,0.9999958135087634
816.080808,0.999995679809332
816.19981,0.9999955135100643
816.318812,0.9999954422103867
816.437814,0.9999953272109176
816.556816,0.9999951934115516
816.675818,0.9999951277118696
816.79482,0.9999949191129077
816.913822,0.9999948524132489
817.032824,0.9999947696136785
817.151826,0.9999946170144883
817.270828,0.9999943858157596
817.38983,0.9999942353166158
817.508832,0.9999942075167765
817.627834,0.999993947918314
817.746836,0.9999938305190313
817.865838,0.9999935787206164
817.98484,0.9999934340215562
818.103842,0.9999933590220514
818.222844,0.9999931057237657
818.341846,0.9999930449241866
818.460848,0.9999928753253806
818.57985,0.999992704526612
818.698852,0.9999924518284876
818.817854,0.9999923019296303
818.936856,0.9999920802313615
819.055858,0.9999918217334423
819.17486,0.9999916820345944
819.293862,0.9999914521365332
819.412864,0.9999912421383503
819.531866,0.9999910029404738
819.650868,0.9999908311420342
819.76987,0.9999906274439226
819.888872,0.9999903246468065
820.007874,0.9999900504494971
820.126876,0.999989771052316
820.245878,0.99998965305353
820.36488,0.9999894040561375
820.483882,0.9999890710597213
820.602884,0.9999888340623395
820.721886,0.999988597065014
820.840888,0.9999884150671059
820.95989,0.9999880980708286
821.078892,0.9999878700735682
821.197894,0.999987568077277
821.316896,0.9999872670810643
821.435898,0.9999869830847208
821.5549,0.999986798087146
821.673902,0.9999864290920856
821.792904,0.9999861780955234
821.911906,0.999985824100479
822.030908,0.9999856691026883
822.14991,0.9999852271091202
822.268912,0.9999850851112281
822.387914,0.9999847711159606
822.506916,0.9999844041216169
822.625918,0.9999840221276476
822.74492,0.9999837801315435
822.863922,0.9999835241357286
822.982924,0.9999831521419268
823.101926,0.9999829001462042
823.220928,0.9999825741518319
823.33993,0.9999822501575303
823.458932,0.999981911163605
823.577934,0.9999815801696471
823.696936,0.9999813371741527
823.815938,0.9999808461834366
823.93494,0.9999805791885864
824.053942,0.9999802921942014
824.172944,0.99997994820104
824.291946,0.999979594208201
824.410948,0.9999793262137057
824.52995,0.9999789342218867
824.648952,0.9999784352325229
824.767954,0.9999782332368994
824.886956,0.9999779332434745
825.005958,0.9999776792491116
825.12496,0.9999771992599408
825.243962,0.9999769302661105
825.362964,0.9999766632723057
825.481966,0.999976163284099
825.600968,0.9999758212923097
825.71997,0.9999755392991678
825.838972,0.9999752063073687
825.957974,0.9999748863153538
826.076976,0.9999746133222471
826.195978,0.9999742693310394
826.31498,0.9999738403421699
826.433982,0.9999735073509364
826.552984,0.9999732233585007
826.671986,0.9999728643681779
826.790988,0.9999724213802971
826.90999,0.9999722333854996
827.028992,0.9999718133972497
827.147994,0.9999715444048681
827.266996,0.9999711564159842
827.385998,0.9999707824268416
827.505,0.9999704454367447
827.624002,0.9999700964471202
827.743004,0.9999697124586768
827.862006,0.9999695474636879
827.981008,0.9999689764812393
828.10001,0.9999686234922529
828.219012,0.9999683185018693
828.338014,0.9999679085149428
828.457016,0.9999675825254577
828.576018,0.9999671705388985
828.69502,0.9999668025510475
828.814022,0.9999663475662558
828.933024,0.9999660695756498
829.052026,0.9999656185910542
829.171028,0.9999651566070451
829.29003,0.9999647896199
829.409032,0.999964386634171
829.528034,0.9999639936482443
829.647036,0.999963504665971
829.766038,0.9999631706782162
829.88504,0.9999626076991095
830.004042,0.9999621627158481
830.123044,0.9999617817303367
830.242046,0.9999613047486805
830.361048,0.9999607807690941
830.48005,0.9999602607896233
830.599052,0.9999598558057997
830.718054,0.9999592888287222
830.837056,0.9999587548506046
830.956058,0.9999583548671827
831.07506,0.9999577948906607
831.194062,0.9999572259148373
831.313064,0.9999567019373882
831.432066,0.9999563509526473
831.551068,0.9999557439793266
831.67007,0.9999551870041323
831.789072,0.9999546490283864
831.908074,0.9999541070531135
832.027076,0.9999535550785987
832.146078,0.9999530611016646
832.26508,0.9999526471211829
832.384082,0.9999521061469472
832.503084,0.9999517011664262
832.622086,0.9999512531881645
832.741088,0.9999507562125151
832.86009,0.9999504212290679
832.979092,0.9999500102495292
833.098094,0.9999495952703611
833.217096,0.9999491502928902
833.336098,0.9999487903112608
833.4551,0.999948602320906
833.574102,0.9999481623436177
833.693104,0.9999479223560875
833.812106,0.999947673369086
833.931108,0.9999474733795712
834.05011,0.9999475123775234
834.169112,0.9999473793845132
834.288114,0.9999472373919953
834.407116,0.9999472633906239
834.526118,0.9999474563804643
834.64512,0.9999475673746382
834.764122,0.9999474733795712
834.883124,0.9999475403760542
835.002126,0.9999476603697662
835.121128,0.9999476883683012
835.24013,0.9999479193562438
835.359132,0.9999481663434104
835.478134,0.9999483863320312
835.597136,0.9999488153099809
835.716138,0.999949173291721
835.83514,0.9999497792611035
835.954142,0.9999501202440364
836.073144,0.9999511121950477
836.192146,0.999951695166716
836.311148,0.9999521201462768
836.43015,0.9999526361217039
836.549152,0.9999531970952901
836.668154,0.9999532660920631
836.787156,0.999953291090895
836.906158,0.9999536760729862
837.02516,0.9999537900677118
837.144162,0.9999541950490788
837.263164,0.9999544110392082
837.382166,0.999954865018614
837.501168,0.999954981013385
837.62017,0.999954888017576
837.739172,0.999955293999343
837.858174,0.9999554419927374
837.977176,0.9999556569831807
838.096178,0.9999559609697466
838.21518,0.9999561709605204
838.334182,0.9999561919596003
838.453184,0.9999563749516001
838.572186,0.9999566049415928
838.691188,0.9999567159367821
838.81019,0.9999569249277576
838.929192,0.9999571439183481
839.048194,0.99995722491488
839.167196,0.9999573379100528
839.286198,0.999957523902135
839.4052,0.9999577688917584
839.524202,0.9999578148898168
839.643204,0.9999578578880037
839.762206,0.9999580948780441
839.881208,0.9999582198728139
840.00021,0.9999584608627738
840.119212,0.9999585618585835
840.238214,0.9999586058567612
840.357216,0.999958855846444
840.476218,0.9999589498425808
840.59522,0.9999591018363527
840.714222,0.9999592718294145
840.833224,0.9999594728212483
840.952226,0.9999595968162306
841.071228,0.9999596708132436
841.19023,0.9999599388024712
841.309232,0.999960182792726
841.428234,0.9999602627895439
841.547236,0.9999605087797988
841.666238,0.9999606607738076
841.78524,0.999960785768898
841.904242,0.9999609717616215
842.023244,0.9999612817495708
842.142246,0.9999614017449319
842.261248,0.9999616937337038
842.38025,0.9999618927261006
842.499252,0.9999621957146
842.618254,0.9999624257059315
842.737256,0.9999626566972785
842.856258,0.9999629446865651
842.97526,0.9999631956772957
843.094262,0.9999632956736203
843.213264,0.9999636416609804
843.332266,0.9999638546532588
843.451268,0.999964259638702
843.57027,0.9999644316325694
843.689272,0.9999646526247332
843.808274,0.999965066610185
843.927276,0.9999653406006509
844.046278,0.9999656305906417
844.16528,0.9999658725823536
844.284282,0.9999661065743951
844.403284,0.999966461562426
844.522286,0.9999667705521104
