nu,[0]HFE-245fa2-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1141.86239,0.4917277840791947
1142.103444,0.4976789940779441
1142.344498,0.49572199665783107
1142.585552,0.49491462798750324
1142.826606,0.48594977696487107
1143.06766,0.48219822224522607
1143.308714,0.47726661640483947
1143.549768,0.471663250667592
1143.790822,0.4692404290472645
1144.031876,0.46368028741205336
1144.27293,0.4669327667934735
1144.513984,0.4604412546709078
1144.755038,0.45638889181294207
1144.996092,0.4546851852746849
1145.237146,0.44614110414143016
1145.4782,0.4467125303895112
1145.719254,0.44139725677792807
1145.960308,0.4391299043493444
1146.201362,0.4297206210248293
1146.442416,0.42682123790626714
1146.68347,0.42848052123738006
1146.924524,0.4295702451247882
1147.165578,0.42877627482028596
1147.406632,0.4187128149103177
1147.647686,0.4186667590337972
1147.88874,0.4173834230122991
1148.129794,0.4100730354106657
1148.370848,0.4074854713767481
1148.611902,0.402310942719439
1148.852956,0.38782541576093327
1149.09401,0.39185633449581675
1149.335064,0.385270343579346
1149.576118,0.38703118802020275
1149.817172,0.3802828351848032
1150.058226,0.3771659510225072
1150.29928,0.3787571668353597
1150.540334,0.3744675981730988
1150.781388,0.3754011843249483
1151.022442,0.36113623845555637
1151.263496,0.3533839980910108
1151.50455,0.34534892370015224
1151.745604,0.3476357648712103
1151.986658,0.340888443630752
1152.227712,0.339290027166795
1152.468766,0.3367211968800416
1152.70982,0.3363173737861007
1152.950874,0.32513981147609855
1153.191928,0.31641520119839844
1153.432982,0.3180648456028848
1153.674036,0.311268311750648
1153.91509,0.29966203181170503
1154.156144,0.29760148086818883
1154.397198,0.2904859699703038
1154.638252,0.28739433980965284
1154.879306,0.2780929134744015
1155.12036,0.26911943543999783
1155.361414,0.2789563391244699
1155.602468,0.2725863048436186
1155.843522,0.2578699218699577
1156.084576,0.24999859028394725
1156.32563,0.2449013016528404
1156.566684,0.2430228031307625
1156.807738,0.24091767532754574
1157.048792,0.23073163432292199
1157.289846,0.22386770595818306
1157.5309,0.22064504497740806
1157.771954,0.21766458542931724
1158.013008,0.21549878661737712
1158.254062,0.20725611084944398
1158.495116,0.2004280398796749
1158.73617,0.19421295806315442
1158.977224,0.18949360532800125
1159.218278,0.1842613774041752
1159.459332,0.1755906228207481
1159.700386,0.17104989182091962
1159.94144,0.16313128058106063
1160.182494,0.16368687090336553
1160.423548,0.15657815510738965
1160.664602,0.15010803662058217
1160.905656,0.14446760260393107
1161.14671,0.14152201372089024
1161.387764,0.13432406541923236
1161.628818,0.12746671592910133
1161.869872,0.12305793724493305
1162.110926,0.11841024873695741
1162.35198,0.1153597237645234
1162.593034,0.1098323683098002
1162.834088,0.10608655091219521
1163.075142,0.10043947215832708
1163.316196,0.09534055575806814
1163.55725,0.09137347961600073
1163.798304,0.08756271495612389
1164.039358,0.0832173016708097
1164.280412,0.07896899278139828
1164.521466,0.07396228336262556
1164.76252,0.07003220999361975
1165.003574,0.06671002750191785
1165.244628,0.06104768493176789
1165.485682,0.05932645209564403
1165.726736,0.05480904740631867
1165.96779,0.05260732028527452
1166.208844,0.04925226118658561
1166.449898,0.045784942879697116
1166.690952,0.04270667704051398
1166.932006,0.04046977013487168
1167.17306,0.037979831885624
1167.414114,0.03575017910230444
1167.655168,0.03234163078022048
1167.896222,0.030801250166651674
1168.137276,0.02864432315877465
1168.37833,0.02684703211207314
1168.619384,0.024610059422865174
1168.860438,0.023248840945450388
1169.101492,0.021495750812696016
1169.342546,0.02027229709651382
1169.5836,0.01937057726488147
1169.824654,0.01725246926417272
1170.065708,0.0159994649168252
1170.306762,0.014571320958229418
1170.547816,0.013398667731372122
1170.78887,0.012311764626919611
1171.029924,0.011159099670162213
1171.270978,0.01031661063204648
1171.512032,0.009617220359267055
1171.753086,0.008746514507253911
1171.99414,0.007898361074150824
1172.235194,0.0070059184100482235
1172.476248,0.006382470697043683
1172.717302,0.005684568819219595
1172.958356,0.005344432041107663
1173.19941,0.00475860843056662
1173.440464,0.004098640277133608
1173.681518,0.0036768458511211
1173.922572,0.003283648917763075
1174.163626,0.0030317962904080767
1174.40468,0.002649193566037371
1174.645734,0.002314642571788417
1174.886788,0.0020475731835382237
1175.127842,0.0017907871628707489
1175.368896,0.0016026448231377173
1175.60995,0.001414329092362272
1175.851004,0.0012532689264996553
1176.092058,0.001145287021030701
1176.333112,0.0010089954974592077
1176.574166,0.0008913262819969264
1176.81522,0.0007497280628872207
1177.056274,0.0006575432609205101
1177.297328,0.0005896390428884002
1177.538382,0.0005258997251484162
1177.779436,0.00047182613419320473
1178.02049,0.00041905851242484034
1178.261544,0.00034498831881961335
1178.502598,0.00030622207008093746
1178.743652,0.0002814656901642939
1178.984706,0.00022160811139344792
1179.22576,0.00020658471242982417
1179.466814,0.0001839953633237946
1179.707868,0.000169120344302008
1179.948922,0.00015588375324491224
1180.189976,0.00013846402685119069
1180.43103,0.00012365687067908987
1180.672084,0.00011158766977591232
1180.913138,0.00010815988596368624
1181.154192,9.49557086326345e-05
1181.395246,9.37292735208825e-05
1181.6363,8.184363674930397e-05
1181.877354,7.9926747420845e-05
1182.118408,6.877295405352375e-05
1182.359462,6.735051557349047e-05
1182.600516,6.430327467152451e-05
1182.84157,5.850490272342851e-05
1183.082624,5.616594194385377e-05
1183.323678,5.2321666461197023e-05
1183.564732,5.248411529282133e-05
1183.805786,5.2520867035135425e-05
1184.04684,5.1311277276261254e-05
1184.287894,5.123949174966806e-05
1184.528948,5.1383163372974246e-05
1184.770002,4.8390840888032405e-05
1185.011056,4.789497332869094e-05
1185.25211,4.7456360287735004e-05
1185.493164,5.004439732637173e-05
1185.734218,5.322406043720033e-05
1185.975272,5.678717783854102e-05
1186.216326,5.8306323829585956e-05
1186.45738,6.445778787241088e-05
1186.698434,6.465791705477792e-05
1186.939488,7.304754700520697e-05
1187.180542,8.073002458691858e-05
1187.421596,8.627247122882792e-05
1187.66265,8.855382488787754e-05
1187.903704,9.786711195044572e-05
1188.144758,0.00011571271887861002
1188.385812,0.00013598037283944439
1188.626866,0.00014981640203268423
1188.86792,0.0001699510675990275
1189.108974,0.00018105675722940762
1189.350028,0.0002096439379210987
1189.591082,0.0002485665354440417
1189.832136,0.00028583380998719335
1190.07319,0.0003162428901229275
1190.314244,0.0003683046901510949
1190.555298,0.00043104416591064146
1190.796352,0.0004902475942941557
1191.037406,0.0005714120384777816
1191.27846,0.0006371534733090759
1191.519514,0.0007010719760165674
1191.760568,0.0008120082968980963
1192.001622,0.0009373067075413522
1192.242676,0.0010875802550252337
1192.48373,0.0012073830863786595
1192.724784,0.0014217027585593472
1192.965838,0.0016226413411348122
1193.206892,0.0018244075040038368
1193.447946,0.0020664977764730014
1193.689,0.0023832265884745065
1193.930054,0.002603235980376152
1194.171108,0.0028761577216433348
1194.412162,0.0032028956106625573
1194.653216,0.0033843277130810923
1194.89427,0.003890568453589025
1195.135324,0.004333845607761842
1195.376378,0.004768612008351171
1195.617432,0.0052433220632202284
1195.858486,0.00556532441698274
1196.09954,0.00591478577175835
1196.340594,0.006559768278824157
1196.581648,0.007031888322876801
1196.822702,0.00797694318843224
1197.063756,0.008463436349092154
1197.30481,0.009091639718380298
1197.545864,0.009656731906061896
1197.786918,0.010323834787648388
1198.027972,0.010962225078021406
1198.269026,0.011864553754997072
1198.51008,0.01240817189055342
1198.751134,0.013606604215864024
1198.992188,0.01403220828346542
1199.233242,0.014661943788649793
1199.474296,0.015788080853421125
1199.71535,0.016797923523561718
1199.956404,0.017311227492054562
1200.197458,0.01803213202510213
1200.438512,0.018762407726675114
1200.679566,0.01986690494053054
1200.92062,0.02065908716407156
1201.161674,0.021129185398296276
1201.402728,0.021829347476567337
1201.643782,0.02242901154177456
1201.884836,0.023515394199008312
1202.12589,0.023976046728496906
1202.366944,0.025104705005316905
1202.607998,0.025154964658227228
1202.849052,0.02596255425596751
1203.090106,0.026325953534096082
1203.33116,0.02613970124205493
1203.572214,0.026995097595520805
1203.813268,0.027686786534899782
1204.054322,0.028021029419722523
1204.295376,0.02857280178983959
1204.53643,0.028544243269689705
1204.777484,0.029048163972649532
1205.018538,0.028787903426111427
1205.259592,0.028396198454800188
1205.500646,0.028909066885655903
1205.7417,0.02923759201265769
1205.982754,0.028592809753062606
1206.223808,0.028877284395655914
1206.464862,0.02791475156374161
1206.705916,0.02767848174472013
1206.94697,0.027114137721166175
1207.188024,0.025763410276453933
1207.429078,0.025747956866774557
1207.670132,0.025747956866774557
1207.911186,0.02490466857784407
1208.15224,0.023861237466861744
1208.393294,0.02304284430582988
1208.634348,0.02279988014121076
1208.875402,0.022205839148092082
1209.116456,0.0207771802063405
1209.35751,0.02022976994175237
1209.598564,0.019669225933482783
1209.839618,0.018704334323005223
1210.080672,0.01870994646508135
1210.321726,0.017724631440177767
1210.56278,0.016958264209399526
1210.803834,0.01620881579308978
1211.044888,0.015699914696289383
1211.285942,0.015219161805151003
1211.526996,0.01436156123746288
1211.76805,0.013965015076412617
1212.009104,0.013228257735045178
1212.250158,0.012561734881158925
1212.491212,0.012357402534102259
1212.732266,0.01177825787577005
1212.97332,0.011622644171027766
1213.214374,0.010700123452114928
1213.455428,0.010426548345244598
1213.696482,0.010036769293679809
1213.937536,0.00993094141780874
1214.17859,0.009165581058251824
1214.419644,0.00897421332733351
1214.660698,0.008407761597966064
1214.901752,0.008440615892429526
1215.142806,0.007783882727905613
1215.38386,0.0072518403568784815
1215.624914,0.007002416326437064
1215.865968,0.0068090681753265265
1216.107022,0.006563705320785925
1216.348076,0.0063971672742319085
1216.58913,0.005973035630436818
1216.830184,0.006000574886063899
1217.071238,0.005939086175208828
1217.312292,0.005705640682758777
1217.553346,0.005793028888996332
1217.7944,0.005923072271034845
1218.035454,0.006066945579387408
1218.276508,0.006095527338129335
1218.517562,0.006241716838926444
1218.758616,0.0063347812258769155
1218.99967,0.006476986001801974
1219.240724,0.00648152147923514
1219.481778,0.00662503250968253
1219.722832,0.00702275280742869
1219.963886,0.007053720999842683
1220.20494,0.007337185182716232
1220.445994,0.008007313239099265
1220.687048,0.008147859697679989
1220.928102,0.008580183317796171
1221.169156,0.008714212199697589
1221.41021,0.008864506583009196
1221.651264,0.009710961305334385
1221.892318,0.010068938398536387
1222.133372,0.010338298278432268
1222.374426,0.011525422861153238
1222.61548,0.012244235795985457
1222.856534,0.012841155404430213
1223.097588,0.013809479532464397
1223.338642,0.01475313022599482
1223.579696,0.016285176534492258
1223.82075,0.017056907932078726
1224.061804,0.018599882788060778
1224.302858,0.02011478826218388
1224.543912,0.022348412265967826
1224.784966,0.024113100426816865
1225.02602,0.026887332878259496
1225.267074,0.029340102874062978
1225.508128,0.033685089082441874
1225.749182,0.03446882453973004
1225.990236,0.03725384939621581
1226.23129,0.04184847175155683
1226.472344,0.047085037668961965
1226.713398,0.05358425521746436
1226.954452,0.06068856403905322
1227.195506,0.064113521080908
1227.43656,0.0696550552938291
1227.677614,0.07881121262858166
1227.918668,0.08545203966632763
1228.159722,0.09556964789248457
1228.400776,0.10696003702832294
1228.64183,0.11503716832633237
1228.882884,0.12922502686588472
1229.123938,0.14260167855475597
1229.364992,0.1609920973475819
1229.606046,0.1753625033208829
1229.8471,0.19006293971857036
1230.088154,0.20080921515728978
1230.329208,0.22832162684370022
1230.570262,0.2467449665163038
1230.811316,0.2597592599935311
1231.05237,0.2730227920279987
1231.293424,0.29358149856915106
1231.534478,0.3325051268191957
1231.775532,0.33104531819532096
1232.016586,0.3568641863416689
1232.25764,0.37886702234202047
1232.498694,0.3836594380436134
1232.739748,0.4135156159232168
1232.980802,0.417425163441587
1233.221856,0.4368741987693907
1233.46291,0.46087888170277214
1233.703964,0.46465968572034316
1233.945018,0.48721489031966053
1234.186072,0.4891823280519334
1234.427126,0.49855069483327613
1234.66818,0.508291590006807
1234.909234,0.5322137950361813
1235.150288,0.5703414855982728
1235.391342,0.5683544631844908
1235.632396,0.5568440835798256
1235.87345,0.5647850854121207
1236.114504,0.5603016385498222
1236.355558,0.5701875141842375
1236.596612,0.5964558829669695
1236.837666,0.5902317633372282
1237.07872,0.6118488525072749
1237.319774,0.621207571050101
1237.560828,0.6283298572572604
1237.801882,0.6343845263235675
1238.042936,0.6562916502779792
1238.28399,0.637921528042923
1238.525044,0.6575397897705434
1238.766098,0.6723945384179987
1239.007152,0.6585992814940523
1239.248206,0.6708967692306584
1239.48926,0.6772803401365515
1239.730314,0.6751502636968206
1239.971368,0.6923663887287141
1240.212422,0.6927542224897199
1240.453476,0.7059435515479571
1240.69453,0.7166125220575514
1240.935584,0.7012926528264483
1241.176638,0.6907688682173189
1241.417692,0.6960387116553463
1241.658746,0.7209395406987151
1241.8998,0.7129171959674533
1242.140854,0.7365118158227973
1242.381908,0.7281341323670847
1242.622962,0.747112128520132
1242.864016,0.7397226206591092
1243.10507,0.7423161859230306
1243.346124,0.7476651961050049
1243.587178,0.747097186426983
1243.828232,0.7615495803256169
1244.069286,0.7690955999292887
1244.31034,0.764487197494352
1244.551394,0.7755909686665217
1244.792448,0.7639293254882376
1245.033502,0.768288473364964
1245.274556,0.7641508971189627
1245.51561,0.7761884036953628
1245.756664,0.7868245426159893
1245.997718,0.7995549648824541
1246.238772,0.8029442456590792
1246.479826,0.7897411858863155
1246.72088,0.806033479094557
1246.961934,0.7872101811155876
1247.202988,0.7971678660286503
1247.444042,0.7943270506195916
1247.685096,0.8070093698991314
1247.92615,0.8063237033842688
1248.167204,0.8206734461447348
1248.408258,0.8139307421119072
1248.649312,0.8072595815846076
1248.890366,0.8024545990266332
1249.13142,0.8112573101773488
1249.372474,0.8138167997841605
1249.613528,0.8196236561426022
1249.854582,0.8262895682555802
1250.095636,0.8227359238212243
1250.33669,0.8246056557111151
1250.577744,0.8220779982874701
1250.818798,0.8061302089157216
1251.059852,0.8225384908924063
1251.300906,0.8209196851125766
1251.54196,0.8356879509431577
1251.783014,0.8280845634841468
1252.024068,0.8347107678041628
1252.265122,0.8351365788683347
1252.506176,0.8401120526746403
1252.74723,0.8305974648344918
1252.988284,0.8328597652726542
1253.229338,0.8328930803295617
1253.470392,0.8387857237072193
1253.711446,0.8403977393365302
1253.9525,0.8438082518068525
1254.193554,0.8324933875849363
1254.434608,0.8424508135524562
1254.675662,0.8383496685150673
1254.916716,0.8497101395073505
1255.15777,0.8291534818751713
1255.398824,0.8374196166572897
1255.639878,0.8256535701787067
1255.880932,0.8414488933450871
1256.121986,0.8547980814353042
1256.36304,0.8280265995934628
1256.604094,0.8239462349900037
1256.845148,0.8184524319392101
1257.086202,0.8397676773348125
1257.327256,0.8466905494700597
1257.56831,0.835545896066504
1257.809364,0.8374949878144401
1258.050418,0.833618012609265
1258.291472,0.8338347814712743
1258.532526,0.8270914579904347
1258.77358,0.8191074558593949
1259.014634,0.8271824430549005
1259.255688,0.8350029677048939
1259.496742,0.8304645798711989
1259.737796,0.8188699491373349
1259.97885,0.8296096417226617
1260.219904,0.8380814395400673
1260.460958,0.833618012609265
1260.702012,0.8335096493113928
1260.943066,0.8213138211465114
1261.18412,0.8283992954135501
1261.425174,0.8206324134982523
1261.666228,0.8097254818948276
1261.907282,0.8240121533255012
1262.148336,0.8208868489818991
1262.38939,0.8208293889135962
1262.630444,0.821428813130723
1262.871498,0.8017166802901953
1263.112552,0.8082369568711254
1263.353606,0.8122720158740078
1263.59466,0.8048494803325866
1263.835714,0.810965310108851
1264.076768,0.8027355072923714
1264.317822,0.8115007238806319
1264.558876,0.801299895989754
1264.79993,0.7913855571061771
1265.040984,0.7962755378157755
1265.282038,0.7905313220744512
1265.523092,0.7866278610665535
1265.764146,0.7956308157778202
1266.0052,0.7978218117599009
1266.246254,0.7928271903083856
1266.487308,0.7872337977752691
1266.728362,0.7897964697042386
1266.969416,0.7852132044895103
1267.21047,0.7796111572073081
1267.451524,0.7824149911322372
1267.692578,0.7830568345448001
1267.933632,0.7842166166870128
1268.174686,0.7778901189975785
1268.41574,0.7783647767260559
1268.656794,0.7695648913645814
1268.897848,0.7665617675723634
1269.138902,0.7608721027213802
1269.379956,0.7555343739689434
1269.62101,0.7644183967426578
1269.862064,0.7640057222405603
1270.103118,0.7542133450519377
1270.344172,0.759002657708812
1270.585226,0.7502340908635907
1270.82628,0.748405751163418
1271.067334,0.73153515565357
1271.308388,0.7388428742934298
1271.549442,0.7303072083566146
1271.790496,0.7277337687043826
1272.03155,0.7255828616618891
1272.272604,0.7186577808548172
1272.513658,0.7155884985023533
1272.754712,0.7084257671538505
1272.995766,0.7016644364464028
1273.23682,0.7085745521868345
1273.477874,0.6931353421103775
1273.718928,0.6844976961504892
1273.959982,0.6859846689331044
1274.201036,0.6818947217431541
1274.44209,0.6672036215297954
1274.683144,0.6662435397395836
1274.924198,0.6656175650664174
1275.165252,0.6648193030413442
1275.406306,0.6485215793428533
1275.64736,0.633870882910911
1275.888414,0.6360933179937588
1276.129468,0.6286692470071646
1276.370522,0.6185915986841508
1276.611576,0.6196564917794178
1276.85263,0.6042483439938398
1277.093684,0.5945621658651615
1277.334738,0.5889817974309678
1277.575792,0.5832204696806034
1277.816846,0.5722553334803834
1278.0579,0.5626429746756265
1278.298954,0.5496189824532758
1278.540008,0.5432585072777323
1278.781062,0.5304391662406028
1279.022116,0.5201489843900323
1279.26317,0.5060549594900164
1279.504224,0.4931953184158882
1279.745278,0.48908450136931736
1279.986332,0.4766084427184965
1280.227386,0.47019865658229326
1280.46844,0.45749011548373314
1280.709494,0.4480412387599981
1280.950548,0.43763064527082146
1281.191602,0.42779550056607507
1281.432656,0.4147704683808814
1281.67371,0.4010456571209232
1281.914764,0.3888389621988058
1282.155818,0.37809114049683096
1282.396872,0.36644750544052707
1282.637926,0.3457981692472993
1282.87898,0.3389170133321328
1283.120034,0.32562788715856034
1283.361088,0.31720722882341135
1283.602142,0.3062357649498257
1283.843196,0.2906603138502196
1284.08425,0.28288919361724835
1284.325304,0.2696312484357094
1284.566358,0.2610091016618089
1284.807412,0.24783303636722875
1285.048466,0.23856821327688188
1285.28952,0.23191137143051416
1285.530574,0.2216623501924512
1285.771628,0.20427258011372262
1286.012682,0.19489389435977222
1286.253736,0.18905827086229235
1286.49479,0.1778704148991123
1286.735844,0.1681498050799366
1286.976898,0.16017312779857495
1287.217952,0.15219388678977652
1287.459006,0.1426729972222144
1287.70006,0.13488941289262674
1287.941114,0.12747946323804904
1288.182168,0.12169954715376193
1288.423222,0.11480732391071016
1288.664276,0.10876126806392754
1288.90533,0.1034362291137324
1289.146384,0.0972373871510114
1289.387438,0.09248581477568764
1289.628492,0.08734408157433236
1289.869546,0.07976264435331978
1290.1106,0.07742078456529793
1290.351654,0.07205684194330093
1290.592708,0.06727275186644961
1290.833762,0.06367902808797885
1291.074816,0.06061578144049941
1291.31587,0.057314593604570925
1291.556924,0.05384746239899117
1291.797978,0.050559723394253776
1292.039032,0.047605832201917525
1292.280086,0.04513036398138163
1292.52114,0.04414392325604085
1292.762194,0.04170642855786574
1293.003248,0.03970016242450526
1293.244302,0.037847134829334377
1293.485356,0.036069775791982325
1293.72641,0.033759277856151515
1293.967464,0.03235457002020804
1294.208518,0.031282388735385934
1294.449572,0.029552113938701927
1294.690626,0.02877063586484217
1294.93168,0.027567988950653072
1295.172734,0.026715803427567637
1295.413788,0.026922309140645962
1295.654842,0.026630449495725707
1295.895896,0.025622100478097185
1296.13695,0.0255198167799593
1296.378004,0.024859880495770592
1296.619058,0.024499562958968775
1296.860112,0.023388753308475323
1297.101166,0.023248840945450388
1297.34222,0.022433497792693054
1297.583274,0.022305990596010798
1297.824328,0.022348412265967826
1298.065382,0.022064175584492442
1298.306436,0.022487402847586973
1298.54749,0.02216812129080274
1298.788544,0.022037714453644896
1299.029598,0.022444717346244054
1299.270652,0.021976095160443104
1299.511706,0.022500899337837704
1299.75276,0.023314028920673482
1299.993814,0.023430890976955047
1300.234868,0.02355540436815462
1300.475922,0.024428617147535518
1300.716976,0.025202804524559048
1300.95803,0.025187687377441963
1301.199084,0.02615277436068325
1301.440138,0.027277311579547027
1301.681192,0.02733738772455083
1301.922246,0.027853406614488013
1302.1633,0.028993024859846343
1302.404354,0.030503922410944056
1302.645408,0.03131055555841689
1302.886462,0.03174246197315303
1303.127516,0.032484247482309846
1303.36857,0.03363123603383749
1303.609624,0.03479435910584828
1303.850678,0.03550080168782925
1304.091732,0.03655636364525737
1304.332786,0.03788500089404056
1304.57384,0.03861555903189206
1304.814894,0.03952981822857307
1305.055948,0.04065229447222793
1305.297002,0.042100317363365225
1305.538056,0.043317437994476994
1305.77911,0.043945721888929354
1306.020164,0.045103293884833855
1306.261218,0.046546661333043235
1306.502272,0.047515466994865446
1306.743326,0.04930646848243767
1306.98438,0.05043348195332005
1307.225434,0.05122129066861622
1307.466488,0.0531094712685671
1307.707542,0.054122785935480575
1307.948596,0.055531769421040364
1308.18965,0.05755582112089005
1308.430704,0.05922568280524688
1308.671758,0.06117601977454647
1308.912812,0.06226224849629051
1309.153866,0.06439624210379123
1309.39492,0.06580891259837739
1309.635974,0.06711820233724594
1309.877028,0.06786736454141537
1310.118082,0.07115462165894954
1310.359136,0.07349778568146174
1310.60019,0.07490010399564853
1310.841244,0.07688073146440896
1311.082298,0.07940451884047038
1311.323352,0.08137395665333438
1311.564406,0.08464408913099253
1311.80546,0.08466101964181337
1312.046514,0.08765908693744785
1312.287568,0.08911746036600428
1312.528622,0.09101781703832697
1312.769676,0.09467550227060065
1313.01073,0.09501694831288929
1313.251784,0.09864773566454534
1313.492838,0.10273524878996862
1313.733892,0.10379889020231907
1313.974946,0.10633083079347001
1314.216,0.10915351424846406
1314.457054,0.11250023145072507
1314.698108,0.11463524201852858
1314.939162,0.11689256662427577
1315.180216,0.1197319242266301
1315.42127,0.12206519399124431
1315.662324,0.12369950514949285
1315.903378,0.1277857813845635
1316.144432,0.13064128423930757
1316.385486,0.13356059620070732
1316.62654,0.13675011455279432
1316.867594,0.13841484223031678
1317.108648,0.1441357089419631
1317.349702,0.1472092845923786
1317.590756,0.15072474295480917
1317.83181,0.15249857915415635
1318.072864,0.1566564637604752
1318.313918,0.16062224102150247
1318.554972,0.16821707845574674
1318.796026,0.169585170082293
1319.03708,0.17481972130738693
1319.278134,0.18017980680369194
1319.519188,0.18326904766784083
1319.760242,0.1867470969880638
1320.001296,0.19489389435977222
1320.24235,0.19984764054981524
1320.483404,0.20568693482882658
1320.724458,0.20917166510782378
1320.965512,0.21288567381993817
1321.206566,0.21919358277463033
1321.44762,0.22395727095237095
1321.688674,0.22709201300407145
1321.929728,0.23685669101520018
1322.170782,0.24642440646900884
1322.411836,0.2514779417621336
1322.65289,0.2577925724963829
1322.893944,0.2626849168007774
1323.134998,0.26775042027526297
1323.376052,0.2755461915541236
1323.617106,0.2811688220041853
1323.85816,0.2868488089824142
1324.099214,0.2924972541136298
1324.340268,0.30011186214783153
1324.581322,0.30431254413725006
1324.822376,0.3150890442324439
1325.06343,0.3194354691677398
1325.304484,0.32611669550390565
1325.545538,0.3331374871121955
1325.786592,0.34424557344624335
1326.027646,0.34697588400329366
1326.2687,0.3557951980667972
1326.509754,0.36527674763465323
1326.750808,0.3723503748916571
1326.991862,0.3778605752306835
1327.232916,0.38273975944806904
1327.47397,0.3873680516682195
1327.715024,0.39861868329954325
1327.956078,0.4020053025609439
1328.197132,0.41231815779055025
1328.438186,0.4197776972882937
1328.67924,0.43051633998681943
1328.920294,0.4350779798223027
1329.161348,0.44492479993777806
1329.402402,0.4563250018404907
1329.643456,0.45806233569120963
1329.88451,0.466820716376031
1330.125564,0.4754469357330479
1330.366618,0.4770185022795724
1330.607672,0.48798529830840615
1330.848726,0.49159011957358273
1331.08978,0.5025601222184862
1331.330834,0.5153855590880124
1331.571888,0.5231379934032618
1331.812942,0.521404055195268
1332.053996,0.5335459940787213
1332.29505,0.5321712196356172
1332.536104,0.5409761965970667
1332.777158,0.5457359654290102
1333.018212,0.5476493878439529
1333.259266,0.5649884446453347
1333.50032,0.5699822836228488
1333.741374,0.5703129692369079
1333.982428,0.5814559861999063
1334.223482,0.5772729927569193
1334.464536,0.5792043080538586
1334.70559,0.5936353719736012
1334.946644,0.5991220172650152
1335.187698,0.6062759703240697
1335.428752,0.6048528945627388
1335.669806,0.6068764807382988
1335.91086,0.6103516576312645
1336.151914,0.6195821374617526
1336.392968,0.6243650909847177
1336.634022,0.6334716700199416
1336.875076,0.6364305368073874
1337.11613,0.632636039053287
1337.357184,0.6355973586550109
1337.598238,0.6417733981379583
1337.839292,0.6444487363194366
1338.080346,0.6473293967811736
1338.3214,0.6564032293424783
1338.562454,0.6597858277720244
1338.803508,0.6662035663264136
1339.044562,0.6704340101301389
1339.285616,0.665497764687063
1339.52667,0.6677108890193877
1339.767724,0.6639489599535489
1340.008778,0.6780393190663665
1340.249832,0.6830139466003402
1340.490886,0.6819560950298674
1340.73194,0.6789077650816494
1340.972994,0.6714874182350268
1341.214048,0.675751414904117
1341.455102,0.6847989414058915
1341.696156,0.6834443809592848
1341.93721,0.6834033755266026
1342.178264,0.6845387672443787
1342.419318,0.6942799594745
1342.660372,0.6868770289110291
1342.901426,0.6792608889237338
1343.14248,0.6841623744399038
1343.383534,0.6855389237811662
1343.624588,0.6930591014160604
1343.865642,0.6850249623479597
1344.106696,0.6972439008145486
1344.34775,0.6926572436872459
1344.588804,0.6980531730266301
1344.829858,0.7005426709997558
1345.070912,0.6911627187089293
1345.311966,0.6962197052485242
1345.55302,0.7045683029256271
1345.794074,0.7086666728663332
1346.035128,0.7056612305952926
1346.276182,0.7061906750350864
1346.517236,0.7188302794212224
1346.75829,0.7150019564486892
1346.999344,0.7104192430815076
1347.240398,0.7056753439610377
1347.481452,0.7068123963463724
1347.722506,0.7125822036147181
1347.96356,0.7054636731100646
1348.204614,0.6963380726593613
1348.445668,0.6868701601750837
1348.686722,0.690955400992529
1348.927776,0.6932046591103809
1349.16883,0.6904511876100803
1349.409884,0.6998424784833636
1349.650938,0.7006407538393343
1349.891992,0.6935998983985697
1350.133046,0.7038148180278058
1350.3741,0.711236695155904
1350.615154,0.7214083037316507
1350.856208,0.7040400748087374
1351.097262,0.7055412783823184
1351.338316,0.7022540821895586
1351.57937,0.7058517848512204
1351.820424,0.7056400610759191
1352.061478,0.7133522081222116
1352.302532,0.7174657985576237
1352.543586,0.7235685425073823
1352.78464,0.7333369474317214
1353.025694,0.7223973104226574
1353.266748,0.7230983757754942
1353.507802,0.7268828180981752
1353.748856,0.7256554235760906
1353.98991,0.7240317745930429
1354.230964,0.7387172816804745
1354.472018,0.7368801638100316
1354.713072,0.7373666652459601
1354.954126,0.727959401143902
1355.19518,0.7301319556577741
1355.436234,0.7434825376814818
1355.677288,0.7511274008457398
1355.918342,0.7409219424929707
1356.159396,0.7344157454667372
1356.40045,0.7495441929017195
1356.641504,0.7419747990025175
1356.882558,0.7507294088004999
1357.123612,0.7593518792461538
1357.364666,0.7465146778294561
1357.60572,0.7492219581842011
1357.846774,0.7539644957104702
1358.087828,0.744449693495539
1358.328882,0.7508570436486506
1358.569936,0.7488099994062485
1358.81099,0.7572513850681517
1359.052044,0.7489972253083628
1359.293098,0.7583046963751628
1359.534152,0.772409831500185
1359.775206,0.7473587162072741
1360.01626,0.7548848937238651
1360.257314,0.7647318725434701
1360.498368,0.7573574076834712
1360.739422,0.7541077625745762
1360.980476,0.7712983617930759
1361.22153,0.7631657780001223
1361.462584,0.7585929069163202
1361.703638,0.7569409756385551
1361.944692,0.7541756353274361
1362.185746,0.763425298480624
1362.4268,0.7665464364903233
1362.667854,0.7702732168443969
1362.908908,0.7524355002396506
1363.149962,0.7548546989320161
1363.391016,0.7513527728701068
1363.63207,0.7542284294696825
1363.873124,0.7541530103977518
1364.114178,0.753203375999958
1364.355232,0.7408923062080006
