nu,[0]Isopentylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
675.107026,0.9955127977104957
675.34808,0.9946061990642292
675.589134,0.9950758635063759
675.830188,0.9951685093818669
676.071242,0.9963130136871723
676.312296,0.9959195477614021
676.55335,0.9971258383340372
676.794404,0.9972924719834765
677.035458,0.9973601904413398
677.276512,0.9962155790390657
677.517566,0.9963546604415555
677.75862,0.9956857333024794
677.999674,0.9950383498534584
678.240728,0.9958509312684267
678.481782,0.9944119714404968
678.722836,0.9965709925203349
678.96389,0.9957773406038145
679.204944,0.9978441272391031
679.445998,0.9959063021195006
679.687052,0.9970596313764671
679.928106,0.9978237714265374
680.16916,0.998072859324762
680.410214,0.9970277259787522
680.651268,0.9965898278900872
680.892322,0.9955025439814861
681.133376,0.9970163599274626
681.37443,0.9961381760957176
681.615484,0.9958507320982604
681.856538,0.9970904409950828
682.097592,0.9961728423074343
682.338646,0.9982415478917703
682.5797,0.9985460579993082
682.820754,0.9993433856656033
683.061808,0.9974938456615587
683.302862,0.9983155203311141
683.543916,0.9965895289131836
683.78497,0.997094828202675
684.026024,0.9968046161406002
684.267078,0.9957538405358781
684.508132,0.9981059958937556
684.749186,0.9967986353308459
684.99024,0.9977845577228747
685.231294,0.9972026199796443
685.472348,0.9987817426786942
685.713402,0.9983240060491012
685.954456,0.9995420448934653
686.19551,0.9986494128648331
686.436564,0.9985216937727377
686.677618,0.9992979565479027
686.918672,0.9974414786093087
687.159726,0.9977467424047418
687.40078,0.9964690485223244
687.641834,0.9985524487145296
687.882888,0.9978088041822206
688.123942,0.9989278751369768
688.364996,0.9992523896000184
688.60605,0.9997240180900155
688.847104,0.9990341667175032
689.088158,0.9991858715825195
689.329212,0.9995310599867542
689.570266,0.9980418197415051
689.81132,0.9979876275420246
690.052374,0.9971771916370477
690.293428,0.9984006802770184
690.534482,0.9976681230590833
690.775536,0.9986221501080002
691.01659,0.9986562037039294
691.257644,1.0
691.498698,1.0
691.739752,1.0
691.980806,0.9993895563965567
692.22186,0.9993777137004816
692.462914,0.9991250829633009
692.703968,0.9992695469108429
692.945022,0.9990915229154084
693.186076,0.9986625951240856
693.42713,0.9989555458223554
693.668184,0.9989125916574061
693.909238,0.999677112139509
694.150292,1.0
694.391346,1.0
694.6324,0.9998443421159458
694.873454,0.9996568189001096
695.114508,0.9998681886878744
695.355562,0.9995515505835117
695.596616,0.9995384465485808
695.83767,0.9990198906212637
696.078724,0.9989706301649838
696.319778,0.9993304742324686
696.560832,0.9988310837154961
696.801886,0.9984540961422749
697.04294,0.9998409126557338
697.283994,1.0
697.525048,1.0
697.766102,1.0
698.007156,0.9998007298569329
698.24821,0.9998739379464885
698.489264,0.9995350981003934
698.730318,0.9997935113217223
698.971372,0.9986556045103869
699.212426,0.999773455665044
699.45348,0.9987387959871196
699.694534,0.9998643592000452
699.935588,0.9995955018314521
700.176642,1.0
700.417696,1.0
700.65875,1.0
700.899804,1.0
701.140858,0.9999429066298885
701.381912,0.9999547110255765
701.622966,0.9994490418332225
701.86402,1.0
702.105074,0.9994014991731136
702.346128,0.9993745856531331
702.587182,0.9994123827147005
702.828236,0.9999803711926476
703.06929,1.0
703.310344,1.0
703.551398,1.0
703.792452,1.0
704.033506,1.0
704.27456,0.9995207348842338
704.515614,0.999893905628406
704.756668,0.9997453024409318
704.997722,0.9998881662538597
705.238776,0.9991427176766411
705.47983,0.9992619824690042
705.720884,0.9989391630857426
705.961938,1.0
706.202992,0.9997787544784009
706.444046,1.0
706.6851,1.0
706.926154,1.0
707.167208,1.0
707.408262,0.9996121152467495
707.649316,0.9999988474006642
707.89037,0.9991501113601086
708.131424,0.9998635793061492
708.372478,0.9987417922080019
708.613532,0.9996747229140661
708.854586,0.9989761245185591
709.09564,1.0
709.336694,1.0
709.577748,1.0
709.818802,1.0
710.059856,0.9999671305402126
710.30091,1.0
710.541964,0.9996454528666948
710.783018,0.9998480215498949
711.024072,0.9989868136202781
711.265126,0.9985344749322173
711.50618,0.9995236934699877
711.747234,0.9999220310397374
711.988288,0.9994124126970724
712.229342,1.0
712.470396,1.0
712.71145,1.0
712.952504,1.0
713.193558,0.999688288592099
713.434612,1.0
713.675666,0.999668614920169
713.91672,0.9996939268499465
714.157774,0.9989589422769851
714.398828,0.9994569774901192
714.639882,0.9996710641112758
714.880936,1.0
715.12199,1.0
715.363044,1.0
715.604098,1.0
715.845152,1.0
716.086206,0.9998598298247571
716.32726,0.9998910559348357
716.568314,0.9996359362872824
716.809368,0.9993119967828246
717.050422,0.9994352995033761
717.291476,0.9990517598640862
717.53253,0.9996984254827392
717.773584,0.9988993062082855
718.014638,0.9996825903850939
718.255692,1.0
718.496746,1.0
718.7378,1.0
718.978854,0.9999573489095837
719.219908,1.0
719.460962,0.9996392750768854
719.702016,1.0
719.94307,0.9991429674623518
720.184124,0.9997826636209733
720.425178,0.9983381823506386
720.666232,0.9990908834970383
720.907286,0.999072410477386
721.14834,0.9997094622142793
721.389394,0.9996636365828628
721.630448,1.0
721.871502,1.0
722.112556,0.9998674187896656
722.35361,0.9997176198767741
722.594664,0.9992566564168316
722.835718,0.9994954173446671
723.076772,0.9989579433185423
723.317826,0.9983577499707748
723.55888,0.9989153886165785
723.799934,0.9986763767629914
724.040988,0.9985357730278784
724.282042,0.9999567929334522
724.523096,1.0
724.76415,0.9999844541208385
725.005204,0.9998775874930225
725.246258,0.99985531046854
725.487312,0.9996618371899364
725.728366,0.9988156019536825
725.96942,0.999208243604638
726.210474,0.9989242790030993
726.451528,0.9988412718445094
726.692582,0.9989936067537073
726.933636,0.9982802804152346
727.17469,0.9994181293524226
727.415744,0.9996287889158899
727.656798,1.0
727.897852,0.9997142608312145
728.138906,1.0
728.37996,0.9992810485695197
