nu,[0]HCFE-235da2-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1007.15838,0.9999855181048637
1007.399442,0.999986497091165
1007.640505,0.9999873720797329
1007.881567,0.9999881790698677
1008.122629,0.9999889270613055
1008.363692,0.9999895840542463
1008.604754,0.999990135348656
1008.845816,0.9999906141440474
1009.086878,0.9999910515400378
1009.327941,0.9999914501365503
1009.569003,0.9999918049335798
1009.810065,0.9999921428308677
1010.051128,0.9999924976281429
1010.29219,0.999992847525579
1010.533252,0.9999931125237188
1010.774315,0.9999932486227906
1011.015377,0.9999933312222364
1011.256439,0.9999934819212428
1011.497502,0.9999937298196576
1011.738564,0.9999939679181931
1011.979626,0.9999940943174386
1012.220689,0.9999941137173243
1012.461751,0.9999941283172384
1012.702813,0.9999942061167846
1012.943876,0.9999943203161294
1013.184938,0.9999944200155682
1013.426,0.9999944977151376
1013.667063,0.9999945779146996
1013.908125,0.9999946508143069
1014.149187,0.9999946946140736
1014.390249,0.9999947213139323
1014.631312,0.9999947797136257
1014.872374,0.999994876913123
1015.113436,0.999994944912777
1015.354499,0.9999949133129372
1015.595561,0.9999948258133862
1015.836623,0.9999947918135627
1016.077686,0.9999948477132731
1016.318748,0.999994923012888
1016.55981,0.9999949206129002
1016.800873,0.9999948599132102
1017.041935,0.9999948428132983
1017.282997,0.9999949109129495
1017.52406,0.9999949838125811
1017.765122,0.9999949692126544
1018.006184,0.9999948817130985
1018.247247,0.9999948161134364
1018.488309,0.9999948307133608
1018.729371,0.9999948696131605
1018.970434,0.9999948526132478
1019.211496,0.999994769913677
1019.452558,0.9999946922140863
1019.69362,0.9999946752141767
1019.934683,0.9999947043140222
1020.175745,0.9999947262139065
1020.416807,0.9999947116139836
1020.65787,0.9999946703142029
1020.898932,0.9999946144145023
1021.139994,0.9999945488148577
1021.381057,0.9999944856152043
1021.622119,0.9999944467154196
1021.863181,0.9999944443154328
1022.104244,0.9999944564153658
1022.345306,0.9999944418154467
1022.586368,0.9999943908157315
1022.827431,0.9999943398160189
1023.068493,0.9999943252161017
1023.309555,0.9999943349160466
1023.550618,0.9999943179161431
1023.79168,0.9999942328166302
1024.032742,0.9999941137173243
1024.273805,0.9999940335177995
1024.514867,0.9999940263178425
1024.755929,0.9999940457177268
1024.996991,0.9999940141179154
1025.238054,0.999993916918502
1025.479116,0.9999938172191135
1025.720178,0.9999937759193697
1025.961241,0.9999937711193996
1026.202303,0.9999937346196276
1026.443365,0.9999936423202102
1026.684428,0.9999935572207548
1026.92549,0.9999935353208961
1027.166552,0.9999935523207863
1027.407615,0.9999935256209589
1027.648677,0.9999934138216889
1027.889739,0.9999932777225946
1028.130802,0.9999932048230873
1028.371864,0.9999931951231533
1028.612926,0.9999931635233689
1028.853989,0.9999930590240886
1029.095051,0.9999929253250256
1029.336113,0.9999928451255963
1029.577176,0.9999928257257352
1029.818238,0.9999928038258926
1030.0593,0.9999927187265086
1030.300362,0.9999925948274184
1030.541425,0.9999925073280702
1030.782487,0.9999924806282706
1031.023549,0.9999924684283624
1031.264612,0.9999924174287479
1031.505674,0.9999923129295457
1031.746736,0.999992191430487
1031.987799,0.9999920893312895
1032.228861,0.9999920188318497
1032.469923,0.9999919629322974
1032.710986,0.9999919046327677
1032.952048,0.9999918317333605
1033.19311,0.9999917272342195
1033.434173,0.9999916008352732
1033.675235,0.9999914768363224
1033.916297,0.9999913772371762
1034.15736,0.9999913092377649
1034.398422,0.9999912557382313
1034.639484,0.9999911949387648
1034.880547,0.999991124439388
1035.121609,0.9999910467400807
1035.362671,0.9999909786406928
1035.603734,0.9999909130412866
1035.844796,0.9999908328420186
1036.085858,0.9999907307429599
1036.32692,0.9999906141440474
1036.567983,0.9999905169449644
1036.809045,0.9999904464456355
1037.050107,0.9999903881461941
1037.29117,0.999990310346945
1037.532232,0.9999902179478446
1037.773294,0.999990135348656
1038.014357,0.9999900745492576
1038.255419,0.9999900041499589
1038.496481,0.9999898970510351
1038.737544,0.9999897680523467
1038.978606,0.999989674053313
1039.219668,0.9999896370536957
1039.460731,0.9999896230538409
1039.701793,0.9999895690544027
1039.942855,0.9999894690554508
1040.183918,0.9999893790564026
1040.42498,0.9999893380568389
1040.666042,0.9999893140570951
1040.907105,0.9999892390578994
1041.148167,0.9999890930594811
1041.389229,0.9999889320612501
1041.630291,0.9999888330623508
1041.871354,0.9999888060626526
1042.112416,0.9999888080626302
1042.353478,0.9999887790629551
1042.594541,0.9999886890639691
1042.835603,0.9999885480655739
1043.076665,0.9999884020672566
1043.317728,0.9999883030684097
1043.55879,0.9999882640688665
1043.799852,0.9999882370691838
1044.040915,0.9999881450702702
1044.281977,0.9999879600724805
1044.523039,0.9999877460750799
1044.764102,0.9999875960769293
1045.005164,0.9999875250778125
1045.246226,0.99998747407845
1045.487289,0.9999873700797581
1045.728351,0.9999872090818045
1045.969413,0.9999870390839934
1046.210476,0.9999868710861849
1046.451538,0.9999866920885511
1046.6926,0.9999865020910976
1046.933662,0.9999863440932427
1047.174725,0.9999862390946821
1047.415787,0.999986137096091
1047.656849,0.9999859600985603
1047.897912,0.9999857021022159
1048.138974,0.9999854471058944
1048.380036,0.9999852621086038
1048.621099,0.9999851171107513
1048.862161,0.9999849131138082
1049.103223,0.9999846211182563
1049.344286,0.999984312123056
1049.585348,0.9999840641269774
1049.82641,0.9999838631302007
1050.067473,0.9999836171342006
1050.308535,0.9999832871396614
1050.549597,0.9999829171459136
1050.79066,0.9999825871516054
1051.031722,0.999982293156768
1051.272784,0.9999819791623773
1051.513847,0.999981605169187
1051.754909,0.9999811991767377
1051.995971,0.9999808101841269
1052.237033,0.9999804461911782
1052.478096,0.9999800661986809
1052.719158,0.999979644207182
1052.96022,0.9999791792167555
1053.201283,0.999978708226673
1053.442345,0.9999782322369212
1053.683407,0.9999777382477965
1053.92447,0.9999772182595078
1054.165532,0.9999766662722357
1054.406594,0.9999760982856505
1054.647657,0.9999755023000736
1054.888719,0.9999749193145256
1055.129781,0.9999743113299595
1055.370844,0.9999737043457367
1055.611906,0.9999730483632019
1055.852968,0.9999723193831154
1056.094031,0.9999715414049535
1056.335093,0.9999707874266955
1056.576155,0.9999700584482573
1056.817218,0.9999693544695839
1057.05828,0.9999686244922216
1057.299342,0.9999677985184788
1057.540404,0.9999669485462114
1057.781467,0.9999660975747002
1058.022529,0.9999652716030447
1058.263591,0.9999644206329606
1058.504654,0.9999635216653506
1058.745716,0.9999625737003814
1058.986778,0.9999616257363109
1059.227841,0.9999607027721563
1059.468903,0.9999597298108658
1059.709965,0.9999587338514709
1059.951028,0.9999576648961558
1060.19209,0.999956521945198
1060.433152,0.999955379995502
1060.674215,0.9999542380471101
1060.915277,0.9999530711011952
1061.156339,0.9999518561589519
1061.397402,0.9999505922206046
1061.638464,0.9999492562875057
1061.879526,0.9999479193562438
1062.120589,0.9999465824267694
1062.361651,0.9999452215003968
1062.602713,0.9999437885799211
1062.843775,0.9999422816657672
1063.084838,0.9999407507553059
1063.3259,0.9999391948487082
1063.566962,0.9999376159459661
1063.808025,0.999936036045781
1064.049087,0.9999344561480922
1064.290149,0.9999329492480021
1064.531212,0.9999314183518287
1064.772274,0.99992981446312
1065.013336,0.999928162580431
1065.254399,0.9999266066934205
1065.495461,0.9999251727996946
1065.736523,0.9999237389080249
1065.977586,0.9999222080259526
1066.218648,0.9999207011443205
1066.45971,0.9999193162551084
1066.700773,0.9999181503498654
1066.941835,0.9999170074440727
1067.182897,0.9999156955538195
1067.42396,0.999914334669484
1067.665022,0.9999131197743054
1067.906084,0.999912122861422
1068.147146,0.9999111999429585
1068.388209,0.9999102760254366
1068.629271,0.9999094261020632
1068.870333,0.9999087211661662
1069.111396,0.9999081622173474
1069.352458,0.9999075792710588
1069.59352,0.9999069713274353
1069.834583,0.9999064363773488
1070.075645,0.9999059504229388
1070.316707,0.9999053184825778
1070.55777,0.9999043955703948
1070.798832,0.9999034966567473
1071.039894,0.9999029617085197
1071.280957,0.9999029377108488
1071.522019,0.999903010703766
1071.763081,0.9999027917250306
1072.004144,0.999902183784318
1072.245206,0.999901406860623
1072.486268,0.9999006779327632
1072.727331,0.9998999950008334
1072.968393,0.9998992950710818
1073.209455,0.9998986351377649
1073.450517,0.9998981051916287
1073.69158,0.9998976352396296
1073.932642,0.9998971752868232
1074.173704,0.9998966153445619
1074.414767,0.9998960154067726
1074.655829,0.9998953754735276
1074.896891,0.9998947255417447
1075.137954,0.9998940656114437
1075.379016,0.9998934156805123
1075.620078,0.999892775748931
1075.861141,0.9998920758242329
1076.102203,0.9998912459141543
1076.343265,0.9998903760091489
1076.584328,0.999889576097168
1076.82539,0.9998888461780439
1077.066452,0.9998880362684065
1077.307515,0.9998870963740941
1077.548577,0.999886076489776
1077.789639,0.9998850266099468
1078.030702,0.9998839367358618
1078.271764,0.999882696880549
1078.512826,0.9998813070445662
1078.753888,0.9998799472069134
1078.994951,0.9998785673735383
1079.236013,0.9998770575580415
1079.477075,0.9998752577809576
1079.718138,0.9998733180248391
1079.9592,0.99987136827377
1080.200262,0.9998694785186698
1080.441325,0.9998674087909915
1080.682387,0.9998651290958982
1080.923449,0.9998627494197229
1081.164512,0.9998604397394394
1081.405574,0.9998580800715859
1081.646636,0.9998555304367326
1081.887699,0.9998527608407491
1082.128761,0.9998500112494375
1082.369823,0.9998473616504184
1082.610886,0.9998446420692934
1082.851948,0.9998416725351161
1083.09301,0.9998385630323499
1083.334073,0.9998355335260936
1083.575135,0.9998326140105982
1083.816197,0.9998296945036278
1084.057259,0.9998267050173105
1084.298322,0.9998238155223083
1084.539384,0.9998211459962847
1084.780446,0.9998185664610556
1085.021509,0.9998159169453651
1085.262571,0.9998131974497695
1085.503633,0.9998105979388355
1085.744696,0.9998080684212226
1085.985758,0.9998053289508682
1086.22682,0.9998020695908085
1086.467883,0.9997984503138675
1086.708945,0.9997946810808148
1086.950007,0.9997907219017169
1087.19107,0.9997863728215359
1087.432132,0.9997816338453601
1087.673194,0.9997767549228915
1087.914257,0.99977210597179
1088.155319,0.9997677169818786
1088.396381,0.9997635079686501
1088.637444,0.9997595489129975
1088.878506,0.999756029765579
1089.119568,0.9997528705415165
1089.36063,0.9997499512673967
1089.601693,0.9997470320018012
1089.842755,0.999744122742171
1090.083817,0.9997416933669044
1090.32488,0.9997390140627564
1090.565942,0.999736584699904
1090.807004,0.9997341553429548
1091.048067,0.999731965927552
1091.289129,0.9997300264494194
1091.530191,0.999728326909819
1091.771254,0.9997261375071805
1092.012316,0.9997239481093367
1092.253378,0.9997222485800695
1092.494441,0.9997205490536916
1092.735503,0.9997188495302028
1092.976565,0.999716910077516
1093.217628,0.999714960631442
1093.45869,0.9997137509770715
1093.699752,0.9997125313270393
1093.940815,0.999711071747809
1094.181877,0.999709622167806
1094.422939,0.9997086424528563
1094.664002,0.9997081625928231
1094.905064,0.9997076727359434
1095.146126,0.9997069429496087
1095.387188,0.9997062131638067
1095.628251,0.9997059732343444
1095.869313,0.9997062131638067
1096.110375,0.9997059732343444
1096.351438,0.9997057333049396
1096.5925,0.9997054833785375
1096.833562,0.9997057333049396
1097.074625,0.9997057333049396
1097.315687,0.9997057333049396
1097.556749,0.9997052434492503
1097.797812,0.9997050035200207
1098.038874,0.9997050035200207
1098.279936,0.9997047635908486
1098.520999,0.9997045136646889
1098.762061,0.9997045136646889
1099.003123,0.9997052434492503
1099.244186,0.9997067030199712
1099.485248,0.9997086424528563
1099.72631,0.9997105918866098
1099.967373,0.9997127812552034
1100.208435,0.999714960631442
1100.449497,0.999716910077516
1100.690559,0.9997186095977078
1100.931622,0.9997203091207886
1101.172684,0.999722498510663
1101.413746,0.9997251677732975
1101.654809,0.9997278370430589
1101.895871,0.9997305163172524
1102.136933,0.9997331856012944
1102.377996,0.9997356149558871
1102.619058,0.9997375544448615
1102.86012,0.9997392639975412
1103.101183,0.9997404736827825
1103.342245,0.9997419333049397
1103.583307,0.9997433929292278
1103.82437,0.9997446026194651
1104.065432,0.9997458223086243
1104.306494,0.9997472819385904
1104.547557,0.9997487315732002
1104.788619,0.9997506810851275
1105.029681,0.99975238066273
1105.270744,0.9997540802432218
1105.511806,0.999756029765579
1105.752868,0.9997580892651217
1105.99393,0.999760128773704
1106.234993,0.9997620283197532
1106.476055,0.9997639178717724
1106.717117,0.9997659673899048
1106.95818,0.9997679769215189
1107.199242,0.9997698064985907
1107.440304,0.9997714261269891
1107.681367,0.9997730357602809
1107.922429,0.9997745854096873
1108.163491,0.9997759051130111
1108.404554,0.9997768449028036
1108.645616,0.9997775247512892
1108.886678,0.9997781646091098
1109.127741,0.9997787444806134
1109.368803,0.9997790844054444
1109.609865,0.9997791343943998
1109.850928,0.999778984427541
1110.09199,0.999778794469552
1110.333052,0.9997784745403889
1110.574115,0.9997779446579378
1110.815177,0.9997772148203046
1111.056239,0.9997764349943812
1111.297301,0.999775655169066
1111.538364,0.9997747353758863
1111.779426,0.9997735956333377
1112.020488,0.9997723559148477
1112.261551,0.999771116197895
1112.502613,0.9997698064985907
1112.743675,0.9997682968473226
1112.984738,0.9997665972426627
1113.2258,0.999764897640892
1113.466862,0.9997631880443787
1113.707925,0.9997613484818051
1113.948987,0.9997592589827703
1114.190049,0.9997569995293982
1114.431112,0.9997545701228411
1114.672174,0.9997521407221874
1114.913236,0.9997494613900406
1115.154299,0.999746552123341
1115.395361,0.9997433929292278
1115.636423,0.9997399838100705
1115.877486,0.9997363447631524
1116.118548,0.9997324557963353
1116.35961,0.9997278370430589
1116.600672,0.9997234682419568
1116.841735,0.9997193393925591
1117.082797,0.9997152105602134
1117.323859,0.9997113216756083
1117.564922,0.9997076727359434
1117.805984,0.9997045136646889
1118.047046,0.9997018444572009
1118.288109,0.9996991752568395
1118.529171,0.9996964960666399
1118.770233,0.999694066807106
1119.011296,0.9996918774794971
1119.252358,0.999689938079136
1119.49342,0.999687508835538
1119.734483,0.9996853195222909
1119.975545,0.9996833801346523
1120.216607,0.9996819205979828
1120.45767,0.999679981216938
1120.698732,0.9996775519975352
1120.939794,0.9996748728652858
1121.180857,0.9996719638156384
1121.421919,0.9996685549400539
1121.662981,0.9996649161531366
1121.904043,0.9996607875455584
1122.145106,0.9996568988726584
1122.386168,0.9996530102148852
1122.62723,0.9996493614880568
1122.868293,0.9996452329447193
1123.109355,0.9996411044184327
1123.350417,0.999637465731435
1123.59148,0.9996340569734888
1123.832542,0.9996308981348597
1124.073604,0.9996277393062126
1124.314667,0.9996253102137574
1124.555729,0.9996236108521745
1124.796791,0.9996226412177422
1125.037854,0.9996219114934806
1125.278916,0.9996216715842505
1125.519978,0.9996219114934806
1125.761041,0.9996224013083371
1126.002103,0.999622881127205
1126.243165,0.9996231310329564
1126.484228,0.9996233709425367
1126.72529,0.9996236108521745
1126.966352,0.9996241006678639
1127.207414,0.9996243405776768
1127.448477,0.9996238607581085
1127.689539,0.9996226412177422
1127.930601,0.9996214316750781
1128.171664,0.9996194824151869
1128.412726,0.9996165635305598
1128.653788,0.999612195215722
1128.894851,0.9996070972065263
1129.135913,0.999602718937029
1129.376975,0.9996005298094716
1129.618038,0.9996010196138512
1129.8591,0.99960393845309
1130.100162,0.9996075770180481
1130.341225,0.9996104958764346
1130.582287,0.9996131648400216
1130.823349,0.9996163236226134
1131.064412,0.9996199722288533
1131.305474,0.9996233709425367
1131.546536,0.9996262898470415
1131.787599,0.9996282291239249
1132.028661,0.9996301684045704
1132.269723,0.9996323575970364
1132.510785,0.9996343068820343
1132.751848,0.9996355164402774
1132.99291,0.9996364860871987
1133.233972,0.9996379455575337
1133.475035,0.9996398948534281
1133.716097,0.9996418341567053
1133.957159,0.9996437734637447
1134.198222,0.9996462026010656
1134.439284,0.9996493614880568
1134.680346,0.9996530102148852
1134.921409,0.9996571387903429
1135.162471,0.9996612673828517
1135.403533,0.9996658858285755
1135.644596,0.9996712340553712
1135.885658,0.9996768222331885
1136.12672,0.9996819205979828
1136.367783,0.9996867790639229
1136.608845,0.9996918774794971
1136.849907,0.9996964960666399
1137.09097,0.9997003848935734
1137.332032,0.9997033040229593
1137.573094,0.9997054833785375
1137.814156,0.9997079126658137
1138.055219,0.9997101020285398
1138.296281,0.9997125313270393
1138.537343,0.9997159303554242
1138.778406,0.9997217687135054
1139.019468,0.9997305163172524
1139.26053,0.9997404736827825
1139.501593,0.9997501912074138
1139.742655,0.9997578193304739
1139.983717,0.9997635579568268
1140.22478,0.9997676869888475
1140.465842,0.9997706063147558
1140.706904,0.999772645848873
1140.947967,0.999774195497675
1141.189029,0.9997755152004841
1141.430091,0.9997767049340551
1141.671154,0.9997777946912574
1141.912216,0.9997790344164914
1142.153278,0.9997806340642262
1142.394341,0.9997826836166268
1142.635403,0.9997849831194435
1142.876465,0.9997875625680275
1143.117527,0.9997905519373087
1143.35859,0.9997940512103642
1143.599652,0.9997979104228502
1143.840714,0.9998018496343775
1144.081777,0.9998057388711371
1144.322839,0.9998096481192187
1144.563901,0.9998135873769926
1144.804964,0.9998172566995914
1145.046026,0.9998205161091611
1145.287088,0.999823405594628
1145.528151,0.9998260251353822
1145.769213,0.9998283347361678
1146.010275,0.9998301344287901
1146.251338,0.9998313542222982
1146.4924,0.9998320341078503
1146.733462,0.9998323440558289
1146.974525,0.9998322240759547
1147.215587,0.9998316141784841
1147.456649,0.9998305243626185
1147.697712,0.9998290446145376
1147.938774,0.9998272149290601
1148.179836,0.9998249553221077
1148.420898,0.9998222358019278
1148.661961,0.999819246337912
1148.903023,0.9998160869140854
1149.144085,0.9998127075414228
1149.385148,0.9998089482527099
1149.62621,0.9998047690600408
1149.867272,0.9998003899247425
1150.108335,0.9997959208269881
1150.349397,0.9997911818055548
1150.590459,0.9997859829049266
1150.831522,0.9997804441059238
1151.072584,0.9997747553713813
1151.313646,0.9997689966853753
1151.554709,0.9997629481012424
1151.795771,0.9997565096485885
1152.036833,0.9997497113274372
1152.277896,0.9997429030550853
1152.518958,0.9997356149558871
1152.76002,0.999728326909819
1153.001083,0.9997205490536916
1153.242145,0.9997127812552034
1153.483207,0.9997050035200207
1153.724269,0.9996972258453485
1153.965332,0.9996884785328919
1154.206394,0.9996794913738671
1154.447456,0.9996702543780419
1154.688519,0.9996610274641763
1154.929581,0.9996513108062123
1155.170643,0.9996411044184327
1155.411706,0.9996304183121438
1155.652768,0.9996197223238915
1155.89383,0.999608796540036
1156.134893,0.9995973710767883
1156.375955,0.9995854759388486
1156.617017,0.9995735709467245
1156.85808,0.999561426201617
1157.099142,0.9995490317167781
1157.340204,0.9995361576081591
1157.581267,0.9995235235509743
1157.822329,0.9995108996485919
1158.063391,0.9994985057902783
1158.304454,0.9994853924559061
1158.545516,0.9994722692988568
1158.786578,0.9994596460438115
1159.027641,0.9994474926884083
1159.268703,0.9994348697462896
1159.509765,0.9994217472525992
1159.750827,0.9994083950672488
1159.99189,0.9993962423350535
1160.232952,0.9993853189938209
1160.474014,0.9993746256281173
1160.715077,0.9993632128350598
1160.956139,0.9993513104900735
1161.197201,0.9993401378048777
1161.438264,0.9993289652445918
1161.679326,0.9993177928092144
1161.920388,0.9993068703254304
1162.161451,0.9992971571098571
1162.402513,0.9992891427787947
1162.643575,0.9992820978151716
1162.884638,0.9992755425461113
1163.1257,0.9992699566114411
1163.366762,0.9992658296350425
1163.607825,0.99926291178308
1163.848887,0.9992604835771547
1164.089949,0.9992580553771299
1164.331012,0.9992561068258217
1164.572074,0.999254897726664
1164.813136,0.9992539284498833
1165.054198,0.9992519799066226
1165.295261,0.999250041359662
1165.536323,0.999249072087592
1165.777385,0.9992485824556666
1166.018448,0.9992480928239812
1166.25951,0.9992473633731397
1166.500572,0.9992476131850117
1166.741635,0.9992493119073981
1166.982697,0.9992519799066226
1167.223759,0.9992546579055173
1167.464822,0.9992580553771299
1167.705884,0.9992621823214207
1167.946946,0.999267278571546
1168.188009,0.9992718951970374
1168.429071,0.9992752927272568
1168.670133,0.9992782106153717
1168.911196,0.9992818579874969
1169.152258,0.9992857352086277
1169.39332,0.9992893826082178
1169.634383,0.9992932698514767
1169.875445,0.9992993355800343
1170.116507,0.9993083293145262
1170.357569,0.999319981317577
1170.598632,0.9993333423150453
1170.839694,0.9993476728579238
1171.080756,0.9993632128350598
1171.321819,0.9993790028985637
1171.562881,0.9993940636536199
1171.803943,0.9994081452151812
1172.045006,0.9994219971080672
1172.286068,0.9994353494751422
1172.52713,0.9994477425503127
1172.768193,0.9994581868337936
1173.009255,0.999466932131189
1173.250317,0.9994749478881279
1173.49138,0.999483443461291
1173.732442,0.9994924288578371
1173.973504,0.9995011744548514
1174.214567,0.9995101700059015
1174.455629,0.9995201251767715
1174.696691,0.9995305702166547
1174.937754,0.9995415051409069
1175.178816,0.9995524301892633
1175.419878,0.9995638551388338
1175.66094,0.9995755101213332
1175.902003,0.9995874151365529
1176.143065,0.9995990803897542
1176.384127,0.9996104958764346
1176.62519,0.9996219114934806
1176.866252,0.9996335771492566
1177.107314,0.9996445032039657
1177.348377,0.9996549495436061
1177.589439,0.9996649161531366
1177.830501,0.9996746329433451
1178.071564,0.9996841099037861
1178.312626,0.999692607254834
1178.553688,0.9997006248216946
1178.794751,0.9997081625928231
1179.035813,0.9997154504918928
1179.276875,0.9997222485800695
1179.517938,0.999728326909819
1179.759,0.9997339154067864
1180.000062,0.9997395039349933
1180.241125,0.9997446026194651
1180.482187,0.9997494613900406
1180.723249,0.9997540802432218
1180.964311,0.9997582592240113
1181.205374,0.9997625581937687
1181.446436,0.9997668571820117
1181.687498,0.9997709962253682
1181.928561,0.9997748753443592
1182.169623,0.999778644502744
1182.410685,0.9997823836818668
1182.651748,0.999786032894227
1182.89281,0.9997895521472566
1183.133872,0.9997930314209521
1183.374935,0.9997966006884453
1183.615997,0.9998001499726777
1183.857059,0.9998035792930735
1184.098122,0.9998068586541917
1184.339184,0.9998102080127783
1184.580246,0.9998136873583563
1184.821309,0.9998171567178707
1185.062371,0.999820436123523
1185.303433,0.9998235255734439
1185.544496,0.999826615032911
1185.785558,0.9998297944866023
1186.02662,0.999832973950404
1186.267682,0.9998359934505449
1186.508745,0.9998388629839637
1186.749807,0.9998416525382829
1186.990869,0.9998444920926083
1187.231932,0.9998473616504184
1187.472994,0.9998501612269505
1187.714056,0.9998527608407491
1187.955119,0.9998552104830141
1188.196181,0.9998576201369749
1188.437243,0.9998601697771571
1188.678306,0.9998629593909223
1188.919368,0.9998659489856403
1189.16043,0.9998689385892972
1189.401493,0.9998717582236797
1189.642555,0.9998745078747956
1189.883617,0.9998773275248835
1190.12468,0.9998802371721401
1190.365742,0.9998831068325388
1190.606804,0.9998858565148634
1190.847867,0.9998884762192393
1191.088929,0.9998911259272121
1191.329991,0.9998937756422066
1191.571053,0.9998963553714757
1191.812116,0.9998987851225714
1192.053178,0.9999011148894549
1192.29424,0.9999033986662094
1192.535303,0.9999055614595997
1192.776365,0.9999075792710588
1193.017427,0.9999094500998897
1193.25849,0.9999111999429585
1193.499552,0.9999128767954468
1193.740614,0.9999143836652876
1193.981677,0.9999156715558432
1194.222739,0.9999167894621889
1194.463801,0.9999178343757799
1194.704864,0.9999187812984174
1194.945926,0.9999195592355318
1195.186988,0.9999201421888048
1195.428051,0.9999205071597232
1195.669113,0.9999207261423383
1195.910175,0.999920750140436
1196.151238,0.9999205561558293
1196.3923,0.999920094192639
1196.633362,0.9999194622433393
1196.874424,0.9999187093042676
1197.115487,0.9999178093778343
1197.356549,0.9999166914703483
1197.597611,0.9999153305846573
1197.838674,0.9999138247133034
1198.079736,0.9999121958550096
1198.320798,0.9999104710079594
1198.561861,0.9999085751795036
1198.802923,0.9999065093705213
1199.043985,0.9999043465750806
1199.285048,0.9999020387985119
1199.52611,0.9998994650539764
1199.767172,0.9998964953569752
1200.008235,0.9998931957039849
1200.249297,0.999889576097168
1200.490359,0.999885656537712
1200.731422,0.9998814270303303
1200.972484,0.9998768175875765
1201.213546,0.9998718282147052
1201.454609,0.9998664889133985
1201.695671,0.9998607296990089
1201.936733,0.9998545105846116
1202.177795,0.9998479015681395
1202.418858,0.9998409026573247
1202.65992,0.9998334638686813
1202.900982,0.9998255452190054
1203.142045,0.999817186712386
1203.383107,0.9998084583464453
1203.624169,0.9997994001228465
1203.865232,0.9997899220694594
1204.106294,0.9997799342180274
1204.347356,0.9997695065676937
1204.588419,0.9997587191129162
1204.829481,0.9997475218779668
1205.070543,0.9997358548924635
1205.311606,0.9997239481093367
1205.552668,0.9997118015371578
1205.79373,0.9996994151846704
1206.034793,0.9996865391391248
1206.275855,0.9996734133410369
1206.516917,0.9996600577934499
1206.75798,0.9996469323430598
1206.999042,0.9996335771492566
1207.240104,0.9996199722288533
1207.481166,0.9996061175920511
1207.722229,0.9995925130453698
1207.963291,0.9995791585786036
1208.204353,0.999565554398832
1208.445416,0.9995517005162556
1208.686478,0.9995378568210713
1208.92754,0.9995247429704168
1209.168603,0.9995118691746347
1209.409665,0.9994987456699486
1209.650727,0.999485632332429
1209.89179,0.9994727590403888
1210.132852,0.9994608553907149
1210.373914,0.99944919175059
1210.614977,0.9994377781059922
1210.856039,0.99942709417325
1211.097101,0.9994173797891066
1211.338164,0.9994088747833935
1211.579226,0.9994013492629
1211.820288,0.9993938138051353
1212.061351,0.9993870179503074
1212.302413,0.9993811915409767
1212.543475,0.9993753551718603
1212.784537,0.9993692889818653
1213.0256,0.9993632128350598
1213.266662,0.9993583559416477
1213.507724,0.9993544684452043
1213.748787,0.9993518001723356
1213.989849,0.9993493717504117
1214.230911,0.9993474230210369
1214.471974,0.999345973968324
1214.713036,0.9993447547669795
1214.954098,0.9993437854030376
1215.195161,0.9993432957247027
1215.436223,0.9993445149242671
1215.677285,0.9993481525449219
1215.918348,0.9993527695440519
1216.15941,0.9993568968795131
1216.400472,0.9993600548522968
1216.641535,0.9993632128350598
1216.882597,0.9993673402136518
1217.123659,0.9993726868432242
1217.364722,0.9993785132029723
1217.605784,0.9993853189938209
1217.846846,0.9993938138051353
1218.087908,0.9994040176680649
1218.328971,0.9994149512078245
1218.570033,0.9994263645917376
1218.811095,0.9994370485166806
1219.052158,0.9994470129537268
1219.29322,0.9994562378922295
1219.534282,0.9994657127822756
1219.775345,0.9994756775051061
1220.016407,0.9994866018339625
1220.257469,0.9994980160361305
1220.498532,0.9995096802460381
1220.739594,0.9995215844772195
1220.980656,0.9995344583981354
1221.221719,0.9995480621546875
1221.462781,0.9995621558817245
1221.703843,0.9995764797100483
1221.944906,0.9995910636372767
1222.185968,0.9996061175920511
1222.42703,0.9996221514027681
1222.668093,0.9996389152068113
1222.909155,0.9996559292059367
1223.150217,0.9996726835797115
1223.39128,0.9996882386076859
1223.632342,0.9997023243142014
1223.873404,0.9997147206998803
1224.114466,0.9997266273731079
1224.355529,0.9997380443163831
1224.596591,0.9997489815104142
1224.837653,0.999759228989993
1225.078716,0.999768756740845
1225.319778,0.9997779146646
1225.56084,0.9997868827127161
1225.801903,0.9997954109311985
1226.042965,0.9998033293422098
1226.284027,0.9998108178971913
1226.52509,0.9998181565355274
1226.766152,0.9998254252399471
1227.007214,0.9998324440390682
1227.248277,0.9998391529372761
1227.489339,0.9998456419144354
1227.730401,0.9998520309485002
1227.971464,0.9998582700446392
1228.212526,0.9998642792108997
1228.453588,0.9998700584431355
1228.694651,0.999875717723682
1228.935713,0.9998812170552527
1229.176775,0.9998864664454219
1229.417837,0.9998914158956806
1229.6589,0.9998961553922245
1229.899962,0.9999007259279968
1230.141024,0.9999051005032421
1230.382087,0.9999091341285534
1230.623149,0.9999128767954468
1230.864211,0.9999164004946334
1231.105274,0.9999197542198649
1231.346336,0.999922888973208
1231.587398,0.9999257317580225
1231.828461,0.9999283325682331
1232.069523,0.999930786395372
1232.310585,0.999933119236618
1232.551648,0.9999352580958475
