nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
664.011474,0.9990562755882464
664.130676,0.9989839165627192
664.249878,0.9989912091719282
664.36908,0.9990438474054816
664.488282,0.9990451161919734
664.607484,0.9990065837649446
664.726686,0.9989842162579392
664.845888,0.9989377645718933
664.96509,0.9990407303935401
665.084292,0.9989753253379792
665.203494,0.9990180923870791
665.322696,0.9990058245202293
665.441898,0.9990792641376299
665.5611,0.9989790215535209
665.680302,0.9990719808763419
665.799504,0.99900194838515
665.918706,0.9991046310821784
666.037908,0.9990436276158593
666.15711,0.9990370639207876
666.276312,0.9990267339309528
666.395514,0.998985614836821
666.514716,0.9990611709759905
666.633918,0.9990015088243893
666.75312,0.9989730276973732
666.872322,0.9990213491913688
666.991524,0.9990227578124642
667.110726,0.9989945058483579
667.229928,0.9990204101117419
667.34913,0.9989385637224246
667.468332,0.9989787218598594
667.587534,0.9989410610719556
667.706736,0.9990121582372347
667.825938,0.9990202602586916
667.94514,0.9990547770049569
668.064342,0.9990347061960989
668.183544,0.9990662861822808
668.302746,0.9991393405799627
668.421948,0.999097717302053
668.54115,0.9991004248605356
668.660352,0.9990652871164941
668.779554,0.9991180591386565
668.898756,0.9990712915169129
669.017958,0.9991419583284642
669.13716,0.9990836600960632
669.256362,0.9991163606393997
669.375564,0.9990332176354956
669.494766,0.9991237940927752
669.613968,0.9991075284898098
669.73317,0.9990714613590469
669.852372,0.9991137729313767
669.971574,0.9990548469387938
670.090776,0.9990855683476764
670.209978,0.9990420491281746
670.32918,0.9991719829954304
670.448382,0.9991432172481248
670.567584,0.9991004947975678
670.686786,0.9991987611634005
670.805988,0.9991691253676455
670.92519,0.9990482432080808
671.044392,0.9991109354522908
671.163594,0.999099265904715
671.282796,0.9992274585639138
671.401998,0.9992140889899609
671.5212,0.9990990461029007
671.640402,0.999109147045317
671.759604,0.9991499315131046
671.878806,0.9991466742896372
671.998008,0.9991284300379352
672.11721,0.9992027379823838
672.236412,0.999129798844822
672.355614,0.999109416804823
672.474816,0.9990841096838114
672.594018,0.9991412689207508
672.71322,0.9991316472366596
672.832422,0.9992280481082882
672.951624,0.9991508307484477
673.070826,0.9991319869414774
673.190028,0.9991126938890846
673.30923,0.9991350442900352
673.428432,0.9992163572085173
673.547634,0.9992216131003792
673.666836,0.999255687138345
673.786038,0.9990553864285568
673.90524,0.999151929814966
674.024442,0.9991047110105521
674.143644,0.9992031276715276
674.262846,0.9991814052316558
674.382048,0.9991907576133778
674.50125,0.999095019741858
674.620452,0.9990808826473488
674.739654,0.9990669355755779
674.858856,0.9991655283652687
674.978058,0.9991292393322913
675.09726,0.9991496117851777
675.216462,0.9991517399761174
675.335664,0.999019630876126
675.454866,0.9991599830119746
675.574068,0.9991283800815149
675.69327,0.9991754401364724
675.812472,0.9991856617535084
675.931674,0.9991040516016604
676.050876,0.9989412608601878
676.170078,0.9990669655475863
676.28928,0.999178097946678
676.408482,0.9991669771563352
676.527684,0.9991799164524712
676.646886,0.9990567851070769
676.766088,0.9989965038393677
676.88529,0.9990281625402038
677.004492,0.9991533286286469
677.123694,0.999128450020504
677.242896,0.9991414088005383
677.362098,0.999020320199909
677.4813,0.9989933070556702
677.600502,0.9990209296024902
677.719704,0.999019670836912
677.838906,0.999129788853524
677.958108,0.9991294291668648
678.07731,0.9989628382244571
678.196512,0.9988653442092317
678.315714,0.9989296732087704
678.434916,0.9990233272555985
678.554118,0.999077645630533
678.67332,0.9990880460829583
678.792522,0.9989965038393677
678.911724,0.9988120062239878
679.030926,0.9988908156002679
679.150128,0.9989565447784007
679.26933,0.9990027076269192
679.388532,0.9989690318132541
679.507734,0.9989910093737063
679.626936,0.9987777475597137
679.746138,0.9988320825470792
679.86534,0.9989714293418075
679.984542,0.9989397624494203
680.103744,0.9989375647843604
680.222946,0.9988938122772097
680.342148,0.9987668609415975
680.46135,0.9987000456735962
680.580552,0.9988736348259947
680.699754,0.9989768238020911
680.818956,0.9989264766389305
680.938158,0.9987864369639163
681.05736,0.998740793466709
681.176562,0.9986785738534371
681.295764,0.9988264891030787
681.414966,0.9988158017168228
681.534168,0.9988796280857833
681.65337,0.9987126293734488
681.772572,0.9985687252520971
681.891774,0.9986880613449542
682.010976,0.998782042313262
682.130178,0.9988595508070361
682.24938,0.9988192975782466
682.368582,0.9988172000599241
682.487784,0.9985413648438645
682.606986,0.9985846026210533
682.726188,0.9987618671197774
682.84539,0.9988761320132031
682.964592,0.9987881349023024
683.083794,0.9986866631826471
683.202996,0.9985258875726586
683.322198,0.9985671275434148
683.4414,0.9986939536218984
683.560602,0.9987431904474897
683.679804,0.998825490277089
683.799006,0.9987087344017894
683.918208,0.998535972735053
684.03741,0.9985169008801106
