nu,[0]Chloroethane-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
1332.866864,0.9612218916944661
1332.986066,0.9616526155768909
1333.105268,0.9622047626292761
1333.22447,0.9627485619289976
1333.343672,0.9626648064475261
1333.462874,0.9625281177501377
1333.582076,0.9631616696673393
1333.701278,0.9631684118226245
1333.82048,0.9626956122142221
1333.939682,0.9629565380789898
1334.058884,0.9638775647099764
1334.178086,0.964280549750031
1334.297288,0.9643384083187556
1334.41649,0.9651787129719537
1334.535692,0.965643075603153
1334.654894,0.9656092786869563
1334.774096,0.9655812764239092
1334.893298,0.9659019026286869
1335.0125,0.9661694945154804
1335.131702,0.9662506561617611
1335.250904,0.965965654258041
1335.370106,0.9662187704162254
1335.489308,0.9670616806394744
1335.60851,0.9673266918448468
1335.727712,0.9672435053264197
1335.846914,0.9674011788678324
1335.966116,0.9680330981368198
1336.085318,0.9678346716911073
1336.20452,0.9677011197217118
1336.323722,0.9681560461473165
1336.442924,0.968523046831043
1336.562126,0.9681260337750802
1336.681328,0.9677649901033128
1336.80053,0.9679208128101108
1336.919732,0.9683293615908464
1337.038934,0.9680437465594655
1337.158136,0.9673392671735802
1337.277338,0.9678646750309791
1337.39654,0.9679634022628355
1337.515742,0.9669127646074848
1337.634944,0.966507713023347
1337.754146,0.9672028819522928
1337.873348,0.9673160513097595
1337.99255,0.9665647386606552
1338.111752,0.9667948084456748
1338.230954,0.9675017938223216
1338.350156,0.9674476152388821
1338.469358,0.9670336362573814
1338.58856,0.9673528100181203
1338.707762,0.9673499079640434
1338.826964,0.9664274962122098
1338.946166,0.9656536977354062
1339.065368,0.9655484472186104
1339.18457,0.965025261756286
1339.303772,0.9636327708986702
1339.422974,0.9623500665186007
1339.542176,0.9609873821642189
1339.661378,0.9612401550839099
1339.78058,0.9657473706871513
1339.899782,0.9690132435020382
1340.018984,0.9706794391065809
1340.138186,0.970954180261888
1340.257388,0.9711202276233576
1340.37659,0.9718352352014007
1340.495792,0.9721705762005414
1340.614994,0.9720432301964045
1340.734196,0.9725342359961832
1340.853398,0.973122797230782
1340.9726,0.9729418132225316
1341.091802,0.9724185113078552
1341.211004,0.9727511353141854
1341.330206,0.9732648835312252
1341.449408,0.9727550263265087
1341.56861,0.9724078147630619
1341.687812,0.9730254898165107
1341.807014,0.9727812910667919
1341.926216,0.9722104360112861
1342.045418,0.9723757258346449
1342.16462,0.972560494775047
1342.283822,0.9720092092787171
1342.403024,0.9716894708487203
1342.522226,0.9720811406216306
1342.641428,0.9716923859215054
1342.76063,0.9713348689106509
1342.879832,0.9718255168976403
1342.999034,0.9719635259194483
1343.118236,0.9717293109337412
1343.237438,0.9713202989968919
1343.35664,0.9716807256828359
1343.475842,0.9720490624732825
1343.595044,0.9716204833453753
1343.714246,0.9721968251604581
1343.833448,0.9722843268122379
1343.95265,0.9719353393859034
1344.071852,0.971751660964917
1344.191054,0.9719917132704147
1344.310256,0.9715777329846229
1344.429458,0.9711610155294578
1344.54866,0.9714902949234261
1344.667862,0.9712231718234319
1344.787064,0.9706318769793464
1344.906266,0.9712620215272937
1345.025468,0.9711649001812892
1345.14467,0.9708163145569875
1345.263872,0.9703679010111672
1345.383074,0.9705794642731453
1345.502276,0.970058403018299
1345.621478,0.9699002963846478
1345.74068,0.9700836248646602
1345.859882,0.9693941405481016
1345.979084,0.9693107762367312
1346.098286,0.9692661889665395
1346.217488,0.9688553072155044
1346.33669,0.9683225833090392
1346.455892,0.9683739057659877
1346.575094,0.9677311189214083
1346.694296,0.9668102772863603
1346.813498,0.9669475740935776
1346.9327,0.9667609712195341
1347.051902,0.9668818238940713
1347.171104,0.9670800549859623
1347.290306,0.967234800174045
1347.409508,0.9672541450634967
1347.52871,0.9677320866530111
1347.647912,0.9670645818288681
1347.767114,0.9665753709312578
1347.886316,0.9666150013338837
1348.005518,0.9658594038799505
1348.12472,0.9645534797633856
1348.243922,0.9632714763565438
1348.363124,0.961664155477517
1348.482326,0.9601056005470792
1348.601528,0.9578491278502202
1348.72073,0.955197646718496
1348.839932,0.9511790106771936
1348.959134,0.9459874276775685
1349.078336,0.9429886806247418
1349.197538,0.9544576553259919
1349.31674,0.963880456347008
1349.435942,0.9675937108587248
1349.555144,0.9694329170892492
1349.674346,0.9705484062272199
1349.793548,0.9709794253987601
1349.91275,0.9717312543943065
1350.031952,0.9723961459392978
1350.151154,0.9730284088973588
1350.270356,0.9735997442439004
1350.389558,0.973790588495898
1350.50876,0.9738675209911827
1350.627962,0.9741305007225164
1350.747164,0.974039910798446
1350.866366,0.9737136620780402
1350.985568,0.9738655732580884
1351.10477,0.973881155231916
1351.223972,0.9737175569404783
1351.343174,0.9738110383129787
1351.462376,0.9736338208312857
1351.581578,0.9734069905777828
1351.70078,0.9737078198135947
1351.819982,0.9734955746444393
1351.939184,0.973323281176149
1352.058386,0.9735559332411644
1352.177588,0.9732658567965954
1352.29679,0.9732609904794772
1352.415992,0.9731850790828028
1352.535194,0.972850360990411
1352.654396,0.9730673308121478
1352.773598,0.9723407209386068
1352.8928,0.9723475273474758
1353.012002,0.9723961459392978
1353.131204,0.9716642072509063
1353.250406,0.9717157068186172
1353.369608,0.971415493050626
1353.48881,0.9710707017546691
1353.608012,0.9711950067598444
1353.727214,0.9705338481103127
1353.846416,0.9707619503655839
1353.965618,0.9704707654603939
1354.08482,0.9704086573188861
1354.204022,0.9706726443742888
1354.323224,0.9700467623873068
1354.442426,0.9702398209017069
1354.561628,0.9698547121419558
1354.68083,0.9695637993674112
1354.800032,0.969596765097004
1354.919234,0.9691372851357016
1355.038436,0.9689890184737647
1355.157638,0.9681202250363038
1355.27684,0.9687603640476885
1355.396042,0.9682025187528652
1355.515244,0.9682780414946766
1355.634446,0.9678850004025704
1355.753648,0.9677127322048232
1355.87285,0.9677001520210758
1355.992052,0.9673305611593528
1356.111254,0.967581132222245
1356.230456,0.9672444725704087
1356.349658,0.9673905375133924
1356.46886,0.9666169345658195
1356.588062,0.9664758187950749
1356.707264,0.9660535611322806
1356.826466,0.965922186781625
1356.945668,0.9655822420056684
1357.06487,0.9650860602629096
1357.184072,0.9651806433313099
1357.303274,0.964574700173364
1357.422476,0.964440633607882
1357.541678,0.9641436316333828
1357.66088,0.9643085142914576
1357.780082,0.9639623896679143
1357.899284,0.9643943415684867
1358.018486,0.9643567309225779
1358.137688,0.9646460813422475
1358.25689,0.9643895196088338
1358.376092,0.9645476924598689
1358.495294,0.9641050666594221
1358.614496,0.9640549344994033
1358.733698,0.9639392548481812
1358.8529,0.9640857847509086
1358.972102,0.9637734715541193
1359.091304,0.9635402665929417
1359.210506,0.9637195017508808
1359.329708,0.963509433797738
1359.44891,0.9631963441115836
1359.568112,0.9635248500720086
1359.687314,0.9638544319260178
1359.806516,0.9637840731206149
1359.925718,0.9642053388004156
1360.04492,0.9652694440352662
1360.164122,0.9654509317500555
1360.283324,0.965337015261314
1360.402526,0.965588035516501
1360.521728,0.9658796871404055
1360.64093,0.9655590683099458
1360.760132,0.9655822420056684
1360.879334,0.9656546633895868
1360.998536,0.9654335537896861
1361.117738,0.9655136881001785
1361.23694,0.9657270902053127
1361.356142,0.9656981188271794
1361.475344,0.965996565653557
1361.594546,0.9660931701402662
1361.713748,0.9664120334959725
1361.83295,0.9669175991833941
1361.952152,0.9676904750679406
1362.071354,0.9682431841126194
1362.190556,0.9688078344685427
1362.309758,0.9692264498674489
1362.42896,0.9689560734072059
1362.548162,0.9687603640476885
1362.667364,0.9689725458004689
1362.786566,0.9688262419922685
1362.905768,0.9683090268877681
1363.02497,0.968510456113274
1363.144172,0.9687283954831591
1363.263374,0.9687080524004571
1363.382576,0.9688000840368687
1363.501778,0.9692729738536093
1363.62098,0.9693640897955337
1363.740182,0.9692438961005622
1363.859384,0.9703145322442661
1363.978586,0.9716982160933114
1364.097788,0.9717030745965382
1364.21699,0.9713737230824856
1364.336192,0.9719197885448803
1364.455394,0.9719897692889321
1364.574596,0.9716447741610929
1364.693798,0.9718478691415787
1364.813,0.9715621878652565
1364.932202,0.9705600528779744
1365.051404,0.97036984174891
1365.170606,0.9705513178768062
1365.289808,0.9702514638494153
1365.40901,0.9695909475338661
1365.528212,0.9694746036009376
1365.647414,0.9698013715996664
1365.766616,0.9700322117950007
1365.885818,0.9709600060044468
1366.00502,0.9712377402802723
1366.124222,0.9706124645359319
1366.243424,0.9699662518472623
1366.362626,0.9694154674537888
1366.481828,0.9685317635776897
1366.60103,0.9677978946723508
1366.720232,0.9666024354205449
1366.839434,0.9653012984525143
1366.958636,0.9646914207735389
1367.077838,0.9647811412476082
1367.19704,0.9642198019889713
1367.316242,0.9623789374536581
1367.435444,0.9623519912206584
1367.554646,0.9627668543254515
1367.673848,0.9627755192661326
1367.79305,0.9637705802380416
1367.912252,0.9642660856502657
1368.031454,0.9636028987457931
1368.150656,0.9634285024044651
1368.269858,0.9631674486546943
1368.38906,0.9620440878506344
1368.508262,0.9607625374246529
1368.627464,0.9603427759203671
1368.746666,0.9590318432593126
1368.865868,0.9569175939135747
1368.98507,0.9560902180864733
1369.104272,0.9552110195791599
1369.223474,0.9538603518092643
1369.342676,0.953885152500819
1369.461878,0.9536638768144109
1369.58108,0.9537182372046457
1369.700282,0.9558760778622224
1369.819484,0.9564191696979283
1369.938686,0.9555138694715384
1370.057888,0.9553304284195043
1370.17709,0.9544757901937237
1370.296292,0.9518526838689223
1370.415494,0.9513274061774073
1370.534696,0.9514824851832099
1370.653898,0.9499147834904298
1370.7731,0.9497143726152042
1370.892302,0.9502216555226624
1371.011504,0.9492159034291917
1371.130706,0.9480490856080404
1371.249908,0.9477599747285802
1371.36911,0.9449502484662162
1371.488312,0.9435018060244561
1371.607514,0.9468212098284609
1371.726716,0.9478386420711322
1371.845918,0.9470598388393301
1371.96512,0.9470333215350866
1372.084322,0.9465305803309539
1372.203524,0.9454237871522337
1372.322726,0.9445846234730593
1372.441928,0.9435659663286914
1372.56113,0.9416524702726514
1372.680332,0.9400172996541907
1372.799534,0.9399007447355879
1372.918736,0.9391726038494561
1373.037938,0.9374011187815039
1373.15714,0.9365587738664906
1373.276342,0.9374798637827253
1373.395544,0.9400962644238355
1373.514746,0.9418756683560342
1373.633948,0.9421187036286721
1373.75315,0.9415375956787709
1373.872352,0.9404601520858886
1373.991554,0.9395784140630141
1374.110756,0.9389660086029197
1374.229958,0.9382404683357105
1374.34916,0.9375670534643145
1374.468362,0.9372755154471984
1374.587564,0.9362975104165279
1374.706766,0.9343959511677702
1374.825968,0.9316929233235239
1374.94517,0.9288537313323715
1375.064372,0.9299095087391924
1375.183574,0.9329776811667172
1375.302776,0.9362806572130197
1375.421978,0.9376064321075056
1375.54118,0.9380622195808946
1375.660382,0.937989991570801
1375.779584,0.9375492398595284
1375.898786,0.9367348634678814
1376.017988,0.9357677159716036
1376.13719,0.9340848491173975
1376.256392,0.9338943152432935
1376.375594,0.9347099609580531
1376.494796,0.9347482848520868
1376.613998,0.9337290305776199
1376.7332,0.9317590758694675
1376.852402,0.9276015524333645
1376.971604,0.9267392840065679
1377.090806,0.9317050354102555
1377.210008,0.9352821785348779
1377.32921,0.935782688374838
1377.448412,0.9360709538334593
1377.567614,0.9364941535405207
1377.686816,0.9361533317019697
1377.806018,0.9355029311767993
1377.92522,0.9349259038994839
1378.044422,0.9329161066717409
1378.163624,0.9323686456126653
1378.282826,0.9346893975651102
1378.402028,0.9355890014056374
1378.52123,0.9347314595343879
1378.640432,0.9336935495486017
1378.759634,0.9306416355766927
1378.878836,0.9310391044086404
1378.998038,0.9347006139051789
1379.11724,0.9359174507846246
1379.236442,0.9361196307886485
1379.355644,0.936412682093222
1379.474846,0.9358800148353172
1379.594048,0.9349969609683147
1379.71325,0.9350315564958839
1379.832452,0.9342240381292399
1379.951654,0.9343249397739486
1380.070856,0.9367358002032132
1380.190058,0.937223029487954
1380.30926,0.9369559589839045
1380.428462,0.9374358032645578
1380.547664,0.9359885832138823
1380.666866,0.9343081220763924
1380.786068,0.9350511923647461
1380.90527,0.9351811735139655
1381.024472,0.9340353439322933
1381.143674,0.9342427227968485
1381.262876,0.9324618871392252
1381.382078,0.9327444658995486
1381.50128,0.9357340289401989
1381.620482,0.9349324484037169
1381.739684,0.9338644311033545
1381.858886,0.9342856989505411
1381.978088,0.9325887105796745
1382.09729,0.9327621882127621
1382.216492,0.9311983257085273
1382.335694,0.9292476488190622
1382.454896,0.929032088370515
1382.574098,0.9254575639923425
1382.6933,0.9248441889836994
1382.812502,0.9252067989726954
1382.931704,0.9256084258701823
1383.050906,0.9258185628324976
1383.170108,0.9231975841995291
1383.28931,0.9227351780522571
1383.408512,0.9196409103211879
1383.527714,0.9187502098931385
1383.646916,0.9157627082469106
1383.766118,0.9149434672880448
1383.88532,0.9138352275346441
1384.004522,0.9137383661342703
1384.123724,0.9148666152646228
1384.242926,0.915304026039566
1384.362128,0.9180705862295866
1384.48133,0.9198257767226135
1384.600532,0.9182615647726022
1384.719734,0.9228551414228541
1384.838936,0.9308231283906043
1384.958138,0.9405786575307377
1385.07734,0.9503651498261936
1385.196542,0.9559840979620415
1385.315744,0.9587154149645772
1385.434946,0.9600163148780763
1385.554148,0.9600681571588087
1385.67335,0.9612978312234819
1385.792552,0.9623779750752018
1385.911754,0.9636260254928829
1386.030956,0.9648631511299849
1386.150158,0.9670510430194944
1386.26936,0.9686809289547199
1386.388562,0.9693427640201426
1386.507764,0.9693747528591682
1386.626966,0.9683216149869401
1386.746168,0.967028801101288
1386.86537,0.9662216690768847
1386.984572,0.9635441207617164
1387.103774,0.9582045558044614
1387.222976,0.9564622095289537
1387.342178,0.9566965714784548
1387.46138,0.956767369644244
1387.580582,0.9569759676671848
1387.699784,0.9547784069814419
1387.818986,0.9518888549581556
1387.938188,0.9473979995598929
1388.05739,0.9448614273175198
1388.176592,0.9436471164912026
1388.295794,0.9425182466561468
1388.414996,0.9403858586685024
1388.534198,0.9373420643712541
1388.6534,0.9351793031534887
1388.772602,0.93401012531846
1388.891804,0.9323127051721585
1389.011006,0.9292485780671755
1389.130208,0.9266605145151782
1389.24941,0.9238754599763076
1389.368612,0.9218138259014081
1389.487814,0.9229529692526283
1389.607016,0.9230378848318562
1389.726218,0.9222490247260766
1389.84542,0.9217345533211504
1389.964622,0.9204358234207145
1390.083824,0.9186914117612656
1390.203026,0.9169154626643882
1390.322228,0.9147147600108235
1390.44143,0.9125503654819216
1390.560632,0.9095893909839385
1390.679834,0.9034721445756012
1390.799036,0.8985436436834716
1390.918238,0.8996405358969646
1391.03744,0.9041590443943469
1391.156642,0.9066788236614206
1391.275844,0.9066017592366938
1391.395046,0.9062718162495983
1391.514248,0.9046112369552637
1391.63345,0.9021991465262783
1391.752652,0.8979687597340008
1391.871854,0.8933739756943287
1391.991056,0.8928559690248816
1392.110258,0.8923293393741806
1392.22946,0.8916335938654913
1392.348662,0.8909740290751015
1392.467864,0.8889627014257235
1392.587066,0.889976696772881
1392.706268,0.893463317558917
1392.82547,0.8949476983612674
1392.944672,0.8950550985289519
1393.063874,0.894616628964489
1393.183076,0.8934990568063994
1393.302278,0.891847611609121
1393.42148,0.8903416620313234
1393.540682,0.8883139954601682
1393.659884,0.8866455339938988
1393.779086,0.8868760918039538
1393.898288,0.8855379194796984
1394.01749,0.8852280354407508
1394.136692,0.8846970579286693
1394.255894,0.8866455339938988
1394.375096,0.8916514267156965
1394.494298,0.8927666878921101
1394.6135,0.8937135223148646
1394.732702,0.8941783741974831
1394.851904,0.893829712624972
1394.971106,0.8943572277570824
1395.090308,0.892980977610942
1395.20951,0.8921776562799152
1395.328712,0.8919100431270113
1395.447914,0.891089863227938
1395.567116,0.8904574139711006
1395.686318,0.8883495287306472
1395.80552,0.8867253356829804
1395.924722,0.8890338212865941
1396.043924,0.8947508315237741
1396.163126,0.8967035159892351
1396.282328,0.8970891814132342
1396.40153,0.8984987176244483
1396.520732,0.8979148832247282
1396.639934,0.8980675417304818
1396.759136,0.8967931908245012
1396.878338,0.8964614387218198
1396.99754,0.8967124830692303
1397.116742,0.8952878431100538
1397.235944,0.8963359429053108
1397.355146,0.8952967960332495
1397.474348,0.900468586034648
1397.59355,0.90620294220881
1397.712752,0.9072039427076143
1397.831954,0.9095993965222696
1397.951156,0.9092301741245001
1398.070358,0.9092247187598215
1398.18956,0.9087702200345916
1398.308762,0.9077847390659574
1398.427964,0.9068266243551066
1398.547166,0.907071500600488
1398.666368,0.9067830977217852
1398.78557,0.9065790944760236
1398.904772,0.907922732833556
1399.023974,0.9108746383751282
1399.143176,0.9162665162709529
1399.262378,0.9189790071794819
1399.38158,0.9189652225977588
1399.500782,0.9205600906447251
1399.619984,0.9206742471735236
1399.739186,0.9212848565940555
1399.858388,0.9206208496157317
1399.97759,0.919341156246992
1400.096792,0.9172657912796314
1400.215994,0.9165561022422682
1400.335196,0.9164268769424497
1400.454398,0.9179338039027748
1400.5736,0.9220461522574267
1400.692802,0.9263695887913493
1400.812004,0.9298165224377111
1400.931206,0.9302778258266232
1401.050408,0.9308221975679414
1401.16961,0.9307691422147719
1401.288812,0.9300043643466375
1401.408014,0.9291612328061288
1401.527216,0.9289419766284333
1401.646418,0.9287432043148308
1401.76562,0.9295608580495053
1401.884822,0.9300490056275084
1402.004024,0.9311247639465242
1402.123226,0.9346127561768497
1402.242428,0.9384600422944523
1402.36163,0.9409257950983089
1402.480832,0.9409973081761989
1402.600034,0.9405259866007157
1402.719236,0.940655788142967
1402.838438,0.9391744821965422
1402.95764,0.9391228290204967
1403.076842,0.938750071254688
1403.196044,0.9380031235226064
1403.315246,0.9386008218589998
1403.434448,0.9391613338458301
1403.55365,0.9401564325101169
1403.672852,0.9451061781210559
1403.792054,0.9475704416875704
1403.911256,0.9487414141096921
1404.030458,0.9488362929949683
1404.14966,0.9484037222789815
1404.268862,0.9479504936300088
1404.388064,0.9469878650266179
1404.507266,0.9459306701346512
1404.626468,0.9457415029179764
1404.74567,0.9452649692970655
1404.864872,0.9450551437653774
1404.984074,0.9463507566044861
1405.103276,0.9488163676420324
1405.222478,0.9519859525732556
1405.34168,0.9540931221319303
1405.460882,0.9543841649159489
1405.580084,0.95433072089916
1405.699286,0.9541169747581402
1405.818488,0.9531757258867832
1405.93769,0.9517146752356289
1406.056892,0.9506873782266126
1406.176094,0.9496573914622989
1406.295296,0.9495738252888157
1406.414498,0.9508956015620673
1406.5337,0.9524011089460901
1406.652902,0.9554957148804876
1406.772104,0.9577303619220066
1406.891306,0.9577437702409315
1407.010508,0.9578328445534552
1407.12971,0.9570362590523065
1407.248912,0.9558827690181865
1407.368114,0.9553963484932817
1407.487316,0.9543994351847493
1407.606518,0.9527764289161937
1407.72572,0.9519954724803807
1407.844922,0.951232278193268
1407.964124,0.9533711469405636
1408.083326,0.9560242501373457
1408.202528,0.958330088823505
1408.32173,0.9595863238941831
1408.440932,0.959179545535958
1408.560134,0.9593637256894297
1408.679336,0.9586876126206793
1408.798538,0.9573157544442912
1408.91774,0.9567434507589901
1409.036942,0.955451763088502
1409.156144,0.9540749945348225
1409.275346,0.9538164752422499
1409.394548,0.9539366636898435
1409.51375,0.9548481083492205
1409.632952,0.9571750393711991
1409.752154,0.9581020334020367
1409.871356,0.9588832048433823
1409.990558,0.95913926084103
1410.10976,0.9584901433125165
1410.228962,0.9580330525389726
1410.348164,0.9571597246930869
1410.467366,0.9565090773254722
1410.586568,0.955571202023666
1410.70577,0.9550056712856829
1410.824972,0.9553227858066474
1410.944174,0.956198262385505
1411.063376,0.9565846445274461
1411.182578,0.9564899473352262
1411.30178,0.9571769537231922
1411.420982,0.9569826665224045
1411.540184,0.9562384235559038
1411.659386,0.956726229531868
1411.778588,0.9562613735534681
1411.89779,0.9554259662391577
1412.016992,0.9557910086769276
1412.136194,0.9543946631995034
1412.255396,0.9549560122819214
1412.374598,0.9577006727409717
1412.4938,0.9564679483194272
1412.613002,0.9555664241796005
1412.732204,0.955673453612645
1412.851406,0.9536018906769892
1412.970608,0.9548461986549135
1413.08981,0.9559248287853314
1413.209012,0.9538546286643229
1413.328214,0.9533806806997017
1413.447416,0.9540177517524511
1413.566618,0.9529164973460218
1413.68582,0.9532653286162789
1413.805022,0.9556581629597127
1413.924224,0.9558454903171342
1414.043426,0.9555205580920348
1414.162628,0.9546266092829687
1414.28183,0.9527907206698153
1414.401032,0.9517184821019437
1414.520234,0.9510838975318624
1414.639436,0.9523934897676953
1414.758638,0.9544204322032898
1414.87784,0.9536600621665329
1414.997042,0.9537010704308775
1415.116244,0.9556094256362141
1415.235446,0.9555759798916208
1415.354648,0.9556390499875839
1415.47385,0.956061535810167
1415.593052,0.9549646069247077
1415.712254,0.9552626023669399
1415.831456,0.9550314567869104
1415.950658,0.9532653286162789
1416.06986,0.9517641656854817
1416.189062,0.9483828576266033
1416.308264,0.9505885118804162
1416.427466,0.9543918000198086
1416.546668,0.9553533566249238
1416.66587,0.9549015813405178
1416.785072,0.954757402087543
1416.904274,0.9544481107971614
1417.023476,0.9535971226794558
1417.142678,0.9533006000859559
1417.26188,0.953185257691701
1417.381082,0.9515852508408552
1417.500284,0.9514625042608215
1417.619486,0.9500914840728037
1417.738688,0.9460044556045176
1417.85789,0.9442739062477229
1417.977092,0.949166545485531
1418.096294,0.9525001638121843
1418.215496,0.9532453102545715
1418.334698,0.9524011089460901
1418.4539,0.9520992456424157
1418.573102,0.9527840511581139
1418.692304,0.9522277877169723
1418.811506,0.952089724697564
1418.930708,0.9513806820038625
1419.04991,0.9511542803444117
1419.169112,0.9513940014266462
1419.288314,0.9501437405414674
1419.407516,0.945926886419538
1419.526718,0.9391744821965422
1419.64592,0.9412156448777738
1419.765122,0.9465930534108448
1419.884324,0.9492833001508905
1420.003526,0.9491399691943273
1420.122728,0.9481211400765817
1420.24193,0.9495206506435035
1420.361132,0.9495719261430644
1420.480334,0.9500667820153459
1420.599536,0.9505847095339733
1420.718738,0.9502900739448936
1420.83794,0.9499679802077994
1420.957142,0.9490251302059537
1421.076344,0.9464737901998551
1421.195546,0.9414867540213414
1421.314748,0.934775392945413
1421.43395,0.9416138633128184
1421.553152,0.945455932107458
1421.672354,0.9461359593631461
1421.791556,0.9456308576350103
1421.910758,0.9464558073686787
1422.02996,0.947968504860494
1422.149162,0.9482358696755318
1422.268364,0.9489444664981423
1422.387566,0.9481154513668074
1422.506768,0.9478357985594713
1422.62597,0.9484995158924276
1422.745172,0.9469149497682843
1422.864374,0.9432744494867674
1422.983576,0.9377686520518809
1423.102778,0.9354514799305068
1423.22198,0.939526738671327
1423.341182,0.9432527544239234
1423.460384,0.9421846542461708
1423.579586,0.9415310049386688
1423.698788,0.9427859598516716
1423.81799,0.9423778218992993
1423.937192,0.9431216514029295
1424.056394,0.9455136066783731
1424.175596,0.944997497159847
1424.294798,0.943978394765027
1424.414,0.945403933461168
1424.533202,0.944772614517619
1424.652404,0.9436867505024037
1424.771606,0.9433489711118423
1424.890808,0.9408815726251755
1425.01001,0.9391876307313325
1425.129212,0.9399468010004493
1425.248414,0.9389331453677285
1425.367616,0.9379871776050472
1425.486818,0.9388815054648436
1425.60602,0.9382282712889031
1425.725222,0.9374086180204511
1425.844424,0.9383962291812468
1425.963626,0.9367788910411042
1426.082828,0.934350166887887
1426.20203,0.9355927437691277
1426.321232,0.9398302548231375
1426.440434,0.9419105184004852
1426.559636,0.9442663520866895
1426.678838,0.9434461410600332
1426.79804,0.9423552051029763
1426.917242,0.9421563891305224
1427.036444,0.9400755825335199
1427.155646,0.9393341554303559
1427.274848,0.9414029654288811
1427.39405,0.9417089711158761
1427.513252,0.938989483046564
1427.632454,0.9369896900055826
1427.751656,0.9345052818897793
1427.870858,0.9310400354482102
1427.99006,0.9275069419002355
1428.109262,0.9232502079615915
1428.228464,0.9321216006564803
1428.347666,0.9380162556582605
1428.466868,0.9391481856791937
1428.58607,0.9404394621901324
1428.705272,0.9398669089178258
1428.824474,0.9389153058074429
1428.943676,0.9377311420560037
1429.062878,0.9361243113985039
1429.18208,0.9346968751102008
1429.301282,0.9334209508334829
1429.420484,0.9329002472327331
1429.539686,0.9337308980375485
1429.658888,0.936760155650638
1429.77809,0.9376805059415201
1429.897292,0.9366730410070562
1430.016494,0.9385595243313903
1430.135696,0.9382864432450351
1430.254898,0.9371293118709642
1430.3741,0.9378371116622259
1430.493302,0.9369297245843363
1430.612504,0.9337738506467607
1430.731706,0.928863948779612
1430.850908,0.9249191043970403
1430.97011,0.923062807191197
1431.089312,0.9206236114824233
1431.208514,0.9224565541028193
1431.327716,0.9302675928268208
1431.446918,0.9361308642916188
1431.56612,0.937135871799107
1431.685322,0.9365512814262694
1431.804524,0.9366664843187176
1431.923726,0.9357957894241824
1432.042928,0.9370693375142043
1432.16213,0.9396761352994929
1432.281332,0.9408335888885673
1432.400534,0.9394807029890154
1432.519736,0.9376898827934637
1432.638938,0.934692201637509
1432.75814,0.9307151591700469
1432.877342,0.9215474601974207
1432.996544,0.9073899385797949
1433.115746,0.9193494303546317
1433.234948,0.929309910497276
1433.35415,0.9323425396560732
1433.473352,0.9320908411511933
1433.592554,0.9292337102088697
1433.711756,0.9260000410550977
1433.830958,0.929760735120001
1433.95016,0.9334302850896624
1434.069362,0.9349184245221703
1434.188564,0.9344809850683102
1434.307766,0.9325001188603428
1434.426968,0.9291352166558381
1434.54617,0.9269580202874593
1434.665372,0.9277286425515222
1434.784574,0.9341586447353664
1434.903776,0.9366496244737389
1435.022978,0.9376786305823835
1435.14218,0.9379618522931451
1435.261382,0.935226998514171
1435.380584,0.9273353689869678
1435.499786,0.9207156784468431
1435.618988,0.9197889844273953
1435.73819,0.9194027541679679
1435.857392,0.9193880438415841
1435.976594,0.9180035695229314
1436.095796,0.9188099305976835
1436.214998,0.9206411034972151
1436.3342,0.9247017739448353
1436.453402,0.9309218008717628
1436.572604,0.9348361553207103
1436.691806,0.9372764527231826
1436.811008,0.9383662009823667
1436.93021,0.9382930112731258
1437.049412,0.9369184814950999
1437.168614,0.9353981607157629
1437.287816,0.9314162516130796
1437.407018,0.9285519029194622
1437.52622,0.9247489349379016
1437.645422,0.9181963705159268
1437.764624,0.9118862705757266
1437.883826,0.9097312979973913
1438.003028,0.9128752912453874
1438.12223,0.9209818037311656
1438.241432,0.9284441971457792
1438.360634,0.9321346504502379
1438.479836,0.9323294869518871
1438.599038,0.9310456217051817
1438.71824,0.9306630405804674
1438.837442,0.9307979965054197
1438.956644,0.931761871150888
1439.075846,0.9301661991852564
1439.195048,0.9306062718664555
1439.31425,0.9291835329433168
1439.433452,0.9240269879767
1439.552654,0.9159660301360361
1439.671856,0.9085948443064271
1439.791058,0.9087584060985219
1439.91026,0.9168842880686288
1440.029462,0.9244290271536513
1440.148664,0.9289438345142443
1440.267866,0.9306918915819137
1440.387068,0.9296900759892129
1440.50627,0.9269589472459432
1440.625472,0.9263075241080905
1440.744674,0.927909567276407
1440.863876,0.9268236211186929
1440.983078,0.926797670420613
1441.10228,0.9251956965577224
1441.221482,0.9220987103859978
1441.340684,0.9185407587236235
1441.459886,0.9106933923566685
1441.579088,0.9103164433260661
1441.69829,0.9177933707741859
1441.817492,0.9209864086516965
1441.936694,0.9226447544356375
1442.055896,0.923777534367699
1442.175098,0.9231532717789942
1442.2943,0.9209550956461264
1442.413502,0.9211015391482841
1442.532704,0.9216101275553802
1442.651906,0.9213963388062412
1442.771108,0.921823965909263
1442.89031,0.921778797641565
1443.009512,0.9191793664414131
1443.128714,0.9161584032008294
1443.247916,0.9141121615619734
1443.367118,0.9139768829729248
1443.48632,0.9148766788527403
1443.605522,0.916359980222193
1443.724724,0.916639512642688
1443.843926,0.9143846075785592
1443.963128,0.9115781050991714
1444.08233,0.9095839334639652
1444.201532,0.9064340534245009
1444.320734,0.90384264410209
