nu,[0]Cyanogen-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
1099.250396,0.9998764476332224
1099.369598,0.9998458218866672
1099.4888,0.9998677587446457
1099.608002,0.9998684286562686
1099.727204,0.9998624694581921
1099.846406,0.9998628494060028
1099.965608,0.9998624294636942
1100.08481,0.9998687286168422
1100.204012,0.9998702184223577
1100.323214,0.9998593698893412
1100.442416,0.9998748678296832
1100.561618,0.9998600997869476
1100.68082,0.9998796572417707
1100.800022,0.9998748978259296
1100.919224,0.9998755677423357
1101.038426,0.9998742679049425
1101.157628,0.9998573801711749
1101.27683,0.999845281970069
1101.396032,0.9998873463458995
1101.515234,0.9998736379843521
1101.634436,0.9998855965445744
1101.753638,0.999875717723682
1101.87284,0.999878617367468
1101.992042,0.9998852265869722
1102.111244,0.9998926857585851
1102.230446,0.9999068313404692
1102.349648,0.9998837767544447
1102.46885,0.9998988651144773
1102.588052,0.9999018868134135
1102.707254,0.9998936456560242
1102.826456,0.9998747378459588
1102.945658,0.9998955954505343
1103.06486,0.9998965253538705
1103.184062,0.9998908759544618
1103.303264,0.9999038746203404
1103.422466,0.9998833168080132
1103.541668,0.9999076102681942
1103.66087,0.9999012638747321
1103.780072,0.9998883562326293
1103.899274,0.9999071063148856
1104.018476,0.9999039866095806
1104.137678,0.9998960654015746
1104.25688,0.9998999350068354
1104.376082,0.9998989851023484
1104.495284,0.9999066963530561
1104.614486,0.9998993850620225
1104.733688,0.9999011778832271
1104.85289,0.9998840667207821
1104.972092,0.9999024917542381
1105.091294,0.9998986451367512
1105.210496,0.9998982851733038
1105.329698,0.9998897060828214
1105.4489,0.9999025087525806
1105.568102,0.9998985551458772
1105.687304,0.9998895860960638
1105.806506,0.9999105689991904
1105.925708,0.9998831968220224
1106.04491,0.9999007939212485
1106.164112,0.9999023197710243
1106.283314,0.9998823569204899
1106.402516,0.9998643092068286
1106.521718,0.9998892261358776
1106.64092,0.999895685441142
1106.760122,0.9999142946729114
1106.879324,0.9999073592914155
1106.998526,0.9999090441367354
1107.117728,0.999895565453667
1107.23693,0.9998877562997955
1107.356132,0.9999117638930343
1107.475334,0.9999008129193637
1107.594536,0.9999025697466355
1107.713738,0.9999197322216306
1107.83294,0.9998969453104993
1107.952142,0.9999086131760302
1108.071344,0.9998851465961572
1108.190546,0.9999100540453799
1108.309748,0.9999064363773488
1108.42895,0.9999131617706574
1108.548152,0.9999114239230924
1108.667354,0.999907806250105
1108.786556,0.9998999650038339
1108.905758,0.9998943255839345
1109.02496,0.9999072952973466
1109.144162,0.9998919158415136
1109.263364,0.9998889861624921
1109.382566,0.9999047775339468
1109.501768,0.9998999150088369
1109.62097,0.9999000919911376
1109.740172,0.9998721481737415
1109.859374,0.9998589999414428
1109.978576,0.9998864164510998
1110.097778,0.99990293471114
1110.21698,0.9999045875520571
1110.336182,0.9998999750028337
1110.455384,0.9998918758458377
1110.574586,0.9998938456347733
1110.693788,0.9999001229880409
1110.81299,0.999887266354915
1110.932192,0.9998954454662062
1111.051394,0.9998698784665412
1111.170596,0.9999009389068741
1111.289798,0.9998948755259648
1111.409,0.9998950655060092
1111.528202,0.9999071183137709
1111.647404,0.9999050125115971
1111.766606,0.999911071954333
1111.885808,0.9999162845043377
1112.00501,0.9999084451913973
1112.124212,0.9999127078101849
1112.243414,0.9998870663774817
1112.362616,0.9999116419038065
1112.481818,0.9998961553922245
1112.60102,0.999895635446359
1112.720222,0.9998997550248633
1112.839424,0.9999064823730459
1112.958626,0.9998855165537299
1113.077828,0.9998985851428344
1113.19703,0.9998754777535386
1113.316232,0.9998852265869722
1113.435434,0.999893065717878
1113.554636,0.9999131827688339
1113.673838,0.9999067493481123
1113.79304,0.9998871763650651
1113.912242,0.9999031576895193
1114.031444,0.999913543737558
1114.150646,0.9999178333758619
1114.269848,0.999906559365848
1114.38905,0.9999053064837141
1114.508252,0.999888776185827
1114.627454,0.9999021757851005
1114.746656,0.9998952054913282
1114.865858,0.9998854265640374
1114.98506,0.999891305907631
1115.104262,0.9999325012781413
1115.223464,0.9999127118098358
1115.342666,0.999903905617361
1115.461868,0.9998995350469414
1115.58107,0.9999081092222162
1115.700272,0.9999208281342576
1115.819474,0.9999144776572441
1115.938676,0.9999148256275429
1116.057878,0.9999176473911623
1116.17708,0.9999060224161698
1116.296282,0.9999084921870953
1116.415484,0.9999182113448745
1116.534686,0.9999026377400125
1116.653888,0.9999148946216682
1116.77309,0.9999084901872783
1116.892292,0.9999202811777141
1117.011494,0.9998921558156022
1117.130696,0.9998987351276334
1117.249898,0.9999189242868133
1117.3691,0.9999120198704786
1117.488302,0.999925752756463
1117.607504,0.9999261767250721
1117.726706,0.9999206181509057
1117.845908,0.9999142306783986
1117.96511,0.9999069443299475
1118.084312,0.9999203421728532
1118.203514,0.99992347992781
1118.322716,0.9999243388624482
1118.441918,0.9999341941652989
1118.56112,0.9999343411556363
1118.680322,0.9999194002483345
1118.799524,0.9999407437557206
1118.918726,0.9999471863946876
1119.037928,0.9999188832901382
1119.15713,0.999931442350183
1119.276332,0.9999262247215297
1119.395534,0.9999300514465141
1119.514736,0.9999288855287539
1119.633938,0.9999288745295363
1119.75314,0.9999210621157587
1119.872342,0.9999332102305359
1119.991544,0.9999506662169511
1120.110746,0.9999386668809527
1120.229948,0.9999308423914977
1120.34915,0.9999466324240998
1120.468352,0.9999396378218696
1120.587554,0.9999271956503653
1120.706756,0.9999342491616812
1120.825958,0.9999311423707954
1120.94516,0.9999339471815835
1121.064362,0.9999472743900438
1121.183564,0.9999339431818477
1121.302766,0.9999377749360596
1121.421968,0.9999303624248085
1121.54117,0.9999526781197156
1121.660372,0.999935941051862
1121.779574,0.999946531429495
1121.898776,0.9999370469816244
1122.017978,0.9999532960906615
1122.13718,0.9999500812459825
1122.256382,0.9999489983006309
1122.375584,0.9999463424396184
1122.494786,0.9999472693903074
1122.613988,0.9999340061776881
1122.73319,0.9999618657271299
1122.852392,0.9999452055012734
1122.971594,0.9999605377786539
1123.090796,0.9999492442881147
1123.209998,0.999952948106975
1123.3292,0.9999443175503252
1123.448402,0.9999633816704674
1123.567604,0.9999438765749783
1123.686806,0.9999484693277507
1123.806008,0.9999537410699773
1123.92521,0.9999470863999739
1124.044412,0.9999530970999754
1124.163614,0.9999827381489874
1124.282816,0.9999876140767062
1124.402018,0.9999626776964945
1124.52122,0.9999403647782505
1124.640422,0.9999740963355057
1124.759624,0.9999451305053858
1124.878826,0.9999579778829539
1124.998028,0.999969088477771
1125.11723,0.9999579128856875
1125.236432,0.9999808471834175
1125.355634,0.9999670755420219
1125.474836,0.9999499752512795
1125.594038,0.9999627076953753
1125.71324,0.9999707594275139
1125.832442,0.9999694634662495
1125.951644,0.9999598638054786
1126.070846,0.9999738483419606
1126.190048,0.9999804751906116
1126.30925,0.9999742673310908
1126.428452,0.9999738553417775
1126.547654,0.9999851471103053
1126.666856,0.9999785812293851
1126.786058,0.9999669785452202
1126.90526,0.9999646216258294
1127.024462,0.999977000264498
1127.143664,0.999964146642747
1127.262866,0.9999695104648153
1127.382068,0.9999719663929489
1127.50127,0.9999847221167081
1127.620472,0.9999704204374839
1127.739674,0.9999769272661796
1127.858876,0.9999656925885128
1127.978078,0.9999830181441933
1128.09728,0.9999845831188413
1128.216482,0.9999686974899338
1128.335684,0.9999926532269877
1128.454886,0.9999861660956894
1128.574088,0.9999676825222209
1128.69329,0.999984222124472
1128.812492,0.9999647906198648
1128.931694,0.9999963755065685
1129.050896,0.9999727353716867
1129.170098,0.999981595169371
1129.2893,0.9999735523497453
1129.408502,0.999983426137348
1129.527704,0.9999803701926672
1129.646906,1.0000032773053704
1129.766108,0.9999912527382575
1129.88531,0.9999951784116239
1130.004512,0.9999935453208315
1130.123714,0.999971006420322
1130.242916,0.9999824691536671
1130.362118,0.9999803181936893
1130.48132,0.9999919420324656
1130.600522,0.9999986951008514
1130.719724,0.9999846901171975
1130.838926,0.9999903932461451
1130.958128,0.9999836101343154
1131.07733,0.9999807411854533
1131.196532,0.9999761722838846
1131.315734,0.9999847721159454
1131.434936,0.9999816611681585
1131.554138,0.9999791932164641
1131.67334,0.9999785742295351
1131.792542,0.9999931032237829
1131.911744,0.9999945854146589
1132.030946,0.9999769602654187
1132.150148,0.9999996833000502
1132.26935,0.9999938466189321
1132.388552,0.999982678150025
1132.507754,0.9999881620700688
1132.626956,0.999992104831167
1132.746158,0.9999990430804578
1132.86536,0.9999893730564664
1132.984562,0.9999863200935708
1133.103764,1.0000048688118526
1133.222966,0.9999903487465737
1133.342168,1.0000032192051815
1133.46137,1.0000025669032946
1133.580572,0.9999798002040187
1133.699774,0.9999867630876087
1133.818976,0.9999975227030685
1133.938178,0.9999814971711795
1134.05738,1.00001074805776
1134.176582,0.999988699063856
1134.295784,0.999998408801266
1134.414986,0.9999794122119314
1134.534188,0.9999927956259517
1134.65339,0.9999890430600277
1134.772592,1.0000045501103518
1134.891794,0.999983433137232
1135.010996,1.0000028140039594
1135.130198,0.9999905585445709
1135.2494,0.9999892330579639
1135.368602,0.9999891480588827
1135.487804,1.000000267590036
1135.607006,0.9999848281150943
1135.726208,0.999994700014045
1135.84541,0.9999877940744929
1135.964612,1.0000029260042806
1136.083814,0.9999936742200078
1136.203016,0.999979758204868
1136.322218,0.9999826661502329
1136.44142,0.9999927389263618
1136.560622,1.0000058415170616
1136.679824,0.9999949111129485
1136.799026,1.000001236800765
1136.918228,0.9999793292136436
1137.03743,1.0000020912021865
1137.156632,0.9999915577356361
1137.275834,0.9999981215017644
1137.395036,1.000000475690113
1137.514238,0.9999848151152916
1137.63344,1.0000085200362954
1137.752642,0.9999953850106491
1137.871844,0.9999783182350529
1137.991046,0.9999864370919771
1138.110248,1.0000019331018684
1138.22945,0.9999871280828438
1138.348652,0.9999873330802261
1138.467854,0.9999939503182994
1138.587056,1.000002875104133
1138.706258,0.9999965452059678
1138.82546,0.9999901870481473
1138.944662,1.0000072188260556
1139.063864,0.9999886410645132
1139.183066,1.000019523190575
1139.302268,0.999990241547614
1139.42147,0.9999854311061274
1139.540672,0.9999825051530367
1139.659874,0.9999982309015648
1139.779076,1.000001062100564
1139.898278,0.9999882330692309
1140.01748,1.00000167920141
1140.136682,0.9999923547292252
1140.255884,0.9999997539800303
1140.375086,0.9999906481437288
1140.494288,0.9999923764290596
1140.61349,0.9999973464035208
1140.732692,0.9999914959361598
1140.851894,0.9999848381149425
1140.971096,1.0000018181016528
1141.090298,1.0000014119009968
1141.2095,0.9999993684301994
1141.328702,0.9999966814055066
1141.447904,0.9999958507086083
1141.567106,1.0000045796104864
1141.686308,0.9999985873009979
1141.80551,0.9999959357082593
1141.924712,1.00000710212522
1142.043914,0.999994753113765
1142.163116,0.999985793100919
1142.282318,1.000013116086015
1142.40152,0.9999914310367137
1142.520722,1.0000022135024498
1142.639924,0.9999832491402972
1142.759126,0.9999957745089274
1142.878328,0.9999955602098559
1142.99753,1.0000117090685505
1143.116732,0.9999889610609295
1143.235934,0.9999939407183576
1143.355136,0.9999964842061804
1143.474338,0.9999771772604427
1143.59354,0.9999978410023307
1143.712742,0.9999979034021979
1143.831944,1.0000028704041195
1143.951146,0.9999953653107402
1144.070348,0.9999991330303758
1144.18955,1.0000052179136132
1144.308752,0.9999978614022869
1144.427954,1.000005744016497
1144.547156,0.9999976559027474
1144.666358,1.0000023977028745
1144.78556,1.0000073879272906
1144.904762,0.9999922955296796
1145.023964,0.9999967572052578
1145.143166,1.0000010758005786
1145.262368,0.9999993481702124
1145.38157,0.999981911163605
1145.500772,0.9999894540556089
1145.619974,0.999985779101118
1145.739176,1.0000038763075128
1145.858378,1.0000103670537375
1145.97758,1.000011431065334
1146.096782,1.0000024305029536
1146.215984,0.9999957175091699
1146.335186,1.000003202505128
1146.454388,1.0000034333058938
1146.57359,0.9999873850795687
1146.692792,1.000002840104033
1146.811994,0.9999904540455629
1146.931196,0.9999938213190881
1147.050398,1.0000009100604141
1147.1696,0.9999973428035304
1147.288802,0.999999735130035
1147.408004,1.0000065228212736
1147.527206,0.9999954901101696
1147.646408,0.999992149530815
1147.76561,0.9999904687454227
1147.884812,0.9999873360801881
1148.004014,1.0000029644043937
1148.123216,1.00001072105747
1148.242418,1.000004122408497
1148.36162,0.9999999260240028
1148.480822,1.0000045846105092
1148.600024,1.0000026133034148
1148.719226,0.9999991875103301
1148.838428,0.9999973708034563
1148.95763,0.999995179011621
1149.076832,1.0000056458159376
1149.196034,1.0000074069274312
1149.315236,0.9999903068469789
1149.434438,0.9999963365067106
1149.55364,0.9999962837069054
1149.672842,0.9999964900061601
1149.792044,1.0000137230941608
1149.911246,0.9999985179010983
1150.030448,0.9999927033266208
1150.14965,0.9999920462316314
1150.268852,0.9999968692049009
1150.388054,1.0000002137200228
1150.507256,1.0000034480059443
1150.626458,1.0000084095353599
1150.74566,1.0000163241332372
1150.864862,0.9999955546098808
1150.984064,0.9999836841331052
1151.103266,1.0000007131602544
1151.222468,1.0000016943014354
1151.34167,0.9999978259023633
1151.460872,1.0000004347300946
1151.580074,1.000002174902365
1151.699276,1.0000099710497106
1151.818478,0.9999974959031352
1151.93768,1.0000039210076872
1152.056882,1.000002535403214
1152.176084,1.0000033934057575
1152.295286,1.0000063267200137
1152.414488,1.0000070123245863
1152.53369,0.9999994004601798
1152.652892,0.9999955676098231
1152.772094,0.9999883830674771
1152.891296,0.9999882070695372
1153.010498,0.9999882610689018
1153.1297,1.0000130630853215
1153.248902,1.0000028096039468
1153.368104,1.0000055354153203
1153.487306,0.9999953435108415
1153.606508,1.000001494001116
1153.72571,0.9999823861551256
1153.844912,1.0000098697487056
1153.964114,0.9999987390007951
1154.083316,1.0000187001748462
1154.202518,0.9999857501015308
1154.32172,1.000003186505077
1154.440922,0.9999786862271417
1154.560124,1.0000074183275156
1154.679326,0.9999967456052955
1154.798528,0.9999895260548521
1154.91773,1.0000041414085756
1155.036932,0.9999944273155275
1155.156134,0.9999847271166317
1155.275336,0.9999994208501677
1155.394538,0.9999972242038525
1155.51374,0.9999954790102197
1155.632942,0.9999986616008957
1155.752144,0.9999980731018565
1155.871346,0.9999939040185806
1155.990548,0.9999958844084691
1156.10975,0.9999899840501599
1156.228952,1.0000103640537064
1156.348154,1.0000302254567799
1156.467356,0.9999928366256571
1156.586558,1.0000126160795821
1156.70576,0.9999933790219188
1156.824962,1.0000065676215668
1156.944164,1.0000044020096888
1157.063366,1.0000048277116533
1157.182568,1.000005496915108
1157.30177,0.9999918368333188
1157.420972,1.0000094331444918
1157.540174,1.0000064230206276
1157.659376,0.9999937118197707
1157.778578,0.9999936401202241
1157.89778,1.0000202322046683
1158.016982,1.0000034260058688
1158.136184,0.999998422001245
1158.255386,1.0000068437234182
1158.374588,1.000000924180427
1158.49379,1.0000092938431875
1158.612992,0.999999851840011
1158.732194,1.0000021181022432
1158.851396,1.0000049983124915
1158.970598,0.9999929073251531
1159.0898,1.0000190161808054
1159.209002,0.999989294057309
1159.328204,0.9999961571073839
1159.447406,1.0000030962047932
1159.566608,1.0000115540667478
1159.68581,1.000003495406109
1159.805012,1.0000102110521325
1159.924214,0.999984267123763
1160.043416,1.0000039896079584
1160.162618,1.0000025259031902
1160.28182,1.0000062205193474
1160.401022,1.000006912623892
1160.520224,0.9999972990036476
1160.639426,0.999990841541939
1160.758628,0.9999946924140852
1160.87783,0.9999843061231501
1160.997032,0.9999959760080963
1161.116234,1.0000223992508595
1161.235436,1.000011303063879
1161.354638,1.0000033564056328
1161.47384,1.000005061212808
1161.593042,1.0000095604457007
1161.712244,1.0000037214069244
1161.831446,1.0000080014320112
1161.950648,1.000003596906469
1162.06985,1.0000076029289022
1162.189052,1.0000037376069848
1162.308254,1.000009123941623
1162.427456,0.9999905744444209
1162.546658,0.9999969301047121
1162.66586,0.9999970007044979
1162.785062,0.9999862200949438
1162.904264,0.9999910532400225
1163.023466,0.9999944538153801
1163.142668,0.999992931624981
1163.26187,0.9999871790821887
1163.381072,0.9999929562248075
1163.500274,0.9999865890899271
1163.619476,1.000007956531653
1163.738678,1.000009281943077
1163.85788,1.0000049592122968
1163.977082,1.0000025173031684
1164.096284,0.9999983588013468
1164.215486,0.9999873630798466
1164.334688,0.9999978706022672
1164.45389,1.0000017060014552
1164.573092,1.0000006831202333
1164.692294,0.9999902169478544
1164.811496,0.9999952103114705
1164.930698,0.9999961703073333
1165.0499,1.0000076103289584
1165.169102,1.0000124060769546
1165.288304,1.000006438820729
1165.407506,1.0000114000649802
1165.526708,1.0000080832326692
1165.64591,0.9999894810553245
1165.765112,0.9999891520588393
1165.884314,0.9999857621013598
1166.003516,1.0000011354006446
1166.122718,0.9999971409040872
1166.24192,1.000000172520015
1166.361122,1.0000136690934212
1166.480324,0.9999925937274265
1166.599526,0.9999922386301195
1166.718728,0.9999952008115162
1166.83793,0.999990551644636
1166.957132,1.0000000044344
1167.076334,1.0000071395254864
1167.195536,1.0000069974244818
1167.314738,0.9999858900995455
1167.43394,1.0000061289187818
1167.553142,0.9999919772321826
1167.672344,0.9999899010509947
1167.791546,1.0000077181297846
1167.910748,1.0000006175001908
1168.02995,0.9999970083044751
1168.149152,0.9999904485456155
1168.268354,0.9999985125011063
1168.387556,0.9999873440800868
1168.506758,1.0000042352089684
1168.62596,0.9999934571214047
1168.745162,1.0000118550702708
1168.864364,0.9999854461059089
1168.983566,0.9999912123386118
1169.102768,0.9999968455049755
1169.22197,0.9999908677416993
1169.341172,1.0000053709144232
1169.460374,0.9999984581011887
1169.579576,1.0000026326034652
1169.698778,1.0000143231025747
1169.81798,1.0000027678038304
1169.937182,0.9999986739008793
1170.056384,1.000011178062474
1170.175586,1.0000110640612063
1170.294788,0.999994943312785
1170.41399,0.9999962195071461
1170.533192,1.0000058145169042
1170.652394,1.0000141931007211
1170.771596,0.9999876110767434
1170.890798,0.9999942589164801
1171.01,1.0000079802318418
1171.129202,0.9999752793055614
1171.248404,1.0000146531073557
1171.367606,0.9999923335293875
1171.486808,0.9999993862101884
1171.60601,0.9999694084679305
1171.725212,1.0000095480455824
1171.844414,1.0000153601179653
1171.963616,1.0000105480556303
1172.082818,1.0000199311986238
1172.20202,1.0000008090103272
1172.321222,0.9999932077230677
1172.440424,0.9999974625032194
1172.559626,0.9999898830511766
1172.678828,0.9999977130026152
1172.79803,1.000000525340138
1172.917232,0.9999926773268109
1173.036434,0.9999976636027293
1173.155636,0.9999849841127396
1173.274838,0.9999825011531066
1173.39404,1.000000289740042
1173.513242,0.999987754074982
1173.632444,0.9999960254078987
1173.751646,0.9999854381060254
1173.870848,0.9999974660032106
1173.99005,1.0000026350034716
1174.109252,0.9999909791406882
1174.228454,1.0000025220031803
1174.347656,0.9999988181006985
1174.466858,0.999997912902178
1174.58606,1.0000016362013386
1174.705262,0.9999889710608192
1174.824464,0.9999955895097262
1174.943666,0.9999889960605438
1175.062868,0.999992952324835
1175.18207,0.9999762702815542
1175.301272,0.9999977403025532
1175.420474,0.9999875930769665
1175.539676,0.9999952544112604
1175.658878,0.999992361429174
1175.77808,0.9999972865036816
1175.897282,0.9999910555400019
1176.016484,1.0000052840139604
1176.135686,1.0000005271701389
1176.254888,1.0000009535204546
1176.37409,0.9999892840574162
1176.493292,0.9999960843076663
1176.612494,0.9999727863702975
1176.731696,0.9999815921694262
1176.850898,0.999976735270628
1176.9701,0.9999964548062842
1177.089302,0.999982319156308
1177.208504,0.9999947369138501
1177.327706,1.0000091340417152
1177.446908,0.9999954636102895
1177.56611,1.0000042101088624
1177.685312,0.9999779272436069
1177.804514,0.9999915897353665
1177.923716,0.9999960103079588
1178.042918,1.0000104060541426
1178.16212,0.9999960525077913
1178.281322,0.9999737163454213
1178.400524,0.9999823731553547
1178.519726,0.9999800191996189
1178.638928,0.9999949020129948
1178.75813,0.9999903509465524
1178.877332,0.99999688550485
1178.996534,0.9999737183453687
1179.115736,0.9999848341150032
1179.234938,0.9999804121918436
1179.35414,0.999990660443614
1179.473342,1.000005087812943
1179.592544,0.9999892280580178
1179.711746,0.9999937337196332
1179.830948,0.9999948148134431
1179.95015,0.9999837831314948
1180.069352,0.9999726103751027
1180.188554,0.999988920061383
1180.307756,0.9999960820076753
1180.426958,0.9999983168014166
1180.54616,0.9999819491629183
1180.665362,0.9999653026019686
1180.784564,0.9999785032310589
1180.903766,0.9999846431179181
1181.022968,0.9999786082288072
1181.14217,0.9999850021124694
1181.261372,0.999985152110231
1181.380574,0.9999873410801248
1181.499776,0.9999879560725287
1181.618978,0.9999809671811264
1181.73818,0.9999732273583936
1181.857382,0.9999882390691602
1181.976584,0.9999709034233136
1182.095786,0.9999891720586226
1182.214988,0.9999781412389062
1182.33419,0.9999761372847191
1182.453392,0.9999846601176572
1182.572594,0.9999772522587338
1182.691796,0.9999893220570096
1182.810998,0.9999859150991931
1182.9302,0.9999725423769674
1183.049402,0.9999862170949851
1183.168604,0.9999766972715128
1183.287806,0.99997638027895
1183.407008,1.0000067749229498
1183.52621,0.9999760562866553
1183.645412,0.9999800031999386
1183.764614,0.9999978997022057
1183.883816,0.9999807291856845
1184.003018,0.9999699834505056
1184.12222,0.9999907593426951
1184.241422,0.9999663855649777
1184.360624,0.9999894100560739
1184.479826,0.9999972679037322
1184.599028,0.9999795162097957
1184.71823,0.9999837951313003
1184.837432,0.999994587614647
1184.956634,0.9999869390852945
1185.075836,0.9999852581086628
1185.195038,0.9999808121840885
1185.31424,0.9999863200935708
1185.433442,0.9999794882103696
1185.552644,0.9999964169064193
1185.671846,0.9999837911313652
1185.791048,0.9999766242732165
1185.91025,0.9999892410578778
1186.029452,0.9999757942929629
1186.148654,0.9999908291420526
1186.267856,0.9999823271561665
1186.387058,0.9999794032121168
1186.50626,0.9999780982398471
1186.625462,0.9999908397419555
1186.744664,0.9999859070993059
1186.863866,0.9999693104709332
1186.983068,0.9999991942903246
1187.10227,0.9999892320579747
1187.221472,0.9999708284254987
1187.340674,0.9999638316540904
1187.459876,0.999979281214637
1187.579078,0.9999782812358557
1187.69828,0.9999827501487804
1187.817482,1.0000038269073226
1187.936684,0.9999775252525609
1188.055886,0.9999638316540904
1188.175088,0.9999890300601703
1188.29429,0.9999774792535958
1188.413492,0.9999724633791397
1188.532694,0.9999692574725612
1188.651896,0.9999745893228568
1188.771098,0.9999839701284797
1188.8903,0.9999843041231815
1189.009502,0.9999922835297721
1189.128704,0.9999955651098341
1189.247906,0.9999895540545592
1189.367108,0.9999893110571272
1189.48631,0.9999785742295351
1189.605512,0.9999824381542111
1189.724714,0.9999776252503184
1189.843916,0.9999866980884712
1189.963118,0.9999939817181099
1190.08232,0.9999912591382015
1190.201522,0.9999929335249677
1190.320724,0.9999918244334202
1190.439926,0.9999827261491947
1190.559128,0.999975056311099
1190.67833,0.999987775074725
1190.797532,0.9999948461132813
1190.916734,0.9999840071278874
1191.035936,0.9999847081169221
1191.155138,0.9999953354108793
1191.27434,0.9999755142997796
1191.393542,0.9999863200935708
1191.512744,0.9999842331242985
1191.631946,0.9999908100422279
1191.751148,0.9999995309101101
1191.87035,1.0000041189084827
1191.989552,0.9999857111020872
1192.108754,0.9999780822401976
1192.227956,0.9999999568670009
1192.347158,0.9999741743334882
1192.46636,0.999980983180822
1192.585562,1.00001450110514
1192.704764,0.9999862200949438
1192.823966,0.9999967817051787
1192.943168,0.9999755053
1193.06237,0.9999850701114519
1193.181572,0.9999865200908548
1193.300774,0.9999794882103696
1193.419976,0.9999959424082321
1193.539178,0.9999972850036856
1193.65838,0.9999885570654709
1193.777582,0.9999830911429564
1193.896784,1.0000005986301792
1194.015986,0.9999822591573706
1194.135188,1.0000002503300314
1194.25439,0.9999973261035748
1194.373592,1.0000040406081632
1194.492794,0.9999820181616752
1194.611996,0.9999891820585144
1194.731198,0.9999768572677972
1194.8504,0.99999733920354
1194.969602,0.9999883870674307
1195.088804,1.0000039498078004
1195.208006,1.0000043300093744
1195.327208,1.000000544170148
1195.44641,0.9999997219800386
1195.565612,0.9999865220908278
1195.684814,0.9999951827116031
1195.804016,0.9999954206104854
1195.923218,0.999984428121243
1196.04242,0.999992225830219
1196.161622,0.9999864930912191
1196.280824,0.9999983496013619
1196.400026,0.9999956444094856
1196.519228,0.9999888150625519
1196.63843,0.9999845571192425
1196.757632,0.999984765116052
1196.876834,0.9999922837297706
1196.996036,1.0000015794012473
1197.115238,0.9999877230753621
1197.23444,0.9999817841659103
1197.353642,0.9999852321090463
1197.472844,0.9999966908054754
1197.592046,0.9999979135021767
1197.711248,0.9999845691190573
1197.83045,0.9999831691416405
1197.949652,0.9999860170977617
1198.068854,0.9999789252220762
1198.188056,0.999979437211417
1198.307258,0.9999924402285753
1198.42646,0.9999831871413377
1198.545662,0.9999929505248477
1198.664864,0.999995661109413
1198.784066,0.9999752713057593
1198.903268,0.9999904512455896
1199.02247,0.9999954926101583
1199.141672,0.9999908770416145
1199.260874,1.0000001434000103
1199.380076,1.0000028356040203
1199.499278,0.9999786632276322
1199.61848,0.9999923002296434
1199.737682,0.9999852061094306
1199.856884,0.9999855721040831
1199.976086,0.9999924275286713
1200.095288,0.9999906249439461
1200.21449,0.9999923299294151
1200.333692,0.9999855871038668
1200.452894,0.9999870350840453
1200.572096,0.9999779772425045
1200.691298,0.9999931088237443
1200.8105,0.9999906368438346
1200.929702,0.9999841621254204
1201.048904,0.9999932259229442
1201.168106,1.0000093237434657
1201.287308,0.9999885940650481
1201.40651,0.9999741503341084
1201.525712,0.9999770742627987
1201.644914,0.9999956420094961
1201.764116,0.9999937945192541
1201.883318,1.0000019221018472
1202.00252,0.9999861150963961
1202.121722,0.9999793902123846
1202.240924,0.9999888070626414
1202.360126,1.0000014645010724
1202.479328,0.9999892220580824
1202.59853,0.9999935890205505
1202.717732,0.9999885890651052
1202.836934,0.9999825671519539
1202.956136,0.9999823861551256
1203.075338,0.9999865830900075
1203.19454,0.9999778902444243
1203.313742,0.9999937199197197
1203.432944,1.0000012114007337
1203.552146,0.9999940928174474
1203.671348,0.9999927447263196
1203.79055,0.999999243650286
1203.909752,0.9999811751771892
1204.028954,0.9999901499485121
1204.148156,0.9999981740016671
1204.267358,0.9999972827036918
1204.38656,0.9999721163887552
1204.505762,1.0000014075009904
1204.624964,0.9999924419285624
1204.744166,0.9999876760759402
1204.863368,0.9999849141137931
1204.98257,0.9999984564011913
1205.101772,0.9999827201492983
1205.220974,0.9999849861127096
1205.340176,0.9999888680619605
1205.459378,0.9999949260128728
1205.57858,0.9999804981901628
1205.697782,0.9999899850501499
1205.816984,0.9999942371166055
1205.936186,1.0000095350454583
1206.055388,1.000001278300817
1206.17459,0.9999859150991931
1206.293792,0.9999889900606098
1206.412994,0.9999829141459649
1206.532196,0.9999928083258602
1206.651398,0.9999798292034332
1206.7706,0.9999890720597103
1206.889802,0.9999865860899673
1207.009004,0.9999912325384344
1207.128206,0.9999884140671175
1207.247408,0.9999877400751535
1207.36661,0.9999860180977477
1207.485812,0.9999902311477156
1207.605014,0.9999962573070039
1207.724216,1.00000253770322
1207.843418,0.9999929007252
1207.96262,0.9999962322070981
1208.081822,1.00000596321778
1208.201024,0.9999751043099029
1208.320226,0.9999968800048672
1208.439428,0.9999933560220713
1208.55863,0.999995346610827
1208.677832,1.0000067095225087
1208.797034,1.0000058651171997
1208.916236,0.9999936724200192
1209.035438,0.9999835991344956
1209.15464,0.9999907075431751
1209.273842,1.0000018878017818
1209.393044,1.000001619901312
1209.512246,0.99999347622128
1209.631448,0.9999906155440342
1209.75065,1.0000029474043435
1209.869852,0.999989820051816
1209.989054,0.9999909632408318
1210.108256,0.9999954005105777
1210.227458,1.000001185000702
1210.34666,1.000000431000093
1210.465862,0.9999853131078534
1210.585064,1.0000020718021463
1210.704266,1.0000039893079573
1210.823468,1.00000718752583
1210.94267,0.9999853661070764
