nu,[0]HFC-1234yf-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
875.408948,0.7761185498824988
875.52795,0.7788319357257767
875.646952,0.7634787401219533
875.765954,0.7681194684920413
875.884956,0.7611156207550583
876.003958,0.7545301811877906
876.12296,0.749521706913224
876.241962,0.7381855966672382
876.360964,0.7272681681004974
876.479966,0.730183066683535
876.598968,0.7237349824120144
876.71797,0.7315424710417033
876.836972,0.7291323597580593
876.955974,0.7329263937069317
877.074976,0.7269337016763465
877.193978,0.7226574202713733
877.31298,0.7156672175666576
877.431982,0.7075337127994987
877.550984,0.7086383267663443
877.669986,0.6985210253655899
877.788988,0.6869045045416945
877.90799,0.6896714184206469
878.026992,0.6878737230315584
878.145994,0.6836904652289411
878.264996,0.6926572436872459
878.383998,0.689278417727985
878.503,0.6810428858493249
878.622002,0.6821334266666891
878.741004,0.6763260477911648
878.860006,0.6714068445793546
878.979008,0.6609745117566556
879.09801,0.6488459212112347
879.217012,0.6519548290849807
879.336014,0.6497874302260666
879.455016,0.6480483313464679
879.574018,0.6355338020970263
879.69302,0.6424347652836502
879.812022,0.6384384538073093
879.931024,0.6383937646796806
880.050026,0.6395630948798467
880.169028,0.6406576833785338
880.28803,0.6298774514665391
880.407032,0.6403438380120726
880.526034,0.6304319875839351
880.645036,0.6238969927252686
880.764038,0.615518670464788
880.88304,0.6229867677418138
881.002042,0.616017442563294
881.121044,0.6223640923636508
881.240046,0.6175347109469533
881.359048,0.6181896447941725
881.47805,0.6250335191773808
881.597052,0.627074453365106
881.716054,0.6159681631390923
881.835056,0.6113228886909766
881.954058,0.6207728779107147
882.07306,0.6122160719736026
882.192062,0.5966646790631934
882.311064,0.6035598933730999
882.430066,0.6126263941844161
882.549068,0.6030109036983172
882.66807,0.5995595360125321
882.787072,0.6000333751878126
882.906074,0.5828356711680914
883.025076,0.5929590132472748
883.144078,0.5867303114946097
883.26308,0.5792854023334533
883.382082,0.5710777008714512
883.501084,0.5849376608956578
883.620086,0.5753941469831113
883.739088,0.5703700033854915
883.85809,0.5790537345091736
883.977092,0.5705354346728505
884.096094,0.5776310129872314
884.215096,0.5818398738197776
884.334098,0.5818398738197776
884.4531,0.581985351972244
884.572102,0.5858860278761551
884.691104,0.5806947775585037
884.810106,0.574118188814412
884.929108,0.5886520599595156
885.04811,0.5830513602664462
885.167112,0.5903970513702074
885.286114,0.5929115784236334
885.405116,0.5899957178441392
885.524118,0.5881636814548656
885.64312,0.5893176127537783
885.762122,0.5886756065128419
885.881124,0.570427043237775
886.000126,0.5733837876497451
886.119128,0.5721294511545812
886.23813,0.5697315465842484
886.357132,0.5815083195936317
886.476134,0.5663686996766171
886.595136,0.550130365863385
886.714138,0.5509451616049843
886.83314,0.5370683024055579
886.952142,0.4964214576772541
887.071144,0.5130510120813524
887.190146,0.5099921222253636
887.309148,0.49865540147300347
887.42815,0.5100839290697322
887.547152,0.5081340440347922
887.666154,0.4973854500754341
887.785156,0.4979129581824184
887.904158,0.5031887151599997
888.02316,0.5040045415194889
888.142162,0.5086831252528369
888.261164,0.49981362502423843
888.380166,0.4785474064288412
888.499168,0.5001436109001149
888.61817,0.5172649809958331
888.737172,0.548663476954665
888.856174,0.5526999558629935
888.975176,0.5629468839300651
889.094178,0.5655310939822005
889.21318,0.564220582625144
889.332182,0.5572507281680552
889.451184,0.5721981108082167
889.570186,0.582754079885651
889.689188,0.5755149924423067
889.80819,0.5597472144128882
889.927192,0.5859211820924436
890.046194,0.5693442608246528
890.165196,0.5864252910448227
890.284198,0.5746006506986386
890.4032,0.5751007707854392
890.522202,0.5630538539998466
890.641204,0.577579028535398
890.760206,0.5376970400591765
890.879208,0.5090749620971066
890.99821,0.430985858638584
891.117212,0.3685975059673659
891.236214,0.24341195085092968
891.355216,0.16569608199519367
891.474218,0.1331205726713896
891.59322,0.13515946167718026
891.712222,0.10139819386154618
891.831224,0.07737434602751324
891.950226,0.042011999463154204
892.069228,0.030427757850286556
892.18823,0.03135755663374831
892.307232,0.028444513047941756
892.426234,0.09542640088276194
892.545236,0.22007211299479584
892.664238,0.32364760305393936
892.78324,0.3954068674639561
892.902242,0.4797836528095129
893.021244,0.49841112018008615
893.140246,0.5427100931811204
893.259248,0.512333243219877
893.37825,0.5161747025342113
893.497252,0.5274664592572138
893.616254,0.5575851789301512
893.735256,0.5694068921380027
893.854258,0.5793201605003278
893.97326,0.5851482763620895
894.092262,0.5946037866734835
894.211264,0.5818747852595396
894.330266,0.5945146027944406
894.449268,0.5786716851345596
894.56827,0.5825210248678077
894.687272,0.5683885654753404
894.806274,0.588752139316213
894.925276,0.5825792798829966
895.044278,0.5854057982543505
895.16328,0.5816711647203717
895.282282,0.5834771431512853
895.401284,0.5761484072482672
895.520286,0.5662214629563042
895.639288,0.5670997867489781
895.75829,0.5674628467793147
895.877292,0.5625248320563538
895.996294,0.5523187244334167
896.115296,0.5702730487262955
896.234298,0.6031496121570291
896.3533,0.6024563887828877
896.472302,0.5994456305220539
896.591304,0.6075930176592111
896.710306,0.5936353719736012
896.829308,0.608693756889667
896.94831,0.5920228777481359
897.067312,0.5932259048493429
897.186314,0.599223876665754
897.305316,0.5813106403723418
897.424318,0.5946632500252689
897.54332,0.5903025953986674
897.662322,0.5883342736571613
897.781324,0.5830688520696299
897.900326,0.5906627898299931
898.019328,0.594461098887901
898.13833,0.609942858983491
898.257332,0.6026733121267086
898.376334,0.5860969848161613
898.495336,0.6039764934100115
898.614338,0.5790016220181651
898.73334,0.5951629770112402
898.852342,0.6057850856232502
898.971344,0.5927633690559704
899.090346,0.5919695980867593
899.209348,0.600291445020181
899.32835,0.6014511262414737
899.447352,0.581450171669117
899.566354,0.5963246771058907
899.685356,0.6055185988169726
899.804358,0.5961458065346862
899.92336,0.5964737769118664
900.042362,0.598553121616832
900.161364,0.5895887612150098
900.280366,0.5936116270336241
900.399368,0.5855111807821791
900.51837,0.5912300983727611
900.637372,0.5889817974309678
900.756374,0.6002614311982817
900.875376,0.5902966924022284
900.994378,0.6020107359670668
901.11338,0.5927100227533749
901.232382,0.5988165429387844
901.351384,0.5850546601273701
901.470386,0.5956750373258451
901.589388,0.6017940511077335
901.70839,0.5975842505572632
901.827392,0.5999673751466108
901.946394,0.607915127310088
902.065396,0.5988644501784836
902.184398,0.6033667851061911
902.3034,0.6031375492854151
902.422402,0.604683559460282
902.541404,0.6050283273386851
902.660406,0.6133497200078596
902.779408,0.6073925450431846
902.89841,0.6182081907617044
903.017412,0.6298396599532078
903.136414,0.6195573546719132
903.255416,0.6257339488862782
903.374418,0.6300160397500139
903.49342,0.6394927468086249
903.612422,0.63518435461274
903.731424,0.6394160122831715
903.850426,0.6468246767180982
903.969428,0.6469281769461706
904.08843,0.6605119914994022
904.207432,0.6536194353701525
904.326434,0.6539201694739638
904.445436,0.6701658901536571
904.564438,0.672555932473731
904.68344,0.672555932473731
904.802442,0.6734106211203861
904.921444,0.670588227686808
905.040446,0.6818879028300313
905.159448,0.6925949073404917
905.27845,0.683027607015876
905.397452,0.6925187260907298
905.516454,0.6995975764762457
905.635456,0.6957603518463574
905.754458,0.70657918673728
905.87346,0.7133878766243229
905.992462,0.6883760541779321
906.111464,0.7004446018908136
906.230466,0.7291834008096584
906.349468,0.7073073382332652
906.46847,0.7344230896609127
906.587472,0.7395598995825389
906.706474,0.7546282764874013
906.825476,0.7390497792635761
906.944478,0.74688802849826
907.06348,0.7608568854314991
907.182482,0.7538212560644825
907.301484,0.7496416399807196
907.420486,0.7623038877306967
907.539488,0.7732058234921338
907.65849,0.7732444847498319
907.777492,0.7951297262236633
907.896494,0.7861481643936626
908.015496,0.799578951891204
908.134498,0.788068708025168
908.2535,0.7946289522565052
908.372502,0.8011957337739661
908.491504,0.8082612043435418
908.610506,0.8010515315204789
908.729508,0.823937995568851
908.84851,0.8077925487682773
908.967512,0.8217903213344729
909.086514,0.833417968292517
909.205516,0.844297802548892
909.324518,0.8269591339433623
909.44352,0.8481990007714933
909.562522,0.8444582343719168
909.681524,0.8507048821815633
909.800526,0.8552683496920095
909.919528,0.860088489724006
910.03853,0.8584387041247253
910.157532,0.8764461623086904
910.276534,0.8555506348218925
910.395536,0.8598133054391282
910.514538,0.8718045675272101
910.63354,0.8828146586621881
910.752542,0.8835565345197022
910.871544,0.8830795427904193
910.990546,0.8798973729134361
911.109548,0.9049360506899075
911.22855,0.8907424059398543
911.347552,0.8986784353391456
911.466554,0.8961746169553589
911.585556,0.8977712283361098
911.704558,0.8988761663445334
911.82356,0.9037974530996694
911.942562,0.9042042534767843
912.061564,0.9018203024475628
912.180566,0.912316782488257
912.299568,0.9160301500023147
912.41857,0.9150322211088624
912.537572,0.9226918105180337
912.656574,0.9301392247566113
912.775576,0.9142657453057891
912.894578,0.9372764527231826
913.01358,0.9388270519166949
913.132582,0.9356423314986108
913.251584,0.9327034260459324
913.370586,0.9323686456126653
913.489588,0.9460110776588839
913.60859,0.942196902726291
913.727592,0.9593502946912873
913.846594,0.9520725872367571
913.965596,0.9476386692155334
914.084598,0.9462968161486772
914.2036,0.948247248574241
914.322602,0.9420226124216369
914.441604,0.9442927919147038
914.560606,0.9601257629763955
914.679608,0.9572018406475176
914.79861,0.9653698372778039
914.917612,0.9480746832789188
915.036614,0.9601315237482556
915.155616,0.9643384083187556
915.274618,0.9522773048493678
915.39362,0.9434989755232838
915.512622,0.9591488522815955
915.631624,0.965595760251684
915.750626,0.9579544970494835
915.869628,0.9685346691773389
915.98863,0.96528392318552
916.107632,0.9579209692288271
916.226634,0.9785210302908592
916.345636,0.9728688453228703
916.464638,0.9783703496549012
916.58364,0.9872213492512235
916.702642,0.9667078008283162
916.821644,0.964155201426381
916.940646,0.954986571363257
917.059648,0.9779468069971035
917.17865,0.9892719603241446
917.297652,0.9699390931724338
917.416654,0.9856213741533215
917.535656,0.9758757558561567
917.654658,0.9775205151276334
917.77366,0.9807320464493753
917.892662,0.9906941697507787
918.011664,0.9655667928133902
918.130666,0.9715913351680998
918.249668,0.9824734092318812
918.36867,0.9805663167380804
918.487672,0.9940057377081696
918.606674,1.0
918.725676,0.996567504527965
918.844678,0.9800379339053242
918.96368,0.9744968426587561
919.082682,0.9880964149635271
919.201684,0.9902286528960261
919.320686,0.9919682284324836
919.439688,0.9810567224876701
919.55869,0.9907249808185675
919.677692,0.9946189301050558
919.796694,0.9848853899111673
919.915696,0.9841273200552851
920.034698,0.9940424171966235
920.1537,0.9988217946296118
920.272702,0.985786972454047
920.391704,0.9955162820113853
920.510706,0.9793237466044075
920.629708,0.9736640039475674
920.74871,0.9974768884103196
920.867712,0.9831800616242112
920.986714,0.978950695327732
921.105716,0.9816003784907363
921.224718,0.9790926534702712
921.34372,0.9914917021933191
921.462722,0.985889499630503
921.581724,0.976409705916638
921.700726,0.9860147155479986
921.819728,0.9894846766618011
921.93873,0.9936884023414068
922.057732,0.9805163091311315
922.176734,0.9812902417753151
922.295736,0.9999913218376555
922.414738,0.9843517266656392
922.53374,0.9822062128049315
922.652742,0.9811450215660928
922.771744,0.9711066320353402
922.890746,0.9846273837392949
923.009748,0.9991643193757108
923.12875,0.9849651688587538
923.247752,0.9792307152675385
923.366754,0.9971110809808346
923.485756,0.9807761803844716
923.604758,0.9865561862469413
923.72376,0.9743282692869932
923.842762,0.9693912323700422
923.961764,0.9758757558561567
924.080766,0.9730215977223357
924.199768,0.9935005136299616
924.31877,0.9811626823354275
924.437772,0.9784104636615686
924.556774,0.9956075750401671
924.675776,0.9701136979231609
924.794778,0.9822533598346658
924.91378,0.9766557921680944
925.032782,0.9561141206407061
925.151784,0.9755684034036147
925.270786,0.9764761040341507
925.389788,0.9678685464974222
925.50879,0.9803192451585889
925.627792,0.955542535317608
925.746794,0.9681879958240062
925.865796,0.9845466476040551
925.984798,0.9631857490100716
926.1038,0.9785053740796246
926.222802,0.9722444639720323
926.341804,0.96168723569421
926.460806,0.966461321766521
926.579808,0.9761968718005097
926.69881,0.9702504935984365
926.817812,0.9648216629064895
926.936814,0.9708172853737874
927.055816,0.9676807982115743
927.174818,0.9743311922761856
927.29382,0.9518926625211905
927.412822,0.9579544970494835
927.531824,0.93647261442269
927.650826,0.9623202341289431
927.769828,0.9433612347281801
927.88883,0.9344978058774283
928.007832,0.9534130961939058
928.126834,0.953885152500819
928.245836,0.9487414141096921
928.364838,0.9510924573254592
928.48384,0.9499489810381876
928.602842,0.9440888466985266
928.721844,0.9465107033974756
928.840846,0.9601948945200355
928.959848,0.9515443335547971
929.07885,0.9579544970494835
929.197852,0.9458748618714732
929.316854,0.9571740821966384
929.435856,0.9342445912841626
929.554858,0.9345725686923713
929.67386,0.9247702044080032
929.792862,0.9280070028962516
929.911864,0.932080588208332
930.030866,0.909926001327676
930.149868,0.9246814307295848
930.26887,0.9164433727746968
930.387872,0.929810943555313
930.506874,0.9346781813596368
930.625876,0.9025149714937077
930.744878,0.9023164400392398
930.86388,0.9178934157039499
930.982882,0.9062419097731217
931.101884,0.8993886718095312
931.220886,0.9048555149652889
931.339888,0.8792464897139659
931.45889,0.895914763996942
931.577892,0.8939637971379528
931.696894,0.9001084706281169
931.815896,0.8853962447468626
931.934898,0.8629832475191869
932.0539,0.8904217963868981
932.172902,0.869784325317656
932.291904,0.8769371096119981
932.410906,0.8603207449692786
932.529908,0.8581468845774571
932.64891,0.8612503932935788
932.767912,0.8794575341958221
932.886914,0.8724324928418167
933.005916,0.8532608288311226
933.124918,0.8646071820446741
933.24392,0.8488948091945909
933.362922,0.830680528734101
933.481924,0.8430575965538815
933.600926,0.8341016512982402
933.719928,0.8388947729393478
933.83893,0.8467159505675584
933.957932,0.8316114121236731
934.076934,0.8344019819489811
934.195936,0.8266780156306428
934.314938,0.8311125949365196
934.43394,0.8145902930951051
934.552942,0.8235014241328494
934.671944,0.8122395256431818
934.790946,0.8013479754258821
934.909948,0.80087531956757
935.02895,0.8156173237578463
935.147952,0.8071385017285861
935.266954,0.7992911552750223
935.385956,0.801652545521197
935.504958,0.7876826489504334
935.62396,0.7970722116241059
935.742962,0.7887309638484142
935.861964,0.7841617234451306
935.980966,0.7849462773801638
936.099968,0.7776023528935616
936.21897,0.7879032309721814
936.337972,0.7732754151478256
936.456974,0.7618618796705413
936.575976,0.759518955037251
936.694978,0.7539871149846289
936.81398,0.7606971222612785
936.932982,0.7563356650145772
937.051984,0.7623877457704547
937.170986,0.7533992343381986
937.289988,0.7830255128978555
937.40899,0.74206384132083
937.527992,0.7621819288656292
937.646994,0.755315300767642
937.765996,0.7571302345388415
937.884998,0.742917705616216
938.004,0.7337403936903597
938.123002,0.7314620057955584
938.242004,0.7412924960948978
938.361006,0.7417670751414944
938.480008,0.736011158030979
938.59901,0.7457685362845776
938.718012,0.7373224245732788
938.837014,0.7491844980228037
938.956016,0.7324501463481816
939.075018,0.738421853857306
939.19402,0.7262216556082645
939.313022,0.7325526965470168
939.432024,0.7339752281878563
939.551026,0.7308843790036041
939.670028,0.7417151532635214
939.78903,0.7302926023585079
939.908032,0.7267665261508834
940.027034,0.7277264914030821
940.146036,0.7252926865561146
940.265038,0.725996561786371
940.38404,0.7265775914166639
940.503042,0.7270936446838011
940.622044,0.7261199916931195
940.741046,0.7184494003150079
940.860048,0.7231851527871038
940.97905,0.7257279927468463
941.098052,0.7353858143553658
941.217054,0.7244590793825703
941.336056,0.7219062472319773
941.455058,0.7137874857153348
941.57406,0.7190171995924411
941.693062,0.7264686129515406
941.812064,0.725053379457394
941.931066,0.7011524083208011
942.050068,0.7132166840778603
942.16907,0.7224478800043017
942.288072,0.7185571758080151
942.407074,0.699919465390199
942.526076,0.6872274255393191
942.645078,0.7019170811168356
942.76408,0.696094396979662
942.883082,0.7037514775445478
943.002084,0.6911627187089293
943.121086,0.6878118171822906
943.240088,0.6884173579802845
943.35909,0.6776800534410619
943.478092,0.6663901294426025
943.597094,0.6477308654496048
943.716096,0.6490081529696623
943.835098,0.6507042767275703
943.9541,0.6309554633460193
944.073102,0.6333703226607434
944.192104,0.6526658472832046
944.311106,0.626347468731809
944.430108,0.6506847558920825
944.54911,0.6307409749535745
944.668112,0.61301860056935
944.787114,0.6293234031262728
944.906116,0.6286000971933033
945.025118,0.6312205202986882
945.14412,0.62854352573031
945.263122,0.6374687645080872
945.382124,0.6357562778587474
945.501126,0.6270054789688972
945.620128,0.6428331983396102
945.73913,0.6459843509684479
945.858132,0.6657573594329761
945.977134,0.6595285614693832
946.096136,0.6691747782399567
946.215138,0.6977181879064378
946.33414,0.6777003841476241
946.453142,0.706628649011511
946.572144,0.7046880897187134
946.691146,0.7111371289883766
946.810148,0.7187080886602297
946.92915,0.7209827983688742
947.048152,0.7224767784974679
947.167154,0.7078521746187938
947.286156,0.6766845956032713
947.405158,0.6967072296558335
947.52416,0.700087466221186
947.643162,0.6893059894161242
947.762164,0.6770771865090783
947.881166,0.6601950218222907
948.000168,0.6532143169199199
948.11917,0.6613249210981595
948.238172,0.6291031784767404
948.357174,0.6125773860332335
948.476176,0.6128347225722578
948.595178,0.602552789516946
948.71418,0.5911177753250977
948.833182,0.5915257873380286
948.952184,0.5792796095083941
949.071186,0.5698739972764891
949.190188,0.582958079511463
949.30919,0.5813804018347906
949.428192,0.586448748525611
949.547194,0.5898423388976268
949.666196,0.5888934567870671
949.785198,0.5936709911644846
949.9042,0.5858391588687103
950.023202,0.5996374838187113
950.142204,0.5952879743606749
950.261206,0.612314034381902
950.380208,0.6131718743779201
950.49921,0.6192662311346078
950.618212,0.6203260823043388
950.737214,0.6399341490701904
950.856216,0.649410662789654
950.975218,0.6387641404617888
951.09422,0.6493781930682644
951.213222,0.6535344703663993
951.332224,0.6594362339338558
951.451226,0.6654511814739664
951.570228,0.667937949319718
951.68923,0.6688804061041502
951.808232,0.683752000139841
951.927234,0.6845456126662782
952.046236,0.68169700094475
952.165238,0.6807296781651245
952.28424,0.6775851848745347
952.403242,0.7043428771387404
952.522244,0.7016784698754656
952.641246,0.6961918570172826
952.760248,0.6962545171040758
952.87925,0.69683961660583
952.998252,0.6904511876100803
953.117254,0.6950927424123856
953.236256,0.6885343988793357
953.355258,0.6886032557620104
953.47426,0.6971462935011059
953.593262,0.6967141967629655
953.712264,0.7053296477449865
953.831266,0.7125679521131613
953.950268,0.7006197349320044
954.06927,0.7099647202287627
954.188272,0.6988004896648697
954.307274,0.6963937819335153
954.426276,0.6929967289037382
954.545278,0.6862591176867691
954.66428,0.6975228541618245
954.783282,0.6943077312283104
954.902284,0.7169709179100767
955.021286,0.6998984681211979
955.140288,0.6947313881465829
955.25929,0.7121903911610317
955.378292,0.6960665537606509
955.497294,0.6976205141974501
955.616296,0.7151020637299382
955.735298,0.7086099818001768
955.8543,0.7020293968348321
955.973302,0.718880599301957
956.092304,0.7072153942557828
956.211306,0.719125060261728
956.330308,0.7155097880966697
956.44931,0.7239304172397801
956.568312,0.7262652302148261
956.687314,0.7276173406158853
956.806316,0.7167415239213413
956.925318,0.7101919452933072
957.04432,0.7207232912755409
957.163322,0.724843144462899
957.282324,0.7271954449199071
957.401326,0.7416929021426921
957.520328,0.7322817021863427
957.63933,0.7340633105000719
957.758332,0.7401517842244946
957.877334,0.7509621709935039
957.996336,0.7408552625187902
958.115338,0.7482336376344649
958.23434,0.7443305910730277
958.353342,0.7452839442454671
958.472344,0.7662398792312664
958.591346,0.7589647085246641
958.710348,0.7615571958594977
958.82935,0.7689033500615411
958.948352,0.7659870617882925
959.067354,0.7629978999962198
959.186356,0.7763126037756954
959.305358,0.7749784937607167
959.42436,0.7820317017001622
959.543362,0.7874700033436655
959.662364,0.7733914151598813
959.781366,0.7776412339832254
959.900368,0.7919555598836693
960.01937,0.7945574388689528
960.138372,0.8104950866069852
960.257374,0.8056063945380417
960.376376,0.8167191507107726
960.495378,0.8093530938289776
960.61438,0.799802865344154
960.733382,0.806533374803252
960.852384,0.810017035544818
960.971386,0.8152829891983737
961.090388,0.8149406422408041
961.20939,0.8308217564279997
961.328392,0.8137761099614255
961.447394,0.8177243333267273
961.566396,0.8241357644191002
961.685398,0.8310627296767961
961.8044,0.8207801406277248
961.923402,0.8375536145154976
962.042404,0.8381568702639576
962.161406,0.8345354969470079
