nu,[0]Propionaldehyde-PNNL(x-sec)-X=0.01-T=278.28K-P=1.0atm-L=15cm
705.0249,1.0010562574473936
705.144503,1.0007328684169234
705.264105,1.0001104060943042
705.383708,1.0003602148617976
705.50331,1.0000422878941078
705.622912,1.0001459206453818
705.742515,1.0009386202285167
705.862117,1.000415656361175
705.98172,1.000234087394179
706.101322,1.0007069097430021
706.220924,1.0011114171668152
706.340527,1.0004137955897847
706.460129,0.999883376801014
706.579732,1.0003915366304648
706.699334,1.001026726723379
706.818936,1.0006079247113708
706.938539,1.0004737421803984
707.058141,1.0007878201674147
707.177744,1.0002859808847386
707.297346,1.0010256255945853
707.416948,1.0004332338186748
707.536551,1.000946067239554
707.656153,1.0006864254822168
707.775756,1.0007512820711073
707.895358,1.000591154663086
708.01496,1.0011115172779619
708.134563,1.0009833431651713
708.254165,1.0003504113797292
708.373767,1.0008230084857788
708.49337,1.0007712272429121
708.612972,1.0007765013211767
708.732575,1.0006902781323712
708.852177,1.0014364306796668
708.971779,1.001128836657023
709.091382,1.0011255329373132
709.210984,1.0016214130710113
709.330587,1.0011340425405089
709.450189,1.001424513657048
709.569791,1.0011882053573014
709.689394,1.0014925126900667
709.808996,1.0005354933253865
709.928599,1.0005960175479145
710.048201,1.0010720742612136
710.167803,1.000293933189897
710.287406,1.0004731418963333
710.407008,1.0008026519528128
710.526611,1.0011551666916656
710.646213,1.0007773419737909
710.765815,1.001346205321976
710.885418,1.0008909366484808
711.00502,1.0016442502995728
711.124622,1.0006571358191994
711.244225,1.0008456073244503
711.363827,1.0001391596818103
711.48343,1.0010690710494956
711.603032,1.0011737883509468
711.722634,1.0001921684619937
711.842237,1.0010885920867107
711.961839,1.0009390105946547
712.081442,1.0014620677804458
712.201044,1.0008435455846227
712.320646,1.0009052795183695
712.440249,1.0004820761613817
712.559851,1.0010375378704077
712.679454,1.0012173403579894
712.799056,1.001616905784794
712.918658,1.0009114651321105
713.038261,1.0009927224230386
713.157863,1.0009690892638528
713.277466,1.000869838089916
713.397068,1.0011701841317964
713.51667,1.000602271292567
713.636273,1.0010666684866083
713.755875,1.0009913410540348
713.875478,1.000815782569743
713.99508,1.0013242760802055
714.114682,1.0013095567215347
714.234285,1.000776381228004
714.353887,1.0010053049806407
714.473489,1.001157669582711
714.593092,1.0003740899542013
714.712694,1.000965265569235
714.832297,1.00100690659041
714.951899,1.0007459781033679
715.071501,1.0008447265807034
715.191104,1.0001818765375323
715.310706,1.0013641295794729
715.430309,1.0006898978701377
715.549911,1.0008337874076245
715.669513,1.0007533236058053
715.789116,1.0011275351903812
715.908718,1.0007945955238917
716.028321,1.0006019510998914
716.147923,1.0005816791097182
716.267525,1.0007863690261276
716.387128,1.0008232386750973
716.50673,1.0007659231694634
716.626333,1.0007044580140767
716.745935,1.0004357148961713
716.865537,1.0011295374474538
716.98514,1.0005902741432573
717.104742,1.0015901629704276
717.224344,1.0006794707357274
717.343947,1.0006298582774713
717.463549,1.0006203423327675
717.583152,1.0002986845973643
717.702754,1.0003482006077629
717.822356,1.0004569143535773
717.941959,1.0009888886282534
718.061561,1.0002876513637216
718.181164,1.0001843669935055
718.300766,1.0009517226008102
718.420368,1.0004878989840094
718.539971,1.0005463291834553
718.659573,1.0003690780925654
718.779176,1.0003456497231038
718.898778,1.0002900020424643
719.01838,1.000942944292696
719.137983,0.9998572501897239
719.257585,1.0006104862709368
719.377188,1.0005596765605134
719.49679,1.0007340392750643
719.616392,1.0004646179014764
719.735995,1.000100145014177
719.855597,1.0008116692253297
719.9752,1.0002768083043503
720.094802,1.0005432475055072
720.214404,1.0011294373345052
720.334007,1.0003503413552028
720.453609,0.9996409944579172
720.573211,1.000390336161341
720.692814,1.0001168368248903
720.812416,1.0002822398221658
720.932019,1.0006739870272532
721.051621,0.9996556093160905
721.171223,1.000242269342478
721.290826,0.9997226984551827
721.410428,1.0006605780856672
721.530031,0.9999571369186481
721.649633,1.0003824531165513
721.769235,1.0006201622211222
721.888838,0.9997565796315466
722.00844,0.9996900380481348
722.128043,1.000160812929013
722.247645,1.0000189951804062
722.367247,1.0004307527473315
722.48685,1.0001155566761584
722.606452,1.0004490107751731
722.726055,1.0002685160439808
722.845657,0.9996491015792567
722.965259,0.9997247478888152
723.084862,0.9995582176145887
723.204464,1.0001781258625277
723.324066,0.9999616267362725
723.443669,1.0000547434983706
723.563271,1.000276628254541
723.682874,0.9999648016194775
723.802476,0.9998428623474145
723.922078,0.9999937685194158
724.041681,0.999959434822789
724.161283,0.9996150241222374
724.280886,0.9995779490885535
724.400488,1.0002841203545445
724.52009,0.9995993902655171
724.639693,0.999374415759468
724.759295,0.9995375569597592
724.878898,1.0002376882433752
724.9985,0.9997790244187011
725.118102,0.9998217958802408
725.237705,0.9996748328782917
725.357307,0.9993503311262691
725.47691,0.9991944246501873
725.596512,0.9991980017726306
725.716114,0.9995018841009372
725.835717,0.9997867527404298
725.955319,0.9997287467958045
726.074921,0.9992884033051026
726.194524,0.9996896781597858
726.314126,0.9992351426526155
726.433729,0.9990610410980467
726.553331,0.9986873622635559
726.672933,0.998590694005708
726.792536,0.9989218815877067
726.912138,0.9988601501229465
727.031741,0.9989460557897477
727.151343,0.999536557422702
727.270945,0.998944057899634
727.390548,0.9989706301649838
727.51015,0.9991160908780187
727.629753,0.9988437689508104
727.749355,0.998457690583491
727.868957,0.9994895603186825
727.98856,0.9988140038499979
728.108162,0.9982672030292182
728.227765,0.9983674340879173
728.347367,0.9989056991843027
728.466969,0.9985654299807409
728.586572,0.9988207958083167
728.706174,0.9984427138304582
728.825777,0.9980748554724768
728.945379,0.9985832046035883
729.064981,0.9984490040393694
729.184584,0.9981386344934595
729.304186,0.997869073654113
729.423788,0.9979914199022147
729.543391,0.997725789943153
729.662993,0.9979833362044526
729.782596,0.9975781374527951
729.902198,0.9978443268079485
730.0218,0.9977846575013355
730.141403,0.9978169862479613
730.261005,0.9977872517448175
730.380608,0.9973021457673725
730.50021,0.99753993094179
730.619812,0.9979754521672385
730.739415,0.9979515010438011
730.859017,0.997597291136909
730.97862,0.9974260183862073
731.098222,0.9973297714194238
731.217824,0.9976251244896052
731.337427,0.9983632409534997
731.457029,0.9980429175881106
731.576632,0.9988600502369365
731.696234,0.9987129289872826
731.815836,0.9985440609091892
731.935439,0.9978268646850235
732.055041,0.9985358728814607
732.174643,0.9985948880954304
732.294246,0.9982826762907827
732.413848,0.9986708840580242
732.533451,0.9983454702459705
732.653053,0.9984075692654794
732.772655,0.998750980674757
732.892258,0.9988251906294868
733.01186,0.9981426270559827
733.131463,0.9984445110289606
733.251065,0.9987380968702071
733.370667,0.9979131804419213
733.49027,0.9981142802079014
733.609872,0.9974870627264703
733.729475,0.9984399181947734
733.849077,0.9981359395227846
733.968679,0.9981979256892796
734.088282,0.998529382419381
734.207884,0.9973186013885362
734.327487,0.9983930924606821
734.447089,0.997920265650655
734.566691,0.9978025180065557
734.686294,0.9977301799462867
734.805896,0.9972805045456175
734.925499,0.9975614780370062
735.045101,0.9971132746276258
735.164703,0.9972751192454332
735.284306,0.9970944293648235
735.403908,0.9968621334263094
735.52351,0.9971509662217732
735.643113,0.9971988306168882
735.762715,0.9972508857544737
735.882318,0.9974970376469721
736.00192,0.9966688605970443
736.121522,0.9974001853868698
736.241125,0.9970025014963759
736.360727,0.9973045392953946
736.48033,0.9970772794881279
736.599932,0.99730982502346
736.719534,0.9973014476561148
736.839137,0.9975806314012562
736.958739,0.9974052721407864
737.078342,0.9973840276347447
737.197944,0.9975898091852828
737.317546,0.9985374705401354
737.437149,0.9975816289823864
737.556751,0.9977672961993387
737.676354,0.9982990482609236
737.795956,0.998041620133161
737.915558,0.9979257542272095
738.035161,0.9979817394323921
738.154763,0.9983059365481212
738.274365,0.9975218756324411
738.393968,0.9981260580258968
738.51357,0.997732374955097
738.633173,0.9981825535595896
738.752775,0.9979077917252965
738.872377,0.9974210312685831
738.99198,0.9975763418137638
739.111582,0.9976884756963899
739.231185,0.9976866798587498
739.350787,0.996944677028215
739.470389,0.9976673249249041
739.589992,0.9973513139751452
739.709594,0.9972407138473158
739.829197,0.9970026011966311
739.948799,0.997679097468796
740.068401,0.9970273271677416
740.188004,0.9967226821686859
740.307606,0.996261007505231
740.427209,0.9967666386082019
740.546811,0.9959726316879719
740.666413,0.9960587870467784
740.786016,0.9961803136317691
740.905618,0.9956674128535353
741.025221,0.9961151655696224
741.144823,0.9957547367147379
741.264425,0.9965095059869754
741.384028,0.9959276147424102
741.50363,0.9953932438028466
741.623232,0.9955857714730236
741.742835,0.9954009083603323
741.862437,0.99487189386196
741.98204,0.9952581781040775
742.101642,0.9947862390793897
742.221244,0.9954450055973193
742.340847,0.9948631390278152
742.460449,0.9945252414146465
742.580052,0.9948175753394642
742.699654,0.9945559727194023
742.819256,0.9949204447950135
742.938859,0.9944953066554002
743.058461,0.9947306320828552
743.178064,0.9943519107712723
743.297666,0.9950327776543014
743.417268,0.9944317604356283
743.536871,0.9944883452126188
743.656473,0.9940165724297597
743.776076,0.9934259045429942
743.895678,0.994780668292049
744.01528,0.9934759744703348
744.134883,0.9942565569953159
744.254485,0.9939478882576703
744.374087,0.9938928250699253
744.49369,0.9937127480054972
744.613292,0.9936992336040226
744.732895,0.9937001279337353
744.852497,0.9936189459496123
744.972099,0.9941220431832191
745.091702,0.994404314497796
745.211304,0.9940391368620592
745.330907,0.9936413026274078
745.450509,0.9941923300962852
745.570111,0.9940515624289297
745.689714,0.994214898518329
745.809316,0.9944731296573363
745.928919,0.9939136970384066
746.048521,0.9938678786730946
746.168123,0.9942088338259454
746.287726,0.9940911264684335
746.407328,0.994497593997236
746.526931,0.994400635208639
746.646533,0.9940231329607875
746.766135,0.9945991373852848
746.885738,0.9951307932100872
747.00534,0.9945410544916986
747.124942,0.9944631849757632
747.244545,0.994410082059546
747.364147,0.9947036752479925
747.48375,0.9941100143792709
747.603352,0.9943673233453364
747.722954,0.9946794047744174
747.842557,0.994804244873269
747.962159,0.9948203608325749
748.081762,0.9956391363005392
748.201364,0.9953561163272845
748.320966,0.9955425639881509
748.440569,0.9953198860240456
748.560171,0.9959739264532347
748.679774,0.9957585205899268
748.799376,0.9956836423646349
748.918978,0.9956604432060391
749.038581,0.995588857793699
749.158183,0.9957317350459901
749.277786,0.9962796377602637
749.397388,0.9962373963991459
749.51699,0.9964587849439822
749.636593,0.9962453663301968
749.756195,0.9956507853465807
749.875798,0.9960196427056388
749.9954,0.9968701083552765
750.115002,0.996031096997392
750.234605,0.9965477726867212
750.354207,0.9960280093057772
750.473809,0.9969714952007298
750.593412,0.9966491267489702
750.713014,0.9967455073794552
750.832617,0.9971909527772439
750.952219,0.9975638721874265
751.071821,0.9969787731192091
751.191424,0.9965111004034606
751.311026,0.9968509686329379
751.430629,0.9968717033487258
751.550231,0.9967644457240091
751.669833,0.9963643251286355
751.789436,0.9967927542362467
751.909038,0.9961796163057937
752.028641,0.9965743808674696
752.148243,0.9960051009250106
752.267845,0.9958453545188265
752.387448,0.9955370885191065
752.50705,0.9947218784918087
752.626653,0.9952857471374403
752.746255,0.9945232523661527
752.865857,0.994723967409947
752.98546,0.9943224783903148
753.105062,0.9942072430930838
753.224664,0.9947126276213554
753.344267,0.9938806002633596
753.463869,0.993920058106423
753.583472,0.99391121225727
753.703074,0.9935176019857554
753.822676,0.9934169637500869
753.942279,0.9933612346216373
754.061881,0.9933896451592162
754.181484,0.9927999454870806
754.301086,0.9930478785866279
754.420688,0.9927463357375005
754.540291,0.9930803517831917
754.659893,0.9930596959266962
754.779496,0.9930666473688977
754.899098,0.9935535679739278
755.0187,0.9933329242298755
755.138303,0.9934805444703283
755.257905,0.9931687398677117
755.377508,0.9929186914614285
755.49711,0.9933780225683602
755.616712,0.992694118653562
755.736315,0.9933410695932502
755.855917,0.9934575953348146
755.97552,0.993510448684773
756.095122,0.9933911352448015
756.214724,0.9933583538782339
756.334327,0.9934759744703348
756.453929,0.993606724511739
756.573531,0.9934521313330663
756.693134,0.9929190886289846
756.812736,0.9933796119744678
756.932339,0.9940340672753887
757.051941,0.9931988333364434
757.171543,0.9940824779132544
757.291146,0.9933777245549981
757.410748,0.9933146470722201
757.530351,0.9928577281253664
757.649953,0.9930307983100071
757.769555,0.992598725332482
757.889158,0.9925392704495261
758.00876,0.9935590325335791
758.128363,0.9938970988182616
758.247965,0.9944170429544835
758.367567,0.994864631323643
758.48717,0.9949505913412087
758.606772,0.9948773656724236
758.726375,0.9954091702221585
758.845977,0.9954054872150422
758.965579,0.9956305738407857
759.085182,0.9954432137979219
759.204784,0.994971485523015
759.324386,0.9961242302588734
759.443989,0.9954461005874278
759.563591,0.9952675335749223
759.683194,0.9950106881718317
759.802796,0.9952856476088705
759.922398,0.9953088380346272
760.042001,0.9945454304819655
760.161603,0.9954315671804532
760.281206,0.9961329961906698
760.400808,0.9957776393370614
760.52041,0.9951217375610724
760.640013,0.9955607825837716
760.759615,0.9958037290529859
760.879218,0.9954778558245297
760.99882,0.995424201014111
761.118422,0.9953863756131596
761.238025,0.9962152801744368
761.357627,0.9954965709841412
761.47723,0.9958775208432608
761.596832,0.9958574043205173
761.716434,0.9956394349923249
761.836037,0.9957875971632439
761.955639,0.9952705193820017
762.075242,0.9958401761364468
762.194844,0.9952099092529685
762.314446,0.9954022023823543
762.434049,0.9953682597459783
762.553651,0.9955336041453944
762.673253,0.9953460632812775
762.792856,0.9953501442085029
762.912458,0.995237875044336
763.032061,0.9951390528299483
763.151663,0.9952126958446157
763.271265,0.9954594396545471
763.390868,0.9949609388811658
763.51047,0.9951937869830294
763.630073,0.9946740335201341
763.749675,0.9940790980385753
763.869277,0.9946142554070698
763.98888,0.9950150662284913
764.108482,0.9950343697080193
764.228085,0.9951931898669363
764.347687,0.9955748200897702
764.467289,0.995009693161641
764.586892,0.9949321849255287
764.706494,0.9954668060816564
764.826097,0.9951719924777451
764.945699,0.9950550666381566
765.065301,0.9953555191137938
765.184904,0.9954743716581317
765.304506,0.9951439290232538
765.424108,0.995212596323351
765.543711,0.9953888640822093
765.663313,0.9951624388724747
765.782916,0.9949848182302499
765.902518,0.9952794768569847
766.02212,0.994658317794559
766.141723,0.9941795050979484
766.261325,0.9950805403739249
766.380928,0.9955018471299493
766.50053,0.99451788195509
766.620132,0.9949133808849324
766.739735,0.9942377657239668
766.859337,0.9949941711314998
766.97894,0.995381796846363
767.098542,0.9948552796400616
767.218144,0.9948641338914517
767.337747,0.9945736759732753
767.457349,0.9947918098979268
767.576952,0.9937935401360658
767.696554,0.9950545691107476
767.816156,0.9946474760779825
767.935759,0.994784348987331
768.055361,0.9943035864426994
768.174963,0.9947759928338954
768.294566,0.9948813451898454
768.414168,0.9943855204338564
768.533771,0.9942790274474191
768.653373,0.9940515624289297
768.772975,0.9947319252335175
768.892578,0.9944304676751801
769.01218,0.9943988452891066
769.131783,0.9945060472627113
769.251385,0.9942094303514246
769.370987,0.9935560518609525
769.49059,0.9941150843532727
769.610192,0.9938602259198919
769.729795,0.9937441498244803
769.849397,0.99400742751936
769.968999,0.9944037178553863
770.088602,0.9936164619053525
770.208204,0.9941261190919517
770.327807,0.9941811952045436
770.447409,0.994166680265053
770.567011,0.9943800513285341
770.686614,0.993995499501798
770.806216,0.9940546439935496
770.925819,0.9941780138298092
771.045421,0.9943069670806405
771.165023,0.9940617018065772
771.284626,0.994685770742979
771.404228,0.9945006769445559
771.52383,0.994356484800582
771.643433,0.9942601363253639
771.763035,0.9942309055070511
771.882638,0.9946844776523176
772.00224,0.9948308065012033
772.121842,0.994581035845709
772.241445,0.9942135066184454
772.361047,0.9942658036242927
772.48065,0.9946138575614472
772.600252,0.9939889391531505
772.719854,0.993809341578975
772.839457,0.9939361597417873
772.959059,0.99386370443677
773.078662,0.9936065257904141
773.198264,0.9939066402762091
773.317866,0.9931892986734099
773.437469,0.9938218636555679
773.557071,0.9930472827580795
773.676674,0.993408221719271
773.796276,0.9926888573886756
773.915878,0.9934896845333817
774.035481,0.9922391719513219
774.155083,0.9924813078486563
774.274685,0.9934009698657217
774.394288,0.9925596177131291
774.51389,0.9928767911767511
774.633493,0.9933951088172897
774.753095,0.9925963430983998
774.872697,0.9929572174540566
774.9923,0.9925639849850549
775.111902,0.9930552271681192
775.231505,0.9935868525759689
775.351107,0.9939174739176314
775.470709,0.9940174670450775
775.590312,0.9938850727361238
775.709914,0.9946364355522731
775.829517,0.993675186373542
775.949119,0.9939020683161794
776.068721,0.9941809963683245
776.188324,0.9944381248192611
776.307926,0.9945365790670231
776.427529,0.9942430351980892
776.547131,0.9940226359493453
776.666733,0.9940975880817557
776.786336,0.9942110210877858
776.905938,0.9944099826185427
777.025541,0.9939536531721405
777.145143,0.9944296721311241
777.264745,0.994142224065531
777.384348,0.9944137613836563
777.50395,0.9944303682321383
777.623552,0.9940365523636632
777.743155,0.9941378498493684
777.862757,0.9945765602411177
777.98236,0.994411374793493
778.101962,0.994350816984772
778.221564,0.9941802010238455
778.341167,0.9941283061718195
778.460769,0.9943687154605635
778.580372,0.9939243319718617
778.699974,0.994002159293955
778.819576,0.993720797111355
778.939179,0.9941873591470621
779.058781,0.9936573997468967
779.178384,0.9941038509162885
779.297986,0.9940835714045816
779.417588,0.9939763155737832
779.537191,0.9945297167883024
779.656793,0.9939938097108852
779.776396,0.9942991120866278
779.895998,0.9940652804351452
780.0156,0.9943783608838838
780.135203,0.9943666272884536
780.254805,0.9942446259882182
780.374407,0.993917175742434
780.49401,0.9944410086940046
780.613612,0.9943074642342483
780.733215,0.9938435292083492
780.852817,0.994040528517825
780.972419,0.9939470930996778
781.092022,0.9942996092363081
781.211624,0.9939245307567479
781.331227,0.9942331922407635
781.450829,0.9939947043057166
781.570431,0.993650742264621
781.690034,0.9936339497089742
781.809636,0.9937064876349051
781.929239,0.9944123692053649
782.048841,0.9940575267561972
782.168443,0.9942560598671617
782.288046,0.9941855696114262
782.407648,0.9937826084672485
782.527251,0.9935798974923437
782.646853,0.9935585357541871
782.766455,0.9937518016838937
782.886058,0.9942077401968297
783.00566,0.9939320846118863
783.125263,0.9933228916180056
783.244865,0.9933188190024989
783.364467,0.9924393267772401
783.48407,0.9920541366008359
783.603672,0.9922048410699001
783.723274,0.9917187797925141
783.842877,0.9918472156905421
783.962479,0.9915523833423175
784.082082,0.9919382714443377
784.201684,0.9927317424736259
784.321286,0.9921421357054548
784.440889,0.9929614871792716
784.560491,0.993020172937311
784.680094,0.9933999764652486
784.799696,0.9926961040437848
784.919298,0.9930973336024013
785.038901,0.9930547306406298
785.158503,0.9938957073632972
785.278106,0.9938951110260518
785.397708,0.9936588902341141
785.51731,0.9935325048615565
785.636913,0.9936132823377617
785.756515,0.9940180634557366
785.876118,0.9934206393996527
785.99572,0.9930911764180201
786.115322,0.9940119999640432
786.234925,0.9938274290735875
786.354527,0.9937332186989536
786.474129,0.9934931617533627
786.593732,0.9937729688226987
786.713334,0.993736895518665
786.832937,0.9936873092847653
786.952539,0.9939809872734449
787.072141,0.9933741484016267
787.191744,0.9933915326013351
787.311346,0.9936089104489375
787.430949,0.993496638985514
787.550551,0.9935835737447655
787.670153,0.9933214016347857
787.789756,0.9933005421043771
787.909358,0.993564695836205
788.028961,0.9936803534979457
788.148563,0.9929263369647879
788.268165,0.9937689937387736
788.387768,0.9931447054750242
788.50737,0.9938601265338742
788.626973,0.9932303182384933
788.746575,0.9934320638026961
788.866177,0.9930699244942413
788.98578,0.9924762462068935
789.105382,0.9926687060094078
789.224984,0.9924408154373469
789.344587,0.9919326174123044
789.464189,0.992044017700249
789.583792,0.9920422320226242
789.703394,0.9922789615398931
789.822996,0.9921481877909415
789.942599,0.9916901195339208
790.062201,0.9913618252874549
790.181804,0.9908616112138717
790.301406,0.9914549185335089
790.421008,0.9909143264538012
790.540611,0.9913307961479318
790.660213,0.9911381992856314
790.779816,0.9914704844979223
790.899418,0.9910104498053744
791.01902,0.9920299307752151
791.138623,0.9923421717229661
791.258225,0.9921522556068505
791.377828,0.992625625122429
791.49743,0.9928409489715453
791.617032,0.992992368761729
791.736635,0.992650341808216
791.856237,0.9931049804813105
791.97584,0.9925656723452637
792.095442,0.9927238999238385
792.215044,0.9927917052817299
792.334647,0.9922398665189854
792.454249,0.9930056749486217
792.573851,0.9929896876859529
792.693454,0.9926514337241925
792.813056,0.9927911096068854
792.932659,0.9924697951322591
793.052261,0.9922030551027936
793.171863,0.9915788581443898
793.291466,0.9910825979922824
793.411068,0.9910416671262134
793.530671,0.9908021613007141
793.650273,0.9905230916406828
793.769875,0.9919540433882402
793.889478,0.9926115299386283
794.00908,0.9929760838204182
794.128683,0.9934475614637729
794.248285,0.9933846782234077
794.367887,0.9933964002317704
794.48749,0.9937042021126118
794.607092,0.9942460179316689
794.726695,0.9934814386032207
794.846297,0.9931561267048091
794.965899,0.9937939376535613
795.085502,0.9939828758391148
795.205104,0.9938643007551716
795.324706,0.9936939670120409
795.444309,0.9937536898141106
795.563911,0.9937761489012871
795.683514,0.994042118983943
795.803116,0.9937584598432697
795.922718,0.9937175178381353
796.042321,0.9941466977156049
796.161923,0.9944320587652012
796.281526,0.9944167446294153
796.401128,0.9934321631459074
796.52073,0.9938503867523593
796.640333,0.9937348086733755
796.759935,0.9941180667029993
796.879538,0.9931856238798031
796.99914,0.9939394397365264
797.118742,0.9936811484425464
797.238345,0.9941548497519495
797.357947,0.9943333165643972
797.47755,0.9940171688398821
797.597152,0.9938049688274921
797.716754,0.9940676661946811
797.836357,0.9939705505278715
797.955959,0.994094307565128
798.075562,0.9939709481161713
798.195164,0.993937650647145
798.314766,0.9939916229269093
798.434369,0.9941641948514591
798.553971,0.9940803903422428
798.673573,0.994023331765434
798.793176,0.9941897451995874
798.912778,0.9942223551580303
799.032381,0.9936957556627913
799.151983,0.9935930128335516
799.271585,0.9942349818621202
799.391188,0.9933499103681109
799.51079,0.9937191077874358
799.630393,0.9941632006877613
799.749995,0.9936930726878731
799.869597,0.9934226262429184
799.9892,0.993995201303193
800.108802,0.9938582382014278
800.228405,0.9942317008920937
800.348007,0.993214029394843
800.467609,0.9936190453115118
800.587212,0.9932037993430252
800.706814,0.9935058785472204
800.826417,0.9928981382572417
800.946019,0.9926309853152772
801.065621,0.9927238999238385
801.185224,0.9921840049870173
801.304826,0.9924921259538704
801.424428,0.9921065184421167
801.544031,0.992084394713436
801.663633,0.9922492928424923
801.783236,0.9922041465267545
801.902838,0.9925217026599146
802.02244,0.9928736139761029
802.142043,0.9928564374111588
802.261645,0.9926041846404844
802.381248,0.9920962997976029
802.50085,0.9928540545585685
802.620452,0.9926953098872192
802.740055,0.9923357215198132
802.859657,0.9924777349223792
802.97926,0.9925461189941196
803.098862,0.9922149616108937
803.218464,0.9921741824139897
803.338067,0.9924693981444205
803.457669,0.9921142569031406
803.577272,0.9920430256567273
803.696874,0.992529841371245
803.816476,0.9920134632150452
803.936079,0.9924581833035854
804.055681,0.9918057573434118
804.175284,0.9924264251498528
804.294886,0.9922810453279003
804.414488,0.9924246387838953
804.534091,0.9920788390563815
804.653693,0.9920112807878269
804.773295,0.9922353022260973
804.892898,0.9925072119488382
805.0125,0.9917957401558495
805.132103,0.9923440571748836
805.251705,0.9929715161409383
805.371307,0.9927191348605551
805.49091,0.9921316190545547
805.610512,0.9916062260985506
805.730115,0.9923887136622199
805.849717,0.9923834540159756
805.969319,0.9927351177672884
806.088922,0.9925161445539423
806.208524,0.9924343645930117
806.328127,0.9921648560205092
806.447729,0.9923106157436481
806.567331,0.9919664428912793
806.686934,0.9917261185386379
806.806536,0.9917594410960366
806.926139,0.9918805423168735
807.045741,0.9911053931541796
807.165343,0.9915506977046986
807.284946,0.9908050346311482
807.404548,0.9912507989806119
807.52415,0.9913167193505721
807.643753,0.9913403129692556
807.763355,0.9915579360512118
807.882958,0.9915025095117728
808.00256,0.991306409710301
808.122162,0.991316521087248
808.241765,0.9911962816859072
808.361367,0.9913510195024509
808.48097,0.9912683442750292
808.600572,0.9914486723871975
808.720174,0.9912764727087788
808.839777,0.9909121464446811
808.959379,0.9912260180204007
809.078982,0.9910560373345706
809.198584,0.9909562430163392
809.318186,0.9913460627597451
809.437789,0.9904674258071571
809.557391,0.9906049122271959
809.676994,0.9907484612788553
809.796596,0.9902397435190459
809.916198,0.9907049683760814
810.035801,0.9906393858779795
810.155403,0.9902047886730563
810.275006,0.9900191426800359
810.394608,0.990011222558575
810.51421,0.9900349831130418
810.633813,0.9895559221233265
810.753415,0.9897271301069175
810.873017,0.9893768287098651
810.99262,0.9898142299267028
811.112222,0.9900409233407612
811.231825,0.9900290429209638
811.351427,0.9897548428545372
811.471029,0.9900558730715738
811.590632,0.9893352757556775
811.710234,0.9892541535891197
811.829837,0.9888970972922133
811.949439,0.9894173939914248
812.069041,0.9888496313707346
812.188644,0.9882723117797428
812.308246,0.9883582952110926
812.427849,0.9889712673558528
812.547451,0.9875975522474082
812.667053,0.9883879464047147
812.786656,0.9882564995492525
812.906258,0.988186335828626
813.025861,0.9881487854613261
813.145463,0.9878543609946829
813.265065,0.9874434990457197
813.384668,0.987828677115189
813.50427,0.9877822502584043
813.623872,0.9873921533187698
813.743475,0.9867969353265789
813.863077,0.987041691315028
813.98268,0.9871788996458788
814.102282,0.9865364553205263
814.221884,0.9861399473689254
814.341487,0.9862030623452147
814.461089,0.9863657992759293
814.580692,0.9858904855204956
814.700294,0.985746556016719
814.819896,0.9855050776927975
814.939499,0.9851818850338079
815.059101,0.9853414974274382
815.178704,0.9854528473077973
815.298306,0.9849247861146825
815.417908,0.9845259723415464
815.537511,0.9841223994309864
815.657113,0.9841647176039962
815.776716,0.9840544973280752
815.896318,0.9837416177484146
816.01592,0.9837957250253273
816.135523,0.9832567526599295
816.255125,0.983004088143277
816.374727,0.9824822515323546
816.49433,0.9826188260570271
816.613932,0.9819636378296114
816.733535,0.982263182417377
816.853137,0.9815866361816339
816.972739,0.9813304755000135
817.092342,0.9805251338176247
817.211944,0.9806898758780518
817.331547,0.9803398320788992
817.451149,0.980181029889427
817.570751,0.9796822446968136
817.690354,0.9794451902783385
817.809956,0.9796068120681655
817.929559,0.9786648834552605
818.049161,0.9786541182007515
818.168763,0.977807948409703
818.288366,0.9778959550853008
818.407968,0.9772966885587894
818.527571,0.976995727529091
818.647173,0.9766723954576888
818.766775,0.9763413596293717
818.886378,0.9755966952975439
819.00598,0.9751460737259147
819.125583,0.974683964015622
819.245185,0.974477352916801
819.364787,0.974025300309363
819.48439,0.973824671762949
819.603992,0.9733125746789418
819.723594,0.9723757258346449
819.843197,0.9720461463304693
819.962799,0.9712455102132743
820.082402,0.9711852948583364
820.202004,0.9705115260885104
820.321606,0.9705338481103127
820.441209,0.9691314703294353
820.560811,0.9685162671934439
820.680414,0.9685288579867574
820.800016,0.9671864396430596
820.919618,0.9678017658716719
821.039221,0.9667832069775824
821.158823,0.9662960710098413
821.278426,0.9654229340790029
821.398028,0.9648978868286644
821.51763,0.9640414378247972
821.637233,0.9633504678562123
821.756835,0.9625791330922732
821.876438,0.9617757149898791
821.99604,0.9613718540063266
822.115642,0.9606741513370322
822.235245,0.960055676353891
822.354847,0.958976221025464
822.474449,0.958210305049044
822.594052,0.9579659925724211
822.713654,0.9569242923601766
822.833257,0.9566994415724743
822.952859,0.9547010730625424
823.072461,0.9545578786414332
823.192064,0.9536419427974863
823.311666,0.9531042403880814
823.431269,0.9517651174501234
823.550871,0.9510848486162354
823.670473,0.9504193221836312
823.790076,0.9492007160962358
823.909678,0.9486199829804441
824.029281,0.9477021631333934
824.148883,0.9467445204164279
824.268485,0.9456781403599503
824.388088,0.9450702647686453
824.50769,0.9438075501374796
824.627293,0.9426832017824642
824.746895,0.9421008035433546
824.866497,0.9415639591005361
824.9861,0.9399834596405271
825.105702,0.9389030999878054
