nu,[0]Methylisoamylketone-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1267.703354,0.7978377683557015
1267.822356,0.7971917814233603
1267.941359,0.7976622633529215
1268.060361,0.7962436874312748
1268.179364,0.7967932851650152
1268.298366,0.7959411723115639
1268.417368,0.7959889302146254
1268.536371,0.7952808152246463
1268.655373,0.7952887680725628
1268.774375,0.794970716179953
1268.893378,0.7943191073888016
1269.01238,0.7951058726896814
1269.131383,0.7953603472827054
1269.250385,0.7942079104977312
1269.369387,0.7952490046282535
1269.48839,0.794589221802162
1269.607392,0.7952171953042592
1269.726395,0.7949230193679009
1269.845397,0.7949627665125396
1269.964399,0.7950263660778093
1270.083402,0.7947243134523333
1270.202404,0.7946527914826594
1270.321406,0.7950263660778093
1270.440409,0.796036690983247
1270.559411,0.7975027468524326
1270.678414,0.7958138319114977
1270.797416,0.7964905612378415
1270.916418,0.7967693817250137
1271.035421,0.7974708473805522
1271.154423,0.7967056427240697
1271.273425,0.7980292723996729
1271.392428,0.7990354230246766
1271.51143,0.7996029396195748
1271.630433,0.7993151343693651
1271.749435,0.8003469162489316
1271.868437,0.8002188709862259
1271.98744,0.8012838701520931
1272.106442,0.8011797100195287
1272.225445,0.8018209102334325
1272.344447,0.8010595420758468
1272.463449,0.8025990538550025
1272.582452,0.8026632643476963
1272.701454,0.8026070798856711
1272.820456,0.8029121285315997
1272.939459,0.8030646963295025
1273.058461,0.8032333576245478
1273.177464,0.8036029299641764
1273.296466,0.8034261567653491
1273.415468,0.8030727270166191
1273.534471,0.8035386443012401
1273.653473,0.8034502599115975
1273.772475,0.8030165138932103
1273.891478,0.8039324747175198
1274.01048,0.803169101526216
1274.129483,0.8033297514109743
1274.248485,0.8038520854895764
1274.367487,0.8045034694537141
1274.48649,0.8052842164201458
1274.605492,0.8059609393457762
1274.724494,0.806170516433847
1274.843497,0.8064849842524949
1274.962499,0.8073160917331507
1275.081502,0.8061140864727683
1275.200504,0.8077117735522287
1275.319506,0.8079945221510904
1275.438509,0.8084552103123693
1275.557511,0.8080995682668195
1275.676514,0.8087624816701485
1275.795516,0.8095635529918787
1275.914518,0.8093773747860049
1276.033521,0.8082531217719113
1276.152523,0.8095959361816578
1276.271525,0.8087139573769916
1276.390528,0.808439041369853
1276.50953,0.8086573493812782
1276.628533,0.8091912393961945
1276.747535,0.8097173846804948
1276.866537,0.808390536482532
1276.98554,0.8083258678263942
1277.104542,0.8079298851748318
1277.223544,0.8086088313958695
1277.342547,0.8078894896904686
1277.461549,0.8077683153553173
1277.580552,0.8082450392811061
1277.699554,0.8074291238980602
1277.818556,0.8080430032768386
1277.937559,0.8082612043435418
1278.056561,0.808544145276837
1278.175564,0.8080268425783806
1278.294566,0.8088110088748502
1278.413568,0.8090860513724427
1278.532571,0.8089727872539239
1278.651573,0.8095149806358845
1278.770575,0.8092802553283146
1278.889578,0.8104626674519084
1279.00858,0.810405937050774
1279.127583,0.8113790079009765
1279.246585,0.8123451236452368
1279.365587,0.8134343957602471
1279.48459,0.8136133710138703
1279.603592,0.8135238784652392
1279.722594,0.8155846997173811
1279.841597,0.8166946495037712
1279.960599,0.8168498362294491
1280.079602,0.8180433080127455
1280.198604,0.8200827739310246
1280.317606,0.8201729879978397
1280.436609,0.8221191032149991
1280.555611,0.8227194692672939
1280.674613,0.8240286337333712
1280.793616,0.8254719463726186
1280.912618,0.826983943089516
1281.031621,0.8285981351042578
1281.150623,0.8295100945386055
1281.269625,0.8313370256339331
1281.388628,0.8318027047462698
1281.50763,0.8338264431651512
1281.626633,0.8347107678041628
1281.745635,0.8372940131352907
1281.864637,0.8374112425029939
1281.98364,0.8393478984496118
1282.102642,0.840422951646893
1282.221644,0.8427710056942601
1282.340647,0.8434370578447178
1282.459649,0.845286209082944
1282.578652,0.8464789032895671
1282.697654,0.8478089189568343
1282.816656,0.8495402144725189
1282.935659,0.8502966418236402
1283.054661,0.8513261234710382
1283.173663,0.8531584436748951
1283.292666,0.8544476860578766
1283.411668,0.855465084036021
1283.530671,0.8565436493953886
1283.649673,0.8575378165341484
1283.768675,0.8581726293701644
1283.887678,0.8595124234396458
1284.00668,0.861750063412016
1284.125683,0.8601745028735641
1284.244685,0.8618620982023631
1284.363687,0.8628710669889018
1284.48269,0.8636739103454975
1284.601692,0.8646504134845533
1284.720694,0.8653683712389969
1284.839697,0.8655933962675051
1284.958699,0.8667020652114814
1285.077702,0.8677687646373543
1285.196704,0.8679683744074644
1285.315706,0.8693495418599196
1285.434709,0.8698974046299434
1285.553711,0.8706980784957069
1285.672713,0.872135916215134
1285.791716,0.8726157229037965
1285.910718,0.8744326525592144
1286.029721,0.8762095537884547
1286.148723,0.8766916015940333
1286.267725,0.8781920267306348
1286.386728,0.8785609448492434
1286.50573,0.8799501683396579
1286.624732,0.8803638421245019
1286.743735,0.8814737996919989
1286.862737,0.8814737996919989
1286.98174,0.8823998332642216
1287.100742,0.8819852027883819
1287.219744,0.8832120146569795
1287.338747,0.8832031825809934
1287.457749,0.8835653701292253
1287.576752,0.8848917126926525
1287.695754,0.8848917126926525
1287.814756,0.8847235992385248
1287.933759,0.8852014789980361
1288.052761,0.8857416166254526
1288.171763,0.8859719393864366
1288.290766,0.886787408629006
1288.409768,0.8857947627168169
1288.528771,0.8871865527635837
1288.647773,0.8875237477166175
1288.766775,0.8876036284484909
1288.885778,0.8890960558322678
1289.00478,0.8886693921329482
1289.123782,0.8893717183350562
1289.242785,0.8897720256707023
1289.361787,0.889282785609933
1289.48079,0.8910185788902913
1289.599792,0.8918922051045296
1289.718794,0.891883286227073
1289.837797,0.8926774156870055
1289.956799,0.8930970726840476
1290.075802,0.8942946249422635
1290.194804,0.8948403110808297
1290.313806,0.8963449063095569
1290.432809,0.8957714291018
1290.551811,0.8971609514185093
1290.670813,0.8969277198925526
1290.789816,0.8995145950380048
1290.908818,0.898759320038083
1291.027821,0.9000274645110904
1291.146823,0.9005316210418699
1291.265825,0.9017842303569115
1291.384828,0.9031740479565386
1291.50383,0.9040324709884769
1291.622832,0.905538938839136
1291.741835,0.905499096002376
1291.860837,0.9065301405266903
1291.97984,0.9069617515888645
1292.098842,0.9084358541207205
1292.217844,0.9089465385596223
1292.336847,0.9101416793468263
1292.455849,0.9103209949196617
1292.574851,0.9118333827057962
1292.693854,0.9132450806156347
1292.812856,0.9137082132657129
1292.931859,0.9141770658295185
1293.050861,0.9159138215602769
1293.169863,0.9153534537915095
1293.288866,0.9173300021323746
1293.407868,0.9171474716243382
1293.526871,0.9186712007725285
1293.645873,0.9188246316741813
1293.764875,0.9194910210691115
1293.883878,0.9208906310457186
1294.00288,0.921730866390311
1294.121882,0.9213226300475263
1294.240885,0.922480538285019
1294.359887,0.9238246482233449
1294.47889,0.9232372825491582
1294.597892,0.9245741739046361
1294.716894,0.9247350638079113
1294.835897,0.9270006613371292
1294.954899,0.9265428361025722
1295.073901,0.9277917302441729
1295.192904,0.9274614951735363
1295.311906,0.9282761639535585
1295.430909,0.9281842691621943
1295.549911,0.9291082721252526
1295.668913,0.9289066775040089
1295.787916,0.9299169480450195
1295.906918,0.9302182899509387
1296.025921,0.9309264554924037
1296.144923,0.9311331441071105
1296.263925,0.9320041607336681
1296.382928,0.9311880825832819
1296.50193,0.9329758152132208
1296.620932,0.9330178000695576
1296.739935,0.9325625984613497
1296.858937,0.9337738506467607
1296.97794,0.9341399617493021
1297.096942,0.9344080983940921
1297.215944,0.9351175833562564
1297.334947,0.9351671459015701
1297.453949,0.9348997263406623
1297.572951,0.9346202331088068
1297.691954,0.9346753773292987
1297.810956,0.9352503794813947
1297.929959,0.9353654223530624
1298.048961,0.9352999490650895
1298.167963,0.9362095025869815
1298.286966,0.9368716367421538
1298.405968,0.9374854886787827
1298.52497,0.9363387084133354
1298.643973,0.9362900200664059
1298.762975,0.9377245779609836
1298.881978,0.9383324204071853
1299.00098,0.9372680172730676
1299.119982,0.9378211685668444
1299.238985,0.9368191733994835
1299.357987,0.937578304336461
1299.47699,0.9374451776694623
1299.595992,0.9385003969438898
1299.714994,0.9370599668676824
1299.833997,0.9384694269417984
1299.952999,0.9375961184934775
1300.072001,0.9381016190214995
1300.191004,0.9376795682614829
1300.310006,0.9380246978425512
1300.429009,0.938080042932388
1300.548011,0.9380791048528141
1300.667013,0.9375970560900647
1300.786016,0.937553927617447
1300.905018,0.9379627902554665
1301.02402,0.9383464954990544
1301.143023,0.9380631576435833
1301.262025,0.9377245779609836
1301.381028,0.937563303203601
1301.50003,0.9377048859516133
1301.619032,0.9379562245389147
1301.738035,0.9377770920077291
1301.857037,0.9378793152818251
1301.97604,0.937661752518936
1302.095042,0.9377780297852899
1302.214044,0.9368032476089053
1302.333047,0.9374376781380391
1302.452049,0.9366664843187176
1302.571051,0.9362525692146253
1302.690054,0.9362151198608488
1302.809056,0.9359352333851237
1302.928059,0.9364154913354822
1303.047061,0.9361982681403572
1303.166063,0.9356638515197144
1303.285066,0.9347875451045102
1303.404068,0.9354131272060658
1303.52307,0.9349184245221703
1303.642073,0.9351802383332595
1303.761075,0.9338177390491105
1303.880078,0.9342249723537451
1303.99908,0.9329804801039591
1304.118082,0.9338476216948798
1304.237085,0.9327370039736691
1304.356087,0.9325653961533416
1304.47509,0.9323145697994335
1304.594092,0.9326894355994704
1304.713094,0.9315103294053411
1304.832097,0.9317665299718908
1304.951099,0.9310018635892854
1305.070101,0.9311592162001531
1305.189104,0.9298565054078035
1305.308106,0.9300164544819597
1305.427109,0.929241144108287
1305.546111,0.9287041979193896
1305.665113,0.9284330558822612
1305.784116,0.9274976668771917
1305.903118,0.928088671105855
1306.02212,0.926971924762047
1306.141123,0.9258796688741219
1306.260125,0.9261759977782575
1306.379128,0.9261500652133774
1306.49813,0.9257232084313619
1306.617132,0.9236574510938131
1306.736135,0.9240907480385673
1306.855137,0.9232520544638539
1306.974139,0.9222213576703427
1307.093142,0.9218967928791972
1307.212144,0.9218248877336898
1307.331147,0.9217170405310093
1307.450149,0.9200649625173672
1307.569151,0.9202287486572293
1307.688154,0.9184847294462517
1307.807156,0.9188650608474103
1307.926159,0.91736944817055
1308.045161,0.9170796052225257
1308.164163,0.916177642729311
1308.283166,0.9162546048836655
1308.402168,0.9149452971768092
1308.52117,0.913523662846853
1308.640173,0.9135337116624128
1308.759175,0.9128552082098942
1308.878178,0.9117267044408198
1308.99718,0.9105358560270762
1309.116182,0.9109666413596765
1309.235185,0.9093056433608825
1309.354187,0.9084158687517697
1309.473189,0.9082223967772223
1309.592192,0.9072747073749317
1309.711194,0.9059809496831637
1309.830197,0.9049903484818663
1309.949199,0.9041861695725545
1310.068201,0.9038787985309379
1310.187204,0.9026864656297185
1310.306206,0.9015227508464696
1310.425209,0.9013785187452099
1310.544211,0.8999014694859163
1310.663213,0.8992267964178278
1310.782216,0.8980136592944672
1310.901218,0.8972865627442954
1311.02022,0.8957714291018
1311.139223,0.8950371976059912
1311.258225,0.8937313967640548
1311.377228,0.8944645570640428
1311.49623,0.8921330485123047
1311.615232,0.8919903186432367
1311.734235,0.8911433302237255
1311.853237,0.8898610073222778
1311.972239,0.8884472525535193
1312.091242,0.8882784636109915
1312.210244,0.8861491514949341
1312.329247,0.8853254158804752
1312.448249,0.886955914244172
1312.567251,0.8842636625608209
1312.686254,0.8835918774879375
1312.805256,0.883114866678604
1312.924258,0.8817118297505276
1313.043261,0.880478296863375
1313.162263,0.8800205671690406
1313.281266,0.8781656813650153
1313.400268,0.8775950591444404
1313.51927,0.8769721877979416
1313.638273,0.8762971791250274
1313.757275,0.8757277710362728
1313.876278,0.8748349841085535
1313.99528,0.8728600895159387
1314.114282,0.871604075534142
1314.233285,0.8713339201469749
1314.352287,0.8701062050621041
1314.471289,0.8701236073602278
1314.590292,0.8688975976138402
1314.709294,0.868723835471111
1314.828297,0.867100839872619
1314.947299,0.8665287421313248
1315.066301,0.8656539899259971
1315.185304,0.8656280206958397
1315.304306,0.8639416907615246
1315.423308,0.863449384318456
1315.542311,0.862517362365839
1315.661313,0.8605100363544608
1315.780316,0.860071288126228
1315.899318,0.8602261148920817
1316.01832,0.8590484120253458
1316.137323,0.8583700317753259
1316.256325,0.8568949042939744
1316.375328,0.856740677092066
1316.49433,0.8554308661170225
1316.613332,0.8542426432193475
1316.732335,0.853875397846177
1316.851337,0.8530560708041492
1316.970339,0.8524420914922464
1317.089342,0.8510026810020803
1317.208344,0.8503901795987241
1317.327347,0.850772941294466
1317.446349,0.8490561145318597
1317.565351,0.8485553191734438
1317.684354,0.8474444394903841
1317.803356,0.8470716459576
1317.922358,0.8468937795885713
1318.041361,0.8450242109699341
1318.160363,0.8442555887141192
1318.279366,0.8438251281406515
1318.398368,0.8433780193170413
1318.51737,0.8416087838239372
1318.636373,0.8416087838239372
1318.755375,0.8407928191104924
1318.874377,0.8403221069434985
1318.99338,0.8396585146324884
1319.112382,0.8384670456848695
1319.231385,0.8380646780788917
1319.350387,0.8370344922190391
1319.469389,0.8358049554464139
1319.588392,0.8352033924671526
1319.707394,0.8348944243745616
1319.826397,0.8336513579966727
1319.945399,0.8331763121235503
1320.064401,0.8323934943721388
1320.183404,0.831944123226307
1320.302406,0.8305974648344918
1320.421408,0.8296096417226617
1320.540411,0.8293773835406423
1320.659413,0.8281508128991668
1320.778416,0.8277285636672946
1320.897418,0.8261573725006017
1321.01642,0.8254802011333561
1321.135423,0.8250263118537263
1321.254425,0.8244902190000738
1321.373427,0.823995673247236
1321.49243,0.8231967849676413
1321.611432,0.8217903213344729
1321.730435,0.8218889420901602
1321.849437,0.8198039931833008
1321.968439,0.8201155778980568
1322.087442,0.8198449844077319
1322.206444,0.8183624071231524
1322.325447,0.8174300055489084
1322.444449,0.8175362783572127
1322.563451,0.8169315252974574
1322.682454,0.8164006923454131
1322.801456,0.8151933130018432
1322.920458,0.8145495645986712
1323.039461,0.8143133794734361
1323.158463,0.8131985339870867
1323.277466,0.812808292356257
1323.396468,0.8117604456655431
1323.51547,0.8117036244231132
1323.634473,0.8111843003049264
1323.753475,0.8102033608895866
1323.872477,0.8096283206667905
1323.99148,0.8093692810527259
1324.110482,0.8084471258006888
1324.229485,0.8071788596626125
1324.348487,0.8066704971320363
1324.467489,0.8063962757832823
1324.586492,0.8053647488683431
1324.705494,0.8055580596044319
1324.824496,0.8039324747175198
1324.943499,0.8044793347116533
1325.062501,0.8033779526420814
1325.181504,0.8028960704496103
1325.300506,0.8015002460064601
1325.419508,0.8015643685910098
1325.538511,0.8003149030125506
1325.657513,0.8000508426669098
1325.776516,0.799171270593307
1325.895518,0.7989794925026559
1326.01452,0.7974230005651282
1326.133523,0.797112066231044
1326.252525,0.7969446902722263
1326.371527,0.7965542830315783
1326.49053,0.7959252536473048
1326.609532,0.7946448449944772
1326.728535,0.7946289522565052
1326.847537,0.7932792306261129
1326.966539,0.7939458651271312
1327.085542,0.7920426797867633
1327.204544,0.792597303758357
1327.323546,0.791472614305517
1327.442549,0.790942505260293
1327.561551,0.7909108681928281
1327.680554,0.7903890392423168
1327.799556,0.789377988482615
1327.918558,0.7893858823019689
1328.037561,0.788297281091988
1328.156563,0.7879977850330282
1328.275566,0.7875645054140775
1328.394568,0.7873597652600433
1328.51357,0.7868402792642076
1328.632573,0.785676616973399
1328.751575,0.7856451905372529
1328.870577,0.7850640281528579
1328.98958,0.7848128478548402
1329.108582,0.7843185714740997
1329.227585,0.7840441080079922
1329.346587,0.7830490040156074
1329.465589,0.7827984684221553
1329.584592,0.7821020877206387
1329.703594,0.7819378635263613
1329.822596,0.781672049843649
1329.941599,0.7811875633790697
1330.060601,0.7804379831742918
1330.179604,0.7802975169796572
1330.298606,0.7795721776239454
1330.417608,0.7797359049720163
1330.536611,0.7790889926766302
1330.655613,0.7785593922461638
1330.774615,0.777952352696413
1330.893618,0.7775401471935912
1331.01262,0.7762582637953527
1331.131623,0.7768406758704267
1331.250625,0.7762505012515275
1331.369627,0.7752730415488812
1331.48863,0.7748312618343781
1331.607632,0.7744129659030536
1331.726635,0.773329546321455
1331.845637,0.7729584372125321
1331.964639,0.7728347737559185
1332.083642,0.7716069428498901
1332.202644,0.7713986370978626
1332.321646,0.7705120385570716
1332.440649,0.7696418517016705
1332.559651,0.76924174197633
1332.678654,0.7688033991229849
1332.797656,0.7670295128984029
1332.916658,0.7675052186499445
1333.035661,0.7662781921830437
1333.154663,0.7651908493462678
1333.273665,0.7642808138140791
1333.392668,0.7640286427560335
1333.51167,0.7635321855043283
1333.630673,0.7624334904075263
1333.749675,0.7618771170605081
1333.868677,0.7600736062975071
1333.98768,0.7594885748866566
1334.106682,0.7577437584724668
1334.225685,0.7570620958840185
1334.344687,0.7561768512009581
1334.463689,0.7553455139839329
1334.582692,0.7539267984281246
1334.701694,0.7529699191410807
1334.820696,0.7515857283359282
1334.939699,0.750444185820954
1335.058701,0.7497690898924518
1335.177704,0.748899861997825
1335.296706,0.7478670929628025
1335.415708,0.7459251641225447
1335.534711,0.7457834518044579
1335.653713,0.7445166969830653
1335.772715,0.7440552396974764
1335.891718,0.7431703405816358
1336.01072,0.7422048468457817
1336.129723,0.7405441686428192
1336.248725,0.74053676323816
1336.367727,0.7392493496447663
1336.48673,0.7396116705874737
1336.605732,0.7385030847288463
1336.724734,0.7384144696756884
1336.843737,0.7371749748338295
1336.962739,0.7368285840038792
1337.081742,0.7361142068063493
1337.200744,0.7367843756151039
1337.319746,0.7358713291951132
1337.438749,0.7352608093926482
1337.557751,0.7348271334620863
1337.676754,0.7346067183859621
1337.795756,0.733887156444884
1337.914758,0.7342248221940167
1338.033761,0.7341146967303039
1338.152763,0.7330510017852484
1338.271765,0.73302168033161
1338.390768,0.7331243105508041
1338.50977,0.7333222808394391
1338.628773,0.7326113031069716
1338.747775,0.7318351465613216
1338.866777,0.7321059756658439
1338.98578,0.7319668887441434
1339.104782,0.7317107451608248
1339.223784,0.7313157280226642
1339.342787,0.7311987268665227
1339.461789,0.7314693204521896
1339.580792,0.731052501744149
1339.699794,0.731549786502991
1339.818796,0.7304678936171836
1339.937799,0.7300005437331837
1340.056801,0.7294313653175113
1340.175804,0.7294313653175113
1340.294806,0.7294897221609793
1340.413808,0.7282142315270181
1340.532811,0.7279375626894462
1340.651813,0.7277556010449271
1340.770815,0.7272463503827219
1340.889818,0.7259820420003336
1341.00882,0.7260256022296474
1341.127823,0.7251766490095168
1341.246825,0.7246981903299029
1341.365827,0.7236770859293116
1341.48483,0.7238073595290511
1341.603832,0.722549029787822
1341.722834,0.7213217399291348
1341.841837,0.7212063376831721
1341.960839,0.7196286240306681
1342.079842,0.719398379712034
1342.198844,0.7182195332875931
1342.317846,0.7173079734433402
1342.436849,0.7168705490075564
1342.555851,0.715488323125003
1342.674853,0.7143015977631775
1342.793856,0.7138088996611138
1342.912858,0.7122758591359469
1343.031861,0.7113860705457538
1343.150863,0.7096311152135748
1343.269865,0.7081353721243664
1343.388868,0.7068618749458474
1343.50787,0.7049911707550454
1343.626873,0.7042161068305255
1343.745875,0.7026474546095823
1343.864877,0.7007598728923196
1343.98388,0.6989472531773289
1344.102882,0.6968814282371628
1344.221884,0.6950649392587559
1344.340887,0.6936970091819418
1344.459889,0.6915429627617484
1344.578892,0.6904028577185135
1344.697894,0.6881626906741888
1344.816896,0.6857514737910878
1344.935899,0.6843881852802084
1345.054901,0.682501878190047
1345.173903,0.6798113131354733
1345.292906,0.6784801878906053
1345.411908,0.6764951504400629
1345.530911,0.6743001100738204
1345.649913,0.6728384652931089
1345.768915,0.6708699338965994
1345.887918,0.6686797720789276
1346.00692,0.6666767388148617
1346.125923,0.6642743746640192
1346.244925,0.6621189873479393
1346.363927,0.6599837932136875
1346.48293,0.6575069136029659
1346.601932,0.655911111487735
1346.720934,0.6538220888047768
1346.839937,0.6518700804659793
1346.958939,0.649384686882664
1347.077942,0.6478474674992554
1347.196944,0.6455775089960153
1347.315946,0.6425118620811995
1347.434949,0.6407730121408192
1347.553951,0.6386108554630135
1347.672953,0.636583298466887
1347.791956,0.6343845263235675
1347.910958,0.6315488403250523
1348.029961,0.6294555749184818
1348.148963,0.6267986012975306
1348.267965,0.6244462637226593
1348.386968,0.6223454217209409
1348.50597,0.6194768174508387
1348.624972,0.6173433048560367
1348.743975,0.6148419721795674
1348.862977,0.6120140740013499
1348.98198,0.6097172218711071
1349.100982,0.6067733205054415
1349.219984,0.603795327638213
1349.338987,0.6021431928987078
1349.457989,0.5984334229627731
1349.576992,0.5956095166754412
1349.695994,0.5931072715321002
1349.814996,0.5908636493227141
1349.933999,0.5874406848607333
1350.053001,0.5850956153869963
1350.172003,0.58149087460572
1350.291006,0.5791405990840303
1350.410008,0.5766095103907307
1350.529011,0.5736648145516616
1350.648013,0.5705696678259152
1350.767015,0.5674855457471621
1350.886018,0.5652597041958484
1351.00502,0.5619344909660047
1351.124022,0.5589473479371119
1351.243025,0.5559649646146381
1351.362027,0.5530869812751884
1351.48103,0.5504110039065936
1351.600032,0.5470144828701327
1351.719034,0.5445257753937219
1351.838037,0.5416907566824771
1351.957039,0.5383318970584113
1352.076042,0.5360005992008106
1352.195044,0.5331246591925921
1352.314046,0.5300202847792354
1352.433049,0.5273820713749432
1352.552051,0.5238604221953754
1352.671053,0.521487486518427
1352.790056,0.5192031741868025
1352.909058,0.5160921211884897
1353.028061,0.513194686478212
1353.147063,0.5102829005989957
1353.266065,0.5077886303388152
1353.385068,0.5054733307872075
1353.50407,0.5027159400068834
1353.623072,0.49958875949151704
1353.742075,0.4971368195132167
1353.861077,0.49439029642665866
1353.98008,0.4919245145362947
1354.099082,0.4895395615257651
1354.218084,0.4871271995318106
1354.337087,0.48501279837051836
1354.456089,0.48222233275909615
1354.575092,0.47911721681242736
1354.694094,0.4776438060020732
1354.813096,0.4749242316436967
1354.932099,0.4723287649283281
1355.051101,0.46974748247019826
1355.170103,0.4680407098446893
1355.289106,0.46479445657003077
1355.408108,0.46279087536901087
1355.527111,0.46053795748782905
1355.646113,0.45811730646967336
1355.765115,0.4555499083534941
1355.884118,0.4534818646377441
1356.00312,0.45117950641921256
1356.122122,0.4492256303393146
1356.241125,0.4464936948687015
1356.360127,0.4450939034893943
1356.47913,0.4426658865177595
1356.598132,0.44033917356939123
1356.717134,0.43810792274313465
1356.836137,0.4361016153755746
1356.955139,0.4342477739798111
1357.074141,0.43186164855763465
1357.193144,0.4296303891690906
1357.312146,0.42783400389374976
1357.431149,0.4256448354717856
1357.550151,0.4239414173175369
1357.669153,0.42202108573403424
1357.788156,0.4206517435916861
1357.907158,0.41847421661279366
1358.026161,0.4165703183721018
1358.145163,0.4154346323197535
1358.264165,0.4138258689655069
1358.383168,0.41180720013410765
1358.50217,0.4103519799051244
1358.621172,0.4086688943777099
1358.740175,0.4071433273014214
1358.859177,0.40578979490371503
1358.97818,0.4041213802429404
1359.097182,0.4022385332667957
1359.216184,0.4008892798102037
1359.335187,0.3995405568119379
1359.454189,0.3975160374163925
1359.573191,0.3961747013448824
1359.692194,0.3946050056880728
1359.811196,0.39360004479327215
1359.930199,0.39172704323966373
1360.049201,0.3900267314608683
1360.168203,0.3886484777798223
1360.287206,0.38689575080729055
1360.406208,0.38573294549727977
1360.525211,0.3844659694250553
1360.644213,0.38273975944806904
1360.763215,0.38148642962164653
1360.882218,0.38026001889918754
1361.00122,0.3785981222269945
1361.120222,0.37738477072567994
1361.239225,0.3761489764881797
1361.358227,0.37532611159560647
1361.47723,0.37387266778699746
1361.596232,0.37320030229546197
1361.715234,0.3719447340974199
1361.834237,0.37119045214241314
1361.953239,0.370067447283965
1362.072241,0.3692246546528548
1362.191244,0.368357995437842
1362.310246,0.36740150862138576
1362.429249,0.3667407807393576
1362.548251,0.36611785105235695
1362.667253,0.3653863470980412
1362.786256,0.36483867843158185
1362.905258,0.36378217892883913
1363.02426,0.363636695155962
1363.143263,0.36330956935901126
1363.262265,0.36272873883636547
1363.381268,0.36265620034268936
1363.50027,0.36204020854348745
1363.619272,0.3621850535939837
1363.738275,0.3621850535939837
1363.857277,0.3616783492947233
1363.97628,0.3618954214194254
1364.095282,0.36182304957256745
1364.214284,0.3616783492947233
1364.333287,0.36182304957256745
1364.452289,0.3613891223215022
1364.571291,0.3620764143746032
1364.690294,0.36258367635526134
1364.809296,0.36243867188754614
1364.928299,0.36243867188754614
1365.047301,0.36276501352395324
1365.166303,0.3630916490000412
1365.285306,0.3633459021325556
1365.404308,0.36403691560152307
1365.52331,0.3639641154986557
1365.642313,0.3646927721434123
1365.761315,0.36498464309394074
1365.880318,0.36545943167567496
1365.99932,0.36611785105235695
1366.118322,0.3663009557502429
1366.237325,0.3670342907523005
1366.356327,0.3675117456086936
1366.47533,0.36802662238219064
1366.594332,0.36856064805969524
1366.713334,0.3693797615779832
1366.832337,0.3698417749781728
1366.951339,0.37045251763101317
1367.070341,0.37082686368675605
1367.189344,0.3717625258223852
1367.308346,0.3722684668193993
1367.427349,0.37304732153471976
1367.546351,0.37385771317938016
1367.665353,0.37439271214231684
1367.784356,0.3755401084625291
1367.903358,0.3761865932666361
1368.02236,0.3768756450223734
1368.141363,0.37759238943949164
1368.260365,0.37844671326191553
1368.379368,0.37931814246184287
1368.49837,0.38022199479853436
1368.617372,0.38091081980769803
1368.736375,0.38177265176374936
1368.855377,0.382575216730726
1368.974379,0.38343698008859134
1369.093382,0.38468133066345195
1369.212384,0.3855247059364528
1369.331387,0.3865206438852761
1369.450389,0.38737192536810466
1369.569391,0.3887339898509168
1369.688394,0.38918907479181897
1369.807396,0.39042866595500314
1369.926399,0.39173096052968254
1370.045401,0.3929550697439121
1370.164403,0.3942421360284776
1370.283406,0.3953436074260998
1370.402408,0.3969083029145931
1370.52141,0.39822424608171514
1370.640413,0.400200342904515
1370.759415,0.4015593242388608
1370.878418,0.4034188204455972
1370.99742,0.40503977776290956
1371.116422,0.40737953892600554
1371.235425,0.4093028223312417
1371.354427,0.41148200091660575
1371.473429,0.4137141510634817
1371.592432,0.4162871468448396
1371.711434,0.41872537648318764
1371.830437,0.4216414376241493
1371.949439,0.42445469690401655
1372.068441,0.42692368729679975
1372.187444,0.4297678928930471
1372.306446,0.432233209323623
1372.425449,0.43481266318441264
1372.544451,0.4369615823472111
1372.663453,0.4398242780089546
1372.782456,0.4418256198395003
1372.901458,0.44381387716999887
1373.02046,0.44565507527177084
1373.139463,0.44743679118158797
1373.258465,0.44976052703983294
1373.377468,0.45076461215393276
1373.49647,0.45226816033072875
1373.615472,0.4534138474594643
1373.734475,0.4547397507707821
1373.853477,0.4552311350013365
1373.972479,0.45705570625108033
1374.091482,0.4572614276027259
1374.210484,0.4590620008221085
1374.329487,0.4601834797520059
1374.448489,0.4608973172267482
1374.567491,0.46218963811991737
1374.686494,0.4635921965263442
1374.805496,0.46432989443324263
1374.924498,0.46565512218491006
1375.043501,0.46667602438237216
1375.162503,0.4676991648056094
1375.281506,0.4694328570682225
1375.400508,0.47067379713102764
1375.51951,0.4719368947020781
1375.638513,0.4738378994782982
1375.757515,0.4745919010108378
1375.876518,0.47661320882675423
1375.99552,0.4783895118387599
1376.114522,0.4801148177687234
1376.233525,0.48141769352415453
1376.352527,0.483632479783452
1376.471529,0.4852796287812588
1376.590532,0.4869713437662129
1376.709534,0.4893976156360714
1376.828537,0.49104966774505304
1376.947539,0.49303752116290217
1377.066541,0.49528100035327055
1377.185544,0.49692806589035066
1377.304546,0.49863046932623867
1377.423548,0.5010997980649878
1377.542551,0.5026857779553534
1377.661553,0.5049176158226066
1377.780556,0.5073115332970366
1377.899558,0.5092837256251652
1378.01856,0.5115397418153403
1378.137563,0.5132408760784959
1378.256565,0.5156330035382918
1378.375568,0.5178912504394414
1378.49457,0.5201645890936334
1378.613572,0.5224479068093221
1378.732575,0.5251034437947465
1378.851577,0.5268549529067289
