nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
616.165323,0.9523096828281552
616.284326,0.9523696802280716
616.403328,0.9526963990574658
616.52233,0.9530079817209467
616.641333,0.9541446445516182
616.760335,0.9544404752428173
616.879338,0.954918769723677
616.99834,0.9556772763141048
617.117342,0.9571558960618454
617.236345,0.9571166534745854
617.355347,0.9577332351174022
617.474349,0.9583435055386653
617.593352,0.9576480006524667
617.712354,0.9590558193550941
617.831357,0.9596928438878856
617.950359,0.9598512062716644
618.069361,0.9604215272567532
618.188364,0.9605233373344813
618.307366,0.9612122795236101
618.426369,0.9616901207602447
618.545371,0.962769742630347
618.664373,0.9630798044047405
618.783376,0.9629526862605412
618.902378,0.9636327708986702
619.02138,0.9648911325670965
619.140383,0.9649837665621835
619.259385,0.9659869057362
619.378388,0.9663550168680033
619.49739,0.9666382003723031
619.616392,0.9673721572677926
619.735395,0.9674795415369659
619.854397,0.967708861361636
619.973399,0.9685123931361233
620.092402,0.9687332391372456
620.211404,0.9693466413989534
620.330407,0.9696976084043352
620.449409,0.9703484938472192
620.568411,0.9708396144281342
620.687414,0.9717030745965382
620.806416,0.9717565197353688
620.925419,0.9724758856925501
621.044421,0.9726791543934992
621.163423,0.9731373941822173
621.282426,0.9735315946470671
621.401428,0.974346781699977
621.52043,0.9743964746530033
621.639433,0.975566452268759
621.758435,0.9751636265132163
621.877438,0.9752211628644863
621.99644,0.9759499252320023
622.115442,0.9765356708932675
622.234445,0.9764868453303721
622.353447,0.9778235934620376
622.472449,0.9772145990847566
622.591452,0.9778724858640105
622.710454,0.978214801135741
622.829457,0.9789037068220895
622.948459,0.9788087577676313
623.067461,0.9795784038825361
623.186464,0.9798850599121165
623.305466,0.9803378714011957
623.424468,0.9812195914213505
623.543471,0.9811872117091017
623.662473,0.9812411784898186
623.781476,0.9819155227901859
623.900478,0.9824547424144411
624.01948,0.9825451324086192
624.138483,0.9827966961613023
624.257485,0.9833373830194472
624.376488,0.9834308045082845
624.49549,0.9836776766213702
624.614492,0.984458042393065
624.733495,0.984756378375529
624.852497,0.9846510150800796
624.971499,0.9853010992542118
625.090502,0.9854686146794928
625.209504,0.9861290998891656
625.328507,0.9859693599142709
625.447509,0.9865828236235729
625.566511,0.9866213011040003
625.685514,0.9872865080104896
625.804516,0.9873417976030322
625.923518,0.9875106474866759
626.042521,0.9879659948446691
626.161523,0.9879976102623481
626.280526,0.9884235290112683
626.399528,0.9885470896747753
626.51853,0.9887665714902633
626.637533,0.9894262987880422
626.756535,0.9891403959026493
626.875538,0.9896113388066181
626.99454,0.9901575570311203
627.113542,0.9902256822145235
627.232545,0.9900706250139844
627.351547,0.9906423578005951
627.470549,0.9913916657274924
627.589552,0.9912259188978038
627.708554,0.9911948940120843
627.827557,0.9913910708926713
627.946559,0.9919970951279393
628.065561,0.9919691212042909
628.184564,0.9922165491561024
628.303566,0.9921309245626645
628.422568,0.9925635879595404
628.541571,0.9928415446762934
628.660573,0.9929406352069874
628.779576,0.9933388842453009
628.898578,0.9934246130901577
629.01758,0.993563702272006
629.136583,0.993551183448226
629.255585,0.9942295135847578
629.374587,0.9940026562951588
629.49359,0.9939176727011461
629.612592,0.9942921520172034
629.731595,0.9947080519537923
629.850597,0.994495605004037
629.969599,0.9945588569359054
630.088602,0.995148506695856
630.207604,0.9950282005140517
630.326607,0.995200056723637
630.445609,0.995548437706606
630.564611,0.9954148440705991
630.683614,0.9958818031258073
630.802616,0.9957337265114516
630.921618,0.9954261918645039
631.040621,0.9963290544558205
631.159623,0.9961756315952978
631.278626,0.9961301074091695
631.397628,0.9968347200945751
631.51663,0.9964544005349741
631.635633,0.9963514721117435
631.754635,0.9968796783542525
631.873637,0.9968195683219835
631.99264,0.9967738153538361
632.111642,0.9967580664519702
632.230645,0.9973466264349853
632.349647,0.9969344085509243
632.468649,0.9973807362728843
632.587652,0.9968106966673043
632.706654,0.9975766410867113
632.825657,0.99750541665728
632.944659,0.9974930476668014
633.063661,0.9978239709913117
633.182664,0.9978692732279477
633.301666,0.9978443268079485
633.420668,0.9974828732896046
633.539671,0.9977645024548206
633.658673,0.9977477401519831
633.777676,0.9981416289138546
633.896678,0.9977960323112672
