nu,[0]Bromochloromethane-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
1794.786896,0.999896735332163
1794.917898,0.999913470743872
1795.048901,0.999952758115933
1795.179904,0.999900131987142
1795.310906,0.9999685264953011
1795.441909,0.9999492912857303
1795.572911,0.9999456944745985
1795.703914,0.9999825951514661
1795.834917,0.9999569989245728
1795.965919,0.9998962153859957
1796.096922,0.9999890040604558
1796.227925,0.9999996783800518
1796.358927,1.0000012907008329
1796.48993,0.9999441145616493
1796.620932,0.9999542740454633
1796.751935,0.9999108399749913
1796.882938,0.9999934889211972
1797.01394,0.9999231979494285
1797.144943,0.9999640796451514
1797.275946,0.9999782262370518
1797.406948,0.99992896352321
1797.537951,0.9999699314520678
1797.668953,1.0000130270848517
1797.799956,0.9999597408104229
1797.930959,0.99995203015059
1798.061961,0.9999305854093042
1798.192964,0.9999210781144958
1798.323966,0.999978823224231
1798.454969,0.9999814141727186
1798.585972,0.9999763362799903
1798.716974,0.9999128897943144
1798.847977,0.9999925204279722
1798.97898,0.9999726693734884
1799.109982,0.9999634566677238
1799.240985,0.9999384678931778
1799.371987,1.0000019938019875
1799.50299,1.000011426065277
1799.633993,0.999998138801732
1799.764995,0.9999810881788307
1799.895998,0.999960356785813
1800.027001,0.9999952181114332
1800.158003,0.9999130137835204
1800.289006,0.9999422806658249
1800.420008,1.0000192351849937
1800.551011,0.9999083631989082
1800.682014,0.9999498342583429
1800.813016,0.999971349410436
1800.944019,0.9999079782342625
1801.075022,0.9999748813154794
1801.206024,0.9999634946663359
1801.337027,0.9999822201580633
1801.468029,0.9999946495143139
1801.599032,0.9999235739206216
1801.730035,0.9998963153756223
1801.861037,0.9999661285736497
1801.99204,0.9999591818330841
1802.123042,0.9999965586059216
1802.254045,0.999978698226886
1802.385048,1.000000621510193
1802.51605,0.9999867220881522
1802.647053,0.9999348101249522
1802.778056,0.9999877990744319
1802.909058,0.9999126898117564
1803.040061,0.999916554481771
1803.171063,0.9999328782527653
1803.302066,0.9999047305384234
1803.433069,0.9999567969332793
1803.564071,0.9998993350670544
1803.695074,0.9999255247734173
1803.826077,0.9999427626381203
1803.957079,0.9999165534818544
1804.088082,0.9999501202440364
1804.219084,0.9999414377148376
1804.350087,0.9999669695455174
1804.48109,0.9999418586902714
1804.612092,0.999927644617777
1804.743095,0.999939345839538
1804.874097,0.9999713354108372
1805.0051,0.9998961253953403
1805.136103,0.9999469884051643
1805.267105,0.9999343131574752
1805.398108,0.9999403127813529
1805.529111,0.9999596678133645
1805.660113,0.9999814351723285
1805.791116,0.9999166664724313
1805.922118,0.9999554279933615
1806.053121,0.9999423256632285
1806.184124,1.00003735069752
1806.315126,1.0000117960695731
1806.446129,0.9999082032135829
1806.577132,0.9999214580845778
1806.708134,0.9999169394497185
1806.839137,0.9999945030151085
1806.970139,0.9999694054680223
1807.101142,0.9998230656547279
1807.232145,0.999936574011513
1807.363147,0.999869908462638
1807.49415,0.9999406977584474
1807.625153,0.9999317333302752
1807.756155,0.9999384778925625
1807.887158,0.9998933056922426
1808.01816,0.9998964653600808
1808.149163,0.9998809870825992
1808.280166,0.9998622094939839
1808.411168,0.9999290955138419
1808.542171,0.9999244688526208
1808.673173,0.9999020537970426
1808.804176,0.9999079662353668
1808.935179,0.999906291390926
1809.066181,0.9998711882969399
1809.197184,0.9999517391645916
1809.328187,0.9998883462337458
1809.459189,0.9999578008904074
1809.590192,0.9998923357962064
1809.721194,0.9998612096322743
1809.852197,0.9999361610377933
1809.9832,0.9999167094688489
1810.114202,0.9999957880088705
1810.245205,0.999941787694402
1810.376208,0.999928576550776
1810.50721,0.9999053034839982
1810.638213,0.9999028417201714
1810.769215,0.9998752577809576
1810.900218,0.9999213970893707
1811.031221,0.9999431556157032
1811.162223,0.999899565043928
1811.293226,0.9998968453208098
1811.424228,0.9999441555593588
1811.555231,0.9998854465617463
1811.686234,0.999905945423409
1811.817236,0.9998515910137034
1811.948239,0.9999183153363739
1812.079242,0.9998512010716588
1812.210244,0.9999277556097517
1812.341247,0.9998888761747097
1812.472249,0.9999069733272493
1812.603252,0.9998840567219415
1812.734255,0.9999404197749721
1812.865257,0.9998957054390559
1812.99626,0.9998929657285764
1813.127263,0.999911254938076
1813.258265,0.9999345161441613
1813.389268,0.9999187143038613
1813.52027,0.9999106059958821
1813.651273,0.9999469764058004
1813.782276,0.999854880530849
1813.913278,0.9998847266444839
1814.044281,0.999867148825499
1814.175284,0.9999002449758634
1814.306286,0.9998976252406534
1814.437289,0.9998860964874977
1814.568291,0.9998399428105189
1814.699294,0.9999136677268452
1814.830297,0.9998810870707029
1814.961299,0.9999342621608265
1815.092302,0.9998700884392377
1815.223304,0.9998415925477856
1815.354307,0.9998396628553741
1815.48531,0.9998487314422422
1815.616312,0.9998999250078361
1815.747315,0.9998615795809903
1815.878318,0.9998985951418202
1816.00932,0.9998954954609798
1816.140323,0.9998678887274628
1816.271325,0.9998764276356936
1816.402328,0.999865759011128
1816.533331,0.9999008179188679
1816.664333,0.9999539000626347
1816.795336,0.9998937356464564
1816.926339,0.999904724538995
1817.057341,0.9998213459605338
1817.188344,0.9998447320553152
1817.319346,0.9998704383938299
1817.450349,0.9999041035983539
1817.581352,0.9998672888069096
1817.712354,0.999858719980962
1817.843357,0.9998872063616808
1817.974359,0.9998162668809972
1818.105362,0.9998545905729757
1818.236365,0.9998818569794363
1818.367367,0.999827184934244
1818.49837,0.9998444421003849
1818.629373,0.9998672988055826
1818.760375,0.9998005598908233
1818.891378,0.9998195862765135
1819.02238,0.9998445320863888
1819.153383,0.9998729580705095
1819.284386,0.9998015896859304
1819.415388,0.9998529308157329
1819.546391,0.9997881224492193
1819.677394,0.9998428223537007
1819.808396,0.9998213359623205
1819.939399,0.999901378863384
1820.070401,0.9998252552696393
1820.201404,0.9998560003689423
1820.332407,0.9998317241599677
1820.463409,0.9998868564012198
1820.594412,0.9998381530986231
1820.725415,0.9998136873583563
1820.856417,0.9998641792244768
1820.98742,0.9998443821097203
1821.118422,0.9998384030581926
1821.249425,0.9998597398373765
1821.380428,0.9998361334275937
1821.51143,0.9997630380799117
1821.642433,0.9998145272022064
1821.773435,0.999832793980485
1821.904438,0.9997930314209521
1822.035441,0.9998237055416946
1822.166443,0.9997661473477951
1822.297446,0.9997674470446315
1822.428449,0.9998015696898988
1822.559451,0.9997903819729294
1822.690454,0.9997569995293982
1822.821456,0.9997805140905573
1822.952459,0.9997475218779668
1823.083462,0.9996925772640562
1823.214464,0.9997555198901339
1823.345467,0.9997814838781264
1823.47647,0.9998086683062436
1823.607472,0.9996999650195
1823.738475,0.9997360548396544
1823.869477,0.9997151105886973
1824.00048,0.9997247878778058
1824.131483,0.9996852295506162
1824.262485,0.9996660957584336
1824.393488,0.9997540602481404
1824.52449,0.999709692147482
1824.655493,0.9996769721847231
1824.786496,0.9997294266115835
1824.917498,0.9997570695123906
1825.048501,0.9996535800172635
1825.179504,0.9996380355249529
1825.310506,0.9996663156849989
1825.441509,0.9996892582902093
1825.572511,0.9996442033106596
1825.703514,0.999693556963262
1825.834517,0.9997724358966394
1825.965519,0.9996387052826611
1826.096522,0.999596371479917
1826.227525,0.9996368259636617
1826.358527,0.9996685949267969
1826.48953,0.9997048435672329
1826.620532,0.9996497213618918
1826.751535,0.999603518619524
1826.882538,0.9996124851033006
1827.01354,0.9995900740426136
1827.144543,0.9995749203719562
1827.275546,0.9995842564453119
1827.406548,0.9996250603074611
1827.537551,0.9996614973049696
1827.668553,0.9996502711693896
1827.799556,0.9996228611347475
1827.930559,0.9995380267425213
1828.061561,0.9994984358253854
1828.192564,0.9996098761181192
1828.323566,0.9995763697566415
1828.454569,0.9995438540662039
1828.585572,0.9995679033806448
1828.716574,0.9994584267037873
1828.847577,0.9994490918056759
1828.97858,0.999532829158296
1829.109582,0.9995549590601107
1829.240585,0.9995854759388486
1829.371587,0.9995800382086502
1829.50259,0.9995215544915724
1829.633593,0.9995329890835615
1829.764595,0.9994862620085757
1829.895598,0.9994746980194221
1830.026601,0.9995153174965318
1830.157603,0.9995243331653563
1830.288606,0.9994381179148946
1830.419608,0.999431481667824
1830.550611,0.9994524399657415
1830.681614,0.9994078054164696
1830.812616,0.9994367686743462
1830.943619,0.9994164203488826
1831.074621,0.9993450245900998
1831.205624,0.9994611452344051
1831.336627,0.9994167301680209
1831.467629,0.9993874876623161
1831.598632,0.9994265145057035
1831.729635,0.9994783561035111
1831.860637,0.9994090846592792
1831.99164,0.9994454038453313
1832.122642,0.9994287332350285
1832.253645,0.9993596551083549
1832.384648,0.9994096043521383
1832.51565,0.9993610142384101
1832.646653,0.9994475426607842
1832.777656,0.9993772140117496
1832.908658,0.9993252777275135
1833.039661,0.9993305341922988
1833.170663,0.9993584358903194
1833.301666,0.9993600748394982
1833.432669,0.9993068003739519
1833.563671,0.9992790999733749
1833.694674,0.9993184223796221
1833.825677,0.9992882733976186
1833.956679,0.9993038824023551
1834.087682,0.9993415268886346
1834.218684,0.9992796695626243
1834.349687,0.9993031629038188
1834.48069,0.9992859150800762
1834.611692,0.9992956481722892
1834.742695,0.9992304362661771
1834.873697,0.9992970571801465
1835.0047,0.9992341933796808
1835.135703,0.9992598940136432
1835.266705,0.99919863126757
1835.397708,0.9991851921363578
1835.528711,0.999262232284531
1835.659713,0.9991850122830394
1835.790716,0.9991888991202971
1835.921718,0.9992342433413918
1836.052721,0.9992145186521115
1836.183724,0.9991835434821509
1836.314726,0.9991091970007755
1836.445729,0.9991402298143714
1836.576732,0.9991922064410268
1836.707734,0.9991426277538006
1836.838737,0.9991402398057738
1836.969739,0.9991939350450392
1837.100742,0.9991534285439847
1837.231745,0.9992247106921811
1837.362747,0.999158654130081
1837.49375,0.9991987711553881
1837.624752,0.9992617526387747
1837.755755,0.9991980917004548
1837.886758,0.9991648789078863
1838.01776,0.9991946844407714
1838.148763,0.9992409182484314
1838.279766,0.9992227821903504
1838.410768,0.999233244107648
1838.541771,0.9992485624706952
1838.672773,0.9991931656660054
1838.803776,0.9992441258169271
1838.934779,0.9992906017420081
1839.065781,0.9992697867355629
1839.196784,0.9992963376865243
1839.327787,0.9993215802308263
1839.458789,0.9992521397869522
1839.589792,0.9993245782000639
1839.720794,0.9993310938175547
1839.851797,0.9993417767240476
1839.9828,0.9993718073956467
1840.113802,0.9993381990868909
1840.244805,0.999351470386296
1840.375808,0.9993655613413694
1840.50681,0.9993181125909593
1840.637813,0.9993732464920856
1840.768815,0.9993771040802621
1840.899818,0.9993004348099079
1841.030821,0.999383729972427
1841.161823,0.9993985509430398
1841.292826,0.9994023386707255
1841.423828,0.9993689991648135
1841.554831,0.9993914852202619
1841.685834,0.9993749154468008
1841.816836,0.9993735463041045
1841.947839,0.9994001299939976
1842.078842,0.9993667705744302
1842.209844,0.9994163503897356
1842.340847,0.9994367686743462
1842.471849,0.9994199183124752
1842.602852,0.9993930942418484
1842.733855,0.9994402367259505
1842.864857,0.9993962723169412
1842.99586,0.9994716096473768
1843.126863,0.9994560779792442
1843.257865,0.9994619547982606
1843.388868,0.9994616049866376
1843.51987,0.9994490518277129
1843.650873,0.999458076893399
1843.781876,0.9994601757575644
1843.912878,0.9995638551388338
1844.043881,0.9995771594222855
1844.174883,0.9994863719520706
1844.305886,0.9994563078541686
1844.436889,0.9994616449651026
1844.567891,0.9994504010848437
1844.698894,0.999414861260483
1844.829897,0.9993993604561938
1844.960899,0.9993341817554054
1845.091902,0.9993126963014671
1845.222904,0.9992297268128192
1845.353907,0.999176789024227
1845.48491,0.9991668572563052
1845.615912,0.9992250504286405
1845.746915,0.9991526691876677
1845.877918,0.9991415087146841
1846.00892,0.9990466647131037
1846.139923,0.9990415595976905
1846.270925,0.9990180324459953
1846.401928,0.9990740689389639
1846.532931,0.9990445167650835
1846.663933,0.9989962041404614
1846.794936,0.9990223382229941
1846.925939,0.9989250781428423
1847.056941,0.9989005048881722
1847.187944,0.9989368655283097
1847.318946,0.9988959099564181
1847.449949,0.9989385637224246
1847.580952,0.9989681327415301
1847.711954,0.9989362661663702
1847.842957,0.9989345679761612
1847.973959,0.9989254777129534
1848.104962,0.998935766698362
1848.235965,0.9989753253379792
1848.366967,0.9989657352208886
1848.49797,0.9988976080809083
1848.628973,0.9989505510571132
1848.759975,0.9989429590617748
1848.890978,0.9990060742717167
1849.02198,0.9989703304738397
1849.152983,0.9990330977515167
1849.283986,0.9990055048384167
1849.414988,0.9990566252580041
1849.545991,0.9990771760641499
1849.676994,0.9991110453544997
1849.807996,0.9990952795065969
1849.938999,0.9991985213557266
1850.070001,0.9991400299863455
1850.201004,0.9991827940947743
1850.332007,0.9992385800274185
1850.463009,0.9992459944051896
1850.594012,0.9992886131556893
1850.725015,0.9992997452928458
1850.856017,0.9993461738375389
1850.98702,0.9993121966452438
1851.118022,0.9993260072352325
1851.249025,0.9994114132851594
1851.380028,0.9994028483660482
1851.51103,0.9995045027993041
1851.642033,0.9994917991778052
1851.773035,0.999515977176859
1851.904038,0.9995300304702925
1852.035041,0.999545663242217
1852.166043,0.9996057577339135
1852.297046,0.9996236708295929
1852.428049,0.9996163835995946
1852.559051,0.9996141144729793
1852.690054,0.9996414842821245
1852.821056,0.9996279192392219
1852.952059,0.9996879187075006
1853.083062,0.9996898980915393
1853.214064,0.9997466321030684
1853.345067,0.9997938112598207
1853.47607,0.999741343457373
1853.607072,0.9997229683803477
1853.738075,0.9998603397534004
1853.869077,0.9998054289314061
1854.00008,0.9997971305807841
1854.131083,0.9997803641234915
1854.262085,0.9997561597338713
1854.393088,0.9997897421072895
1854.52409,0.9998667088840503
1854.655093,0.9998113278008384
1854.786096,0.9998723281507443
1854.917098,0.9997779946468363
1855.048101,0.999869528512145
1855.179104,0.9998029794111059
1855.310106,0.9998833568033467
1855.441109,0.9999011108898505
1855.572111,0.9998540806472646
1855.703114,0.9997777047112599
1855.834117,0.9998479015681395
1855.965119,0.9998470616962549
1856.096122,0.9998716182416433
1856.227125,0.9998536207144932
1856.358127,0.9998455319314208
1856.48913,0.9999054294720743
1856.620132,0.9998089782469788
1856.751135,0.9998182165246186
1856.882138,0.999846991706963
1857.01314,0.999879997200912
1857.144143,0.9998426223851563
1857.275146,0.9998974752560208
1857.406148,0.9998412925953528
1857.537151,0.999882746874685
1857.668153,0.999819996202628
1857.799156,0.9998391129437108
1857.930159,0.9998810670730813
1858.061161,0.9998460018589312
1858.192164,0.9999110239586028
1858.323166,0.9997930014271615
1858.454169,0.9998342237424026
1858.585172,0.9998433222752369
1858.716174,0.9998812070564406
1858.847177,0.999868358665481
1858.97818,0.9997968206437217
1859.109182,0.9998700084496338
1859.240185,0.9998208260535691
1859.371187,0.999858350033304
1859.50219,0.9998641792244768
1859.633193,0.9998661589575116
1859.764195,0.9999119918729424
1859.895198,0.999859249906224
1860.026201,0.9998821769416818
1860.157203,0.9998230556564973
1860.288206,0.9997849931172934
1860.419208,0.9998884062270483
1860.550211,0.999873807962885
1860.681214,0.999820866046403
1860.812216,0.9998361734210398
1860.943219,0.9998652890743317
1861.074221,0.9998396028649962
1861.205224,0.9998569202368858
1861.336227,0.9999023687662392
1861.467229,0.9998818169841629
1861.598232,0.9998030094051957
1861.729235,0.9998794672646539
1861.860237,0.9998657690097856
1861.99124,0.9998103179919073
1862.122242,0.999824315434341
1862.253245,0.9998980451977442
1862.384248,0.9998540806472646
1862.51525,0.9998950755049599
1862.646253,0.9998312542391677
1862.777256,0.9998290746094094
1862.908258,0.9998816170078195
1863.039261,0.9998841867068773
1863.170263,0.9998571302068611
1863.301266,0.9998662989387836
1863.432269,0.9998838267486349
1863.563271,0.9998608096878705
1863.694274,0.9998765176245762
1863.825277,0.9998155270172335
1863.956279,0.9999259087448926
1864.087282,0.999857030221153
1864.218284,0.9998395328762264
1864.349287,0.999849481329072
1864.48029,0.9999099180576219
1864.611292,0.9998982151804263
1864.742295,0.9998678687301052
1864.873297,0.9998334238753436
1865.0043,0.999873418012176
1865.135303,0.9998391629356677
1865.266305,0.9999243628606327
1865.397308,0.999879987202112
1865.528311,0.999835423544191
1865.659313,0.9998782274148832
1865.790316,0.999876087677766
1865.921318,0.9998352835672415
1866.052321,0.9998813370410059
1866.183324,0.9998327039955375
1866.314326,0.9998981551865351
1866.445329,0.9998856465388556
1866.576332,0.9998642792108997
1866.707334,0.9998253452539163
1866.838337,0.9998679187235
1866.969339,0.9998762876530036
1867.100342,0.9998769575703408
1867.231345,0.9998819469688075
1867.362347,0.9999199162068781
1867.49335,0.9998500912374416
1867.624352,0.9999014978516552
1867.755355,0.9999282445745437
1867.886358,0.9998433922642719
1868.01736,0.9999086341741114
1868.148363,0.9999226679902741
1868.279366,0.9998748378334376
1868.410368,0.9998294145513525
1868.541371,0.999835723494863
1868.672373,0.9998653790622117
1868.803376,0.9998974052632
1868.934379,0.9999122558497432
1869.065381,0.9998975252508958
1869.196384,0.999847931563577
1869.327387,0.9998820169605462
1869.458389,0.9999021307895036
1869.589392,0.9999337091973324
1869.720394,0.9998872463571699
1869.851397,0.9998464517897333
1869.9824,0.9998467517437138
1870.113402,0.9998369432951898
1870.244405,0.9999086581719189
1870.375408,0.9999130287822157
1870.50641,0.99986988846524
1870.637413,0.999826804999986
1870.768415,0.9998127975245705
1870.899418,0.9998493013561816
1871.030421,0.9998721081788563
1871.161423,0.9998868264046146
1871.292426,0.9998328339737975
1871.423428,0.9998403827401905
1871.554431,0.9998624094664458
1871.685434,0.9998850766041995
1871.816436,0.9998575701440952
1871.947439,0.9998601797757588
1872.078442,0.999929746467895
1872.209444,0.999871708230093
1872.340447,0.999955269000461
1872.471449,0.9999533170896809
1872.602452,0.9998679587182175
1872.733455,0.9999110199589587
1872.864457,0.9998950555070586
1872.99546,0.99994859232142
1873.126463,0.9998806171267024
1873.257465,0.9998773175261102
1873.388468,0.999876107675288
1873.51947,0.999918061357154
1873.650473,0.9999097660713259
1873.781476,0.9999447065287403
1873.912478,0.9999644746310409
1874.043481,0.9999403247806368
1874.174483,0.9998645191783555
1874.305486,0.9998625094526917
1874.436489,0.9999465574281051
1874.567491,0.9999548810178919
1874.698494,0.9999165334835235
1874.829497,0.9999084181938697
1874.960499,0.9999057914379054
1875.091502,0.999887746300918
1875.222504,0.9999035606505731
1875.353507,0.9998903360135346
1875.48451,0.9999827821482289
1875.615512,0.9998906959741204
1875.746515,0.9998832868115142
1875.877518,0.9999726653735977
1876.00852,0.9999409097458979
1876.139523,0.9999242898661569
1876.270525,0.9999476493703421
1876.401528,0.9999685284952382
1876.532531,0.9999103520186204
1876.663533,0.9999478863579631
1876.794536,0.9999394878309351
1876.925539,0.9999863280934613
1877.056541,0.9999662235704364
1877.187544,0.9999082292111965
1877.318546,0.9998801071877177
1877.449549,0.9999085071857229
1877.580552,0.9999166244759322
1877.711554,0.9999022807748346
1877.842557,0.9999625287020666
1877.973559,0.9999532780915024
1878.104562,0.9999501142443357
1878.235565,0.9999326312693748
1878.366567,0.9999008139192646
1878.49757,0.9998817669900733
1878.628573,0.9999425126524609
1878.759575,0.9999330412418377
1878.890578,0.9999730723625554
1879.02158,0.9998805271374509
1879.152583,0.9999109039692871
1879.283586,0.9999066243597765
1879.414588,0.9999969797045611
1879.545591,1.000033349556084
1879.676594,0.999992603127357
1879.807596,0.9999035456520198
1879.938599,0.9999111309490881
1880.069601,0.9999126538149001
1880.200604,0.9999305744100678
1880.331607,0.9999124248349287
1880.462609,0.9999478013623962
1880.593612,0.9999430846197417
1880.724614,0.9999347671277563
1880.855617,0.9999676705226088
1880.98662,0.9999374689551472
1881.117622,0.999987582077103
1881.248625,0.9999766642722824
1881.379628,0.9999720483906536
1881.51063,0.9998941156061482
1881.641633,0.9998850566064981
1881.772635,0.9999153035869437
1881.903638,0.9999751753081377
1882.034641,0.9999289955209374
1882.165643,0.9999473603855131
1882.296646,0.9998964953569752
1882.427649,0.9999687544881511
1882.558651,0.9999324732800317
1882.689654,0.9999862230949025
1882.820656,0.9999731183613177
1882.951659,0.9999832331405654
1883.082662,1.0000186761743977
1883.213664,0.9998806071278963
1883.344667,0.9999407557550096
1883.47567,0.9999164504904547
1883.606672,0.9999837191325348
1883.737675,0.9999550760091127
1883.868677,0.999912484829676
1883.99968,0.9999304074216758
1884.130683,1.000011752069055
1884.261685,0.9999459574603506
1884.392688,0.999927098657432
1884.52369,0.9999157545488473
1884.654693,0.9998826068911103
1884.785696,0.9999266896873323
1884.916698,0.9999244888511103
1885.047701,0.9999852041094602
1885.178704,0.9999580058817776
1885.309706,0.9999734813516256
1885.440709,0.9999456234784566
1885.571711,0.9999616977335506
1885.702714,0.9999365470132259
1885.833717,0.9999477383656868
1885.964719,0.9999151316015263
1886.095722,0.9999759362895357
1886.226725,1.0000535434333984
1886.357727,0.9999207251424176
1886.48873,0.9999418646899226
1886.619732,0.9999211501088161
1886.750735,0.9999396768195162
1886.881738,0.9999764922763109
1887.01274,0.9999920602315201
1887.143743,0.9999799702005991
1887.274745,0.9999436245891532
1887.405748,0.999944456542595
1887.536751,0.9999370429818762
1887.667753,1.0000196251925715
1887.798756,1.000005405914612
1887.929759,0.999960230790816
1888.060761,0.9999605867767215
1888.191764,0.9999454524877697
1888.322766,0.999880007199712
1888.453769,0.9999474203823565
1888.584772,0.9999694624662799
1888.715774,0.99995121718992
1888.846777,1.0000156981232142
1888.97778,0.9999838661301523
1889.108782,0.9999594808209241
1889.239785,0.9999617017333974
1889.370787,0.999992081431352
1889.50179,0.9999515951715515
1889.632793,0.9999547020259842
1889.763795,0.9999158295425318
1889.894798,0.9999708604245656
1890.025801,0.9999359690500688
1890.156803,0.9999276636164024
1890.287806,0.9999320353097042
1890.418808,0.9999586388553957
1890.549811,0.9999805571890139
1890.680814,0.9999253647853462
1890.811816,1.0000002459200303
1890.942819,0.999983183141405
1891.073821,0.9999672385366685
1891.204824,0.9999915801354473
1891.335827,0.9999434026016932
1891.466829,0.9999454834860791
1891.597832,0.9999891050593503
1891.728835,0.999986327093475
1891.859837,1.000013485090923
1891.99084,1.0000188791782094
1892.121842,0.9999859250990524
1892.252845,0.9998881762527414
1892.383848,1.0000072951266092
1892.51485,0.9999469574068081
1892.645853,0.9999946633142401
1892.776856,0.9999631486790266
1892.907858,0.9999636256615623
1893.038861,0.9999518691583261
1893.169863,0.9999624387054431
1893.300866,0.9999530221034959
1893.431869,0.9999507342135987
1893.562871,0.9999590988364754
1893.693874,0.9999646026265018
1893.824876,0.9999338101906421
1893.955879,0.9999505252239171
1894.086882,1.0000025928033613
1894.217884,0.999945267497878
1894.348887,0.9999445975347733
1894.47989,0.999969945451647
1894.610892,0.9999892760575019
1894.741895,0.9999489003056339
1894.872897,0.999932799258071
1895.0039,0.9999746413215367
1895.134903,0.9998953454766667
1895.265905,1.0000060860185198
1895.396908,0.999976323280298
1895.527911,0.9999228219783768
1895.658913,0.9999836311339714
1895.789916,0.9999867920872253
1895.920918,1.0000349046091517
1896.051921,0.9999663225670975
1896.182924,0.9999711134172253
1896.313926,1.0000112360631241
1896.444929,1.0000028070039397
1896.575932,0.9999858151006067
1896.706934,0.9999837951313003
1896.837937,0.9999392538451224
1896.968939,0.9999695824626227
1897.099942,0.9999502152393023
1897.230945,0.9999403487792048
1897.361947,0.9999518371598668
1897.49295,0.9999843221228992
1897.623952,0.9999977446025434
1897.754955,0.9999916348349882
1897.885958,1.000020470209512
1898.01696,0.9999538540647565
1898.147963,0.999978309235248
1898.278966,0.999921019119154
1898.409968,0.9999486933162329
1898.540971,1.0000067719229293
1898.671973,1.0000027187036957
1898.802976,0.9999473903839344
1898.933979,0.9999340181768962
1899.064981,0.9999963984064858
1899.195984,0.9999210261186011
1899.326987,0.9999990691204332
1899.457989,1.0000408088326578
1899.588992,1.0000036539066754
1899.719994,0.9999864960911786
1899.850997,0.99995996280151
1899.982,0.9999782892356821
1900.113002,1.000009461644761
1900.244005,1.0000090127406145
1900.375008,0.9999679145147502
1900.50601,0.9999811721772457
1900.637013,0.999929981451413
1900.768015,1.0000157611242053
1900.899018,1.000011199062709
1901.030021,1.0000164181347762
1901.161023,0.9999668485495214
1901.292026,0.9999516431692292
1901.423028,0.9999691464759798
1901.554031,0.9999699514514667
1901.685034,0.9999810601793606
1901.816036,0.9999602967881934
1901.947039,0.9999294814865473
1902.078042,0.999992110531122
1902.209044,0.9999308803888703
1902.340047,0.9999593138277048
1902.471049,1.00001286008269
1902.602052,0.9999498862557357
1902.733055,0.9999473693850394
1902.864057,1.000046801095137
1902.99506,0.9999760772861527
1903.126063,0.9999581608752806
1903.257065,1.000001980901962
1903.388068,1.000049051202971
1903.51907,0.9999915283358848
1903.650073,0.9999256737623317
1903.781076,0.9999480243507809
1903.912078,0.9999290915141256
1904.043081,0.9999279775937381
1904.174083,0.9999439855688669
1904.305086,0.9999872390814212
1904.436089,0.999985468105589
1904.567091,0.9999948252133892
1904.698094,0.99997309336199
1904.829097,0.9999438705753151
1904.960099,1.0000327885375324
1905.091102,0.9999779892422402
1905.222104,0.99997808624011
1905.353107,0.9999458854642443
1905.48411,0.9999610927569064
1905.615112,1.000009297543222
1905.746115,0.9999792342156119
1905.877118,1.000001596301274
1906.00812,1.000040395815889
1906.139123,0.9999211511087372
1906.270125,0.99996977845668
1906.401128,1.0000016817014141
1906.532131,0.9998898860629847
1906.663133,0.9999827421489185
1906.794136,0.9999941070173637
1906.925139,0.9999621047180444
1907.056141,0.9999685254953327
1907.187144,0.9999234229321734
1907.318146,0.9999575199023049
1907.449149,0.9999685854934459
1907.580152,0.9999892990572555
1907.711154,1.00003100548066
1907.842157,0.999984177125183
1907.973159,0.9999353070926764
1908.104162,0.9999820881604189
1908.235165,0.9999862050951506
1908.366167,1.0000099730497305
1908.49717,1.0000095809458969
1908.628173,0.9999293894930392
1908.759175,1.0000535224322742
1908.890178,0.9999243788594226
1909.02118,0.9999923198294927
1909.152183,1.000026392348272
1909.283186,0.9999901609484038
1909.414188,0.9999747243194353
1909.545191,0.9999815041710499
1909.676194,1.0000209542195366
1909.807196,0.9999724033807937
1909.938199,0.9999835801348075
1910.069201,0.9999453764919182
1910.200204,0.9999477423654778
1910.331207,0.9999108259762396
1910.462209,0.9999032146840009
1910.593212,0.9999643986337436
1910.724214,0.9999665035610182
1910.855217,0.9999693994682058
1910.98622,1.0000277783858122
1911.117222,0.9999609547622851
1911.248225,0.9998779474490187
1911.379228,0.9999613537467856
1911.51023,0.9999363450260639
1911.641233,1.0000069625242383
1911.772235,1.0000077929303648
1911.903238,0.9999650586104646
1912.034241,0.9999439965682507
1912.165243,0.9999503352333353
1912.296246,0.9999939748181514
1912.427249,0.9999641986408839
1912.558251,0.999973486351493
1912.689254,0.999928228575692
1912.820256,0.9999046855427115
1912.951259,0.9999425656494154
1913.082262,0.9999543910401202
1913.213264,1.0000031044048188
1913.344267,0.9999544260385246
1913.47527,1.0000018808017688
1913.606272,0.9999573409099248
1913.737275,0.9999618927261006
1913.868277,0.9999906607436111
1913.99928,1.0000022360024998
1914.130283,0.9999804461911782
1914.261285,0.9999714674070622
1914.392288,0.9999847401164332
1914.52329,0.999956020967106
1914.654293,1.0000191871840716
1914.785296,0.9999838881297975
1914.916298,0.9999925291279071
1915.047301,0.9999864520917737
1915.178304,0.9999878980732289
1915.309306,0.9999419486850428
1915.440309,0.9999781822380108
1915.571311,0.9998795472550145
1915.702314,0.9999527151179652
1915.833317,0.9999362650311594
1915.964319,0.9999913873370891
1916.095322,0.9999824981531591
1916.226325,0.9999358200596205
1916.357327,0.9999087951594143
1916.48833,0.9999553859952343
1916.619332,0.9999791852166307
1916.750335,0.999921320095426
1916.881338,0.9999641376430697
1917.01234,0.9999773712560339
1917.143343,0.999971725399734
1917.274345,0.9999468544122768
1917.405348,1.0000095629457246
1917.536351,1.000019466189464
