nu,[0]HCFC-124-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
509.120182,0.9646885267036176
509.240185,0.9760104360031813
509.360187,0.9774530685390236
509.48019,0.9718653625606636
509.600192,0.9986495127297793
509.720194,0.9687148333805573
509.840197,0.9769146402488749
509.960199,0.9710687596152078
510.080202,0.9552129300031095
510.200204,0.989431245931904
510.320206,0.9727735088475923
510.440209,0.99539135255748
510.560211,0.9911684294617175
510.680214,0.9729904615293903
510.800216,0.9861261415063035
510.920218,0.9798752611105114
511.040221,0.9886914280863155
511.160223,0.9702863935308443
511.280226,0.9994361790068266
511.400228,0.9748058071261597
511.52023,0.9843635389572327
511.640233,0.9596755695721649
511.760235,0.9736396626517362
511.880238,0.9739580948822555
512.00024,0.9843251495278121
512.120242,0.9813285128410252
512.240245,0.9930338767102533
512.360247,0.9963514721117435
512.48025,0.9690083984479333
512.600252,0.9794628204504346
512.720254,0.9839118197703355
512.840257,0.9642429435419165
512.960259,0.9650986064632431
513.080262,0.9780974224024697
513.200264,0.9594663831001521
513.320266,0.9679004866864668
513.440269,0.9722114082222082
513.560271,0.9798341072137826
513.680274,0.9717468022187591
513.800276,0.9615151090848119
513.920278,0.9703417014315359
514.040281,0.9643866264446147
514.160283,0.9632743661753076
514.280286,0.9750709903689841
514.400288,0.9774002874984234
514.52029,0.9584546798332922
514.640293,0.9782637130985867
514.760295,0.9605540745730692
514.880298,0.9587451356031087
515.0003,0.9579487493397444
515.120302,0.9673054108917175
515.240305,0.9626455533439288
515.360307,0.9675869377264548
515.48031,0.9559707142783561
515.600312,0.9591939333370493
515.720314,0.9602381042625008
515.840317,0.9584278434779677
515.960319,0.9518108032722119
516.080322,0.9655590683099458
516.200324,0.9826728715786984
516.320326,0.9533272928764556
516.440329,0.9513549950722235
516.560331,0.9523639660271328
516.680334,0.9530260890446185
516.800336,0.9527850039426415
516.920338,0.9622605721239683
517.040341,0.9530527741487014
517.160343,0.9570630564427217
517.280346,0.9505666485960717
517.400348,0.9552826630922265
517.52035,0.9576690691402335
517.640353,0.9557852739480798
517.760355,0.9430848703757595
517.880358,0.9493820307480082
518.00036,0.953710607489267
518.120362,0.9505257751089683
518.240365,0.9380969285251306
518.360367,0.9460233758828318
518.48037,0.9285444745339525
518.600372,0.9325514077773124
518.720374,0.9430848703757595
518.840377,0.9529879687634674
518.960379,0.9474823217341348
519.080382,0.9292011875981614
519.200384,0.9312355743865243
519.320386,0.9322651584366468
519.440389,0.9422732237663722
519.560391,0.9243088591912081
519.680394,0.9254038890102205
519.800396,0.9411036468800463
519.920398,0.9318056649879792
520.040401,0.9354879632496442
520.160403,0.9240362282927813
520.280406,0.9356657228492888
520.400408,0.9392214420946398
520.52041,0.9367451676080522
520.640413,0.9225709458076672
520.760415,0.9231200388594063
520.880418,0.91250108909266
521.00042,0.9327780453047466
521.120422,0.9061177631357216
521.240425,0.9125366773291007
521.360427,0.9238902421019238
521.48043,0.9230535766092781
521.600432,0.9173410101584482
521.720434,0.9093902127181291
521.840437,0.9238782316068449
521.960439,0.9006577042944375
522.080442,0.9161831398116587
522.200444,0.898759320038083
522.320446,0.9191499531723017
522.440449,0.9139732270727047
522.560451,0.9147595821321971
522.680454,0.8937582091081409
522.800456,0.9049405753814727
522.920458,0.9037613019245737
523.040461,0.9057001391166486
523.160463,0.901567828110934
523.280466,0.8980406001083562
523.400468,0.9242552508320324
523.52047,0.8927220506736553
523.640473,0.9001264729775524
523.760475,0.8864948170644218
523.880478,0.8808657925567958
524.00048,0.8977532730910961
524.120482,0.8991278869103444
524.240485,0.8963000901846538
524.360487,0.9128661625381185
524.48049,0.897367322169062
524.600492,0.8806896370144258
524.720494,0.8977263408968883
524.840497,0.9060407463991127
524.960499,0.8995055999370299
525.080502,0.8911700649246508
525.200504,0.8928648976292148
525.320506,0.8970532985636395
525.440509,0.8868494859202899
525.560511,0.8840072632783711
525.680514,0.8876568862639164
525.800516,0.8793432121474708
525.920518,0.8768932638526706
526.040521,0.9051233918415406
526.160523,0.889282785609933
526.280526,0.8889804808575458
526.400528,0.8992178041948248
526.52053,0.8802053908939581
526.640533,0.8902170229235801
526.760535,0.8807160580998505
526.880538,0.8766477681097997
527.00054,0.888225168502044
527.120542,0.8772002302109981
527.240545,0.8893272508608355
527.360547,0.877911050240717
527.48055,0.8871776809424153
527.600552,0.8765513421588322
527.720554,0.8821527958977529
527.840557,0.8815178744838441
527.960559,0.8899055014849887
528.080562,0.8761219372139776
528.200564,0.8735586569772792
528.320566,0.8921152060297599
528.440569,0.8807072509833052
528.560571,0.8822586605850148
528.680574,0.8805135166996415
528.800576,0.8714210578958044
528.920578,0.8866810005245844
529.040581,0.8745638272949575
529.160583,0.8813063355796519
529.280586,0.8752024919731284
529.400588,0.874590064603334
529.52059,0.8726419017681647
529.640593,0.8538412435133544
529.760595,0.8401540593274317
529.880598,0.8486062340200244
530.0006,0.8266780156306428
530.120602,0.8265209617282662
530.240605,0.8266118840346915
530.360607,0.8118741000835599
530.48061,0.7817189515736774
530.600612,0.8182232973386082
530.720614,0.7959411723115639
530.840617,0.8020454515226114
530.960619,0.8061866400054107
531.080622,0.8211249406897329
531.200624,0.8068641212853169
531.320626,0.7950502172265571
531.440629,0.7833701199315183
531.560631,0.7976542867701709
531.680634,0.7836208384827251
531.800636,0.8195826759843076
531.920638,0.8266945493562922
532.040641,0.8288716176109739
532.160643,0.8141179677127117
532.280646,0.825422419541656
532.400648,0.8188699491373349
532.52065,0.8268847109703914
532.640653,0.8404313559184308
532.760655,0.8540034887624325
532.880658,0.8526381757221116
533.00066,0.8297755802443053
533.120662,0.8325766410863005
533.240665,0.839381473037037
533.360667,0.8624828623613491
533.48067,0.8531755070144014
533.600672,0.8407087440324054
533.720674,0.8404985931163563
533.840677,0.8534741707049535
533.960679,0.8545587714774598
534.080682,0.8685674792532079
534.200684,0.8637861952522031
534.320686,0.8597617181884347
534.440689,0.8426530260122334
534.560691,0.8681333040664233
534.680694,0.8699669992060597
534.800696,0.8701062050621041
534.920698,0.8731045245603125
535.040701,0.8612331684579618
535.160703,0.8766477681097997
535.280706,0.8764461623086904
535.400708,0.883574205827105
535.52071,0.8745550817004126
535.640713,0.8803198250328321
535.760715,0.876095653950112
535.880718,0.8810155524707625
536.00072,0.8731743757162863
536.120722,0.8860516804492754
536.240725,0.8832208468212868
536.360727,0.877911050240717
536.48073,0.8790442862756185
536.600732,0.8894517653917698
536.720734,0.8862289085075804
536.840737,0.8839011887713755
536.960739,0.886787408629006
537.080742,0.8901725131851866
537.200744,0.8903149521821122
537.320746,0.8858124787892314
537.440749,0.8850067560929615
537.560751,0.8790003351600918
537.680754,0.8785170179001839
537.800756,0.8875770007390551
537.920758,0.8820557644270328
538.040761,0.8921330485123047
538.160763,0.8857947627168169
