nu,[0]Dimethyldisulfide-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
695.920804,0.9779409393338645
696.040406,0.9765249290599679
696.160008,0.9775772129617321
696.27961,0.9758572143929398
696.399212,0.9764975867447484
696.518814,0.9751626513500774
696.638416,0.9754337842528801
696.758018,0.9737974050538754
696.87762,0.9737107409414357
696.997222,0.9743214490129792
697.116824,0.9717613785301145
697.236426,0.971860503245999
697.356028,0.97067555639659
697.47563,0.9708104896765748
697.595232,0.9702417613832892
697.714834,0.9705988760565479
697.834436,0.9685114246242144
697.954038,0.9678269290447044
698.07364,0.9685298265160996
698.193242,0.9682276923456081
698.312844,0.9672628503899762
698.432446,0.965065793668444
698.552048,0.9642593358112906
698.67165,0.9642622285936372
698.791252,0.9631433697694652
698.910854,0.9637320301858383
699.030456,0.9622345914392618
699.150058,0.9638004575891256
699.26966,0.9622153469398786
699.389262,0.9623558406363222
699.508864,0.9609604748942218
699.628466,0.961492032999108
699.748068,0.9606040246836386
699.86767,0.9620027208442539
699.987272,0.9617862945809316
700.106874,0.9592140766211531
700.226476,0.9618651642907011
700.346078,0.9594155327293945
700.46568,0.9584125087551502
700.585282,0.9606078671074222
700.704884,0.9591200782476397
700.824486,0.9610882911369745
700.944088,0.9611603754619381
701.06369,0.9595479412088861
701.183292,0.9614458824891451
701.302894,0.9605367847553357
701.422496,0.9600671970911315
701.542098,0.9627967005605499
701.6617,0.9613237866153211
701.781302,0.9616045341481578
701.900904,0.9600652769586575
702.020506,0.9620633289248016
702.140108,0.9635720639463926
702.25971,0.9633716617996376
702.379312,0.9624222454802668
702.498914,0.9613382065802698
702.618516,0.9635190689402516
702.738118,0.9639701013978785
702.85772,0.9667725724207958
702.977322,0.9672212589816311
703.096924,0.9669814178509332
703.216526,0.9671313115871645
703.336128,0.9680582673245693
703.45573,0.9702514638494153
703.575332,0.9695521646716272
703.694934,0.9698828383364357
703.814536,0.9685327321099375
703.934138,0.9698227074645352
704.05374,0.971932423584259
704.173342,0.9720325377796807
704.292944,0.9727054170852125
704.412546,0.9729359755891652
704.532148,0.9736659512775226
704.65175,0.975071965440462
704.771352,0.9764272814495238
704.890954,0.9764516924366962
705.010556,0.9775302903816608
705.130158,0.9767495556247164
705.24976,0.9780230898230409
705.369362,0.979523549027869
705.488964,0.97838209016954
705.608566,0.9805104260509261
705.728168,0.9818880295404551
705.84777,0.9808252204194815
705.967372,0.982637495992086
706.086974,0.9824459003615487
706.206576,0.9821590680382003
706.326178,0.9824026736929264
706.44578,0.985132627171013
706.565382,0.9836865297602988
706.684984,0.9856046187323824
706.804586,0.9856312304163443
706.924188,0.98570416982612
707.04379,0.9863766493593967
707.163392,0.9866923403950635
707.282994,0.9877921281302962
707.402596,0.9892986710276661
707.522198,0.988114200859069
707.6418,0.9892046921179873
707.761402,0.9903303546009716
707.881004,0.9881003673570917
708.000606,0.9902061749607308
708.120208,0.9901161693102457
708.23981,0.9902656881401991
708.359412,0.993099717038862
708.479014,0.991565967703022
708.598616,0.9935535679739278
708.718218,0.9918857992976788
708.83782,0.9936671376371298
708.957422,0.9936585921364919
709.077024,0.9937138410901213
709.196626,0.9928396582791505
709.316228,0.993392327314879
709.43583,0.9925830423965173
709.555432,0.9920772517315088
709.675034,0.9964191266735463
709.794636,0.9950470067247595
709.914238,0.9972665427162869
710.03384,0.9935598273811231
710.153442,0.9972106973535795
710.273044,0.9975870159377277
710.392646,0.9965614254847285
710.512248,0.9956682093877842
710.63185,0.996623413533202
710.751452,0.9980939188842713
710.871054,0.9957345230987514
710.990656,0.996558037181642
711.110258,0.9980173680164562
711.22986,0.9993509807041955
711.349462,0.9971375047745943
711.469064,0.9986585006158394
711.588666,0.9977810654830341
711.708268,0.9996833501441513
711.82787,0.9987851385423923
711.947472,0.9956563610065905
712.067074,0.9975541958647964
712.186676,0.9989255776055062
712.306278,0.9979387273463396
712.42588,0.9983199129290673
712.545482,0.9990596524041647
712.665084,0.9987442890656034
712.784686,0.9996433736063153
712.904288,0.9991169201447183
713.02389,0.999502583752501
713.143492,1.001332887506009
713.263094,0.9983919942288844
713.382696,1.0000726196366783
713.502298,0.9998564003114224
713.6219,0.9982897641229461
713.741502,0.9997763950033246
713.861104,0.9989234798639958
713.980706,0.9983186151140241
714.100308,0.999498925579739
714.21991,1.0010987031325513
714.339512,0.9988073118185904
714.459114,0.9999582058733989
714.578716,1.000371629036967
714.698318,1.0007677946034896
714.81792,1.0008266114550948
714.937522,0.99948383325991
715.057124,0.9979843341882878
715.176726,1.000507278622304
715.296328,1.0011502610433676
715.41593,0.9981511113043706
715.535532,1.0006698442455224
715.655134,1.0003719791670984
715.774736,0.9993822109103119
715.894338,1.00058078859242
716.01394,1.000959860371395
716.133542,0.9994683513752403
716.253144,0.9999426016473485
716.372746,1.0008867229065075
716.492348,1.0015801471188772
716.61195,1.0003453496194539
716.731552,0.9993268466694312
716.851154,1.0005248076633793
716.970756,1.0002906222224577
717.090358,1.001788196920658
717.20996,1.0007276245904317
717.329562,1.000460656069434
717.449164,1.0000584057055468
717.568766,0.9996530801905984
717.688368,0.9997932813692412
717.80797,1.0019456904038773
717.927572,1.0018597271515168
718.047174,1.0014505510328877
718.166776,1.0005260182991291
718.286378,0.9992389297609826
