nu,[0]Acetylene-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
697.769955,0.8506623480008175
697.890958,0.7675742972281124
698.01196,0.7444050278539119
698.132963,0.6912387507896751
698.253965,0.5363598399344822
698.374967,0.22702389561828898
698.49597,0.01150699692925177
698.616972,0.028937990411894383
698.737975,0.3390187036889233
698.858977,0.6124242608281734
698.97998,0.7327505124790336
699.100982,0.7608644940383964
699.221984,0.8182314796124929
699.342987,0.8563381035860174
699.463989,0.892186578101087
699.584992,0.907863719773867
699.705994,0.9143937514703543
699.826997,0.914310545424903
699.947999,0.8974480888625039
700.069001,0.8287804467475262
700.190004,0.7938585358851635
700.311006,0.8137598346019803
700.432009,0.75098470019657
700.553011,0.7219351240593992
700.674013,0.6325601272833978
700.795016,0.3579721818250076
700.916018,0.1580095191476591
701.037021,0.4893829339278291
701.158023,0.7135947891094041
701.279026,0.7249518790894616
701.400028,0.6944466066616364
701.52103,0.7663241702539031
701.642033,0.8544647751824884
701.763035,0.8927399052932143
701.884038,0.9070633369937189
702.00504,0.9145812214044174
702.126043,0.9118935656950715
702.247045,0.898633502540708
702.368047,0.8617586809557377
702.48905,0.8303732337915396
702.610052,0.7826967112356208
702.731055,0.7055201124614574
702.852057,0.6201028051070162
702.973059,0.4605011159249122
703.094062,0.17476728325709556
703.215064,0.0040639494795350235
703.336067,0.027579018351966536
703.457069,0.30706371874983834
703.578072,0.5585227093357874
703.699074,0.6761502258765785
703.820076,0.7715297860135112
703.941079,0.8339431870390749
704.062081,0.86495309409529
704.183084,0.8857593316349346
704.304086,0.8987683076762215
704.425089,0.9006306849686005
704.546091,0.887372881503497
704.667093,0.827695455186922
704.788096,0.8154052908191457
704.909098,0.8460050078068446
705.030101,0.8084875491675546
705.151103,0.7119269294597225
705.272105,0.6575332144055226
705.393108,0.6190433354150361
705.51411,0.3085103150663647
705.635113,0.12621102138526366
705.756115,0.44246230703683176
705.877118,0.6389238514599471
705.99812,0.6430003567008238
706.119122,0.7841930905414062
706.240125,0.8609834470504633
706.361127,0.8881896402058747
706.48213,0.8997125100187628
706.603132,0.9079699460431961
706.724134,0.9099405602601683
706.845137,0.9007928130829874
706.966139,0.8758328646742893
707.087142,0.8522716201216533
707.208144,0.8387857237072193
707.329147,0.7797281076519532
707.450149,0.6591988796159802
707.571151,0.5669580295226824
707.692154,0.44404472040016546
707.813156,0.14270153467530902
707.934159,0.0029319134924922813
708.055161,0.033080873615521
708.176164,0.31148627584740707
708.297166,0.5430303866133686
708.418168,0.7052520657508226
708.539171,0.7950502172265571
708.660173,0.8390457875893876
708.781176,0.8685587936218436
708.902178,0.8885538726209018
709.02318,0.8971430083789118
